,Scarletts Gem,Raja Ampat,His Keen,Seabrook Baker,Tommy Tuna,Im Full On,Chilli Cherry
12-01-2023 14:22:07.852215,"(10.0, 16.0, 15.321428571428571)","(51.0, 85.0, 82.85714285714286)","(1.5, 1.67, 1.6722429906542056)","(101.0, 320.0, 265.0)","(6.0, 8.6, 8.497872340425532)","(51.0, 95.0, 91.05263157894737)","(4.2, 5.2, 5.188235294117647)"
12-01-2023 14:22:09.165496,"(10.0, 16.5, 16.107142857142858)","(51.0, 85.0, 82.85714285714286)","(1.5, 1.68, 1.6727419354838708)","(101.0, 320.0, 265.0)","(6.0, 8.6, 8.36111111111111)","(51.0, 95.0, 91.05263157894737)","(4.2, 5.2, 5.188235294117647)"
12-01-2023 14:22:10.476848,"(10.0, 16.0, 15.785714285714286)","(51.0, 85.0, 82.1875)","(1.5, 1.68, 1.6727419354838708)","(101.0, 320.0, 265.0)","(6.0, 8.4, 8.341666666666667)","(51.0, 95.0, 90.83333333333333)","(4.2, 5.2, 5.188235294117647)"
12-01-2023 14:22:11.705455,"(10.0, 16.0, 15.785714285714286)","(51.0, 85.0, 82.1875)","(1.5, 1.68, 1.672595419847328)","(101.0, 320.0, 374.0)","(6.0, 8.4, 8.341666666666667)","(51.0, 95.0, 90.83333333333333)","(4.2, 5.2, 5.205555555555556)"
12-01-2023 14:22:12.948140,"(10.0, 16.0, 15.76)","(51.0, 85.0, 82.85714285714286)","(1.5, 1.68, 1.6725641025641025)","(101.0, 410.0, 392.0)","(6.0, 8.4, 8.182978723404254)","(51.0, 95.0, 91.05263157894737)","(4.2, 5.3, 5.206976744186046)"
12-01-2023 14:22:14.292854,"(10.0, 16.0, 15.916666666666666)","(51.0, 85.0, 82.85714285714286)","(1.5, 1.68, 1.6725641025641025)","(101.0, 410.0, 392.0)","(6.0, 8.2, 8.301754385964912)","(51.0, 95.0, 91.05263157894737)","(4.2, 5.3, 5.218367346938775)"
12-01-2023 14:22:15.518346,"(10.0, 16.0, 15.916666666666666)","(51.0, 85.0, 82.85714285714286)","(1.5, 1.68, 1.6725641025641025)","(101.0, 410.0, 390.0)","(6.0, 8.4, 8.337254901960785)","(51.0, 95.0, 90.83333333333333)","(4.2, 5.3, 5.218367346938775)"
12-01-2023 14:22:16.691016,"(10.0, 16.0, 15.882352941176471)","(51.0, 85.0, 82.1875)","(1.5, 1.68, 1.6725641025641025)","(101.0, 410.0, 390.0)","(6.0, 8.4, 7.961538461538462)","(51.0, 95.0, 91.05263157894737)","(4.2, 5.3, 5.231034482758621)"
12-01-2023 14:22:17.910368,"(10.0, 16.0, 15.909090909090908)","(51.0, 85.0, 82.85714285714286)","(1.5, 1.69, 1.6929268292682926)","(101.0, 410.0, 392.0)","(6.0, 8.0, 7.742857142857143)","(51.0, 95.0, 91.05263157894737)","(4.2, 5.3, 5.235483870967742)"
12-01-2023 14:22:19.096339,"(10.0, 16.0, 15.916666666666666)","(51.0, 85.0, 82.85714285714286)","(1.5, 1.7, 1.7071874999999999)","(101.0, 410.0, 392.0)","(6.0, 7.8, 7.526984126984127)","(51.0, 95.0, 90.83333333333333)","(4.2, 5.3, 5.214893617021277)"
12-01-2023 14:22:20.702744,"(10.0, 16.0, 15.933333333333334)","(51.0, 85.0, 82.1875)","(1.5, 1.71, 1.7037499999999999)","(101.0, 410.0, 392.0)","(6.0, 7.8, 7.50126582278481)","(51.0, 95.0, 90.83333333333333)","(4.2, 5.3, 5.218367346938775)"
12-01-2023 14:22:21.923570,"(10.0, 16.0, 15.933333333333334)","(51.0, 85.0, 82.1875)","(1.5, 1.71, 1.7037499999999999)","(101.0, 410.0, 392.0)","(6.0, 7.8, 7.524137931034483)","(51.0, 95.0, 91.05263157894737)","(4.2, 5.3, 5.235483870967742)"
12-01-2023 14:22:23.318768,"(10.0, 16.0, 16.364864864864863)","(51.0, 85.0, 83.57142857142857)","(1.5, 1.71, 1.702156862745098)","(101.0, 410.0, 410.0)","(6.0, 7.6, 7.475)","(51.0, 95.0, 91.05263157894737)","(4.2, 5.3, 5.218367346938775)"
12-01-2023 14:22:24.702230,"(10.0, 16.5, 16.25)","(51.0, 85.0, 83.57142857142857)","(1.5, 1.71, 1.702156862745098)","(101.0, 430.0, 335.0)","(6.0, 7.6, 7.454545454545454)","(51.0, 95.0, 90.83333333333333)","(4.2, 5.3, 5.218367346938775)"
12-01-2023 14:22:26.060365,"(10.0, 16.5, 16.431818181818183)","(51.0, 85.0, 83.88888888888889)","(1.5, 1.71, 1.698888888888889)","(101.0, 430.0, 262.22222222222223)","(6.0, 7.6, 7.4603174603174605)","(51.0, 95.0, 91.05263157894737)","(4.2, 5.3, 5.214893617021277)"
12-01-2023 14:22:27.361637,"(10.0, 16.5, 16.416666666666668)","(51.0, 85.0, 83.18181818181819)","(1.5, 1.71, 1.701304347826087)","(101.0, 440.0, 255.3846153846154)","(6.0, 7.6, 7.4399999999999995)","(51.0, 95.0, 91.05263157894737)","(4.2, 5.3, 5.218367346938775)"
12-01-2023 14:22:28.682911,"(10.0, 16.5, 16.395833333333332)","(51.0, 85.0, 82.5)","(1.5, 1.71, 1.701304347826087)","(101.0, 440.0, 275.0)","(6.0, 7.6, 7.4603174603174605)","(51.0, 95.0, 90.83333333333333)","(4.2, 5.3, 5.214893617021277)"
12-01-2023 14:22:30.213873,"(10.0, 16.5, 16.431818181818183)","(51.0, 85.0, 83.0)","(1.5, 1.71, 1.7030973451327434)","(101.0, 310.0, 275.0)","(6.0, 7.6, 7.472463768115942)","(51.0, 95.0, 90.26315789473685)","(4.2, 5.3, 5.161111111111111)"
12-01-2023 14:22:31.527416,"(10.0, 16.5, 16.434782608695652)","(51.0, 85.0, 83.0)","(1.5, 1.71, 1.6986666666666665)","(101.0, 310.0, 259.0)","(6.0, 7.6, 7.429268292682926)","(51.0, 95.0, 90.5)","(4.2, 5.2, 5.146153846153846)"
12-01-2023 14:22:32.985341,"(10.0, 17.0, 16.78787878787879)","(51.0, 85.0, 79.0)","(1.5, 1.71, 1.7023214285714285)","(101.0, 430.0, 259.0)","(6.0, 7.6, 7.437037037037037)","(51.0, 95.0, 90.26315789473685)","(4.2, 5.2, 5.122222222222222)"
12-01-2023 14:22:34.698090,"(10.0, 17.0, 16.944444444444443)","(51.0, 85.0, 82.0)","(1.5, 1.71, 1.7004545454545454)","(101.0, 430.0, 259.0)","(6.0, 7.6, 7.416666666666667)","(51.0, 95.0, 86.81818181818181)","(4.2, 5.2, 5.133333333333334)"
12-01-2023 14:22:36.113733,"(10.0, 17.0, 16.944444444444443)","(51.0, 85.0, 83.57142857142857)","(1.5, 1.71, 1.7001470588235295)","(101.0, 430.0, 259.0)","(6.0, 7.6, 7.52972972972973)","(51.0, 95.0, 89.70588235294117)","(4.2, 5.2, 5.133333333333334)"
12-01-2023 14:22:37.500935,"(10.0, 17.0, 16.956521739130434)","(51.0, 85.0, 83.23529411764706)","(1.5, 1.71, 1.6959259259259258)","(101.0, 430.0, 278.0)","(6.0, 7.6, 7.638356164383561)","(51.0, 95.0, 92.6923076923077)","(4.2, 5.2, 5.123636363636364)"
12-01-2023 14:22:39.028210,"(10.0, 18.0, 17.321428571428573)","(51.0, 85.0, 83.23529411764706)","(1.5, 1.7, 1.697076923076923)","(101.0, 430.0, 278.0)","(6.0, 7.8, 7.638888888888888)","(51.0, 95.0, 92.6923076923077)","(4.2, 5.2, 5.132432432432433)"
12-01-2023 14:22:40.273060,"(10.0, 17.5, 17.321428571428573)","(51.0, 85.0, 83.23529411764706)","(1.5, 1.71, 1.7001176470588235)","(101.0, 430.0, 290.0)","(6.0, 7.8, 7.647457627118643)","(51.0, 95.0, 92.73584905660377)","(4.2, 5.2, 5.131147540983607)"
12-01-2023 14:22:41.761286,"(10.0, 17.5, 17.23076923076923)","(51.0, 85.0, 83.23529411764706)","(1.5, 1.71, 1.7001176470588235)","(101.0, 440.0, 401.0)","(6.0, 7.8, 7.644444444444444)","(51.0, 95.0, 92.6923076923077)","(4.2, 5.2, 5.131147540983607)"
12-01-2023 14:22:43.002170,"(10.0, 17.5, 17.23076923076923)","(51.0, 85.0, 83.23529411764706)","(1.5, 1.71, 1.6838709677419355)","(101.0, 420.0, 375.0)","(6.0, 7.8, 7.633333333333333)","(51.0, 95.0, 92.6923076923077)","(4.2, 5.2, 5.165)"
12-01-2023 14:22:44.246656,"(10.0, 17.5, 17.27777777777778)","(51.0, 85.0, 83.57142857142857)","(1.5, 1.69, 1.6770689655172413)","(101.0, 420.0, 375.0)","(6.0, 7.8, 7.951063829787234)","(51.0, 95.0, 92.73584905660377)","(4.2, 5.2, 5.18)"
12-01-2023 14:22:45.538731,"(10.0, 18.0, 17.666666666666668)","(51.0, 85.0, 83.57142857142857)","(1.5, 1.68, 1.669795918367347)","(101.0, 420.0, 396.25)","(6.0, 8.0, 7.9109375)","(51.0, 95.0, 90.0)","(4.2, 5.2, 5.212820512820513)"
12-01-2023 14:22:46.939365,"(11.0, 18.0, 17.666666666666668)","(51.0, 85.0, 83.23529411764706)","(1.45, 1.68, 1.6729078014184398)","(101.0, 420.0, 396.25)","(6.0, 8.0, 7.683720930232558)","(51.0, 95.0, 90.0)","(4.2, 5.3, 5.217073170731707)"
12-01-2023 14:22:48.249023,"(11.0, 18.0, 17.928571428571427)","(51.0, 85.0, 81.05263157894737)","(1.45, 1.68, 1.6682978723404254)","(101.0, 420.0, 377.77777777777777)","(6.0, 7.8, 7.672340425531915)","(51.0, 95.0, 90.26315789473685)","(4.2, 5.3, 5.204761904761905)"
12-01-2023 14:22:49.606008,"(11.0, 18.5, 18.25)","(51.0, 85.0, 77.85714285714286)","(1.45, 1.68, 1.6665217391304348)","(101.0, 420.0, 387.5)","(6.0, 7.8, 7.672340425531915)","(51.0, 95.0, 90.26315789473685)","(4.2, 5.3, 5.214893617021277)"
12-01-2023 14:22:50.865975,"(11.0, 18.5, 18.375)","(51.0, 80.0, 81.66666666666667)","(1.45, 1.67, 1.670943396226415)","(101.0, 410.0, 370.0)","(6.0, 7.8, 7.691304347826087)","(51.0, 95.0, 90.0)","(4.2, 5.3, 5.227659574468085)"
12-01-2023 14:22:52.063846,"(11.0, 17.5, 17.466666666666665)","(51.0, 85.0, 81.66666666666667)","(1.45, 1.68, 1.6643636363636363)","(101.0, 410.0, 370.0)","(6.0, 7.8, 7.683720930232558)","(51.0, 95.0, 90.0)","(4.2, 5.3, 5.3269230769230775)"
12-01-2023 14:22:53.288927,"(11.0, 17.5, 17.75)","(51.0, 85.0, 83.0)","(1.45, 1.67, 1.6602290076335877)","(101.0, 410.0, 370.0)","(6.0, 7.8, 7.675)","(51.0, 95.0, 88.86363636363636)","(4.2, 5.4, 5.3428571428571425)"
12-01-2023 14:22:54.559406,"(11.0, 18.0, 17.666666666666668)","(51.0, 85.0, 83.0)","(1.45, 1.67, 1.6685714285714286)","(101.0, 410.0, 387.5)","(6.0, 7.8, 7.665116279069768)","(51.0, 95.0, 92.77777777777777)","(4.2, 5.4, 5.36969696969697)"
12-01-2023 14:22:55.753470,"(11.0, 17.0, 16.785714285714285)","(51.0, 85.0, 83.75)","(1.45, 1.68, 1.6685714285714286)","(101.0, 410.0, 387.5)","(6.0, 7.8, 7.665116279069768)","(51.0, 95.0, 91.66666666666667)","(4.2, 5.4, 5.36969696969697)"
12-01-2023 14:22:57.004743,"(11.0, 17.0, 16.842105263157894)","(51.0, 85.0, 82.5)","(1.45, 1.68, 1.672037037037037)","(101.0, 410.0, 405.0)","(6.0, 7.8, 7.690566037735849)","(51.0, 95.0, 94.375)","(4.2, 5.4, 5.372222222222223)"
12-01-2023 14:22:58.274982,"(11.0, 17.0, 16.88)","(51.0, 85.0, 83.57142857142857)","(1.45, 1.68, 1.671060606060606)","(101.0, 430.0, 387.5)","(6.0, 7.8, 7.624242424242424)","(51.0, 95.0, 94.31818181818181)","(4.2, 5.4, 5.382352941176471)"
12-01-2023 14:22:59.468642,"(11.0, 17.0, 16.823529411764707)","(51.0, 85.0, 80.0)","(1.45, 1.68, 1.6707017543859648)","(101.0, 410.0, 387.5)","(6.0, 7.8, 7.524324324324324)","(51.0, 95.0, 94.28571428571429)","(4.2, 5.4, 5.3933333333333335)"
12-01-2023 14:23:00.706550,"(11.0, 17.0, 16.923076923076923)","(51.0, 85.0, 77.85714285714286)","(1.45, 1.68, 1.6705357142857142)","(101.0, 410.0, 325.0)","(6.0, 7.6, 7.496551724137931)","(51.0, 95.0, 94.28571428571429)","(4.2, 5.4, 5.396)"
12-01-2023 14:23:01.955867,"(11.0, 17.0, 16.923076923076923)","(51.0, 80.0, 78.125)","(1.45, 1.68, 1.6746296296296295)","(101.0, 410.0, 377.0)","(6.0, 7.6, 7.391666666666667)","(51.0, 95.0, 94.42307692307692)","(4.2, 5.4, 5.41)"
12-01-2023 14:23:03.094298,"(11.0, 17.0, 16.931818181818183)","(51.0, 80.0, 78.125)","(1.45, 1.68, 1.6746296296296295)","(101.0, 440.0, 377.0)","(6.0, 7.4, 7.634666666666667)","(51.0, 95.0, 94.31818181818181)","(4.2, 5.5, 5.42)"
12-01-2023 14:23:04.242899,"(11.0, 17.0, 16.904255319148938)","(51.0, 80.0, 78.92857142857143)","(1.45, 1.67, 1.668)","(101.0, 440.0, 377.0)","(6.0, 7.8, 7.629677419354839)","(51.0, 95.0, 94.28571428571429)","(4.2, 5.5, 5.393877551020408)"
12-01-2023 14:23:05.389230,"(11.0, 17.5, 17.0625)","(51.0, 80.0, 78.63636363636364)","(1.45, 1.67, 1.6637499999999998)","(101.0, 440.0, 377.0)","(6.0, 7.8, 7.638036809815951)","(51.0, 95.0, 88.69565217391305)","(4.2, 5.5, 5.433333333333334)"
12-01-2023 14:23:06.638071,"(11.0, 17.5, 17.0625)","(51.0, 80.0, 77.72727272727272)","(1.45, 1.67, 1.6740816326530612)","(101.0, 440.0, 377.0)","(6.0, 7.8, 7.641558441558441)","(51.0, 90.0, 88.75)","(4.2, 5.5, 5.258974358974359)"
12-01-2023 14:23:07.869523,"(11.0, 17.5, 17.24390243902439)","(51.0, 80.0, 77.72727272727272)","(1.45, 1.68, 1.6740816326530612)","(101.0, 440.0, 377.0)","(6.0, 7.8, 7.644444444444444)","(51.0, 90.0, 88.4)","(4.2, 5.3, 5.155555555555556)"
12-01-2023 14:23:09.007432,"(11.0, 18.5, 18.396551724137932)","(51.0, 80.0, 77.72727272727272)","(1.45, 1.68, 1.6719444444444445)","(101.0, 440.0, 387.5)","(6.0, 7.8, 7.64776119402985)","(51.0, 90.0, 88.33333333333333)","(4.2, 5.2, 5.280701754385965)"
12-01-2023 14:23:10.288949,"(11.0, 18.5, 18.38095238095238)","(51.0, 80.0, 77.72727272727272)","(1.45, 1.68, 1.6672881355932203)","(101.0, 440.0, 387.5)","(6.0, 7.8, 7.64776119402985)","(51.0, 90.0, 88.33333333333333)","(4.2, 5.3, 5.294230769230769)"
12-01-2023 14:23:11.525310,"(11.0, 18.5, 18.38095238095238)","(51.0, 80.0, 77.72727272727272)","(1.45, 1.67, 1.6672881355932203)","(101.0, 440.0, 382.72727272727275)","(6.0, 7.8, 7.638356164383561)","(51.0, 90.0, 88.26086956521739)","(4.2, 5.3, 5.294642857142857)"
12-01-2023 14:23:12.737130,"(11.0, 18.5, 18.4)","(51.0, 80.0, 77.82608695652173)","(1.45, 1.67, 1.663265306122449)","(101.0, 440.0, 361.25)","(6.0, 7.8, 7.643076923076923)","(51.0, 90.0, 88.26086956521739)","(4.2, 5.3, 5.296363636363636)"
12-01-2023 14:23:13.969765,"(11.0, 18.5, 18.347826086956523)","(51.0, 80.0, 78.33333333333333)","(1.45, 1.67, 1.6483333333333332)","(101.0, 440.0, 361.25)","(6.0, 7.8, 7.707407407407407)","(51.0, 90.0, 88.46153846153847)","(4.2, 5.3, 5.36923076923077)"
12-01-2023 14:23:15.171625,"(11.0, 18.5, 18.289473684210527)","(51.0, 80.0, 78.33333333333333)","(1.45, 1.65, 1.6480555555555554)","(101.0, 440.0, 361.25)","(6.0, 8.0, 7.814117647058823)","(51.0, 90.0, 88.46153846153847)","(4.2, 5.4, 5.381818181818182)"
12-01-2023 14:23:16.337965,"(11.0, 18.5, 18.289473684210527)","(51.0, 80.0, 78.33333333333333)","(1.45, 1.65, 1.6534883720930231)","(101.0, 440.0, 361.25)","(6.0, 8.0, 7.711111111111111)","(51.0, 90.0, 88.57142857142857)","(4.2, 5.4, 5.387096774193549)"
12-01-2023 14:23:17.523390,"(11.0, 17.5, 17.3)","(51.0, 80.0, 78.57142857142857)","(1.45, 1.66, 1.6534883720930231)","(101.0, 440.0, 361.25)","(6.0, 8.0, 7.72)","(51.0, 90.0, 88.57142857142857)","(4.2, 5.4, 5.387096774193549)"
12-01-2023 14:23:18.725152,"(11.0, 17.5, 17.25)","(51.0, 80.0, 78.33333333333333)","(1.45, 1.66, 1.6536470588235292)","(101.0, 440.0, 361.25)","(6.0, 8.0, 7.844155844155844)","(51.0, 90.0, 88.46153846153847)","(4.2, 5.4, 5.387096774193549)"
12-01-2023 14:23:19.868798,"(11.0, 17.5, 17.359375)","(51.0, 80.0, 78.33333333333333)","(1.45, 1.66, 1.6536470588235292)","(101.0, 440.0, 361.25)","(6.0, 8.0, 7.846575342465753)","(51.0, 90.0, 88.46153846153847)","(4.2, 5.4, 5.387878787878789)"
12-01-2023 14:23:21.051434,"(11.0, 17.5, 17.339285714285715)","(51.0, 80.0, 78.33333333333333)","(1.45, 1.66, 1.656111111111111)","(101.0, 440.0, 361.25)","(6.0, 8.0, 7.844155844155844)","(51.0, 90.0, 88.57142857142857)","(4.2, 5.4, 5.387878787878789)"
12-01-2023 14:23:22.227342,"(11.0, 17.5, 17.36764705882353)","(51.0, 80.0, 78.57142857142857)","(1.45, 1.66, 1.6526086956521737)","(101.0, 440.0, 361.25)","(6.0, 8.0, 7.844155844155844)","(51.0, 90.0, 88.57142857142857)","(4.2, 5.4, 5.387878787878789)"
12-01-2023 14:23:23.474928,"(11.0, 17.5, 17.36764705882353)","(51.0, 80.0, 78.57142857142857)","(1.45, 1.66, 1.652093023255814)","(101.0, 440.0, 361.25)","(6.0, 8.0, 7.846575342465753)","(51.0, 90.0, 88.33333333333333)","(4.2, 5.4, 5.393103448275863)"
12-01-2023 14:23:24.750640,"(11.0, 17.5, 17.125)","(51.0, 80.0, 78.33333333333333)","(1.45, 1.66, 1.652093023255814)","(101.0, 440.0, 361.25)","(6.0, 8.0, 7.846575342465753)","(51.0, 90.0, 88.33333333333333)","(4.2, 5.4, 5.393103448275863)"
12-01-2023 14:23:26.098819,"(11.0, 17.5, 17.325396825396826)","(51.0, 100.0, 93.33333333333334)","(1.45, 1.65, 1.6523684210526315)","(101.0, 440.0, 361.25)","(6.0, 8.0, 7.845945945945946)","(51.0, 90.0, 86.66666666666667)","(4.2, 5.5, 5.401639344262295)"
12-01-2023 14:23:27.390133,"(11.0, 17.5, 17.325396825396826)","(51.0, 100.0, 96.25)","(1.45, 1.66, 1.649059829059829)","(101.0, 440.0, 361.25)","(6.0, 8.0, 7.848571428571429)","(51.0, 90.0, 88.82352941176471)","(4.2, 5.5, 5.401639344262295)"
12-01-2023 14:23:28.939570,"(11.0, 17.0, 16.90909090909091)","(51.0, 100.0, 96.25)","(1.45, 1.66, 1.649059829059829)","(101.0, 440.0, 361.25)","(6.0, 8.0, 7.848571428571429)","(51.0, 90.0, 88.82352941176471)","(4.2, 5.5, 5.401639344262295)"
12-01-2023 14:23:30.228942,"(11.0, 17.0, 16.90909090909091)","(51.0, 100.0, 96.51162790697674)","(1.45, 1.66, 1.6484745762711863)","(101.0, 440.0, 361.25)","(6.0, 8.0, 7.731868131868132)","(51.0, 90.0, 88.88888888888889)","(4.2, 5.5, 5.401639344262295)"
12-01-2023 14:23:31.603371,"(11.0, 17.5, 17.160714285714285)","(51.0, 100.0, 108.0)","(1.45, 1.66, 1.6479646017699114)","(101.0, 440.0, 413.3333333333333)","(6.0, 8.0, 7.909629629629629)","(51.0, 90.0, 86.76470588235294)","(4.2, 5.5, 5.401639344262295)"
12-01-2023 14:23:32.868982,"(11.0, 17.5, 17.160714285714285)","(51.0, 110.0, 108.0)","(1.45, 1.66, 1.6404477611940298)","(101.0, 450.0, 434.2857142857143)","(6.0, 8.0, 7.942222222222222)","(51.0, 90.0, 86.33333333333333)","(4.2, 5.5, 5.444444444444445)"
12-01-2023 14:23:34.056010,"(11.0, 17.5, 17.25925925925926)","(51.0, 110.0, 109.0)","(1.45, 1.65, 1.6857647058823528)","(101.0, 450.0, 434.2857142857143)","(6.0, 8.0, 7.915328467153285)","(51.0, 90.0, 85.76923076923077)","(4.2, 5.5, 5.339130434782609)"
12-01-2023 14:23:35.227952,"(11.0, 17.5, 17.11111111111111)","(51.0, 90.0, 9998.5)","(1.45, 1.69, 9998.5)","(101.0, 450.0, 9998.5)","(6.0, 8.0, 9998.5)","(51.0, 90.0, 9998.5)","(4.2, 5.4, 9998.5)"
12-01-2023 14:23:36.427766,"(11.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(101.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(4.2, 99998, 9998.5)"
12-01-2023 14:23:37.593542,"(11.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(101.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(4.2, 99998, 9998.5)"
12-01-2023 14:23:38.790954,"(11.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(101.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(4.2, 99998, 9998.5)"
12-01-2023 14:23:39.974521,"(11.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(101.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(4.2, 99998, 9998.5)"
12-01-2023 14:23:41.112041,"(11.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(101.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(4.2, 99998, 9998.5)"
12-01-2023 14:23:42.282900,"(11.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(101.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(4.2, 99998, 9998.5)"
12-01-2023 14:23:43.510690,"(11.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(101.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(4.2, 99998, 9998.5)"
