,Peking Goose,Shutdown,Farmor Order,Free Drop,Just Like Honey,Money Tears,Skyline,Big Nose Ted
07-01-2023 17:29:16.132036,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.8, 3.3833333333333333)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.4, 6.5600000000000005)","(3.9, 9.2, 6.209090909090909)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.9)"
07-01-2023 17:29:17.296096,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.8, 3.3833333333333333)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.209090909090909)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.9)"
07-01-2023 17:29:18.448757,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.8, 3.3833333333333333)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.209090909090909)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.5)"
07-01-2023 17:29:19.504268,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.8, 3.3833333333333333)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.209090909090909)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.5)"
07-01-2023 17:29:20.584116,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.8, 3.3833333333333333)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.209090909090909)","(9.0, 21.0, 16.0)","(5.5, 10.0, 9.4375)"
07-01-2023 17:29:21.866793,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.8, 3.3833333333333333)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.209090909090909)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.9)"
07-01-2023 17:29:23.022853,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.8, 3.3833333333333333)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.209090909090909)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.9)"
07-01-2023 17:29:24.471010,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.8, 3.3833333333333333)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 7.231249999999999)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.9)"
07-01-2023 17:29:25.750004,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.8, 3.3833333333333333)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 7.231249999999999)","(9.0, 21.0, 16.0)","(5.5, 10.0, 9.14)"
07-01-2023 17:29:27.102005,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.8, 3.3833333333333333)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 7.231249999999999)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.95)"
07-01-2023 17:29:29.025357,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.8, 3.3833333333333333)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.95)"
07-01-2023 17:29:30.914887,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.8, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.85)"
07-01-2023 17:29:32.097151,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.85)"
07-01-2023 17:29:33.240053,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.9)"
07-01-2023 17:29:34.450369,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.9)"
07-01-2023 17:29:35.647796,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.85)"
07-01-2023 17:29:36.803760,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.85)"
07-01-2023 17:29:37.948532,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.9)"
07-01-2023 17:29:39.096806,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.9)"
07-01-2023 17:29:40.183715,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 9.06)"
07-01-2023 17:29:41.271428,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.85)"
07-01-2023 17:29:42.445621,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 9.1)"
07-01-2023 17:29:43.580709,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 9.1)"
07-01-2023 17:29:44.761326,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.9)"
07-01-2023 17:29:45.864990,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 6.3999999999999995)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.85)"
07-01-2023 17:29:46.914751,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 5.855555555555556)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.85)"
07-01-2023 17:29:47.956949,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 5.855555555555556)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.9)"
07-01-2023 17:29:48.928673,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 5.855555555555556)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.9)"
07-01-2023 17:29:49.948803,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 5.855555555555556)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.9)"
07-01-2023 17:29:51.029803,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 5.855555555555556)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.85)"
07-01-2023 17:29:52.109764,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 5.855555555555556)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.5)"
07-01-2023 17:29:53.151741,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 7.3625)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.5)"
07-01-2023 17:29:54.225212,"(61.0, 540.0, 131.66666666666669)","(3.3, 3.75, 3.525)","(16.0, 44.0, 28.166666666666664)","(6.0, 9.6, 7.75)","(4.2, 7.2, 6.5600000000000005)","(3.9, 9.2, 7.3625)","(9.0, 21.0, 16.0)","(5.5, 10.0, 8.5)"
07-01-2023 17:29:55.271384,"(61.0, 540.0, 111.25)","(3.3, 3.75, 3.525)","(16.0, 44.0, 33.82142857142857)","(6.0, 9.6, 8.842105263157894)","(4.2, 7.2, 6.844444444444445)","(3.9, 9.2, 8.033333333333333)","(9.0, 21.0, 17.5625)","(5.5, 10.0, 9.371428571428572)"
07-01-2023 17:29:56.272229,"(61.0, 540.0, 111.25)","(3.3, 3.75, 3.525)","(16.0, 44.0, 33.82142857142857)","(6.0, 9.6, 8.842105263157894)","(4.2, 7.2, 6.844444444444445)","(3.9, 9.2, 8.033333333333333)","(9.0, 21.0, 17.5625)","(5.5, 10.0, 9.371428571428572)"
07-01-2023 17:29:57.259249,"(61.0, 540.0, 111.25)","(3.3, 3.75, 3.525)","(16.0, 44.0, 33.82142857142857)","(6.0, 9.6, 8.842105263157894)","(4.2, 7.2, 6.844444444444445)","(3.9, 9.2, 8.033333333333333)","(9.0, 21.0, 17.5625)","(5.5, 10.0, 9.371428571428572)"
07-01-2023 17:29:58.409151,"(61.0, 540.0, 111.25)","(3.3, 3.75, 3.525)","(16.0, 44.0, 33.82142857142857)","(6.0, 9.6, 8.842105263157894)","(4.2, 7.2, 6.844444444444445)","(3.9, 9.2, 8.033333333333333)","(9.0, 21.0, 17.5625)","(5.5, 10.0, 9.371428571428572)"
07-01-2023 17:29:59.406371,"(61.0, 540.0, 111.25)","(3.3, 3.75, 3.525)","(16.0, 44.0, 33.82142857142857)","(6.0, 9.6, 8.842105263157894)","(4.2, 7.2, 6.844444444444445)","(3.9, 9.2, 8.033333333333333)","(9.0, 21.0, 17.5625)","(5.5, 10.0, 9.371428571428572)"
07-01-2023 17:30:00.418203,"(61.0, 540.0, 111.25)","(3.3, 3.75, 3.525)","(16.0, 44.0, 33.82142857142857)","(6.0, 9.6, 8.553846153846154)","(4.2, 7.2, 6.844444444444445)","(3.9, 9.2, 7.984)","(9.0, 21.0, 17.5625)","(5.5, 10.0, 9.399999999999999)"
07-01-2023 17:30:01.505340,"(61.0, 540.0, 111.25)","(3.3, 3.75, 3.525)","(16.0, 44.0, 37.18181818181819)","(6.0, 9.6, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.2, 8.314285714285713)","(9.0, 21.0, 18.46153846153846)","(5.5, 10.0, 8.6)"
07-01-2023 17:30:02.541277,"(61.0, 530.0, 210.0)","(3.3, 3.75, 3.4124999999999996)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.0, 8.314285714285713)","(9.0, 20.0, 18.46153846153846)","(5.5, 10.0, 8.6)"
07-01-2023 17:30:03.506032,"(61.0, 530.0, 210.0)","(3.3, 3.75, 3.4124999999999996)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.0, 7.444444444444445)","(9.0, 20.0, 18.46153846153846)","(5.5, 10.0, 6.925000000000001)"
07-01-2023 17:30:04.657256,"(61.0, 530.0, 210.0)","(3.3, 3.75, 3.525)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.0, 7.444444444444445)","(9.0, 20.0, 18.46153846153846)","(5.5, 10.0, 9.366666666666667)"
07-01-2023 17:30:05.756166,"(61.0, 530.0, 210.0)","(3.3, 3.75, 3.525)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.0, 8.352380952380951)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.257142857142858)"
07-01-2023 17:30:06.861072,"(61.0, 530.0, 210.0)","(3.3, 3.7, 3.34)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.0, 8.352380952380951)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.257142857142858)"
07-01-2023 17:30:07.981480,"(61.0, 530.0, 210.0)","(3.3, 3.65, 3.4749999999999996)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.0, 8.352380952380951)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.257142857142858)"
07-01-2023 17:30:09.068885,"(61.0, 530.0, 210.0)","(3.3, 3.65, 3.4749999999999996)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.0, 8.352380952380951)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.257142857142858)"
07-01-2023 17:30:10.108117,"(61.0, 530.0, 210.0)","(3.3, 3.65, 3.4749999999999996)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.0, 8.352380952380951)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.257142857142858)"
07-01-2023 17:30:11.083003,"(61.0, 530.0, 103.33333333333334)","(3.3, 3.65, 3.4749999999999996)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.2, 8.663157894736841)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.257142857142858)"
07-01-2023 17:30:12.025869,"(61.0, 530.0, 439.5238095238095)","(3.3, 3.65, 3.4749999999999996)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.2, 8.663157894736841)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.08)"
07-01-2023 17:30:12.983960,"(61.0, 530.0, 441.6279069767442)","(3.3, 3.65, 3.4749999999999996)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.2, 8.438461538461539)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.314285714285715)"
07-01-2023 17:30:13.962655,"(61.0, 530.0, 441.6279069767442)","(3.3, 3.7, 3.433333333333333)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.2, 8.438461538461539)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.314285714285715)"
07-01-2023 17:30:14.963929,"(61.0, 520.0, 494.8648648648649)","(3.3, 3.7, 3.5)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.8, 9.145454545454546)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.2, 8.694736842105263)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.314285714285715)"
07-01-2023 17:30:16.039945,"(61.0, 520.0, 405.0)","(3.3, 3.7, 3.5)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.8, 9.145454545454546)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.2, 8.782608695652174)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.314285714285715)"
07-01-2023 17:30:17.069620,"(61.0, 510.0, 285.0)","(3.3, 3.7, 3.5)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.8, 9.145454545454546)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.2, 8.782608695652174)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.314285714285715)"
07-01-2023 17:30:18.055061,"(61.0, 490.0, 382.5)","(3.3, 3.7, 3.5)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.8, 8.360000000000001)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.2, 8.782608695652174)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.444444444444445)"
07-01-2023 17:30:19.092794,"(61.0, 490.0, 382.5)","(3.3, 3.7, 3.5)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.8, 8.360000000000001)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.2, 8.782608695652174)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.371428571428572)"
07-01-2023 17:30:20.109334,"(61.0, 490.0, 382.5)","(3.3, 3.7, 3.5)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.2, 8.782608695652174)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.371428571428572)"
07-01-2023 17:30:21.336297,"(61.0, 490.0, 382.5)","(3.3, 3.65, 3.3874999999999997)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.2, 8.782608695652174)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.371428571428572)"
07-01-2023 17:30:22.447568,"(61.0, 490.0, 294.54545454545456)","(3.3, 3.65, 3.3874999999999997)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.694736842105263)","(3.9, 9.2, 8.782608695652174)","(9.0, 20.0, 18.46153846153846)","(5.5, 9.8, 9.371428571428572)"
07-01-2023 17:30:23.543768,"(61.0, 480.0, 457.63157894736844)","(3.3, 3.65, 3.3874999999999997)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 6.844444444444445)","(3.9, 9.2, 9.047619047619047)","(9.0, 20.0, 18.03846153846154)","(5.5, 9.8, 10.399999999999999)"
07-01-2023 17:30:24.628577,"(61.0, 480.0, 457.63157894736844)","(3.3, 3.65, 3.3874999999999997)","(16.0, 42.0, 37.18181818181819)","(6.0, 9.4, 9.08)","(4.2, 7.2, 8.517647058823531)","(3.9, 9.2, 9.636363636363637)","(9.0, 19.5, 18.03846153846154)","(5.5, 11.0, 10.05)"
07-01-2023 17:30:25.710510,"(61.0, 480.0, 457.63157894736844)","(3.3, 3.65, 3.3874999999999997)","(16.0, 46.0, 42.95)","(6.0, 9.4, 9.08)","(4.2, 8.8, 8.517647058823531)","(3.9, 10.0, 9.80952380952381)","(9.0, 19.5, 16.53125)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:26.681434,"(61.0, 480.0, 457.63157894736844)","(3.3, 3.65, 3.3874999999999997)","(16.0, 46.0, 40.45454545454545)","(6.0, 9.4, 9.08)","(4.2, 8.8, 8.517647058823531)","(3.9, 10.0, 9.80952380952381)","(9.0, 19.5, 16.53125)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:27.655585,"(61.0, 480.0, 457.63157894736844)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 40.45454545454545)","(6.0, 9.4, 9.08)","(4.2, 8.8, 7.490909090909092)","(3.9, 10.0, 9.80952380952381)","(9.0, 19.0, 18.25)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:28.902995,"(61.0, 480.0, 457.63157894736844)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 40.45454545454545)","(6.0, 9.4, 9.08)","(4.2, 8.8, 7.490909090909092)","(3.9, 10.0, 9.80952380952381)","(9.0, 19.0, 18.25)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:30.018402,"(61.0, 480.0, 457.63157894736844)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 40.45454545454545)","(6.0, 9.4, 9.08)","(4.2, 8.8, 7.490909090909092)","(3.9, 10.0, 9.80952380952381)","(9.0, 19.0, 18.25)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:31.078618,"(61.0, 480.0, 457.02702702702703)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 40.45454545454545)","(6.0, 9.4, 9.08)","(4.2, 8.8, 7.490909090909092)","(3.9, 10.0, 9.80952380952381)","(9.0, 19.0, 18.25)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:32.139817,"(61.0, 480.0, 457.02702702702703)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 40.45454545454545)","(6.0, 9.4, 9.08)","(4.2, 8.8, 7.490909090909092)","(3.9, 10.0, 9.80952380952381)","(9.0, 20.0, 18.46153846153846)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:33.132364,"(61.0, 480.0, 457.02702702702703)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 40.45454545454545)","(6.0, 9.4, 9.08)","(4.2, 8.8, 7.490909090909092)","(3.9, 10.0, 9.80952380952381)","(9.0, 20.0, 18.46153846153846)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:34.112682,"(61.0, 480.0, 457.02702702702703)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 40.45454545454545)","(6.0, 9.4, 9.08)","(4.2, 8.8, 7.490909090909092)","(3.9, 10.0, 8.733333333333334)","(9.0, 20.0, 18.46153846153846)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:35.113747,"(61.0, 480.0, 457.02702702702703)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 40.45454545454545)","(6.0, 9.4, 9.08)","(4.2, 8.8, 7.490909090909092)","(3.9, 10.0, 8.733333333333334)","(9.0, 20.0, 18.46153846153846)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:36.191432,"(61.0, 480.0, 457.02702702702703)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 40.45454545454545)","(6.0, 9.4, 9.10909090909091)","(4.2, 8.8, 7.547826086956523)","(3.9, 10.0, 8.371428571428572)","(9.0, 20.0, 18.46153846153846)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:37.307916,"(61.0, 440.0, 361.25)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 36.61538461538461)","(6.0, 9.4, 8.661538461538463)","(4.2, 8.4, 8.155555555555555)","(3.9, 10.0, 8.371428571428572)","(9.0, 20.0, 18.46153846153846)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:38.398538,"(61.0, 430.0, 400.39473684210526)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 36.61538461538461)","(6.0, 9.4, 8.661538461538463)","(4.2, 8.4, 8.155555555555555)","(3.9, 10.0, 7.581818181818182)","(9.0, 20.0, 18.46153846153846)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:39.512697,"(61.0, 400.0, 390.4166666666667)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 36.61538461538461)","(6.0, 9.4, 8.661538461538463)","(4.2, 8.4, 8.155555555555555)","(3.9, 10.0, 7.581818181818182)","(9.0, 20.0, 18.46153846153846)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:40.573139,"(61.0, 400.0, 390.4166666666667)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 36.61538461538461)","(6.0, 9.4, 8.661538461538463)","(4.2, 8.4, 8.155555555555555)","(3.9, 10.0, 7.581818181818182)","(9.0, 20.0, 18.46153846153846)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:41.582883,"(61.0, 400.0, 390.4166666666667)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 30.0)","(6.0, 9.8, 8.450000000000001)","(4.2, 7.0, 6.318181818181818)","(3.9, 10.0, 9.4)","(9.0, 20.0, 18.46153846153846)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:42.677223,"(61.0, 400.0, 361.6666666666667)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 31.88235294117647)","(6.0, 9.4, 8.661538461538463)","(4.2, 6.8, 5.983333333333333)","(3.9, 10.0, 9.4)","(9.0, 20.0, 18.25)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:43.830387,"(61.0, 390.0, 359.5454545454545)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 31.88235294117647)","(6.0, 9.4, 8.485714285714286)","(4.2, 6.8, 5.904)","(3.9, 10.0, 9.4)","(9.0, 19.0, 16.6)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:44.989182,"(61.0, 380.0, 334.2857142857143)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 36.76923076923077)","(6.0, 9.2, 8.927272727272726)","(4.2, 6.8, 5.904)","(3.9, 10.0, 9.4)","(9.0, 19.0, 16.6)","(5.5, 11.0, 10.457142857142857)"
07-01-2023 17:30:46.103350,"(61.0, 380.0, 334.2857142857143)","(3.3, 3.65, 3.4749999999999996)","(16.0, 46.0, 36.76923076923077)","(6.0, 9.2, 8.927272727272726)","(4.2, 6.8, 5.904)","(3.9, 10.0, 9.4)","(9.0, 19.0, 16.6)","(5.5, 11.0, 10.457142857142857)"
