,Divine Flirt,Blue Eyed Girl,Distorted Secrets,Scenic Eclipse,Startedwithakiss,Red Cadillac,See Ya Champ,Lady Tornado,Fire And Gold,Heartly,Luna Nobel
14-12-2022 19:06:48.103976,"(6.5, 8.0, 7.692307692307692)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 101.25)","(4.6, 5.0, 4.64)","(26.0, 65.0, 62.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.45454545454545)","(6.5, 8.2, 8.111764705882353)","(101.0, 430.0, 290.0)","(51.0, 80.0, 73.75)","(71.0, 100.0, 89.28571428571429)"
14-12-2022 19:06:49.515884,"(6.5, 8.0, 7.5920000000000005)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 101.25)","(4.6, 5.0, 4.64)","(26.0, 65.0, 62.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.45454545454545)","(6.5, 8.2, 8.111764705882353)","(101.0, 410.0, 290.0)","(51.0, 80.0, 73.75)","(71.0, 100.0, 89.28571428571429)"
14-12-2022 19:06:50.914597,"(6.5, 8.0, 7.545454545454546)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 101.25)","(4.6, 5.0, 4.742857142857143)","(26.0, 65.0, 62.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.45454545454545)","(6.5, 8.2, 8.111764705882353)","(101.0, 410.0, 290.0)","(51.0, 80.0, 68.75)","(71.0, 100.0, 89.28571428571429)"
14-12-2022 19:06:52.384987,"(6.5, 8.0, 7.651162790697675)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 101.25)","(4.6, 5.0, 4.742857142857143)","(26.0, 65.0, 62.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 40.0, 37.45454545454545)","(6.5, 8.2, 8.111764705882353)","(101.0, 410.0, 290.0)","(51.0, 80.0, 68.75)","(71.0, 100.0, 89.28571428571429)"
14-12-2022 19:06:53.991308,"(6.5, 7.8, 7.523076923076923)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 105.0)","(4.6, 5.0, 4.747368421052632)","(26.0, 65.0, 62.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 38.0, 37.2)","(6.5, 8.2, 8.111764705882353)","(101.0, 410.0, 290.0)","(51.0, 80.0, 69.61538461538461)","(71.0, 100.0, 89.28571428571429)"
14-12-2022 19:06:55.486432,"(6.5, 7.8, 7.523076923076923)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 105.0)","(4.6, 5.0, 4.747368421052632)","(26.0, 65.0, 60.0)","(5.5, 6.4, 6.383333333333334)","(21.0, 38.0, 37.2)","(6.5, 8.2, 8.111764705882353)","(101.0, 410.0, 290.0)","(51.0, 80.0, 69.61538461538461)","(71.0, 100.0, 92.5)"
14-12-2022 19:06:57.044394,"(6.5, 7.8, 7.523076923076923)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 105.0)","(4.6, 5.0, 4.68)","(26.0, 65.0, 60.0)","(5.5, 6.4, 6.383333333333334)","(21.0, 38.0, 37.2)","(6.5, 8.2, 8.111764705882353)","(101.0, 410.0, 290.0)","(51.0, 80.0, 69.61538461538461)","(71.0, 100.0, 93.18181818181819)"
14-12-2022 19:06:58.532978,"(6.5, 7.8, 7.523076923076923)","(3.0, 3.4, 3.3066666666666666)","(51.0, 110.0, 103.33333333333334)","(4.6, 5.0, 4.68)","(26.0, 65.0, 60.0)","(5.5, 6.4, 6.383333333333334)","(21.0, 38.0, 37.2)","(6.5, 8.2, 8.111764705882353)","(101.0, 410.0, 290.0)","(51.0, 80.0, 68.75)","(71.0, 100.0, 93.18181818181819)"
14-12-2022 19:07:00.181276,"(6.5, 7.8, 7.523076923076923)","(3.0, 3.4, 3.3976190476190475)","(51.0, 110.0, 101.25)","(4.6, 5.0, 4.725714285714286)","(26.0, 65.0, 60.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 38.0, 36.07142857142857)","(6.5, 8.2, 8.111764705882353)","(101.0, 410.0, 290.0)","(51.0, 80.0, 68.75)","(71.0, 100.0, 90.625)"
14-12-2022 19:07:01.854920,"(6.5, 7.8, 7.269230769230769)","(3.0, 3.4, 3.38125)","(51.0, 110.0, 101.25)","(4.6, 5.0, 4.7375)","(26.0, 65.0, 60.0)","(5.5, 6.4, 6.380952380952381)","(21.0, 38.0, 35.333333333333336)","(6.0, 8.2, 8.111764705882353)","(101.0, 410.0, 290.0)","(51.0, 80.0, 68.75)","(71.0, 100.0, 93.18181818181819)"
14-12-2022 19:07:03.675658,"(6.5, 7.8, 7.269230769230769)","(3.0, 3.4, 3.3666666666666667)","(51.0, 110.0, 97.5)","(4.6, 5.0, 4.7375)","(26.0, 65.0, 60.714285714285715)","(5.5, 6.4, 6.380952380952381)","(21.0, 38.0, 34.72727272727273)","(6.0, 8.2, 8.125)","(101.0, 410.0, 290.0)","(51.0, 80.0, 68.75)","(71.0, 100.0, 93.18181818181819)"
14-12-2022 19:07:05.408504,"(6.5, 7.6, 7.547826086956522)","(3.0, 3.4, 3.3666666666666667)","(51.0, 110.0, 97.5)","(4.6, 5.0, 4.664)","(26.0, 65.0, 60.714285714285715)","(5.5, 6.4, 6.380952380952381)","(21.0, 38.0, 34.72727272727273)","(6.0, 8.2, 8.125)","(101.0, 410.0, 290.0)","(51.0, 80.0, 68.75)","(71.0, 100.0, 93.18181818181819)"
14-12-2022 19:07:07.041721,"(6.5, 7.6, 7.555555555555555)","(3.0, 3.45, 3.434848484848485)","(51.0, 110.0, 97.5)","(4.6, 5.0, 4.7375)","(26.0, 65.0, 60.714285714285715)","(5.5, 6.4, 6.380952380952381)","(21.0, 38.0, 34.72727272727273)","(6.0, 8.2, 8.125)","(101.0, 410.0, 290.0)","(51.0, 80.0, 68.75)","(71.0, 100.0, 93.18181818181819)"
14-12-2022 19:07:08.573656,"(6.5, 7.6, 7.521739130434782)","(3.0, 3.45, 3.436813186813187)","(51.0, 110.0, 97.5)","(4.6, 5.0, 4.7375)","(26.0, 65.0, 60.714285714285715)","(5.5, 6.4, 6.380952380952381)","(21.0, 38.0, 34.72727272727273)","(6.0, 8.2, 8.125)","(101.0, 410.0, 290.0)","(51.0, 80.0, 57.5)","(71.0, 100.0, 93.18181818181819)"
14-12-2022 19:07:10.118455,"(6.5, 7.6, 7.4479999999999995)","(3.0, 3.45, 3.3200000000000003)","(51.0, 110.0, 110.0)","(4.6, 5.0, 4.7846153846153845)","(26.0, 65.0, 68.33333333333333)","(5.5, 6.4, 6.389473684210527)","(21.0, 38.0, 32.76923076923077)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 296.6666666666667)","(51.0, 80.0, 67.14285714285714)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:11.659650,"(6.5, 7.6, 7.296551724137931)","(3.0, 3.45, 3.3850000000000002)","(51.0, 120.0, 102.5)","(4.6, 5.0, 4.7875000000000005)","(26.0, 75.0, 68.33333333333333)","(5.5, 6.4, 6.389473684210527)","(21.0, 34.0, 32.5)","(6.0, 8.2, 8.010526315789473)","(101.0, 410.0, 361.42857142857144)","(51.0, 80.0, 67.14285714285714)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:13.088453,"(6.5, 7.2, 7.191044776119403)","(3.0, 3.45, 3.3850000000000002)","(51.0, 120.0, 102.5)","(4.6, 4.9, 4.7875000000000005)","(26.0, 75.0, 68.33333333333333)","(5.5, 6.4, 6.36)","(21.0, 34.0, 32.5)","(6.0, 8.2, 8.088888888888889)","(101.0, 410.0, 310.0)","(51.0, 80.0, 67.14285714285714)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:14.611466,"(6.5, 7.2, 7.191044776119403)","(3.0, 3.45, 3.3850000000000002)","(51.0, 120.0, 102.5)","(4.6, 4.9, 4.7875000000000005)","(26.0, 75.0, 68.33333333333333)","(5.5, 6.4, 6.36)","(21.0, 34.0, 32.5)","(6.0, 8.2, 8.088888888888889)","(101.0, 410.0, 360.0)","(51.0, 80.0, 67.14285714285714)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:16.052908,"(6.5, 7.2, 7.189285714285714)","(3.0, 3.45, 3.3850000000000002)","(51.0, 120.0, 102.5)","(4.6, 4.9, 4.7875000000000005)","(26.0, 75.0, 68.33333333333333)","(5.5, 6.4, 6.36)","(21.0, 34.0, 32.5)","(6.0, 8.2, 8.010526315789473)","(101.0, 410.0, 310.0)","(51.0, 80.0, 67.14285714285714)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:17.527426,"(6.5, 7.2, 7.193617021276596)","(3.0, 3.45, 3.3850000000000002)","(51.0, 120.0, 104.0909090909091)","(4.6, 4.9, 4.823333333333333)","(26.0, 75.0, 68.33333333333333)","(5.5, 6.4, 6.380000000000001)","(21.0, 34.0, 32.5)","(6.0, 8.2, 8.010526315789473)","(101.0, 410.0, 310.0)","(51.0, 80.0, 67.14285714285714)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:19.031713,"(6.0, 7.2, 7.193617021276596)","(3.0, 3.5, 3.3705882352941177)","(51.0, 120.0, 104.0909090909091)","(4.6, 4.9, 4.746666666666667)","(26.0, 75.0, 68.33333333333333)","(5.5, 6.4, 6.29)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.894117647058823)","(101.0, 410.0, 335.0)","(51.0, 80.0, 65.0)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:20.582452,"(6.0, 7.2, 7.193617021276596)","(3.0, 3.45, 3.4083333333333337)","(51.0, 160.0, 96.66666666666667)","(4.6, 4.9, 4.746666666666667)","(26.0, 75.0, 68.33333333333333)","(5.5, 6.4, 6.29)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 323.3333333333333)","(51.0, 80.0, 65.0)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:22.050930,"(6.0, 7.2, 7.193617021276596)","(3.0, 3.45, 3.4083333333333337)","(51.0, 150.0, 96.66666666666667)","(4.6, 4.9, 4.746666666666667)","(26.0, 75.0, 68.33333333333333)","(5.5, 6.4, 6.29)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 323.3333333333333)","(51.0, 80.0, 65.0)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:23.615286,"(6.0, 7.2, 7.194059405940594)","(3.0, 3.45, 3.4083333333333337)","(51.0, 160.0, 130.83333333333331)","(4.6, 4.9, 4.8342857142857145)","(26.0, 75.0, 53.25)","(5.5, 6.4, 6.253333333333334)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 323.3333333333333)","(51.0, 80.0, 65.0)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:25.140127,"(6.0, 7.2, 7.194059405940594)","(3.0, 3.45, 3.4083333333333337)","(51.0, 160.0, 139.41176470588235)","(4.6, 4.9, 4.823333333333333)","(26.0, 70.0, 63.6)","(5.5, 6.4, 6.24)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 323.3333333333333)","(51.0, 80.0, 65.0)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:26.700079,"(6.0, 7.4, 7.2700000000000005)","(3.0, 3.45, 3.4083333333333337)","(51.0, 160.0, 130.0)","(4.6, 4.9, 4.823333333333333)","(26.0, 70.0, 50.75)","(5.5, 6.4, 6.24)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 310.0)","(51.0, 80.0, 70.35714285714286)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:28.232431,"(6.0, 7.4, 7.2555555555555555)","(3.0, 3.45, 3.4083333333333337)","(51.0, 180.0, 140.0)","(4.6, 4.9, 4.823333333333333)","(26.0, 65.0, 50.75)","(5.5, 6.4, 6.32)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 343.3333333333333)","(51.0, 80.0, 70.35714285714286)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:29.763573,"(6.0, 7.4, 7.258823529411765)","(3.0, 3.45, 3.4083333333333337)","(51.0, 170.0, 125.0)","(4.6, 4.9, 4.823333333333333)","(26.0, 65.0, 56.85714285714286)","(5.5, 6.4, 6.32)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 343.3333333333333)","(51.0, 80.0, 70.0)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:31.279778,"(6.0, 7.4, 7.258823529411765)","(3.0, 3.4, 3.3499999999999996)","(51.0, 170.0, 145.0)","(4.6, 4.9, 4.823333333333333)","(26.0, 65.0, 56.85714285714286)","(5.5, 6.4, 6.32)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 343.3333333333333)","(51.0, 80.0, 69.61538461538461)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:32.770518,"(6.0, 7.4, 7.258823529411765)","(3.0, 3.4, 3.3499999999999996)","(51.0, 170.0, 145.0)","(4.6, 4.9, 4.823333333333333)","(26.0, 65.0, 56.85714285714286)","(5.5, 6.4, 6.32)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 343.3333333333333)","(51.0, 80.0, 69.61538461538461)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:34.304456,"(6.0, 7.4, 7.266666666666667)","(3.0, 3.4, 3.355)","(51.0, 170.0, 141.42857142857142)","(4.6, 4.9, 4.836111111111111)","(26.0, 65.0, 52.25)","(5.5, 6.4, 6.228571428571429)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.942857142857142)","(101.0, 410.0, 343.3333333333333)","(51.0, 80.0, 69.61538461538461)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:35.732147,"(6.0, 7.2, 7.191752577319588)","(3.0, 3.35, 3.3423076923076924)","(51.0, 170.0, 134.0)","(4.6, 4.9, 4.78)","(26.0, 65.0, 52.25)","(5.5, 6.4, 6.300000000000001)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.942857142857142)","(101.0, 410.0, 343.3333333333333)","(51.0, 80.0, 69.61538461538461)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:37.106409,"(6.0, 7.2, 7.180582524271845)","(3.0, 3.35, 3.4380952380952383)","(51.0, 170.0, 145.0)","(4.6, 4.9, 4.778787878787878)","(26.0, 65.0, 57.15384615384615)","(5.5, 6.4, 6.2592592592592595)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 343.3333333333333)","(51.0, 80.0, 69.61538461538461)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:38.438374,"(6.0, 7.4, 7.300000000000001)","(3.0, 3.45, 3.398051948051948)","(51.0, 170.0, 140.0)","(4.6, 4.8, 4.662222222222222)","(26.0, 65.0, 53.666666666666664)","(5.5, 6.6, 6.32)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 374.0)","(51.0, 80.0, 67.14285714285714)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:39.820931,"(6.0, 7.4, 7.366666666666667)","(3.0, 3.5, 3.4148936170212765)","(51.0, 170.0, 140.0)","(4.6, 4.8, 4.645)","(26.0, 65.0, 59.4)","(5.5, 6.4, 6.32)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 323.3333333333333)","(51.0, 80.0, 70.0)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:41.155636,"(6.0, 7.4, 7.378947368421053)","(3.0, 3.5, 3.416279069767442)","(51.0, 170.0, 136.66666666666666)","(4.6, 4.8, 4.645)","(26.0, 65.0, 60.333333333333336)","(5.5, 6.4, 6.32)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 330.0)","(51.0, 80.0, 70.0)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:42.631914,"(6.0, 7.4, 7.371428571428572)","(3.0, 3.5, 3.416279069767442)","(51.0, 170.0, 140.0)","(4.6, 4.7, 4.6375)","(26.0, 65.0, 60.333333333333336)","(5.5, 6.4, 6.32)","(21.0, 34.0, 32.5)","(6.0, 8.2, 7.9230769230769225)","(101.0, 410.0, 330.0)","(51.0, 80.0, 69.61538461538461)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:44.065747,"(6.0, 7.4, 7.371428571428572)","(3.0, 3.5, 3.416279069767442)","(51.0, 170.0, 140.0)","(4.6, 4.7, 4.6375)","(26.0, 65.0, 59.4)","(5.5, 6.4, 6.32)","(21.0, 34.0, 32.5)","(6.0, 8.2, 8.02)","(101.0, 410.0, 366.0)","(51.0, 80.0, 69.44444444444444)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:45.515034,"(6.0, 7.4, 7.371428571428572)","(3.0, 3.5, 3.416279069767442)","(51.0, 170.0, 140.0)","(4.6, 4.7, 4.6375)","(26.0, 65.0, 59.15384615384615)","(5.5, 6.4, 6.32)","(21.0, 34.0, 32.5)","(6.0, 8.2, 8.056)","(101.0, 410.0, 343.3333333333333)","(51.0, 75.0, 64.82142857142857)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:46.943973,"(6.0, 7.4, 7.371428571428572)","(3.0, 3.5, 3.416279069767442)","(51.0, 170.0, 147.5)","(4.6, 4.7, 4.6375)","(26.0, 65.0, 59.15384615384615)","(5.5, 6.4, 6.357142857142858)","(21.0, 34.0, 32.5)","(6.0, 8.2, 8.056)","(101.0, 410.0, 343.3333333333333)","(51.0, 75.0, 64.82142857142857)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:48.460000,"(6.0, 7.4, 7.371428571428572)","(3.0, 3.5, 3.4148936170212765)","(51.0, 170.0, 150.0)","(4.6, 4.7, 4.6375)","(26.0, 65.0, 59.15384615384615)","(5.5, 6.4, 6.373333333333334)","(21.0, 34.0, 32.5)","(6.0, 8.2, 8.056)","(101.0, 410.0, 374.0)","(51.0, 75.0, 64.82142857142857)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:49.923452,"(6.0, 7.4, 7.28421052631579)","(3.0, 3.5, 3.4245283018867925)","(51.0, 170.0, 150.0)","(4.4, 4.7, 4.6375)","(26.0, 65.0, 54.14285714285714)","(5.5, 6.4, 6.373333333333334)","(21.0, 34.0, 32.5)","(6.5, 8.2, 8.056)","(101.0, 410.0, 323.3333333333333)","(51.0, 75.0, 65.0)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:51.391068,"(6.0, 7.4, 7.28421052631579)","(3.0, 3.5, 3.4245283018867925)","(51.0, 170.0, 152.0)","(4.4, 4.7, 4.6375)","(26.0, 65.0, 57.4)","(5.5, 6.4, 6.373333333333334)","(21.0, 34.0, 34.0)","(6.5, 8.2, 8.056)","(101.0, 410.0, 330.0)","(51.0, 70.0, 65.0)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:52.776777,"(6.0, 7.4, 7.28421052631579)","(3.0, 3.5, 3.426530612244898)","(51.0, 170.0, 152.0)","(4.4, 4.7, 4.6375)","(26.0, 65.0, 57.4)","(5.5, 6.4, 6.373333333333334)","(21.0, 36.0, 34.0)","(6.5, 8.2, 8.056)","(101.0, 410.0, 330.0)","(51.0, 70.0, 65.0)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:54.155468,"(6.0, 7.4, 7.28421052631579)","(3.0, 3.5, 3.426530612244898)","(51.0, 170.0, 150.0)","(4.4, 4.7, 4.6375)","(26.0, 65.0, 54.14285714285714)","(5.5, 6.4, 6.373333333333334)","(21.0, 36.0, 32.8)","(6.5, 8.2, 8.056)","(101.0, 410.0, 330.0)","(51.0, 70.0, 65.0)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:55.517818,"(6.0, 7.4, 7.28421052631579)","(3.0, 3.5, 3.426530612244898)","(51.0, 170.0, 150.0)","(4.4, 4.7, 4.6375)","(26.0, 65.0, 54.14285714285714)","(5.5, 6.4, 6.373333333333334)","(21.0, 36.0, 32.8)","(6.5, 8.4, 8.076923076923077)","(101.0, 410.0, 330.0)","(51.0, 70.0, 65.0)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:57.122483,"(6.0, 7.4, 7.28421052631579)","(3.0, 3.5, 3.426530612244898)","(51.0, 170.0, 150.0)","(4.4, 4.7, 4.58)","(26.0, 65.0, 54.14285714285714)","(5.5, 6.4, 6.373333333333334)","(21.0, 36.0, 32.8)","(6.5, 8.4, 8.076923076923077)","(101.0, 410.0, 330.0)","(51.0, 70.0, 62.05882352941177)","(71.0, 100.0, 95.0)"
14-12-2022 19:07:58.820753,"(6.0, 7.4, 7.331250000000001)","(3.0, 3.65, 3.5791666666666666)","(51.0, 170.0, 154.0)","(4.4, 4.6, 4.576190476190476)","(26.0, 65.0, 54.14285714285714)","(5.5, 6.4, 6.348571428571429)","(21.0, 36.0, 32.8)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 358.0)","(51.0, 70.0, 62.05882352941177)","(71.0, 100.0, 95.0)"
14-12-2022 19:08:00.493286,"(6.0, 7.4, 7.170967741935484)","(3.0, 3.6, 3.5791666666666666)","(51.0, 170.0, 138.0)","(4.4, 4.6, 4.576190476190476)","(26.0, 65.0, 54.14285714285714)","(5.5, 6.4, 6.348571428571429)","(21.0, 36.0, 32.8)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 330.0)","(51.0, 70.0, 62.05882352941177)","(71.0, 100.0, 97.0)"
14-12-2022 19:08:02.132190,"(6.0, 7.2, 7.16)","(3.0, 3.6, 3.5791666666666666)","(51.0, 170.0, 153.33333333333334)","(4.4, 4.6, 4.473333333333334)","(31.0, 65.0, 54.14285714285714)","(5.5, 6.4, 6.373333333333334)","(21.0, 36.0, 32.8)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 330.0)","(51.0, 70.0, 62.05882352941177)","(71.0, 100.0, 97.0)"
14-12-2022 19:08:03.731863,"(6.0, 7.2, 7.16)","(3.0, 3.6, 3.5791666666666666)","(51.0, 170.0, 153.33333333333334)","(4.4, 4.5, 4.473333333333334)","(31.0, 65.0, 57.4)","(5.5, 6.4, 6.373333333333334)","(21.0, 36.0, 32.8)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 330.0)","(51.0, 70.0, 62.05882352941177)","(71.0, 100.0, 97.0)"
14-12-2022 19:08:05.263837,"(6.0, 7.2, 7.189473684210527)","(3.0, 3.6, 3.5791666666666666)","(51.0, 170.0, 163.33333333333334)","(4.4, 4.5, 4.464)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.4, 6.289655172413793)","(21.0, 36.0, 32.074074074074076)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 330.0)","(51.0, 70.0, 66.875)","(71.0, 100.0, 97.5)"
14-12-2022 19:08:06.751020,"(6.0, 7.4, 7.294117647058823)","(3.0, 3.6, 3.5566037735849054)","(51.0, 170.0, 165.0)","(4.4, 4.6, 4.405)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.4, 6.289655172413793)","(21.0, 34.0, 32.074074074074076)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 330.0)","(51.0, 70.0, 66.42857142857143)","(71.0, 100.0, 98.33333333333333)"
14-12-2022 19:08:08.254587,"(6.0, 7.4, 7.25)","(3.0, 3.6, 3.525714285714286)","(51.0, 190.0, 174.44444444444446)","(4.4, 4.5, 4.405)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.4, 6.266666666666667)","(21.0, 34.0, 32.074074074074076)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:09.780683,"(6.0, 7.4, 7.25)","(3.0, 3.6, 3.525714285714286)","(51.0, 190.0, 155.0)","(4.4, 4.5, 4.405)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.4, 6.266666666666667)","(21.0, 34.0, 32.074074074074076)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:11.350597,"(6.0, 7.4, 7.236363636363636)","(3.0, 3.6, 3.525714285714286)","(51.0, 180.0, 136.25)","(4.4, 4.5, 4.45)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.4, 6.231578947368421)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:12.847203,"(6.0, 7.4, 7.236363636363636)","(3.0, 3.6, 3.525714285714286)","(51.0, 180.0, 137.14285714285714)","(4.4, 4.5, 4.47741935483871)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.4, 6.231578947368421)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:14.308955,"(6.0, 7.4, 7.236363636363636)","(3.0, 3.6, 3.525714285714286)","(51.0, 180.0, 137.14285714285714)","(4.4, 4.6, 4.48125)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.4, 6.231578947368421)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:15.761726,"(6.0, 7.4, 7.207142857142857)","(3.0, 3.6, 3.525714285714286)","(51.0, 180.0, 137.14285714285714)","(4.4, 4.6, 4.474285714285714)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.4, 6.214492753623189)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:17.175652,"(6.0, 7.4, 7.207142857142857)","(3.0, 3.6, 3.525714285714286)","(51.0, 180.0, 137.14285714285714)","(4.4, 4.6, 4.474285714285714)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.4, 6.214492753623189)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 97.77777777777777)"
14-12-2022 19:08:18.601633,"(6.0, 7.4, 7.285106382978723)","(3.0, 3.6, 3.525714285714286)","(51.0, 180.0, 137.14285714285714)","(4.4, 4.6, 4.505)","(31.0, 65.0, 62.142857142857146)","(5.5, 6.4, 6.224242424242425)","(21.0, 34.0, 32.13333333333333)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 330.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 98.57142857142857)"
14-12-2022 19:08:20.060306,"(6.0, 7.4, 7.285106382978723)","(3.0, 3.6, 3.525714285714286)","(51.0, 180.0, 152.72727272727272)","(4.4, 4.6, 4.505)","(31.0, 65.0, 62.77777777777778)","(5.5, 6.4, 6.224242424242425)","(21.0, 34.0, 32.18181818181818)","(6.5, 8.4, 8.105263157894736)","(101.0, 410.0, 358.0)","(51.0, 75.0, 66.42857142857143)","(71.0, 100.0, 98.57142857142857)"
