,Golden Skyrocket,Deadly Rookie,Egyptian Tiger,Dundee Hornet,Pacific Rock,Bankrupt,Superior Tom,Glyos Move
05-01-2023 15:50:46.753222,"(6.0, 7.4, 7.2625)","(1.45, 1.7, 1.6911475409836065)","(19.0, 26.0, 25.870967741935484)","(19.0, 30.0, 29.666666666666668)","(13.0, 17.5, 17.25)","(51.0, 120.0, 113.33333333333333)","(6.5, 8.4, 8.336363636363636)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:47.861727,"(6.0, 7.4, 7.348148148148148)","(1.45, 1.7, 1.6959523809523809)","(19.0, 26.0, 25.941176470588236)","(19.0, 30.0, 29.5)","(13.0, 17.5, 17.25)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.4, 8.39)","(26.0, 80.0, 59.166666666666664)"
05-01-2023 15:50:49.034076,"(6.0, 7.6, 7.441666666666666)","(1.45, 1.68, 1.678095238095238)","(19.0, 26.0, 25.846153846153847)","(19.0, 30.0, 29.0)","(13.0, 17.5, 17.807692307692307)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.4, 8.45142857142857)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:50.246372,"(6.0, 7.6, 7.4)","(1.45, 1.7, 1.6926923076923077)","(19.0, 26.0, 25.923076923076923)","(19.0, 30.0, 29.666666666666668)","(13.0, 18.5, 17.4375)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.6, 8.44)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:51.464034,"(6.0, 7.6, 7.423255813953488)","(1.45, 1.69, 1.680375939849624)","(19.0, 26.0, 25.857142857142858)","(19.0, 30.0, 29.666666666666668)","(13.0, 17.5, 18.05)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.6, 8.50909090909091)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:52.664461,"(6.0, 7.6, 7.423255813953488)","(1.45, 1.69, 1.6806976744186046)","(19.0, 26.0, 25.79310344827586)","(19.0, 30.0, 29.5)","(13.0, 18.5, 18.05)","(51.0, 120.0, 109.0909090909091)","(6.5, 8.6, 8.546666666666667)","(26.0, 80.0, 61.5)"
05-01-2023 15:50:53.917283,"(6.0, 7.6, 7.395348837209302)","(1.45, 1.69, 1.6806976744186046)","(19.0, 26.0, 25.79310344827586)","(19.0, 30.0, 29.666666666666668)","(13.0, 18.5, 18.153846153846153)","(51.0, 120.0, 109.0909090909091)","(6.5, 8.6, 8.546666666666667)","(26.0, 75.0, 61.15384615384615)"
05-01-2023 15:50:55.123655,"(6.0, 7.6, 7.408695652173913)","(1.45, 1.69, 1.6806976744186046)","(19.0, 26.0, 25.79310344827586)","(19.0, 30.0, 29.666666666666668)","(13.0, 18.5, 18.153846153846153)","(51.0, 120.0, 109.0909090909091)","(6.5, 8.6, 8.564102564102564)","(26.0, 75.0, 69.375)"
05-01-2023 15:50:56.294558,"(6.0, 7.4, 7.32)","(1.45, 1.69, 1.6806976744186046)","(19.0, 26.0, 25.79310344827586)","(19.0, 30.0, 29.8)","(13.0, 18.5, 18.153846153846153)","(51.0, 120.0, 109.0909090909091)","(6.5, 8.8, 8.606451612903227)","(26.0, 75.0, 64.16666666666667)"
05-01-2023 15:50:57.374353,"(6.0, 7.6, 7.404255319148936)","(1.45, 1.68, 1.6784057971014492)","(19.0, 26.0, 25.79310344827586)","(19.0, 30.0, 29.666666666666668)","(13.0, 18.5, 18.153846153846153)","(51.0, 120.0, 109.0909090909091)","(6.5, 8.8, 8.576470588235294)","(26.0, 75.0, 64.16666666666667)"
05-01-2023 15:50:58.403598,"(6.0, 7.4, 7.327272727272727)","(1.45, 1.69, 1.6812)","(19.0, 26.0, 25.79310344827586)","(19.0, 29.0, 27.0)","(13.0, 18.5, 18.153846153846153)","(51.0, 120.0, 109.0909090909091)","(6.5, 8.8, 8.637837837837838)","(26.0, 75.0, 63.529411764705884)"
05-01-2023 15:50:59.487540,"(6.0, 7.4, 7.214285714285714)","(1.45, 1.7, 1.69125)","(19.0, 26.0, 25.79310344827586)","(20.0, 28.0, 27.142857142857142)","(13.0, 18.5, 18.153846153846153)","(51.0, 120.0, 109.0909090909091)","(6.5, 8.8, 8.637837837837838)","(26.0, 75.0, 63.529411764705884)"
05-01-2023 15:51:00.598863,"(6.0, 7.4, 7.214285714285714)","(1.45, 1.7, 1.6897297297297296)","(19.0, 26.0, 25.79310344827586)","(20.0, 28.0, 26.88888888888889)","(13.0, 18.5, 18.153846153846153)","(51.0, 120.0, 109.0909090909091)","(6.5, 8.8, 8.637837837837838)","(26.0, 75.0, 63.529411764705884)"
05-01-2023 15:51:01.747525,"(6.0, 7.4, 7.286956521739131)","(1.45, 1.69, 1.6883720930232557)","(19.0, 26.0, 25.79310344827586)","(20.0, 28.0, 26.88888888888889)","(13.0, 18.5, 18.153846153846153)","(51.0, 120.0, 109.0909090909091)","(6.5, 8.8, 8.637837837837838)","(31.0, 75.0, 63.529411764705884)"
05-01-2023 15:51:02.898006,"(6.0, 7.4, 7.300000000000001)","(1.45, 1.69, 1.689230769230769)","(19.0, 26.0, 25.823529411764707)","(20.0, 28.0, 27.75)","(13.0, 18.0, 17.95)","(51.0, 120.0, 109.0909090909091)","(6.5, 8.6, 8.446153846153846)","(31.0, 75.0, 65.71428571428571)"
05-01-2023 15:51:04.010245,"(6.0, 7.4, 7.3909090909090915)","(1.45, 1.69, 1.689230769230769)","(19.0, 26.0, 25.771428571428572)","(20.0, 29.0, 28.0)","(13.0, 18.5, 18.25)","(51.0, 120.0, 109.56521739130434)","(6.5, 8.4, 8.369565217391305)","(31.0, 75.0, 66.13636363636364)"
05-01-2023 15:51:05.164129,"(6.0, 7.4, 7.292307692307692)","(1.45, 1.71, 1.705)","(19.0, 25.0, 24.933333333333334)","(20.0, 27.0, 26.666666666666668)","(13.0, 18.5, 18.166666666666668)","(51.0, 120.0, 109.56521739130434)","(6.5, 8.6, 8.432727272727272)","(31.0, 75.0, 65.71428571428571)"
05-01-2023 15:51:06.602598,"(6.0, 7.4, 7.279166666666667)","(1.45, 1.71, 1.715531914893617)","(19.0, 25.0, 24.92)","(20.0, 26.0, 26.82608695652174)","(13.0, 18.5, 17.9375)","(51.0, 120.0, 108.57142857142857)","(6.5, 8.6, 8.109677419354838)","(31.0, 75.0, 64.73684210526315)"
05-01-2023 15:51:08.114252,"(6.0, 7.4, 7.257777777777778)","(1.45, 1.72, 1.717142857142857)","(19.0, 25.0, 24.92)","(20.0, 27.0, 26.454545454545453)","(13.0, 18.0, 17.88888888888889)","(51.0, 120.0, 110.76923076923077)","(6.5, 8.2, 8.046153846153846)","(31.0, 75.0, 65.71428571428571)"
05-01-2023 15:51:09.306668,"(6.0, 7.4, 7.2457831325301205)","(1.45, 1.73, 1.7169135802469135)","(19.0, 25.0, 24.884615384615383)","(20.0, 27.0, 26.23076923076923)","(13.0, 18.0, 17.9375)","(51.0, 120.0, 110.76923076923077)","(6.5, 8.2, 8.10344827586207)","(31.0, 75.0, 66.52173913043478)"
05-01-2023 15:51:10.476840,"(6.0, 7.4, 7.256179775280899)","(1.45, 1.73, 1.7234567901234568)","(19.0, 25.0, 24.884615384615383)","(20.0, 27.0, 26.103448275862068)","(13.0, 18.0, 17.976190476190474)","(51.0, 120.0, 110.76923076923077)","(6.5, 8.2, 8.95138888888889)","(31.0, 75.0, 66.13636363636364)"
05-01-2023 15:51:11.670715,"(6.0, 7.2, 7.1854545454545455)","(1.45, 1.73, 1.721132075471698)","(19.0, 25.0, 24.73913043478261)","(20.0, 27.0, 25.727272727272727)","(13.0, 18.0, 17.941176470588236)","(51.0, 120.0, 109.56521739130434)","(6.5, 9.0, 8.64186046511628)","(31.0, 75.0, 66.13636363636364)"
05-01-2023 15:51:12.821848,"(6.0, 7.2, 7.0600000000000005)","(1.45, 1.72, 1.7176023391812865)","(19.0, 25.0, 24.77777777777778)","(20.0, 26.0, 25.625)","(13.0, 18.0, 17.9)","(51.0, 120.0, 109.0909090909091)","(6.5, 8.8, 8.779310344827588)","(31.0, 75.0, 65.71428571428571)"
05-01-2023 15:51:13.965055,"(6.0, 7.2, 7.017021276595744)","(1.45, 1.71, 1.7036690647482013)","(19.0, 25.0, 24.77777777777778)","(20.0, 26.0, 25.625)","(13.0, 18.0, 17.785714285714285)","(51.0, 120.0, 109.0909090909091)","(6.5, 8.8, 8.925)","(31.0, 75.0, 65.71428571428571)"
05-01-2023 15:51:15.182134,"(6.0, 7.4, 7.246153846153846)","(1.45, 1.71, 1.7035849056603773)","(19.0, 25.0, 24.875)","(20.0, 26.0, 24.75)","(13.0, 18.0, 17.833333333333332)","(51.0, 120.0, 110.76923076923077)","(6.5, 9.0, 8.960975609756098)","(31.0, 75.0, 65.71428571428571)"
05-01-2023 15:51:16.354719,"(6.0, 7.0, 6.936842105263158)","(1.45, 1.71, 1.7054666666666667)","(19.0, 25.0, 24.875)","(20.0, 25.0, 24.681818181818183)","(13.0, 18.0, 17.823529411764707)","(51.0, 120.0, 110.76923076923077)","(6.5, 9.0, 9.026666666666667)","(31.0, 75.0, 65.71428571428571)"
05-01-2023 15:51:17.590875,"(6.0, 7.0, 6.811764705882353)","(1.45, 1.73, 1.7183597883597883)","(19.0, 25.0, 24.724137931034484)","(20.0, 25.0, 23.363636363636363)","(13.0, 18.0, 17.416666666666668)","(51.0, 120.0, 110.76923076923077)","(6.5, 9.2, 9.233333333333334)","(31.0, 75.0, 65.71428571428571)"
05-01-2023 15:51:18.735975,"(6.0, 7.0, 6.7620689655172415)","(1.45, 1.73, 1.7246052631578948)","(19.0, 25.0, 24.724137931034484)","(20.0, 24.0, 23.363636363636363)","(13.0, 17.5, 17.433333333333334)","(51.0, 120.0, 110.76923076923077)","(6.5, 9.4, 9.276190476190475)","(31.0, 75.0, 67.3529411764706)"
05-01-2023 15:51:19.920492,"(6.0, 6.8, 6.726027397260274)","(1.45, 1.73, 1.7255294117647058)","(19.0, 25.0, 24.724137931034484)","(20.0, 22.0, 21.125)","(13.0, 17.5, 17.64)","(51.0, 120.0, 110.76923076923077)","(6.5, 9.4, 9.307142857142857)","(31.0, 75.0, 66.875)"
05-01-2023 15:51:21.007429,"(6.0, 6.8, 6.661971830985915)","(1.45, 1.73, 1.7272641509433961)","(19.0, 25.0, 24.77777777777778)","(19.0, 23.0, 22.0625)","(13.0, 18.0, 17.64)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.4, 9.288235294117646)","(31.0, 75.0, 66.875)"
05-01-2023 15:51:22.135247,"(6.0, 6.8, 6.669333333333333)","(1.45, 1.73, 1.7169411764705882)","(19.0, 25.0, 24.869565217391305)","(19.0, 23.0, 22.0625)","(13.0, 18.0, 17.869565217391305)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.4, 9.277777777777777)","(31.0, 75.0, 66.875)"
05-01-2023 15:51:23.369088,"(6.0, 6.8, 6.7176470588235295)","(1.45, 1.73, 1.71752688172043)","(19.0, 25.0, 24.88888888888889)","(19.0, 23.0, 22.210526315789473)","(13.0, 18.0, 17.869565217391305)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.4, 9.284848484848485)","(31.0, 75.0, 66.875)"
05-01-2023 15:51:24.623795,"(6.0, 6.8, 6.778947368421052)","(1.45, 1.73, 1.7177777777777778)","(19.0, 25.0, 24.714285714285715)","(19.0, 23.0, 22.210526315789473)","(13.0, 18.0, 17.74137931034483)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.4, 9.284848484848485)","(31.0, 75.0, 63.529411764705884)"
05-01-2023 15:51:25.921337,"(6.0, 6.8, 6.779487179487179)","(1.45, 1.73, 1.7177777777777778)","(19.0, 25.0, 24.76923076923077)","(19.0, 23.0, 22.181818181818183)","(13.0, 18.5, 17.833333333333332)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.4, 8.936842105263159)","(31.0, 75.0, 67.0)"
05-01-2023 15:51:27.176405,"(6.0, 7.0, 6.798540145985402)","(1.45, 1.73, 1.7206521739130434)","(19.0, 25.0, 24.884615384615383)","(18.0, 23.0, 22.42105263157895)","(13.0, 18.5, 18.055555555555557)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.0, 8.825000000000001)","(31.0, 75.0, 71.25)"
05-01-2023 15:51:28.359631,"(6.0, 7.0, 6.792805755395683)","(1.45, 1.73, 1.7231958762886597)","(19.0, 25.0, 24.884615384615383)","(18.0, 23.0, 22.42105263157895)","(13.0, 18.5, 18.055555555555557)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.0, 8.825000000000001)","(31.0, 75.0, 73.33333333333333)"
05-01-2023 15:51:29.498647,"(6.0, 7.0, 6.78978102189781)","(1.45, 1.73, 1.7235227272727272)","(19.0, 25.0, 24.884615384615383)","(18.0, 23.0, 22.42105263157895)","(13.0, 18.5, 18.055555555555557)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.0, 8.855172413793104)","(31.0, 80.0, 70.0)"
05-01-2023 15:51:30.650079,"(6.0, 7.0, 6.7957446808510635)","(1.45, 1.73, 1.7231958762886597)","(19.0, 25.0, 24.85185185185185)","(18.0, 23.0, 22.571428571428573)","(13.0, 18.5, 18.125)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.0, 8.872727272727273)","(31.0, 80.0, 72.0)"
05-01-2023 15:51:31.951090,"(6.0, 6.8, 6.696296296296296)","(1.45, 1.73, 1.7308490566037735)","(19.0, 25.0, 24.85185185185185)","(18.0, 23.0, 22.666666666666668)","(13.0, 18.5, 18.24137931034483)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.0, 8.785714285714286)","(31.0, 80.0, 74.0)"
05-01-2023 15:51:33.341120,"(6.0, 6.8, 6.7696)","(1.45, 1.74, 1.7161206896551724)","(19.0, 25.0, 25.85)","(18.0, 24.0, 22.545454545454547)","(13.0, 19.0, 18.523809523809526)","(51.0, 120.0, 114.54545454545455)","(6.5, 8.8, 8.806451612903226)","(31.0, 80.0, 73.33333333333333)"
05-01-2023 15:51:34.644068,"(6.0, 7.0, 6.7696)","(1.45, 1.72, 1.7161206896551724)","(19.0, 26.0, 25.85)","(18.0, 24.0, 22.545454545454547)","(13.0, 19.0, 18.75)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.0, 9.00983606557377)","(31.0, 80.0, 70.76923076923077)"
05-01-2023 15:51:36.106375,"(6.0, 6.8, 6.71743119266055)","(1.45, 1.72, 1.7175510204081632)","(19.0, 27.0, 26.307692307692307)","(18.0, 24.0, 22.857142857142858)","(13.0, 19.0, 18.75)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.2, 9.00983606557377)","(31.0, 80.0, 77.5)"
05-01-2023 15:51:37.392221,"(6.0, 6.8, 6.7622950819672125)","(1.45, 1.72, 1.7167272727272727)","(19.0, 27.0, 26.285714285714285)","(18.0, 24.0, 22.9)","(13.0, 19.0, 18.48148148148148)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.2, 8.923076923076923)","(31.0, 80.0, 77.14285714285714)"
05-01-2023 15:51:38.640742,"(6.0, 6.8, 6.796039603960396)","(1.45, 1.72, 1.7096296296296296)","(19.0, 27.0, 26.285714285714285)","(18.0, 23.0, 22.9)","(13.0, 19.0, 18.48148148148148)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.0, 9.078947368421053)","(31.0, 80.0, 73.33333333333333)"
05-01-2023 15:51:39.857913,"(6.0, 6.8, 6.682352941176471)","(1.45, 1.72, 1.7116831683168316)","(19.0, 27.0, 26.571428571428573)","(18.0, 24.0, 23.347826086956523)","(13.0, 19.0, 18.0)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.2, 9.14782608695652)","(31.0, 80.0, 70.0)"
05-01-2023 15:51:41.050367,"(6.0, 6.8, 6.6702702702702705)","(1.45, 1.73, 1.7289795918367348)","(19.0, 27.0, 26.363636363636363)","(18.0, 24.0, 22.972972972972972)","(13.0, 18.0, 16.973684210526315)","(51.0, 120.0, 114.54545454545455)","(6.5, 9.2, 9.188095238095237)","(31.0, 80.0, 72.0)"
05-01-2023 15:51:42.303793,"(6.0, 6.8, 6.660194174757281)","(1.45, 1.73, 1.7289795918367348)","(19.0, 27.0, 26.363636363636363)","(18.0, 24.0, 23.0)","(13.0, 17.0, 16.973684210526315)","(51.0, 120.0, 117.36842105263158)","(6.5, 9.2, 9.326315789473684)","(31.0, 80.0, 76.66666666666667)"
05-01-2023 15:51:43.528718,"(6.0, 6.8, 6.6515723270440255)","(1.45, 1.73, 1.7278787878787878)","(19.0, 27.0, 26.375)","(18.0, 24.0, 23.0)","(13.0, 17.0, 17.235294117647058)","(51.0, 130.0, 117.36842105263158)","(6.5, 9.4, 9.399999999999999)","(31.0, 80.0, 70.0)"
05-01-2023 15:51:44.828707,"(6.0, 6.8, 6.65974025974026)","(1.45, 1.73, 1.7279084967320262)","(19.0, 27.0, 26.375)","(18.0, 24.0, 22.967741935483872)","(13.0, 17.5, 17.1)","(51.0, 130.0, 115.45454545454545)","(6.5, 9.6, 9.373913043478261)","(31.0, 75.0, 70.9090909090909)"
05-01-2023 15:51:46.069750,"(6.0, 6.8, 6.663291139240506)","(1.45, 1.73, 1.7282312925170067)","(19.0, 27.0, 26.428571428571427)","(18.0, 24.0, 22.967741935483872)","(13.0, 17.5, 17.1)","(51.0, 130.0, 116.66666666666667)","(6.5, 9.4, 9.377777777777778)","(31.0, 80.0, 70.9090909090909)"
05-01-2023 15:51:47.278997,"(6.0, 6.8, 6.684137931034483)","(1.45, 1.73, 1.7276363636363636)","(19.0, 27.0, 26.3)","(18.0, 24.0, 22.583333333333332)","(13.0, 17.5, 17.25925925925926)","(51.0, 130.0, 116.66666666666667)","(6.5, 9.4, 9.492682926829268)","(31.0, 80.0, 64.28571428571429)"
05-01-2023 15:51:48.416305,"(6.0, 6.8, 6.6378378378378375)","(1.45, 1.73, 1.720909090909091)","(19.0, 27.0, 26.3)","(18.0, 23.0, 22.583333333333332)","(13.0, 18.0, 17.61904761904762)","(51.0, 130.0, 116.66666666666667)","(6.5, 9.6, 9.51578947368421)","(31.0, 70.0, 62.72727272727273)"
05-01-2023 15:51:49.642588,"(6.0, 6.8, 6.62077922077922)","(1.45, 1.73, 1.7052222222222222)","(19.0, 27.0, 26.333333333333332)","(18.0, 23.0, 22.11764705882353)","(13.0, 18.0, 18.083333333333332)","(51.0, 130.0, 116.66666666666667)","(6.5, 9.6, 9.542857142857143)","(31.0, 70.0, 62.72727272727273)"
05-01-2023 15:51:50.889318,"(6.0, 6.8, 6.634666666666667)","(1.45, 1.71, 1.7068840579710145)","(19.0, 27.0, 26.272727272727273)","(18.0, 23.0, 22.095238095238095)","(13.0, 18.5, 18.166666666666668)","(51.0, 130.0, 119.0909090909091)","(6.5, 9.6, 9.65)","(31.0, 70.0, 62.72727272727273)"
05-01-2023 15:51:52.182140,"(6.0, 6.8, 6.634666666666667)","(1.45, 1.71, 1.7068840579710145)","(19.0, 27.0, 26.3)","(18.0, 23.0, 22.095238095238095)","(13.0, 18.5, 18.166666666666668)","(51.0, 130.0, 119.0909090909091)","(6.5, 9.8, 9.64390243902439)","(31.0, 70.0, 62.72727272727273)"
05-01-2023 15:51:53.492981,"(6.0, 6.8, 6.667549668874172)","(1.45, 1.71, 1.7036)","(19.0, 27.0, 26.3)","(18.0, 23.0, 21.956521739130434)","(13.0, 18.5, 18.3125)","(51.0, 130.0, 120.0)","(6.5, 9.8, 9.611111111111112)","(31.0, 70.0, 63.84615384615385)"
05-01-2023 15:51:54.797412,"(6.0, 6.8, 6.656)","(1.45, 1.71, 1.7036)","(19.0, 27.0, 26.3)","(18.0, 23.0, 22.444444444444443)","(13.0, 18.5, 18.416666666666668)","(51.0, 130.0, 120.0)","(6.5, 9.8, 9.611111111111112)","(31.0, 70.0, 63.84615384615385)"
05-01-2023 15:51:56.086977,"(6.0, 6.8, 6.656)","(1.45, 1.71, 1.7012820512820512)","(19.0, 27.0, 26.3)","(18.0, 23.0, 22.444444444444443)","(13.0, 18.5, 18.416666666666668)","(51.0, 130.0, 120.0)","(6.5, 9.8, 9.611111111111112)","(31.0, 70.0, 63.84615384615385)"
05-01-2023 15:51:57.366754,"(6.0, 6.8, 6.6674999999999995)","(1.45, 1.71, 1.6999555555555554)","(19.0, 27.0, 26.333333333333332)","(18.0, 23.0, 22.14814814814815)","(13.0, 19.0, 18.416666666666668)","(51.0, 130.0, 122.94117647058823)","(7.0, 9.8, 9.63)","(31.0, 70.0, 65.0)"
05-01-2023 15:51:58.612154,"(6.0, 6.8, 6.668571428571428)","(1.45, 1.71, 1.6999555555555554)","(19.0, 27.0, 26.333333333333332)","(18.0, 23.0, 22.666666666666668)","(13.0, 19.0, 18.625)","(51.0, 130.0, 122.94117647058823)","(7.0, 9.8, 9.72)","(31.0, 70.0, 64.0)"
05-01-2023 15:51:59.771197,"(6.0, 6.8, 6.668571428571428)","(1.45, 1.71, 1.6957333333333333)","(19.0, 27.0, 26.11111111111111)","(18.0, 22.0, 21.620689655172413)","(13.0, 19.0, 18.625)","(51.0, 130.0, 122.94117647058823)","(7.0, 9.8, 9.907692307692308)","(31.0, 70.0, 65.38461538461539)"
05-01-2023 15:52:00.974934,"(6.0, 6.8, 6.65432098765432)","(1.45, 1.7, 1.690695652173913)","(19.0, 27.0, 26.142857142857142)","(18.0, 22.0, 21.38888888888889)","(13.0, 19.0, 18.9375)","(51.0, 130.0, 123.33333333333333)","(7.0, 10.0, 9.991304347826087)","(31.0, 70.0, 65.38461538461539)"
05-01-2023 15:52:02.252136,"(6.0, 6.8, 6.636111111111111)","(1.45, 1.7, 1.6862869198312236)","(19.0, 27.0, 26.037037037037038)","(18.0, 22.0, 21.304347826086957)","(13.0, 19.5, 19.0)","(51.0, 130.0, 122.66666666666667)","(7.0, 10.0, 9.992307692307692)","(31.0, 70.0, 69.41176470588235)"
05-01-2023 15:52:03.358506,"(6.0, 6.8, 6.663157894736842)","(1.45, 1.7, 1.6862869198312236)","(19.0, 27.0, 26.037037037037038)","(18.0, 22.0, 21.192307692307693)","(13.0, 19.5, 19.142857142857142)","(51.0, 130.0, 122.66666666666667)","(7.0, 10.0, 9.992)","(31.0, 80.0, 76.0)"
05-01-2023 15:52:04.499001,"(6.0, 6.8, 6.698387096774193)","(1.45, 1.7, 1.6861571125265393)","(19.0, 27.0, 25.71794871794872)","(18.0, 22.0, 20.76923076923077)","(13.0, 19.5, 19.5625)","(51.0, 130.0, 122.66666666666667)","(7.0, 10.0, 9.992)","(31.0, 80.0, 78.33333333333334)"
05-01-2023 15:52:05.622671,"(6.0, 6.8, 6.689473684210526)","(1.45, 1.7, 1.6862231759656652)","(19.0, 27.0, 25.71794871794872)","(18.0, 21.0, 20.476190476190474)","(13.0, 20.0, 19.352941176470587)","(51.0, 130.0, 123.125)","(7.0, 10.0, 10.066964285714286)","(31.0, 80.0, 79.64285714285714)"
05-01-2023 15:52:06.687707,"(6.0, 6.8, 6.7441860465116275)","(1.45, 1.7, 1.6863043478260868)","(19.0, 26.0, 25.8)","(18.0, 21.0, 20.476190476190474)","(13.0, 20.0, 19.8)","(51.0, 130.0, 123.125)","(7.0, 10.5, 10.046728971962617)","(31.0, 85.0, 80.0)"
05-01-2023 15:52:07.825099,"(6.0, 6.8, 6.7441860465116275)","(1.45, 1.7, 1.6860165975103734)","(19.0, 27.0, 25.76923076923077)","(17.0, 21.0, 20.466666666666665)","(13.0, 19.5, 19.233333333333334)","(51.0, 130.0, 126.45161290322581)","(7.0, 10.5, 10.038135593220339)","(31.0, 85.0, 78.75)"
05-01-2023 15:52:09.127470,"(6.0, 6.8, 6.7441860465116275)","(1.45, 1.7, 1.6859548254620123)","(19.0, 27.0, 25.75)","(17.0, 21.0, 20.529411764705884)","(13.0, 19.5, 19.318181818181817)","(51.0, 130.0, 126.45161290322581)","(7.0, 10.5, 10.042307692307693)","(31.0, 85.0, 78.33333333333334)"
05-01-2023 15:52:10.303762,"(6.0, 6.8, 6.7441860465116275)","(1.45, 1.7, 1.6878181818181817)","(19.0, 27.0, 25.75)","(17.0, 21.0, 20.57894736842105)","(13.0, 19.5, 19.433333333333334)","(51.0, 130.0, 126.45161290322581)","(7.0, 10.5, 9.925581395348837)","(31.0, 85.0, 78.75)"
05-01-2023 15:52:11.575699,"(6.0, 6.8, 6.725252525252525)","(1.45, 1.7, 1.701086956521739)","(19.0, 27.0, 25.833333333333332)","(17.0, 21.0, 20.529411764705884)","(13.0, 19.5, 19.318181818181817)","(51.0, 130.0, 126.33333333333333)","(7.0, 10.0, 9.947368421052632)","(31.0, 85.0, 78.84615384615384)"
05-01-2023 15:52:12.891439,"(6.0, 6.8, 6.713761467889908)","(1.45, 1.71, 1.701509433962264)","(19.0, 27.0, 25.8)","(17.0, 21.0, 20.529411764705884)","(13.0, 19.5, 19.27777777777778)","(51.0, 130.0, 126.33333333333333)","(7.0, 10.0, 9.883333333333335)","(31.0, 85.0, 83.46153846153847)"
05-01-2023 15:52:14.291402,"(6.0, 6.8, 6.683333333333333)","(1.45, 1.71, 1.694388489208633)","(19.0, 26.0, 27.5)","(17.0, 21.0, 21.455696202531644)","(13.0, 19.5, 20.47887323943662)","(51.0, 130.0, 126.33333333333333)","(7.0, 10.5, 10.024590163934427)","(31.0, 85.0, 82.14285714285714)"
05-01-2023 15:52:16.072562,"(6.0, 6.8, 6.6952380952380945)","(1.45, 1.7, 1.6771162790697673)","(19.0, 28.0, 25.88)","(17.0, 22.0, 21.578125)","(13.0, 21.0, 19.708333333333332)","(51.0, 130.0, 126.45161290322581)","(7.0, 10.5, 10.1203007518797)","(31.0, 85.0, 83.46153846153847)"
05-01-2023 15:52:17.345166,"(5.5, 6.8, 6.6952380952380945)","(1.45, 1.68, 1.6755445544554455)","(19.0, 27.0, 25.897959183673468)","(17.0, 22.0, 21.425531914893618)","(14.0, 20.0, 19.545454545454547)","(61.0, 130.0, 126.45161290322581)","(7.5, 10.5, 10.10546875)","(31.0, 85.0, 80.0)"
05-01-2023 15:52:18.618653,"(5.5, 6.8, 6.6952380952380945)","(1.45, 1.68, 1.6755445544554455)","(19.0, 27.0, 25.755555555555556)","(17.0, 22.0, 21.434782608695652)","(14.0, 20.0, 19.545454545454547)","(61.0, 130.0, 126.33333333333333)","(7.5, 10.5, 10.10546875)","(31.0, 85.0, 80.0)"
05-01-2023 15:52:19.865012,"(5.5, 6.8, 6.6952380952380945)","(1.45, 1.68, 1.6757142857142857)","(19.0, 27.0, 25.764705882352942)","(17.0, 22.0, 21.434782608695652)","(14.0, 20.0, 19.545454545454547)","(61.0, 130.0, 126.33333333333333)","(7.5, 10.5, 10.10546875)","(31.0, 85.0, 81.0)"
05-01-2023 15:52:21.138272,"(5.5, 6.8, 6.6952380952380945)","(1.45, 1.68, 1.6757142857142857)","(19.0, 27.0, 25.764705882352942)","(17.0, 22.0, 21.434782608695652)","(14.0, 20.0, 19.545454545454547)","(61.0, 130.0, 126.45161290322581)","(7.5, 10.5, 10.12704918032787)","(31.0, 85.0, 81.0)"
05-01-2023 15:52:22.245112,"(5.5, 6.8, 6.714285714285714)","(1.45, 1.68, 1.676021505376344)","(19.0, 27.0, 25.764705882352942)","(17.0, 22.0, 21.434782608695652)","(14.0, 20.0, 19.545454545454547)","(61.0, 130.0, 126.45161290322581)","(7.5, 10.5, 10.12704918032787)","(31.0, 85.0, 81.0)"
05-01-2023 15:52:23.442770,"(5.5, 6.8, 6.718811881188119)","(1.45, 1.68, 1.6744390243902438)","(19.0, 27.0, 25.742857142857144)","(17.0, 22.0, 21.434782608695652)","(14.0, 20.0, 19.375)","(61.0, 130.0, 126.45161290322581)","(7.5, 10.5, 10.117391304347827)","(31.0, 85.0, 80.0)"
