,Sweet Obsidian,Invisible Light,Team Staffing,Down Under Boy,Awe Shanks,Beans Multi,Dessert Girl,Arkansas Red
11-01-2023 21:49:15.482160,"(4.2, 5.3, 5.207070707070707)","(3.1, 3.6, 3.5671874999999997)","(12.0, 18.0, 17.42)","(3.5, 4.3, 4.2160839160839165)","(5.5, 7.0, 6.782278481012658)","(26.0, 40.0, 38.6)","(21.0, 32.0, 30.5625)","(21.0, 34.0, 33.55555555555556)"
11-01-2023 21:49:16.506982,"(4.2, 5.3, 5.203921568627451)","(3.1, 3.6, 3.572)","(12.0, 17.5, 17.42)","(3.5, 4.3, 4.217241379310345)","(5.5, 7.0, 6.818181818181818)","(26.0, 40.0, 38.6)","(21.0, 32.0, 29.93548387096774)","(21.0, 36.0, 33.2)"
11-01-2023 21:49:17.580512,"(4.2, 5.3, 5.220689655172414)","(3.1, 3.6, 3.584931506849315)","(12.0, 17.5, 17.8)","(3.5, 4.3, 4.223188405797101)","(5.5, 7.0, 6.703448275862069)","(26.0, 40.0, 39.333333333333336)","(21.0, 30.0, 29.93548387096774)","(21.0, 36.0, 33.2)"
11-01-2023 21:49:18.643991,"(4.2, 5.3, 5.191803278688524)","(3.1, 3.6, 3.584931506849315)","(12.0, 18.0, 17.82758620689655)","(3.5, 4.3, 4.223741007194245)","(5.5, 6.8, 6.715151515151515)","(26.0, 40.0, 39.45454545454545)","(21.0, 30.0, 29.93548387096774)","(21.0, 36.0, 33.2)"
11-01-2023 21:49:19.710637,"(4.2, 5.3, 5.194915254237288)","(3.1, 3.6, 3.5908333333333333)","(12.0, 18.0, 17.583333333333332)","(3.5, 4.3, 4.223741007194245)","(5.5, 6.8, 6.703448275862069)","(26.0, 40.0, 39.63636363636363)","(21.0, 30.0, 30.69811320754717)","(21.0, 36.0, 33.09090909090909)"
11-01-2023 21:49:20.768354,"(4.2, 5.3, 5.188888888888888)","(3.1, 3.6, 3.5908333333333333)","(12.0, 18.0, 17.583333333333332)","(3.5, 4.3, 4.222058823529412)","(5.5, 6.8, 6.715151515151515)","(26.0, 40.0, 39.45454545454545)","(21.0, 32.0, 30.672131147540984)","(21.0, 36.0, 33.09090909090909)"
11-01-2023 21:49:21.790257,"(4.2, 5.3, 5.188888888888888)","(3.1, 3.6, 3.58968253968254)","(12.0, 18.0, 17.583333333333332)","(3.5, 4.3, 4.21969696969697)","(5.5, 6.8, 6.715151515151515)","(26.0, 40.0, 39.45454545454545)","(21.0, 32.0, 30.672131147540984)","(21.0, 36.0, 33.09090909090909)"
11-01-2023 21:49:22.834565,"(4.2, 5.3, 5.194915254237288)","(3.1, 3.6, 3.58968253968254)","(12.0, 18.0, 17.583333333333332)","(3.5, 4.3, 4.2171875000000005)","(5.5, 6.8, 6.709677419354838)","(26.0, 40.0, 39.333333333333336)","(21.0, 32.0, 30.59375)","(21.0, 36.0, 33.09090909090909)"
11-01-2023 21:49:23.873211,"(4.2, 5.3, 5.209803921568628)","(3.1, 3.6, 3.58968253968254)","(12.0, 18.0, 17.82758620689655)","(3.5, 4.3, 4.2171875000000005)","(5.5, 6.8, 6.709677419354838)","(26.0, 40.0, 39.333333333333336)","(21.0, 32.0, 30.59375)","(21.0, 36.0, 33.09090909090909)"
11-01-2023 21:49:24.896012,"(4.2, 5.3, 5.209803921568628)","(3.1, 3.6, 3.58968253968254)","(12.0, 18.0, 17.583333333333332)","(3.5, 4.3, 4.218461538461539)","(5.5, 6.8, 6.68095238095238)","(26.0, 40.0, 39.333333333333336)","(21.0, 32.0, 30.59375)","(21.0, 36.0, 33.629629629629626)"
11-01-2023 21:49:25.926902,"(4.2, 5.3, 5.209803921568628)","(3.1, 3.6, 3.58968253968254)","(12.0, 18.0, 17.583333333333332)","(3.4, 4.3, 4.217322834645669)","(5.5, 6.8, 6.851851851851852)","(26.0, 40.0, 39.333333333333336)","(21.0, 32.0, 30.59375)","(21.0, 36.0, 33.629629629629626)"
11-01-2023 21:49:27.004847,"(4.2, 5.3, 5.188888888888888)","(3.1, 3.6, 3.564516129032258)","(12.0, 18.0, 17.743589743589745)","(3.4, 4.3, 4.229530201342282)","(5.5, 7.0, 6.851851851851852)","(26.0, 40.0, 39.333333333333336)","(21.0, 32.0, 30.59375)","(21.0, 36.0, 34.18181818181818)"
11-01-2023 21:49:28.064048,"(4.2, 5.1, 5.068085106382979)","(3.1, 3.6, 3.5663043478260867)","(12.0, 18.0, 17.783783783783782)","(3.4, 4.3, 4.282474226804124)","(5.5, 7.0, 6.942105263157894)","(26.0, 40.0, 37.333333333333336)","(21.0, 32.0, 30.59375)","(21.0, 36.0, 33.333333333333336)"
11-01-2023 21:49:29.114425,"(4.4, 5.1, 5.059183673469388)","(3.1, 3.6, 3.5663043478260867)","(12.0, 18.0, 17.783783783783782)","(3.4, 4.3, 4.282474226804124)","(5.5, 7.0, 6.942105263157894)","(26.0, 40.0, 37.333333333333336)","(21.0, 32.0, 30.59375)","(26.0, 36.0, 33.391304347826086)"
11-01-2023 21:49:30.156052,"(4.4, 5.1, 5.060416666666667)","(3.1, 3.6, 3.58135593220339)","(12.0, 18.0, 17.783783783783782)","(3.4, 4.3, 4.281318681318681)","(5.5, 7.0, 6.910204081632653)","(26.0, 40.0, 37.473684210526315)","(21.0, 32.0, 30.59375)","(26.0, 36.0, 34.08695652173913)"
11-01-2023 21:49:31.186719,"(4.4, 5.1, 5.060416666666667)","(3.1, 3.6, 3.5686046511627905)","(12.0, 18.0, 17.783783783783782)","(3.4, 4.3, 4.2817204301075265)","(5.5, 7.0, 6.917073170731707)","(26.0, 40.0, 37.473684210526315)","(21.0, 32.0, 30.413793103448278)","(26.0, 36.0, 34.08695652173913)"
11-01-2023 21:49:32.235131,"(4.4, 5.1, 5.060416666666667)","(3.1, 3.6, 3.555)","(12.0, 18.0, 17.783783783783782)","(3.4, 4.4, 4.352873563218391)","(5.5, 7.0, 6.9363636363636365)","(26.0, 40.0, 37.473684210526315)","(21.0, 32.0, 30.413793103448278)","(26.0, 36.0, 33.92)"
11-01-2023 21:49:33.275457,"(4.4, 5.1, 5.090624999999999)","(3.1, 3.5, 3.4994949494949497)","(12.0, 18.0, 17.53846153846154)","(3.4, 4.4, 4.332624113475178)","(5.5, 7.0, 6.948148148148148)","(26.0, 40.0, 37.473684210526315)","(21.0, 32.0, 30.413793103448278)","(26.0, 36.0, 33.92)"
11-01-2023 21:49:34.280675,"(4.4, 5.1, 5.0777777777777775)","(3.1, 3.5, 3.4994949494949497)","(12.0, 18.0, 17.515151515151516)","(3.4, 4.4, 4.332857142857143)","(5.5, 7.0, 6.976)","(26.0, 40.0, 37.473684210526315)","(21.0, 32.0, 30.357142857142858)","(26.0, 36.0, 33.92)"
11-01-2023 21:49:35.333228,"(4.4, 5.1, 5.069230769230769)","(3.1, 3.5, 3.4994565217391305)","(12.0, 18.0, 17.491525423728813)","(3.4, 4.4, 4.332857142857143)","(5.5, 7.0, 6.983333333333333)","(26.0, 40.0, 37.473684210526315)","(21.0, 32.0, 30.357142857142858)","(26.0, 36.0, 33.92)"
11-01-2023 21:49:36.363458,"(4.4, 5.1, 5.069230769230769)","(3.1, 3.5, 3.4994565217391305)","(12.0, 18.0, 17.491525423728813)","(3.4, 4.4, 4.332857142857143)","(5.5, 7.0, 6.997183098591549)","(26.0, 40.0, 37.473684210526315)","(21.0, 32.0, 30.357142857142858)","(26.0, 36.0, 33.73913043478261)"
11-01-2023 21:49:37.360471,"(4.4, 5.1, 5.0729729729729724)","(3.1, 3.5, 3.4994505494505495)","(12.0, 18.0, 17.464285714285715)","(3.4, 4.4, 4.335616438356165)","(5.5, 7.2, 6.986666666666666)","(26.0, 40.0, 35.77777777777778)","(21.0, 32.0, 30.357142857142858)","(26.0, 36.0, 33.73913043478261)"
11-01-2023 21:49:38.370031,"(4.4, 5.1, 5.0729729729729724)","(3.1, 3.5, 3.4994505494505495)","(12.0, 18.0, 17.464285714285715)","(3.4, 4.4, 4.325225225225225)","(5.5, 7.2, 6.986666666666666)","(26.0, 36.0, 35.6)","(21.0, 32.0, 30.357142857142858)","(26.0, 36.0, 33.73913043478261)"
11-01-2023 21:49:39.359895,"(4.4, 5.4, 5.383673469387755)","(3.1, 3.5, 3.4994505494505495)","(12.0, 18.0, 17.464285714285715)","(3.4, 4.4, 4.324545454545454)","(5.5, 7.2, 6.884444444444444)","(26.0, 38.0, 34.8)","(21.0, 32.0, 30.357142857142858)","(26.0, 36.0, 33.73913043478261)"
11-01-2023 21:49:40.360529,"(4.4, 5.5, 5.44)","(3.1, 3.5, 3.488235294117647)","(12.0, 17.5, 17.282608695652176)","(3.4, 4.3, 4.219444444444445)","(5.5, 7.0, 6.884444444444444)","(26.0, 38.0, 34.30769230769231)","(21.0, 32.0, 30.357142857142858)","(26.0, 36.0, 33.73913043478261)"
11-01-2023 21:49:41.337575,"(4.4, 5.6, 5.54)","(3.1, 3.5, 3.4890350877192984)","(12.0, 17.5, 17.294117647058822)","(3.4, 4.3, 4.186635944700461)","(5.5, 7.0, 6.884444444444444)","(26.0, 38.0, 34.333333333333336)","(21.0, 32.0, 30.357142857142858)","(26.0, 36.0, 33.73913043478261)"
11-01-2023 21:49:42.344339,"(4.4, 5.6, 5.554838709677419)","(3.1, 3.5, 3.4828125)","(12.0, 17.5, 17.235294117647058)","(3.4, 4.3, 4.156326530612245)","(5.5, 7.0, 6.908771929824561)","(26.0, 38.0, 34.333333333333336)","(21.0, 32.0, 30.357142857142858)","(26.0, 36.0, 33.666666666666664)"
11-01-2023 21:49:43.382308,"(4.4, 5.6, 5.554761904761905)","(3.1, 3.5, 3.4909090909090907)","(12.0, 17.5, 17.23076923076923)","(3.4, 4.3, 4.153333333333333)","(5.5, 7.0, 6.824390243902439)","(26.0, 38.0, 35.411764705882355)","(21.0, 32.0, 30.5)","(26.0, 34.0, 33.333333333333336)"
11-01-2023 21:49:44.444532,"(4.4, 5.6, 5.561702127659574)","(3.1, 3.5, 3.490666666666667)","(12.0, 17.5, 17.275)","(3.4, 4.3, 4.165369649805447)","(5.5, 7.0, 6.838202247191011)","(26.0, 38.0, 35.411764705882355)","(21.0, 32.0, 30.551724137931036)","(26.0, 34.0, 32.30769230769231)"
11-01-2023 21:49:45.421948,"(4.4, 5.6, 5.593129770992366)","(3.1, 3.5, 3.4917808219178084)","(12.0, 17.5, 17.2)","(3.4, 4.3, 4.165369649805447)","(5.5, 7.0, 6.838202247191011)","(26.0, 38.0, 35.411764705882355)","(21.0, 32.0, 30.5)","(26.0, 34.0, 33.23809523809524)"
11-01-2023 21:49:46.387786,"(4.4, 5.7, 5.634615384615384)","(3.1, 3.5, 3.4909090909090907)","(12.0, 17.5, 17.2)","(3.4, 4.3, 4.165369649805447)","(5.5, 7.0, 6.838202247191011)","(26.0, 38.0, 36.666666666666664)","(21.0, 32.0, 30.25)","(26.0, 34.0, 33.23809523809524)"
11-01-2023 21:49:47.370074,"(4.4, 5.7, 5.636)","(3.1, 3.5, 3.4909090909090907)","(12.0, 17.5, 17.125)","(3.4, 4.3, 4.165369649805447)","(5.5, 7.0, 6.846511627906977)","(26.0, 36.0, 34.666666666666664)","(21.0, 32.0, 30.25)","(26.0, 34.0, 31.88235294117647)"
11-01-2023 21:49:48.416765,"(4.4, 5.7, 5.666666666666667)","(3.1, 3.5, 3.4762135922330097)","(12.0, 17.5, 17.08974358974359)","(3.4, 4.3, 4.16360153256705)","(5.5, 7.0, 6.955555555555556)","(26.0, 36.0, 34.75)","(21.0, 32.0, 30.470588235294116)","(26.0, 32.0, 32.53333333333333)"
11-01-2023 21:49:49.415445,"(4.4, 5.8, 5.733333333333333)","(3.1, 3.45, 3.404)","(12.0, 17.5, 17.08974358974359)","(3.4, 4.3, 4.16360153256705)","(5.5, 7.0, 7.059574468085106)","(26.0, 36.0, 33.73913043478261)","(21.0, 32.0, 30.20689655172414)","(26.0, 34.0, 32.64)"
11-01-2023 21:49:50.440129,"(4.4, 5.8, 5.7275)","(3.1, 3.4, 3.3783333333333334)","(12.0, 17.5, 17.08974358974359)","(3.4, 4.3, 4.162548262548262)","(5.5, 7.2, 7.07)","(26.0, 34.0, 35.333333333333336)","(21.0, 32.0, 30.20689655172414)","(26.0, 34.0, 32.64)"
11-01-2023 21:49:51.506654,"(4.4, 5.8, 5.760714285714286)","(3.1, 3.35, 3.329746835443038)","(12.0, 17.5, 17.075)","(3.4, 4.4, 4.398598130841122)","(5.5, 7.2, 6.931818181818182)","(26.0, 36.0, 34.142857142857146)","(21.0, 32.0, 30.736842105263158)","(26.0, 34.0, 31.783783783783782)"
11-01-2023 21:49:52.497493,"(4.4, 6.0, 5.904)","(3.1, 3.3, 3.2827777777777776)","(12.0, 17.5, 17.064102564102566)","(3.4, 4.4, 4.398598130841122)","(5.5, 7.0, 6.934883720930232)","(26.0, 36.0, 35.0188679245283)","(21.0, 32.0, 30.8)","(26.0, 32.0, 32.758620689655174)"
11-01-2023 21:49:53.526559,"(4.4, 6.0, 5.9884615384615385)","(3.1, 3.3, 3.2837837837837838)","(12.0, 17.5, 16.817073170731707)","(3.4, 4.5, 4.429341317365269)","(5.5, 7.0, 6.878787878787879)","(26.0, 36.0, 35.03703703703704)","(21.0, 32.0, 30.25)","(26.0, 34.0, 32.58064516129032)"
11-01-2023 21:49:54.511980,"(4.4, 6.0, 5.9884615384615385)","(3.1, 3.35, 3.311290322580645)","(12.0, 17.0, 16.605263157894736)","(3.4, 4.5, 4.429341317365269)","(5.5, 7.0, 6.878787878787879)","(26.0, 36.0, 35.03703703703704)","(21.0, 32.0, 29.75)","(26.0, 34.0, 31.736842105263158)"
11-01-2023 21:49:55.604326,"(4.4, 6.2, 5.924705882352941)","(3.1, 3.35, 3.311290322580645)","(12.0, 16.0, 16.0625)","(3.4, 4.5, 4.370297029702971)","(5.5, 7.0, 6.811999999999999)","(26.0, 36.0, 34.49180327868852)","(21.0, 30.0, 29.696969696969695)","(26.0, 32.0, 31.736842105263158)"
11-01-2023 21:49:56.651205,"(4.4, 6.0, 5.976649746192893)","(3.0, 3.35, 3.311290322580645)","(12.0, 16.5, 16.057692307692307)","(3.4, 4.4, 4.347619047619047)","(5.5, 7.0, 6.798230088495575)","(26.0, 36.0, 34.5625)","(21.0, 30.0, 29.62857142857143)","(26.0, 32.0, 31.736842105263158)"
11-01-2023 21:49:57.709380,"(4.4, 6.0, 5.976530612244898)","(3.0, 3.35, 3.3093749999999997)","(12.0, 17.0, 16.258064516129032)","(3.4, 4.4, 4.347945205479452)","(5.5, 7.0, 6.794495412844037)","(26.0, 36.0, 34.5625)","(21.0, 30.0, 29.5)","(26.0, 32.0, 31.736842105263158)"
11-01-2023 21:49:58.774704,"(4.4, 6.0, 5.972139303482587)","(3.0, 3.35, 3.3060344827586206)","(12.0, 17.0, 16.228571428571428)","(3.4, 4.4, 4.349295774647888)","(5.5, 7.0, 6.796296296296296)","(26.0, 36.0, 34.49180327868852)","(21.0, 30.0, 29.5)","(26.0, 32.0, 31.736842105263158)"
11-01-2023 21:49:59.845106,"(4.4, 6.0, 5.95)","(3.0, 3.35, 3.304867256637168)","(12.0, 17.0, 16.228571428571428)","(3.4, 4.4, 4.349295774647888)","(5.5, 7.0, 6.796296296296296)","(26.0, 36.0, 34.49180327868852)","(21.0, 30.0, 29.791666666666668)","(26.0, 32.0, 31.736842105263158)"
11-01-2023 21:50:00.840931,"(4.4, 6.2, 5.936666666666667)","(3.0, 3.35, 3.3133333333333335)","(12.0, 17.0, 16.205882352941178)","(3.4, 4.4, 4.351020408163265)","(5.5, 7.0, 6.755172413793103)","(26.0, 36.0, 34.48275862068966)","(21.0, 30.0, 30.651162790697676)","(26.0, 32.0, 31.833333333333332)"
11-01-2023 21:50:01.905736,"(4.4, 6.2, 5.9750000000000005)","(3.0, 3.35, 3.3214285714285716)","(12.0, 17.0, 16.21212121212121)","(3.4, 4.4, 4.344186046511628)","(5.5, 7.0, 6.734579439252336)","(26.0, 36.0, 34.592592592592595)","(21.0, 32.0, 30.8)","(26.0, 32.0, 32.666666666666664)"
11-01-2023 21:50:02.922499,"(4.4, 6.2, 6.064285714285714)","(3.0, 3.35, 3.321311475409836)","(12.0, 17.0, 16.21212121212121)","(3.4, 4.4, 4.348571428571429)","(5.5, 7.0, 6.734579439252336)","(26.0, 36.0, 34.592592592592595)","(21.0, 32.0, 30.78048780487805)","(26.0, 34.0, 32.297872340425535)"
11-01-2023 21:50:03.986052,"(4.6, 6.2, 6.05)","(3.0, 3.35, 3.309183673469388)","(12.0, 16.5, 16.22222222222222)","(3.4, 4.4, 4.344615384615385)","(5.5, 7.0, 6.755172413793103)","(26.0, 34.0, 33.34782608695652)","(21.0, 32.0, 30.78048780487805)","(21.0, 34.0, 31.894736842105264)"
11-01-2023 21:50:05.024021,"(4.6, 6.2, 6.069565217391305)","(3.0, 3.35, 3.301239669421488)","(12.0, 16.5, 16.125)","(3.4, 4.4, 4.344615384615385)","(5.5, 7.0, 6.7384615384615385)","(26.0, 34.0, 33.34782608695652)","(21.0, 32.0, 30.295454545454547)","(21.0, 34.0, 31.916666666666668)"
11-01-2023 21:50:06.057464,"(4.6, 6.2, 6.082758620689655)","(3.0, 3.35, 3.2995726495726494)","(12.0, 16.5, 15.966666666666667)","(3.4, 4.4, 4.344961240310077)","(5.5, 7.0, 6.7384615384615385)","(26.0, 34.0, 33.265306122448976)","(21.0, 32.0, 30.295454545454547)","(21.0, 32.0, 31.703703703703702)"
11-01-2023 21:50:07.118973,"(4.6, 6.2, 6.036842105263158)","(3.0, 3.4, 3.39774011299435)","(12.0, 16.5, 15.966666666666667)","(3.4, 4.4, 4.343939393939394)","(5.5, 7.0, 6.758974358974359)","(26.0, 34.0, 33.234042553191486)","(21.0, 32.0, 30.0)","(21.0, 32.0, 31.714285714285715)"
11-01-2023 21:50:08.170107,"(4.6, 6.2, 6.034146341463415)","(3.0, 3.45, 3.426829268292683)","(12.0, 16.0, 15.785714285714286)","(3.4, 4.4, 4.34351145038168)","(5.5, 6.8, 6.758974358974359)","(26.0, 34.0, 33.234042553191486)","(21.0, 32.0, 29.736842105263158)","(21.0, 32.0, 29.533333333333335)"
11-01-2023 21:50:09.239018,"(4.6, 6.2, 6.034146341463415)","(3.0, 3.45, 3.4270161290322583)","(12.0, 16.0, 15.75)","(3.4, 4.4, 4.365217391304348)","(5.5, 6.8, 6.6877192982456135)","(26.0, 34.0, 33.234042553191486)","(21.0, 30.0, 29.77777777777778)","(21.0, 30.0, 29.77777777777778)"
11-01-2023 21:50:10.268880,"(4.6, 6.2, 6.109090909090909)","(3.0, 3.35, 3.310958904109589)","(12.0, 16.5, 16.02173913043478)","(3.4, 4.4, 4.363829787234042)","(5.5, 6.8, 6.788888888888889)","(26.0, 34.0, 33.234042553191486)","(21.0, 30.0, 29.77777777777778)","(21.0, 30.0, 30.043478260869566)"
11-01-2023 21:50:11.336382,"(4.6, 6.2, 6.105)","(3.0, 3.35, 3.31123595505618)","(12.0, 16.0, 15.948275862068966)","(3.4, 4.4, 4.363829787234042)","(5.5, 6.8, 6.790697674418604)","(26.0, 34.0, 33.31818181818182)","(21.0, 30.0, 29.636363636363637)","(21.0, 32.0, 29.35)"
11-01-2023 21:50:12.406387,"(4.6, 6.2, 6.105)","(3.0, 3.35, 3.3140625)","(12.0, 16.0, 15.948275862068966)","(3.4, 4.4, 4.363157894736842)","(5.5, 6.8, 6.790697674418604)","(26.0, 34.0, 33.31818181818182)","(21.0, 30.0, 29.272727272727273)","(21.0, 30.0, 29.38095238095238)"
11-01-2023 21:50:13.468248,"(4.6, 6.2, 6.0285714285714285)","(3.0, 3.35, 3.325)","(12.0, 16.0, 15.948275862068966)","(3.4, 4.4, 4.363157894736842)","(5.5, 6.8, 6.6640625)","(26.0, 34.0, 33.375)","(21.0, 30.0, 28.833333333333332)","(21.0, 30.0, 29.15)"
11-01-2023 21:50:14.565430,"(4.6, 6.2, 6.0590909090909095)","(3.0, 3.3, 3.2935344827586204)","(12.0, 16.5, 16.192307692307693)","(3.4, 4.4, 4.342253521126761)","(5.5, 7.0, 6.854794520547945)","(26.0, 34.0, 33.375)","(21.0, 30.0, 28.444444444444443)","(21.0, 30.0, 29.19047619047619)"
11-01-2023 21:50:15.686859,"(4.6, 6.2, 6.058333333333334)","(3.0, 3.3, 3.274)","(12.0, 16.5, 16.192307692307693)","(3.4, 4.4, 4.342142857142857)","(5.5, 7.0, 7.0574468085106385)","(26.0, 34.0, 33.375)","(21.0, 30.0, 28.2)","(21.0, 30.0, 29.32)"
11-01-2023 21:50:16.728725,"(4.6, 6.2, 6.045454545454546)","(3.0, 3.3, 3.2603896103896104)","(12.0, 16.0, 15.833333333333334)","(3.4, 4.4, 4.342142857142857)","(5.5, 7.2, 7.145945945945946)","(26.0, 34.0, 33.375)","(21.0, 30.0, 28.06896551724138)","(21.0, 30.0, 31.7)"
11-01-2023 21:50:17.816746,"(4.6, 6.2, 5.973469387755102)","(3.0, 3.3, 3.265753424657534)","(12.0, 16.5, 15.804347826086957)","(3.4, 4.4, 4.342142857142857)","(5.5, 7.2, 7.196491228070176)","(26.0, 34.0, 33.375)","(21.0, 30.0, 28.06896551724138)","(21.0, 32.0, 31.5)"
11-01-2023 21:50:18.878759,"(4.6, 6.2, 5.958695652173914)","(3.0, 3.3, 3.262)","(12.0, 16.5, 15.819148936170214)","(3.4, 4.4, 4.342142857142857)","(5.5, 7.2, 7.224)","(26.0, 34.0, 33.58730158730159)","(21.0, 30.0, 28.06896551724138)","(21.0, 32.0, 31.5)"
11-01-2023 21:50:19.946138,"(4.6, 5.9, 5.85)","(3.0, 3.3, 3.2805555555555554)","(12.0, 17.0, 16.12)","(3.4, 4.4, 4.342142857142857)","(5.5, 7.4, 7.226262626262627)","(26.0, 34.0, 33.59375)","(21.0, 30.0, 28.06896551724138)","(21.0, 32.0, 31.384615384615383)"
11-01-2023 21:50:21.020157,"(4.6, 5.9, 5.821739130434783)","(3.0, 3.3, 3.2962499999999997)","(12.0, 17.0, 16.066666666666666)","(3.4, 4.4, 4.342142857142857)","(5.5, 7.4, 7.206741573033708)","(26.0, 34.0, 33.59375)","(21.0, 30.0, 28.06896551724138)","(21.0, 32.0, 31.125)"
11-01-2023 21:50:22.035280,"(4.6, 5.8, 5.760869565217392)","(3.0, 3.35, 3.2845794392523366)","(12.0, 16.5, 16.055555555555557)","(3.4, 4.4, 4.342142857142857)","(5.5, 7.4, 7.206741573033708)","(26.0, 34.0, 33.59375)","(21.0, 30.0, 28.06896551724138)","(21.0, 32.0, 31.125)"
11-01-2023 21:50:23.042582,"(4.6, 5.7, 5.6863636363636365)","(3.0, 3.35, 3.305963302752293)","(12.0, 16.5, 15.857142857142858)","(3.4, 4.4, 4.346)","(5.5, 7.4, 7.300000000000001)","(26.0, 36.0, 34.43478260869565)","(21.0, 30.0, 28.1875)","(21.0, 32.0, 31.6)"
11-01-2023 21:50:24.062242,"(4.6, 5.5, 5.4714285714285715)","(3.0, 3.35, 3.328099173553719)","(12.0, 16.5, 16.147058823529413)","(3.4, 4.4, 4.3771653543307085)","(5.5, 7.4, 7.364102564102565)","(26.0, 36.0, 34.43478260869565)","(21.0, 30.0, 27.25)","(21.0, 32.0, 31.6)"
11-01-2023 21:50:25.062556,"(4.6, 5.5, 5.432608695652174)","(3.0, 3.35, 3.3219298245614035)","(12.0, 16.5, 16.3)","(3.4, 4.5, 4.428712871287129)","(5.5, 7.4, 7.3828571428571435)","(26.0, 36.0, 34.43478260869565)","(21.0, 28.0, 27.25)","(21.0, 32.0, 31.6)"
11-01-2023 21:50:25.993988,"(4.6, 5.5, 5.3807017543859645)","(3.0, 3.35, 3.320909090909091)","(12.0, 16.5, 16.055555555555557)","(3.4, 4.5, 4.422834645669291)","(5.5, 7.6, 7.4363636363636365)","(26.0, 36.0, 34.43478260869565)","(21.0, 29.0, 27.285714285714285)","(21.0, 34.0, 31.11627906976744)"
11-01-2023 21:50:26.936164,"(4.6, 5.5, 5.376363636363636)","(3.0, 3.35, 3.320175438596491)","(12.0, 16.5, 16.042857142857144)","(3.4, 4.5, 4.467123287671233)","(5.5, 7.6, 7.4399999999999995)","(26.0, 36.0, 34.43478260869565)","(21.0, 29.0, 28.6)","(21.0, 34.0, 31.11627906976744)"
11-01-2023 21:50:27.908949,"(4.6, 5.5, 5.406122448979592)","(3.0, 3.35, 3.3334302325581397)","(12.0, 16.5, 16.166666666666668)","(3.4, 4.5, 4.488333333333333)","(5.5, 7.4, 7.267567567567568)","(26.0, 36.0, 34.55555555555556)","(21.0, 29.0, 28.6)","(21.0, 34.0, 31.11627906976744)"
11-01-2023 21:50:28.960525,"(4.6, 5.5, 5.406122448979592)","(3.0, 3.35, 3.3373376623376623)","(12.0, 16.5, 16.166666666666668)","(3.4, 4.5, 4.488524590163935)","(5.5, 7.4, 7.260975609756098)","(26.0, 36.0, 34.6)","(21.0, 30.0, 28.09090909090909)","(21.0, 34.0, 31.5)"
11-01-2023 21:50:29.964748,"(4.6, 5.5, 5.372340425531915)","(3.0, 3.35, 3.344360902255639)","(12.0, 16.5, 16.166666666666668)","(3.4, 4.5, 4.46)","(5.5, 7.4, 7.218181818181819)","(26.0, 36.0, 34.705882352941174)","(21.0, 30.0, 28.142857142857142)","(21.0, 32.0, 31.142857142857142)"
11-01-2023 21:50:31.004855,"(4.6, 5.3, 5.228571428571429)","(3.0, 3.4, 3.369565217391304)","(12.0, 16.5, 16.149253731343283)","(3.4, 4.6, 4.545205479452054)","(5.5, 7.4, 7.092307692307692)","(26.0, 36.0, 34.705882352941174)","(21.0, 30.0, 28.3)","(21.0, 32.0, 31.6)"
11-01-2023 21:50:32.106717,"(4.6, 5.3, 5.152380952380952)","(3.0, 3.45, 3.3733532934131736)","(12.0, 17.0, 16.140845070422536)","(3.4, 4.6, 4.545205479452054)","(5.5, 7.4, 7.147826086956522)","(26.0, 36.0, 34.705882352941174)","(21.0, 30.0, 28.5)","(21.0, 32.0, 31.11627906976744)"
11-01-2023 21:50:33.184837,"(4.6, 5.3, 5.176)","(3.0, 3.45, 3.397777777777778)","(12.0, 17.0, 16.149253731343283)","(3.4, 4.6, 4.534653465346534)","(5.5, 7.2, 7.147826086956522)","(26.0, 36.0, 34.77777777777778)","(21.0, 30.0, 28.32)","(21.0, 34.0, 31.047619047619047)"
11-01-2023 21:50:34.312397,"(4.6, 5.3, 5.148484848484848)","(3.0, 3.45, 3.3938775510204082)","(12.0, 17.0, 16.149253731343283)","(3.4, 4.6, 4.551824817518248)","(5.5, 7.2, 7.144186046511628)","(26.0, 36.0, 36.0)","(21.0, 30.0, 28.176470588235293)","(21.0, 34.0, 31.047619047619047)"
11-01-2023 21:50:35.392303,"(4.6, 5.2, 5.17037037037037)","(3.0, 3.45, 3.3938775510204082)","(12.0, 17.0, 16.149253731343283)","(3.4, 4.6, 4.551824817518248)","(5.5, 7.2, 7.149473684210527)","(26.0, 38.0, 36.44444444444444)","(21.0, 29.0, 28.285714285714285)","(21.0, 34.0, 31.047619047619047)"
11-01-2023 21:50:36.467702,"(4.6, 5.3, 5.137209302325581)","(3.0, 3.45, 3.3837349397590364)","(12.0, 17.0, 15.723880597014926)","(3.4, 4.6, 9998.5)","(5.5, 7.2, 9998.5)","(26.0, 38.0, 9998.5)","(21.0, 29.0, 9998.5)","(21.0, 34.0, 9998.5)"
11-01-2023 21:50:37.570573,"(4.6, 99998, 9998.5)","(3.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(5.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
