,Big Brew,Smiling Spaniard,Jaggers Lady,Myola Red Boy,All Inn Maggie,Mr Deeds,Speedy Muffin,Slingshot Bruno
09-01-2023 16:28:51.345725,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:28:52.457418,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:28:53.572387,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:28:54.647975,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:28:55.696092,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:28:56.742821,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:28:57.759605,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:28:58.829426,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:28:59.948352,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:01.037497,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:02.083906,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:03.151203,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:04.227030,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 337.6923076923077)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:05.375556,"(3.4, 7.6, 6.321052631578947)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 520.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:06.586752,"(3.4, 7.6, 6.321052631578947)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:07.834115,"(3.4, 7.6, 6.321052631578947)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:09.146058,"(3.4, 7.6, 6.321052631578947)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:10.358472,"(3.4, 7.6, 6.321052631578947)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:11.595586,"(3.4, 7.6, 6.321052631578947)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:12.624928,"(3.4, 7.6, 6.321052631578947)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:13.674877,"(3.4, 7.6, 6.321052631578947)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:14.701025,"(3.4, 7.6, 6.321052631578947)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:15.769929,"(3.4, 7.6, 6.321052631578947)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:16.796318,"(3.4, 7.6, 6.321052631578947)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:17.864858,"(3.4, 7.6, 6.321052631578947)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:18.911085,"(3.4, 7.6, 6.0)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.799999999999999)","(61.0, 510.0, 432.66666666666663)","(18.0, 55.0, 30.9375)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:20.047742,"(3.4, 7.6, 6.0)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.799999999999999)","(61.0, 510.0, 432.66666666666663)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:21.091029,"(3.4, 7.6, 6.0)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 510.0, 432.66666666666663)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:22.173012,"(3.4, 7.6, 6.0)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 510.0, 432.66666666666663)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:23.217151,"(3.4, 7.6, 6.0)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 510.0, 432.66666666666663)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:24.292641,"(3.4, 7.6, 6.0)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 510.0, 432.66666666666663)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:25.324009,"(3.4, 7.6, 6.0)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 510.0, 432.66666666666663)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:26.348732,"(3.4, 7.6, 6.0)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 510.0, 432.66666666666663)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:27.360731,"(3.4, 7.6, 6.0)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 510.0, 432.66666666666663)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:28.410508,"(3.4, 7.6, 6.0)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 510.0, 432.66666666666663)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:29.505218,"(3.4, 7.6, 4.042857142857143)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 510.0, 441.0)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:30.592173,"(3.4, 7.6, 4.042857142857143)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 520.0, 441.0)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:31.642477,"(3.4, 7.6, 4.042857142857143)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 520.0, 441.0)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:32.694601,"(3.4, 7.6, 4.042857142857143)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 520.0, 441.0)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:33.731436,"(3.4, 7.6, 4.042857142857143)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 520.0, 441.0)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:34.701864,"(3.4, 7.6, 4.042857142857143)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 520.0, 441.0)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:35.706342,"(3.4, 7.6, 4.042857142857143)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 520.0, 441.0)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:36.706859,"(3.4, 7.6, 5.109999999999999)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 520.0, 441.0)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:37.718966,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 520.0, 441.0)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:38.671671,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 420.0, 357.6666666666667)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:39.676963,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 420.0, 357.6666666666667)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:40.614663,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 420.0, 357.6666666666667)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:41.630630,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 420.0, 357.6666666666667)","(18.0, 55.0, 33.611111111111114)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:42.646645,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.066666666666666)","(61.0, 420.0, 378.44444444444446)","(18.0, 55.0, 27.0)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:43.680627,"(3.4, 7.6, 4.866666666666666)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.799999999999999)","(61.0, 420.0, 378.44444444444446)","(18.0, 55.0, 27.0)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:44.730353,"(3.4, 7.6, 4.042857142857143)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 420.0, 378.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.375)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:45.747024,"(3.4, 7.6, 5.109999999999999)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 420.0, 378.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.0, 6.685714285714285)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:46.712130,"(3.4, 5.6, 4.2318181818181815)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 420.0, 378.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.2, 6.685714285714285)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:47.683001,"(3.4, 5.1, 4.0)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 420.0, 378.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.2, 6.685714285714285)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:48.689258,"(3.4, 5.1, 4.033333333333333)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 420.0, 378.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.2, 6.333333333333333)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:49.697885,"(3.4, 5.6, 4.165)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 420.0, 378.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.4, 6.333333333333333)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:50.755125,"(3.4, 5.6, 4.165)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 420.0, 378.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.4, 6.333333333333333)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:51.798681,"(3.4, 5.6, 3.71875)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 420.0, 378.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.4, 6.333333333333333)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:52.839008,"(3.4, 5.6, 4.2318181818181815)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 420.0, 337.6923076923077)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.4, 6.1461538461538465)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:53.890313,"(3.4, 5.6, 4.165)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 520.0, 337.6923076923077)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 6.1461538461538465)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:54.863106,"(3.4, 5.6, 4.165)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 6.1461538461538465)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:55.832492,"(3.4, 5.6, 4.165)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 6.1461538461538465)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:56.800680,"(3.4, 5.6, 3.71875)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 6.1461538461538465)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:57.770162,"(3.4, 5.6, 4.2318181818181815)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 6.1461538461538465)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:58.801696,"(3.4, 5.6, 4.2318181818181815)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 6.1461538461538465)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:29:59.790755,"(3.4, 5.6, 4.2318181818181815)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 6.1461538461538465)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:00.837273,"(3.4, 5.6, 4.2318181818181815)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 6.1461538461538465)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:01.836644,"(3.4, 5.6, 4.263636363636364)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 6.1461538461538465)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:02.824112,"(3.4, 5.5, 4.385714285714285)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 5.1450000000000005)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:03.841768,"(3.4, 5.5, 4.385714285714285)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 5.457142857142857)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:04.878887,"(3.4, 5.5, 3.8600000000000003)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 5.457142857142857)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:05.908854,"(3.4, 5.5, 4.55)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 5.457142857142857)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:06.937576,"(3.4, 5.5, 4.55)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 5.457142857142857)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:07.930839,"(3.4, 5.5, 4.55)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 5.457142857142857)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:08.912045,"(3.4, 5.5, 4.55)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 5.457142857142857)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:09.866595,"(3.4, 5.5, 4.55)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 5.457142857142857)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:10.831473,"(3.4, 5.5, 4.55)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 5.457142857142857)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:11.833946,"(3.4, 5.5, 4.55)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 5.457142857142857)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:12.882151,"(3.4, 5.5, 4.55)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.200000000000001)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 27.0)","(4.8, 9.8, 5.457142857142857)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:13.949073,"(3.4, 5.5, 4.55)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 10.933333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 5.457142857142857)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
09-01-2023 16:30:15.039308,"(3.4, 5.5, 4.55)","(6.5, 7.6, 6.655555555555556)","(8.0, 16.0, 11.333333333333334)","(61.0, 510.0, 458.44444444444446)","(18.0, 55.0, 29.333333333333336)","(4.8, 9.8, 5.457142857142857)","(12.0, 29.0, 21.25)","(2.6, 4.2, 2.7600000000000002)"
