,Avery Blue,Mischievous Curlin,Rose Dawson,Luxury Liner,The Great Haynes,Sheza Girly Girl,Shezarunaway,Angels Advocate
08-01-2023 10:06:00.700282,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:01.858286,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:03.005600,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:04.160647,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:05.323677,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:06.483430,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:07.654170,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:08.807588,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:09.962881,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:11.134233,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:12.289964,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:13.449510,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:14.599928,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:15.803246,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:16.945605,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:18.091921,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:19.252928,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:20.407752,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:21.609358,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:22.849591,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:24.014904,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:25.165283,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:26.321699,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:27.484363,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:28.643008,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:29.819049,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:31.028680,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:32.192444,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:33.409696,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:34.581185,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:35.733010,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:36.888893,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:38.053372,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:39.280009,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:40.429777,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:41.597649,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:42.762857,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:43.921638,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:45.118380,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:46.277382,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:47.431608,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:48.586330,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:49.780260,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:50.937135,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:52.072530,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:53.232402,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:54.380628,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:55.535320,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:56.742738,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:57.986807,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:06:59.139100,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:07:00.290384,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:07:01.447064,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:07:02.624782,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:07:03.775604,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:07:04.931488,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:07:06.103788,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:07:07.259093,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:07:08.408091,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:07:09.566994,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:07:10.736843,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:07:11.897542,"(15.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:07:13.080296,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:14.283906,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:15.432688,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:16.585608,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:17.742054,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:18.904800,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:20.056990,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:21.214284,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:22.359325,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:23.554721,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:24.735795,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:25.901328,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:27.050642,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:28.234726,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:29.403219,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:30.553426,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:31.738502,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:32.902490,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:34.127534,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:35.319572,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:36.464362,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:37.636019,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:38.785387,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:39.943423,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:41.107436,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:42.267494,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:43.420503,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:44.575357,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:45.727095,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:46.888059,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:48.063624,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:49.226919,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:50.387450,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:51.565189,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:52.740325,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:53.899893,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:55.063610,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:56.224598,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:57.372107,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:58.533441,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:07:59.689389,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:08:00.845463,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:08:02.002151,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:08:03.222443,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:08:04.383481,"(16.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(4.4, 99999, 99990)","(21.0, 99999, 99990)","(2.8, 99999, 99990)"
