,Cousteau,Chanelle,Diamond Blanco,Impressive Mario,Romeo,Fly High Buddy,Homebush Dove,Harry Baxter
06-01-2023 10:58:39.652932,"(3.5, 5.1, 4.269642857142857)","(6.5, 11.5, 10.066666666666666)","(3.7, 5.3, 4.813888888888888)","(16.0, 65.0, 53.0)","(3.6, 3.8, 3.753846153846154)","(20.0, 90.0, 66.68571428571428)","(14.0, 42.0, 25.75)","(6.0, 11.5, 10.475)"
06-01-2023 10:58:40.712309,"(3.5, 5.1, 4.043181818181818)","(6.5, 11.5, 10.066666666666666)","(3.7, 5.3, 4.813888888888888)","(16.0, 65.0, 53.0)","(3.6, 3.8, 3.753846153846154)","(20.0, 90.0, 31.375)","(14.0, 42.0, 25.75)","(6.0, 11.5, 10.475)"
06-01-2023 10:58:41.725725,"(3.5, 5.1, 4.043181818181818)","(6.5, 11.5, 10.066666666666666)","(3.7, 5.3, 4.813888888888888)","(16.0, 65.0, 53.0)","(3.6, 3.8, 3.753846153846154)","(20.0, 90.0, 61.5)","(14.0, 42.0, 25.75)","(6.0, 11.5, 10.475)"
06-01-2023 10:58:42.743279,"(3.5, 5.1, 4.043181818181818)","(6.5, 11.5, 10.066666666666666)","(3.7, 5.3, 4.813888888888888)","(16.0, 65.0, 53.0)","(3.6, 3.8, 3.753846153846154)","(20.0, 100.0, 61.5)","(14.0, 42.0, 25.75)","(6.0, 11.5, 10.475)"
06-01-2023 10:58:43.779321,"(3.5, 5.1, 4.043181818181818)","(6.5, 11.5, 10.066666666666666)","(3.7, 5.3, 5.1454545454545455)","(16.0, 65.0, 53.0)","(3.6, 3.8, 3.753846153846154)","(20.0, 100.0, 61.5)","(14.0, 42.0, 25.75)","(6.0, 11.5, 10.475)"
06-01-2023 10:58:44.800395,"(3.6, 5.1, 4.043181818181818)","(7.0, 11.5, 10.066666666666666)","(3.8, 5.3, 4.121428571428571)","(17.0, 65.0, 53.0)","(3.5, 3.8, 3.753846153846154)","(21.0, 100.0, 61.5)","(15.0, 42.0, 25.75)","(6.5, 11.5, 10.475)"
06-01-2023 10:58:45.825822,"(3.6, 5.1, 4.043181818181818)","(7.0, 11.5, 10.066666666666666)","(3.8, 5.3, 4.121428571428571)","(17.0, 65.0, 53.0)","(3.5, 3.8, 3.753846153846154)","(21.0, 100.0, 61.5)","(15.0, 42.0, 25.75)","(6.5, 11.5, 10.475)"
06-01-2023 10:58:46.855732,"(3.6, 5.1, 4.043181818181818)","(7.0, 11.5, 10.066666666666666)","(3.8, 5.3, 4.75)","(17.0, 65.0, 53.0)","(3.5, 3.8, 3.753846153846154)","(21.0, 100.0, 61.5)","(15.0, 42.0, 25.75)","(6.5, 11.5, 10.475)"
06-01-2023 10:58:47.890675,"(3.6, 5.1, 4.043181818181818)","(7.0, 11.5, 10.066666666666666)","(3.8, 5.3, 4.75)","(17.0, 65.0, 53.0)","(3.5, 3.8, 3.753846153846154)","(21.0, 100.0, 61.5)","(15.0, 42.0, 25.75)","(6.5, 11.5, 10.0375)"
06-01-2023 10:58:48.907209,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.5, 8.763636363636364)","(3.8, 5.3, 4.907142857142857)","(17.0, 65.0, 53.0)","(3.5, 3.8, 3.753846153846154)","(21.0, 100.0, 61.5)","(15.0, 42.0, 25.75)","(6.5, 11.5, 10.0375)"
06-01-2023 10:58:49.902109,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 10.1)","(3.8, 5.3, 4.29390243902439)","(17.0, 65.0, 53.0)","(3.5, 3.8, 3.753846153846154)","(21.0, 100.0, 61.5)","(15.0, 42.0, 25.214285714285715)","(6.5, 11.5, 10.0375)"
06-01-2023 10:58:50.931415,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 9.971428571428572)","(3.8, 5.3, 4.29390243902439)","(17.0, 65.0, 49.16666666666667)","(3.5, 3.8, 3.753846153846154)","(21.0, 100.0, 61.5)","(15.0, 42.0, 32.20833333333333)","(6.5, 11.5, 10.0375)"
06-01-2023 10:58:51.959541,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 9.971428571428572)","(3.8, 5.3, 4.29390243902439)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.773913043478261)","(21.0, 100.0, 61.5)","(15.0, 42.0, 24.875)","(6.5, 11.5, 10.0375)"
06-01-2023 10:58:52.988622,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 9.488888888888889)","(3.8, 5.3, 3.888709677419355)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.773913043478261)","(21.0, 100.0, 61.5)","(15.0, 44.0, 24.875)","(6.5, 11.5, 10.0375)"
06-01-2023 10:58:53.997058,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 9.488888888888889)","(3.8, 5.3, 3.888709677419355)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.774468085106383)","(21.0, 100.0, 81.0)","(15.0, 44.0, 24.875)","(6.5, 11.5, 10.0375)"
06-01-2023 10:58:54.981985,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 9.488888888888889)","(3.8, 5.3, 3.888709677419355)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.774468085106383)","(21.0, 100.0, 81.0)","(15.0, 44.0, 24.875)","(6.5, 11.5, 10.0375)"
06-01-2023 10:58:55.943186,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 9.488888888888889)","(3.8, 5.3, 4.148684210526316)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.774468085106383)","(21.0, 100.0, 81.0)","(15.0, 44.0, 24.59259259259259)","(6.5, 11.5, 10.0375)"
06-01-2023 10:58:56.932781,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 9.488888888888889)","(3.8, 5.3, 4.20625)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.774468085106383)","(21.0, 100.0, 81.0)","(15.0, 42.0, 24.59259259259259)","(6.5, 11.5, 10.0375)"
06-01-2023 10:58:57.910845,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 9.488888888888889)","(3.8, 5.3, 4.20625)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.774468085106383)","(21.0, 100.0, 81.0)","(15.0, 42.0, 24.59259259259259)","(6.5, 11.5, 10.266666666666666)"
06-01-2023 10:58:58.907927,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 9.488888888888889)","(3.8, 5.3, 4.20625)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.774468085106383)","(21.0, 100.0, 81.0)","(15.0, 42.0, 21.09090909090909)","(6.5, 11.5, 10.266666666666666)"
06-01-2023 10:58:59.933852,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 9.488888888888889)","(3.8, 5.3, 4.20625)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.774468085106383)","(21.0, 100.0, 81.0)","(15.0, 42.0, 21.09090909090909)","(6.5, 11.5, 10.266666666666666)"
06-01-2023 10:59:01.052396,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 9.488888888888889)","(3.8, 5.3, 4.20625)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.780327868852459)","(21.0, 100.0, 81.0)","(15.0, 42.0, 21.09090909090909)","(6.5, 11.5, 10.266666666666666)"
06-01-2023 10:59:02.097841,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 9.488888888888889)","(3.8, 5.3, 4.20625)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.780327868852459)","(21.0, 100.0, 81.0)","(15.0, 42.0, 21.09090909090909)","(6.5, 11.5, 10.266666666666666)"
06-01-2023 10:59:03.138412,"(3.6, 5.1, 3.8890624999999996)","(7.0, 11.0, 9.488888888888889)","(3.8, 5.3, 4.20625)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.780327868852459)","(21.0, 100.0, 81.0)","(15.0, 42.0, 21.545454545454547)","(6.5, 11.5, 10.266666666666666)"
06-01-2023 10:59:04.119902,"(3.6, 5.1, 3.6185185185185187)","(7.0, 11.0, 8.907692307692308)","(3.8, 5.3, 4.20625)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.780327868852459)","(21.0, 100.0, 81.0)","(15.0, 42.0, 22.869565217391305)","(6.5, 11.5, 10.266666666666666)"
06-01-2023 10:59:05.097372,"(3.6, 4.3, 3.925)","(7.0, 11.0, 8.907692307692308)","(3.8, 5.3, 3.713461538461538)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.780327868852459)","(21.0, 100.0, 81.0)","(15.0, 42.0, 22.434782608695652)","(6.5, 11.5, 10.266666666666666)"
06-01-2023 10:59:06.125754,"(3.6, 4.3, 3.625)","(7.0, 11.0, 8.907692307692308)","(3.8, 5.3, 3.9693548387096773)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.780327868852459)","(21.0, 100.0, 81.0)","(15.0, 42.0, 22.434782608695652)","(6.5, 11.5, 10.266666666666666)"
06-01-2023 10:59:07.096540,"(3.6, 4.3, 3.625)","(7.0, 11.0, 9.488888888888889)","(3.8, 5.3, 3.9693548387096773)","(17.0, 65.0, 55.5)","(3.5, 3.8, 3.780327868852459)","(21.0, 100.0, 81.0)","(15.0, 42.0, 22.434782608695652)","(6.5, 11.5, 10.266666666666666)"
06-01-2023 10:59:08.093128,"(3.6, 4.3, 3.5916666666666663)","(7.0, 11.0, 9.488888888888889)","(3.8, 5.3, 3.9693548387096773)","(17.0, 65.0, 24.537037037037038)","(3.5, 3.8, 3.840625)","(21.0, 100.0, 81.0)","(15.0, 42.0, 21.82758620689655)","(6.5, 11.5, 11.399999999999999)"
06-01-2023 10:59:09.110466,"(3.6, 4.3, 3.9059322033898303)","(7.0, 11.0, 8.6)","(3.8, 5.3, 4.3277777777777775)","(17.0, 70.0, 20.8)","(3.5, 3.95, 3.7934782608695654)","(21.0, 100.0, 39.214285714285715)","(15.0, 42.0, 21.82758620689655)","(6.5, 12.0, 11.266666666666666)"
06-01-2023 10:59:10.103552,"(3.6, 4.2, 4.177586206896552)","(7.0, 11.0, 8.22962962962963)","(3.8, 5.3, 3.725925925925926)","(17.0, 60.0, 20.8)","(3.5, 3.95, 3.7934782608695654)","(21.0, 95.0, 73.5)","(15.0, 42.0, 20.642857142857142)","(6.5, 13.0, 10.0)"
06-01-2023 10:59:11.073242,"(3.6, 4.2, 4.177586206896552)","(7.0, 11.0, 8.22962962962963)","(3.8, 5.3, 4.05)","(17.0, 55.0, 45.75)","(3.5, 3.95, 3.813636363636364)","(21.0, 90.0, 31.0)","(15.0, 42.0, 20.642857142857142)","(6.5, 13.0, 11.636363636363637)"
06-01-2023 10:59:12.152090,"(3.6, 4.2, 4.177586206896552)","(7.0, 11.0, 8.22962962962963)","(3.8, 5.3, 4.355555555555555)","(17.0, 55.0, 45.75)","(3.5, 3.95, 3.813636363636364)","(21.0, 85.0, 35.90909090909091)","(15.0, 42.0, 20.642857142857142)","(6.5, 13.0, 11.636363636363637)"
06-01-2023 10:59:13.184427,"(3.6, 4.2, 4.177586206896552)","(7.0, 11.0, 8.22962962962963)","(3.8, 5.3, 4.355555555555555)","(17.0, 55.0, 45.75)","(3.5, 3.95, 3.813636363636364)","(21.0, 85.0, 35.90909090909091)","(15.0, 42.0, 29.282608695652172)","(6.5, 13.0, 11.636363636363637)"
06-01-2023 10:59:14.248427,"(3.6, 4.2, 4.005)","(7.0, 11.0, 8.22962962962963)","(3.8, 5.3, 4.2375)","(17.0, 55.0, 20.933333333333334)","(3.5, 3.95, 3.813636363636364)","(21.0, 85.0, 63.57142857142857)","(15.0, 42.0, 21.571428571428573)","(6.5, 13.0, 11.636363636363637)"
06-01-2023 10:59:15.308803,"(3.6, 4.2, 3.975)","(7.0, 11.0, 8.253846153846153)","(3.8, 5.3, 4.2375)","(17.0, 55.0, 20.933333333333334)","(3.5, 3.95, 3.813636363636364)","(21.0, 85.0, 63.57142857142857)","(15.0, 42.0, 22.5)","(6.5, 13.0, 12.285714285714285)"
06-01-2023 10:59:16.390543,"(3.6, 4.2, 3.975)","(7.0, 11.0, 8.253846153846153)","(3.8, 5.3, 4.2375)","(17.0, 55.0, 25.303030303030305)","(3.5, 3.95, 3.813636363636364)","(21.0, 85.0, 63.57142857142857)","(15.0, 42.0, 22.5)","(6.5, 13.0, 12.516129032258064)"
06-01-2023 10:59:17.432496,"(3.6, 4.2, 3.975)","(7.0, 11.0, 8.253846153846153)","(3.8, 5.3, 4.2375)","(17.0, 55.0, 25.303030303030305)","(3.5, 3.95, 3.8)","(21.0, 85.0, 37.5)","(15.0, 42.0, 22.5)","(6.5, 13.0, 12.516129032258064)"
06-01-2023 10:59:18.495981,"(3.6, 4.2, 3.75)","(7.0, 11.0, 8.253846153846153)","(3.8, 5.3, 4.2375)","(17.0, 55.0, 25.303030303030305)","(3.5, 3.95, 3.813636363636364)","(21.0, 85.0, 37.5)","(15.0, 42.0, 22.5)","(6.5, 13.0, 12.516129032258064)"
06-01-2023 10:59:19.537208,"(3.6, 4.2, 3.857142857142857)","(7.0, 9.6, 8.36923076923077)","(3.8, 5.3, 4.091666666666667)","(17.0, 55.0, 25.303030303030305)","(3.5, 3.95, 3.813636363636364)","(21.0, 85.0, 37.5)","(15.0, 42.0, 22.5)","(6.5, 13.0, 12.827586206896552)"
06-01-2023 10:59:20.516795,"(3.6, 4.2, 3.857142857142857)","(7.0, 9.6, 8.36923076923077)","(3.8, 5.3, 4.091666666666667)","(17.0, 55.0, 25.303030303030305)","(3.5, 3.95, 3.813636363636364)","(21.0, 85.0, 37.5)","(15.0, 42.0, 22.5)","(6.5, 13.0, 12.967741935483872)"
06-01-2023 10:59:21.536509,"(3.6, 4.2, 3.88)","(7.0, 9.6, 8.36923076923077)","(3.8, 5.3, 4.091666666666667)","(17.0, 55.0, 25.303030303030305)","(3.5, 3.95, 3.8725806451612903)","(21.0, 85.0, 37.5)","(15.0, 42.0, 29.8)","(6.5, 13.5, 12.967741935483872)"
06-01-2023 10:59:22.499020,"(3.6, 4.2, 3.88)","(7.0, 9.6, 8.36923076923077)","(3.8, 5.3, 4.091666666666667)","(17.0, 48.0, 41.53846153846153)","(3.5, 3.95, 3.8725806451612903)","(21.0, 85.0, 37.5)","(15.0, 40.0, 29.8)","(6.5, 13.5, 12.666666666666666)"
06-01-2023 10:59:23.468875,"(3.6, 3.85, 3.5999999999999996)","(7.0, 9.6, 8.36923076923077)","(3.8, 5.3, 4.216666666666667)","(17.0, 48.0, 45.45454545454545)","(3.5, 3.95, 3.8725806451612903)","(21.0, 85.0, 37.5)","(15.0, 40.0, 29.8)","(6.5, 13.0, 12.666666666666666)"
06-01-2023 10:59:24.415166,"(3.6, 3.85, 3.5583333333333336)","(7.0, 9.6, 8.36923076923077)","(3.8, 5.3, 4.216666666666667)","(17.0, 48.0, 45.45454545454545)","(3.5, 3.95, 3.8725806451612903)","(21.0, 85.0, 37.5)","(15.0, 40.0, 29.8)","(6.5, 13.0, 11.933333333333334)"
06-01-2023 10:59:25.390811,"(3.6, 3.85, 3.521875)","(7.0, 9.6, 8.034782608695652)","(3.8, 5.3, 4.344117647058823)","(17.0, 48.0, 45.45454545454545)","(3.5, 3.95, 3.8725806451612903)","(21.0, 85.0, 37.5)","(15.0, 40.0, 29.8)","(6.5, 13.0, 12.08)"
06-01-2023 10:59:26.352737,"(3.6, 3.85, 3.5134615384615384)","(7.0, 9.6, 8.034782608695652)","(3.8, 5.3, 4.344117647058823)","(17.0, 48.0, 46.666666666666664)","(3.5, 3.95, 3.8725806451612903)","(21.0, 85.0, 37.5)","(15.0, 40.0, 29.8)","(6.5, 13.0, 12.08)"
06-01-2023 10:59:27.349779,"(3.6, 3.85, 3.5134615384615384)","(7.0, 9.6, 7.903030303030302)","(3.8, 5.3, 4.344117647058823)","(17.0, 48.0, 39.0)","(3.5, 3.95, 3.8725806451612903)","(21.0, 85.0, 37.5)","(15.0, 40.0, 29.8)","(6.5, 13.0, 12.08)"
06-01-2023 10:59:28.337716,"(3.6, 3.85, 3.5134615384615384)","(7.0, 9.4, 8.35)","(3.8, 5.3, 4.421621621621622)","(17.0, 48.0, 25.18181818181818)","(3.5, 3.95, 3.8833333333333333)","(21.0, 85.0, 37.5)","(15.0, 40.0, 29.8)","(6.5, 13.0, 10.4125)"
06-01-2023 10:59:29.370183,"(3.6, 3.85, 3.5134615384615384)","(7.0, 9.4, 8.0)","(3.8, 5.3, 4.466666666666667)","(17.0, 44.0, 27.5)","(3.5, 3.95, 3.8833333333333333)","(21.0, 85.0, 37.5)","(15.0, 40.0, 29.8)","(6.5, 11.5, 11.385714285714286)"
06-01-2023 10:59:30.452283,"(3.6, 3.85, 3.5134615384615384)","(7.0, 9.4, 8.3)","(3.8, 5.3, 4.409677419354838)","(17.0, 44.0, 27.666666666666668)","(3.5, 3.95, 3.8914634146341465)","(21.0, 85.0, 37.5)","(16.0, 40.0, 29.8)","(6.5, 12.5, 11.385714285714286)"
06-01-2023 10:59:31.502750,"(3.6, 3.85, 3.5134615384615384)","(7.0, 9.4, 8.3)","(3.8, 5.3, 4.409677419354838)","(17.0, 44.0, 27.666666666666668)","(3.5, 3.95, 3.8914634146341465)","(21.0, 85.0, 37.5)","(16.0, 40.0, 29.8)","(6.5, 12.5, 11.385714285714286)"
06-01-2023 10:59:32.504816,"(3.6, 3.85, 3.5134615384615384)","(7.0, 9.4, 7.876923076923077)","(3.8, 5.3, 4.409677419354838)","(17.0, 44.0, 33.5)","(3.5, 3.95, 3.8914634146341465)","(21.0, 85.0, 54.44444444444444)","(16.0, 40.0, 29.8)","(6.5, 12.5, 11.385714285714286)"
06-01-2023 10:59:33.579121,"(3.6, 3.85, 3.5134615384615384)","(7.0, 9.4, 7.876923076923077)","(3.8, 5.3, 4.409677419354838)","(17.0, 44.0, 33.5)","(3.5, 3.95, 3.8914634146341465)","(21.0, 85.0, 39.166666666666664)","(15.0, 40.0, 29.8)","(6.5, 12.5, 11.385714285714286)"
06-01-2023 10:59:34.570331,"(3.6, 3.85, 3.5134615384615384)","(7.0, 9.4, 7.828571428571429)","(3.8, 5.2, 5.0777777777777775)","(17.0, 44.0, 33.5)","(3.5, 3.95, 3.8914634146341465)","(21.0, 85.0, 39.166666666666664)","(15.0, 40.0, 25.266666666666666)","(6.5, 12.5, 12.041176470588235)"
06-01-2023 10:59:35.609051,"(3.6, 3.85, 3.5134615384615384)","(7.0, 9.2, 7.533333333333333)","(3.8, 5.2, 5.0777777777777775)","(17.0, 44.0, 33.5)","(3.5, 3.95, 3.8914634146341465)","(21.0, 85.0, 39.166666666666664)","(15.0, 40.0, 25.266666666666666)","(6.5, 12.5, 11.85)"
06-01-2023 10:59:36.687837,"(3.5, 3.85, 3.5134615384615384)","(7.0, 9.0, 8.1)","(3.8, 5.2, 4.95)","(17.0, 44.0, 33.5)","(3.5, 3.95, 3.8914634146341465)","(21.0, 85.0, 39.166666666666664)","(15.0, 40.0, 25.266666666666666)","(6.5, 12.5, 11.85)"
06-01-2023 10:59:37.744644,"(3.6, 3.85, 3.584848484848485)","(7.0, 9.2, 7.485714285714286)","(3.8, 5.2, 5.0777777777777775)","(17.0, 44.0, 33.5)","(3.5, 3.95, 3.8914634146341465)","(21.0, 85.0, 39.166666666666664)","(15.0, 40.0, 25.266666666666666)","(6.5, 12.5, 11.85)"
06-01-2023 10:59:38.769870,"(3.6, 3.85, 3.584848484848485)","(7.0, 9.2, 7.485714285714286)","(3.8, 5.2, 5.0777777777777775)","(17.0, 44.0, 33.5)","(3.5, 3.95, 3.8914634146341465)","(21.0, 85.0, 39.166666666666664)","(15.0, 40.0, 25.266666666666666)","(6.5, 12.5, 11.85)"
06-01-2023 10:59:39.820546,"(3.6, 3.85, 3.584848484848485)","(7.0, 9.2, 7.317647058823529)","(3.8, 5.2, 5.0777777777777775)","(17.0, 44.0, 33.5)","(3.5, 3.95, 3.8914634146341465)","(21.0, 85.0, 42.5)","(15.0, 40.0, 25.266666666666666)","(6.5, 12.5, 11.85)"
06-01-2023 10:59:40.806833,"(3.6, 3.85, 3.584848484848485)","(7.0, 9.2, 7.745454545454545)","(3.8, 5.2, 5.0777777777777775)","(17.0, 44.0, 33.5)","(3.5, 3.95, 3.8914634146341465)","(21.0, 85.0, 42.5)","(15.0, 40.0, 25.266666666666666)","(6.5, 12.5, 11.85)"
06-01-2023 10:59:41.815017,"(3.6, 3.85, 3.584848484848485)","(7.0, 9.2, 7.745454545454545)","(3.8, 5.2, 4.563157894736842)","(17.0, 44.0, 41.0)","(3.5, 3.95, 3.8914634146341465)","(21.0, 85.0, 42.5)","(15.0, 40.0, 25.266666666666666)","(6.5, 12.5, 11.85)"
06-01-2023 10:59:42.847459,"(3.6, 3.85, 3.584848484848485)","(7.0, 9.2, 7.745454545454545)","(3.8, 5.2, 4.563157894736842)","(17.0, 44.0, 41.0)","(3.5, 3.95, 3.923529411764706)","(21.0, 85.0, 42.5)","(15.0, 40.0, 25.266666666666666)","(6.5, 12.5, 9.7875)"
06-01-2023 10:59:43.839287,"(3.6, 3.85, 3.584848484848485)","(7.0, 9.2, 7.745454545454545)","(3.8, 5.2, 4.736842105263158)","(17.0, 44.0, 41.0)","(3.5, 3.95, 3.923529411764706)","(21.0, 85.0, 42.5)","(15.0, 40.0, 25.266666666666666)","(6.5, 10.5, 9.463636363636363)"
06-01-2023 10:59:44.882870,"(3.6, 3.85, 3.584848484848485)","(7.0, 9.2, 7.575)","(3.8, 5.2, 4.488235294117647)","(17.0, 44.0, 42.25)","(3.5, 4.2, 4.104761904761904)","(21.0, 85.0, 56.66666666666667)","(15.0, 40.0, 25.266666666666666)","(6.5, 10.5, 11.385714285714286)"
06-01-2023 10:59:45.927938,"(3.6, 3.85, 3.584848484848485)","(7.0, 9.2, 7.575)","(3.8, 5.2, 4.15)","(17.0, 44.0, 42.25)","(3.5, 4.2, 4.104761904761904)","(21.0, 85.0, 56.66666666666667)","(15.0, 40.0, 25.266666666666666)","(6.5, 12.5, 11.385714285714286)"
06-01-2023 10:59:46.944289,"(3.6, 3.85, 3.584848484848485)","(7.0, 9.0, 8.03076923076923)","(3.8, 5.2, 4.190384615384615)","(17.0, 44.0, 42.25)","(3.5, 4.2, 4.104761904761904)","(21.0, 85.0, 42.5)","(15.0, 40.0, 25.266666666666666)","(6.5, 12.5, 11.385714285714286)"
06-01-2023 10:59:47.940644,"(3.6, 3.85, 3.718421052631579)","(7.0, 8.8, 8.571428571428573)","(3.8, 5.1, 4.231578947368421)","(17.0, 44.0, 42.25)","(3.5, 4.2, 4.104761904761904)","(21.0, 85.0, 42.5)","(15.0, 40.0, 25.266666666666666)","(6.5, 12.5, 12.041176470588235)"
06-01-2023 10:59:48.961705,"(3.6, 3.85, 3.718421052631579)","(7.0, 8.8, 8.571428571428573)","(3.8, 5.1, 4.231578947368421)","(18.0, 44.0, 42.25)","(3.5, 4.2, 4.104761904761904)","(21.0, 85.0, 42.5)","(16.0, 40.0, 25.266666666666666)","(6.5, 12.5, 12.041176470588235)"
06-01-2023 10:59:49.966110,"(3.6, 3.85, 3.718421052631579)","(7.0, 8.8, 8.571428571428573)","(3.7, 5.1, 4.231578947368421)","(18.0, 44.0, 42.25)","(3.5, 4.2, 4.104761904761904)","(21.0, 85.0, 54.375)","(16.0, 40.0, 25.266666666666666)","(6.5, 12.5, 12.041176470588235)"
06-01-2023 10:59:50.931054,"(3.6, 3.85, 3.7079545454545455)","(7.0, 9.0, 8.742857142857144)","(3.7, 5.1, 4.192105263157895)","(18.0, 44.0, 42.25)","(3.5, 4.2, 4.104761904761904)","(21.0, 85.0, 45.833333333333336)","(16.0, 40.0, 25.266666666666666)","(6.5, 12.5, 12.041176470588235)"
06-01-2023 10:59:51.911171,"(3.5, 3.85, 3.7079545454545455)","(7.0, 9.0, 8.742857142857144)","(3.7, 5.1, 4.192105263157895)","(18.0, 44.0, 42.25)","(3.5, 4.2, 4.136842105263158)","(21.0, 85.0, 45.833333333333336)","(16.0, 40.0, 25.266666666666666)","(6.5, 12.5, 13.19375)"
06-01-2023 10:59:52.874391,"(3.5, 3.85, 3.7130952380952382)","(7.0, 9.0, 8.742857142857144)","(3.7, 5.1, 3.9970588235294118)","(18.0, 44.0, 38.285714285714285)","(3.5, 4.2, 4.136842105263158)","(21.0, 85.0, 45.833333333333336)","(16.0, 40.0, 25.266666666666666)","(6.5, 13.5, 13.364705882352942)"
06-01-2023 10:59:53.904983,"(3.5, 3.6, 3.5951612903225807)","(7.0, 9.0, 8.82)","(3.7, 5.1, 4.1625)","(18.0, 44.0, 38.285714285714285)","(3.5, 4.2, 4.158620689655173)","(21.0, 85.0, 45.833333333333336)","(16.0, 40.0, 25.266666666666666)","(6.5, 14.0, 13.364705882352942)"
06-01-2023 10:59:54.878733,"(3.5, 3.6, 3.585714285714286)","(7.0, 9.0, 8.82)","(3.7, 5.1, 4.1625)","(18.0, 44.0, 38.285714285714285)","(3.5, 4.2, 4.158620689655173)","(21.0, 85.0, 45.833333333333336)","(16.0, 40.0, 25.266666666666666)","(6.5, 14.0, 13.364705882352942)"
06-01-2023 10:59:55.938724,"(3.5, 3.9, 3.725)","(7.0, 9.0, 8.181818181818182)","(3.7, 5.0, 4.68)","(18.0, 44.0, 31.333333333333332)","(3.5, 4.2, 4.179411764705883)","(21.0, 85.0, 45.833333333333336)","(16.0, 40.0, 25.266666666666666)","(6.5, 14.0, 13.364705882352942)"
06-01-2023 10:59:57.023369,"(3.5, 3.9, 3.725)","(7.0, 9.0, 8.181818181818182)","(3.7, 5.0, 4.68)","(18.0, 44.0, 36.4)","(3.5, 4.2, 4.179411764705883)","(21.0, 85.0, 45.833333333333336)","(16.0, 40.0, 25.266666666666666)","(6.5, 14.0, 13.364705882352942)"
06-01-2023 10:59:58.154548,"(3.5, 3.9, 3.76)","(7.0, 9.0, 8.181818181818182)","(3.7, 5.0, 4.68)","(18.0, 44.0, 36.4)","(3.5, 4.2, 4.071428571428571)","(21.0, 85.0, 45.833333333333336)","(16.0, 40.0, 25.266666666666666)","(6.5, 14.0, 13.364705882352942)"
06-01-2023 10:59:59.157106,"(3.5, 3.9, 3.76)","(7.0, 9.0, 8.181818181818182)","(3.7, 5.0, 4.68)","(18.0, 44.0, 36.4)","(3.5, 4.2, 5.271428571428571)","(21.0, 85.0, 45.833333333333336)","(16.0, 40.0, 25.833333333333332)","(6.5, 14.0, 13.364705882352942)"
06-01-2023 11:00:00.204740,"(3.5, 3.9, 3.857142857142857)","(7.0, 9.0, 8.181818181818182)","(3.7, 5.0, 4.485714285714286)","(18.0, 44.0, 36.4)","(3.5, 5.7, 4.6375)","(21.0, 85.0, 53.2)","(16.0, 40.0, 33.0)","(6.5, 14.0, 13.364705882352942)"
06-01-2023 11:00:01.284248,"(3.5, 3.9, 3.857142857142857)","(7.0, 9.0, 7.714285714285714)","(3.7, 5.0, 4.576470588235294)","(18.0, 44.0, 36.4)","(3.5, 5.7, 5.239473684210527)","(21.0, 85.0, 53.2)","(16.0, 38.0, 33.0)","(6.5, 14.0, 13.364705882352942)"
06-01-2023 11:00:02.272298,"(3.5, 3.9, 3.857142857142857)","(7.0, 9.0, 7.714285714285714)","(3.7, 5.0, 4.576470588235294)","(18.0, 44.0, 36.4)","(3.5, 5.7, 5.239473684210527)","(21.0, 85.0, 53.2)","(16.0, 38.0, 33.0)","(6.5, 14.0, 13.364705882352942)"
06-01-2023 11:00:03.264210,"(3.5, 3.9, 3.857142857142857)","(7.0, 9.0, 7.548387096774194)","(3.7, 4.0, 3.8067632850241546)","(18.0, 44.0, 36.4)","(3.5, 5.7, 4.283333333333333)","(21.0, 85.0, 53.2)","(16.0, 38.0, 33.0)","(6.5, 14.0, 13.364705882352942)"
