,Zip Up Andy,Rigg,Smokin Charlie,Berns Ability,Nangar Troy,Gypsy Yankee,Rev Up Freddy
06-01-2023 15:40:43.165653,"(10.0, 15.5, 15.0)","(3.9, 4.7, 4.229411764705882)","(5.0, 7.2, 5.8)","(3.2, 4.5, 4.29047619047619)","(21.0, 50.0, 47.22222222222222)","(3.1, 3.55, 3.48125)","(26.0, 140.0, 75.83333333333333)"
06-01-2023 15:40:44.350581,"(10.0, 15.5, 15.0)","(3.9, 4.7, 4.229411764705882)","(5.0, 6.4, 5.8)","(3.2, 4.5, 4.225)","(21.0, 50.0, 47.22222222222222)","(3.1, 3.55, 3.48125)","(26.0, 140.0, 89.23076923076923)"
06-01-2023 15:40:45.466088,"(10.0, 15.5, 14.1)","(3.9, 4.7, 4.229411764705882)","(5.0, 6.4, 5.8)","(3.2, 4.5, 4.281818181818181)","(21.0, 50.0, 47.22222222222222)","(3.1, 3.55, 3.48125)","(26.0, 140.0, 75.83333333333333)"
06-01-2023 15:40:46.517846,"(10.0, 15.5, 14.7)","(3.9, 4.7, 4.229411764705882)","(5.0, 6.4, 5.8)","(3.2, 4.5, 4.281818181818181)","(21.0, 50.0, 47.22222222222222)","(3.1, 3.55, 3.48125)","(26.0, 140.0, 89.23076923076923)"
06-01-2023 15:40:47.765064,"(10.0, 15.5, 14.1)","(3.9, 4.7, 4.229411764705882)","(5.0, 6.4, 5.8)","(3.2, 4.5, 4.281818181818181)","(21.0, 50.0, 48.0)","(3.1, 3.55, 3.5)","(26.0, 140.0, 89.23076923076923)"
06-01-2023 15:40:48.970116,"(10.0, 15.5, 14.1)","(3.9, 4.7, 4.229411764705882)","(5.0, 6.4, 5.8)","(3.2, 4.5, 4.35)","(21.0, 50.0, 48.0)","(3.1, 3.55, 3.4833333333333334)","(26.0, 140.0, 88.57142857142857)"
06-01-2023 15:40:50.445702,"(10.0, 15.5, 14.833333333333334)","(3.9, 4.7, 4.229411764705882)","(5.0, 6.4, 5.8)","(3.2, 4.5, 4.35)","(21.0, 50.0, 48.0)","(3.1, 3.65, 3.5)","(26.0, 140.0, 83.66666666666667)"
06-01-2023 15:40:52.248368,"(10.0, 15.5, 16.25)","(3.9, 4.6, 4.292307692307692)","(5.0, 6.6, 6.4714285714285715)","(3.2, 4.4, 3.8499999999999996)","(21.0, 70.0, 64.9090909090909)","(3.1, 3.65, 3.575)","(26.0, 140.0, 84.28571428571429)"
06-01-2023 15:40:53.887591,"(10.0, 19.5, 14.078947368421053)","(3.9, 4.6, 4.224)","(5.0, 6.6, 6.55)","(3.2, 4.4, 4.066666666666666)","(21.0, 70.0, 64.1923076923077)","(3.1, 3.65, 3.526923076923077)","(26.0, 140.0, 91.25)"
06-01-2023 15:40:55.938997,"(10.0, 19.0, 14.078947368421053)","(3.9, 4.6, 4.224)","(5.0, 6.6, 6.45)","(3.2, 4.4, 4.28)","(21.0, 65.0, 64.1923076923077)","(3.1, 3.65, 3.526923076923077)","(26.0, 140.0, 91.25)"
06-01-2023 15:40:57.211295,"(10.0, 18.5, 14.473684210526315)","(4.0, 4.6, 4.224)","(5.0, 7.0, 6.926666666666667)","(3.2, 4.4, 4.125)","(21.0, 65.0, 54.55)","(3.0, 3.65, 3.4976190476190476)","(31.0, 140.0, 92.85714285714286)"
06-01-2023 15:40:58.506173,"(10.0, 18.5, 15.022727272727273)","(4.0, 4.6, 4.224)","(5.0, 7.0, 6.325)","(3.2, 4.3, 4.125)","(21.0, 65.0, 51.06666666666666)","(3.0, 3.65, 3.5055555555555555)","(31.0, 140.0, 89.23076923076923)"
06-01-2023 15:40:59.679598,"(10.0, 18.5, 15.022727272727273)","(4.0, 4.6, 4.224)","(5.0, 7.2, 6.7)","(3.2, 4.3, 4.05)","(21.0, 65.0, 56.095238095238095)","(3.0, 3.55, 3.477777777777778)","(31.0, 140.0, 89.23076923076923)"
06-01-2023 15:41:00.780344,"(10.0, 18.5, 14.535714285714286)","(4.0, 4.6, 4.224)","(5.0, 7.0, 6.733333333333333)","(3.2, 4.3, 4.1000000000000005)","(21.0, 65.0, 52.5)","(3.0, 3.55, 3.4727272727272727)","(31.0, 140.0, 92.85714285714286)"
06-01-2023 15:41:01.804383,"(10.0, 18.5, 14.535714285714286)","(3.9, 4.6, 4.224)","(5.0, 7.0, 6.733333333333333)","(3.2, 4.2, 3.9733333333333336)","(21.0, 65.0, 55.625)","(3.0, 3.55, 3.4727272727272727)","(31.0, 140.0, 89.23076923076923)"
06-01-2023 15:41:02.856745,"(10.0, 18.5, 14.535714285714286)","(3.9, 4.5, 4.2562500000000005)","(5.0, 7.0, 6.8)","(3.2, 4.3, 3.9733333333333336)","(21.0, 65.0, 51.36363636363637)","(3.0, 3.55, 3.4727272727272727)","(31.0, 140.0, 89.23076923076923)"
06-01-2023 15:41:03.977512,"(10.0, 18.5, 14.535714285714286)","(3.9, 4.5, 4.2562500000000005)","(5.0, 7.0, 6.8)","(3.2, 4.3, 4.055)","(21.0, 65.0, 56.17647058823529)","(3.0, 3.55, 3.477777777777778)","(31.0, 140.0, 92.85714285714286)"
06-01-2023 15:41:05.040736,"(10.0, 18.5, 14.535714285714286)","(3.9, 4.5, 4.2562500000000005)","(5.0, 7.0, 6.8)","(3.2, 4.3, 4.09)","(21.0, 65.0, 55.90909090909091)","(3.0, 3.55, 3.477777777777778)","(31.0, 140.0, 89.58333333333333)"
06-01-2023 15:41:06.155204,"(10.0, 18.5, 14.535714285714286)","(3.9, 4.5, 4.219565217391304)","(5.0, 7.0, 6.8)","(3.2, 4.3, 4.164285714285715)","(21.0, 65.0, 55.90909090909091)","(3.0, 3.55, 3.477777777777778)","(31.0, 140.0, 85.0)"
06-01-2023 15:41:07.176021,"(10.0, 18.5, 14.957446808510639)","(3.9, 4.4, 4.25)","(5.0, 7.0, 6.8)","(3.2, 4.2, 4.075)","(21.0, 65.0, 55.90909090909091)","(3.0, 3.55, 3.477777777777778)","(31.0, 140.0, 85.0)"
06-01-2023 15:41:08.223865,"(10.0, 18.0, 17.076923076923077)","(3.9, 4.4, 4.25)","(5.0, 7.0, 6.8)","(3.2, 4.2, 3.9916666666666667)","(21.0, 65.0, 58.333333333333336)","(3.0, 3.5, 3.4722222222222223)","(31.0, 140.0, 97.6923076923077)"
06-01-2023 15:41:09.369834,"(11.0, 18.0, 15.538461538461538)","(3.6, 4.4, 4.031818181818182)","(5.0, 7.2, 6.933333333333334)","(3.2, 4.2, 3.9857142857142858)","(26.0, 65.0, 55.90909090909091)","(3.0, 3.55, 3.473529411764706)","(41.0, 140.0, 97.6923076923077)"
06-01-2023 15:41:10.508901,"(11.0, 17.5, 16.692307692307693)","(3.6, 4.4, 4.0062500000000005)","(5.0, 7.2, 7.066666666666666)","(3.2, 4.2, 4.075)","(26.0, 65.0, 58.333333333333336)","(3.0, 3.55, 3.473529411764706)","(41.0, 140.0, 97.6923076923077)"
06-01-2023 15:41:11.582182,"(11.0, 17.5, 16.692307692307693)","(3.6, 4.4, 4.0062500000000005)","(5.0, 7.2, 7.066666666666666)","(3.2, 4.2, 4.075)","(26.0, 65.0, 58.333333333333336)","(3.0, 3.55, 3.473529411764706)","(41.0, 140.0, 97.6923076923077)"
06-01-2023 15:41:13.165799,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.4, 4.0062500000000005)","(5.0, 7.2, 7.066666666666666)","(3.2, 4.3, 3.98)","(26.0, 65.0, 58.333333333333336)","(3.0, 3.55, 3.473529411764706)","(41.0, 140.0, 101.92307692307692)"
06-01-2023 15:41:14.701512,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.4, 3.97093023255814)","(5.0, 7.2, 7.066666666666666)","(3.2, 4.3, 3.98)","(26.0, 65.0, 58.333333333333336)","(3.0, 3.55, 3.473529411764706)","(41.0, 140.0, 101.92307692307692)"
06-01-2023 15:41:15.917686,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.4, 3.975714285714286)","(5.0, 7.2, 7.066666666666666)","(3.2, 4.3, 4.086666666666667)","(26.0, 65.0, 55.90909090909091)","(3.0, 3.55, 3.473529411764706)","(41.0, 140.0, 101.92307692307692)"
06-01-2023 15:41:17.193262,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.4, 3.975714285714286)","(5.0, 7.2, 7.066666666666666)","(3.2, 4.3, 4.086666666666667)","(26.0, 65.0, 55.90909090909091)","(3.0, 3.55, 3.473529411764706)","(41.0, 140.0, 101.92307692307692)"
06-01-2023 15:41:18.487740,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.4, 3.975714285714286)","(5.0, 7.2, 7.111111111111112)","(3.2, 4.3, 3.98)","(26.0, 65.0, 58.333333333333336)","(3.0, 3.55, 3.473529411764706)","(41.0, 140.0, 101.42857142857143)"
06-01-2023 15:41:19.524595,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.4, 3.975714285714286)","(5.0, 7.2, 7.111111111111112)","(3.2, 4.3, 3.98)","(26.0, 65.0, 55.90909090909091)","(3.0, 3.55, 3.473529411764706)","(41.0, 140.0, 98.46153846153847)"
06-01-2023 15:41:20.679557,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.4, 4.25)","(5.0, 7.2, 7.111111111111112)","(3.2, 4.3, 4.086666666666667)","(26.0, 65.0, 55.90909090909091)","(3.0, 3.55, 3.4722222222222223)","(41.0, 140.0, 101.42857142857143)"
06-01-2023 15:41:21.725909,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.4, 4.25)","(5.0, 7.2, 7.111111111111112)","(3.2, 4.3, 4.086666666666667)","(26.0, 65.0, 58.333333333333336)","(3.0, 3.55, 3.4722222222222223)","(41.0, 140.0, 101.42857142857143)"
06-01-2023 15:41:22.794481,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.4, 4.25)","(5.0, 7.2, 7.111111111111112)","(3.2, 4.3, 3.98)","(26.0, 65.0, 55.90909090909091)","(3.0, 3.55, 3.4722222222222223)","(41.0, 140.0, 101.42857142857143)"
06-01-2023 15:41:23.868449,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.4, 4.25)","(5.0, 7.2, 7.111111111111112)","(3.2, 4.3, 3.98)","(26.0, 65.0, 58.333333333333336)","(3.0, 3.55, 3.4722222222222223)","(41.0, 140.0, 101.42857142857143)"
06-01-2023 15:41:24.879782,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.4, 4.25)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.3, 3.98)","(26.0, 65.0, 58.333333333333336)","(3.0, 3.55, 3.4722222222222223)","(41.0, 140.0, 98.46153846153847)"
06-01-2023 15:41:25.949867,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.4, 4.372727272727273)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.3, 3.98)","(26.0, 65.0, 55.90909090909091)","(3.0, 3.55, 3.473529411764706)","(41.0, 140.0, 101.42857142857143)"
06-01-2023 15:41:27.015609,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.4, 4.3945454545454545)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 3.95)","(26.0, 65.0, 58.333333333333336)","(3.0, 3.55, 3.473529411764706)","(41.0, 140.0, 101.42857142857143)"
06-01-2023 15:41:27.959091,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.5, 4.320408163265306)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 3.95)","(26.0, 65.0, 58.333333333333336)","(3.0, 3.55, 3.473529411764706)","(41.0, 140.0, 101.42857142857143)"
06-01-2023 15:41:29.105576,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 3.95)","(26.0, 65.0, 58.333333333333336)","(3.0, 3.55, 3.475)","(41.0, 140.0, 101.42857142857143)"
06-01-2023 15:41:30.253006,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 3.95)","(26.0, 65.0, 58.333333333333336)","(3.0, 3.5, 3.4923076923076923)","(41.0, 140.0, 98.46153846153847)"
06-01-2023 15:41:31.396150,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.144444444444445)","(26.0, 65.0, 60.75)","(3.0, 3.5, 3.4923076923076923)","(41.0, 140.0, 101.42857142857143)"
06-01-2023 15:41:32.374106,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.144444444444445)","(26.0, 65.0, 60.75)","(3.0, 3.5, 3.4923076923076923)","(41.0, 140.0, 101.42857142857143)"
06-01-2023 15:41:33.497010,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.144444444444445)","(26.0, 65.0, 60.75)","(3.0, 3.5, 3.472)","(41.0, 140.0, 101.42857142857143)"
06-01-2023 15:41:34.659512,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.114285714285715)","(26.0, 65.0, 60.75)","(3.0, 3.55, 3.472)","(41.0, 140.0, 98.75)"
06-01-2023 15:41:35.767035,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.15)","(26.0, 65.0, 57.10526315789474)","(3.0, 3.55, 3.472)","(41.0, 140.0, 101.92307692307692)"
06-01-2023 15:41:36.887300,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.15)","(26.0, 65.0, 57.10526315789474)","(3.0, 3.55, 3.472)","(41.0, 140.0, 101.92307692307692)"
06-01-2023 15:41:37.926996,"(11.0, 17.5, 14.795454545454545)","(3.6, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.1)","(26.0, 65.0, 57.10526315789474)","(3.0, 3.55, 3.472)","(41.0, 140.0, 98.75)"
06-01-2023 15:41:39.095879,"(11.0, 17.0, 15.304347826086957)","(3.6, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.05)","(26.0, 65.0, 59.827586206896555)","(3.0, 3.55, 3.472)","(41.0, 140.0, 101.92307692307692)"
06-01-2023 15:41:40.201618,"(11.0, 16.5, 15.25)","(3.6, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.125)","(26.0, 65.0, 59.827586206896555)","(3.0, 3.55, 3.472)","(41.0, 140.0, 101.92307692307692)"
06-01-2023 15:41:41.257247,"(11.0, 16.5, 15.666666666666666)","(3.6, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.125)","(26.0, 65.0, 59.827586206896555)","(3.0, 3.55, 3.472)","(41.0, 140.0, 98.75)"
06-01-2023 15:41:42.355727,"(11.0, 16.5, 14.694444444444445)","(3.7, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.125)","(26.0, 65.0, 60.17857142857143)","(3.0, 3.55, 3.472)","(41.0, 140.0, 98.75)"
06-01-2023 15:41:43.499393,"(11.0, 16.5, 14.446428571428571)","(3.7, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.125)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.472)","(41.0, 140.0, 98.75)"
06-01-2023 15:41:44.779048,"(11.0, 16.5, 14.446428571428571)","(3.7, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.125)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.472)","(41.0, 140.0, 98.75)"
06-01-2023 15:41:45.953407,"(11.0, 16.5, 13.026315789473685)","(3.7, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.2, 4.160869565217391)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.472)","(41.0, 140.0, 98.75)"
06-01-2023 15:41:47.066929,"(11.0, 15.5, 14.875)","(3.7, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.3, 4.160869565217391)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.472)","(41.0, 140.0, 98.75)"
06-01-2023 15:41:48.353972,"(11.0, 15.5, 15.142857142857142)","(3.7, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.3, 4.160869565217391)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.472)","(41.0, 140.0, 98.75)"
06-01-2023 15:41:49.551121,"(11.0, 15.5, 15.142857142857142)","(3.7, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.3, 4.222222222222222)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.472)","(41.0, 140.0, 112.5)"
06-01-2023 15:41:50.737209,"(11.0, 15.5, 15.272727272727273)","(3.7, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.3, 4.2299999999999995)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.472)","(41.0, 140.0, 112.5)"
06-01-2023 15:41:51.707923,"(11.0, 15.5, 15.272727272727273)","(3.7, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.3, 4.2299999999999995)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.472)","(41.0, 140.0, 107.64705882352942)"
06-01-2023 15:41:52.802815,"(11.0, 15.5, 15.272727272727273)","(3.7, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.3, 4.152631578947369)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.472)","(41.0, 140.0, 85.0)"
06-01-2023 15:41:53.934196,"(11.0, 15.5, 15.272727272727273)","(3.7, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.3, 4.152631578947369)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.472)","(41.0, 140.0, 85.0)"
06-01-2023 15:41:55.215679,"(11.0, 15.5, 15.291666666666668)","(3.7, 4.5, 4.322222222222222)","(5.5, 7.2, 7.111111111111112)","(3.2, 4.3, 4.152631578947369)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.472)","(41.0, 140.0, 85.0)"
06-01-2023 15:41:56.357561,"(11.0, 15.5, 15.291666666666668)","(3.7, 4.5, 4.322222222222222)","(5.5, 7.2, 7.0)","(3.2, 4.3, 4.1)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.4555555555555553)","(41.0, 140.0, 85.0)"
06-01-2023 15:41:57.432526,"(11.0, 16.0, 15.75)","(3.7, 4.5, 4.223076923076923)","(5.5, 7.2, 7.0)","(3.2, 4.2, 4.075)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.4652173913043476)","(41.0, 140.0, 85.0)"
06-01-2023 15:41:58.630802,"(11.0, 16.0, 15.75)","(3.7, 4.5, 4.252631578947368)","(5.5, 7.2, 7.015384615384615)","(3.2, 4.2, 3.8163043478260867)","(26.0, 65.0, 59.130434782608695)","(3.0, 3.55, 3.4571428571428573)","(41.0, 140.0, 85.0)"
06-01-2023 15:41:59.782249,"(11.0, 16.0, 15.777777777777779)","(3.7, 4.5, 4.2375)","(5.5, 7.2, 6.846153846153846)","(3.2, 3.95, 3.7884615384615383)","(26.0, 65.0, 58.57142857142857)","(3.0, 3.55, 3.4535714285714283)","(41.0, 140.0, 109.0625)"
06-01-2023 15:42:00.935511,"(11.0, 15.5, 14.964285714285714)","(3.7, 4.5, 4.325)","(5.5, 7.0, 7.0)","(3.2, 3.95, 3.808974358974359)","(26.0, 65.0, 60.17857142857143)","(3.0, 3.55, 3.4535714285714283)","(41.0, 140.0, 96.0)"
06-01-2023 15:42:02.136149,"(11.0, 16.0, 15.777777777777779)","(3.7, 4.5, 4.403030303030303)","(5.5, 7.2, 6.88235294117647)","(3.2, 3.95, 3.819318181818182)","(26.0, 65.0, 60.17857142857143)","(3.0, 3.55, 3.4535714285714283)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:03.314994,"(11.0, 16.0, 15.777777777777779)","(3.7, 4.5, 4.402631578947369)","(5.5, 7.2, 7.0)","(3.2, 3.95, 3.825675675675676)","(26.0, 65.0, 60.17857142857143)","(3.0, 3.55, 3.456896551724138)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:04.385780,"(11.0, 16.0, 15.777777777777779)","(3.7, 4.5, 4.411904761904762)","(5.5, 7.2, 6.933333333333334)","(3.2, 3.95, 3.916666666666667)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.456896551724138)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:05.530055,"(11.0, 16.0, 15.777777777777779)","(3.7, 4.7, 4.485714285714286)","(5.5, 7.2, 6.872727272727273)","(3.2, 3.95, 3.923684210526316)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.43125)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:06.612007,"(11.0, 15.5, 15.3125)","(3.7, 4.6, 4.509090909090909)","(5.5, 7.2, 6.872727272727273)","(3.2, 3.95, 3.923684210526316)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.43125)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:07.547666,"(11.0, 16.0, 15.8)","(3.7, 4.6, 4.525)","(5.5, 7.0, 6.485714285714286)","(3.2, 4.0, 3.897727272727273)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.440909090909091)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:08.585183,"(11.0, 16.0, 15.8)","(3.7, 4.6, 4.525)","(5.5, 7.0, 6.485714285714286)","(3.2, 4.0, 3.9107142857142856)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.4357142857142855)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:09.613045,"(11.0, 16.0, 15.8)","(3.7, 4.6, 4.54)","(5.5, 7.0, 6.550000000000001)","(3.2, 4.0, 3.9166666666666665)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.4558823529411766)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:10.712334,"(11.0, 16.0, 15.8)","(3.7, 4.6, 4.5285714285714285)","(5.5, 7.0, 6.621052631578948)","(3.2, 4.0, 3.9310344827586206)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.4558823529411766)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:11.776685,"(11.0, 16.0, 14.4)","(3.7, 4.6, 4.453333333333333)","(5.5, 7.0, 6.621052631578948)","(3.2, 4.0, 3.953846153846154)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.457692307692308)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:12.756045,"(11.0, 15.5, 15.3125)","(3.7, 4.6, 4.44)","(5.5, 7.0, 6.621052631578948)","(3.2, 4.0, 3.957894736842105)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.4653846153846155)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:13.664462,"(11.0, 15.5, 15.3125)","(3.7, 4.6, 4.466666666666667)","(5.5, 7.0, 6.672727272727273)","(3.2, 4.0, 3.8666666666666667)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.4653846153846155)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:14.689157,"(11.0, 15.5, 15.3125)","(3.7, 4.6, 4.45925925925926)","(5.5, 7.0, 6.672727272727273)","(3.2, 4.0, 3.9627906976744187)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.4583333333333335)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:15.711517,"(11.0, 15.5, 15.3125)","(3.7, 4.6, 4.427272727272728)","(5.5, 7.0, 6.672727272727273)","(3.2, 4.0, 3.9842105263157896)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.5041666666666664)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:16.928690,"(11.0, 15.5, 15.3125)","(3.8, 4.5, 4.44)","(5.5, 7.0, 6.672727272727273)","(3.2, 4.0, 3.8875)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.5041666666666664)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:18.470203,"(11.0, 15.5, 15.3125)","(3.8, 4.5, 4.48)","(5.5, 7.0, 6.672727272727273)","(3.2, 4.0, 3.94375)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.5041666666666664)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:19.739209,"(11.0, 15.5, 15.3125)","(3.8, 4.5, 4.48)","(5.5, 7.0, 6.672727272727273)","(3.2, 4.0, 3.975)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.5041666666666664)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:21.103099,"(11.0, 15.5, 15.3125)","(3.8, 4.5, 4.55820895522388)","(5.5, 7.0, 6.672727272727273)","(3.2, 4.0, 3.975)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.49)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:22.313183,"(11.0, 15.5, 15.3125)","(3.8, 4.6, 4.584126984126984)","(5.5, 7.0, 6.640000000000001)","(3.2, 4.0, 3.9892857142857143)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.49)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:23.384745,"(11.0, 15.0, 14.875)","(3.8, 4.6, 4.584126984126984)","(5.5, 7.0, 6.640000000000001)","(3.2, 4.0, 3.9884615384615385)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.4794117647058824)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:24.543519,"(11.0, 15.0, 14.875)","(3.8, 4.6, 4.583333333333333)","(5.5, 7.2, 6.933333333333334)","(3.2, 4.0, 3.9875)","(26.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.475)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:25.736588,"(11.0, 15.0, 14.875)","(3.8, 4.6, 4.569999999999999)","(5.5, 7.0, 6.8)","(3.2, 4.0, 3.9875)","(31.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.473529411764706)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:26.857408,"(11.0, 15.0, 14.875)","(3.8, 4.6, 4.569999999999999)","(5.5, 7.0, 6.8)","(3.2, 4.0, 3.9875)","(31.0, 65.0, 60.17857142857143)","(2.9, 3.55, 3.45)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:27.935414,"(11.0, 15.0, 14.875)","(3.8, 4.6, 4.569999999999999)","(5.5, 7.0, 6.8769230769230765)","(3.2, 4.0, 3.9875)","(31.0, 65.0, 60.17857142857143)","(2.9, 3.5, 3.4714285714285715)","(41.0, 140.0, 89.58333333333333)"
06-01-2023 15:42:29.029253,"(11.0, 15.0, 14.875)","(3.8, 4.6, 4.565714285714286)","(5.5, 7.0, 6.857142857142857)","(3.2, 4.0, 3.9714285714285715)","(31.0, 65.0, 60.17857142857143)","(2.9, 3.5, 3.475)","(41.0, 140.0, 89.58333333333333)"
