,Velocity Alexa,Heslea,Emerald Swift,Systems Down,Broombrae Blaze,Zipping Mork,Lektra Left
11-01-2023 19:54:49.928508,"(26.0, 55.0, 52.25)","(2.0, 2.7, 2.662857142857143)","(10.0, 11.5, 11.169811320754716)","(10.0, 12.0, 11.81578947368421)","(26.0, 36.0, 35.333333333333336)","(3.9, 4.2, 4.196)","(5.0, 6.2, 6.0426829268292686)"
11-01-2023 19:54:51.050495,"(26.0, 55.0, 51.90625)","(2.0, 2.7, 2.6814285714285715)","(10.0, 11.5, 11.169811320754716)","(10.0, 12.0, 11.857142857142858)","(26.0, 36.0, 35.333333333333336)","(3.9, 4.2, 4.161538461538462)","(5.0, 6.2, 6.037735849056604)"
11-01-2023 19:54:52.121720,"(26.0, 55.0, 51.90625)","(2.0, 2.7, 2.6830000000000003)","(10.0, 11.5, 11.18)","(10.0, 12.0, 11.666666666666666)","(26.0, 36.0, 35.714285714285715)","(3.9, 4.2, 4.162)","(5.0, 6.2, 5.977586206896552)"
11-01-2023 19:54:53.170713,"(26.0, 55.0, 52.10714285714286)","(2.0, 2.82, 2.742857142857143)","(10.0, 11.5, 11.09)","(10.0, 12.5, 12.083333333333334)","(26.0, 36.0, 35.714285714285715)","(3.9, 4.2, 4.107284768211921)","(5.0, 6.2, 5.933333333333334)"
11-01-2023 19:54:54.284554,"(26.0, 60.0, 54.61538461538461)","(2.0, 2.78, 2.776710526315789)","(10.0, 11.0, 10.948717948717949)","(10.0, 12.5, 11.987804878048781)","(26.0, 36.0, 33.45)","(3.9, 4.2, 4.118085106382979)","(5.0, 6.0, 5.940909090909091)"
11-01-2023 19:54:55.408396,"(26.0, 55.0, 52.72727272727273)","(2.0, 2.8, 2.797171717171717)","(10.0, 11.0, 10.946308724832214)","(10.0, 12.0, 11.987804878048781)","(26.0, 36.0, 35.30769230769231)","(3.9, 4.2, 4.107228915662651)","(5.0, 6.0, 5.9234042553191495)"
11-01-2023 19:54:56.595821,"(26.0, 55.0, 52.30769230769231)","(2.0, 2.82, 2.8049999999999997)","(10.0, 11.0, 10.87433155080214)","(10.0, 12.0, 11.530303030303031)","(26.0, 34.0, 33.368421052631575)","(3.9, 4.2, 4.106249999999999)","(5.0, 6.0, 5.921153846153846)"
11-01-2023 19:54:57.614060,"(26.0, 55.0, 52.30769230769231)","(2.1, 2.8, 2.7869230769230766)","(10.0, 11.5, 11.094827586206897)","(10.0, 12.0, 11.530303030303031)","(26.0, 34.0, 33.368421052631575)","(3.8, 4.2, 4.104651162790697)","(5.0, 6.0, 5.92)"
11-01-2023 19:54:58.532003,"(26.0, 55.0, 52.30769230769231)","(2.1, 2.8, 2.7866666666666666)","(10.0, 11.5, 11.263440860215054)","(10.0, 12.0, 11.615384615384615)","(26.0, 34.0, 33.282051282051285)","(3.8, 4.2, 4.106172839506173)","(5.0, 6.0, 5.855555555555556)"
11-01-2023 19:54:59.589564,"(26.0, 55.0, 52.72727272727273)","(2.1, 2.78, 2.7775)","(10.0, 11.5, 11.041666666666666)","(10.0, 12.0, 11.814814814814815)","(26.0, 34.0, 33.51219512195122)","(3.8, 4.2, 4.157190635451506)","(5.0, 5.9, 5.855555555555556)"
11-01-2023 19:55:00.753712,"(26.0, 55.0, 52.72727272727273)","(2.1, 2.78, 2.818581560283688)","(10.0, 11.5, 11.07)","(10.0, 12.0, 11.779661016949152)","(26.0, 34.0, 33.666666666666664)","(3.8, 4.2, 4.1508090614886735)","(5.0, 5.9, 5.802564102564103)"
11-01-2023 19:55:01.876514,"(26.0, 55.0, 52.5)","(2.1, 2.82, 2.818581560283688)","(10.0, 11.5, 11.07)","(10.0, 12.0, 11.621212121212121)","(26.0, 36.0, 32.25)","(3.8, 4.2, 4.153731343283582)","(5.0, 5.9, 5.7317073170731705)"
11-01-2023 19:55:02.962827,"(26.0, 50.0, 49.81818181818182)","(2.1, 2.84, 2.839842209072978)","(10.0, 11.5, 11.032608695652174)","(10.0, 12.0, 11.577464788732394)","(26.0, 36.0, 31.964912280701753)","(3.8, 4.2, 4.141071428571428)","(5.0, 5.8, 5.7215686274509805)"
11-01-2023 19:55:04.038498,"(26.0, 50.0, 49.07692307692308)","(2.1, 2.86, 2.8568421052631576)","(10.0, 11.5, 11.020547945205479)","(10.0, 12.0, 11.523809523809524)","(26.0, 34.0, 31.93103448275862)","(3.8, 4.2, 4.1375)","(5.0, 5.8, 5.7215686274509805)"
11-01-2023 19:55:05.178977,"(26.0, 50.0, 49.07692307692308)","(2.1, 2.88, 2.8736363636363635)","(10.0, 11.0, 10.898809523809524)","(10.0, 12.0, 11.393939393939394)","(26.0, 32.0, 31.745454545454546)","(3.8, 4.2, 4.158620689655172)","(5.0, 5.8, 5.661016949152542)"
11-01-2023 19:55:06.428745,"(26.0, 50.0, 48.22222222222222)","(2.1, 2.9, 2.8874999999999997)","(10.0, 11.0, 11.127272727272727)","(10.0, 11.5, 11.507462686567164)","(26.0, 34.0, 32.09230769230769)","(3.8, 4.2, 4.158620689655172)","(5.0, 5.8, 5.633333333333333)"
11-01-2023 19:55:07.659686,"(26.0, 50.0, 48.22222222222222)","(2.1, 2.9, 2.8874999999999997)","(10.0, 11.5, 10.970833333333333)","(10.0, 12.0, 11.338709677419354)","(26.0, 34.0, 32.082191780821915)","(3.8, 4.2, 4.164285714285715)","(5.0, 5.7, 5.625490196078431)"
11-01-2023 19:55:08.841416,"(26.0, 50.0, 48.70967741935484)","(2.1, 2.9, 2.8899999999999997)","(10.0, 11.0, 10.966463414634147)","(10.0, 12.0, 11.4375)","(26.0, 34.0, 30.272727272727273)","(3.8, 4.2, 4.148387096774194)","(5.0, 5.7, 5.62962962962963)"
11-01-2023 19:55:09.908625,"(26.0, 50.0, 48.90909090909091)","(2.1, 2.9, 2.8857142857142857)","(10.0, 11.0, 10.966463414634147)","(10.0, 11.5, 11.4375)","(26.0, 32.0, 30.272727272727273)","(3.8, 4.2, 4.148387096774194)","(5.0, 5.7, 5.651162790697675)"
11-01-2023 19:55:11.030461,"(26.0, 50.0, 48.714285714285715)","(2.1, 2.88, 2.8723076923076922)","(10.0, 11.0, 10.990384615384615)","(10.0, 11.5, 11.56060606060606)","(26.0, 32.0, 30.083333333333332)","(3.8, 4.2, 4.148979591836735)","(5.0, 5.7, 5.65625)"
11-01-2023 19:55:12.211888,"(26.0, 55.0, 51.875)","(2.1, 2.84, 2.8357781201848997)","(10.0, 11.0, 10.990384615384615)","(10.0, 12.0, 11.35)","(26.0, 32.0, 30.083333333333332)","(3.8, 4.2, 4.141379310344828)","(5.0, 5.7, 5.625)"
11-01-2023 19:55:13.410960,"(26.0, 55.0, 52.142857142857146)","(2.1, 2.84, 2.8363953488372093)","(10.0, 11.5, 11.048780487804878)","(10.0, 11.5, 11.35)","(26.0, 32.0, 30.083333333333332)","(3.8, 4.2, 4.141379310344828)","(5.0, 5.7, 5.671428571428572)"
11-01-2023 19:55:14.552644,"(26.0, 48.0, 47.388888888888886)","(2.1, 2.84, 2.8363953488372093)","(10.0, 11.5, 11.048780487804878)","(10.0, 11.5, 11.211538461538462)","(26.0, 32.0, 30.184210526315788)","(3.8, 4.2, 4.15)","(5.0, 5.7, 5.73921568627451)"
11-01-2023 19:55:15.668198,"(26.0, 48.0, 47.333333333333336)","(2.1, 2.84, 2.837479338842975)","(10.0, 11.5, 11.048780487804878)","(10.0, 11.5, 11.211538461538462)","(26.0, 32.0, 30.184210526315788)","(3.8, 4.2, 4.121428571428571)","(5.0, 5.8, 5.926829268292683)"
11-01-2023 19:55:16.647180,"(31.0, 48.0, 47.12)","(2.15, 2.82, 2.8154648526077097)","(9.0, 12.0, 11.310344827586206)","(10.0, 11.5, 11.183333333333334)","(21.0, 34.0, 31.0)","(3.7, 4.2, 4.135593220338983)","(4.8, 6.0, 5.941666666666666)"
11-01-2023 19:55:17.701196,"(31.0, 48.0, 47.12)","(2.15, 2.78, 2.7597938144329897)","(9.0, 11.5, 11.4375)","(10.0, 11.5, 11.275)","(21.0, 32.0, 30.64)","(3.7, 4.2, 4.156834532374101)","(4.8, 6.0, 5.967567567567568)"
11-01-2023 19:55:18.883590,"(31.0, 55.0, 51.5)","(2.2, 2.76, 2.758461538461538)","(9.0, 11.5, 11.456521739130435)","(10.0, 11.5, 11.074074074074074)","(21.0, 34.0, 31.103448275862068)","(3.7, 4.2, 4.1454545454545455)","(4.8, 6.2, 5.966964285714286)"
11-01-2023 19:55:19.964214,"(31.0, 55.0, 49.94444444444444)","(2.2, 2.76, 2.758461538461538)","(9.0, 11.5, 11.456521739130435)","(10.0, 11.5, 11.064516129032258)","(21.0, 34.0, 31.103448275862068)","(3.7, 4.2, 4.16625)","(4.8, 6.2, 5.966964285714286)"
11-01-2023 19:55:20.988667,"(31.0, 55.0, 51.23076923076923)","(2.2, 2.76, 2.751627906976744)","(9.0, 11.5, 11.456521739130435)","(10.0, 11.5, 11.064516129032258)","(21.0, 34.0, 31.103448275862068)","(3.7, 4.2, 4.159550561797753)","(4.8, 6.2, 5.978813559322035)"
11-01-2023 19:55:22.054543,"(31.0, 55.0, 50.8)","(2.2, 2.76, 2.7534545454545456)","(9.0, 12.0, 11.56)","(10.0, 11.0, 10.975308641975309)","(21.0, 34.0, 31.0)","(3.6, 4.2, 4.159550561797753)","(4.8, 6.2, 5.9842975206611575)"
11-01-2023 19:55:23.182662,"(31.0, 55.0, 50.8)","(2.2, 2.76, 2.751)","(9.0, 12.0, 11.5)","(10.0, 11.0, 11.079545454545455)","(21.0, 34.0, 31.0)","(3.6, 4.2, 4.159550561797753)","(4.8, 6.2, 5.9842975206611575)"
11-01-2023 19:55:24.340424,"(31.0, 55.0, 50.8)","(2.2, 2.76, 2.752608695652174)","(9.0, 11.5, 11.266666666666667)","(10.0, 11.5, 11.092105263157896)","(21.0, 34.0, 31.0)","(3.6, 4.2, 4.165384615384616)","(4.8, 6.2, 5.9750000000000005)"
11-01-2023 19:55:25.451073,"(31.0, 55.0, 51.23076923076923)","(2.2, 2.78, 2.7616129032258065)","(9.0, 11.5, 11.266666666666667)","(10.0, 11.5, 11.092105263157896)","(21.0, 34.0, 30.857142857142858)","(3.6, 4.2, 4.170909090909091)","(4.8, 6.2, 6.067241379310345)"
11-01-2023 19:55:26.566656,"(31.0, 55.0, 53.25)","(2.2, 2.78, 2.7612)","(9.0, 11.5, 11.166666666666666)","(10.0, 11.5, 11.030303030303031)","(21.0, 32.0, 31.333333333333332)","(3.6, 4.2, 4.170909090909091)","(4.8, 6.2, 6.126027397260274)"
11-01-2023 19:55:27.587284,"(31.0, 55.0, 53.25)","(2.2, 2.78, 2.762142857142857)","(9.0, 11.5, 11.166666666666666)","(10.0, 11.5, 11.05952380952381)","(21.0, 32.0, 31.333333333333332)","(3.6, 4.2, 4.166315789473685)","(4.8, 6.2, 6.130769230769231)"
11-01-2023 19:55:28.696135,"(31.0, 55.0, 52.5)","(2.2, 2.78, 2.76)","(9.0, 11.5, 11.234375)","(10.0, 11.5, 11.025641025641026)","(21.0, 32.0, 31.272727272727273)","(3.6, 4.2, 4.1169811320754715)","(4.8, 6.2, 6.121739130434783)"
11-01-2023 19:55:29.830346,"(31.0, 55.0, 52.5)","(2.2, 2.78, 2.779230769230769)","(9.0, 11.5, 11.234375)","(10.0, 11.5, 11.160550458715596)","(21.0, 32.0, 31.333333333333332)","(3.6, 4.2, 4.158974358974359)","(4.8, 6.2, 6.121739130434783)"
11-01-2023 19:55:31.016673,"(31.0, 55.0, 52.5)","(2.2, 2.76, 2.752)","(9.0, 11.5, 11.234375)","(10.0, 11.5, 11.199029126213592)","(21.0, 32.0, 30.75)","(3.6, 4.2, 4.185714285714286)","(4.8, 6.2, 6.00625)"
11-01-2023 19:55:32.099028,"(31.0, 55.0, 50.88235294117647)","(2.2, 2.8, 2.784444444444444)","(9.0, 11.5, 11.076923076923077)","(10.0, 11.5, 10.883333333333333)","(21.0, 32.0, 30.923076923076923)","(3.6, 4.2, 4.129133858267717)","(4.8, 6.2, 5.964285714285714)"
11-01-2023 19:55:33.059772,"(31.0, 50.0, 49.333333333333336)","(2.2, 2.84, 2.817037037037037)","(9.0, 11.5, 11.2)","(10.0, 11.0, 10.883333333333333)","(21.0, 32.0, 30.727272727272727)","(3.6, 4.2, 4.0587301587301585)","(4.8, 6.0, 5.908888888888889)"
11-01-2023 19:55:34.224651,"(31.0, 55.0, 49.166666666666664)","(2.2, 2.84, 2.83)","(9.0, 11.5, 11.486486486486486)","(10.0, 11.5, 10.961538461538462)","(21.0, 32.0, 30.90909090909091)","(3.6, 4.1, 4.018283582089552)","(4.8, 6.0, 5.908888888888889)"
11-01-2023 19:55:35.356777,"(31.0, 55.0, 49.166666666666664)","(2.2, 2.86, 2.857795275590551)","(9.0, 12.0, 11.789808917197453)","(10.0, 11.5, 10.95631067961165)","(21.0, 32.0, 29.428571428571427)","(3.6, 4.1, 4.047388059701492)","(4.8, 6.0, 5.879411764705882)"
11-01-2023 19:55:36.496136,"(31.0, 55.0, 51.08695652173913)","(2.2, 2.9, 2.857795275590551)","(9.0, 12.0, 9998.5)","(10.0, 11.5, 9998.5)","(21.0, 32.0, 9998.5)","(3.6, 4.1, 9998.5)","(4.8, 6.0, 9998.5)"
11-01-2023 19:55:37.562180,"(31.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(4.8, 99998, 9998.5)"
11-01-2023 19:55:38.561775,"(31.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(4.8, 99998, 9998.5)"
11-01-2023 19:55:39.627999,"(31.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(4.8, 99998, 9998.5)"
11-01-2023 19:55:40.758172,"(31.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(4.8, 99998, 9998.5)"
11-01-2023 19:55:41.831975,"(31.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(4.8, 99998, 9998.5)"
11-01-2023 19:55:42.854035,"(31.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(4.8, 99998, 9998.5)"
11-01-2023 19:55:43.837038,"(31.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(4.8, 99998, 9998.5)"
11-01-2023 19:55:44.916177,"(31.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(4.8, 99998, 9998.5)"
11-01-2023 19:55:46.078041,"(31.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(4.8, 99998, 9998.5)"
11-01-2023 19:55:47.251776,"(31.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(4.8, 99998, 9998.5)"
11-01-2023 19:55:48.330926,"(31.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(4.8, 99998, 9998.5)"
11-01-2023 19:55:49.606818,"(31.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(9.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(4.8, 99998, 9998.5)"
