,Idealrockidealroll,Southshore Nz,Stormy Sanz,Military Man Nz,Kenya Nz,Cheddar Valley Nz,Sharmey,Rocks Arnt Pets,Kiavino Stride,Where Ya Bin Nz,Believe In Forever
08-01-2023 19:18:15.383159,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 35.3125)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:16.901693,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 35.3125)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:18.375719,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 35.3125)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:19.834844,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 35.3125)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:21.501178,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 35.3125)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:23.188386,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:25.061359,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:26.876631,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:28.390556,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:30.004338,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:31.626852,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:33.127232,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:34.608003,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:36.126660,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 43.833333333333336)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:37.656836,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.42857142857143)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:39.243673,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.42857142857143)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:40.763640,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.42857142857143)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:42.278359,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.42857142857143)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:43.719354,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:45.159548,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:46.591774,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:48.072085,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:49.481184,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:50.958005,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.5)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:52.440340,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 33.6)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:53.957929,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:55.365392,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:56.724181,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:58.060032,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:18:59.497167,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:01.000781,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:02.457742,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:03.882916,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:05.647738,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:07.577086,"(1.1, 1.37, 1.322)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:09.931479,"(1.1, 1.37, 1.2277966101694915)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:11.366707,"(1.1, 1.36, 1.2277966101694915)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:12.794899,"(1.1, 1.36, 1.2277966101694915)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:14.278917,"(1.1, 1.36, 1.2277966101694915)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:15.772340,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:17.310927,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:18.814331,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:20.216264,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:21.686989,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:23.124409,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:24.730596,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:26.258655,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:27.746542,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:29.225714,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:30.721471,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:32.281317,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:33.793182,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:35.236218,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:36.750100,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:38.282514,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:39.864760,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.285714285714285)","(16.0, 38.0, 27.25)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 42.0, 34.0)"
08-01-2023 19:19:41.419307,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.42857142857143)","(16.0, 38.0, 35.611111111111114)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 40.0, 30.57142857142857)"
08-01-2023 19:19:42.993995,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 30.666666666666664)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.42857142857143)","(16.0, 38.0, 35.611111111111114)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 40.0, 31.333333333333336)"
08-01-2023 19:19:44.500346,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 44.42857142857143)","(16.0, 38.0, 35.611111111111114)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 38.0, 31.333333333333336)"
08-01-2023 19:19:46.102051,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 32.75)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 38.0, 31.333333333333336)"
08-01-2023 19:19:47.689376,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 32.75)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 38.0, 31.333333333333336)"
08-01-2023 19:19:49.213961,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 32.75)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 38.0, 31.333333333333336)"
08-01-2023 19:19:50.757306,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 32.75)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 38.0, 31.333333333333336)"
08-01-2023 19:19:52.308953,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 32.75)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 38.0, 31.333333333333336)"
08-01-2023 19:19:53.821335,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 32.75)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 38.0, 31.333333333333336)"
08-01-2023 19:19:55.414190,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 32.75)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 38.0, 31.333333333333336)"
08-01-2023 19:19:56.992036,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 32.75)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 38.0, 31.333333333333336)"
08-01-2023 19:19:58.692793,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 32.75)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 38.0, 31.333333333333336)"
08-01-2023 19:20:00.362788,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 32.75)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 38.0, 31.333333333333336)"
08-01-2023 19:20:02.438134,"(1.1, 1.35, 1.3383333333333334)","(26.0, 99999, 99990)","(20.0, 38.0, 23.333333333333332)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 48.0, 40.0)","(16.0, 38.0, 32.75)","(51.0, 160.0, 131.42857142857144)","(19.0, 99999, 99990)","(18.0, 38.0, 31.333333333333336)"
