,Weblec Star,Windy Storm,Fernandos Quest,Beatrix Bale,Extreme Rock,Black Compass
11-01-2023 12:12:02.543037,"(5.0, 7.4, 7.328571428571429)","(5.5, 8.2, 7.892307692307692)","(1.9, 2.12, 2.1024000000000003)","(13.0, 17.0, 16.928571428571427)","(31.0, 60.0, 47.166666666666664)","(4.4, 5.5, 5.357142857142858)"
11-01-2023 12:12:03.594408,"(5.0, 7.4, 7.362962962962963)","(5.5, 8.2, 7.863157894736842)","(1.9, 2.14, 2.111666666666667)","(13.0, 17.5, 17.346153846153847)","(31.0, 60.0, 47.166666666666664)","(4.4, 5.4, 5.388888888888889)"
11-01-2023 12:12:04.686756,"(5.0, 7.4, 7.362962962962963)","(5.5, 8.2, 7.823529411764706)","(1.9, 2.14, 2.111666666666667)","(13.0, 17.5, 17.346153846153847)","(31.0, 60.0, 50.57142857142857)","(4.4, 5.4, 5.37)"
11-01-2023 12:12:05.731326,"(5.0, 7.4, 7.363636363636364)","(5.5, 8.2, 7.885714285714285)","(1.9, 2.14, 2.1331034482758624)","(13.0, 17.5, 17.05)","(31.0, 60.0, 52.666666666666664)","(4.4, 5.4, 5.3933333333333335)"
11-01-2023 12:12:06.671350,"(5.0, 7.4, 7.3500000000000005)","(5.5, 8.2, 7.823529411764706)","(1.9, 2.14, 2.1331034482758624)","(13.0, 17.5, 17.05)","(31.0, 60.0, 52.666666666666664)","(4.4, 5.4, 5.3933333333333335)"
11-01-2023 12:12:07.590818,"(5.0, 7.4, 7.3500000000000005)","(5.5, 8.2, 7.825)","(1.9, 2.14, 2.1331034482758624)","(13.0, 17.5, 17.05)","(31.0, 60.0, 50.57142857142857)","(4.4, 5.4, 5.37)"
11-01-2023 12:12:08.476145,"(5.0, 7.4, 7.3500000000000005)","(5.5, 8.0, 7.933333333333334)","(1.9, 2.14, 2.132857142857143)","(13.0, 17.5, 17.05)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.4, 5.392857142857143)"
11-01-2023 12:12:09.372125,"(5.0, 7.4, 7.3500000000000005)","(5.5, 8.0, 7.836363636363636)","(1.9, 2.14, 2.132857142857143)","(14.0, 17.5, 17.147058823529413)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.4, 5.35)"
11-01-2023 12:12:10.334987,"(5.0, 7.4, 7.3500000000000005)","(5.5, 8.0, 7.963636363636364)","(1.9, 2.14, 2.132857142857143)","(14.0, 17.5, 17.1875)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.4, 5.392592592592593)"
11-01-2023 12:12:11.333518,"(5.0, 7.4, 7.3500000000000005)","(5.5, 8.0, 7.963636363636364)","(1.9, 2.14, 2.132857142857143)","(14.0, 17.5, 17.1875)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.4, 5.3500000000000005)"
11-01-2023 12:12:12.264702,"(5.0, 7.4, 7.3500000000000005)","(5.5, 8.0, 7.963636363636364)","(1.9, 2.14, 2.132857142857143)","(14.0, 17.5, 17.1875)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.4, 5.389473684210527)"
11-01-2023 12:12:13.281642,"(5.0, 7.4, 7.3500000000000005)","(5.5, 8.0, 7.9714285714285715)","(1.9, 2.14, 2.1276923076923078)","(14.0, 17.5, 17.1875)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.4, 5.389473684210527)"
11-01-2023 12:12:14.183179,"(5.0, 7.4, 7.357142857142858)","(5.5, 8.0, 7.963636363636364)","(1.9, 2.14, 2.1276923076923078)","(14.0, 17.5, 17.1875)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.4, 5.3500000000000005)"
11-01-2023 12:12:15.104541,"(5.0, 7.4, 7.357142857142858)","(5.5, 8.0, 7.963636363636364)","(1.9, 2.14, 2.1276923076923078)","(14.0, 17.5, 17.205882352941178)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.4, 5.283333333333333)"
11-01-2023 12:12:16.404240,"(5.0, 7.4, 7.357142857142858)","(5.5, 8.2, 7.947368421052631)","(1.9, 2.14, 2.1276923076923078)","(14.0, 17.5, 17.357142857142858)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.3, 5.292857142857143)"
11-01-2023 12:12:17.487348,"(5.0, 7.4, 7.371428571428572)","(5.5, 8.2, 7.947368421052631)","(1.9, 2.14, 2.1392156862745098)","(14.0, 17.5, 17.357142857142858)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.3, 5.292857142857143)"
11-01-2023 12:12:18.522765,"(5.0, 7.4, 7.371428571428572)","(5.5, 8.0, 7.808)","(1.9, 2.14, 2.1461333333333337)","(14.0, 17.5, 17.357142857142858)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.3, 5.24)"
11-01-2023 12:12:19.462461,"(5.0, 7.4, 7.371428571428572)","(5.5, 8.0, 7.748148148148148)","(1.9, 2.16, 2.143225806451613)","(14.0, 17.5, 17.357142857142858)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.4, 5.291666666666666)"
11-01-2023 12:12:20.544043,"(5.0, 7.4, 7.371428571428572)","(5.5, 8.0, 7.788235294117647)","(1.9, 2.16, 2.15225)","(14.0, 17.5, 17.357142857142858)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.3, 5.285714285714286)"
11-01-2023 12:12:21.663773,"(5.0, 7.4, 7.371428571428572)","(5.5, 8.0, 7.76)","(1.9, 2.16, 2.1436144578313256)","(14.0, 17.5, 17.357142857142858)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.4, 5.285714285714286)"
11-01-2023 12:12:22.745069,"(5.0, 7.4, 7.371428571428572)","(5.5, 8.0, 7.781818181818181)","(1.9, 2.16, 2.1397014925373137)","(14.0, 17.5, 17.357142857142858)","(31.0, 60.0, 51.89473684210526)","(4.4, 5.4, 5.285714285714286)"
11-01-2023 12:12:23.786254,"(5.0, 7.6, 7.531034482758621)","(5.5, 8.0, 7.781818181818181)","(1.9, 2.16, 2.153)","(14.0, 17.5, 17.714285714285715)","(31.0, 60.0, 52.63157894736842)","(4.4, 5.4, 4.9108247422680416)"
11-01-2023 12:12:24.923870,"(5.0, 7.2, 7.1)","(5.5, 8.0, 7.866666666666666)","(1.9, 2.16, 2.172093023255814)","(14.0, 18.0, 18.555555555555557)","(31.0, 60.0, 54.84210526315789)","(4.4, 5.0, 5.086666666666666)"
11-01-2023 12:12:26.065988,"(5.0, 7.2, 7.083333333333333)","(5.5, 8.0, 7.933333333333334)","(1.9, 2.2, 2.174054054054054)","(14.0, 19.0, 17.636363636363637)","(31.0, 60.0, 54.84210526315789)","(4.4, 5.1, 5.086666666666666)"
11-01-2023 12:12:26.940260,"(5.0, 7.2, 7.147368421052632)","(5.5, 8.0, 7.79047619047619)","(1.9, 2.2, 2.174054054054054)","(14.0, 18.0, 17.636363636363637)","(31.0, 60.0, 54.84210526315789)","(4.4, 5.1, 5.114999999999999)"
11-01-2023 12:12:27.867639,"(5.0, 7.4, 7.257142857142857)","(5.5, 7.0, 6.811891891891892)","(1.9, 2.2, 2.1946153846153846)","(14.0, 18.0, 18.77777777777778)","(31.0, 60.0, 58.92307692307692)","(4.4, 5.2, 5.066666666666666)"
11-01-2023 12:12:28.839219,"(5.0, 7.4, 7.329411764705883)","(5.5, 7.6, 7.377777777777777)","(1.9, 2.22, 2.1904761904761907)","(14.0, 19.0, 18.625)","(31.0, 60.0, 58.92307692307692)","(4.4, 5.1, 5.066666666666666)"
11-01-2023 12:12:29.943180,"(5.0, 7.4, 7.329411764705883)","(5.5, 7.6, 7.4)","(1.9, 2.2, 2.186666666666667)","(14.0, 19.0, 18.75)","(31.0, 60.0, 58.92307692307692)","(4.4, 5.1, 4.983333333333333)"
11-01-2023 12:12:31.126690,"(5.0, 7.4, 7.36923076923077)","(5.5, 7.6, 7.4)","(1.9, 2.2, 2.186666666666667)","(14.0, 19.0, 18.8125)","(31.0, 60.0, 58.92307692307692)","(4.4, 5.0, 4.9625)"
11-01-2023 12:12:32.224487,"(5.0, 7.6, 7.461538461538462)","(5.5, 7.6, 7.348571428571429)","(1.9, 2.2, 2.186666666666667)","(14.0, 19.0, 18.583333333333332)","(31.0, 60.0, 58.92307692307692)","(4.4, 5.0, 4.968421052631579)"
11-01-2023 12:12:33.248204,"(5.0, 7.6, 7.451851851851852)","(5.5, 7.6, 7.3625)","(1.9, 2.2, 2.186666666666667)","(14.0, 19.0, 18.714285714285715)","(31.0, 60.0, 58.92307692307692)","(4.4, 5.0, 4.923076923076923)"
11-01-2023 12:12:34.204427,"(5.5, 7.6, 7.451851851851852)","(6.0, 7.6, 7.3625)","(1.95, 2.22, 2.202105263157895)","(14.0, 19.0, 18.714285714285715)","(31.0, 60.0, 58.92307692307692)","(4.4, 5.0, 4.903225806451613)"
11-01-2023 12:12:35.177433,"(5.5, 7.6, 7.4719999999999995)","(6.0, 7.4, 7.228571428571429)","(1.95, 2.22, 2.2016666666666667)","(14.0, 19.0, 18.6)","(31.0, 60.0, 58.92307692307692)","(4.4, 5.0, 4.884615384615384)"
11-01-2023 12:12:36.273700,"(5.5, 7.6, 7.4719999999999995)","(6.0, 7.4, 7.2)","(1.95, 2.22, 2.204)","(14.0, 19.0, 18.666666666666668)","(31.0, 60.0, 58.92307692307692)","(4.4, 5.0, 4.896551724137931)"
11-01-2023 12:12:37.380829,"(5.5, 7.6, 7.4719999999999995)","(6.0, 7.4, 7.162962962962963)","(1.95, 2.22, 2.2062500000000003)","(14.0, 19.0, 18.666666666666668)","(31.0, 60.0, 58.92307692307692)","(4.4, 5.0, 4.896551724137931)"
11-01-2023 12:12:38.396722,"(5.5, 7.6, 7.5)","(6.0, 7.4, 7.179310344827586)","(1.95, 2.22, 2.2062500000000003)","(14.0, 19.0, 18.8)","(31.0, 60.0, 58.44444444444444)","(4.4, 5.0, 4.85)"
11-01-2023 12:12:39.363824,"(5.5, 7.6, 7.571428571428571)","(6.0, 7.4, 7.144444444444445)","(1.95, 2.22, 2.2054054054054055)","(14.0, 19.0, 18.833333333333332)","(31.0, 60.0, 58.44444444444444)","(4.4, 4.9, 4.821052631578947)"
11-01-2023 12:12:40.314485,"(5.5, 7.6, 7.588888888888889)","(6.0, 7.2, 7.11)","(1.95, 2.22, 2.21375)","(14.0, 19.0, 18.6)","(31.0, 60.0, 58.44444444444444)","(4.4, 4.9, 4.821052631578947)"
11-01-2023 12:12:41.338585,"(5.5, 7.6, 7.514285714285714)","(6.0, 7.2, 7.036363636363636)","(1.95, 2.22, 2.209777777777778)","(14.0, 19.0, 18.8)","(31.0, 60.0, 58.44444444444444)","(4.4, 4.9, 4.833333333333333)"
11-01-2023 12:12:42.532449,"(5.5, 7.6, 7.5025641025641026)","(6.0, 7.2, 7.08)","(1.95, 2.24, 2.222105263157895)","(14.0, 19.0, 18.76923076923077)","(31.0, 60.0, 57.2)","(4.4, 4.9, 4.874418604651162)"
11-01-2023 12:12:43.753691,"(5.5, 7.8, 7.658064516129032)","(6.0, 7.2, 6.789090909090909)","(1.95, 2.24, 2.250196078431373)","(14.0, 19.0, 18.818181818181817)","(31.0, 60.0, 53.434782608695656)","(4.4, 5.0, 4.844)"
11-01-2023 12:12:44.802590,"(5.5, 8.0, 7.88421052631579)","(6.0, 6.6, 6.203809523809524)","(1.95, 2.28, 2.250196078431373)","(14.0, 20.0, 18.818181818181817)","(31.0, 65.0, 53.434782608695656)","(4.4, 4.9, 4.838461538461539)"
11-01-2023 12:12:45.794014,"(5.5, 8.2, 8.174999999999999)","(6.0, 6.4, 6.232)","(1.95, 2.28, 2.256666666666667)","(14.0, 19.5, 19.41176470588235)","(31.0, 65.0, 50.523809523809526)","(4.4, 4.9, 4.868)"
11-01-2023 12:12:46.847443,"(5.5, 8.2, 8.176470588235293)","(6.0, 6.4, 6.220000000000001)","(1.95, 2.28, 2.2673684210526317)","(14.0, 19.5, 19.3)","(31.0, 65.0, 50.523809523809526)","(4.4, 4.9, 4.868)"
11-01-2023 12:12:47.975487,"(5.5, 8.2, 8.176470588235293)","(6.0, 6.4, 6.216666666666667)","(1.95, 2.28, 2.277333333333333)","(14.0, 19.5, 19.0)","(31.0, 65.0, 50.523809523809526)","(4.4, 4.9, 4.868)"
11-01-2023 12:12:49.189107,"(5.5, 8.2, 8.1)","(6.0, 6.4, 6.2214285714285715)","(1.95, 2.26, 2.3061538461538458)","(14.0, 19.5, 19.227272727272727)","(31.0, 65.0, 53.6)","(4.4, 4.9, 4.788888888888889)"
11-01-2023 12:12:50.358825,"(5.5, 8.0, 7.955555555555556)","(6.0, 6.4, 6.252631578947368)","(1.95, 2.32, 2.3129411764705883)","(14.0, 19.5, 19.071428571428573)","(31.0, 65.0, 50.523809523809526)","(4.4, 4.8, 4.7727272727272725)"
11-01-2023 12:12:51.455331,"(5.5, 8.0, 7.811764705882353)","(6.0, 6.4, 6.112820512820513)","(1.95, 2.32, 2.3129411764705883)","(14.0, 19.5, 19.071428571428573)","(31.0, 65.0, 51.18181818181818)","(4.4, 4.8, 4.714285714285714)"
11-01-2023 12:12:52.535703,"(5.5, 8.0, 7.938461538461539)","(5.5, 6.4, 6.130232558139535)","(1.95, 2.34, 2.3354545454545454)","(14.0, 19.5, 19.125)","(31.0, 65.0, 52.705882352941174)","(4.4, 4.8, 4.733333333333333)"
11-01-2023 12:12:53.535731,"(5.5, 8.0, 7.955555555555556)","(5.5, 6.4, 6.130232558139535)","(1.95, 2.36, 2.344)","(14.0, 19.5, 19.033333333333335)","(31.0, 65.0, 52.705882352941174)","(4.4, 4.8, 5.034883720930233)"
11-01-2023 12:12:54.499042,"(5.5, 8.8, 8.48)","(5.5, 7.0, 6.824390243902439)","(1.95, 2.06, 2.0400065912336593)","(14.0, 21.0, 19.5625)","(31.0, 65.0, 55.0)","(4.4, 5.3, 5.41764705882353)"
11-01-2023 12:12:55.507278,"(5.5, 8.8, 8.733333333333334)","(5.5, 7.2, 7.104)","(1.95, 2.04, 2.0284)","(14.0, 21.0, 20.1875)","(31.0, 70.0, 61.904761904761905)","(4.4, 5.5, 5.3999999999999995)"
11-01-2023 12:12:56.582108,"(5.5, 8.8, 8.583333333333334)","(5.5, 7.2, 6.8769230769230765)","(1.95, 2.02, 1.99875)","(14.0, 21.0, 22.625)","(31.0, 70.0, 68.5)","(4.4, 5.5, 5.451851851851852)"
11-01-2023 12:12:57.654993,"(5.5, 8.8, 8.622222222222222)","(5.5, 7.2, 7.066666666666666)","(1.95, 2.0, 1.97)","(14.0, 23.0, 22.57894736842105)","(31.0, 70.0, 65.0)","(4.4, 5.5, 5.495454545454545)"
11-01-2023 12:12:58.736000,"(5.5, 8.8, 8.781818181818183)","(5.5, 7.2, 7.036363636363636)","(1.95, 1.97, 1.9705263157894737)","(14.0, 23.0, 21.666666666666668)","(31.0, 70.0, 68.33333333333333)","(4.4, 5.5, 5.538775510204082)"
11-01-2023 12:12:59.800558,"(5.5, 8.8, 8.591304347826087)","(5.5, 7.2, 7.137931034482759)","(1.95, 1.98, 1.9705263157894737)","(14.0, 23.0, 22.333333333333332)","(31.0, 70.0, 60.25)","(4.4, 5.6, 5.54)"
11-01-2023 12:13:00.880747,"(5.5, 8.8, 8.612499999999999)","(5.5, 7.4, 7.206451612903226)","(1.95, 1.98, 1.976)","(14.0, 23.0, 22.5)","(31.0, 65.0, 54.18181818181818)","(4.4, 5.6, 5.5702127659574465)"
11-01-2023 12:13:01.904983,"(5.5, 8.8, 8.72857142857143)","(5.5, 7.2, 7.155555555555556)","(1.9, 1.98, 1.97125)","(14.0, 23.0, 22.77777777777778)","(31.0, 65.0, 58.18181818181818)","(4.4, 5.6, 5.514285714285714)"
11-01-2023 12:13:03.004946,"(5.5, 8.8, 8.665217391304347)","(5.5, 7.4, 7.311111111111112)","(1.9, 1.99, 2.0022535211267605)","(14.0, 23.0, 23.428571428571427)","(31.0, 60.0, 58.333333333333336)","(4.4, 5.6, 5.367857142857143)"
11-01-2023 12:13:04.093326,"(5.5, 8.6, 8.575)","(5.5, 7.2, 7.184)","(1.9, 2.02, 1.9973417721518987)","(14.0, 24.0, 23.652173913043477)","(31.0, 65.0, 58.333333333333336)","(4.4, 5.4, 5.486486486486487)"
11-01-2023 12:13:05.187287,"(6.0, 8.6, 8.585185185185185)","(5.5, 7.2, 7.179310344827586)","(1.9, 2.0, 1.9880165289256198)","(15.0, 24.0, 23.652173913043477)","(41.0, 65.0, 58.333333333333336)","(4.4, 5.5, 5.490909090909091)"
11-01-2023 12:13:06.320275,"(6.0, 8.8, 8.633962264150943)","(5.5, 7.2, 7.091666666666667)","(1.9, 1.99, 1.9854054054054053)","(15.0, 24.0, 23.61904761904762)","(41.0, 65.0, 57.857142857142854)","(4.4, 5.6, 5.518279569892473)"
11-01-2023 12:13:07.441816,"(6.0, 8.8, 8.678260869565218)","(5.5, 7.2, 7.066666666666666)","(1.9, 1.98, 1.9837777777777779)","(15.0, 24.0, 23.47826086956522)","(41.0, 65.0, 57.857142857142854)","(4.4, 5.6, 5.522105263157894)"
11-01-2023 12:13:08.497673,"(6.0, 8.8, 8.658333333333333)","(5.5, 7.4, 7.219230769230769)","(1.9, 1.99, 1.9883410138248847)","(15.0, 24.0, 23.555555555555557)","(41.0, 65.0, 56.666666666666664)","(4.4, 5.6, 5.503030303030303)"
11-01-2023 12:13:09.556236,"(6.0, 8.8, 8.661224489795918)","(5.5, 7.4, 7.213084112149533)","(1.9, 1.99, 1.9715533980582525)","(15.0, 24.0, 22.96551724137931)","(41.0, 65.0, 51.666666666666664)","(4.4, 5.6, 5.561538461538461)"
11-01-2023 12:13:10.592908,"(6.0, 8.6, 8.386666666666667)","(5.5, 7.4, 7.248979591836735)","(1.9, 1.98, 1.9631067961165047)","(15.0, 23.0, 22.96551724137931)","(41.0, 65.0, 54.285714285714285)","(4.4, 5.7, 5.605882352941177)"
11-01-2023 12:13:11.673514,"(6.0, 8.6, 8.381132075471697)","(5.5, 7.4, 7.307317073170732)","(1.85, 1.98, 1.9507999999999999)","(15.0, 23.0, 23.666666666666668)","(41.0, 60.0, 56.81818181818182)","(4.4, 5.7, 5.692857142857143)"
11-01-2023 12:13:12.716134,"(6.0, 8.6, 8.475862068965517)","(5.5, 7.6, 7.307317073170732)","(1.85, 1.97, 1.9538461538461538)","(15.0, 24.0, 23.863636363636363)","(41.0, 60.0, 56.81818181818182)","(4.4, 5.7, 5.694285714285715)"
11-01-2023 12:13:13.823517,"(6.0, 8.6, 8.423076923076923)","(5.5, 7.6, 7.542857142857143)","(1.85, 1.95, 1.9177931034482758)","(15.0, 24.0, 25.28)","(41.0, 60.0, 56.42857142857143)","(4.4, 5.7, 5.7825)"
11-01-2023 12:13:14.879503,"(6.0, 8.6, 8.463636363636363)","(5.5, 7.8, 7.660465116279069)","(1.85, 1.92, 1.9177931034482758)","(15.0, 26.0, 23.692307692307693)","(41.0, 60.0, 53.1578947368421)","(4.4, 5.8, 5.776744186046511)"
11-01-2023 12:13:15.958008,"(6.0, 8.6, 8.533333333333333)","(5.5, 7.8, 7.739130434782608)","(1.85, 1.92, 1.9158565737051791)","(15.0, 24.0, 22.419354838709676)","(41.0, 60.0, 55.55555555555556)","(4.4, 5.8, 5.855555555555556)"
11-01-2023 12:13:17.012364,"(6.0, 8.6, 8.51764705882353)","(5.5, 8.0, 7.869565217391305)","(1.85, 1.92, 1.9158565737051791)","(15.0, 23.0, 21.954545454545453)","(41.0, 60.0, 55.0)","(4.6, 5.9, 5.85)"
11-01-2023 12:13:18.108570,"(6.0, 8.6, 8.515151515151516)","(5.5, 7.8, 7.792982456140351)","(1.85, 1.92, 1.9161811023622046)","(15.0, 22.0, 21.954545454545453)","(41.0, 60.0, 54.0)","(4.6, 5.9, 5.860869565217391)"
11-01-2023 12:13:19.187305,"(6.0, 8.6, 8.572093023255814)","(5.5, 8.0, 7.949295774647887)","(1.85, 1.92, 1.9114285714285713)","(15.0, 22.0, 20.8)","(41.0, 60.0, 52.5)","(4.6, 5.9, 5.861363636363636)"
11-01-2023 12:13:20.308470,"(6.0, 8.8, 8.623529411764707)","(5.5, 8.0, 7.934545454545455)","(1.85, 1.92, 1.9150862068965517)","(15.0, 21.0, 20.76923076923077)","(41.0, 60.0, 55.55555555555556)","(4.6, 5.9, 5.871739130434783)"
11-01-2023 12:13:21.413363,"(6.0, 8.6, 8.486666666666666)","(5.5, 8.0, 7.878048780487805)","(1.85, 1.92, 1.8506557377049182)","(15.0, 21.0, 22.130434782608695)","(41.0, 60.0, 59.5)","(4.6, 5.9, 6.112)"
11-01-2023 12:13:22.498149,"(6.0, 8.8, 8.72)","(5.5, 8.2, 8.06111111111111)","(1.85, 1.86, 1.8506557377049182)","(15.0, 23.0, 22.52)","(41.0, 60.0, 61.31578947368421)","(4.6, 6.2, 6.132467532467532)"
11-01-2023 12:13:23.609532,"(6.0, 8.8, 8.778947368421052)","(5.5, 8.2, 8.111764705882353)","(1.85, 1.86, 1.85)","(15.0, 23.0, 22.285714285714285)","(41.0, 70.0, 59.0)","(4.6, 6.2, 6.151428571428571)"
11-01-2023 12:13:24.606532,"(6.0, 9.0, 8.815000000000001)","(5.5, 8.2, 8.165217391304347)","(1.85, 1.85, 1.849245283018868)","(15.0, 23.0, 22.285714285714285)","(41.0, 65.0, 62.5)","(4.6, 6.2, 6.1546666666666665)"
11-01-2023 12:13:25.682381,"(6.0, 9.0, 8.868181818181819)","(5.5, 8.2, 8.183783783783783)","(1.85, 1.85, 1.838108108108108)","(15.0, 23.0, 21.571428571428573)","(41.0, 65.0, 61.31578947368421)","(4.6, 6.2, 6.14920634920635)"
11-01-2023 12:13:26.709086,"(6.0, 9.2, 9.057142857142857)","(5.5, 8.4, 8.126315789473685)","(1.85, 1.85, 1.8318823529411765)","(15.0, 23.0, 21.5)","(41.0, 70.0, 64.61538461538461)","(4.6, 6.2, 6.14920634920635)"
11-01-2023 12:13:27.837730,"(6.0, 9.2, 9.17142857142857)","(5.5, 8.0, 7.956666666666667)","(1.85, 1.83, 1.8267326732673268)","(15.0, 23.0, 21.56)","(41.0, 70.0, 66.92307692307692)","(4.6, 6.2, 6.1967741935483875)"
11-01-2023 12:13:29.448435,"(6.0, 9.4, 9.19746835443038)","(5.5, 8.2, 8.152380952380952)","(1.85, 1.84, 1.8181538461538462)","(15.0, 23.0, 21.3)","(41.0, 70.0, 67.14285714285714)","(4.6, 6.2, 6.19746835443038)"
11-01-2023 12:13:30.721725,"(6.0, 9.4, 9.241176470588234)","(5.5, 8.2, 8.172307692307692)","(1.85, 1.82, 1.817792207792208)","(15.0, 22.0, 21.444444444444443)","(41.0, 70.0, 69.0)","(4.8, 6.2, 6.288888888888889)"
11-01-2023 12:13:31.857669,"(6.5, 9.6, 9.401142857142856)","(5.5, 8.4, 8.172727272727274)","(1.8, 1.82, 1.8015079365079365)","(15.0, 22.0, 21.666666666666668)","(41.0, 70.0, 69.0909090909091)","(4.8, 6.4, 6.353125)"
11-01-2023 12:13:33.023524,"(6.5, 9.6, 9.42608695652174)","(5.5, 8.4, 8.163779527559056)","(1.8, 1.81, 1.8015079365079365)","(16.0, 22.0, 22.473684210526315)","(41.0, 70.0, 69.0909090909091)","(4.8, 6.4, 6.36)"
11-01-2023 12:13:34.201318,"(6.5, 9.4, 9.194736842105263)","(5.5, 8.4, 8.153333333333334)","(1.8, 1.81, 1.795)","(16.0, 23.0, 22.473684210526315)","(41.0, 70.0, 69.0909090909091)","(4.8, 6.4, 6.36)"
11-01-2023 12:13:35.379224,"(6.5, 9.2, 9.130232558139534)","(5.5, 8.4, 8.302)","(1.8, 1.81, 1.7949382716049382)","(16.0, 23.0, 23.565217391304348)","(41.0, 70.0, 67.75862068965517)","(4.8, 6.4, 6.392307692307693)"
11-01-2023 12:13:36.539114,"(6.5, 9.0, 8.788235294117646)","(5.5, 8.4, 8.302)","(1.8, 1.81, 1.7989425981873113)","(16.0, 24.0, 23.6)","(41.0, 75.0, 67.75862068965517)","(4.8, 6.4, 6.393220338983051)"
11-01-2023 12:13:37.722638,"(6.5, 9.0, 8.954545454545455)","(5.5, 8.4, 8.302)","(1.8, 1.81, 1.7962874251497007)","(16.0, 24.0, 23.545454545454547)","(41.0, 75.0, 67.75862068965517)","(4.8, 6.4, 6.3443037974683545)"
11-01-2023 12:13:38.922612,"(6.5, 9.2, 9.027272727272727)","(5.5, 8.4, 8.270967741935484)","(1.8, 1.81, 1.7960702875399361)","(16.0, 24.0, 23.789473684210527)","(41.0, 75.0, 67.75862068965517)","(4.8, 6.4, 6.392592592592593)"
11-01-2023 12:13:40.062668,"(6.5, 9.2, 9.063157894736841)","(5.5, 8.4, 8.270967741935484)","(1.75, 1.81, 1.7976)","(16.0, 24.0, 23.9375)","(41.0, 75.0, 67.75862068965517)","(4.8, 6.4, 6.38909090909091)"
11-01-2023 12:13:41.208439,"(6.5, 9.4, 8.626666666666667)","(5.5, 8.4, 8.2925)","(1.75, 1.8, 1.7836160714285714)","(16.0, 24.0, 23.73469387755102)","(41.0, 75.0, 69.0)","(4.8, 6.4, 6.489795918367347)"
11-01-2023 12:13:42.366349,"(6.5, 9.0, 8.971428571428572)","(5.5, 8.4, 8.474074074074073)","(1.75, 1.79, 1.7505943331029716)","(16.0, 25.0, 24.131147540983605)","(41.0, 75.0, 70.38461538461539)","(4.8, 6.6, 6.668686868686868)"
11-01-2023 12:13:43.574502,"(6.5, 9.0, 8.892307692307693)","(5.5, 8.6, 8.64516129032258)","(1.75, 1.76, 1.7502221008556345)","(16.0, 25.0, 23.466666666666665)","(41.0, 75.0, 70.38461538461539)","(4.8, 6.8, 6.726436781609195)"
11-01-2023 12:13:44.703327,"(6.5, 9.2, 9.03)","(5.5, 8.8, 8.64516129032258)","(1.75, 1.76, 1.7502203605900564)","(16.0, 24.0, 23.38888888888889)","(41.0, 75.0, 70.38461538461539)","(4.8, 6.8, 6.747368421052632)"
11-01-2023 12:13:45.828301,"(6.5, 9.2, 9.15625)","(5.5, 8.8, 8.648484848484848)","(1.75, 1.76, 1.7502565969062784)","(16.0, 24.0, 23.38888888888889)","(41.0, 75.0, 70.38461538461539)","(4.8, 6.8, 6.745945945945945)"
11-01-2023 12:13:46.935397,"(6.5, 9.4, 9.213043478260868)","(5.5, 8.8, 8.648484848484848)","(1.75, 1.76, 1.7502565969062784)","(16.0, 24.0, 23.38888888888889)","(41.0, 75.0, 69.0)","(4.8, 6.8, 6.745945945945945)"
11-01-2023 12:13:48.027534,"(6.5, 9.4, 9.224516129032258)","(6.0, 8.8, 8.644444444444444)","(1.7, 1.76, 1.7502530963920302)","(17.0, 23.0, 22.766666666666666)","(41.0, 75.0, 69.0)","(5.0, 6.8, 6.771764705882353)"
11-01-2023 12:13:49.130972,"(7.0, 9.4, 9.219867549668875)","(6.0, 8.8, 8.684931506849315)","(1.7, 1.76, 1.7500044424700134)","(17.0, 23.0, 22.863636363636363)","(41.0, 75.0, 69.0)","(5.0, 6.8, 6.77)"
11-01-2023 12:13:50.263888,"(7.0, 9.4, 9.232167832167832)","(6.0, 8.8, 8.723287671232878)","(1.7, 1.76, 1.747375)","(17.0, 23.0, 22.884615384615383)","(41.0, 75.0, 69.0)","(5.0, 6.8, 6.767567567567568)"
11-01-2023 12:13:51.393215,"(7.0, 9.4, 9.241059602649006)","(6.0, 8.8, 8.723287671232878)","(1.7, 1.75, 1.7406462838677603)","(17.0, 23.0, 22.884615384615383)","(41.0, 75.0, 68.57142857142857)","(5.0, 6.8, 6.765217391304348)"
11-01-2023 12:13:52.496879,"(7.0, 9.4, 9.224516129032258)","(6.0, 8.8, 8.702857142857143)","(1.7, 1.76, 1.7502855588795214)","(17.0, 23.0, 22.633333333333333)","(41.0, 70.0, 68.57142857142857)","(5.0, 6.8, 6.728735632183907)"
