,Ms Lucky Leaves,Hillbilly Joker,Bad Bailey,Real Talent,Tysons Typhoon,Darley Dynamo,Lala Que,Earn The Fizz
09-01-2023 11:32:12.872831,"(4.8, 8.8, 8.392)","(11.0, 19.5, 18.166666666666668)","(11.0, 15.0, 13.8)","(17.0, 36.0, 28.8)","(10.0, 14.0, 12.142857142857142)","(2.8, 3.3, 3.286842105263158)","(5.0, 6.2, 5.857142857142857)","(5.0, 6.0, 5.825531914893617)"
09-01-2023 11:32:14.056182,"(4.8, 8.8, 8.392)","(11.0, 19.5, 18.107142857142858)","(11.0, 15.0, 14.1)","(17.0, 36.0, 28.8)","(10.0, 14.0, 12.142857142857142)","(2.8, 3.3, 3.3083333333333336)","(5.0, 6.2, 5.857142857142857)","(5.0, 6.0, 5.832432432432432)"
09-01-2023 11:32:15.256012,"(4.8, 8.8, 8.35)","(11.0, 19.5, 18.107142857142858)","(11.0, 15.0, 14.4)","(17.0, 36.0, 28.0)","(10.0, 14.0, 12.142857142857142)","(2.8, 3.35, 3.273529411764706)","(5.0, 6.2, 5.695)","(5.0, 6.0, 5.673684210526315)"
09-01-2023 11:32:16.498055,"(4.8, 8.8, 8.35)","(11.0, 19.5, 16.823529411764707)","(11.0, 15.0, 14.470588235294118)","(17.0, 36.0, 28.058823529411764)","(10.0, 14.0, 12.1)","(2.8, 3.35, 3.2928571428571427)","(5.0, 5.8, 5.466666666666667)","(5.0, 6.0, 5.655555555555556)"
09-01-2023 11:32:17.688084,"(4.8, 8.8, 8.35)","(11.0, 19.5, 16.823529411764707)","(11.0, 15.0, 13.65)","(17.0, 36.0, 28.058823529411764)","(10.0, 14.0, 12.1)","(2.8, 3.35, 3.326)","(5.0, 5.8, 5.588235294117647)","(5.0, 6.0, 5.741666666666667)"
09-01-2023 11:32:18.872764,"(4.8, 8.8, 8.35)","(11.0, 19.5, 17.210526315789473)","(11.0, 15.0, 14.28)","(17.0, 36.0, 28.0)","(10.0, 14.0, 12.1)","(2.8, 3.35, 3.326)","(5.0, 5.8, 5.615384615384615)","(5.0, 6.0, 5.758823529411765)"
09-01-2023 11:32:20.098545,"(4.8, 8.8, 8.35)","(11.0, 19.5, 18.096774193548388)","(11.0, 15.0, 14.181818181818182)","(17.0, 36.0, 28.0)","(10.0, 14.0, 12.1)","(2.8, 3.35, 3.326)","(5.0, 5.8, 5.615384615384615)","(5.0, 6.0, 5.758823529411765)"
09-01-2023 11:32:21.284144,"(4.8, 8.8, 8.35)","(11.0, 19.5, 18.107142857142858)","(11.0, 15.0, 14.181818181818182)","(17.0, 36.0, 28.0)","(10.0, 14.0, 12.1)","(2.8, 3.35, 3.33)","(5.0, 5.8, 5.615384615384615)","(5.0, 6.0, 5.758823529411765)"
09-01-2023 11:32:22.525502,"(4.8, 8.8, 8.35)","(11.0, 19.5, 18.107142857142858)","(11.0, 15.0, 14.0)","(17.0, 36.0, 28.0)","(10.0, 14.0, 12.1)","(2.8, 3.35, 3.32)","(5.0, 5.8, 5.615384615384615)","(5.0, 6.0, 5.758823529411765)"
09-01-2023 11:32:23.733644,"(4.8, 8.8, 8.35)","(11.0, 19.5, 17.09259259259259)","(11.0, 15.0, 14.0)","(17.0, 36.0, 28.0)","(10.0, 14.0, 12.1)","(2.8, 3.35, 3.32)","(5.0, 5.8, 5.64)","(5.0, 6.0, 5.734090909090909)"
09-01-2023 11:32:24.891678,"(4.8, 8.8, 8.35)","(11.0, 19.5, 17.083333333333332)","(11.0, 15.0, 14.0)","(17.0, 36.0, 28.0)","(10.0, 14.0, 12.1)","(2.8, 3.35, 3.33)","(5.0, 5.8, 5.533333333333333)","(5.0, 6.0, 5.7384615384615385)"
09-01-2023 11:32:26.129710,"(4.8, 8.8, 8.35)","(11.0, 19.5, 17.083333333333332)","(11.0, 15.0, 14.0)","(17.0, 36.0, 28.333333333333332)","(10.0, 14.0, 12.1)","(2.8, 3.35, 3.338)","(5.0, 5.8, 5.48)","(5.0, 6.0, 5.7384615384615385)"
09-01-2023 11:32:27.293727,"(4.8, 8.8, 8.35)","(11.0, 19.5, 17.083333333333332)","(11.0, 15.0, 14.0)","(17.0, 36.0, 27.2)","(10.0, 14.0, 12.413793103448276)","(2.8, 3.35, 3.366216216216216)","(5.0, 5.8, 5.658823529411764)","(5.0, 6.0, 5.83)"
09-01-2023 11:32:28.479391,"(4.8, 8.8, 8.137931034482758)","(11.0, 19.5, 18.014285714285712)","(11.0, 15.0, 14.0)","(17.0, 36.0, 27.304347826086957)","(10.0, 14.0, 13.734265734265733)","(2.8, 3.4, 3.366216216216216)","(5.0, 5.8, 5.658823529411764)","(5.0, 6.0, 5.83)"
09-01-2023 11:32:29.701470,"(4.8, 8.8, 7.834482758620689)","(11.0, 19.5, 17.875)","(11.0, 15.0, 14.0)","(17.0, 36.0, 27.304347826086957)","(10.0, 14.0, 13.850746268656717)","(2.8, 3.4, 3.366216216216216)","(5.0, 5.8, 5.658823529411764)","(5.0, 6.0, 5.83)"
09-01-2023 11:32:30.875955,"(4.8, 8.6, 7.8999999999999995)","(11.0, 19.5, 17.970588235294116)","(11.0, 15.0, 14.0)","(17.0, 36.0, 28.0)","(10.0, 14.0, 13.850746268656717)","(2.8, 3.4, 3.366216216216216)","(5.0, 5.8, 5.658823529411764)","(5.0, 6.0, 5.829268292682927)"
09-01-2023 11:32:32.058334,"(4.8, 8.0, 7.627586206896551)","(11.0, 19.5, 17.970588235294116)","(11.0, 15.0, 14.0)","(17.0, 36.0, 27.85185185185185)","(10.0, 14.0, 12.636363636363637)","(2.8, 3.4, 3.366216216216216)","(5.0, 5.8, 5.48)","(5.0, 6.0, 5.573170731707317)"
09-01-2023 11:32:33.203538,"(4.8, 8.0, 7.6625)","(10.0, 19.5, 17.970588235294116)","(11.0, 15.0, 14.0)","(18.0, 36.0, 27.85185185185185)","(10.0, 14.0, 12.636363636363637)","(2.8, 3.4, 3.366216216216216)","(5.0, 5.8, 5.48)","(4.8, 6.0, 5.551282051282051)"
09-01-2023 11:32:34.262500,"(5.5, 8.0, 7.627586206896551)","(10.0, 19.5, 17.822580645161292)","(11.0, 15.0, 14.0)","(18.0, 36.0, 28.0)","(10.0, 14.0, 12.636363636363637)","(2.8, 3.4, 3.3702380952380953)","(5.0, 5.8, 5.48)","(4.8, 6.0, 5.543478260869565)"
09-01-2023 11:32:35.264965,"(5.5, 8.0, 7.627586206896551)","(10.0, 19.5, 17.822580645161292)","(11.0, 15.0, 14.0)","(18.0, 36.0, 28.0)","(10.0, 14.0, 12.636363636363637)","(2.8, 3.4, 3.3970588235294117)","(5.0, 5.8, 5.658823529411764)","(4.8, 6.0, 5.766666666666667)"
09-01-2023 11:32:36.265958,"(5.5, 8.0, 7.699999999999999)","(10.0, 19.5, 18.571428571428573)","(11.0, 15.0, 14.0)","(18.0, 36.0, 28.0)","(10.0, 14.0, 12.636363636363637)","(2.8, 3.4, 3.3970588235294117)","(5.0, 5.8, 5.658823529411764)","(4.8, 5.9, 5.7555555555555555)"
09-01-2023 11:32:37.347725,"(5.5, 8.0, 7.678571428571429)","(11.0, 19.5, 18.571428571428573)","(11.0, 15.0, 14.0)","(18.0, 36.0, 28.0)","(10.0, 14.0, 12.636363636363637)","(2.8, 3.4, 3.3970588235294117)","(5.0, 5.8, 5.658823529411764)","(5.0, 5.9, 5.7555555555555555)"
09-01-2023 11:32:38.437555,"(5.5, 8.0, 7.678571428571429)","(11.0, 19.5, 17.822580645161292)","(11.0, 15.0, 14.0)","(18.0, 36.0, 28.0)","(10.0, 14.0, 12.636363636363637)","(2.8, 3.4, 3.3970588235294117)","(5.0, 5.8, 5.658823529411764)","(5.0, 5.9, 5.722727272727273)"
09-01-2023 11:32:39.575311,"(5.5, 8.0, 7.735294117647059)","(11.0, 19.5, 18.92222222222222)","(11.0, 15.0, 14.0)","(18.0, 36.0, 28.0)","(10.0, 14.0, 12.636363636363637)","(2.8, 3.4, 3.3970588235294117)","(5.0, 5.8, 5.658823529411764)","(5.0, 5.9, 5.727777777777778)"
09-01-2023 11:32:40.750257,"(5.5, 8.0, 7.735294117647059)","(11.0, 19.5, 19.075757575757574)","(11.0, 15.0, 14.0)","(18.0, 36.0, 28.0)","(10.0, 14.0, 12.59375)","(2.8, 3.4, 3.4320512820512823)","(5.0, 5.8, 5.48)","(5.0, 5.9, 5.535294117647059)"
09-01-2023 11:32:41.942796,"(5.5, 7.6, 7.490909090909091)","(11.0, 19.5, 19.075757575757574)","(11.0, 15.0, 14.0)","(18.0, 36.0, 28.0)","(10.0, 14.0, 12.59375)","(2.8, 3.45, 3.4320512820512823)","(5.0, 5.8, 5.48)","(5.0, 5.9, 5.535294117647059)"
09-01-2023 11:32:43.111150,"(5.5, 7.6, 7.490909090909091)","(11.0, 19.5, 19.075757575757574)","(11.0, 15.0, 14.0)","(18.0, 36.0, 28.0)","(10.0, 14.0, 12.59375)","(2.8, 3.45, 3.4320512820512823)","(5.0, 5.8, 5.48)","(5.0, 5.9, 5.535294117647059)"
09-01-2023 11:32:44.264749,"(5.5, 7.6, 7.490909090909091)","(11.0, 19.5, 19.075757575757574)","(11.0, 15.0, 14.0)","(18.0, 36.0, 28.0)","(10.0, 14.0, 12.59375)","(2.8, 3.45, 3.4320512820512823)","(5.0, 5.8, 5.658823529411764)","(5.0, 5.9, 5.727777777777778)"
09-01-2023 11:32:45.429565,"(5.5, 7.6, 7.490909090909091)","(11.0, 19.5, 19.033333333333335)","(11.0, 15.0, 14.0)","(18.0, 36.0, 28.0)","(10.0, 14.0, 12.59375)","(2.8, 3.45, 3.4320512820512823)","(5.0, 5.8, 5.658823529411764)","(5.0, 5.9, 5.727777777777778)"
09-01-2023 11:32:46.585434,"(5.5, 8.0, 7.828571428571428)","(11.0, 19.5, 19.033333333333335)","(11.0, 15.0, 14.0)","(18.0, 36.0, 27.85185185185185)","(10.0, 14.0, 12.59375)","(2.8, 3.45, 3.4310810810810812)","(5.0, 5.8, 5.626086956521739)","(5.0, 5.9, 5.7176470588235295)"
09-01-2023 11:32:47.773563,"(5.5, 8.0, 7.752941176470588)","(11.0, 19.5, 18.94)","(11.0, 15.0, 14.0)","(18.0, 36.0, 27.85185185185185)","(10.0, 14.0, 12.59375)","(2.8, 3.45, 3.4310810810810812)","(5.0, 5.8, 5.626086956521739)","(5.0, 5.9, 5.724)"
09-01-2023 11:32:48.970526,"(5.5, 8.0, 7.752941176470588)","(11.0, 19.5, 18.94)","(11.0, 15.0, 14.0)","(18.0, 36.0, 28.0)","(10.0, 14.0, 12.59375)","(2.8, 3.45, 3.4625)","(5.0, 5.8, 5.618181818181818)","(5.0, 5.9, 5.410526315789474)"
09-01-2023 11:32:50.180796,"(5.5, 8.0, 7.752941176470588)","(11.0, 19.5, 18.94)","(11.0, 15.0, 14.0)","(18.0, 36.0, 28.0)","(10.0, 14.0, 12.575)","(2.8, 3.5, 3.4553191489361703)","(5.0, 5.8, 5.589473684210526)","(5.0, 5.5, 5.492592592592593)"
09-01-2023 11:32:51.393918,"(5.5, 8.0, 7.873684210526315)","(11.0, 19.5, 18.96153846153846)","(11.0, 15.0, 14.307692307692308)","(18.0, 36.0, 28.54237288135593)","(10.0, 14.0, 12.575)","(2.8, 3.5, 3.446153846153846)","(5.0, 5.8, 5.533333333333333)","(5.0, 5.9, 5.609302325581396)"
09-01-2023 11:32:52.575382,"(5.5, 8.0, 7.85)","(11.0, 19.5, 18.98)","(11.0, 15.0, 14.217391304347826)","(18.0, 36.0, 28.5)","(10.0, 14.0, 13.685950413223141)","(2.8, 3.5, 3.447826086956522)","(4.8, 5.8, 5.675)","(5.0, 5.9, 5.658064516129032)"
09-01-2023 11:32:53.810095,"(5.5, 8.0, 7.88)","(11.0, 19.5, 18.98)","(11.0, 15.0, 14.217391304347826)","(18.0, 36.0, 28.727272727272727)","(10.0, 14.0, 13.685950413223141)","(2.8, 3.45, 3.447826086956522)","(4.8, 5.8, 5.675)","(5.0, 5.9, 5.691666666666666)"
09-01-2023 11:32:55.103858,"(5.5, 8.0, 7.88)","(11.0, 19.5, 18.958333333333332)","(11.0, 15.0, 14.25)","(18.0, 36.0, 31.135135135135137)","(10.0, 14.0, 13.685950413223141)","(2.8, 3.45, 3.447826086956522)","(4.8, 5.8, 5.633333333333333)","(5.0, 5.9, 5.304109589041095)"
09-01-2023 11:32:56.330279,"(5.5, 8.0, 7.836363636363637)","(11.0, 19.5, 18.958333333333332)","(11.0, 15.0, 14.7)","(18.0, 36.0, 31.142857142857142)","(10.0, 14.0, 13.685950413223141)","(2.8, 3.45, 3.4611111111111112)","(4.8, 5.8, 5.633333333333333)","(5.0, 5.4, 5.46)"
09-01-2023 11:32:57.601446,"(5.5, 8.0, 7.836363636363637)","(11.0, 19.5, 18.958333333333332)","(11.0, 15.0, 14.7)","(18.0, 36.0, 31.612903225806452)","(10.0, 14.0, 13.660714285714285)","(2.8, 3.5, 3.4611111111111112)","(4.8, 5.8, 5.539130434782609)","(5.0, 5.7, 5.4)"
09-01-2023 11:32:58.837876,"(5.5, 8.0, 7.836363636363637)","(11.0, 19.5, 18.958333333333332)","(11.0, 15.0, 14.625)","(18.0, 36.0, 31.612903225806452)","(10.0, 14.0, 13.660714285714285)","(2.8, 3.5, 3.4611111111111112)","(4.8, 5.8, 5.539130434782609)","(5.0, 5.7, 5.4)"
09-01-2023 11:33:00.085634,"(5.5, 8.0, 7.836363636363637)","(11.0, 19.5, 18.958333333333332)","(11.0, 15.0, 14.625)","(18.0, 36.0, 32.0)","(10.0, 14.0, 13.660714285714285)","(2.8, 3.5, 3.4611111111111112)","(4.8, 5.8, 5.5)","(5.0, 5.7, 5.328571428571428)"
09-01-2023 11:33:01.360127,"(5.5, 8.0, 7.836363636363637)","(11.0, 19.5, 18.958333333333332)","(11.0, 15.0, 14.625)","(18.0, 36.0, 32.0)","(10.0, 14.0, 12.8125)","(2.8, 3.5, 3.4423076923076925)","(4.8, 5.8, 5.623529411764705)","(5.0, 5.7, 5.541379310344827)"
09-01-2023 11:33:02.614169,"(5.5, 8.0, 7.836363636363637)","(11.0, 19.5, 18.958333333333332)","(11.0, 15.0, 14.625)","(18.0, 36.0, 32.0)","(10.0, 14.0, 13.05)","(2.8, 3.45, 3.473333333333333)","(4.8, 5.8, 5.623529411764705)","(5.0, 5.7, 5.541379310344827)"
09-01-2023 11:33:03.840744,"(5.5, 8.0, 7.92)","(11.0, 19.5, 18.958333333333332)","(11.0, 15.0, 14.7)","(18.0, 36.0, 32.0)","(10.0, 14.0, 12.982142857142858)","(2.8, 3.5, 3.4709677419354836)","(4.8, 5.8, 5.623529411764705)","(5.0, 5.7, 5.541379310344827)"
09-01-2023 11:33:05.090028,"(5.5, 8.0, 7.699999999999999)","(11.0, 19.5, 18.958333333333332)","(11.0, 15.0, 14.75)","(18.0, 36.0, 31.87878787878788)","(10.0, 14.0, 13.285714285714286)","(2.8, 3.5, 3.4709677419354836)","(4.8, 5.8, 5.623529411764705)","(5.0, 5.7, 5.541379310344827)"
09-01-2023 11:33:06.325392,"(5.5, 8.0, 7.666666666666666)","(11.0, 19.5, 18.90740740740741)","(11.0, 15.0, 14.75)","(18.0, 36.0, 31.87878787878788)","(10.0, 14.0, 13.375)","(2.8, 3.5, 3.4709677419354836)","(4.8, 5.8, 5.5777777777777775)","(5.0, 5.7, 5.348)"
09-01-2023 11:33:07.559742,"(5.5, 8.2, 7.666666666666666)","(11.0, 19.5, 18.90740740740741)","(11.0, 15.0, 14.75)","(18.0, 36.0, 30.59090909090909)","(10.0, 14.0, 13.375)","(2.8, 3.5, 3.4709677419354836)","(4.8, 5.8, 5.5777777777777775)","(5.0, 5.7, 5.46)"
09-01-2023 11:33:08.823273,"(5.5, 8.2, 7.666666666666666)","(11.0, 19.5, 18.90740740740741)","(11.0, 15.0, 14.75)","(18.0, 36.0, 32.28125)","(10.0, 14.0, 13.375)","(2.8, 3.5, 3.4611111111111112)","(4.8, 5.8, 5.5777777777777775)","(5.0, 5.7, 5.484615384615385)"
09-01-2023 11:33:10.038057,"(5.5, 8.2, 7.666666666666666)","(11.0, 19.5, 18.90740740740741)","(11.0, 15.0, 14.75)","(20.0, 36.0, 32.28125)","(10.0, 14.0, 13.375)","(2.8, 3.5, 3.4611111111111112)","(4.8, 5.8, 5.48421052631579)","(5.0, 5.7, 5.592307692307692)"
09-01-2023 11:33:11.268841,"(5.5, 8.2, 7.666666666666666)","(13.0, 19.5, 18.90740740740741)","(11.0, 15.0, 14.583333333333334)","(20.0, 36.0, 32.28125)","(10.0, 14.0, 13.375)","(2.8, 3.5, 3.4611111111111112)","(4.8, 5.8, 5.386956521739131)","(5.0, 5.7, 5.633333333333334)"
09-01-2023 11:33:12.479574,"(5.5, 8.2, 7.666666666666666)","(13.0, 19.5, 18.90740740740741)","(11.0, 15.0, 14.285714285714286)","(20.0, 36.0, 32.28125)","(10.0, 14.0, 13.375)","(2.8, 3.5, 3.4611111111111112)","(4.8, 5.8, 5.386956521739131)","(5.0, 5.7, 5.633333333333334)"
09-01-2023 11:33:13.737090,"(5.5, 8.2, 7.666666666666666)","(13.0, 19.5, 18.90740740740741)","(11.0, 15.0, 14.53125)","(20.0, 36.0, 32.28125)","(10.0, 14.0, 13.375)","(2.8, 3.5, 3.4611111111111112)","(4.8, 5.8, 5.405263157894737)","(4.6, 5.7, 5.633333333333334)"
09-01-2023 11:33:14.955493,"(5.5, 8.2, 7.666666666666666)","(13.0, 19.5, 18.90740740740741)","(11.0, 15.0, 14.75)","(20.0, 36.0, 32.28125)","(10.0, 14.0, 13.375)","(2.8, 3.5, 3.4611111111111112)","(4.8, 5.8, 5.51875)","(4.6, 5.7, 5.5)"
09-01-2023 11:33:16.182312,"(5.5, 8.2, 7.666666666666666)","(13.0, 19.5, 18.90740740740741)","(11.0, 15.0, 13.875)","(20.0, 36.0, 32.28125)","(10.0, 14.0, 13.375)","(2.8, 3.5, 3.4611111111111112)","(4.8, 5.8, 5.51875)","(4.6, 5.7, 5.3244897959183675)"
09-01-2023 11:33:17.410542,"(5.5, 8.2, 7.666666666666666)","(13.0, 19.5, 18.90740740740741)","(11.0, 15.0, 14.75)","(20.0, 36.0, 32.28125)","(10.0, 14.0, 13.375)","(2.8, 3.5, 3.4611111111111112)","(4.8, 5.8, 5.6125)","(4.8, 5.5, 5.31639344262295)"
09-01-2023 11:33:18.668480,"(5.5, 8.2, 7.666666666666666)","(13.0, 19.5, 18.90740740740741)","(11.0, 15.0, 14.625)","(20.0, 36.0, 32.28125)","(10.0, 14.0, 13.16)","(2.8, 3.5, 3.4611111111111112)","(4.8, 5.8, 5.6125)","(4.8, 5.5, 5.319354838709677)"
09-01-2023 11:33:19.939409,"(5.5, 8.2, 7.666666666666666)","(13.0, 19.5, 19.833333333333332)","(11.0, 15.0, 14.625)","(20.0, 36.0, 32.28125)","(10.0, 14.0, 13.368421052631579)","(2.8, 3.5, 3.4611111111111112)","(4.8, 5.8, 5.6125)","(4.6, 5.5, 5.326086956521739)"
09-01-2023 11:33:21.141494,"(5.5, 8.2, 7.666666666666666)","(13.0, 20.0, 19.833333333333332)","(11.0, 15.0, 14.625)","(20.0, 36.0, 32.28125)","(10.0, 14.0, 13.9)","(2.8, 3.5, 3.454838709677419)","(4.8, 5.8, 5.6125)","(4.6, 5.4, 5.326086956521739)"
09-01-2023 11:33:22.373578,"(5.5, 8.2, 7.666666666666666)","(13.0, 22.0, 20.653846153846153)","(11.0, 15.0, 14.75)","(20.0, 36.0, 32.28125)","(10.0, 14.5, 13.576923076923077)","(2.8, 3.5, 3.4363636363636365)","(4.8, 5.8, 5.6125)","(4.6, 5.4, 5.326086956521739)"
09-01-2023 11:33:23.586232,"(5.5, 8.2, 7.666666666666666)","(13.0, 22.0, 20.653846153846153)","(11.0, 15.0, 14.875)","(20.0, 36.0, 32.28125)","(10.0, 14.5, 13.576923076923077)","(2.8, 3.5, 3.4230769230769234)","(4.8, 5.8, 5.4875)","(4.6, 5.4, 5.224137931034483)"
09-01-2023 11:33:24.821367,"(5.5, 8.2, 7.666666666666666)","(13.0, 22.0, 20.653846153846153)","(11.0, 15.0, 14.875)","(20.0, 36.0, 32.28125)","(10.0, 14.5, 14.514285714285714)","(2.8, 3.45, 3.406)","(4.8, 5.8, 5.51875)","(4.6, 5.4, 5.196)"
09-01-2023 11:33:26.106005,"(5.5, 8.2, 7.666666666666666)","(13.0, 22.0, 20.055555555555557)","(11.0, 15.0, 14.875)","(20.0, 36.0, 31.59259259259259)","(10.0, 17.0, 14.681818181818182)","(2.8, 3.45, 3.386842105263158)","(4.8, 5.8, 5.515)","(4.6, 5.4, 5.24)"
09-01-2023 11:33:27.291530,"(5.5, 8.6, 8.571428571428571)","(13.0, 22.0, 20.055555555555557)","(11.0, 15.0, 14.875)","(20.0, 36.0, 32.16129032258065)","(10.0, 17.0, 14.36734693877551)","(2.8, 3.4, 3.386842105263158)","(4.8, 5.8, 5.641666666666667)","(4.6, 5.4, 5.246153846153846)"
09-01-2023 11:33:28.528705,"(5.5, 8.6, 8.568503937007874)","(13.0, 22.0, 20.055555555555557)","(11.0, 15.0, 14.75)","(20.0, 36.0, 32.16129032258065)","(10.0, 17.0, 14.36734693877551)","(2.8, 3.4, 3.386842105263158)","(4.8, 5.8, 5.641666666666667)","(4.6, 5.4, 5.246153846153846)"
09-01-2023 11:33:29.771707,"(5.5, 8.6, 8.541605839416057)","(13.0, 22.0, 20.653846153846153)","(11.0, 15.0, 14.75)","(20.0, 36.0, 31.59259259259259)","(10.0, 17.0, 14.209302325581396)","(2.8, 3.4, 3.401851851851852)","(4.8, 5.8, 5.641666666666667)","(4.6, 5.4, 5.246153846153846)"
09-01-2023 11:33:31.021179,"(5.5, 8.6, 8.541605839416057)","(13.0, 22.0, 20.0625)","(11.0, 15.0, 14.875)","(20.0, 36.0, 32.16129032258065)","(10.0, 17.0, 14.391304347826086)","(2.8, 3.45, 3.4083333333333337)","(4.8, 5.8, 5.641666666666667)","(4.6, 5.4, 5.246153846153846)"
09-01-2023 11:33:32.300885,"(5.5, 8.6, 8.541605839416057)","(13.0, 21.0, 19.95)","(11.0, 15.0, 14.875)","(20.0, 36.0, 32.16129032258065)","(10.0, 17.0, 14.391304347826086)","(2.8, 3.45, 3.4083333333333337)","(4.8, 5.8, 5.641666666666667)","(4.6, 5.4, 5.103703703703704)"
09-01-2023 11:33:33.567178,"(5.5, 8.8, 8.68082191780822)","(13.0, 21.0, 20.16)","(11.0, 15.0, 14.75)","(20.0, 36.0, 31.75)","(10.0, 17.0, 14.391304347826086)","(2.8, 3.45, 3.386842105263158)","(4.8, 5.8, 5.28)","(4.6, 5.4, 5.12)"
09-01-2023 11:33:34.818948,"(5.5, 9.4, 8.433333333333334)","(13.0, 21.0, 20.25)","(11.0, 15.0, 14.75)","(20.0, 36.0, 31.75)","(10.0, 17.0, 14.391304347826086)","(2.8, 3.4, 3.386842105263158)","(4.8, 5.8, 5.491666666666667)","(4.6, 5.3, 5.233333333333333)"
09-01-2023 11:33:36.053538,"(5.5, 9.4, 8.433333333333334)","(13.0, 21.0, 20.36842105263158)","(11.0, 15.0, 14.875)","(20.0, 36.0, 31.75)","(10.0, 17.0, 14.391304347826086)","(2.8, 3.4, 3.386842105263158)","(4.8, 5.7, 5.6066666666666665)","(4.6, 5.3, 5.233333333333333)"
09-01-2023 11:33:37.295309,"(5.5, 9.4, 8.49375)","(13.0, 21.0, 20.36842105263158)","(11.0, 15.0, 14.75)","(20.0, 36.0, 31.75)","(10.0, 17.0, 14.391304347826086)","(2.8, 3.4, 3.386842105263158)","(4.8, 5.7, 5.6066666666666665)","(4.6, 5.3, 5.233333333333333)"
09-01-2023 11:33:38.561969,"(5.5, 9.4, 8.44)","(13.0, 21.0, 20.36842105263158)","(11.0, 15.0, 14.75)","(20.0, 36.0, 31.75)","(10.0, 17.0, 14.75)","(2.8, 3.4, 3.4083333333333337)","(4.8, 5.7, 5.604347826086956)","(4.6, 5.3, 5.233333333333333)"
09-01-2023 11:33:39.763445,"(5.5, 9.2, 8.5)","(13.0, 21.0, 20.36842105263158)","(11.0, 15.0, 14.75)","(20.0, 36.0, 31.92)","(10.0, 16.5, 14.714285714285714)","(2.8, 3.45, 3.4083333333333337)","(4.8, 5.7, 5.604347826086956)","(4.6, 5.3, 5.075)"
09-01-2023 11:33:41.024080,"(6.0, 9.0, 8.428571428571429)","(13.0, 21.0, 20.36842105263158)","(11.0, 15.0, 14.875)","(20.0, 36.0, 31.92)","(10.0, 16.5, 14.517241379310345)","(2.8, 3.45, 3.39375)","(4.6, 5.7, 5.6049999999999995)","(4.6, 5.3, 5.075)"
09-01-2023 11:33:42.258900,"(6.0, 9.0, 8.047619047619047)","(13.0, 21.0, 20.36842105263158)","(11.0, 15.0, 14.75)","(20.0, 36.0, 31.92)","(10.0, 16.5, 15.178571428571429)","(2.8, 3.4, 3.422222222222222)","(4.6, 5.7, 5.344444444444444)","(4.6, 5.3, 5.105882352941176)"
09-01-2023 11:33:43.468824,"(6.0, 8.6, 8.2)","(13.0, 22.0, 21.615384615384617)","(11.0, 15.0, 14.75)","(20.0, 36.0, 30.75)","(10.0, 15.5, 14.825)","(2.8, 3.45, 3.37)","(4.6, 5.5, 5.366666666666666)","(4.6, 5.3, 5.1952380952380945)"
09-01-2023 11:33:44.668636,"(6.0, 8.4, 8.273684210526316)","(13.0, 22.0, 21.666666666666668)","(11.0, 15.0, 14.75)","(21.0, 36.0, 30.75)","(10.0, 15.5, 14.825)","(2.8, 3.45, 3.427777777777778)","(4.6, 5.5, 5.336363636363636)","(4.6, 5.3, 5.1952380952380945)"
09-01-2023 11:33:45.781908,"(6.0, 8.4, 8.273684210526316)","(13.0, 22.0, 21.77777777777778)","(11.0, 15.0, 14.875)","(21.0, 36.0, 30.75)","(10.0, 15.5, 14.916666666666666)","(2.8, 3.45, 3.427777777777778)","(4.6, 5.5, 5.359999999999999)","(4.6, 5.3, 5.1952380952380945)"
09-01-2023 11:33:46.951525,"(6.0, 8.4, 8.266666666666667)","(13.0, 22.0, 21.6)","(11.0, 15.0, 14.75)","(21.0, 36.0, 30.75)","(10.0, 15.5, 14.785714285714286)","(2.8, 3.45, 3.427777777777778)","(4.6, 5.6, 5.42)","(4.6, 5.3, 5.1952380952380945)"
09-01-2023 11:33:48.226292,"(6.0, 8.4, 8.571428571428571)","(13.0, 22.0, 21.75)","(11.0, 15.0, 14.875)","(21.0, 36.0, 30.75)","(10.0, 15.5, 14.785714285714286)","(2.8, 3.45, 3.427777777777778)","(4.6, 5.6, 5.333333333333334)","(4.6, 5.3, 5.1625)"
09-01-2023 11:33:49.438095,"(6.0, 8.8, 8.45217391304348)","(13.0, 22.0, 21.75)","(11.0, 15.0, 14.75)","(21.0, 36.0, 30.75)","(10.0, 15.5, 14.785714285714286)","(2.8, 3.45, 3.427777777777778)","(4.6, 5.4, 5.222222222222222)","(4.6, 5.3, 5.129411764705882)"
09-01-2023 11:33:50.626094,"(6.0, 8.6, 8.71304347826087)","(13.0, 22.0, 21.666666666666668)","(11.0, 15.0, 14.875)","(21.0, 36.0, 30.96)","(10.0, 15.5, 14.634615384615385)","(2.8, 3.45, 3.432608695652174)","(4.6, 5.4, 5.222222222222222)","(4.4, 5.3, 5.097297297297297)"
09-01-2023 11:33:52.000380,"(6.0, 9.0, 8.844444444444445)","(13.0, 22.0, 21.307692307692307)","(11.0, 15.0, 14.944444444444445)","(21.0, 36.0, 31.655172413793103)","(10.0, 15.5, 14.634615384615385)","(2.8, 3.45, 3.417857142857143)","(4.6, 5.4, 5.26)","(4.4, 5.3, 5.1625)"
