,Micajah,Oak Hill Lg,Wise Guy,Grief,Bet Again,Hostile Afleet
16-12-2022 10:18:33.208220,"(1.75, 1.92, 1.9104819277108434)","(5.0, 6.2, 6.062857142857143)","(10.0, 13.5, 13.310344827586206)","(6.0, 7.2, 7.123809523809524)","(18.0, 32.0, 31.11111111111111)","(12.0, 16.0, 14.625)"
16-12-2022 10:18:34.158995,"(1.75, 1.92, 1.9106779661016948)","(5.0, 6.2, 6.066666666666666)","(10.0, 13.5, 13.310344827586206)","(6.0, 7.2, 7.123809523809524)","(18.0, 32.0, 31.272727272727273)","(12.0, 15.0, 14.535714285714286)"
16-12-2022 10:18:35.337355,"(1.75, 1.92, 1.9092156862745098)","(5.0, 6.2, 6.14375)","(10.0, 13.5, 13.328125)","(6.0, 7.2, 7.0600000000000005)","(18.0, 32.0, 31.272727272727273)","(12.0, 15.0, 14.535714285714286)"
16-12-2022 10:18:36.423398,"(1.75, 1.92, 1.9092156862745098)","(5.0, 6.2, 6.14375)","(10.0, 13.5, 13.328125)","(6.0, 7.2, 7.0600000000000005)","(18.0, 32.0, 31.53846153846154)","(12.0, 15.0, 14.535714285714286)"
16-12-2022 10:18:37.480081,"(1.75, 1.92, 1.9057142857142857)","(5.0, 6.2, 6.14375)","(10.0, 13.5, 13.244186046511627)","(6.0, 7.2, 7.049180327868853)","(18.0, 32.0, 31.53846153846154)","(12.0, 15.0, 14.535714285714286)"
16-12-2022 10:18:38.522379,"(1.75, 1.92, 1.9115384615384614)","(5.0, 6.2, 6.14375)","(10.0, 13.5, 13.133333333333333)","(6.0, 7.2, 7.049180327868853)","(18.0, 32.0, 31.333333333333332)","(12.0, 15.0, 14.136363636363637)"
16-12-2022 10:18:39.591969,"(1.75, 1.91, 1.9012222222222221)","(5.0, 6.4, 6.264285714285714)","(10.0, 13.5, 13.125)","(6.0, 7.2, 7.075409836065574)","(18.0, 32.0, 31.666666666666668)","(12.0, 14.5, 14.023809523809524)"
16-12-2022 10:18:40.636466,"(1.75, 1.91, 1.8937837837837836)","(5.0, 6.4, 6.30625)","(10.0, 13.5, 13.133333333333333)","(6.0, 7.2, 6.99375)","(18.0, 32.0, 31.666666666666668)","(12.0, 14.5, 14.017857142857142)"
16-12-2022 10:18:41.648362,"(1.75, 1.94, 1.9323809523809523)","(5.0, 6.4, 6.2592592592592595)","(10.0, 13.5, 13.092592592592593)","(6.0, 7.0, 6.946666666666666)","(18.0, 32.0, 31.666666666666668)","(12.0, 14.5, 13.9375)"
16-12-2022 10:18:42.723229,"(1.75, 1.95, 1.9438461538461538)","(5.0, 6.4, 6.258823529411765)","(10.0, 13.5, 12.826086956521738)","(6.0, 7.0, 6.908333333333333)","(18.0, 32.0, 31.555555555555557)","(12.0, 14.5, 13.807692307692308)"
16-12-2022 10:18:43.821580,"(1.75, 1.96, 1.9583333333333333)","(5.0, 6.4, 5.965217391304348)","(10.0, 13.5, 12.936363636363636)","(6.0, 7.0, 6.98)","(18.0, 32.0, 31.666666666666668)","(12.0, 14.5, 13.841463414634147)"
16-12-2022 10:18:44.994430,"(1.75, 1.96, 1.9476923076923076)","(5.0, 5.9, 5.933333333333334)","(10.0, 13.5, 12.946428571428571)","(6.0, 7.0, 6.991304347826087)","(18.0, 32.0, 31.666666666666668)","(12.0, 14.5, 13.928571428571429)"
16-12-2022 10:18:46.166473,"(1.75, 1.96, 1.9535714285714285)","(5.0, 6.0, 5.88)","(10.0, 13.5, 13.010204081632653)","(6.0, 7.0, 6.990909090909091)","(18.0, 32.0, 31.666666666666668)","(12.0, 14.5, 14.28125)"
16-12-2022 10:18:47.315250,"(1.75, 1.95, 1.9427586206896552)","(5.0, 6.0, 5.915625)","(10.0, 13.5, 13.010204081632653)","(6.0, 7.2, 6.990909090909091)","(18.0, 32.0, 31.666666666666668)","(12.0, 14.5, 14.208333333333334)"
16-12-2022 10:18:48.671943,"(1.75, 1.95, 1.9362616822429906)","(5.0, 6.0, 5.906896551724138)","(10.0, 13.5, 13.125)","(6.0, 7.2, 7.048)","(18.0, 32.0, 31.666666666666668)","(12.0, 14.5, 14.208333333333334)"
16-12-2022 10:18:49.895934,"(1.75, 1.95, 1.9362616822429906)","(5.0, 6.0, 5.877272727272727)","(10.0, 13.5, 13.1875)","(6.0, 7.2, 7.064285714285714)","(18.0, 32.0, 31.733333333333334)","(12.0, 14.5, 14.11111111111111)"
16-12-2022 10:18:50.911733,"(1.75, 1.94, 1.9379710144927536)","(5.0, 6.0, 5.9386363636363635)","(10.0, 13.5, 13.1875)","(6.0, 7.2, 7.064285714285714)","(18.0, 32.0, 31.77777777777778)","(12.0, 14.5, 14.095238095238095)"
16-12-2022 10:18:51.941584,"(1.75, 1.95, 1.9413963963963963)","(5.0, 6.0, 5.9653846153846155)","(10.0, 13.5, 13.1875)","(6.0, 7.0, 6.925806451612903)","(18.0, 32.0, 31.77777777777778)","(12.0, 14.5, 14.095238095238095)"
16-12-2022 10:18:53.044136,"(1.75, 1.95, 1.9413963963963963)","(5.0, 6.0, 5.9653846153846155)","(10.0, 13.5, 13.1875)","(6.0, 7.0, 6.925806451612903)","(18.0, 32.0, 31.77777777777778)","(12.0, 14.5, 14.095238095238095)"
16-12-2022 10:18:54.117158,"(1.75, 1.95, 1.9413963963963963)","(5.0, 6.0, 5.9653846153846155)","(10.0, 13.5, 13.1875)","(6.0, 7.0, 6.925806451612903)","(18.0, 32.0, 31.77777777777778)","(12.0, 14.5, 14.095238095238095)"
16-12-2022 10:18:55.190269,"(1.75, 1.95, 1.9413963963963963)","(5.0, 6.0, 5.9653846153846155)","(10.0, 13.5, 13.1875)","(6.0, 7.0, 6.925806451612903)","(18.0, 32.0, 31.77777777777778)","(12.0, 14.5, 14.095238095238095)"
16-12-2022 10:18:56.301353,"(1.75, 1.94, 1.9319354838709677)","(5.0, 6.0, 5.957142857142857)","(10.0, 13.5, 13.307692307692308)","(6.0, 7.2, 7.027027027027027)","(18.0, 34.0, 32.53333333333333)","(12.0, 14.5, 14.2)"
16-12-2022 10:18:57.497375,"(1.75, 1.94, 1.9333333333333333)","(5.0, 6.0, 5.915)","(10.0, 13.5, 13.228571428571428)","(6.0, 7.2, 7.012903225806451)","(18.0, 34.0, 32.53333333333333)","(12.0, 15.0, 14.666666666666666)"
16-12-2022 10:18:58.660697,"(1.75, 1.94, 1.9364835164835164)","(5.0, 6.0, 5.937931034482759)","(10.0, 13.5, 13.25)","(6.0, 7.2, 7.0418604651162795)","(18.0, 34.0, 32.63157894736842)","(12.0, 15.0, 14.5625)"
16-12-2022 10:18:59.775664,"(1.75, 1.94, 1.9364835164835164)","(5.0, 6.0, 5.937931034482759)","(10.0, 13.5, 13.25)","(6.0, 7.2, 7.021428571428571)","(18.0, 34.0, 32.63157894736842)","(12.0, 15.0, 14.590909090909092)"
16-12-2022 10:19:00.889169,"(1.75, 1.94, 1.9363157894736842)","(5.0, 6.0, 5.934375)","(10.0, 13.5, 13.25)","(6.0, 7.2, 7.052941176470588)","(18.0, 34.0, 32.96)","(12.0, 15.5, 14.666666666666666)"
16-12-2022 10:19:02.062730,"(1.75, 1.94, 1.9372289156626505)","(5.0, 6.0, 5.932258064516129)","(10.0, 13.5, 13.226190476190476)","(6.0, 7.2, 7.033333333333333)","(18.0, 34.0, 33.333333333333336)","(12.0, 15.5, 14.73076923076923)"
16-12-2022 10:19:03.257111,"(1.75, 1.94, 1.9345238095238095)","(5.0, 6.0, 5.945833333333334)","(10.0, 13.5, 13.25)","(6.0, 7.2, 7.033333333333333)","(19.0, 34.0, 31.454545454545453)","(12.0, 15.5, 14.785714285714286)"
16-12-2022 10:19:04.415558,"(1.75, 1.94, 1.934390243902439)","(5.0, 6.0, 5.938095238095238)","(10.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.035714285714286)","(19.0, 32.0, 32.22222222222222)","(12.0, 15.5, 14.785714285714286)"
16-12-2022 10:19:05.656001,"(1.75, 1.94, 1.934390243902439)","(5.0, 6.0, 5.931578947368421)","(10.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.035714285714286)","(19.0, 34.0, 32.22222222222222)","(12.0, 15.5, 14.785714285714286)"
16-12-2022 10:19:06.695910,"(1.75, 1.94, 1.933157894736842)","(5.0, 6.0, 5.931578947368421)","(10.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.035714285714286)","(19.0, 34.0, 32.22222222222222)","(12.0, 15.5, 14.785714285714286)"
16-12-2022 10:19:07.727763,"(1.75, 1.94, 1.933157894736842)","(5.0, 6.0, 5.931578947368421)","(10.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.035714285714286)","(19.0, 34.0, 32.22222222222222)","(12.0, 15.5, 14.863636363636363)"
16-12-2022 10:19:08.946902,"(1.75, 1.94, 1.9350980392156862)","(5.0, 6.0, 5.931578947368421)","(10.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.035714285714286)","(19.0, 34.0, 32.22222222222222)","(12.0, 15.5, 14.863636363636363)"
16-12-2022 10:19:10.112157,"(1.75, 1.94, 1.9314666666666667)","(5.0, 6.0, 5.931578947368421)","(10.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.035714285714286)","(19.0, 34.0, 32.22222222222222)","(12.0, 15.5, 14.863636363636363)"
16-12-2022 10:19:11.325995,"(1.75, 1.94, 1.9314666666666667)","(5.0, 6.0, 5.95)","(10.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.1866666666666665)","(19.0, 34.0, 32.22222222222222)","(12.0, 15.5, 14.735294117647058)"
16-12-2022 10:19:12.386769,"(1.75, 1.94, 1.9256)","(5.0, 6.0, 5.95)","(10.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.1866666666666665)","(19.0, 34.0, 31.428571428571427)","(12.0, 15.5, 14.735294117647058)"
16-12-2022 10:19:13.459788,"(1.75, 1.94, 1.928)","(5.0, 6.0, 5.95)","(9.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.1866666666666665)","(19.0, 34.0, 31.428571428571427)","(11.0, 15.5, 14.735294117647058)"
16-12-2022 10:19:14.534113,"(1.75, 1.93, 1.9266666666666665)","(5.0, 6.0, 5.95)","(9.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.1866666666666665)","(19.0, 34.0, 31.75)","(11.0, 15.5, 14.735294117647058)"
16-12-2022 10:19:15.596712,"(1.75, 1.93, 1.9249999999999998)","(5.0, 6.0, 5.95)","(9.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.185714285714286)","(19.0, 34.0, 31.75)","(11.0, 15.5, 14.735294117647058)"
16-12-2022 10:19:16.728913,"(1.75, 1.94, 1.932)","(5.0, 6.0, 5.96)","(9.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.185714285714286)","(19.0, 34.0, 31.75)","(11.0, 15.5, 14.735294117647058)"
16-12-2022 10:19:17.760538,"(1.75, 1.94, 1.932)","(5.0, 6.0, 5.96)","(9.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.185714285714286)","(19.0, 34.0, 31.75)","(11.0, 15.5, 14.735294117647058)"
16-12-2022 10:19:18.783214,"(1.75, 1.94, 1.932)","(5.0, 6.0, 5.96)","(9.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.191304347826087)","(19.0, 34.0, 31.75)","(11.0, 15.5, 14.735294117647058)"
16-12-2022 10:19:19.837249,"(1.75, 1.94, 1.935)","(5.0, 6.0, 5.96)","(9.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.191304347826087)","(19.0, 34.0, 31.75)","(11.0, 15.5, 14.735294117647058)"
16-12-2022 10:19:20.942034,"(1.75, 1.94, 1.9313978494623656)","(5.0, 6.0, 5.96)","(9.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.191304347826087)","(19.0, 34.0, 31.75)","(11.0, 15.5, 14.735294117647058)"
16-12-2022 10:19:22.054407,"(1.75, 1.94, 1.9313978494623656)","(5.0, 6.0, 5.96)","(9.0, 13.5, 13.318181818181818)","(6.0, 7.2, 7.191666666666666)","(19.0, 34.0, 31.75)","(11.0, 15.5, 14.763157894736842)"
16-12-2022 10:19:23.155543,"(1.75, 1.94, 1.9263265306122448)","(5.0, 6.0, 5.96)","(9.0, 13.5, 12.982142857142858)","(6.0, 7.2, 7.191666666666666)","(19.0, 34.0, 32.54545454545455)","(11.0, 15.5, 14.763157894736842)"
16-12-2022 10:19:24.169401,"(1.75, 1.94, 1.9263265306122448)","(5.0, 6.2, 5.948648648648649)","(9.0, 13.0, 12.982142857142858)","(6.0, 7.2, 7.191666666666666)","(19.0, 34.0, 32.54545454545455)","(11.0, 15.5, 14.763157894736842)"
16-12-2022 10:19:25.176158,"(1.75, 1.94, 1.9257446808510639)","(5.0, 6.2, 5.9731707317073175)","(9.0, 13.0, 12.982142857142858)","(6.0, 7.2, 7.191666666666666)","(19.0, 34.0, 32.54545454545455)","(11.0, 15.5, 14.763157894736842)"
16-12-2022 10:19:26.147061,"(1.75, 1.94, 1.9257446808510639)","(5.0, 6.2, 5.9731707317073175)","(9.0, 13.0, 12.982142857142858)","(6.0, 7.2, 7.191666666666666)","(19.0, 34.0, 32.54545454545455)","(11.0, 15.5, 14.763157894736842)"
16-12-2022 10:19:27.102684,"(1.75, 1.93, 1.926629213483146)","(5.0, 6.2, 5.9731707317073175)","(9.0, 13.0, 12.976190476190476)","(6.0, 7.2, 7.191666666666666)","(19.0, 34.0, 32.54545454545455)","(11.0, 15.5, 14.763157894736842)"
16-12-2022 10:19:28.060120,"(1.75, 1.93, 1.926629213483146)","(5.0, 6.2, 5.9731707317073175)","(9.0, 13.0, 12.976190476190476)","(6.0, 7.2, 7.191666666666666)","(19.0, 34.0, 32.54545454545455)","(11.0, 15.5, 14.763157894736842)"
16-12-2022 10:19:29.062536,"(1.75, 1.93, 1.926341463414634)","(5.0, 6.2, 5.9731707317073175)","(9.0, 13.0, 12.976190476190476)","(6.0, 7.2, 7.190476190476191)","(19.0, 34.0, 29.8)","(11.0, 15.5, 14.763157894736842)"
16-12-2022 10:19:30.031023,"(1.75, 1.93, 1.926590909090909)","(5.0, 6.2, 5.9837209302325585)","(9.0, 13.0, 12.976190476190476)","(6.0, 7.2, 7.190476190476191)","(19.0, 30.0, 28.5)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:31.068697,"(1.75, 1.94, 1.926236559139785)","(5.0, 6.2, 6.017647058823529)","(9.0, 13.0, 12.976190476190476)","(6.0, 7.2, 7.188235294117647)","(19.0, 29.0, 28.5)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:32.152834,"(1.75, 1.94, 1.9257777777777778)","(5.0, 6.2, 6.130769230769231)","(9.0, 13.0, 12.976190476190476)","(6.0, 7.2, 7.188235294117647)","(19.0, 29.0, 28.5)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:33.198907,"(1.75, 1.94, 1.9257777777777778)","(5.0, 6.2, 6.1000000000000005)","(9.0, 13.0, 12.976190476190476)","(6.0, 7.2, 7.191304347826087)","(19.0, 29.0, 28.444444444444443)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:34.189679,"(1.7, 1.94, 1.9304)","(5.0, 6.2, 5.95)","(9.0, 13.0, 12.976190476190476)","(6.0, 7.2, 7.191304347826087)","(19.0, 29.0, 28.444444444444443)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:35.123809,"(1.7, 1.94, 1.938)","(5.0, 6.2, 5.92)","(9.0, 13.0, 12.96875)","(6.0, 7.2, 7.191304347826087)","(19.0, 29.0, 28.444444444444443)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:36.075867,"(1.7, 1.94, 1.9375862068965517)","(5.0, 6.2, 5.92)","(9.0, 13.0, 12.9375)","(6.0, 7.2, 7.191304347826087)","(19.0, 29.0, 28.444444444444443)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:37.056860,"(1.7, 1.95, 1.9345833333333333)","(5.0, 6.2, 5.921428571428572)","(9.0, 13.0, 12.9375)","(6.0, 7.2, 7.191304347826087)","(19.0, 29.0, 28.444444444444443)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:38.102210,"(1.7, 1.95, 1.9353465346534653)","(5.0, 6.2, 5.921428571428572)","(9.0, 13.0, 12.9375)","(6.0, 7.2, 7.16)","(19.0, 29.0, 28.444444444444443)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:39.159876,"(1.7, 1.95, 1.9353465346534653)","(5.0, 6.2, 5.921428571428572)","(9.0, 13.0, 12.9375)","(6.0, 7.2, 7.16)","(19.0, 29.0, 28.5)","(11.0, 15.5, 15.0)"
16-12-2022 10:19:40.239840,"(1.7, 1.95, 1.9316666666666666)","(5.0, 6.2, 5.921428571428572)","(9.0, 13.0, 12.954545454545455)","(6.0, 7.2, 7.057142857142857)","(19.0, 29.0, 28.5)","(11.0, 15.5, 15.0)"
16-12-2022 10:19:41.325205,"(1.7, 1.95, 1.9316666666666666)","(5.0, 6.2, 5.921428571428572)","(9.0, 13.0, 12.954545454545455)","(6.0, 7.2, 7.134328358208955)","(19.0, 29.0, 28.5)","(11.0, 15.5, 14.863636363636363)"
16-12-2022 10:19:42.421018,"(1.7, 1.94, 1.9255263157894735)","(5.0, 6.2, 5.9750000000000005)","(9.0, 13.0, 12.954545454545455)","(6.0, 7.2, 7.053333333333334)","(19.0, 29.0, 28.5)","(11.0, 15.5, 14.566666666666666)"
16-12-2022 10:19:43.505707,"(1.7, 1.94, 1.9255263157894735)","(5.0, 6.2, 5.9750000000000005)","(9.0, 13.0, 12.954545454545455)","(6.0, 7.2, 7.053333333333334)","(19.0, 29.0, 28.5)","(11.0, 15.5, 14.566666666666666)"
16-12-2022 10:19:44.508589,"(1.7, 1.94, 1.9246153846153846)","(5.0, 6.2, 5.9750000000000005)","(9.0, 13.0, 12.954545454545455)","(6.0, 7.2, 7.053333333333334)","(19.0, 29.0, 27.2)","(11.0, 15.5, 14.566666666666666)"
16-12-2022 10:19:45.539711,"(1.7, 1.94, 1.9246153846153846)","(5.0, 6.2, 5.9750000000000005)","(9.0, 13.0, 12.96875)","(6.0, 7.2, 7.053333333333334)","(19.0, 29.0, 28.0)","(11.0, 15.5, 14.566666666666666)"
16-12-2022 10:19:46.646112,"(1.7, 1.94, 1.9246153846153846)","(5.0, 6.2, 5.9750000000000005)","(9.0, 13.0, 12.96875)","(6.0, 7.2, 7.042857142857143)","(19.0, 29.0, 27.714285714285715)","(11.0, 15.5, 14.566666666666666)"
16-12-2022 10:19:47.714466,"(1.7, 1.94, 1.9260869565217391)","(5.0, 6.2, 5.9750000000000005)","(9.0, 13.0, 12.96875)","(6.0, 7.2, 7.042857142857143)","(19.0, 29.0, 27.714285714285715)","(11.0, 15.5, 14.566666666666666)"
16-12-2022 10:19:48.790954,"(1.7, 1.94, 1.9260869565217391)","(5.0, 6.2, 6.133333333333334)","(9.0, 13.0, 12.961538461538462)","(6.0, 7.2, 7.042857142857143)","(19.0, 29.0, 28.0)","(11.0, 15.5, 14.625)"
16-12-2022 10:19:49.824666,"(1.7, 1.94, 1.926938775510204)","(5.0, 6.2, 6.1)","(9.0, 13.0, 12.970588235294118)","(6.0, 7.2, 7.042857142857143)","(19.0, 29.0, 28.0)","(11.0, 15.5, 14.625)"
16-12-2022 10:19:50.813056,"(1.7, 1.94, 1.925230769230769)","(5.0, 6.2, 6.1)","(9.0, 13.0, 12.9375)","(6.0, 7.2, 7.042857142857143)","(19.0, 29.0, 28.0)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:51.997378,"(1.7, 1.94, 1.9353846153846153)","(5.0, 6.2, 6.133333333333334)","(9.0, 13.0, 12.58)","(6.0, 7.2, 7.1692307692307695)","(19.0, 29.0, 28.166666666666668)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:53.220197,"(1.7, 1.94, 1.9363636363636363)","(5.0, 6.2, 6.133333333333334)","(9.0, 13.0, 12.558823529411764)","(6.0, 7.2, 7.1692307692307695)","(19.0, 29.0, 28.166666666666668)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:54.328288,"(1.7, 1.94, 1.9365217391304348)","(5.0, 6.2, 6.133333333333334)","(9.0, 13.0, 12.558823529411764)","(6.0, 7.2, 7.227027027027027)","(19.0, 29.0, 28.166666666666668)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:55.391084,"(1.7, 1.94, 1.927450980392157)","(5.0, 6.2, 6.133333333333334)","(9.0, 13.0, 12.558823529411764)","(6.0, 7.4, 7.227027027027027)","(19.0, 29.0, 28.166666666666668)","(11.0, 15.5, 14.916666666666666)"
16-12-2022 10:19:56.449160,"(1.7, 1.94, 1.927450980392157)","(5.0, 6.2, 6.133333333333334)","(9.0, 13.0, 12.4)","(6.0, 7.4, 7.227027027027027)","(19.0, 29.0, 28.166666666666668)","(11.0, 15.5, 15.11111111111111)"
16-12-2022 10:19:57.511527,"(1.7, 1.94, 1.9256716417910447)","(5.0, 6.2, 6.133333333333334)","(9.0, 13.0, 12.268292682926829)","(6.0, 7.4, 7.227027027027027)","(19.0, 29.0, 28.166666666666668)","(11.0, 15.5, 15.11111111111111)"
16-12-2022 10:19:58.548691,"(1.7, 1.94, 1.9256716417910447)","(5.0, 6.2, 6.133333333333334)","(9.0, 12.5, 12.458333333333334)","(6.0, 7.4, 7.266666666666667)","(19.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.333333333333334)"
16-12-2022 10:19:59.543865,"(1.7, 1.94, 1.9303030303030302)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.470588235294118)","(6.0, 7.4, 7.266666666666667)","(19.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:00.558941,"(1.7, 1.94, 1.9303030303030302)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.470588235294118)","(6.0, 7.4, 7.266666666666667)","(19.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:01.505632,"(1.7, 1.94, 1.9303030303030302)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.470588235294118)","(6.0, 7.4, 7.24)","(19.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:02.468106,"(1.7, 1.94, 1.9252083333333332)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.470588235294118)","(6.0, 7.4, 7.24)","(19.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:03.430135,"(1.7, 1.94, 1.9252083333333332)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.470588235294118)","(6.0, 7.4, 7.227027027027027)","(19.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:04.485924,"(1.7, 1.94, 1.9252083333333332)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.470588235294118)","(6.0, 7.4, 7.227027027027027)","(18.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:05.594876,"(1.75, 1.94, 1.9263461538461537)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.477272727272727)","(6.0, 7.4, 7.227027027027027)","(18.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:06.601704,"(1.75, 1.94, 1.9263461538461537)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.477272727272727)","(6.0, 7.4, 7.227027027027027)","(18.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:07.621507,"(1.75, 1.94, 1.9263461538461537)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.477272727272727)","(6.0, 7.4, 7.227027027027027)","(18.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:08.568036,"(1.75, 1.94, 1.9263461538461537)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.477272727272727)","(6.0, 7.4, 7.227027027027027)","(18.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:09.591894,"(1.75, 1.94, 1.9263461538461537)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.477272727272727)","(6.0, 7.4, 7.227027027027027)","(18.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:10.627730,"(1.75, 1.94, 1.9286842105263158)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.477272727272727)","(6.0, 7.4, 7.227027027027027)","(18.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:11.700879,"(1.75, 1.94, 1.930752688172043)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.477272727272727)","(6.0, 7.4, 7.227027027027027)","(18.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:12.710483,"(1.75, 1.94, 1.9296385542168675)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.477272727272727)","(6.0, 7.4, 7.227027027027027)","(18.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:13.680680,"(1.75, 1.94, 1.926969696969697)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.477272727272727)","(6.0, 7.4, 7.227027027027027)","(18.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.363636363636363)"
16-12-2022 10:20:14.728766,"(1.75, 1.94, 1.934375)","(5.0, 6.2, 6.1571428571428575)","(9.0, 12.5, 12.344827586206897)","(6.0, 7.4, 7.177777777777778)","(18.0, 29.0, 28.285714285714285)","(11.0, 15.5, 15.4)"
16-12-2022 10:20:15.821793,"(1.75, 1.95, 1.9351724137931035)","(5.0, 6.2, 6.0600000000000005)","(9.0, 13.0, 12.344827586206897)","(6.0, 7.4, 7.177777777777778)","(18.0, 29.0, 28.444444444444443)","(11.0, 15.5, 15.4)"
16-12-2022 10:20:16.916002,"(1.75, 1.95, 1.9351724137931035)","(5.0, 6.2, 5.99)","(9.0, 13.0, 12.344827586206897)","(6.0, 7.4, 7.177777777777778)","(18.0, 29.0, 28.444444444444443)","(11.0, 15.5, 15.4)"
16-12-2022 10:20:18.023585,"(1.75, 1.95, 1.9389041095890411)","(5.0, 6.2, 5.964285714285714)","(9.0, 13.0, 12.90909090909091)","(6.0, 7.4, 7.358333333333333)","(18.0, 29.0, 28.444444444444443)","(11.0, 15.5, 15.423076923076923)"
16-12-2022 10:20:19.045335,"(1.75, 1.95, 1.9378787878787878)","(5.0, 6.2, 5.964285714285714)","(9.0, 12.0, 11.875)","(6.0, 7.4, 7.358333333333333)","(18.0, 29.0, 28.5)","(11.0, 15.5, 15.423076923076923)"
16-12-2022 10:20:20.045035,"(1.75, 1.95, 1.93)","(5.0, 6.2, 5.964285714285714)","(9.0, 12.0, 11.875)","(6.0, 7.4, 7.357746478873239)","(18.0, 29.0, 28.5)","(11.0, 15.5, 15.423076923076923)"
16-12-2022 10:20:21.024398,"(1.75, 1.96, 1.9365079365079365)","(5.0, 6.2, 5.964285714285714)","(9.0, 12.0, 11.875)","(6.0, 7.4, 7.357746478873239)","(18.0, 29.0, 28.5)","(11.0, 15.5, 15.409090909090908)"
16-12-2022 10:20:22.032830,"(1.75, 1.95, 1.9473913043478261)","(5.0, 6.2, 5.964285714285714)","(9.0, 12.0, 11.875)","(6.0, 7.6, 7.4)","(18.0, 29.0, 28.6)","(11.0, 15.5, 15.423076923076923)"
