,Our Patchy,Quimby Bale,Taking A Toll,Spolly Rock,Be Charming,Paris Designer
09-01-2023 16:46:56.426627,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.3)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.4, 6.226666666666667)"
09-01-2023 16:46:57.429147,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.3)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.4, 6.226666666666667)"
09-01-2023 16:46:58.463652,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.4, 6.2700000000000005)"
09-01-2023 16:46:59.385947,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.4, 6.2700000000000005)"
09-01-2023 16:47:00.305765,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.4, 6.2700000000000005)"
09-01-2023 16:47:01.297322,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.3)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.4, 6.226666666666667)"
09-01-2023 16:47:02.320879,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.4, 6.2700000000000005)"
09-01-2023 16:47:03.316325,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.4, 6.2700000000000005)"
09-01-2023 16:47:04.276760,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.3)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.4, 6.2700000000000005)"
09-01-2023 16:47:05.275267,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.4, 6.226666666666667)"
09-01-2023 16:47:06.358328,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.4, 6.2700000000000005)"
09-01-2023 16:47:07.341073,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.4, 6.226666666666667)"
09-01-2023 16:47:08.266651,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.428571428571427)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.4, 6.226666666666667)"
09-01-2023 16:47:09.283257,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.4, 6.226666666666667)"
09-01-2023 16:47:10.541871,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.4, 6.2700000000000005)"
09-01-2023 16:47:11.480850,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.4, 6.226666666666667)"
09-01-2023 16:47:13.023188,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.3)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.4, 6.226666666666667)"
09-01-2023 16:47:14.150688,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.976744186046512)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.4, 6.2700000000000005)"
09-01-2023 16:47:15.179591,"(3.1, 3.8, 3.6999999999999997)","(4.8, 6.2, 5.976744186046512)","(5.5, 8.8, 8.275)","(14.0, 23.0, 20.6)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.4, 6.2700000000000005)"
09-01-2023 16:47:16.318878,"(3.1, 3.8, 3.6999999999999997)","(4.8, 6.2, 5.968181818181818)","(5.5, 8.8, 8.275)","(14.0, 23.0, 20.2)","(3.5, 4.3, 4.2749999999999995)","(5.0, 6.4, 6.216)"
09-01-2023 16:47:17.247600,"(3.1, 3.8, 3.6999999999999997)","(4.8, 6.2, 5.968181818181818)","(5.5, 8.8, 8.275)","(14.0, 23.0, 20.6)","(3.5, 4.3, 4.2555555555555555)","(5.0, 6.4, 6.246666666666667)"
09-01-2023 16:47:18.245832,"(3.1, 3.8, 3.6999999999999997)","(4.8, 6.2, 5.968181818181818)","(5.5, 8.8, 8.275)","(14.0, 23.0, 20.2)","(3.5, 4.3, 4.2749999999999995)","(5.0, 6.4, 6.216)"
09-01-2023 16:47:19.290377,"(3.1, 3.8, 3.6999999999999997)","(4.8, 6.2, 5.8136363636363635)","(5.5, 8.8, 8.275)","(14.0, 23.0, 20.2)","(3.5, 4.3, 4.2749999999999995)","(5.0, 6.4, 6.216)"
09-01-2023 16:47:20.261854,"(3.1, 3.8, 3.6999999999999997)","(4.8, 6.2, 5.885185185185185)","(5.5, 8.8, 8.275)","(14.0, 23.0, 20.2)","(3.5, 4.3, 4.2555555555555555)","(5.0, 6.4, 6.246666666666667)"
09-01-2023 16:47:21.175323,"(3.1, 3.8, 3.6999999999999997)","(4.8, 6.2, 5.885185185185185)","(5.5, 8.8, 8.275)","(14.0, 23.0, 20.6)","(3.5, 4.3, 4.2749999999999995)","(5.0, 6.4, 6.216)"
09-01-2023 16:47:22.203761,"(3.1, 3.8, 3.6999999999999997)","(4.8, 6.2, 5.904347826086957)","(5.5, 8.8, 8.0)","(14.0, 23.0, 20.677419354838708)","(3.5, 4.3, 4.2555555555555555)","(5.0, 6.4, 6.264705882352941)"
09-01-2023 16:47:23.222653,"(3.1, 3.8, 3.718032786885246)","(4.8, 6.2, 6.019354838709678)","(5.5, 8.0, 7.858823529411765)","(14.0, 23.0, 20.23076923076923)","(3.5, 4.3, 4.2749999999999995)","(5.0, 6.4, 6.246666666666667)"
09-01-2023 16:47:24.208191,"(3.1, 3.8, 3.709090909090909)","(4.8, 6.2, 6.019354838709678)","(5.5, 7.8, 7.657142857142857)","(14.0, 23.0, 20.677419354838708)","(3.5, 4.3, 4.2555555555555555)","(5.0, 6.4, 6.246666666666667)"
09-01-2023 16:47:25.214846,"(3.1, 3.8, 3.718032786885246)","(4.8, 6.2, 6.019354838709678)","(5.5, 7.8, 7.378947368421052)","(14.0, 23.0, 20.23076923076923)","(3.5, 4.3, 4.2749999999999995)","(5.0, 6.4, 6.216)"
09-01-2023 16:47:26.192725,"(3.1, 3.8, 3.709090909090909)","(4.8, 6.2, 6.123809523809524)","(5.5, 7.8, 7.378947368421052)","(14.0, 23.0, 20.677419354838708)","(3.5, 4.3, 4.2555555555555555)","(5.0, 6.4, 6.246666666666667)"
09-01-2023 16:47:27.156447,"(3.1, 3.8, 3.718032786885246)","(4.8, 6.2, 6.075862068965518)","(5.5, 7.8, 7.355555555555555)","(14.0, 23.0, 20.677419354838708)","(3.5, 4.3, 4.2749999999999995)","(5.0, 6.4, 6.216)"
09-01-2023 16:47:28.098576,"(3.1, 3.8, 3.709090909090909)","(4.8, 6.2, 6.133333333333334)","(5.5, 7.8, 7.4)","(14.0, 23.0, 20.23076923076923)","(3.5, 4.3, 4.2555555555555555)","(5.0, 6.4, 6.246666666666667)"
09-01-2023 16:47:29.165643,"(3.1, 3.8, 3.718032786885246)","(4.8, 6.2, 6.107692307692307)","(5.5, 7.8, 7.355555555555555)","(14.0, 23.0, 20.23076923076923)","(3.5, 4.3, 4.2749999999999995)","(5.0, 6.4, 6.216)"
09-01-2023 16:47:30.330415,"(3.1, 3.8, 3.709090909090909)","(4.8, 6.2, 6.152941176470589)","(5.5, 7.8, 6.482352941176471)","(14.0, 23.0, 20.75)","(3.5, 4.3, 4.387179487179487)","(5.0, 6.4, 6.266666666666667)"
09-01-2023 16:47:31.385272,"(3.1, 3.8, 3.7583333333333333)","(4.8, 6.6, 6.289795918367346)","(5.5, 7.8, 6.482352941176471)","(14.0, 23.0, 20.75)","(3.5, 4.5, 4.387179487179487)","(5.0, 6.4, 6.2250000000000005)"
09-01-2023 16:47:32.425095,"(3.1, 3.8, 3.7624999999999997)","(4.8, 6.6, 6.2444444444444445)","(5.5, 7.6, 6.470588235294118)","(14.0, 23.0, 20.26086956521739)","(3.5, 4.5, 4.387179487179487)","(5.0, 6.4, 6.2250000000000005)"
09-01-2023 16:47:33.608384,"(3.1, 3.8, 3.7624999999999997)","(4.8, 6.6, 6.2444444444444445)","(5.5, 7.6, 6.470588235294118)","(14.0, 23.0, 20.26086956521739)","(3.5, 4.5, 4.387179487179487)","(5.0, 6.4, 6.2250000000000005)"
09-01-2023 16:47:34.531223,"(3.1, 3.8, 3.7478260869565214)","(4.8, 6.6, 6.345454545454545)","(5.5, 7.4, 7.1000000000000005)","(14.0, 23.0, 20.26086956521739)","(3.5, 4.5, 4.387179487179487)","(5.0, 6.4, 6.2250000000000005)"
09-01-2023 16:47:35.540830,"(3.1, 3.8, 3.7478260869565214)","(4.8, 6.6, 6.345454545454545)","(5.5, 7.4, 7.1000000000000005)","(14.0, 23.0, 20.26086956521739)","(3.5, 4.5, 4.387179487179487)","(5.0, 6.4, 6.2250000000000005)"
09-01-2023 16:47:36.500265,"(3.1, 3.8, 3.7478260869565214)","(4.8, 6.6, 6.345454545454545)","(5.5, 7.4, 7.1000000000000005)","(14.0, 23.0, 20.26086956521739)","(3.5, 4.5, 4.387179487179487)","(5.0, 6.4, 6.2250000000000005)"
09-01-2023 16:47:37.464044,"(3.1, 3.8, 3.7657142857142856)","(4.8, 6.6, 6.31063829787234)","(5.5, 7.4, 6.697297297297298)","(14.0, 23.0, 20.26086956521739)","(3.5, 4.5, 4.4862068965517246)","(5.0, 6.4, 6.2250000000000005)"
09-01-2023 16:47:38.411510,"(3.1, 3.8, 3.761290322580645)","(4.8, 6.6, 6.31063829787234)","(5.5, 7.4, 6.697297297297298)","(14.0, 23.0, 20.75)","(3.5, 4.5, 4.4862068965517246)","(5.0, 6.4, 6.266666666666667)"
09-01-2023 16:47:39.470670,"(3.1, 3.8, 3.761290322580645)","(4.8, 6.6, 6.31063829787234)","(5.5, 7.2, 6.888888888888889)","(14.0, 23.0, 20.75)","(3.5, 4.5, 4.4862068965517246)","(5.0, 6.4, 6.266666666666667)"
09-01-2023 16:47:40.630119,"(3.0, 3.8, 3.761290322580645)","(4.8, 6.6, 6.31063829787234)","(6.0, 7.2, 6.828571428571429)","(15.0, 23.0, 20.26086956521739)","(3.5, 4.5, 4.447826086956521)","(5.0, 6.4, 6.2250000000000005)"
09-01-2023 16:47:41.644286,"(3.0, 3.8, 3.761290322580645)","(4.8, 6.6, 6.31063829787234)","(6.0, 7.2, 6.828571428571429)","(15.0, 23.0, 20.26086956521739)","(3.5, 4.6, 4.447826086956521)","(5.0, 6.4, 6.2250000000000005)"
09-01-2023 16:47:42.803232,"(3.0, 3.8, 3.761290322580645)","(4.8, 6.6, 6.345454545454545)","(6.0, 7.2, 6.6000000000000005)","(15.0, 23.0, 20.26086956521739)","(3.5, 4.6, 4.392)","(5.0, 6.4, 6.2250000000000005)"
09-01-2023 16:47:43.793522,"(3.0, 3.8, 3.761290322580645)","(4.8, 6.6, 6.31063829787234)","(6.0, 7.2, 6.6000000000000005)","(15.0, 23.0, 20.26086956521739)","(3.5, 4.6, 4.392)","(5.0, 6.4, 5.938461538461539)"
09-01-2023 16:47:44.771938,"(3.0, 3.95, 3.926923076923077)","(4.8, 6.6, 6.31063829787234)","(6.0, 7.2, 6.6000000000000005)","(15.0, 23.0, 20.26086956521739)","(3.5, 4.6, 4.392)","(5.0, 6.4, 6.071428571428571)"
09-01-2023 16:47:45.805950,"(3.0, 3.95, 3.9369565217391305)","(4.8, 6.6, 6.159259259259259)","(6.0, 7.2, 6.6000000000000005)","(15.0, 23.0, 20.26086956521739)","(3.5, 4.6, 4.388235294117647)","(5.0, 6.2, 5.685714285714285)"
09-01-2023 16:47:46.893826,"(3.0, 4.0, 3.9294117647058826)","(4.8, 6.6, 6.25)","(6.0, 7.2, 6.6000000000000005)","(15.0, 23.0, 20.75)","(3.5, 4.6, 4.388235294117647)","(5.0, 6.2, 5.966666666666667)"
09-01-2023 16:47:48.008559,"(3.0, 4.0, 3.8636363636363638)","(4.8, 6.6, 6.18)","(6.0, 7.2, 6.825)","(15.0, 23.0, 20.26086956521739)","(3.5, 4.6, 4.466666666666667)","(5.0, 6.2, 5.966666666666667)"
09-01-2023 16:47:49.060516,"(3.0, 4.0, 3.892857142857143)","(4.8, 6.6, 6.18)","(6.0, 7.2, 6.866666666666666)","(15.0, 23.0, 20.26086956521739)","(3.5, 4.6, 4.5027027027027025)","(5.0, 6.2, 5.8)"
09-01-2023 16:47:50.076262,"(3.0, 4.0, 3.892857142857143)","(4.8, 6.6, 6.18)","(5.0, 7.2, 6.866666666666666)","(15.0, 23.0, 20.0)","(3.5, 4.6, 4.534375)","(5.0, 6.2, 5.610526315789474)"
09-01-2023 16:47:51.071244,"(3.0, 4.0, 3.892857142857143)","(4.8, 6.6, 6.288888888888889)","(5.0, 7.2, 6.873913043478261)","(15.0, 22.0, 18.666666666666668)","(3.5, 4.6, 4.5249999999999995)","(5.0, 6.2, 5.875)"
09-01-2023 16:47:52.065432,"(3.1, 4.0, 3.892857142857143)","(5.0, 6.6, 6.288888888888889)","(5.0, 7.2, 6.873913043478261)","(14.0, 22.0, 18.666666666666668)","(3.5, 4.6, 4.55)","(5.0, 6.0, 5.666666666666667)"
09-01-2023 16:47:53.160938,"(3.1, 4.0, 3.892857142857143)","(5.0, 6.6, 6.288888888888889)","(5.0, 7.2, 6.873913043478261)","(14.0, 22.0, 18.444444444444443)","(3.5, 4.6, 4.466666666666667)","(5.0, 6.2, 5.666666666666667)"
09-01-2023 16:47:54.297326,"(3.1, 4.0, 3.892857142857143)","(5.0, 6.6, 6.288888888888889)","(5.0, 7.2, 6.873913043478261)","(14.0, 22.0, 18.444444444444443)","(3.5, 4.6, 4.514285714285714)","(5.0, 6.2, 5.666666666666667)"
09-01-2023 16:47:55.317126,"(3.1, 4.0, 3.892857142857143)","(5.0, 6.6, 6.288888888888889)","(5.0, 7.2, 6.873913043478261)","(14.0, 22.0, 18.444444444444443)","(3.5, 4.6, 4.514285714285714)","(5.0, 6.2, 5.666666666666667)"
09-01-2023 16:47:56.430053,"(3.0, 4.0, 3.892857142857143)","(5.0, 6.6, 6.421276595744681)","(5.5, 7.2, 6.873913043478261)","(15.0, 22.0, 18.153846153846153)","(3.5, 4.6, 4.514285714285714)","(5.0, 6.2, 5.666666666666667)"
09-01-2023 16:47:57.634487,"(3.0, 4.0, 3.892857142857143)","(5.0, 6.6, 6.421276595744681)","(5.5, 7.2, 6.873913043478261)","(15.0, 22.0, 18.153846153846153)","(3.5, 4.6, 4.564705882352941)","(5.0, 6.2, 5.666666666666667)"
09-01-2023 16:47:58.745005,"(3.0, 4.0, 3.9347826086956523)","(5.0, 6.6, 6.39)","(5.5, 7.2, 6.886363636363637)","(15.0, 22.0, 18.666666666666668)","(3.5, 4.6, 4.536)","(5.0, 6.2, 5.6521739130434785)"
09-01-2023 16:47:59.816752,"(3.0, 4.0, 3.9193548387096775)","(5.0, 6.6, 6.421276595744681)","(5.5, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.21212121212121)","(3.5, 4.6, 4.569999999999999)","(5.0, 6.2, 5.6521739130434785)"
09-01-2023 16:48:00.874303,"(3.0, 4.0, 3.9193548387096775)","(5.0, 6.6, 6.421276595744681)","(5.5, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.21212121212121)","(3.5, 4.6, 4.569999999999999)","(5.0, 6.2, 5.6521739130434785)"
09-01-2023 16:48:01.919785,"(3.0, 4.0, 3.9193548387096775)","(5.0, 6.6, 6.421276595744681)","(5.5, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.21212121212121)","(3.5, 4.6, 4.536)","(5.0, 6.2, 5.6521739130434785)"
09-01-2023 16:48:03.006743,"(3.0, 4.0, 3.9193548387096775)","(5.0, 6.6, 6.421276595744681)","(5.5, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.21212121212121)","(3.5, 4.6, 4.569999999999999)","(5.0, 6.2, 5.6521739130434785)"
09-01-2023 16:48:04.167916,"(3.0, 4.0, 3.9193548387096775)","(5.0, 6.6, 6.421276595744681)","(5.5, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.21212121212121)","(3.5, 4.6, 4.536)","(5.0, 6.2, 5.75)"
09-01-2023 16:48:05.288764,"(3.0, 4.0, 3.9193548387096775)","(5.0, 6.6, 6.421276595744681)","(5.5, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.21212121212121)","(3.5, 4.6, 4.536)","(5.0, 6.0, 5.59375)"
09-01-2023 16:48:06.398121,"(3.0, 4.0, 3.9193548387096775)","(5.0, 6.6, 6.3428571428571425)","(5.5, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.21212121212121)","(3.5, 4.6, 4.569999999999999)","(5.0, 6.0, 5.633333333333334)"
09-01-2023 16:48:07.478186,"(3.0, 4.0, 3.9193548387096775)","(5.0, 6.6, 6.3428571428571425)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.21212121212121)","(3.5, 4.6, 4.569999999999999)","(5.0, 5.9, 5.54)"
09-01-2023 16:48:08.552371,"(3.0, 4.0, 3.9193548387096775)","(4.8, 6.6, 6.3428571428571425)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.21212121212121)","(3.5, 4.6, 4.559375)","(5.0, 5.9, 5.66)"
09-01-2023 16:48:09.623222,"(3.0, 4.0, 3.891891891891892)","(4.8, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.9875)","(3.5, 4.7, 4.582142857142857)","(5.0, 5.9, 5.6)"
09-01-2023 16:48:10.743152,"(3.0, 4.0, 3.891891891891892)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.9875)","(3.7, 4.7, 4.631818181818182)","(5.0, 5.8, 5.5375)"
09-01-2023 16:48:11.789868,"(3.0, 4.0, 3.9214285714285713)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.9875)","(3.7, 4.7, 4.596153846153847)","(5.0, 5.8, 5.523076923076923)"
09-01-2023 16:48:12.789862,"(3.0, 4.0, 3.9214285714285713)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.9875)","(3.7, 4.7, 4.642857142857143)","(5.0, 5.8, 5.523076923076923)"
09-01-2023 16:48:13.905702,"(3.0, 4.0, 3.9214285714285713)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.9875)","(3.7, 4.7, 4.652)","(5.0, 5.8, 5.523076923076923)"
09-01-2023 16:48:15.045086,"(3.0, 4.0, 3.9214285714285713)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.9875)","(3.7, 4.7, 4.61)","(5.0, 5.8, 5.55)"
09-01-2023 16:48:16.182959,"(3.0, 4.0, 3.9214285714285713)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 19.9875)","(3.7, 4.7, 4.652)","(5.0, 5.7, 5.55)"
09-01-2023 16:48:17.288024,"(3.0, 4.0, 3.9214285714285713)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.036585365853657)","(3.7, 4.7, 4.652)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:18.326526,"(3.0, 4.0, 3.9214285714285713)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.036585365853657)","(3.7, 4.7, 4.652)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:19.364270,"(3.0, 4.0, 3.9214285714285713)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.036585365853657)","(3.7, 4.7, 4.61)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:20.389144,"(3.0, 4.0, 3.895238095238095)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.036585365853657)","(3.7, 4.7, 4.652)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:21.438514,"(3.0, 4.0, 3.912)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.036585365853657)","(3.7, 4.7, 4.61)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:22.579237,"(3.0, 4.0, 3.912)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.036585365853657)","(3.7, 4.7, 4.652)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:23.682456,"(3.0, 4.0, 3.895238095238095)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.934615384615385)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.652)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:24.789281,"(3.0, 4.0, 3.895238095238095)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.652)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:25.904867,"(3.0, 4.0, 3.895238095238095)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.61)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:26.947053,"(3.1, 4.0, 3.895238095238095)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.66)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:28.013640,"(3.1, 4.0, 3.895238095238095)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.628)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:29.109157,"(3.1, 4.0, 3.7884615384615383)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.66)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:30.199064,"(3.1, 4.0, 3.828125)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.648571428571429)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:31.217313,"(3.1, 4.0, 3.8472222222222223)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.673333333333334)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:32.279052,"(3.1, 4.0, 3.8472222222222223)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.648571428571429)","(4.8, 5.7, 5.514285714285714)"
09-01-2023 16:48:33.404289,"(3.1, 4.0, 3.8472222222222223)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.673333333333334)","(4.8, 5.7, 5.5125)"
09-01-2023 16:48:34.558916,"(3.1, 4.0, 3.8472222222222223)","(5.0, 6.6, 6.390697674418605)","(6.0, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.652941176470589)","(4.8, 5.7, 5.5125)"
09-01-2023 16:48:35.628207,"(3.2, 4.0, 3.894230769230769)","(5.0, 6.6, 6.390697674418605)","(5.5, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.652941176470589)","(4.6, 5.7, 5.52)"
09-01-2023 16:48:36.597852,"(3.2, 4.0, 3.984375)","(5.0, 6.6, 6.42)","(5.5, 7.2, 6.8933333333333335)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.652941176470589)","(4.6, 5.7, 5.24)"
09-01-2023 16:48:37.682805,"(3.2, 4.0, 3.923076923076923)","(5.0, 6.6, 6.333333333333333)","(5.5, 7.2, 6.875)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.6692307692307695)","(4.6, 5.3, 5.458620689655173)"
09-01-2023 16:48:38.741958,"(3.2, 4.0, 3.875)","(5.0, 6.6, 6.295238095238095)","(5.5, 7.2, 6.882758620689655)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.675)","(4.6, 5.7, 5.370588235294117)"
09-01-2023 16:48:39.803585,"(3.2, 4.0, 3.875)","(5.0, 6.6, 6.295238095238095)","(5.5, 7.2, 6.816666666666666)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.675)","(4.6, 5.7, 5.433333333333334)"
09-01-2023 16:48:40.804464,"(3.2, 4.0, 3.875)","(5.0, 6.6, 6.295238095238095)","(5.5, 7.2, 6.816666666666666)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.684615384615385)","(4.6, 5.7, 5.370588235294117)"
09-01-2023 16:48:41.887861,"(3.2, 4.1, 3.8225)","(5.0, 6.6, 6.295238095238095)","(5.5, 7.2, 6.816666666666666)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.684615384615385)","(4.6, 5.7, 5.433333333333334)"
09-01-2023 16:48:42.983666,"(3.2, 4.1, 3.8257142857142856)","(5.0, 6.6, 6.295238095238095)","(5.5, 7.2, 6.816666666666666)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.684615384615385)","(4.6, 5.7, 5.458620689655173)"
09-01-2023 16:48:44.009976,"(3.2, 4.1, 3.8257142857142856)","(5.0, 6.6, 6.295238095238095)","(5.5, 7.2, 6.816666666666666)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.684615384615385)","(4.6, 5.7, 5.458620689655173)"
09-01-2023 16:48:45.099824,"(3.2, 4.1, 3.8257142857142856)","(5.0, 6.6, 6.295238095238095)","(5.5, 7.2, 6.816666666666666)","(15.0, 22.0, 20.29268292682927)","(3.7, 4.7, 4.684615384615385)","(4.6, 5.7, 5.458620689655173)"
