,Feels Lika Boss,Doc Harvey,Waiting For You,Half Moon Beach,White Star Village,Im Alright Jack,Vieira,Mischievous Maggie,Our Modern Minnie,Impetuoso
100,"[datetime.datetime(2022, 11, 28, 17, 56, 12, 611115), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 56, 12, 611115), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 12, 611115), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 12, 611115), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 12, 611115), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 12, 611115), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 12, 611115), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 12, 611115), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 12, 611115), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 12, 611115), 15.0, 50.0]"
101,"[datetime.datetime(2022, 11, 28, 17, 56, 14, 107327), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 107327), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 107327), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 107327), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 107327), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 107327), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 107327), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 107327), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 107327), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 107327), 15.0, 50.0]"
102,"[datetime.datetime(2022, 11, 28, 17, 56, 15, 423818), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 423818), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 423818), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 423818), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 423818), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 423818), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 423818), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 423818), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 423818), 3.0, 3.25]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 423818), 15.0, 50.0]"
103,"[datetime.datetime(2022, 11, 28, 17, 56, 16, 711380), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 711380), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 711380), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 711380), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 711380), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 711380), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 711380), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 711380), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 711380), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 711380), 15.0, 50.0]"
104,"[datetime.datetime(2022, 11, 28, 17, 56, 18, 10444), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 10444), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 10444), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 10444), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 10444), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 10444), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 10444), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 10444), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 10444), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 10444), 15.0, 50.0]"
105,"[datetime.datetime(2022, 11, 28, 17, 56, 19, 278768), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 19, 278768), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 19, 278768), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 19, 278768), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 19, 278768), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 19, 278768), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 19, 278768), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 19, 278768), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 19, 278768), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 19, 278768), 15.0, 48.0]"
106,"[datetime.datetime(2022, 11, 28, 17, 56, 20, 544382), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 544382), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 544382), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 544382), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 544382), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 544382), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 544382), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 544382), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 544382), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 544382), 15.0, 46.0]"
107,"[datetime.datetime(2022, 11, 28, 17, 56, 21, 809358), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 809358), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 809358), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 809358), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 809358), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 809358), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 809358), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 809358), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 809358), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 809358), 15.0, 46.0]"
108,"[datetime.datetime(2022, 11, 28, 17, 56, 23, 97567), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 97567), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 97567), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 97567), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 97567), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 97567), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 97567), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 97567), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 97567), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 97567), 15.0, 46.0]"
109,"[datetime.datetime(2022, 11, 28, 17, 56, 24, 348241), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 348241), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 348241), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 348241), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 348241), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 348241), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 348241), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 348241), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 348241), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 348241), 15.0, 46.0]"
110,"[datetime.datetime(2022, 11, 28, 17, 56, 25, 600304), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 600304), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 600304), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 600304), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 600304), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 600304), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 600304), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 600304), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 600304), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 600304), 15.0, 46.0]"
111,"[datetime.datetime(2022, 11, 28, 17, 56, 28, 165730), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 28, 165730), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 28, 165730), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 28, 165730), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 28, 165730), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 28, 165730), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 28, 165730), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 28, 165730), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 17, 56, 28, 165730), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 28, 165730), 15.0, 46.0]"
112,"[datetime.datetime(2022, 11, 28, 17, 56, 29, 962370), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 962370), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 962370), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 962370), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 962370), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 962370), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 962370), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 962370), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 962370), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 962370), 15.0, 48.0]"
113,"[datetime.datetime(2022, 11, 28, 17, 56, 32, 147905), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 147905), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 147905), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 147905), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 147905), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 147905), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 147905), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 147905), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 147905), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 147905), 15.0, 48.0]"
114,"[datetime.datetime(2022, 11, 28, 17, 56, 33, 393252), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 393252), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 393252), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 393252), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 393252), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 393252), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 393252), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 393252), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 393252), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 393252), 15.0, 48.0]"
115,"[datetime.datetime(2022, 11, 28, 17, 56, 34, 639759), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 639759), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 639759), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 639759), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 639759), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 639759), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 639759), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 639759), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 639759), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 639759), 15.0, 48.0]"
116,"[datetime.datetime(2022, 11, 28, 17, 56, 35, 937608), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 937608), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 937608), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 937608), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 937608), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 937608), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 937608), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 937608), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 937608), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 937608), 15.0, 50.0]"
117,"[datetime.datetime(2022, 11, 28, 17, 56, 37, 209385), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 37, 209385), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 37, 209385), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 37, 209385), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 56, 37, 209385), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 37, 209385), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 37, 209385), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 37, 209385), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 37, 209385), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 37, 209385), 15.0, 50.0]"
118,"[datetime.datetime(2022, 11, 28, 17, 56, 38, 552272), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 552272), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 552272), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 552272), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 552272), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 552272), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 552272), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 552272), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 552272), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 552272), 15.0, 50.0]"
119,"[datetime.datetime(2022, 11, 28, 17, 56, 39, 858369), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 858369), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 858369), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 858369), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 858369), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 858369), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 858369), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 858369), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 858369), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 858369), 15.0, 50.0]"
120,"[datetime.datetime(2022, 11, 28, 17, 56, 41, 154398), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 154398), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 154398), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 154398), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 154398), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 154398), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 154398), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 154398), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 154398), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 154398), 15.0, 50.0]"
121,"[datetime.datetime(2022, 11, 28, 17, 56, 42, 404443), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 404443), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 404443), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 404443), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 404443), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 404443), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 404443), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 404443), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 404443), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 404443), 15.0, 50.0]"
122,"[datetime.datetime(2022, 11, 28, 17, 56, 43, 662478), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 662478), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 662478), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 662478), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 662478), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 662478), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 662478), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 662478), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 662478), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 662478), 15.0, 50.0]"
123,"[datetime.datetime(2022, 11, 28, 17, 56, 44, 921681), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 921681), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 921681), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 921681), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 921681), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 921681), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 921681), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 921681), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 921681), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 921681), 15.0, 50.0]"
124,"[datetime.datetime(2022, 11, 28, 17, 56, 46, 207460), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 207460), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 207460), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 207460), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 207460), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 207460), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 207460), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 207460), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 207460), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 207460), 15.0, 50.0]"
125,"[datetime.datetime(2022, 11, 28, 17, 56, 47, 485349), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 485349), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 485349), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 485349), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 485349), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 485349), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 485349), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 485349), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 485349), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 485349), 15.0, 50.0]"
126,"[datetime.datetime(2022, 11, 28, 17, 56, 48, 733395), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 733395), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 733395), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 733395), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 733395), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 733395), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 733395), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 733395), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 733395), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 733395), 15.0, 50.0]"
127,"[datetime.datetime(2022, 11, 28, 17, 56, 49, 982488), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 982488), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 982488), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 982488), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 982488), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 982488), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 982488), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 982488), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 982488), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 982488), 15.0, 50.0]"
128,"[datetime.datetime(2022, 11, 28, 17, 56, 51, 243630), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 243630), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 243630), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 243630), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 243630), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 243630), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 243630), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 243630), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 243630), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 243630), 15.0, 50.0]"
129,"[datetime.datetime(2022, 11, 28, 17, 56, 52, 487095), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 56, 52, 487095), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 52, 487095), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 52, 487095), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 17, 56, 52, 487095), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 56, 52, 487095), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 56, 52, 487095), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 56, 52, 487095), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 52, 487095), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 52, 487095), 15.0, 50.0]"
130,"[datetime.datetime(2022, 11, 28, 17, 56, 53, 770970), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 770970), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 770970), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 770970), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 770970), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 770970), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 770970), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 770970), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 770970), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 770970), 15.0, 50.0]"
131,"[datetime.datetime(2022, 11, 28, 17, 56, 55, 65068), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 65068), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 65068), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 65068), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 65068), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 65068), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 65068), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 65068), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 65068), 3.0, 3.3]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 65068), 15.0, 50.0]"
