,Im Ready Jet,Majestuoso Nz,Hopeful Beauty Fra,Always Ready,Aldebaran Zeus,Sleepee,Sundons Courage,Ollivici Nz,Nephew Of Sonoko,Keayang Livana
07-01-2023 19:05:28.599701,"(3.0, 3.6, 3.5531506849315067)","(1.85, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 42.0, 40.35294117647059)","(10.0, 17.0, 15.27027027027027)","(101.0, 440.0, 355.0)","(61.0, 170.0, 110.0)","(9.0, 99999, 99990)","(71.0, 160.0, 145.0)","(61.0, 160.0, 140.0)"
07-01-2023 19:05:29.940933,"(3.0, 3.6, 3.5505780346820806)","(1.85, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 42.0, 40.35294117647059)","(10.0, 17.0, 15.27027027027027)","(101.0, 440.0, 355.0)","(61.0, 160.0, 110.0)","(9.0, 99999, 99990)","(71.0, 160.0, 145.0)","(61.0, 150.0, 140.0)"
07-01-2023 19:05:31.482699,"(3.0, 3.8, 3.65)","(1.85, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 42.0, 40.93333333333333)","(10.0, 17.0, 16.125)","(101.0, 450.0, 360.0)","(61.0, 160.0, 127.5)","(9.0, 99999, 99990)","(71.0, 160.0, 154.0)","(61.0, 160.0, 139.0)"
07-01-2023 19:05:32.979811,"(3.0, 3.8, 3.5575675675675673)","(1.85, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 42.0, 39.86666666666667)","(10.0, 17.0, 16.125)","(101.0, 450.0, 360.0)","(61.0, 160.0, 106.66666666666667)","(9.0, 99999, 99990)","(71.0, 160.0, 165.55555555555554)","(61.0, 160.0, 145.0)"
07-01-2023 19:05:34.422591,"(3.0, 3.65, 3.5407849829351536)","(1.85, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 40.0, 39.75)","(10.0, 17.0, 16.22222222222222)","(101.0, 450.0, 360.0)","(61.0, 160.0, 106.66666666666667)","(9.0, 99999, 99990)","(71.0, 210.0, 165.55555555555554)","(61.0, 160.0, 145.0)"
07-01-2023 19:05:36.176586,"(3.0, 3.5, 3.4118081180811806)","(1.85, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 40.0, 39.0)","(10.0, 17.0, 16.263157894736842)","(101.0, 450.0, 390.0)","(61.0, 160.0, 123.07692307692307)","(9.0, 99999, 99990)","(71.0, 210.0, 174.44444444444446)","(71.0, 160.0, 145.0)"
07-01-2023 19:05:37.857677,"(3.0, 3.5, 3.5652173913043477)","(1.85, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 42.0, 39.0)","(10.0, 17.0, 16.263157894736842)","(101.0, 450.0, 360.0)","(61.0, 160.0, 125.0)","(9.0, 99999, 99990)","(71.0, 210.0, 174.44444444444446)","(71.0, 160.0, 145.0)"
07-01-2023 19:05:39.347561,"(3.0, 3.6, 3.546153846153846)","(1.85, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 42.0, 38.76923076923077)","(10.0, 17.0, 15.6)","(101.0, 450.0, 360.0)","(61.0, 160.0, 125.0)","(9.0, 99999, 99990)","(71.0, 210.0, 183.33333333333334)","(81.0, 160.0, 151.0)"
07-01-2023 19:05:40.773540,"(3.0, 3.6, 3.546153846153846)","(1.85, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 42.0, 38.51162790697674)","(10.0, 17.0, 15.588235294117647)","(101.0, 450.0, 298.3333333333333)","(61.0, 160.0, 127.6923076923077)","(9.0, 99999, 99990)","(71.0, 210.0, 154.0)","(81.0, 160.0, 150.0)"
07-01-2023 19:05:42.223910,"(3.0, 3.55, 3.504922279792746)","(1.85, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 42.0, 38.57142857142857)","(10.0, 17.0, 15.8125)","(101.0, 440.0, 326.6666666666667)","(61.0, 160.0, 127.6923076923077)","(9.0, 99999, 99990)","(71.0, 210.0, 154.0)","(81.0, 160.0, 150.0)"
07-01-2023 19:05:43.614671,"(3.0, 3.65, 3.5324324324324325)","(1.85, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 42.0, 38.51162790697674)","(10.0, 16.0, 15.8125)","(101.0, 440.0, 355.0)","(61.0, 160.0, 127.6923076923077)","(9.0, 99999, 99990)","(71.0, 210.0, 154.0)","(61.0, 160.0, 140.0)"
07-01-2023 19:05:45.018215,"(3.0, 3.6, 3.5324324324324325)","(1.85, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 42.0, 38.15384615384615)","(10.0, 16.0, 14.8)","(101.0, 440.0, 335.0)","(61.0, 160.0, 127.6923076923077)","(9.0, 99999, 99990)","(71.0, 210.0, 154.0)","(61.0, 150.0, 145.0)"
07-01-2023 19:05:46.469967,"(3.0, 3.6, 3.572260273972603)","(1.85, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 42.0, 38.15384615384615)","(10.0, 16.0, 14.8)","(101.0, 430.0, 335.0)","(61.0, 160.0, 127.6923076923077)","(9.0, 99999, 99990)","(71.0, 210.0, 132.8)","(81.0, 160.0, 145.0)"
07-01-2023 19:05:47.923630,"(3.0, 3.7, 3.6490566037735848)","(1.85, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 40.0, 39.18181818181818)","(10.0, 16.0, 15.0)","(101.0, 430.0, 270.0)","(61.0, 160.0, 127.27272727272727)","(9.0, 99999, 99990)","(71.0, 140.0, 101.92307692307692)","(81.0, 160.0, 145.0)"
07-01-2023 19:05:49.317251,"(3.0, 3.65, 3.640217391304348)","(1.85, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 40.0, 38.38461538461539)","(10.0, 16.0, 14.736842105263158)","(101.0, 420.0, 320.0)","(61.0, 160.0, 158.33333333333331)","(9.0, 99999, 99990)","(71.0, 140.0, 101.92307692307692)","(61.0, 160.0, 145.0)"
07-01-2023 19:05:50.670243,"(3.0, 3.65, 3.611206896551724)","(1.85, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 40.0, 35.9)","(10.0, 16.0, 14.695652173913043)","(101.0, 400.0, 262.85714285714283)","(61.0, 170.0, 129.16666666666666)","(9.0, 99999, 99990)","(71.0, 140.0, 101.92307692307692)","(61.0, 160.0, 145.0)"
07-01-2023 19:05:52.036949,"(3.0, 3.7, 3.640983606557377)","(1.85, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 36.0, 35.9)","(10.0, 16.0, 15.066666666666666)","(101.0, 400.0, 256.6666666666667)","(61.0, 170.0, 116.15384615384616)","(9.0, 99999, 99990)","(71.0, 140.0, 110.55555555555556)","(61.0, 160.0, 125.55555555555556)"
07-01-2023 19:05:53.310347,"(3.0, 3.7, 3.5714285714285716)","(1.85, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 36.0, 35.916666666666664)","(10.0, 16.0, 14.630434782608695)","(101.0, 270.0, 256.6666666666667)","(61.0, 170.0, 116.15384615384616)","(9.0, 99999, 99990)","(71.0, 130.0, 107.77777777777777)","(81.0, 130.0, 122.0)"
07-01-2023 19:05:54.630021,"(3.0, 3.7, 3.6550000000000002)","(1.85, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 36.0, 36.526315789473685)","(10.0, 16.0, 14.630434782608695)","(101.0, 270.0, 256.6666666666667)","(61.0, 170.0, 130.0)","(9.0, 99999, 99990)","(71.0, 130.0, 100.83333333333333)","(81.0, 130.0, 122.0)"
07-01-2023 19:05:56.029673,"(3.0, 3.7, 3.61)","(1.85, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 38.0, 35.53846153846154)","(10.0, 16.0, 14.630434782608695)","(101.0, 270.0, 272.85714285714283)","(61.0, 160.0, 122.5)","(9.0, 99999, 99990)","(71.0, 130.0, 98.57142857142857)","(81.0, 130.0, 116.66666666666667)"
07-01-2023 19:05:57.664458,"(3.0, 3.7, 3.6578947368421053)","(1.85, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 35.37931034482759)","(10.0, 16.0, 15.08695652173913)","(101.0, 380.0, 305.0)","(61.0, 160.0, 121.11111111111111)","(9.0, 99999, 99990)","(71.0, 120.0, 98.57142857142857)","(81.0, 120.0, 116.66666666666667)"
07-01-2023 19:05:59.224998,"(3.0, 3.7, 3.6265625)","(1.85, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 35.37931034482759)","(10.0, 16.0, 15.08695652173913)","(101.0, 370.0, 300.0)","(61.0, 160.0, 101.42857142857143)","(9.0, 99999, 99990)","(71.0, 120.0, 98.57142857142857)","(71.0, 120.0, 116.66666666666667)"
07-01-2023 19:06:00.703942,"(3.0, 3.65, 3.6782608695652175)","(1.85, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 35.578947368421055)","(10.0, 16.0, 15.066666666666666)","(101.0, 360.0, 260.0)","(61.0, 130.0, 101.42857142857143)","(9.0, 99999, 99990)","(71.0, 120.0, 100.0)","(71.0, 120.0, 112.72727272727273)"
07-01-2023 19:06:02.272855,"(3.0, 3.7, 3.635344827586207)","(1.85, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 35.294117647058826)","(10.0, 16.0, 14.725806451612904)","(101.0, 360.0, 257.14285714285717)","(61.0, 130.0, 100.66666666666667)","(9.0, 99999, 99990)","(71.0, 120.0, 96.0)","(71.0, 140.0, 112.4)"
07-01-2023 19:06:03.785633,"(3.0, 3.7, 3.635344827586207)","(1.85, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 35.294117647058826)","(10.0, 15.5, 14.814285714285715)","(101.0, 360.0, 295.0)","(61.0, 130.0, 114.0)","(9.0, 99999, 99990)","(71.0, 120.0, 96.0)","(71.0, 140.0, 118.0)"
07-01-2023 19:06:05.218035,"(3.0, 3.7, 3.635344827586207)","(1.85, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 35.46666666666667)","(10.0, 15.5, 14.475)","(101.0, 350.0, 295.0)","(61.0, 120.0, 114.0)","(9.0, 99999, 99990)","(71.0, 120.0, 96.0)","(71.0, 130.0, 122.5)"
07-01-2023 19:06:06.682241,"(3.0, 3.7, 3.664)","(1.85, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 35.46666666666667)","(10.0, 15.0, 14.583333333333334)","(101.0, 350.0, 256.6666666666667)","(61.0, 120.0, 93.92857142857143)","(9.0, 99999, 99990)","(71.0, 120.0, 96.0)","(71.0, 130.0, 122.5)"
07-01-2023 19:06:08.155949,"(3.0, 3.65, 3.6314814814814813)","(1.85, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 35.46666666666667)","(10.0, 15.0, 14.583333333333334)","(101.0, 340.0, 256.6666666666667)","(61.0, 110.0, 93.92857142857143)","(9.0, 99999, 99990)","(71.0, 120.0, 96.0)","(71.0, 130.0, 122.5)"
07-01-2023 19:06:09.609777,"(3.0, 3.65, 3.6229729729729727)","(1.85, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 38.0, 37.142857142857146)","(10.0, 14.0, 13.807692307692308)","(101.0, 340.0, 256.6666666666667)","(61.0, 110.0, 93.92857142857143)","(9.0, 99999, 99990)","(71.0, 120.0, 96.0)","(71.0, 130.0, 122.5)"
07-01-2023 19:06:11.019062,"(3.1, 3.65, 3.6229729729729727)","(1.85, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 38.0, 37.142857142857146)","(10.0, 14.0, 13.647058823529411)","(101.0, 340.0, 285.0)","(61.0, 110.0, 93.92857142857143)","(10.0, 99999, 99990)","(71.0, 120.0, 96.0)","(71.0, 130.0, 116.66666666666667)"
07-01-2023 19:06:12.428038,"(3.1, 3.6, 3.5629213483146067)","(1.85, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 38.0, 35.75)","(10.0, 14.0, 13.857142857142858)","(101.0, 330.0, 285.0)","(61.0, 110.0, 93.33333333333333)","(10.0, 99999, 99990)","(71.0, 120.0, 97.5)","(71.0, 130.0, 116.66666666666667)"
07-01-2023 19:06:13.697580,"(3.1, 3.55, 3.5142857142857142)","(1.85, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 38.0, 35.55555555555556)","(10.0, 14.0, 13.25)","(101.0, 330.0, 285.0)","(61.0, 110.0, 92.14285714285714)","(10.0, 99999, 99990)","(71.0, 110.0, 97.5)","(71.0, 130.0, 116.66666666666667)"
07-01-2023 19:06:14.990103,"(3.1, 3.55, 3.5125)","(1.85, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 36.0, 35.09090909090909)","(10.0, 13.5, 13.227272727272727)","(101.0, 330.0, 285.0)","(61.0, 110.0, 92.14285714285714)","(10.0, 99999, 99990)","(71.0, 110.0, 93.33333333333333)","(71.0, 130.0, 116.66666666666667)"
07-01-2023 19:06:16.390044,"(3.1, 3.5, 3.4965)","(1.85, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 36.0, 35.09090909090909)","(10.0, 13.5, 13.178571428571429)","(101.0, 330.0, 253.33333333333334)","(61.0, 110.0, 92.14285714285714)","(10.0, 99999, 99990)","(71.0, 110.0, 94.44444444444444)","(71.0, 130.0, 116.66666666666667)"
07-01-2023 19:06:17.829362,"(3.1, 3.5, 3.4965)","(1.85, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 36.0, 35.09090909090909)","(10.0, 13.5, 13.289473684210526)","(101.0, 320.0, 253.33333333333334)","(61.0, 110.0, 92.14285714285714)","(10.0, 99999, 99990)","(71.0, 110.0, 99.23076923076923)","(71.0, 130.0, 116.66666666666667)"
07-01-2023 19:06:19.255219,"(3.1, 3.5, 3.463855421686747)","(1.85, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 36.0, 35.09090909090909)","(10.0, 13.5, 13.264705882352942)","(101.0, 320.0, 275.0)","(61.0, 110.0, 92.14285714285714)","(10.0, 99999, 99990)","(71.0, 110.0, 90.0)","(71.0, 130.0, 116.66666666666667)"
07-01-2023 19:06:20.586170,"(3.1, 3.5, 3.463855421686747)","(1.85, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 36.0, 34.285714285714285)","(10.0, 13.5, 13.264705882352942)","(101.0, 310.0, 275.0)","(61.0, 110.0, 92.14285714285714)","(10.0, 99999, 99990)","(71.0, 110.0, 90.0)","(71.0, 130.0, 116.66666666666667)"
07-01-2023 19:06:21.914963,"(3.1, 3.5, 3.453846153846154)","(1.85, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 36.0, 34.285714285714285)","(10.0, 13.5, 13.264705882352942)","(101.0, 310.0, 275.0)","(61.0, 110.0, 92.14285714285714)","(10.0, 99999, 99990)","(71.0, 110.0, 90.0)","(71.0, 130.0, 116.66666666666667)"
07-01-2023 19:06:23.237999,"(3.1, 3.5, 3.445945945945946)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 36.0, 34.666666666666664)","(10.0, 13.5, 13.333333333333334)","(101.0, 310.0, 275.0)","(61.0, 110.0, 90.45454545454545)","(9.0, 99999, 99990)","(71.0, 110.0, 90.0)","(71.0, 130.0, 116.66666666666667)"
07-01-2023 19:06:24.595916,"(3.1, 3.5, 3.453125)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 36.0, 34.666666666666664)","(10.0, 13.5, 13.333333333333334)","(101.0, 310.0, 275.0)","(61.0, 100.0, 89.28571428571429)","(9.0, 99999, 99990)","(71.0, 110.0, 90.0)","(71.0, 130.0, 116.66666666666667)"
07-01-2023 19:06:25.927445,"(3.1, 3.5, 3.4662251655629137)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 36.0, 34.333333333333336)","(10.0, 13.0, 12.976190476190476)","(101.0, 310.0, 275.0)","(61.0, 100.0, 89.28571428571429)","(9.0, 99999, 99990)","(71.0, 110.0, 90.0)","(71.0, 130.0, 116.66666666666667)"
07-01-2023 19:06:27.305006,"(3.1, 3.5, 3.4716666666666667)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 36.0, 32.266666666666666)","(10.0, 13.5, 13.453125)","(101.0, 310.0, 275.0)","(61.0, 100.0, 90.0)","(9.0, 99999, 99990)","(71.0, 110.0, 92.85714285714286)","(71.0, 130.0, 120.0)"
07-01-2023 19:06:28.696957,"(3.1, 3.5, 3.4716666666666667)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 36.0, 32.266666666666666)","(10.0, 13.5, 13.852941176470589)","(101.0, 310.0, 275.0)","(61.0, 100.0, 90.0)","(9.0, 99999, 99990)","(71.0, 110.0, 92.85714285714286)","(71.0, 130.0, 89.16666666666667)"
07-01-2023 19:06:30.105248,"(3.1, 3.5, 3.464788732394366)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 36.0, 32.266666666666666)","(10.0, 14.0, 13.604651162790697)","(101.0, 310.0, 275.0)","(61.0, 100.0, 90.0)","(9.0, 99999, 99990)","(71.0, 110.0, 92.85714285714286)","(71.0, 110.0, 99.58333333333333)"
07-01-2023 19:06:31.530692,"(3.1, 3.55, 3.519135802469136)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 36.0, 31.77777777777778)","(10.0, 14.0, 13.604651162790697)","(101.0, 310.0, 275.0)","(61.0, 100.0, 90.625)","(9.0, 99999, 99990)","(71.0, 110.0, 92.85714285714286)","(71.0, 110.0, 99.58333333333333)"
07-01-2023 19:06:32.963465,"(3.1, 3.5, 3.4659574468085106)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 34.0, 29.066666666666666)","(10.0, 14.0, 13.604651162790697)","(101.0, 310.0, 275.0)","(61.0, 100.0, 90.625)","(9.0, 99999, 99990)","(71.0, 110.0, 92.85714285714286)","(71.0, 110.0, 96.11111111111111)"
07-01-2023 19:06:34.406905,"(3.1, 3.5, 3.46)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 30.0, 29.263157894736842)","(10.0, 14.0, 13.653061224489797)","(101.0, 310.0, 270.0)","(61.0, 100.0, 91.17647058823529)","(9.0, 99999, 99990)","(71.0, 110.0, 96.66666666666667)","(71.0, 110.0, 90.35714285714286)"
07-01-2023 19:06:35.972937,"(3.1, 3.5, 3.4692307692307693)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 30.0, 29.227272727272727)","(10.0, 14.0, 13.653061224489797)","(101.0, 300.0, 270.0)","(61.0, 100.0, 91.17647058823529)","(9.0, 99999, 99990)","(71.0, 110.0, 87.5)","(71.0, 100.0, 90.35714285714286)"
07-01-2023 19:06:37.554093,"(3.1, 3.5, 3.5434426229508196)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 30.0, 30.833333333333332)","(10.0, 14.0, 11.348837209302326)","(101.0, 300.0, 265.0)","(61.0, 100.0, 95.5)","(9.0, 99999, 99990)","(71.0, 110.0, 87.5)","(71.0, 100.0, 93.0)"
07-01-2023 19:06:39.169738,"(3.1, 3.55, 3.5)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 32.0, 30.8)","(10.0, 12.0, 11.166666666666666)","(101.0, 440.0, 330.0)","(61.0, 100.0, 96.25)","(9.0, 99999, 99990)","(71.0, 110.0, 87.5)","(71.0, 100.0, 93.4375)"
07-01-2023 19:06:40.665521,"(3.1, 3.5, 3.4937007874015746)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 32.0, 30.5)","(10.0, 11.5, 10.981012658227849)","(101.0, 420.0, 265.7142857142857)","(61.0, 100.0, 98.54166666666667)","(9.0, 99999, 99990)","(71.0, 110.0, 87.5)","(71.0, 100.0, 94.16666666666667)"
07-01-2023 19:06:42.225922,"(3.1, 3.5, 3.432242990654206)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 32.0, 29.142857142857142)","(10.0, 11.5, 10.93661971830986)","(101.0, 420.0, 268.3333333333333)","(61.0, 110.0, 96.25)","(9.0, 99999, 99990)","(71.0, 110.0, 97.14285714285714)","(71.0, 100.0, 94.61538461538461)"
07-01-2023 19:06:43.901347,"(3.1, 3.45, 3.432242990654206)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 32.0, 28.96)","(10.0, 11.5, 10.93661971830986)","(101.0, 410.0, 266.6666666666667)","(61.0, 110.0, 96.25)","(9.0, 99999, 99990)","(71.0, 110.0, 101.81818181818181)","(71.0, 100.0, 94.61538461538461)"
07-01-2023 19:06:45.667845,"(3.1, 3.45, 3.4396739130434786)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 32.0, 28.96)","(10.0, 11.5, 10.818181818181818)","(101.0, 400.0, 310.0)","(61.0, 110.0, 96.25)","(9.0, 99999, 99990)","(71.0, 110.0, 101.81818181818181)","(71.0, 100.0, 94.61538461538461)"
07-01-2023 19:06:47.272676,"(3.1, 3.45, 3.4396739130434786)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 32.0, 29.09090909090909)","(10.0, 11.5, 9.27)","(101.0, 380.0, 290.0)","(61.0, 110.0, 95.71428571428571)","(9.0, 99999, 99990)","(71.0, 110.0, 95.0)","(71.0, 100.0, 94.61538461538461)"
07-01-2023 19:06:48.882333,"(3.1, 3.5, 3.456451612903226)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 30.0, 29.375)","(10.0, 9.4, 9.3)","(101.0, 390.0, 310.0)","(61.0, 110.0, 95.71428571428571)","(9.0, 99999, 99990)","(71.0, 110.0, 96.66666666666667)","(71.0, 100.0, 94.61538461538461)"
07-01-2023 19:06:50.512164,"(3.1, 3.5, 3.4543343653250775)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 30.0, 29.375)","(10.0, 9.4, 9.3)","(101.0, 380.0, 305.0)","(61.0, 110.0, 101.66666666666667)","(9.0, 99999, 99990)","(71.0, 110.0, 100.0)","(71.0, 100.0, 94.61538461538461)"
07-01-2023 19:06:52.182264,"(3.1, 3.5, 3.4405213270142183)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 30.0, 27.07246376811594)","(10.0, 9.6, 8.7)","(101.0, 370.0, 305.0)","(61.0, 110.0, 91.11111111111111)","(9.0, 99999, 99990)","(71.0, 110.0, 82.0)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:06:53.770700,"(3.1, 3.45, 3.441625615763547)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 28.0, 26.11764705882353)","(10.0, 8.8, 8.66060606060606)","(101.0, 370.0, 305.0)","(61.0, 100.0, 91.11111111111111)","(9.0, 99999, 99990)","(71.0, 110.0, 87.5)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:06:55.395511,"(3.1, 3.45, 3.441831683168317)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 28.0, 24.3125)","(10.0, 8.8, 8.770000000000001)","(101.0, 370.0, 305.0)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 87.5)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:06:56.913127,"(3.1, 3.45, 3.441951219512195)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 26.0, 25.0)","(10.0, 8.8, 8.77)","(101.0, 370.0, 305.0)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 78.57142857142857)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:06:58.448897,"(3.1, 3.45, 3.4396135265700485)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 26.0, 24.53846153846154)","(10.0, 9.0, 8.754666666666667)","(101.0, 370.0, 280.0)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 81.25)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:07:00.032880,"(3.1, 3.45, 3.430739299610895)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 25.0, 24.636363636363637)","(10.0, 9.0, 8.676190476190476)","(101.0, 360.0, 280.0)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 86.15384615384616)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:07:01.697319,"(3.1, 3.45, 3.4398104265402845)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 25.0, 24.6875)","(10.0, 8.8, 8.721951219512196)","(101.0, 360.0, 274.0)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 94.0)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:07:03.248521,"(3.1, 3.45, 3.45761316872428)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 26.0, 24.6875)","(10.0, 8.8, 8.655172413793103)","(101.0, 410.0, 280.0)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 87.14285714285714)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:07:04.776467,"(3.1, 3.5, 3.472535211267606)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 26.0, 24.8)","(10.0, 8.8, 8.72972972972973)","(101.0, 400.0, 315.0)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 87.14285714285714)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:07:06.218423,"(3.1, 3.5, 3.472535211267606)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 26.0, 24.8)","(10.0, 8.8, 8.726315789473684)","(101.0, 390.0, 310.0)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 87.14285714285714)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:07:07.622942,"(3.1, 3.5, 3.4870689655172415)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 26.0, 25.357142857142858)","(10.0, 9.0, 8.92)","(101.0, 380.0, 286.6666666666667)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 78.0)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:07:09.090340,"(3.1, 3.55, 3.484)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 26.0, 24.727272727272727)","(10.0, 9.4, 9.047058823529412)","(101.0, 380.0, 305.0)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 78.0)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:07:10.607131,"(3.1, 3.5, 3.5108108108108107)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 25.0, 25.28)","(10.0, 9.4, 9.047058823529412)","(101.0, 370.0, 300.0)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 78.0)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:07:12.165695,"(3.1, 3.55, 3.530057803468208)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 26.0, 25.192307692307693)","(10.0, 9.4, 9.025)","(101.0, 360.0, 280.0)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 78.0)","(71.0, 100.0, 95.33333333333333)"
07-01-2023 19:07:13.710943,"(3.1, 3.6, 3.5531249999999996)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 26.0, 25.275862068965516)","(10.0, 9.4, 9.226086956521739)","(101.0, 360.0, 300.0)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 79.375)","(71.0, 100.0, 95.625)"
07-01-2023 19:07:15.150942,"(3.1, 3.6, 3.55188679245283)","(1.9, 99999, 99990)","(16.0, 99999, 99990)","(31.0, 26.0, 25.275862068965516)","(10.0, 9.4, 9.330434782608696)","(101.0, 360.0, 313.3333333333333)","(61.0, 100.0, 95.0)","(9.0, 99999, 99990)","(71.0, 100.0, 79.375)","(71.0, 100.0, 95.88235294117646)"
