,Bye Bye Taipan,Devastator,Game One,Mr Savant,Smart And Classy,Lenny Rocks Out,Rubeson
11-01-2023 13:50:32.796944,"(4.0, 5.0, 4.933333333333334)","(6.5, 8.2, 7.947368421052631)","(7.5, 8.8, 8.457142857142857)","(91.0, 220.0, 136.66666666666666)","(7.0, 9.6, 9.507692307692308)","(14.0, 34.0, 33.310344827586206)","(2.1, 2.48, 2.4553846153846153)"
11-01-2023 13:50:34.098009,"(4.0, 5.0, 4.8875)","(6.5, 8.2, 7.947368421052631)","(7.5, 8.8, 8.457142857142857)","(91.0, 220.0, 136.66666666666666)","(7.0, 9.6, 9.514285714285714)","(14.0, 34.0, 33.310344827586206)","(2.1, 2.48, 2.4553846153846153)"
11-01-2023 13:50:35.463497,"(4.0, 5.0, 4.8875)","(6.5, 8.2, 7.947368421052631)","(7.5, 8.8, 8.457142857142857)","(91.0, 220.0, 136.66666666666666)","(7.0, 9.6, 9.514285714285714)","(14.0, 34.0, 33.310344827586206)","(2.1, 2.48, 2.4553846153846153)"
11-01-2023 13:50:37.037822,"(4.0, 5.0, 4.877777777777777)","(6.5, 8.2, 7.947368421052631)","(7.5, 8.8, 8.457142857142857)","(91.0, 220.0, 136.66666666666666)","(7.0, 9.6, 9.565217391304348)","(14.0, 34.0, 33.285714285714285)","(2.1, 2.48, 2.4673684210526314)"
11-01-2023 13:50:38.561167,"(4.0, 5.0, 4.866666666666666)","(6.5, 8.2, 7.585714285714285)","(7.5, 8.8, 8.7)","(91.0, 220.0, 136.66666666666666)","(7.0, 9.6, 9.441379310344828)","(14.0, 34.0, 33.285714285714285)","(2.1, 2.48, 2.4685714285714284)"
11-01-2023 13:50:39.819183,"(4.0, 5.0, 4.866666666666666)","(6.5, 7.8, 7.585714285714285)","(7.5, 8.8, 8.654545454545454)","(91.0, 220.0, 136.66666666666666)","(7.0, 10.0, 9.654545454545454)","(14.0, 34.0, 33.285714285714285)","(2.1, 2.5, 2.5092307692307694)"
11-01-2023 13:50:41.155490,"(4.0, 5.0, 4.877777777777777)","(6.5, 7.6, 7.62)","(7.5, 8.8, 8.444444444444445)","(91.0, 220.0, 136.66666666666666)","(7.0, 9.8, 9.64)","(14.0, 34.0, 33.285714285714285)","(2.1, 2.52, 2.4925)"
11-01-2023 13:50:42.333965,"(4.0, 5.0, 4.866666666666666)","(6.5, 7.8, 7.62)","(7.5, 8.8, 8.444444444444445)","(91.0, 220.0, 136.66666666666666)","(7.0, 9.8, 9.723809523809525)","(14.0, 34.0, 33.285714285714285)","(2.1, 2.52, 2.4925)"
11-01-2023 13:50:43.611239,"(4.0, 5.0, 4.866666666666666)","(6.5, 7.8, 7.42)","(7.5, 8.8, 8.444444444444445)","(91.0, 220.0, 136.66666666666666)","(7.0, 9.8, 9.723809523809525)","(14.0, 34.0, 33.5)","(2.1, 2.52, 2.4925)"
11-01-2023 13:50:44.875817,"(4.0, 5.0, 4.866666666666666)","(6.5, 7.6, 7.458823529411765)","(7.5, 8.8, 8.426666666666668)","(91.0, 220.0, 136.66666666666666)","(7.0, 9.8, 9.760000000000002)","(14.0, 34.0, 33.368421052631575)","(2.1, 2.52, 2.4925)"
11-01-2023 13:50:46.176375,"(4.0, 5.0, 4.866666666666666)","(6.5, 7.6, 7.4206896551724135)","(7.5, 8.8, 8.426666666666668)","(91.0, 220.0, 136.66666666666666)","(7.0, 9.8, 9.760000000000002)","(14.0, 34.0, 33.04761904761905)","(2.1, 2.52, 2.4925)"
11-01-2023 13:50:47.442649,"(4.0, 5.0, 4.866666666666666)","(6.5, 7.6, 7.4206896551724135)","(7.5, 8.8, 8.426666666666668)","(91.0, 220.0, 136.66666666666666)","(7.0, 9.8, 9.760000000000002)","(14.0, 34.0, 33.09090909090909)","(2.1, 2.52, 2.4925)"
11-01-2023 13:50:48.725339,"(4.0, 5.0, 4.866666666666666)","(6.5, 7.6, 7.4206896551724135)","(7.5, 8.8, 8.426666666666668)","(91.0, 220.0, 153.33333333333334)","(7.5, 9.8, 9.760000000000002)","(14.0, 34.0, 33.09090909090909)","(2.1, 2.52, 2.4925)"
11-01-2023 13:50:49.986640,"(4.0, 5.0, 4.866666666666666)","(6.5, 7.6, 7.4206896551724135)","(7.5, 8.8, 8.426666666666668)","(91.0, 220.0, 153.33333333333334)","(7.5, 9.8, 9.760000000000002)","(14.0, 34.0, 33.09090909090909)","(2.1, 2.52, 2.4925)"
11-01-2023 13:50:51.252669,"(4.0, 5.0, 4.866666666666666)","(6.5, 7.6, 7.380645161290323)","(7.5, 8.8, 8.418181818181818)","(91.0, 220.0, 153.33333333333334)","(7.5, 9.8, 9.884210526315789)","(14.0, 34.0, 33.130434782608695)","(2.1, 2.52, 2.4925)"
11-01-2023 13:50:52.717685,"(4.0, 5.0, 4.866666666666666)","(6.5, 7.6, 7.35)","(7.5, 8.8, 8.466666666666667)","(91.0, 220.0, 153.33333333333334)","(7.5, 10.0, 9.91764705882353)","(14.0, 34.0, 33.130434782608695)","(2.1, 2.52, 2.4925)"
11-01-2023 13:50:54.212683,"(4.0, 5.0, 4.866666666666666)","(6.5, 7.6, 7.373913043478261)","(7.5, 8.6, 8.507692307692308)","(91.0, 220.0, 153.33333333333334)","(7.5, 10.0, 9.91764705882353)","(14.0, 34.0, 32.57142857142857)","(2.1, 2.52, 2.4925)"
11-01-2023 13:50:55.467610,"(4.0, 5.0, 4.866666666666666)","(6.5, 7.6, 7.366666666666666)","(7.5, 8.6, 8.622222222222222)","(91.0, 220.0, 153.33333333333334)","(7.5, 10.0, 9.84)","(14.0, 34.0, 32.57142857142857)","(2.1, 2.52, 2.4823529411764707)"
11-01-2023 13:50:56.652647,"(4.0, 4.9, 4.866666666666667)","(6.0, 7.6, 7.366666666666666)","(7.5, 9.0, 8.64)","(81.0, 220.0, 153.33333333333334)","(7.5, 10.0, 9.942857142857143)","(15.0, 34.0, 33.130434782608695)","(2.1, 2.52, 2.4823529411764707)"
11-01-2023 13:50:57.762658,"(4.0, 4.9, 4.85)","(6.0, 7.4, 7.366666666666667)","(7.5, 9.0, 8.64)","(81.0, 220.0, 153.33333333333334)","(7.5, 10.0, 10.25)","(15.0, 34.0, 33.130434782608695)","(2.1, 2.52, 2.4823529411764707)"
11-01-2023 13:50:59.030501,"(4.0, 4.8, 4.79)","(6.0, 7.4, 7.23448275862069)","(7.5, 9.2, 8.872727272727273)","(81.0, 220.0, 153.33333333333334)","(7.5, 10.5, 10.264705882352942)","(15.0, 34.0, 33.130434782608695)","(2.1, 2.52, 2.4823529411764707)"
11-01-2023 13:51:00.344604,"(4.0, 4.8, 4.772)","(6.0, 7.4, 7.23448275862069)","(7.5, 9.2, 8.91578947368421)","(81.0, 220.0, 153.33333333333334)","(7.5, 10.5, 10.30952380952381)","(15.0, 34.0, 33.27272727272727)","(2.1, 2.52, 2.4823529411764707)"
11-01-2023 13:51:02.025584,"(4.0, 4.8, 4.791304347826086)","(6.0, 7.4, 7.258823529411765)","(7.5, 9.2, 8.872727272727273)","(81.0, 220.0, 153.33333333333334)","(7.5, 10.5, 10.3)","(15.0, 34.0, 33.27272727272727)","(2.1, 2.52, 2.493333333333333)"
11-01-2023 13:51:03.365151,"(4.0, 4.8, 4.822222222222222)","(6.0, 7.4, 7.205128205128205)","(7.5, 9.2, 8.857142857142858)","(81.0, 220.0, 153.33333333333334)","(7.5, 10.5, 10.405405405405405)","(15.0, 34.0, 33.130434782608695)","(2.1, 2.5, 2.456)"
11-01-2023 13:51:04.787419,"(4.0, 4.9, 4.844444444444444)","(6.0, 7.4, 7.25)","(7.5, 9.2, 8.88)","(81.0, 220.0, 153.33333333333334)","(7.5, 10.5, 10.53448275862069)","(15.0, 34.0, 33.130434782608695)","(2.1, 2.48, 2.4417142857142857)"
11-01-2023 13:51:06.152417,"(4.0, 4.9, 4.834482758620689)","(6.0, 7.4, 7.195121951219512)","(7.5, 9.2, 8.885714285714286)","(81.0, 220.0, 153.33333333333334)","(7.5, 11.0, 10.636363636363637)","(15.0, 34.0, 33.130434782608695)","(2.1, 2.46, 2.4158490566037734)"
11-01-2023 13:51:07.520295,"(4.0, 5.0, 4.9)","(6.0, 7.4, 7.195121951219512)","(7.5, 9.2, 8.885714285714286)","(81.0, 220.0, 153.33333333333334)","(7.5, 11.0, 10.636363636363637)","(15.0, 34.0, 33.130434782608695)","(2.1, 2.44, 2.414285714285714)"
11-01-2023 13:51:08.892204,"(4.0, 5.0, 4.928301886792453)","(6.0, 7.4, 7.260869565217392)","(7.5, 9.2, 8.885714285714286)","(81.0, 220.0, 170.0)","(7.5, 11.0, 10.783018867924529)","(15.0, 34.0, 33.285714285714285)","(2.1, 2.44, 2.4)"
11-01-2023 13:51:10.153414,"(4.0, 5.0, 4.928301886792453)","(6.0, 7.4, 7.2700000000000005)","(7.5, 9.2, 8.885714285714286)","(81.0, 220.0, 153.33333333333334)","(7.5, 11.0, 10.790909090909091)","(15.0, 34.0, 33.285714285714285)","(2.1, 2.42, 2.4)"
11-01-2023 13:51:11.354379,"(4.0, 5.0, 4.928301886792453)","(6.0, 7.4, 7.2700000000000005)","(7.5, 9.2, 8.885714285714286)","(81.0, 220.0, 153.33333333333334)","(7.5, 11.0, 10.790909090909091)","(15.0, 34.0, 33.285714285714285)","(2.1, 2.42, 2.3937142857142857)"
11-01-2023 13:51:12.728576,"(4.0, 5.0, 4.936)","(6.0, 7.4, 7.195744680851064)","(7.5, 9.2, 8.85217391304348)","(81.0, 220.0, 153.33333333333334)","(7.5, 11.0, 10.855555555555556)","(15.0, 34.0, 33.285714285714285)","(2.1, 2.42, 2.395483870967742)"
11-01-2023 13:51:13.932035,"(4.0, 5.0, 4.936)","(6.0, 7.4, 7.195744680851064)","(7.5, 9.2, 8.85217391304348)","(81.0, 220.0, 153.33333333333334)","(7.5, 11.0, 11.266666666666667)","(15.0, 34.0, 33.285714285714285)","(2.1, 2.42, 2.3890322580645162)"
11-01-2023 13:51:15.138776,"(4.0, 5.0, 4.936)","(6.0, 7.4, 7.181818181818182)","(7.5, 9.0, 8.784615384615384)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.409090909090908)","(15.0, 34.0, 33.130434782608695)","(2.1, 2.42, 2.3890322580645162)"
11-01-2023 13:51:16.407204,"(4.0, 5.0, 4.936)","(6.0, 7.4, 7.170212765957447)","(7.5, 9.2, 8.876923076923076)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.409090909090908)","(15.0, 34.0, 33.130434782608695)","(2.1, 2.42, 2.3890322580645162)"
11-01-2023 13:51:17.676537,"(4.0, 5.0, 4.936)","(6.0, 7.4, 7.170212765957447)","(7.5, 9.2, 8.876923076923076)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.447368421052632)","(15.0, 34.0, 33.09090909090909)","(2.1, 2.42, 2.3890322580645162)"
11-01-2023 13:51:19.096249,"(4.0, 5.0, 4.936)","(6.0, 7.4, 7.170212765957447)","(7.5, 9.2, 9.015384615384615)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.447368421052632)","(15.0, 34.0, 33.04761904761905)","(2.1, 2.42, 2.386086956521739)"
11-01-2023 13:51:20.350831,"(4.0, 5.0, 4.944117647058824)","(6.0, 7.4, 7.25)","(7.5, 9.0, 8.876923076923077)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.447368421052632)","(15.0, 34.0, 33.04761904761905)","(2.1, 2.42, 2.386086956521739)"
11-01-2023 13:51:21.571141,"(4.0, 5.0, 4.928301886792453)","(6.0, 7.4, 7.303030303030304)","(7.5, 9.0, 8.756521739130434)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.447368421052632)","(15.0, 34.0, 33.04761904761905)","(2.1, 2.42, 2.381)"
11-01-2023 13:51:22.772120,"(4.0, 5.0, 4.928301886792453)","(6.0, 7.4, 7.330769230769231)","(7.5, 9.0, 8.756521739130434)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.333333333333334)","(15.0, 34.0, 33.09090909090909)","(2.1, 2.42, 2.381)"
11-01-2023 13:51:24.000817,"(4.0, 5.0, 4.928301886792453)","(6.0, 7.4, 7.294444444444444)","(7.5, 9.0, 8.756521739130434)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.333333333333334)","(15.0, 34.0, 33.09090909090909)","(2.1, 2.42, 2.393333333333333)"
11-01-2023 13:51:25.281987,"(4.0, 5.0, 4.95625)","(6.0, 7.4, 7.247368421052632)","(7.5, 9.0, 8.763636363636364)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.333333333333334)","(15.0, 34.0, 32.56)","(2.1, 2.42, 2.388695652173913)"
11-01-2023 13:51:26.772990,"(4.0, 5.0, 4.966666666666667)","(6.0, 7.4, 7.283333333333333)","(7.5, 9.0, 8.763636363636364)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.387096774193548)","(15.0, 34.0, 32.90909090909091)","(2.1, 2.4, 2.370344827586207)"
11-01-2023 13:51:28.066496,"(4.0, 5.0, 4.985714285714286)","(6.0, 7.4, 7.283333333333333)","(7.5, 9.0, 8.763636363636364)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.424242424242424)","(15.0, 34.0, 33.04761904761905)","(2.1, 2.38, 2.3575438596491227)"
11-01-2023 13:51:29.429409,"(4.0, 5.0, 4.985714285714286)","(6.0, 7.4, 7.335294117647059)","(7.5, 9.0, 8.820689655172414)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.424242424242424)","(15.0, 34.0, 33.04761904761905)","(2.1, 2.38, 2.3330434782608696)"
11-01-2023 13:51:30.741940,"(4.0, 5.1, 5.0375)","(6.0, 7.6, 7.430303030303031)","(7.5, 9.0, 8.783333333333333)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.413793103448276)","(15.0, 34.0, 32.90909090909091)","(2.1, 2.34, 2.334285714285714)"
11-01-2023 13:51:32.007736,"(4.0, 5.2, 5.1069767441860465)","(6.0, 7.6, 7.44)","(7.5, 9.0, 8.783333333333333)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.413793103448276)","(15.0, 34.0, 32.90909090909091)","(2.1, 2.34, 2.318181818181818)"
11-01-2023 13:51:33.198558,"(4.0, 5.2, 5.114893617021277)","(6.0, 7.6, 7.437037037037038)","(7.5, 9.0, 8.847058823529412)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.410714285714286)","(15.0, 34.0, 32.8)","(2.1, 2.34, 2.3175)"
11-01-2023 13:51:34.491054,"(4.0, 5.2, 5.130434782608695)","(6.0, 7.6, 7.424)","(7.5, 9.0, 8.807407407407407)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.410714285714286)","(15.0, 34.0, 32.8)","(2.1, 2.34, 2.3145454545454545)"
11-01-2023 13:51:35.758719,"(4.0, 5.2, 5.130434782608695)","(6.0, 7.6, 7.424)","(7.5, 9.0, 8.9)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.410714285714286)","(15.0, 34.0, 32.8)","(2.1, 2.34, 2.3098823529411763)"
11-01-2023 13:51:36.795049,"(4.0, 5.2, 5.130434782608695)","(6.0, 7.6, 7.435294117647059)","(7.5, 9.0, 8.9)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.393939393939394)","(15.0, 34.0, 32.8)","(2.1, 2.34, 2.3098823529411763)"
11-01-2023 13:51:37.987047,"(4.0, 5.2, 5.12)","(6.0, 7.6, 7.435294117647059)","(7.5, 9.0, 8.927272727272728)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.383333333333333)","(15.0, 34.0, 32.8)","(2.1, 2.34, 2.3098823529411763)"
11-01-2023 13:51:39.205855,"(4.0, 5.2, 5.12)","(6.0, 7.6, 7.435294117647059)","(7.5, 9.0, 8.927272727272728)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.383333333333333)","(15.0, 34.0, 32.857142857142854)","(2.1, 2.34, 2.3098823529411763)"
11-01-2023 13:51:40.434668,"(4.0, 5.2, 5.12)","(6.0, 7.6, 7.435294117647059)","(7.5, 9.0, 8.927272727272728)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.383333333333333)","(15.0, 34.0, 32.8)","(2.1, 2.34, 2.3098823529411763)"
11-01-2023 13:51:41.689764,"(4.0, 5.2, 5.12)","(6.0, 7.6, 7.435294117647059)","(7.5, 9.0, 8.927272727272728)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.419354838709678)","(15.0, 34.0, 32.8)","(2.1, 2.34, 2.31037037037037)"
11-01-2023 13:51:42.936393,"(4.0, 5.2, 5.12)","(6.0, 7.6, 7.435294117647059)","(7.5, 9.0, 8.927272727272728)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.424242424242424)","(15.0, 34.0, 32.8)","(2.1, 2.34, 2.3099999999999996)"
11-01-2023 13:51:44.203186,"(4.0, 5.2, 5.12)","(6.0, 7.6, 7.435294117647059)","(7.5, 9.0, 8.927272727272728)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.424242424242424)","(15.0, 34.0, 32.8)","(2.1, 2.34, 2.2916129032258064)"
11-01-2023 13:51:45.402494,"(4.0, 5.3, 5.2081081081081075)","(6.0, 7.6, 7.5)","(7.5, 9.2, 8.892307692307693)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.413793103448276)","(15.0, 34.0, 32.8)","(2.1, 2.3, 2.2834482758620687)"
11-01-2023 13:51:46.603024,"(4.0, 5.3, 5.223636363636364)","(6.0, 7.6, 7.572727272727272)","(7.5, 9.2, 8.892307692307693)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.413793103448276)","(15.0, 34.0, 32.8)","(2.1, 2.3, 2.2744444444444443)"
11-01-2023 13:51:47.829148,"(4.0, 5.3, 5.226086956521739)","(6.0, 7.8, 7.66)","(7.5, 9.2, 8.90909090909091)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.461538461538462)","(15.0, 34.0, 32.8)","(2.1, 2.28, 2.2818181818181817)"
11-01-2023 13:51:49.027229,"(4.0, 5.3, 5.2318181818181815)","(6.0, 7.8, 7.663157894736842)","(7.5, 9.2, 9.035294117647059)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.288461538461538)","(15.0, 34.0, 32.8)","(2.1, 2.3, 2.285333333333333)"
11-01-2023 13:51:50.174591,"(4.0, 5.3, 5.209090909090909)","(6.0, 7.6, 7.457142857142857)","(7.5, 9.2, 9.035294117647059)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.025)","(15.0, 34.0, 32.857142857142854)","(2.1, 2.3, 2.3058823529411763)"
11-01-2023 13:51:51.424325,"(4.0, 5.3, 5.211627906976744)","(6.0, 7.6, 7.457142857142857)","(7.5, 9.2, 9.035294117647059)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.03061224489796)","(15.0, 34.0, 32.857142857142854)","(2.1, 2.32, 2.3042857142857143)"
11-01-2023 13:51:52.635924,"(4.0, 5.3, 5.220833333333333)","(6.0, 7.6, 7.457142857142857)","(7.5, 9.2, 9.12)","(81.0, 220.0, 153.33333333333334)","(8.0, 11.5, 11.03061224489796)","(15.0, 34.0, 25.015209125475284)","(2.1, 2.32, 2.2989473684210524)"
11-01-2023 13:51:53.846367,"(4.0, 5.3, 5.24)","(6.0, 7.8, 7.6625000000000005)","(7.5, 9.2, 9.142857142857142)","(81.0, 220.0, 152.85714285714286)","(8.0, 11.5, 10.524390243902438)","(15.0, 27.0, 23.714285714285715)","(2.1, 2.3, 2.296333333333333)"
11-01-2023 13:51:55.139286,"(4.0, 5.4, 5.35)","(6.0, 8.0, 7.7749999999999995)","(7.5, 9.2, 9.208695652173914)","(81.0, 210.0, 130.0)","(8.0, 11.0, 10.314814814814815)","(15.0, 24.0, 21.428571428571427)","(2.1, 2.3, 2.3075675675675673)"
11-01-2023 13:51:56.410746,"(4.0, 5.4, 5.3828571428571435)","(6.0, 8.0, 7.7749999999999995)","(7.5, 9.4, 9.266666666666667)","(81.0, 210.0, 131.42857142857144)","(8.0, 10.5, 10.338709677419354)","(15.0, 22.0, 20.056)","(2.1, 2.34, 2.3288235294117645)"
11-01-2023 13:51:57.681197,"(4.0, 5.3, 5.285365853658536)","(6.0, 8.0, 7.824242424242424)","(7.5, 9.2, 9.285714285714285)","(81.0, 210.0, 125.38461538461539)","(8.0, 10.5, 10.354166666666666)","(15.0, 21.0, 20.008438818565402)","(2.1, 2.34, 2.34)"
11-01-2023 13:51:58.983737,"(4.0, 5.3, 5.277777777777778)","(6.0, 8.0, 7.771428571428571)","(7.5, 9.4, 9.282758620689654)","(81.0, 210.0, 125.38461538461539)","(8.0, 10.5, 10.068181818181818)","(15.0, 21.0, 19.1)","(2.1, 2.36, 2.3317647058823527)"
11-01-2023 13:52:00.204601,"(4.0, 5.4, 5.277777777777778)","(6.0, 8.0, 7.885714285714285)","(7.5, 9.6, 9.363636363636363)","(81.0, 210.0, 130.0)","(8.0, 10.5, 10.08)","(15.0, 20.0, 18.0225)","(2.1, 2.34, 2.3271698113207546)"
11-01-2023 13:52:01.788980,"(4.0, 5.4, 5.312)","(6.0, 8.4, 8.305882352941177)","(7.5, 9.6, 9.302857142857142)","(81.0, 200.0, 123.84615384615384)","(8.0, 10.5, 10.047058823529412)","(15.0, 18.5, 17.575829383886255)","(2.1, 2.34, 2.3362499999999997)"
11-01-2023 13:52:03.026046,"(4.2, 5.4, 5.312)","(6.0, 8.4, 8.305882352941177)","(7.5, 9.6, 8.965217391304348)","(81.0, 200.0, 123.84615384615384)","(8.0, 10.5, 10.23611111111111)","(14.0, 18.5, 17.933333333333334)","(2.1, 2.34, 2.363157894736842)"
11-01-2023 13:52:04.382870,"(4.2, 5.2, 5.1734375)","(6.0, 8.8, 8.646808510638298)","(7.5, 9.0, 8.96)","(81.0, 200.0, 134.54545454545456)","(8.0, 10.5, 10.23611111111111)","(14.0, 18.0, 17.677419354838708)","(2.1, 2.38, 2.35578947368421)"
11-01-2023 13:52:05.637253,"(4.2, 5.3, 5.258536585365854)","(6.0, 8.8, 8.646808510638298)","(7.5, 9.0, 9.016216216216216)","(81.0, 200.0, 134.54545454545456)","(8.0, 10.5, 10.242857142857142)","(14.0, 18.5, 18.333333333333332)","(2.1, 2.36, 2.3635897435897433)"
11-01-2023 13:52:06.890661,"(4.2, 5.2, 5.168181818181818)","(6.0, 8.8, 8.675)","(7.5, 9.2, 9.108108108108107)","(81.0, 200.0, 134.54545454545456)","(8.0, 10.5, 10.017567567567568)","(14.0, 19.0, 19.22222222222222)","(2.1, 2.38, 2.3635897435897433)"
11-01-2023 13:52:08.161954,"(4.2, 5.2, 5.191715976331361)","(6.0, 8.8, 8.675)","(7.5, 9.2, 9.108108108108107)","(81.0, 200.0, 134.54545454545456)","(8.0, 10.5, 10.017567567567568)","(14.0, 19.5, 19.22222222222222)","(2.1, 2.38, 2.3657777777777778)"
11-01-2023 13:52:09.485014,"(4.2, 5.3, 5.173770491803278)","(6.0, 8.8, 8.666666666666666)","(7.5, 9.2, 9.108108108108107)","(81.0, 200.0, 134.54545454545456)","(8.0, 10.5, 10.017567567567568)","(14.0, 19.5, 19.166666666666668)","(2.1, 2.38, 2.362978723404255)"
11-01-2023 13:52:10.700131,"(4.2, 5.3, 5.167058823529412)","(6.0, 8.8, 8.688888888888888)","(7.5, 9.2, 9.0)","(81.0, 200.0, 134.54545454545456)","(8.0, 10.5, 10.030000000000001)","(14.0, 19.5, 19.25)","(2.1, 2.38, 2.368059701492537)"
11-01-2023 13:52:11.972054,"(4.2, 5.2, 5.156923076923077)","(6.0, 8.8, 8.744444444444445)","(7.5, 9.2, 8.981818181818182)","(81.0, 200.0, 134.54545454545456)","(8.0, 10.5, 10.061333333333334)","(12.0, 19.5, 19.25)","(2.1, 2.38, 2.32725)"
11-01-2023 13:52:13.216380,"(4.2, 5.2, 5.170588235294118)","(6.0, 8.8, 8.744444444444445)","(7.5, 9.2, 8.981818181818182)","(81.0, 200.0, 134.54545454545456)","(8.0, 10.5, 10.05967741935484)","(12.0, 19.5, 19.142857142857142)","(2.1, 2.34, 2.3666666666666667)"
11-01-2023 13:52:14.451723,"(4.2, 5.2, 5.172131147540984)","(6.0, 8.6, 8.504166666666666)","(7.5, 9.2, 9.0)","(81.0, 200.0, 152.0)","(8.0, 10.5, 10.177083333333334)","(12.0, 20.0, 19.29787234042553)","(2.1, 2.38, 2.373684210526316)"
11-01-2023 13:52:15.724117,"(4.2, 5.1, 5.0476190476190474)","(6.0, 8.6, 8.47)","(7.5, 9.2, 9.106382978723405)","(81.0, 200.0, 155.0)","(8.0, 10.5, 10.163461538461538)","(12.0, 20.0, 17.095588235294116)","(2.1, 2.38, 2.3910714285714283)"
11-01-2023 13:52:17.002955,"(4.2, 5.2, 5.125842696629213)","(6.0, 8.6, 8.47)","(7.5, 9.2, 9.106382978723405)","(81.0, 200.0, 155.0)","(8.0, 10.5, 10.17)","(12.0, 17.5, 16.727272727272727)","(2.1, 2.4, 2.394925373134328)"
11-01-2023 13:52:18.242619,"(4.2, 5.2, 5.125842696629213)","(6.0, 8.6, 8.57)","(7.5, 9.2, 8.952941176470588)","(81.0, 200.0, 128.88888888888889)","(8.0, 10.5, 10.04054054054054)","(12.0, 17.0, 16.735294117647058)","(2.1, 2.4, 2.395151515151515)"
11-01-2023 13:52:19.522952,"(4.2, 5.2, 5.126744186046511)","(6.0, 8.6, 8.557142857142857)","(7.5, 9.0, 9.069230769230769)","(81.0, 200.0, 128.88888888888889)","(8.0, 10.5, 10.14406779661017)","(12.0, 17.0, 16.337209302325583)","(2.1, 2.4, 2.424421052631579)"
11-01-2023 13:52:20.791834,"(4.2, 5.2, 5.141121495327103)","(6.0, 8.8, 8.664)","(7.5, 9.2, 8.841666666666667)","(81.0, 200.0, 128.88888888888889)","(8.0, 10.5, 10.126865671641792)","(12.0, 17.0, 17.166666666666668)","(2.1, 2.44, 2.4026666666666667)"
11-01-2023 13:52:22.180524,"(4.2, 5.2, 5.136363636363636)","(6.0, 8.8, 8.664)","(7.5, 9.0, 8.729411764705883)","(81.0, 200.0, 155.0)","(8.0, 10.5, 10.03061224489796)","(12.0, 18.0, 17.866666666666667)","(2.1, 2.42, 2.389)"
11-01-2023 13:52:23.293759,"(4.2, 5.2, 5.153535353535354)","(6.0, 8.8, 8.6375)","(7.5, 8.8, 8.729411764705883)","(81.0, 190.0, 155.0)","(8.0, 10.5, 10.011904761904763)","(12.0, 18.0, 18.433333333333334)","(2.1, 2.4, 2.4050549450549448)"
11-01-2023 13:52:24.888198,"(4.2, 5.2, 5.042342342342343)","(6.0, 8.8, 8.446666666666667)","(7.5, 8.8, 8.63030303030303)","(81.0, 190.0, 155.0)","(8.0, 10.5, 10.098039215686274)","(12.0, 18.5, 18.25)","(2.1, 2.44, 2.4134939759036143)"
11-01-2023 13:52:26.304952,"(4.2, 5.1, 5.048251748251748)","(6.0, 8.6, 8.468571428571428)","(7.5, 8.8, 8.63030303030303)","(81.0, 190.0, 155.0)","(8.0, 10.5, 10.158333333333333)","(12.0, 18.5, 18.136363636363637)","(2.1, 2.44, 2.413191489361702)"
11-01-2023 13:52:27.713696,"(4.2, 5.1, 5.068421052631579)","(6.0, 8.6, 8.468571428571428)","(7.5, 8.8, 8.594871794871795)","(81.0, 190.0, 155.0)","(8.0, 10.5, 10.158333333333333)","(12.0, 18.5, 17.944444444444443)","(2.1, 2.42, 2.415185185185185)"
