,Arnray,Blue Card,Bandalera Miss,Django Dream,Private Scene,Lady Duckworth,Woodruff,Universal Vain,Steak Night,Act Innocent,Masaru,Taxi
11-01-2023 19:28:37.501413,"(21.0, 34.0, 32.7037037037037)","(3.0, 3.4, 3.375829383886256)","(2.9, 3.25, 3.254586129753915)","(41.0, 65.0, 60.14285714285714)","(13.0, 17.5, 17.40277777777778)","(11.0, 14.0, 13.712328767123287)","(26.0, 36.0, 35.0)","(26.0, 40.0, 37.0)","(31.0, 48.0, 42.87179487179487)","(31.0, 36.0, 34.0)","(20.0, 25.0, 24.473684210526315)","(11.0, 13.0, 12.954545454545455)"
11-01-2023 19:28:39.184606,"(26.0, 34.0, 32.41025641025641)","(3.1, 3.4, 3.377906976744186)","(3.0, 3.3, 3.2576200417536536)","(41.0, 65.0, 62.72727272727273)","(13.0, 17.5, 17.28205128205128)","(11.0, 14.0, 13.712328767123287)","(26.0, 36.0, 34.98039215686275)","(26.0, 38.0, 35.0)","(31.0, 44.0, 43.61904761904762)","(31.0, 36.0, 34.32835820895522)","(20.0, 25.0, 24.285714285714285)","(11.0, 13.0, 12.954545454545455)"
11-01-2023 19:28:40.964874,"(26.0, 34.0, 32.42424242424242)","(3.1, 3.4, 3.4154651162790697)","(3.0, 3.3, 3.263302752293578)","(41.0, 65.0, 61.875)","(13.0, 18.0, 17.605263157894736)","(11.0, 14.0, 13.74390243902439)","(26.0, 36.0, 35.27272727272727)","(26.0, 36.0, 36.26086956521739)","(31.0, 44.0, 44.57142857142857)","(31.0, 36.0, 34.52054794520548)","(20.0, 25.0, 23.433333333333334)","(11.0, 13.0, 12.56115107913669)"
11-01-2023 19:28:42.636982,"(26.0, 34.0, 32.42424242424242)","(3.1, 3.45, 3.4154651162790697)","(3.0, 3.3, 3.26875)","(41.0, 65.0, 64.28571428571429)","(13.0, 18.0, 17.26851851851852)","(11.0, 14.0, 13.725988700564972)","(26.0, 36.0, 35.333333333333336)","(26.0, 38.0, 36.15384615384615)","(31.0, 46.0, 45.36)","(31.0, 36.0, 34.35820895522388)","(20.0, 24.0, 23.392857142857142)","(11.0, 13.0, 12.662303664921467)"
11-01-2023 19:28:44.413165,"(26.0, 34.0, 32.36842105263158)","(3.1, 3.45, 3.4154651162790697)","(3.0, 3.3, 3.261711711711712)","(41.0, 65.0, 61.698113207547166)","(13.0, 17.5, 17.506849315068493)","(11.0, 14.0, 13.725988700564972)","(26.0, 36.0, 35.333333333333336)","(26.0, 38.0, 36.074074074074076)","(31.0, 46.0, 45.36)","(31.0, 36.0, 34.35820895522388)","(20.0, 24.0, 23.366666666666667)","(11.0, 13.0, 12.668478260869565)"
11-01-2023 19:28:46.155441,"(26.0, 34.0, 32.36842105263158)","(3.1, 3.45, 3.416745283018868)","(3.0, 3.3, 3.2438144329896907)","(41.0, 70.0, 65.51020408163265)","(13.0, 18.0, 17.317757009345794)","(11.0, 14.0, 13.775)","(26.0, 36.0, 34.73684210526316)","(26.0, 38.0, 36.266666666666666)","(31.0, 46.0, 45.407407407407405)","(31.0, 36.0, 34.42253521126761)","(20.0, 24.0, 23.387096774193548)","(11.0, 13.0, 12.688775510204081)"
11-01-2023 19:28:48.054233,"(26.0, 34.0, 32.27777777777778)","(3.1, 3.45, 3.421545667447307)","(3.0, 3.25, 3.2268640350877194)","(41.0, 70.0, 63.275862068965516)","(13.0, 18.0, 17.287037037037038)","(11.0, 14.0, 13.775)","(26.0, 36.0, 34.73684210526316)","(26.0, 38.0, 36.42424242424242)","(31.0, 46.0, 43.6)","(31.0, 36.0, 34.42253521126761)","(20.0, 24.0, 23.387096774193548)","(11.0, 13.0, 13.091216216216216)"
11-01-2023 19:28:49.751497,"(26.0, 34.0, 32.27777777777778)","(3.1, 3.45, 3.4150429799426933)","(3.0, 3.25, 3.2107421875)","(41.0, 65.0, 63.275862068965516)","(13.0, 17.5, 17.62295081967213)","(11.0, 14.0, 13.775)","(26.0, 36.0, 34.73684210526316)","(26.0, 38.0, 36.5945945945946)","(31.0, 44.0, 43.6)","(31.0, 36.0, 34.526315789473685)","(20.0, 24.0, 23.387096774193548)","(11.0, 13.5, 13.13961038961039)"
11-01-2023 19:28:51.544964,"(26.0, 34.0, 32.27777777777778)","(3.1, 3.45, 3.424421052631579)","(3.0, 3.25, 3.19375)","(41.0, 65.0, 62.42857142857143)","(13.0, 18.0, 17.616666666666667)","(11.0, 14.0, 13.784431137724551)","(26.0, 36.0, 34.90909090909091)","(26.0, 38.0, 36.57142857142857)","(31.0, 44.0, 43.63636363636363)","(31.0, 36.0, 34.58227848101266)","(20.0, 24.0, 23.47222222222222)","(11.0, 13.5, 13.157407407407407)"
11-01-2023 19:28:53.255751,"(26.0, 34.0, 32.22222222222222)","(3.1, 3.45, 3.424740124740125)","(3.0, 3.2, 3.193201133144476)","(41.0, 65.0, 62.42857142857143)","(13.0, 18.0, 17.616666666666667)","(11.0, 14.0, 13.602272727272727)","(26.0, 36.0, 34.90909090909091)","(26.0, 38.0, 36.57142857142857)","(31.0, 44.0, 43.214285714285715)","(31.0, 36.0, 34.779661016949156)","(20.0, 24.0, 23.47222222222222)","(11.0, 13.5, 13.290697674418604)"
11-01-2023 19:28:55.000184,"(26.0, 34.0, 32.22222222222222)","(3.1, 3.45, 3.424203821656051)","(3.0, 3.2, 3.1936962750716336)","(41.0, 65.0, 62.42857142857143)","(13.0, 18.0, 17.672131147540984)","(11.0, 14.0, 13.738805970149254)","(26.0, 36.0, 34.90909090909091)","(26.0, 38.0, 36.57142857142857)","(31.0, 44.0, 43.214285714285715)","(31.0, 36.0, 34.779661016949156)","(20.0, 24.0, 23.47222222222222)","(11.0, 13.5, 13.177884615384615)"
11-01-2023 19:28:56.695531,"(26.0, 34.0, 32.22222222222222)","(3.1, 3.45, 3.4272517321016167)","(3.0, 3.2, 3.1825842696629216)","(41.0, 65.0, 63.6764705882353)","(14.0, 18.0, 18.3)","(11.0, 14.0, 13.742647058823529)","(26.0, 36.0, 34.90909090909091)","(26.0, 38.0, 36.604651162790695)","(31.0, 44.0, 43.03030303030303)","(31.0, 36.0, 34.666666666666664)","(20.0, 24.0, 23.894736842105264)","(11.0, 13.5, 12.896907216494846)"
11-01-2023 19:28:58.559679,"(26.0, 34.0, 32.22222222222222)","(3.1, 3.45, 3.4244306418219463)","(3.0, 3.2, 3.1919475655430714)","(41.0, 65.0, 64.65753424657534)","(14.0, 18.5, 18.364864864864863)","(11.0, 14.0, 13.76027397260274)","(26.0, 36.0, 34.0)","(26.0, 38.0, 36.888888888888886)","(31.0, 44.0, 43.05882352941177)","(31.0, 36.0, 34.779661016949156)","(20.0, 24.0, 23.53125)","(11.0, 13.0, 12.676991150442477)"
11-01-2023 19:29:00.771235,"(26.0, 34.0, 32.492753623188406)","(3.1, 3.45, 3.4378415300546448)","(3.0, 3.2, 3.1789099526066353)","(41.0, 70.0, 64.66666666666667)","(14.0, 18.5, 18.57843137254902)","(11.0, 14.0, 13.748387096774193)","(26.0, 36.0, 33.583333333333336)","(26.0, 38.0, 37.57142857142857)","(31.0, 44.0, 43.19047619047619)","(31.0, 36.0, 34.69565217391305)","(20.0, 24.0, 23.52173913043478)","(11.0, 13.0, 12.789285714285715)"
11-01-2023 19:29:02.665076,"(26.0, 34.0, 33.03703703703704)","(3.1, 3.45, 3.477376033057851)","(3.0, 3.2, 3.157787810383747)","(41.0, 70.0, 64.44444444444444)","(14.0, 19.0, 18.80952380952381)","(11.0, 14.0, 13.770588235294118)","(26.0, 34.0, 34.45)","(26.0, 38.0, 37.073170731707314)","(31.0, 44.0, 43.77777777777778)","(31.0, 36.0, 34.95522388059702)","(20.0, 25.0, 23.591549295774648)","(11.0, 13.0, 12.688725490196079)"
11-01-2023 19:29:04.429083,"(26.0, 34.0, 33.03703703703704)","(3.1, 3.5, 3.4251879699248122)","(3.0, 3.2, 3.1204761904761904)","(41.0, 70.0, 64.38356164383562)","(14.0, 19.0, 18.735714285714284)","(12.0, 14.0, 13.78523489932886)","(26.0, 36.0, 34.588235294117645)","(26.0, 40.0, 37.24444444444445)","(31.0, 44.0, 43.75757575757576)","(31.0, 36.0, 34.810810810810814)","(20.0, 25.0, 24.11320754716981)","(11.0, 13.0, 12.751412429378531)"
11-01-2023 19:29:06.106111,"(26.0, 34.0, 33.13333333333333)","(3.1, 3.45, 3.470398773006135)","(3.0, 3.15, 3.121313672922252)","(41.0, 70.0, 65.43478260869566)","(14.0, 19.0, 18.64423076923077)","(12.0, 14.0, 13.92)","(26.0, 36.0, 34.857142857142854)","(26.0, 40.0, 37.4)","(31.0, 44.0, 44.94736842105263)","(31.0, 36.0, 34.97674418604651)","(20.0, 25.0, 24.523809523809526)","(11.0, 13.0, 12.84115523465704)"
11-01-2023 19:29:07.854146,"(26.0, 34.0, 33.25925925925926)","(3.1, 3.5, 3.470398773006135)","(3.0, 3.15, 3.126151315789474)","(41.0, 70.0, 64.68354430379748)","(14.0, 19.0, 18.69672131147541)","(12.0, 14.0, 13.830275229357799)","(26.0, 36.0, 34.857142857142854)","(26.0, 38.0, 35.333333333333336)","(31.0, 46.0, 45.473684210526315)","(31.0, 36.0, 35.01123595505618)","(20.0, 25.0, 24.523809523809526)","(11.0, 13.0, 12.84115523465704)"
11-01-2023 19:29:09.600756,"(26.0, 34.0, 35.285714285714285)","(3.1, 3.5, 3.463483146067416)","(3.0, 3.15, 3.0255555555555556)","(41.0, 70.0, 73.125)","(14.0, 19.0, 17.4375)","(12.0, 14.0, 13.887640449438202)","(26.0, 36.0, 39.9375)","(26.0, 36.0, 38.85)","(31.0, 46.0, 45.0)","(31.0, 36.0, 35.15151515151515)","(20.0, 25.0, 24.962962962962962)","(11.0, 14.5, 14.115646258503402)"
11-01-2023 19:29:11.292033,"(26.0, 36.0, 32.97959183673469)","(3.1, 3.5, 3.483235294117647)","(3.0, 3.05, 3.029483695652174)","(41.0, 75.0, 73.14285714285714)","(14.0, 17.5, 17.860294117647058)","(12.0, 14.0, 14.38659793814433)","(26.0, 40.0, 41.285714285714285)","(26.0, 40.0, 38.86274509803921)","(31.0, 46.0, 45.368421052631575)","(31.0, 36.0, 35.23684210526316)","(20.0, 25.0, 25.3125)","(11.0, 14.5, 14.209944751381215)"
11-01-2023 19:29:13.054358,"(26.0, 34.0, 32.4375)","(3.1, 3.5, 3.4805956678700363)","(3.0, 3.05, 3.024025974025974)","(41.0, 75.0, 73.05555555555556)","(14.0, 18.0, 17.44943820224719)","(12.0, 14.5, 14.339080459770114)","(26.0, 42.0, 41.5)","(26.0, 40.0, 38.816326530612244)","(31.0, 46.0, 44.74285714285714)","(31.0, 36.0, 34.88135593220339)","(20.0, 26.0, 25.53448275862069)","(11.0, 14.5, 14.23248407643312)"
11-01-2023 19:29:14.787127,"(26.0, 34.0, 32.63636363636363)","(3.1, 3.5, 3.4803809523809526)","(2.9, 3.05, 3.0244058500914077)","(41.0, 75.0, 68.63636363636364)","(14.0, 17.5, 16.915584415584416)","(12.0, 14.5, 14.31578947368421)","(31.0, 42.0, 41.5)","(26.0, 40.0, 38.93023255813954)","(31.0, 46.0, 44.74285714285714)","(31.0, 36.0, 34.6530612244898)","(20.0, 26.0, 25.53448275862069)","(11.0, 14.5, 14.255244755244755)"
11-01-2023 19:29:16.497320,"(26.0, 34.0, 32.717948717948715)","(3.1, 3.5, 3.482268907563025)","(2.8, 3.05, 3.0277546777546775)","(41.0, 75.0, 68.91304347826087)","(14.0, 17.0, 16.778260869565216)","(12.0, 14.5, 14.31578947368421)","(31.0, 42.0, 39.82857142857143)","(26.0, 40.0, 38.93023255813954)","(31.0, 46.0, 41.951219512195124)","(31.0, 36.0, 34.87719298245614)","(20.0, 26.0, 25.53448275862069)","(11.0, 14.5, 14.202830188679245)"
11-01-2023 19:29:18.123318,"(26.0, 34.0, 33.13793103448276)","(3.1, 3.5, 3.47291169451074)","(2.8, 3.05, 3.023529411764706)","(41.0, 75.0, 71.57894736842105)","(14.0, 17.5, 17.00602409638554)","(12.0, 14.5, 14.603896103896103)","(31.0, 40.0, 40.30769230769231)","(26.0, 40.0, 39.233333333333334)","(31.0, 42.0, 41.09090909090909)","(31.0, 36.0, 35.18987341772152)","(20.0, 26.0, 25.837209302325583)","(11.0, 14.5, 14.401709401709402)"
11-01-2023 19:29:19.733985,"(26.0, 34.0, 33.13793103448276)","(3.1, 3.5, 3.4811148086522463)","(2.8, 3.05, 3.032367149758454)","(41.0, 75.0, 72.29166666666667)","(14.0, 17.5, 16.92929292929293)","(12.0, 15.0, 13.914893617021276)","(31.0, 42.0, 41.53846153846154)","(26.0, 40.0, 39.333333333333336)","(31.0, 42.0, 41.61702127659574)","(31.0, 36.0, 35.08411214953271)","(20.0, 26.0, 25.88888888888889)","(11.0, 14.5, 14.474074074074075)"
11-01-2023 19:29:21.442996,"(26.0, 34.0, 33.285714285714285)","(3.1, 3.5, 3.4865125240847785)","(2.9, 3.05, 3.0257839721254354)","(41.0, 75.0, 65.6923076923077)","(13.0, 17.0, 16.75229357798165)","(12.0, 14.0, 13.869565217391305)","(31.0, 42.0, 41.57142857142857)","(26.0, 40.0, 39.36986301369863)","(31.0, 42.0, 41.61702127659574)","(31.0, 36.0, 35.03921568627451)","(20.0, 26.0, 25.88888888888889)","(11.0, 14.5, 14.474074074074075)"
11-01-2023 19:29:23.112820,"(26.0, 34.0, 33.31506849315068)","(3.1, 3.5, 3.4951732673267326)","(2.9, 3.05, 3.0213443396226416)","(41.0, 70.0, 65.6923076923077)","(13.0, 17.0, 16.705)","(12.0, 14.0, 14.166666666666666)","(31.0, 42.0, 41.333333333333336)","(26.0, 40.0, 39.041666666666664)","(31.0, 42.0, 41.407407407407405)","(31.0, 36.0, 33.00990099009901)","(20.0, 26.0, 26.074074074074073)","(11.0, 14.5, 14.551724137931034)"
11-01-2023 19:29:24.844480,"(26.0, 34.0, 33.31506849315068)","(3.1, 3.5, 3.4940729483282675)","(2.9, 3.05, 3.000176056338028)","(41.0, 70.0, 65.68181818181819)","(13.0, 17.0, 16.683673469387756)","(12.0, 14.5, 14.333333333333334)","(31.0, 42.0, 41.333333333333336)","(26.0, 40.0, 39.041666666666664)","(31.0, 42.0, 41.44)","(31.0, 34.0, 33.0)","(20.0, 27.0, 26.666666666666668)","(11.0, 15.0, 14.584474885844749)"
11-01-2023 19:29:26.550780,"(26.0, 34.0, 33.31506849315068)","(3.1, 3.5, 3.4940729483282675)","(2.9, 3.05, 3.000176056338028)","(41.0, 70.0, 65.68181818181819)","(13.0, 17.0, 16.683673469387756)","(12.0, 14.5, 14.333333333333334)","(31.0, 42.0, 41.333333333333336)","(26.0, 40.0, 39.041666666666664)","(31.0, 42.0, 41.44)","(31.0, 34.0, 32.43356643356643)","(20.0, 27.0, 27.2)","(11.0, 15.0, 14.383495145631068)"
11-01-2023 19:29:28.307583,"(26.0, 34.0, 33.32432432432432)","(3.1, 3.5, 3.498172757475083)","(2.9, 3.05, 3.0133445945945945)","(41.0, 70.0, 65.0)","(13.0, 17.0, 16.664285714285715)","(12.0, 14.5, 14.205128205128204)","(31.0, 42.0, 41.36)","(26.0, 40.0, 37.73684210526316)","(31.0, 44.0, 41.82608695652174)","(31.0, 34.0, 31.855670103092784)","(20.0, 28.0, 28.181818181818183)","(11.0, 14.5, 14.431623931623932)"
11-01-2023 19:29:30.157989,"(26.0, 34.0, 33.784615384615385)","(3.1, 3.5, 3.535127478753541)","(2.9, 3.05, 2.9928260869565215)","(41.0, 65.0, 63.81818181818182)","(14.0, 17.0, 16.822580645161292)","(12.0, 14.5, 14.328947368421053)","(31.0, 42.0, 42.4)","(26.0, 38.0, 37.94117647058823)","(31.0, 44.0, 42.76923076923077)","(31.0, 34.0, 32.032786885245905)","(20.0, 29.0, 28.677419354838708)","(11.0, 14.5, 14.255555555555556)"
11-01-2023 19:29:32.404833,"(26.0, 34.0, 33.9344262295082)","(3.1, 3.55, 3.5338235294117646)","(2.8, 3.0, 2.9945)","(51.0, 65.0, 64.16666666666667)","(14.0, 17.0, 16.765486725663717)","(12.0, 14.5, 14.336134453781513)","(31.0, 44.0, 44.666666666666664)","(26.0, 38.0, 37.94117647058823)","(31.0, 44.0, 43.58730158730159)","(26.0, 34.0, 32.02564102564103)","(21.0, 29.0, 28.166666666666668)","(11.0, 14.5, 14.302197802197803)"
11-01-2023 19:29:34.622949,"(26.0, 34.0, 33.74193548387097)","(3.1, 3.55, 3.533076923076923)","(2.8, 3.0, 2.9854440154440156)","(51.0, 65.0, 63.888888888888886)","(14.0, 17.0, 16.734375)","(12.0, 15.0, 14.644144144144144)","(31.0, 42.0, 41.81818181818182)","(26.0, 38.0, 37.95454545454545)","(31.0, 44.0, 43.5)","(26.0, 34.0, 31.684210526315788)","(21.0, 29.0, 28.0)","(11.0, 14.5, 14.235042735042734)"
11-01-2023 19:29:36.456195,"(26.0, 34.0, 32.46666666666667)","(3.1, 3.55, 3.554926108374384)","(2.8, 3.0, 2.990167865707434)","(51.0, 70.0, 64.02173913043478)","(14.0, 17.0, 16.755395683453237)","(12.0, 15.0, 13.956896551724139)","(31.0, 42.0, 43.333333333333336)","(26.0, 38.0, 39.333333333333336)","(31.0, 44.0, 43.51724137931034)","(26.0, 34.0, 31.53846153846154)","(21.0, 29.0, 28.25)","(11.0, 14.5, 14.252)"
11-01-2023 19:29:38.219592,"(26.0, 34.0, 33.666666666666664)","(3.1, 3.6, 3.5571428571428574)","(2.8, 3.0, 2.9882298850574713)","(51.0, 70.0, 63.54166666666667)","(14.0, 17.0, 16.741610738255034)","(12.0, 14.0, 13.955357142857142)","(31.0, 44.0, 43.333333333333336)","(26.0, 40.0, 39.333333333333336)","(31.0, 44.0, 44.75)","(26.0, 32.0, 31.37313432835821)","(21.0, 29.0, 28.25)","(11.0, 14.5, 14.252)"
11-01-2023 19:29:40.029369,"(26.0, 34.0, 32.9)","(3.1, 3.6, 3.5356265356265353)","(2.7, 3.0, 2.97896499238965)","(51.0, 65.0, 63.095238095238095)","(14.0, 17.0, 16.751612903225805)","(12.0, 14.0, 13.957142857142857)","(31.0, 44.0, 44.93333333333333)","(26.0, 40.0, 39.368421052631575)","(31.0, 46.0, 44.92307692307692)","(26.0, 32.0, 31.136363636363637)","(21.0, 29.0, 28.4)","(11.0, 14.5, 14.263358778625955)"
11-01-2023 19:29:41.724388,"(21.0, 34.0, 32.9)","(3.1, 3.55, 3.522943722943723)","(2.7, 2.98, 2.977281553398058)","(51.0, 65.0, 63.25)","(14.0, 17.0, 16.767123287671232)","(12.0, 14.0, 14.232718894009217)","(31.0, 46.0, 45.05882352941177)","(26.0, 40.0, 39.44444444444444)","(31.0, 46.0, 44.75)","(26.0, 32.0, 31.073170731707318)","(21.0, 29.0, 28.4)","(11.0, 14.5, 14.308035714285714)"
11-01-2023 19:29:43.500065,"(21.0, 34.0, 32.9)","(3.1, 3.55, 3.522943722943723)","(2.7, 2.98, 2.9751951219512196)","(51.0, 65.0, 63.26923076923077)","(14.0, 17.0, 16.734104046242773)","(12.0, 14.5, 14.203125)","(31.0, 46.0, 45.23809523809524)","(26.0, 40.0, 39.565217391304344)","(31.0, 46.0, 44.78787878787879)","(26.0, 32.0, 31.108695652173914)","(21.0, 29.0, 28.476190476190474)","(11.0, 14.5, 14.44047619047619)"
11-01-2023 19:29:45.304997,"(21.0, 34.0, 33.04347826086956)","(3.1, 3.55, 3.4795228628230617)","(2.7, 2.98, 2.9753982300884956)","(51.0, 65.0, 63.26923076923077)","(14.0, 17.0, 16.7265625)","(12.0, 14.5, 14.317857142857143)","(31.0, 46.0, 45.23809523809524)","(26.0, 40.0, 39.565217391304344)","(31.0, 46.0, 44.57142857142857)","(26.0, 32.0, 31.194444444444443)","(21.0, 30.0, 28.761904761904763)","(11.0, 14.5, 14.455752212389381)"
11-01-2023 19:29:47.063671,"(21.0, 34.0, 33.3125)","(3.1, 3.5, 3.442408376963351)","(2.7, 2.98, 2.9985106382978723)","(51.0, 65.0, 63.125)","(14.0, 17.0, 16.737864077669904)","(12.0, 14.5, 14.335526315789474)","(31.0, 46.0, 45.38461538461539)","(26.0, 40.0, 39.483870967741936)","(31.0, 46.0, 44.55)","(26.0, 32.0, 31.256410256410255)","(21.0, 29.0, 28.833333333333332)","(11.0, 14.5, 14.324675324675324)"
11-01-2023 19:29:48.855473,"(21.0, 34.0, 31.655913978494624)","(3.1, 3.45, 3.4451008645533143)","(2.7, 3.0, 3.014298561151079)","(51.0, 65.0, 63.225806451612904)","(14.0, 17.0, 16.733009708737864)","(12.0, 14.5, 14.610091743119266)","(31.0, 46.0, 44.4)","(26.0, 40.0, 39.69230769230769)","(31.0, 46.0, 45.165217391304346)","(26.0, 32.0, 31.2972972972973)","(21.0, 29.0, 28.857142857142858)","(11.0, 14.5, 14.340909090909092)"
11-01-2023 19:29:50.654984,"(21.0, 32.0, 31.75418994413408)","(3.1, 3.45, 3.4443271767810026)","(2.7, 3.05, 3.006842105263158)","(51.0, 65.0, 63.035714285714285)","(14.0, 17.0, 16.747549019607842)","(12.0, 15.0, 14.71304347826087)","(31.0, 46.0, 44.666666666666664)","(26.0, 40.0, 39.1578947368421)","(31.0, 46.0, 45.02439024390244)","(26.0, 32.0, 31.096774193548388)","(21.0, 28.0, 27.440298507462686)","(11.0, 14.5, 14.354166666666666)"
11-01-2023 19:29:52.440755,"(26.0, 32.0, 31.888198757763973)","(3.1, 3.45, 3.436748120300752)","(2.7, 3.05, 3.001892744479495)","(51.0, 65.0, 63.333333333333336)","(14.0, 17.0, 16.76801801801802)","(12.0, 15.0, 14.860824742268042)","(31.0, 46.0, 45.529411764705884)","(26.0, 40.0, 39.46153846153846)","(31.0, 46.0, 44.983050847457626)","(26.0, 32.0, 31.214953271028037)","(21.0, 28.0, 27.482758620689655)","(11.0, 14.5, 14.475247524752476)"
11-01-2023 19:29:54.108066,"(26.0, 32.0, 31.85483870967742)","(3.1, 3.45, 3.462290502793296)","(2.8, 3.05, 2.992956730769231)","(51.0, 65.0, 63.333333333333336)","(14.0, 17.0, 16.767094017094017)","(12.0, 15.0, 14.770833333333334)","(31.0, 46.0, 45.529411764705884)","(26.0, 40.0, 39.51724137931034)","(31.0, 46.0, 45.0)","(26.0, 32.0, 31.24770642201835)","(21.0, 28.0, 27.583333333333332)","(11.0, 14.5, 14.486559139784946)"
11-01-2023 19:29:55.841013,"(26.0, 32.0, 31.72222222222222)","(3.1, 3.5, 3.470905172413793)","(2.8, 3.05, 2.9910982658959537)","(51.0, 65.0, 63.47222222222222)","(14.0, 17.0, 16.776639344262296)","(12.0, 15.0, 14.79816513761468)","(31.0, 46.0, 44.8235294117647)","(26.0, 40.0, 39.54838709677419)","(31.0, 46.0, 45.03225806451613)","(26.0, 32.0, 31.280701754385966)","(21.0, 28.0, 26.923076923076923)","(11.0, 15.0, 14.624309392265193)"
11-01-2023 19:29:57.574069,"(26.0, 32.0, 31.726027397260275)","(3.1, 3.5, 3.464967462039046)","(2.8, 3.0, 2.990578512396694)","(51.0, 65.0, 62.142857142857146)","(14.0, 17.0, 16.771653543307085)","(12.0, 15.0, 14.801801801801801)","(31.0, 46.0, 44.8235294117647)","(26.0, 40.0, 39.62162162162162)","(31.0, 46.0, 45.03225806451613)","(26.0, 32.0, 31.299145299145298)","(21.0, 27.0, 26.93617021276596)","(11.0, 15.0, 14.61731843575419)"
11-01-2023 19:29:59.282914,"(26.0, 32.0, 31.754601226993866)","(3.1, 3.5, 3.468761061946903)","(2.8, 3.0, 2.994983498349835)","(51.0, 65.0, 62.833333333333336)","(14.0, 17.0, 16.795774647887324)","(12.0, 15.0, 14.431972789115646)","(31.0, 46.0, 45.39393939393939)","(26.0, 40.0, 39.833333333333336)","(31.0, 46.0, 45.121212121212125)","(26.0, 32.0, 31.388059701492537)","(21.0, 27.0, 26.954545454545453)","(11.0, 15.0, 14.563694267515924)"
11-01-2023 19:30:01.078624,"(21.0, 32.0, 31.795180722891565)","(3.1, 3.5, 3.4592689295039163)","(2.7, 3.0, 3.008917197452229)","(51.0, 65.0, 64.34782608695652)","(14.0, 17.0, 17.073170731707318)","(12.0, 14.5, 14.469594594594595)","(31.0, 46.0, 43.77142857142857)","(26.0, 40.0, 39.92)","(31.0, 46.0, 43.768595041322314)","(26.0, 32.0, 31.414285714285715)","(21.0, 28.0, 27.417721518987342)","(11.0, 15.0, 14.448559670781894)"
11-01-2023 19:30:02.850897,"(21.0, 32.0, 31.808988764044944)","(3.1, 3.5, 3.4436915887850468)","(2.7, 3.05, 3.0189795918367346)","(51.0, 65.0, 64.64285714285714)","(14.0, 17.5, 17.271844660194176)","(12.0, 14.5, 14.473529411764705)","(31.0, 44.0, 43.80487804878049)","(26.0, 40.0, 40.903225806451616)","(31.0, 44.0, 43.65925925925926)","(26.0, 32.0, 31.443708609271525)","(21.0, 28.0, 27.394736842105264)","(11.0, 14.5, 14.409638554216867)"
11-01-2023 19:30:04.893255,"(21.0, 32.0, 31.808988764044944)","(3.1, 3.45, 3.442979719188768)","(2.7, 3.05, 3.0313829787234043)","(51.0, 65.0, 63.5)","(14.0, 17.5, 17.236286919831223)","(12.0, 14.5, 14.486238532110091)","(31.0, 44.0, 43.81818181818182)","(26.0, 42.0, 40.96969696969697)","(31.0, 44.0, 43.59722222222222)","(26.0, 32.0, 31.523809523809526)","(21.0, 28.0, 27.452380952380953)","(11.0, 14.5, 14.413793103448276)"
11-01-2023 19:30:06.843411,"(21.0, 32.0, 31.555555555555557)","(3.1, 3.45, 3.4482200647249193)","(2.7, 3.05, 3.0254854368932036)","(51.0, 65.0, 63.47826086956522)","(14.0, 17.5, 17.12142857142857)","(12.0, 14.5, 14.486322188449847)","(31.0, 44.0, 43.8)","(26.0, 42.0, 40.8)","(31.0, 44.0, 43.62758620689655)","(26.0, 32.0, 31.539473684210527)","(21.0, 28.0, 27.233333333333334)","(11.0, 15.0, 14.514492753623188)"
11-01-2023 19:30:08.757584,"(26.0, 32.0, 31.59090909090909)","(3.1, 3.45, 3.4692307692307693)","(2.7, 3.05, 3.025248508946322)","(51.0, 65.0, 62.94117647058823)","(14.0, 17.5, 17.059322033898304)","(12.0, 14.5, 14.651960784313726)","(31.0, 44.0, 43.81818181818182)","(26.0, 42.0, 40.92307692307692)","(31.0, 44.0, 43.60294117647059)","(26.0, 32.0, 31.428571428571427)","(21.0, 27.0, 26.77027027027027)","(11.0, 15.0, 14.524242424242424)"
11-01-2023 19:30:10.442462,"(26.0, 32.0, 31.136363636363637)","(3.1, 3.5, 3.4709932279909705)","(2.7, 3.05, 3.0133159268929504)","(51.0, 65.0, 63.1578947368421)","(14.0, 17.5, 16.863813229571985)","(12.0, 15.0, 14.661904761904761)","(31.0, 44.0, 43.51219512195122)","(26.0, 42.0, 40.85)","(31.0, 44.0, 43.608695652173914)","(26.0, 32.0, 31.43502824858757)","(21.0, 27.0, 26.652173913043477)","(11.0, 15.0, 14.465986394557824)"
