,Skipover,Win For Laila,Asgata,Miss Conveyor,Crimson Lille,Elegant Taste,Jo Amy,Mischief Melody,Santafe Express,Awesome Tap
12-01-2023 10:52:13.276773,"(15.0, 26.0, 25.942857142857143)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 28.88888888888889)","(7.5, 9.8, 9.414285714285715)","(26.0, 46.0, 39.14285714285714)","(2.8, 4.0, 3.9911764705882353)","(15.0, 38.0, 37.0)","(3.0, 3.3, 3.2849999999999997)","(8.5, 10.0, 9.65)","(51.0, 150.0, 128.1818181818182)"
12-01-2023 10:52:14.518326,"(15.0, 26.0, 25.942857142857143)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 28.88888888888889)","(7.5, 9.8, 9.414285714285715)","(26.0, 46.0, 39.14285714285714)","(2.8, 4.0, 3.9911764705882353)","(15.0, 38.0, 37.0)","(3.0, 3.3, 3.2849999999999997)","(8.5, 10.0, 9.65)","(51.0, 150.0, 128.1818181818182)"
12-01-2023 10:52:15.777948,"(15.0, 26.0, 25.942857142857143)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 28.25)","(7.5, 9.8, 9.414285714285715)","(26.0, 46.0, 39.14285714285714)","(2.8, 4.0, 3.9911764705882353)","(15.0, 38.0, 37.0)","(3.0, 3.3, 3.2849999999999997)","(8.5, 10.0, 9.65)","(51.0, 150.0, 128.1818181818182)"
12-01-2023 10:52:17.118818,"(15.0, 26.0, 25.47826086956522)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 27.636363636363637)","(7.5, 9.8, 9.414285714285715)","(26.0, 46.0, 39.14285714285714)","(2.8, 4.0, 3.9911764705882353)","(15.0, 38.0, 37.0)","(3.0, 3.3, 3.2888888888888888)","(8.5, 10.0, 9.65)","(51.0, 150.0, 138.33333333333334)"
12-01-2023 10:52:18.379497,"(15.0, 27.0, 26.36842105263158)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 27.8)","(7.5, 9.8, 9.414285714285715)","(26.0, 46.0, 39.14285714285714)","(2.8, 4.0, 3.9911764705882353)","(15.0, 38.0, 37.0)","(3.0, 3.3, 3.2888888888888888)","(8.5, 10.0, 9.65)","(51.0, 150.0, 138.33333333333334)"
12-01-2023 10:52:19.646568,"(15.0, 27.0, 26.36842105263158)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 27.8)","(7.5, 9.8, 9.414285714285715)","(26.0, 46.0, 39.14285714285714)","(2.8, 4.0, 3.9911764705882353)","(15.0, 38.0, 37.0)","(3.0, 3.3, 3.2888888888888888)","(8.5, 10.0, 9.65)","(51.0, 150.0, 138.33333333333334)"
12-01-2023 10:52:20.957083,"(15.0, 27.0, 26.36842105263158)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 27.8)","(7.5, 9.8, 9.414285714285715)","(26.0, 46.0, 39.14285714285714)","(2.8, 4.0, 3.995)","(15.0, 38.0, 37.0)","(3.0, 3.3, 3.2950819672131146)","(8.5, 10.0, 9.65)","(51.0, 150.0, 139.56521739130434)"
12-01-2023 10:52:22.304664,"(15.0, 27.0, 26.36842105263158)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 27.8)","(7.5, 9.8, 9.414285714285715)","(26.0, 46.0, 39.14285714285714)","(2.8, 4.0, 3.995)","(15.0, 38.0, 37.0)","(3.0, 3.3, 3.310377358490566)","(8.5, 10.0, 9.65)","(51.0, 150.0, 139.56521739130434)"
12-01-2023 10:52:23.613069,"(15.0, 27.0, 26.36842105263158)","(8.5, 11.0, 10.694444444444445)","(26.0, 32.0, 27.8)","(7.5, 9.8, 9.333333333333332)","(26.0, 46.0, 39.14285714285714)","(2.8, 4.0, 3.995)","(15.0, 38.0, 37.0)","(3.0, 3.35, 3.3271739130434783)","(8.5, 10.0, 9.65)","(51.0, 150.0, 139.56521739130434)"
12-01-2023 10:52:24.898666,"(15.0, 27.0, 26.36842105263158)","(8.5, 11.0, 10.694444444444445)","(26.0, 32.0, 27.8)","(7.5, 9.6, 9.333333333333332)","(26.0, 46.0, 39.14285714285714)","(2.8, 4.0, 3.995)","(15.0, 38.0, 37.0)","(3.0, 3.35, 3.3271739130434783)","(8.5, 10.0, 9.65)","(51.0, 150.0, 139.56521739130434)"
12-01-2023 10:52:26.225631,"(15.0, 27.0, 26.36842105263158)","(8.5, 11.0, 10.694444444444445)","(26.0, 32.0, 28.0)","(7.5, 9.6, 9.333333333333332)","(26.0, 46.0, 37.78947368421053)","(2.8, 4.0, 3.9875)","(15.0, 38.0, 37.0)","(3.0, 3.35, 3.3125)","(8.5, 10.0, 9.65)","(51.0, 150.0, 138.57142857142856)"
12-01-2023 10:52:27.462595,"(15.0, 27.0, 26.7)","(8.5, 11.0, 10.694444444444445)","(26.0, 32.0, 27.625)","(7.5, 9.6, 9.333333333333332)","(26.0, 46.0, 37.78947368421053)","(2.8, 4.0, 3.9875)","(15.0, 38.0, 37.6)","(3.0, 3.35, 3.266)","(8.5, 10.0, 9.65)","(51.0, 150.0, 135.26315789473685)"
12-01-2023 10:52:28.821273,"(15.0, 29.0, 26.77777777777778)","(8.5, 11.0, 10.675675675675675)","(26.0, 32.0, 27.625)","(7.5, 9.6, 9.333333333333332)","(26.0, 46.0, 37.78947368421053)","(2.8, 4.0, 3.9875)","(15.0, 40.0, 36.57142857142857)","(3.0, 3.35, 3.266)","(8.5, 10.0, 9.65)","(51.0, 150.0, 135.26315789473685)"
12-01-2023 10:52:30.131154,"(15.0, 29.0, 26.77777777777778)","(8.5, 11.0, 10.675675675675675)","(26.0, 32.0, 27.625)","(7.5, 9.6, 9.333333333333332)","(26.0, 46.0, 37.78947368421053)","(2.8, 4.0, 3.9875)","(15.0, 40.0, 37.0)","(3.0, 3.35, 3.266)","(8.5, 10.0, 9.65)","(51.0, 150.0, 135.26315789473685)"
12-01-2023 10:52:31.410608,"(15.0, 28.0, 25.324324324324323)","(8.5, 11.0, 10.675675675675675)","(26.0, 32.0, 28.0)","(7.5, 9.6, 9.314285714285713)","(26.0, 46.0, 37.78947368421053)","(2.8, 4.0, 3.9875)","(15.0, 38.0, 37.0)","(3.0, 3.35, 3.2717391304347827)","(8.5, 10.0, 9.65)","(51.0, 150.0, 136.66666666666666)"
12-01-2023 10:52:32.994994,"(15.0, 28.0, 25.324324324324323)","(8.5, 11.0, 10.675675675675675)","(26.0, 32.0, 28.0)","(7.5, 9.6, 9.314285714285713)","(26.0, 46.0, 39.21739130434783)","(2.8, 4.0, 3.9875)","(15.0, 38.0, 37.0)","(3.0, 3.35, 3.30609756097561)","(8.5, 10.0, 9.65)","(51.0, 150.0, 136.66666666666666)"
12-01-2023 10:52:34.470532,"(15.0, 28.0, 25.324324324324323)","(8.5, 11.0, 10.675675675675675)","(26.0, 32.0, 27.5)","(7.5, 9.6, 9.314285714285713)","(26.0, 46.0, 39.21739130434783)","(2.8, 4.0, 3.9875)","(15.0, 38.0, 37.0)","(3.0, 3.35, 3.3117021276595744)","(8.5, 10.0, 9.65)","(51.0, 150.0, 136.66666666666666)"
12-01-2023 10:52:35.946436,"(17.0, 28.0, 25.324324324324323)","(8.5, 11.0, 10.694444444444445)","(26.0, 29.0, 35.22222222222222)","(7.5, 9.6, 9.314285714285713)","(26.0, 46.0, 39.21739130434783)","(2.9, 4.0, 3.9917525773195877)","(18.0, 38.0, 37.0)","(2.8, 3.35, 3.273943661971831)","(8.5, 10.0, 9.65)","(61.0, 150.0, 136.66666666666666)"
12-01-2023 10:52:37.419567,"(17.0, 28.0, 25.324324324324323)","(8.5, 11.0, 10.862068965517242)","(26.0, 36.0, 35.22222222222222)","(7.5, 9.6, 9.314285714285713)","(26.0, 46.0, 42.333333333333336)","(2.9, 4.1, 4.01864406779661)","(18.0, 38.0, 37.0)","(2.8, 3.35, 3.2733333333333334)","(8.5, 10.0, 9.65)","(61.0, 150.0, 136.47058823529412)"
12-01-2023 10:52:38.920438,"(17.0, 28.0, 25.771428571428572)","(8.5, 11.0, 10.862068965517242)","(26.0, 36.0, 35.22222222222222)","(7.5, 9.6, 9.314285714285713)","(26.0, 44.0, 39.21739130434783)","(2.9, 4.1, 4.01864406779661)","(18.0, 38.0, 37.0)","(2.8, 3.3, 3.2733333333333334)","(8.5, 10.0, 9.65)","(61.0, 140.0, 137.27272727272728)"
12-01-2023 10:52:40.327652,"(17.0, 28.0, 25.771428571428572)","(8.5, 11.0, 10.694444444444445)","(26.0, 36.0, 35.22222222222222)","(7.5, 9.6, 9.2)","(26.0, 46.0, 39.21739130434783)","(2.9, 4.1, 3.9909090909090907)","(18.0, 38.0, 36.57142857142857)","(2.8, 3.3, 3.2916666666666665)","(8.5, 10.0, 9.65)","(61.0, 150.0, 137.27272727272728)"
12-01-2023 10:52:41.733602,"(15.0, 27.0, 26.636363636363637)","(8.5, 11.0, 10.694444444444445)","(26.0, 36.0, 35.22222222222222)","(7.5, 9.6, 9.2)","(26.0, 46.0, 39.21739130434783)","(2.8, 4.1, 3.9909090909090907)","(15.0, 40.0, 36.57142857142857)","(2.9, 3.3, 3.2948717948717947)","(8.5, 10.0, 9.65)","(51.0, 150.0, 138.57142857142856)"
12-01-2023 10:52:43.271929,"(15.0, 28.0, 26.285714285714285)","(8.5, 11.0, 10.694444444444445)","(26.0, 36.0, 33.869565217391305)","(7.5, 9.6, 9.153846153846153)","(26.0, 46.0, 39.0)","(2.8, 4.1, 3.9909090909090907)","(15.0, 40.0, 36.57142857142857)","(2.9, 3.3, 3.2890625)","(8.5, 10.0, 9.72258064516129)","(51.0, 150.0, 136.47058823529412)"
12-01-2023 10:52:44.705168,"(15.0, 27.0, 26.285714285714285)","(8.5, 11.0, 10.694444444444445)","(26.0, 36.0, 34.04)","(7.5, 9.6, 9.153846153846153)","(26.0, 42.0, 40.0)","(2.8, 4.1, 3.9875)","(15.0, 40.0, 36.57142857142857)","(2.9, 3.35, 3.328048780487805)","(8.5, 9.8, 9.72258064516129)","(31.0, 140.0, 136.47058823529412)"
12-01-2023 10:52:46.084298,"(15.0, 27.0, 26.285714285714285)","(8.5, 11.0, 10.694444444444445)","(26.0, 36.0, 34.04)","(7.5, 9.6, 9.153846153846153)","(26.0, 42.0, 40.0)","(2.8, 4.1, 3.996153846153846)","(15.0, 40.0, 36.57142857142857)","(2.9, 3.35, 3.328048780487805)","(8.5, 9.8, 9.72258064516129)","(31.0, 140.0, 136.47058823529412)"
12-01-2023 10:52:47.417683,"(15.0, 27.0, 26.444444444444443)","(8.5, 11.0, 10.694444444444445)","(26.0, 36.0, 31.333333333333332)","(7.5, 9.6, 8.951724137931034)","(26.0, 42.0, 38.36363636363636)","(2.8, 4.1, 4.011363636363637)","(15.0, 40.0, 36.57142857142857)","(2.9, 3.35, 3.3214285714285716)","(8.5, 9.8, 9.74418604651163)","(51.0, 140.0, 131.33333333333334)"
12-01-2023 10:52:48.765461,"(15.0, 27.0, 26.444444444444443)","(8.5, 11.0, 10.694444444444445)","(26.0, 36.0, 31.333333333333332)","(7.5, 9.2, 8.951724137931034)","(26.0, 42.0, 38.36363636363636)","(2.8, 4.1, 4.011363636363637)","(15.0, 40.0, 36.57142857142857)","(2.9, 3.35, 3.317741935483871)","(8.5, 9.8, 9.74418604651163)","(51.0, 150.0, 131.33333333333334)"
12-01-2023 10:52:50.139535,"(15.0, 27.0, 26.473684210526315)","(8.5, 11.0, 10.694444444444445)","(26.0, 36.0, 31.333333333333332)","(7.5, 9.2, 8.951724137931034)","(26.0, 42.0, 38.36363636363636)","(2.8, 4.1, 4.011363636363637)","(15.0, 40.0, 36.57142857142857)","(2.9, 3.35, 3.317741935483871)","(8.5, 9.8, 9.74418604651163)","(51.0, 150.0, 131.33333333333334)"
12-01-2023 10:52:51.488918,"(15.0, 28.0, 26.05)","(8.5, 11.0, 10.694444444444445)","(26.0, 36.0, 31.333333333333332)","(7.5, 9.2, 8.951724137931034)","(26.0, 42.0, 38.36363636363636)","(2.8, 4.1, 4.011363636363637)","(15.0, 40.0, 36.57142857142857)","(2.9, 3.35, 3.317741935483871)","(8.5, 9.8, 9.74418604651163)","(51.0, 150.0, 132.85714285714286)"
12-01-2023 10:52:52.830422,"(15.0, 28.0, 26.05)","(8.5, 11.0, 10.694444444444445)","(26.0, 36.0, 31.333333333333332)","(7.5, 9.2, 8.688888888888888)","(26.0, 42.0, 38.36363636363636)","(2.8, 4.1, 4.011363636363637)","(15.0, 40.0, 32.666666666666664)","(2.9, 3.35, 3.317741935483871)","(8.5, 9.8, 9.74418604651163)","(51.0, 150.0, 132.85714285714286)"
12-01-2023 10:52:54.199452,"(15.0, 28.0, 26.05)","(8.5, 11.0, 10.694444444444445)","(26.0, 36.0, 31.333333333333332)","(7.5, 9.0, 8.616326530612245)","(26.0, 42.0, 38.36363636363636)","(2.8, 4.1, 4.027142857142857)","(15.0, 38.0, 33.75)","(2.9, 3.35, 3.3303921568627453)","(8.5, 9.8, 9.600000000000001)","(51.0, 150.0, 132.85714285714286)"
12-01-2023 10:52:55.595707,"(15.0, 28.0, 25.857142857142858)","(8.5, 11.0, 10.694444444444445)","(26.0, 36.0, 31.333333333333332)","(7.5, 8.8, 8.656)","(26.0, 42.0, 38.36363636363636)","(2.8, 4.1, 4.027142857142857)","(15.0, 38.0, 26.333333333333332)","(2.9, 3.35, 3.341111111111111)","(8.5, 9.8, 9.74418604651163)","(51.0, 150.0, 132.85714285714286)"
12-01-2023 10:52:56.881918,"(15.0, 28.0, 25.857142857142858)","(8.5, 11.0, 10.694444444444445)","(26.0, 36.0, 31.8)","(7.5, 8.8, 8.656)","(26.0, 42.0, 38.36363636363636)","(2.8, 4.1, 4.03)","(15.0, 38.0, 29.5)","(2.9, 3.35, 3.341111111111111)","(8.5, 9.8, 9.74418604651163)","(51.0, 150.0, 72.85714285714286)"
12-01-2023 10:52:58.120173,"(15.0, 27.0, 25.434782608695652)","(8.5, 11.0, 10.352941176470589)","(26.0, 36.0, 31.666666666666668)","(7.5, 8.8, 8.656)","(26.0, 42.0, 39.64705882352941)","(2.8, 4.1, 4.063157894736842)","(15.0, 36.0, 31.125)","(2.9, 3.35, 3.344)","(8.5, 9.8, 9.666666666666668)","(51.0, 150.0, 137.27272727272728)"
12-01-2023 10:52:59.339580,"(15.0, 27.0, 25.90909090909091)","(8.5, 10.5, 10.366666666666667)","(26.0, 34.0, 31.666666666666668)","(7.5, 8.8, 8.637037037037038)","(26.0, 42.0, 38.666666666666664)","(2.8, 4.1, 4.072)","(15.0, 36.0, 27.714285714285715)","(2.9, 3.35, 3.344)","(8.5, 9.8, 9.666666666666668)","(51.0, 150.0, 137.27272727272728)"
12-01-2023 10:53:00.649469,"(15.0, 26.0, 25.2)","(8.5, 10.5, 10.366666666666667)","(26.0, 34.0, 31.666666666666668)","(7.5, 8.8, 8.637037037037038)","(26.0, 42.0, 38.666666666666664)","(2.8, 4.1, 4.072)","(13.0, 34.0, 27.714285714285715)","(2.9, 3.35, 3.344)","(8.5, 9.8, 9.666666666666668)","(51.0, 150.0, 137.27272727272728)"
12-01-2023 10:53:02.042394,"(15.0, 26.0, 25.071428571428573)","(8.5, 10.5, 10.366666666666667)","(26.0, 34.0, 31.666666666666668)","(7.5, 8.8, 8.672727272727272)","(26.0, 42.0, 38.666666666666664)","(2.8, 4.1, 4.0702127659574465)","(13.0, 34.0, 25.7)","(2.9, 3.35, 3.3453125)","(8.5, 9.8, 9.622222222222224)","(51.0, 150.0, 138.57142857142856)"
12-01-2023 10:53:03.481723,"(15.0, 26.0, 25.071428571428573)","(8.5, 11.0, 10.5)","(26.0, 34.0, 32.25)","(7.5, 9.0, 8.672727272727272)","(26.0, 42.0, 38.666666666666664)","(2.8, 4.1, 4.0702127659574465)","(13.0, 32.0, 25.25)","(2.9, 3.35, 3.3453125)","(8.5, 9.8, 9.622222222222224)","(51.0, 150.0, 138.57142857142856)"
12-01-2023 10:53:04.855423,"(15.0, 26.0, 25.071428571428573)","(8.5, 11.0, 10.5)","(26.0, 34.0, 32.25)","(7.5, 9.0, 8.672727272727272)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.1, 4.12)","(13.0, 32.0, 25.25)","(2.9, 3.35, 3.396774193548387)","(8.5, 9.8, 9.622222222222224)","(51.0, 150.0, 138.57142857142856)"
12-01-2023 10:53:06.211855,"(15.0, 26.0, 25.071428571428573)","(8.5, 11.0, 10.41304347826087)","(26.0, 34.0, 32.0)","(7.5, 9.0, 8.672727272727272)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.2, 4.12)","(13.0, 32.0, 29.416666666666668)","(2.9, 3.4, 3.3982758620689655)","(8.5, 9.8, 9.622222222222224)","(51.0, 150.0, 138.57142857142856)"
12-01-2023 10:53:07.600524,"(15.0, 26.0, 25.8)","(8.5, 10.5, 10.366666666666667)","(26.0, 34.0, 31.2)","(7.5, 9.0, 8.672727272727272)","(26.0, 42.0, 38.666666666666664)","(2.8, 4.2, 4.149152542372882)","(13.0, 30.0, 29.22222222222222)","(2.9, 3.45, 3.396666666666667)","(8.5, 9.8, 9.666666666666668)","(51.0, 150.0, 139.62962962962962)"
12-01-2023 10:53:08.943396,"(15.0, 26.0, 25.6)","(8.5, 10.5, 10.41304347826087)","(26.0, 34.0, 31.2)","(7.5, 9.0, 8.672727272727272)","(26.0, 42.0, 38.666666666666664)","(2.8, 4.2, 4.114285714285715)","(13.0, 30.0, 28.6)","(2.9, 3.45, 3.392857142857143)","(8.5, 9.8, 9.666666666666668)","(51.0, 150.0, 139.62962962962962)"
12-01-2023 10:53:10.346823,"(15.0, 26.0, 25.6)","(8.5, 10.5, 10.41304347826087)","(26.0, 34.0, 31.2)","(7.5, 9.0, 8.672727272727272)","(26.0, 42.0, 39.0)","(2.8, 4.2, 4.091666666666667)","(13.0, 30.0, 28.6)","(2.9, 3.45, 3.392857142857143)","(8.5, 9.8, 9.666666666666668)","(51.0, 150.0, 139.62962962962962)"
12-01-2023 10:53:11.737325,"(15.0, 26.0, 25.6)","(8.5, 10.5, 10.41304347826087)","(26.0, 34.0, 31.2)","(7.5, 9.0, 8.895145631067962)","(26.0, 42.0, 39.0)","(2.8, 4.2, 4.083018867924528)","(13.0, 30.0, 28.6)","(2.9, 3.45, 3.392857142857143)","(8.5, 9.8, 9.666666666666668)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:13.071044,"(15.0, 26.0, 25.6)","(8.5, 10.5, 10.41304347826087)","(26.0, 34.0, 33.45454545454545)","(7.5, 9.0, 8.672727272727272)","(26.0, 42.0, 39.0)","(2.8, 4.1, 3.8875)","(13.0, 30.0, 28.833333333333336)","(2.9, 3.45, 3.392857142857143)","(8.5, 9.8, 9.844444444444445)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:14.468455,"(15.0, 26.0, 25.6)","(8.5, 11.0, 10.5)","(26.0, 36.0, 33.45454545454545)","(7.5, 9.0, 8.655172413793103)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.0, 3.875)","(13.0, 30.0, 29.0)","(2.9, 3.45, 3.435714285714286)","(8.5, 10.0, 9.844444444444445)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:15.847888,"(15.0, 26.0, 25.6)","(8.5, 11.0, 10.5)","(26.0, 36.0, 33.45454545454545)","(7.5, 9.0, 8.615384615384615)","(26.0, 42.0, 40.36363636363636)","(2.8, 3.95, 3.892857142857143)","(13.0, 30.0, 29.0)","(2.9, 3.45, 3.435714285714286)","(8.5, 10.0, 9.844444444444445)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:17.179341,"(15.0, 26.0, 25.7)","(8.5, 11.0, 10.5)","(26.0, 36.0, 33.45454545454545)","(7.5, 9.0, 8.615384615384615)","(26.0, 44.0, 40.36363636363636)","(2.8, 3.95, 3.91)","(13.0, 30.0, 29.0)","(2.9, 3.45, 3.435714285714286)","(8.5, 10.0, 9.745454545454546)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:18.464703,"(15.0, 26.0, 25.7)","(8.5, 11.0, 10.5)","(26.0, 36.0, 33.45454545454545)","(7.5, 9.0, 8.615384615384615)","(26.0, 44.0, 40.36363636363636)","(2.8, 3.95, 3.91)","(13.0, 30.0, 29.0)","(2.9, 3.45, 3.435714285714286)","(8.5, 10.0, 9.813333333333333)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:19.838312,"(15.0, 26.0, 25.7)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 33.45454545454545)","(7.5, 9.0, 8.769565217391305)","(26.0, 44.0, 40.36363636363636)","(2.8, 3.95, 3.961904761904762)","(13.0, 30.0, 29.0)","(2.9, 3.45, 3.435714285714286)","(8.5, 10.0, 9.688888888888888)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:21.235692,"(15.0, 26.0, 25.7)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 33.45454545454545)","(7.5, 8.8, 8.769565217391305)","(26.0, 44.0, 40.36363636363636)","(2.8, 4.0, 3.961904761904762)","(13.0, 30.0, 29.0)","(2.9, 3.45, 3.435714285714286)","(8.5, 10.0, 9.688888888888888)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:22.546243,"(15.0, 26.0, 25.7)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 31.428571428571427)","(7.5, 8.8, 8.769565217391305)","(26.0, 44.0, 40.36363636363636)","(2.8, 4.0, 3.961904761904762)","(13.0, 30.0, 29.0)","(2.9, 3.45, 3.435714285714286)","(8.5, 10.0, 9.688888888888888)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:23.876504,"(15.0, 26.0, 25.7)","(8.5, 11.0, 10.423076923076923)","(26.0, 34.0, 31.0)","(7.5, 8.8, 8.769565217391305)","(26.0, 44.0, 40.36363636363636)","(2.8, 4.0, 3.961904761904762)","(13.0, 30.0, 29.0)","(2.9, 3.45, 3.435714285714286)","(8.5, 10.0, 9.688888888888888)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:25.235129,"(15.0, 26.0, 25.7)","(8.5, 11.0, 10.423076923076923)","(26.0, 34.0, 31.0)","(7.5, 8.8, 8.769565217391305)","(26.0, 44.0, 40.36363636363636)","(2.8, 4.0, 3.961904761904762)","(13.0, 30.0, 29.0)","(2.9, 3.45, 3.4333333333333336)","(8.5, 10.0, 9.813333333333333)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:26.558530,"(15.0, 26.0, 25.7)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.769565217391305)","(26.0, 44.0, 40.36363636363636)","(2.8, 4.0, 3.961904761904762)","(13.0, 30.0, 29.0)","(2.9, 3.45, 3.4333333333333336)","(8.5, 10.0, 9.813333333333333)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:28.003630,"(15.0, 26.0, 25.7)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.769565217391305)","(26.0, 44.0, 40.36363636363636)","(2.8, 4.0, 3.9692307692307693)","(13.0, 30.0, 29.0)","(2.9, 3.45, 3.4333333333333336)","(8.5, 10.0, 9.813333333333333)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:29.441711,"(15.0, 26.0, 25.675675675675677)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.769565217391305)","(26.0, 44.0, 40.36363636363636)","(2.8, 4.0, 3.9692307692307693)","(13.0, 30.0, 29.0)","(2.9, 3.45, 3.4333333333333336)","(8.5, 10.0, 9.813333333333333)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:30.823397,"(15.0, 26.0, 25.675675675675677)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.766666666666667)","(26.0, 44.0, 39.27272727272727)","(2.8, 4.0, 3.963157894736842)","(13.0, 30.0, 27.5)","(2.9, 3.45, 3.4785714285714286)","(8.5, 10.0, 9.688888888888888)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:32.180753,"(15.0, 26.0, 25.675675675675677)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.766666666666667)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.0, 3.963157894736842)","(13.0, 29.0, 27.5)","(2.9, 3.5, 3.489655172413793)","(8.5, 10.0, 9.83529411764706)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:33.630033,"(15.0, 26.0, 25.675675675675677)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.766666666666667)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.0, 3.963157894736842)","(13.0, 29.0, 27.5)","(2.9, 3.5, 3.5273584905660376)","(8.5, 10.0, 9.83529411764706)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:35.040001,"(15.0, 26.0, 25.675675675675677)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.766666666666667)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.0, 3.9593023255813953)","(13.0, 29.0, 27.285714285714285)","(2.9, 3.55, 3.532608695652174)","(8.5, 10.0, 9.83529411764706)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:36.497907,"(15.0, 26.0, 25.675675675675677)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.754022988505747)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.0, 3.9593023255813953)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.5272727272727273)","(8.5, 10.0, 9.83529411764706)","(51.0, 150.0, 140.76923076923077)"
12-01-2023 10:53:38.186312,"(15.0, 26.0, 25.612903225806452)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.754022988505747)","(26.0, 42.0, 39.27272727272727)","(2.8, 4.0, 3.9375)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.537179487179487)","(8.5, 10.0, 9.83529411764706)","(51.0, 150.0, 139.0909090909091)"
12-01-2023 10:53:39.692802,"(15.0, 26.0, 25.612903225806452)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.754022988505747)","(26.0, 42.0, 39.27272727272727)","(2.8, 3.95, 3.8845070422535213)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.532142857142857)","(8.5, 10.0, 9.83529411764706)","(51.0, 150.0, 139.0909090909091)"
12-01-2023 10:53:41.191331,"(15.0, 26.0, 25.612903225806452)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.754022988505747)","(26.0, 42.0, 39.27272727272727)","(2.8, 3.95, 3.9026315789473687)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.5045454545454544)","(8.5, 10.0, 9.83529411764706)","(51.0, 150.0, 139.0909090909091)"
12-01-2023 10:53:42.689169,"(15.0, 26.0, 25.612903225806452)","(8.5, 11.0, 10.423076923076923)","(26.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.754022988505747)","(26.0, 42.0, 39.27272727272727)","(2.8, 3.95, 3.9875)","(13.0, 28.0, 27.285714285714285)","(2.9, 3.55, 3.51)","(8.5, 10.0, 9.896296296296295)","(51.0, 150.0, 139.0909090909091)"
