,Opawa Nicky,Homebush Benji,Elodie,Is That Toby,Homebush Matty,Hurunui Mouse,Go Again,Laxmans Ganguly
06-01-2023 09:14:51.139937,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:14:52.232114,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:14:53.292281,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:14:54.358140,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:14:55.451472,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:14:56.535537,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:14:57.594717,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:14:58.716825,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:14:59.802293,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:00.925601,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:02.027334,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:03.121110,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:04.217797,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:05.310134,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:06.390052,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:07.474789,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:08.576196,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:09.625231,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:10.692846,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:11.780874,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:12.843200,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:13.914729,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:14.972711,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:16.058994,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:17.139982,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:18.229585,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:19.306802,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:20.369098,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:21.388164,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:22.446522,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:23.488974,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:24.546448,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:25.640926,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:26.692897,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:27.772347,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:28.837558,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:29.875513,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:30.864928,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:31.854744,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:32.850362,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:33.927057,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:34.934470,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:36.044767,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:37.094441,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:38.144846,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:39.173455,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:40.282063,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:41.366567,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:42.447326,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:43.524519,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:44.549476,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:45.604565,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:46.654392,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:47.705905,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:48.753665,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:49.775593,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:50.758522,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:51.736586,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:52.753203,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:53.795992,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:54.839014,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:55.863681,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:56.916501,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:57.974001,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:15:58.993221,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:00.069885,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:01.178298,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:02.250709,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:03.343252,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:04.405164,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:05.441176,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:06.479782,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:07.519934,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:08.558915,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:09.583407,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:10.597353,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:11.630580,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:12.648797,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:13.689284,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:14.740773,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 8.36923076923077)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:15.794652,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 9.8, 7.6)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:16.817352,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 9.6, 7.6)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:16:17.870796,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 62.875)","(26.0, 230.0, 74.75)","(18.0, 90.0, 83.31818181818181)","(3.7, 9.6, 7.6)","(10.0, 36.0, 21.91764705882353)"
