,Nightwatch Star,Eagle Uno,Parabellum,Knight Walker,Stilton,Laker,Pocket More For Less Nz,Happy As,Caesars Rockstar,Neville Shannon
10-01-2023 19:40:51.107467,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 42.0, 26.4)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:40:52.601094,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 42.0, 26.4)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:40:54.058401,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 42.0, 26.4)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:40:55.498269,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 42.0, 41.6)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:40:56.960629,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 36.0)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:40:58.496461,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 46.0, 36.0)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:40:59.961558,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 46.0, 36.0)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:01.440270,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 46.0, 33.14285714285714)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:02.850225,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 46.0, 33.14285714285714)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:04.169365,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 46.0, 33.14285714285714)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:05.539237,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 46.0, 41.6)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:06.881365,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 41.6)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:08.257983,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 41.6)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:09.690762,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 41.6)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:11.138045,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 41.6)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:12.636052,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 41.6)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:14.105230,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 41.6)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:15.518065,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 37.33333333333333)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:16.930404,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:18.354841,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:19.750003,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:21.244432,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:22.666416,"(2.0, 2.78, 2.7525925925925923)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 77.5)"
10-01-2023 19:41:24.097958,"(2.0, 2.78, 2.5999999999999996)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:25.545094,"(2.0, 2.78, 2.5999999999999996)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:26.941929,"(2.0, 2.78, 2.753333333333333)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:28.403934,"(2.0, 2.78, 2.754074074074074)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:29.825762,"(2.0, 2.78, 2.754074074074074)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:31.222453,"(2.0, 2.78, 2.754074074074074)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:32.606914,"(2.0, 2.78, 2.61)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:34.106947,"(2.0, 2.78, 2.61)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:35.582198,"(2.0, 2.78, 2.61)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:37.037423,"(2.0, 2.78, 2.7548148148148144)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:38.499748,"(2.0, 2.78, 2.490204081632653)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:39.878551,"(2.0, 2.8, 2.490204081632653)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:41.329258,"(2.0, 2.8, 2.490204081632653)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:42.776706,"(2.0, 2.8, 2.490204081632653)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:44.173776,"(2.0, 2.8, 2.490204081632653)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:45.594561,"(2.0, 2.8, 2.490204081632653)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:47.150868,"(2.0, 2.8, 2.5183673469387755)","(4.8, 9.8, 8.233333333333334)","(4.6, 8.8, 7.0)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:48.519208,"(2.0, 2.8, 2.5183673469387755)","(4.8, 9.8, 8.233333333333334)","(4.6, 8.6, 7.428571428571429)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:49.862417,"(2.0, 2.8, 2.788679245283019)","(4.8, 9.8, 8.233333333333334)","(4.6, 8.4, 7.428571428571429)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:51.578586,"(2.0, 2.78, 2.768627450980392)","(4.8, 9.8, 8.233333333333334)","(4.6, 8.4, 7.428571428571429)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:53.489316,"(2.0, 2.78, 2.768627450980392)","(4.8, 9.8, 8.233333333333334)","(4.6, 8.4, 7.428571428571429)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:55.288080,"(2.0, 2.78, 2.768627450980392)","(4.8, 9.8, 8.233333333333334)","(4.6, 8.4, 7.428571428571429)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:57.014785,"(2.0, 2.78, 2.768627450980392)","(4.8, 9.8, 8.233333333333334)","(4.6, 8.4, 7.428571428571429)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:41:58.692748,"(2.0, 2.78, 2.5)","(4.8, 9.8, 7.171428571428572)","(4.6, 8.4, 7.428571428571429)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:42:00.270033,"(2.0, 2.78, 2.5)","(4.8, 9.8, 7.800000000000001)","(4.6, 8.4, 7.428571428571429)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 34.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:42:01.724692,"(2.0, 2.78, 2.5)","(4.8, 9.8, 7.800000000000001)","(4.6, 8.4, 7.428571428571429)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 26.666666666666664)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:42:03.550142,"(2.0, 2.78, 2.5)","(4.8, 9.8, 7.800000000000001)","(4.6, 8.4, 7.428571428571429)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 26.666666666666664)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 102.3076923076923)"
10-01-2023 19:42:05.266983,"(2.0, 2.78, 2.5)","(4.8, 9.8, 7.800000000000001)","(4.6, 8.4, 7.428571428571429)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 28.8)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 26.666666666666664)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:06.769406,"(2.0, 2.78, 2.5)","(4.8, 9.8, 7.800000000000001)","(4.6, 8.4, 6.2)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 45.04545454545455)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 26.666666666666664)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:08.268995,"(2.0, 2.78, 2.5)","(4.8, 9.8, 8.883333333333333)","(4.6, 8.4, 6.2)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 45.04545454545455)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 26.666666666666664)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:09.672482,"(2.0, 2.78, 2.7177777777777776)","(4.8, 9.6, 7.008333333333334)","(4.6, 8.4, 6.2)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 45.04545454545455)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 26.666666666666664)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:11.060950,"(2.0, 2.78, 2.7177777777777776)","(4.8, 9.4, 7.933333333333334)","(4.6, 8.4, 5.6499999999999995)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 43.227272727272734)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 21.0)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:12.408171,"(2.0, 2.78, 2.7177777777777776)","(4.8, 9.2, 7.2)","(4.6, 8.4, 6.2)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 43.227272727272734)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 46.0, 29.0)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:13.771220,"(2.0, 2.78, 2.7177777777777776)","(4.8, 9.0, 7.800000000000001)","(4.6, 8.4, 6.2)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 38.5)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 42.0, 24.0)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:15.091674,"(2.0, 2.78, 2.7177777777777776)","(4.8, 8.8, 7.1000000000000005)","(4.6, 8.4, 5.7749999999999995)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 40.0, 24.0)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:16.537150,"(2.0, 2.78, 2.5199999999999996)","(4.8, 8.6, 7.4)","(4.6, 7.8, 5.7749999999999995)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 40.0, 18.4)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:17.962465,"(2.0, 2.78, 2.5199999999999996)","(4.8, 8.4, 6.8)","(4.6, 7.8, 5.516666666666667)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 40.0, 19.555555555555557)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:19.373195,"(2.0, 2.78, 2.5199999999999996)","(4.8, 8.2, 7.133333333333334)","(4.6, 7.6, 5.675)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 30.0)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:20.777441,"(2.0, 2.78, 2.5199999999999996)","(4.8, 8.0, 7.133333333333334)","(4.6, 7.4, 5.8)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 44.0, 30.0)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:22.135619,"(2.0, 2.78, 2.5199999999999996)","(4.8, 8.0, 6.866666666666666)","(4.6, 7.2, 5.3999999999999995)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 44.0, 24.666666666666664)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:23.443778,"(2.0, 2.78, 2.5199999999999996)","(4.8, 7.6, 6.866666666666666)","(4.6, 7.2, 5.52)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 42.0, 19.714285714285715)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:24.779914,"(2.0, 2.78, 2.5199999999999996)","(4.8, 7.6, 6.4)","(4.6, 7.2, 5.52)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 42.0, 19.714285714285715)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:26.089650,"(2.0, 2.78, 2.5199999999999996)","(4.8, 7.4, 8.2)","(4.6, 7.2, 5.52)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 42.0, 19.714285714285715)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:27.374164,"(2.0, 2.78, 2.5199999999999996)","(4.8, 9.6, 8.2)","(4.6, 7.2, 5.52)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 42.0, 19.714285714285715)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:28.721781,"(2.0, 2.78, 2.5199999999999996)","(4.8, 9.4, 8.066666666666666)","(4.6, 7.2, 5.52)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(16.0, 42.0, 19.714285714285715)","(51.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:30.142801,"(2.0, 2.78, 2.5199999999999996)","(4.8, 9.2, 7.933333333333334)","(4.6, 7.2, 5.52)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(16.0, 42.0, 19.714285714285715)","(51.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:31.601386,"(2.0, 2.78, 2.2714893617021272)","(4.8, 9.0, 7.666666666666668)","(4.6, 7.2, 6.523076923076923)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(16.0, 42.0, 19.714285714285715)","(51.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
10-01-2023 19:42:33.026424,"(2.0, 2.8, 2.34)","(4.8, 8.8, 7.0)","(4.6, 7.2, 6.523076923076923)","(101.0, 220.0, 194.28571428571428)","(18.0, 46.0, 42.25)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(16.0, 42.0, 19.714285714285715)","(51.0, 120.0, 83.07692307692307)","(31.0, 140.0, 103.07692307692308)"
