,Yuri Magic,Sisu,Mexicali Jane,Be Like Oliver,Saron,Velocity Cazau,Angel Harks,Rybolt
11-01-2023 20:13:33.729464,"(3.0, 4.1, 4.076923076923077)","(5.5, 7.6, 7.475)","(18.0, 26.0, 24.307692307692307)","(31.0, 80.0, 76.25)","(21.0, 28.0, 27.157894736842106)","(31.0, 50.0, 49.6)","(13.0, 18.5, 18.181818181818183)","(1.95, 2.24, 2.21)"
11-01-2023 20:13:35.030329,"(3.0, 4.1, 4.076923076923077)","(5.5, 7.6, 7.475)","(18.0, 26.0, 24.533333333333335)","(31.0, 80.0, 77.85714285714286)","(21.0, 28.0, 27.157894736842106)","(31.0, 50.0, 49.6)","(13.0, 19.0, 18.25)","(1.95, 2.24, 2.2142857142857144)"
11-01-2023 20:13:36.294389,"(3.0, 4.1, 4.076923076923077)","(5.5, 7.6, 7.475)","(18.0, 26.0, 25.0)","(31.0, 80.0, 74.0)","(21.0, 28.0, 26.857142857142858)","(31.0, 50.0, 49.27272727272727)","(13.0, 19.0, 18.1)","(1.95, 2.26, 2.208888888888889)"
11-01-2023 20:13:37.391352,"(3.0, 4.1, 4.076923076923077)","(5.5, 7.6, 7.475)","(18.0, 26.0, 25.0)","(31.0, 80.0, 66.66666666666667)","(21.0, 28.0, 26.727272727272727)","(31.0, 50.0, 49.6)","(13.0, 19.0, 18.181818181818183)","(1.95, 2.26, 2.208888888888889)"
11-01-2023 20:13:38.416595,"(3.0, 4.1, 4.084210526315789)","(5.5, 7.6, 7.475)","(18.0, 26.0, 25.0)","(31.0, 80.0, 68.75)","(21.0, 28.0, 26.88)","(31.0, 50.0, 49.27272727272727)","(13.0, 19.0, 18.333333333333332)","(1.95, 2.26, 2.208888888888889)"
11-01-2023 20:13:39.496264,"(3.0, 4.1, 4.084210526315789)","(5.5, 7.6, 7.475)","(18.0, 25.0, 24.875)","(31.0, 75.0, 68.4375)","(21.0, 28.0, 26.764705882352942)","(31.0, 50.0, 49.6)","(13.0, 18.5, 18.357142857142858)","(1.95, 2.26, 2.208888888888889)"
11-01-2023 20:13:40.638837,"(3.0, 4.1, 4.084210526315789)","(5.5, 7.6, 7.466666666666667)","(18.0, 25.0, 24.75)","(31.0, 75.0, 68.4375)","(21.0, 28.0, 26.428571428571427)","(31.0, 50.0, 49.27272727272727)","(13.0, 18.5, 18.357142857142858)","(1.95, 2.26, 2.214594594594595)"
11-01-2023 20:13:41.790840,"(3.0, 4.1, 4.076)","(5.5, 7.6, 7.443478260869565)","(18.0, 25.0, 24.75)","(31.0, 75.0, 66.92307692307692)","(21.0, 27.0, 26.666666666666668)","(31.0, 50.0, 49.6)","(13.0, 18.5, 18.357142857142858)","(1.95, 2.26, 2.214594594594595)"
11-01-2023 20:13:42.961150,"(3.0, 4.1, 4.064705882352941)","(5.5, 7.6, 7.443478260869565)","(18.0, 25.0, 24.90909090909091)","(31.0, 70.0, 68.0)","(20.0, 27.0, 28.833333333333332)","(31.0, 50.0, 49.6)","(13.0, 18.5, 18.333333333333332)","(1.95, 2.26, 2.2085000000000004)"
11-01-2023 20:13:44.076627,"(3.0, 4.1, 4.072727272727272)","(5.5, 7.6, 7.443478260869565)","(18.0, 25.0, 24.90909090909091)","(31.0, 70.0, 64.0)","(20.0, 29.0, 28.833333333333332)","(31.0, 50.0, 49.27272727272727)","(13.0, 18.5, 18.333333333333332)","(1.95, 2.24, 2.203030303030303)"
11-01-2023 20:13:45.148747,"(3.0, 4.1, 4.084210526315789)","(5.5, 7.6, 7.443478260869565)","(18.0, 26.0, 24.952380952380953)","(31.0, 80.0, 67.5)","(20.0, 29.0, 28.466666666666665)","(31.0, 50.0, 49.6)","(13.0, 18.5, 18.333333333333332)","(1.95, 2.22, 2.214545454545455)"
11-01-2023 20:13:46.449590,"(3.0, 4.1, 4.0874999999999995)","(5.5, 7.6, 7.443478260869565)","(18.0, 26.0, 24.952380952380953)","(31.0, 80.0, 67.5)","(20.0, 29.0, 28.466666666666665)","(31.0, 50.0, 49.6)","(13.0, 18.5, 18.333333333333332)","(1.95, 2.24, 2.206451612903226)"
11-01-2023 20:13:47.709920,"(3.0, 4.1, 4.0892857142857135)","(5.5, 7.6, 7.35)","(18.0, 26.0, 24.933333333333334)","(31.0, 80.0, 67.5)","(20.0, 29.0, 28.466666666666665)","(31.0, 50.0, 49.6)","(13.0, 18.5, 17.75)","(1.95, 2.24, 2.2083333333333335)"
11-01-2023 20:13:48.919193,"(3.2, 4.2, 4.113513513513514)","(6.0, 7.6, 7.245454545454545)","(18.0, 25.0, 24.933333333333334)","(41.0, 80.0, 67.5)","(20.0, 29.0, 28.466666666666665)","(31.0, 50.0, 50.5)","(13.0, 18.0, 17.88888888888889)","(1.95, 2.24, 2.2053333333333334)"
11-01-2023 20:13:50.331839,"(3.2, 4.2, 4.129411764705882)","(6.0, 7.6, 7.346666666666667)","(18.0, 25.0, 25.166666666666668)","(41.0, 80.0, 67.5)","(20.0, 29.0, 28.466666666666665)","(31.0, 55.0, 50.09090909090909)","(13.0, 18.0, 17.88888888888889)","(1.95, 2.24, 2.225714285714286)"
11-01-2023 20:13:51.606204,"(3.2, 4.2, 4.0588235294117645)","(6.0, 7.4, 7.36)","(18.0, 26.0, 25.217391304347828)","(41.0, 80.0, 67.5)","(20.0, 29.0, 28.466666666666665)","(31.0, 55.0, 50.09090909090909)","(13.0, 18.0, 17.88888888888889)","(1.95, 2.24, 2.20421052631579)"
11-01-2023 20:13:52.839025,"(3.2, 4.2, 4.107692307692308)","(6.0, 7.4, 7.36)","(18.0, 26.0, 25.217391304347828)","(41.0, 80.0, 73.75)","(20.0, 29.0, 28.555555555555557)","(31.0, 55.0, 49.46153846153846)","(13.0, 18.0, 18.333333333333332)","(1.95, 2.22, 2.20421052631579)"
11-01-2023 20:13:54.115706,"(3.2, 4.2, 4.107692307692308)","(6.0, 7.4, 7.36)","(18.0, 26.0, 25.217391304347828)","(41.0, 80.0, 67.5)","(20.0, 29.0, 33.666666666666664)","(31.0, 55.0, 49.46153846153846)","(13.0, 18.5, 17.6)","(1.95, 2.22, 2.201818181818182)"
11-01-2023 20:13:55.292732,"(3.2, 4.2, 4.0588235294117645)","(6.0, 7.4, 7.266666666666667)","(18.0, 26.0, 25.217391304347828)","(41.0, 80.0, 67.5)","(20.0, 34.0, 31.9)","(31.0, 55.0, 49.46153846153846)","(13.0, 18.5, 17.38888888888889)","(1.95, 2.22, 2.2125000000000004)"
11-01-2023 20:13:56.558940,"(3.2, 4.2, 4.104)","(6.0, 7.4, 7.266666666666667)","(18.0, 26.0, 25.217391304347828)","(41.0, 80.0, 67.5)","(20.0, 34.0, 31.9)","(31.0, 55.0, 49.46153846153846)","(13.0, 17.5, 17.38888888888889)","(1.95, 2.22, 2.2275)"
11-01-2023 20:13:57.873265,"(3.2, 4.2, 4.104)","(6.0, 7.4, 7.266666666666667)","(18.0, 26.0, 25.166666666666668)","(41.0, 80.0, 67.5)","(20.0, 34.0, 31.2)","(31.0, 55.0, 49.46153846153846)","(13.0, 17.5, 17.25)","(1.95, 2.24, 2.226666666666667)"
11-01-2023 20:13:59.092844,"(3.2, 4.2, 4.104)","(6.0, 7.4, 7.266666666666667)","(18.0, 26.0, 25.166666666666668)","(41.0, 80.0, 72.85714285714286)","(20.0, 32.0, 31.692307692307693)","(31.0, 55.0, 49.46153846153846)","(13.0, 17.5, 17.363636363636363)","(1.95, 2.24, 2.232105263157895)"
11-01-2023 20:14:00.252084,"(3.2, 4.2, 4.104)","(6.0, 7.4, 7.363636363636364)","(18.0, 26.0, 25.166666666666668)","(41.0, 80.0, 72.85714285714286)","(20.0, 32.0, 30.823529411764707)","(31.0, 55.0, 49.46153846153846)","(13.0, 17.5, 17.35)","(1.95, 2.24, 2.2323076923076925)"
11-01-2023 20:14:01.391721,"(3.2, 4.2, 4.104)","(6.0, 7.4, 7.363636363636364)","(18.0, 26.0, 25.166666666666668)","(41.0, 80.0, 72.85714285714286)","(21.0, 32.0, 28.923076923076923)","(31.0, 55.0, 49.46153846153846)","(13.0, 17.5, 17.357142857142858)","(1.95, 2.24, 2.2314285714285718)"
11-01-2023 20:14:02.627343,"(3.2, 4.3, 4.160465116279069)","(6.0, 7.4, 7.300000000000001)","(18.0, 26.0, 25.083333333333332)","(41.0, 80.0, 71.25)","(21.0, 32.0, 24.8)","(31.0, 55.0, 49.214285714285715)","(13.0, 18.0, 16.96969696969697)","(1.95, 2.24, 2.234166666666667)"
11-01-2023 20:14:03.873845,"(3.2, 4.3, 4.188)","(6.0, 7.4, 7.294117647058823)","(18.0, 26.0, 23.1)","(41.0, 80.0, 71.25)","(21.0, 28.0, 25.466666666666665)","(31.0, 55.0, 49.214285714285715)","(13.0, 18.0, 17.285714285714285)","(1.95, 2.24, 2.2303030303030305)"
11-01-2023 20:14:05.165342,"(3.2, 4.3, 4.211111111111111)","(6.0, 7.4, 7.294117647058823)","(18.0, 24.0, 23.1)","(41.0, 80.0, 69.5)","(21.0, 28.0, 25.692307692307693)","(31.0, 55.0, 49.214285714285715)","(13.0, 17.5, 17.071428571428573)","(1.95, 2.24, 2.2311111111111113)"
11-01-2023 20:14:06.438633,"(3.2, 4.2, 4.152941176470589)","(6.0, 7.6, 7.585714285714285)","(18.0, 26.0, 24.44)","(41.0, 80.0, 69.28571428571429)","(21.0, 28.0, 26.333333333333332)","(31.0, 55.0, 49.46153846153846)","(13.0, 17.5, 17.0)","(1.95, 2.24, 2.2220000000000004)"
11-01-2023 20:14:07.700665,"(3.2, 4.2, 4.110638297872341)","(6.0, 7.6, 7.585714285714285)","(18.0, 26.0, 24.44)","(41.0, 80.0, 69.28571428571429)","(21.0, 28.0, 26.6)","(31.0, 55.0, 49.214285714285715)","(13.0, 17.5, 17.166666666666668)","(1.95, 2.24, 2.221573033707865)"
11-01-2023 20:14:09.030896,"(3.2, 4.2, 4.15)","(6.0, 7.8, 7.76)","(18.0, 26.0, 24.22222222222222)","(41.0, 80.0, 69.5)","(21.0, 27.0, 26.066666666666666)","(31.0, 55.0, 49.0)","(13.0, 17.5, 17.0)","(1.95, 2.24, 2.2310714285714286)"
11-01-2023 20:14:10.199086,"(3.2, 4.2, 4.116666666666666)","(6.0, 7.8, 7.7749999999999995)","(18.0, 26.0, 24.22222222222222)","(41.0, 80.0, 69.5)","(21.0, 27.0, 25.727272727272727)","(31.0, 55.0, 49.214285714285715)","(13.0, 17.5, 16.26923076923077)","(1.95, 2.24, 2.2465486725663717)"
11-01-2023 20:14:11.452665,"(3.2, 4.2, 4.127777777777777)","(6.0, 7.8, 7.7749999999999995)","(18.0, 26.0, 24.064516129032256)","(41.0, 80.0, 68.33333333333333)","(21.0, 27.0, 25.44)","(31.0, 55.0, 49.0)","(13.0, 16.5, 15.45)","(1.95, 2.26, 2.2458992805755393)"
11-01-2023 20:14:12.830465,"(3.2, 4.2, 4.15)","(6.0, 7.8, 7.7749999999999995)","(18.0, 26.0, 25.181818181818183)","(41.0, 80.0, 69.28571428571429)","(21.0, 27.0, 25.9)","(31.0, 55.0, 49.214285714285715)","(13.0, 15.5, 15.325)","(1.95, 2.26, 2.2458992805755393)"
11-01-2023 20:14:14.160675,"(3.2, 4.2, 4.172727272727273)","(6.0, 7.8, 7.7749999999999995)","(18.0, 26.0, 25.181818181818183)","(41.0, 80.0, 70.625)","(21.0, 26.0, 26.6)","(31.0, 55.0, 49.46153846153846)","(13.0, 15.5, 15.3125)","(1.95, 2.26, 2.247067669172932)"
11-01-2023 20:14:15.445413,"(3.2, 4.2, 4.120833333333334)","(6.0, 7.8, 7.783333333333333)","(18.0, 26.0, 24.5)","(41.0, 80.0, 70.625)","(21.0, 28.0, 26.043478260869566)","(31.0, 55.0, 49.214285714285715)","(13.0, 15.5, 15.238095238095237)","(1.95, 2.26, 2.2420833333333334)"
11-01-2023 20:14:16.817548,"(3.2, 4.2, 4.110638297872341)","(6.0, 8.0, 7.905263157894737)","(18.0, 26.0, 24.857142857142858)","(41.0, 80.0, 68.75)","(21.0, 28.0, 26.125)","(31.0, 55.0, 49.0)","(13.0, 15.5, 14.777777777777779)","(1.95, 2.26, 2.249230769230769)"
11-01-2023 20:14:18.096144,"(3.2, 4.2, 4.127586206896551)","(6.0, 8.0, 7.92)","(18.0, 25.0, 24.857142857142858)","(41.0, 80.0, 68.75)","(21.0, 28.0, 26.125)","(31.0, 55.0, 49.333333333333336)","(13.0, 15.0, 15.173913043478262)","(1.95, 2.26, 2.240909090909091)"
11-01-2023 20:14:19.293481,"(3.2, 4.2, 4.13)","(6.0, 8.2, 8.048275862068966)","(18.0, 25.0, 24.285714285714285)","(41.0, 80.0, 70.0)","(21.0, 28.0, 25.9)","(31.0, 50.0, 48.96551724137931)","(13.0, 15.5, 15.217391304347826)","(1.95, 2.26, 2.2472413793103447)"
11-01-2023 20:14:20.564509,"(3.2, 4.2, 4.110638297872341)","(6.0, 8.2, 8.048275862068966)","(18.0, 25.0, 24.285714285714285)","(41.0, 80.0, 71.42857142857143)","(21.0, 28.0, 26.0)","(31.0, 50.0, 49.53846153846154)","(13.0, 16.0, 15.548387096774194)","(1.95, 2.26, 2.238387096774194)"
11-01-2023 20:14:22.230515,"(3.2, 4.2, 4.122448979591836)","(6.0, 8.2, 8.213333333333333)","(18.0, 25.0, 23.692307692307693)","(41.0, 80.0, 73.5)","(21.0, 28.0, 25.807692307692307)","(31.0, 50.0, 48.6875)","(13.0, 16.0, 15.5625)","(1.95, 2.24, 2.230227272727273)"
11-01-2023 20:14:23.924799,"(3.2, 4.2, 4.114814814814815)","(6.0, 8.4, 8.351219512195122)","(18.0, 25.0, 23.32)","(41.0, 75.0, 73.5)","(21.0, 28.0, 26.8125)","(31.0, 50.0, 47.84615384615385)","(13.0, 16.0, 15.5625)","(1.95, 2.24, 2.2197590361445787)"
11-01-2023 20:14:25.196806,"(3.2, 4.2, 4.122033898305085)","(6.0, 8.4, 8.32)","(18.0, 25.0, 23.533333333333335)","(41.0, 75.0, 67.5)","(21.0, 27.0, 25.81818181818182)","(31.0, 48.0, 47.84615384615385)","(13.0, 16.0, 15.5625)","(1.95, 2.24, 2.189777777777778)"
11-01-2023 20:14:26.501720,"(3.2, 4.2, 4.1292307692307695)","(6.0, 8.4, 8.32)","(18.0, 25.0, 23.88888888888889)","(41.0, 80.0, 68.57142857142857)","(21.0, 28.0, 25.88888888888889)","(31.0, 48.0, 52.59375)","(13.0, 16.0, 15.636363636363637)","(1.95, 2.22, 2.1898666666666666)"
11-01-2023 20:14:27.865272,"(3.2, 4.2, 4.122033898305085)","(6.0, 8.6, 8.394117647058824)","(18.0, 25.0, 23.772727272727273)","(41.0, 80.0, 68.57142857142857)","(21.0, 27.0, 25.41176470588235)","(31.0, 55.0, 49.172413793103445)","(13.0, 16.0, 15.617647058823529)","(1.95, 2.2, 2.19041095890411)"
11-01-2023 20:14:29.190044,"(3.2, 4.2, 4.114814814814815)","(6.0, 8.4, 8.475)","(18.0, 25.0, 23.6875)","(41.0, 80.0, 67.5)","(21.0, 27.0, 26.923076923076923)","(31.0, 50.0, 49.76923076923077)","(13.0, 16.0, 15.675675675675675)","(1.95, 2.2, 2.1928813559322036)"
11-01-2023 20:14:30.533577,"(3.2, 4.1, 4.068292682926829)","(6.0, 8.6, 8.48695652173913)","(18.0, 25.0, 23.714285714285715)","(41.0, 80.0, 67.5)","(21.0, 30.0, 27.307692307692307)","(31.0, 50.0, 48.83870967741935)","(13.0, 16.0, 15.657894736842104)","(1.95, 2.2, 2.1746341463414636)"
11-01-2023 20:14:31.870540,"(3.2, 4.2, 4.1450000000000005)","(6.0, 8.6, 8.547058823529412)","(18.0, 24.0, 23.181818181818183)","(41.0, 80.0, 68.75)","(21.0, 30.0, 27.307692307692307)","(31.0, 50.0, 49.357142857142854)","(13.0, 16.0, 15.595238095238095)","(1.95, 2.18, 2.2033333333333336)"
11-01-2023 20:14:33.112237,"(3.2, 4.1, 4.083076923076923)","(6.0, 8.6, 8.547058823529412)","(18.0, 24.0, 23.181818181818183)","(41.0, 80.0, 68.75)","(21.0, 30.0, 28.428571428571427)","(31.0, 50.0, 49.172413793103445)","(13.0, 16.0, 15.675675675675675)","(1.95, 2.22, 2.1511904761904765)"
11-01-2023 20:14:34.336921,"(3.2, 4.2, 4.144117647058823)","(6.0, 8.6, 8.535483870967742)","(18.0, 24.0, 23.4)","(41.0, 80.0, 70.35714285714286)","(21.0, 29.0, 27.6)","(31.0, 50.0, 48.3125)","(13.0, 16.0, 15.657142857142857)","(1.95, 2.18, 2.1514606741573035)"
11-01-2023 20:14:35.596930,"(3.2, 4.2, 4.145714285714286)","(6.0, 8.6, 8.54375)","(18.0, 24.0, 23.57894736842105)","(41.0, 80.0, 69.6875)","(21.0, 29.0, 27.894736842105264)","(31.0, 50.0, 48.6)","(13.0, 16.0, 15.675)","(1.95, 2.18, 2.151136363636364)"
11-01-2023 20:14:36.902744,"(3.2, 4.2, 4.176923076923077)","(6.0, 8.6, 8.54375)","(18.0, 24.0, 23.466666666666665)","(41.0, 80.0, 69.6875)","(21.0, 29.0, 28.294117647058822)","(31.0, 50.0, 48.6)","(13.0, 16.0, 15.675)","(1.95, 2.18, 2.15011320754717)"
11-01-2023 20:14:38.210326,"(3.2, 4.2, 4.184210526315789)","(6.0, 8.6, 8.54375)","(18.0, 24.0, 23.38888888888889)","(41.0, 80.0, 69.6875)","(21.0, 29.0, 28.294117647058822)","(31.0, 50.0, 48.6)","(13.0, 16.0, 15.69047619047619)","(1.95, 2.18, 2.15044776119403)"
11-01-2023 20:14:39.572000,"(3.2, 4.2, 4.16)","(6.0, 8.6, 8.54375)","(18.0, 24.0, 23.5)","(41.0, 80.0, 70.35714285714286)","(21.0, 29.0, 28.166666666666668)","(31.0, 50.0, 53.30769230769231)","(13.0, 16.0, 15.69047619047619)","(1.95, 2.18, 2.156734693877551)"
11-01-2023 20:14:40.918050,"(3.2, 4.2, 4.151162790697675)","(6.0, 8.6, 8.54375)","(18.0, 24.0, 23.384615384615383)","(41.0, 80.0, 70.35714285714286)","(21.0, 29.0, 28.6)","(31.0, 55.0, 49.0625)","(13.0, 16.0, 15.69047619047619)","(1.95, 2.16, 2.153596837944664)"
11-01-2023 20:14:42.231000,"(3.2, 4.2, 4.153333333333333)","(6.0, 8.6, 8.605714285714287)","(18.0, 24.0, 22.928571428571427)","(41.0, 80.0, 69.28571428571429)","(21.0, 29.0, 28.6)","(31.0, 50.0, 49.225806451612904)","(13.0, 16.0, 15.76086956521739)","(1.95, 2.18, 2.170217391304348)"
11-01-2023 20:14:43.459190,"(3.2, 4.1, 4.084210526315789)","(6.0, 8.8, 8.619354838709677)","(18.0, 24.0, 22.466666666666665)","(41.0, 80.0, 69.28571428571429)","(21.0, 29.0, 28.7)","(31.0, 50.0, 49.42857142857143)","(13.0, 16.5, 15.69047619047619)","(1.95, 2.18, 2.1908474576271186)"
11-01-2023 20:14:44.737242,"(3.2, 4.1, 4.063095238095238)","(6.0, 8.8, 8.625)","(18.0, 23.0, 22.466666666666665)","(41.0, 80.0, 69.28571428571429)","(21.0, 32.0, 28.4)","(31.0, 50.0, 50.625)","(13.0, 16.5, 15.7)","(1.9, 2.2, 2.182571428571429)"
11-01-2023 20:14:45.878943,"(3.2, 4.1, 4.074999999999999)","(6.0, 8.8, 8.625)","(18.0, 23.0, 22.77777777777778)","(41.0, 80.0, 70.0)","(21.0, 30.0, 27.6875)","(31.0, 55.0, 50.625)","(13.0, 16.5, 15.880952380952381)","(1.9, 2.2, 2.163076923076923)"
11-01-2023 20:14:47.114025,"(3.2, 4.2, 4.141304347826087)","(6.0, 8.8, 8.656410256410258)","(18.0, 23.0, 22.0)","(41.0, 80.0, 61.42857142857143)","(21.0, 29.0, 27.142857142857142)","(31.0, 55.0, 49.111111111111114)","(13.0, 16.5, 15.555555555555555)","(1.9, 2.18, 2.230769230769231)"
11-01-2023 20:14:48.385683,"(3.2, 4.1, 4.077083333333333)","(6.0, 8.6, 8.48936170212766)","(18.0, 22.0, 21.78048780487805)","(41.0, 70.0, 61.111111111111114)","(21.0, 28.0, 26.8)","(31.0, 50.0, 49.111111111111114)","(13.0, 16.0, 15.555555555555555)","(1.9, 2.24, 2.2264406779661017)"
11-01-2023 20:14:49.693948,"(3.2, 4.1, 4.079245283018867)","(6.0, 8.6, 8.363636363636363)","(18.0, 22.0, 21.711111111111112)","(41.0, 70.0, 62.5)","(21.0, 28.0, 29.7)","(31.0, 50.0, 51.18181818181818)","(13.0, 16.0, 15.777777777777779)","(1.9, 2.24, 2.224)"
11-01-2023 20:14:50.943435,"(3.2, 4.1, 3.948314606741573)","(6.0, 8.6, 8.481818181818182)","(18.0, 22.0, 21.711111111111112)","(41.0, 65.0, 62.5)","(21.0, 30.0, 28.22222222222222)","(31.0, 55.0, 51.92307692307692)","(13.0, 16.5, 15.928571428571429)","(1.9, 2.24, 2.2357142857142858)"
11-01-2023 20:14:52.151854,"(3.2, 3.95, 3.9201492537313434)","(6.0, 8.6, 8.51764705882353)","(18.0, 22.0, 21.78048780487805)","(41.0, 65.0, 61.25)","(21.0, 30.0, 27.166666666666668)","(31.0, 55.0, 51.666666666666664)","(13.0, 16.5, 15.948275862068966)","(1.9, 2.24, 2.2552)"
11-01-2023 20:14:53.342825,"(3.2, 3.95, 3.8905797101449275)","(6.0, 8.6, 8.542857142857143)","(18.0, 23.0, 22.31578947368421)","(41.0, 70.0, 64.28571428571429)","(21.0, 30.0, 27.08108108108108)","(31.0, 55.0, 51.666666666666664)","(13.0, 16.5, 15.86)","(1.9, 2.26, 2.2558974358974355)"
11-01-2023 20:14:54.579622,"(3.2, 3.9, 3.8924242424242426)","(6.0, 8.6, 8.485714285714286)","(18.0, 23.0, 22.6)","(41.0, 70.0, 64.0)","(21.0, 30.0, 27.727272727272727)","(31.0, 55.0, 45.90909090909091)","(13.0, 16.5, 15.7)","(1.9, 2.26, 2.2676923076923075)"
11-01-2023 20:14:55.827593,"(3.2, 3.85, 3.801204819277108)","(6.0, 8.8, 8.6875)","(18.0, 23.0, 22.75)","(41.0, 70.0, 62.5)","(21.0, 28.0, 27.785714285714285)","(31.0, 46.0, 47.82608695652174)","(13.0, 16.0, 15.8)","(1.9, 2.28, 2.2769999999999997)"
11-01-2023 20:14:57.108528,"(3.2, 3.8, 3.768)","(6.0, 8.8, 8.6875)","(18.0, 23.0, 22.76923076923077)","(41.0, 70.0, 64.0)","(21.0, 28.0, 26.95)","(31.0, 48.0, 48.714285714285715)","(13.0, 16.0, 15.8)","(1.9, 2.28, 2.292)"
11-01-2023 20:14:58.443581,"(3.2, 3.8, 3.7289473684210526)","(6.0, 8.8, 8.63529411764706)","(18.0, 23.0, 22.296296296296298)","(41.0, 70.0, 64.0)","(21.0, 28.0, 26.857142857142858)","(31.0, 50.0, 48.714285714285715)","(13.0, 16.0, 14.9)","(1.9, 2.3, 2.312452830188679)"
11-01-2023 20:14:59.716329,"(3.2, 3.75, 3.738235294117647)","(6.0, 8.8, 8.63529411764706)","(18.0, 23.0, 22.242424242424242)","(41.0, 70.0, 64.0)","(21.0, 27.0, 26.81818181818182)","(31.0, 50.0, 48.714285714285715)","(13.0, 15.0, 15.117647058823529)","(1.9, 2.32, 2.3866666666666667)"
11-01-2023 20:15:00.964889,"(3.2, 3.7, 3.6346153846153846)","(6.0, 8.6, 8.459649122807017)","(18.0, 23.0, 22.2)","(41.0, 70.0, 62.5)","(21.0, 27.0, 25.166666666666668)","(31.0, 50.0, 48.714285714285715)","(13.0, 15.5, 14.875)","(1.9, 2.4, 2.434153846153846)"
11-01-2023 20:15:02.210925,"(3.2, 3.7, 3.6575)","(6.0, 8.6, 8.470967741935484)","(18.0, 23.0, 22.216216216216218)","(41.0, 70.0, 61.666666666666664)","(21.0, 27.0, 25.81818181818182)","(31.0, 50.0, 49.18918918918919)","(12.0, 15.0, 14.452380952380953)","(1.9, 2.44, 2.4185714285714286)"
11-01-2023 20:15:03.487560,"(3.2, 3.65, 3.634375)","(6.0, 8.6, 8.475409836065573)","(18.0, 23.0, 22.285714285714285)","(41.0, 70.0, 61.666666666666664)","(21.0, 26.0, 25.586206896551722)","(31.0, 50.0, 48.68292682926829)","(12.0, 14.5, 14.526315789473685)","(1.9, 2.44, 2.409333333333333)"
11-01-2023 20:15:04.821651,"(3.2, 3.65, 3.6307692307692307)","(6.0, 8.6, 8.475409836065573)","(18.0, 23.0, 22.285714285714285)","(41.0, 70.0, 62.5)","(21.0, 26.0, 24.869565217391305)","(31.0, 50.0, 48.53658536585366)","(12.0, 15.0, 14.3)","(1.9, 2.44, 2.495)"
11-01-2023 20:15:06.221599,"(3.2, 3.6, 3.5961538461538463)","(6.0, 8.6, 8.449180327868852)","(18.0, 22.0, 21.869565217391305)","(41.0, 70.0, 62.5)","(21.0, 26.0, 24.833333333333332)","(31.0, 50.0, 48.53658536585366)","(12.0, 15.0, 14.066666666666666)","(1.9, 2.52, 2.4935483870967743)"
11-01-2023 20:15:07.442981,"(3.2, 3.6, 3.561864406779661)","(6.0, 8.6, 8.43859649122807)","(18.0, 22.0, 21.88888888888889)","(41.0, 70.0, 61.666666666666664)","(21.0, 25.0, 24.571428571428573)","(31.0, 50.0, 48.53658536585366)","(12.0, 14.5, 14.066666666666666)","(1.9, 2.52, 2.5011494252873563)"
11-01-2023 20:15:08.709706,"(3.2, 3.6, 3.5733333333333333)","(6.0, 8.6, 8.43859649122807)","(18.0, 22.0, 21.869565217391305)","(41.0, 70.0, 61.42857142857143)","(21.0, 25.0, 24.571428571428573)","(31.0, 50.0, 48.53658536585366)","(12.0, 14.5, 15.484)","(1.95, 2.52, 2.483030303030303)"
11-01-2023 20:15:10.066959,"(3.2, 3.6, 3.5661290322580643)","(6.0, 8.4, 8.196923076923076)","(18.0, 22.0, 20.454545454545453)","(41.0, 70.0, 60.4)","(21.0, 25.0, 24.333333333333332)","(31.0, 50.0, 47.673469387755105)","(12.0, 15.5, 16.166666666666668)","(1.95, 2.5, 2.5069090909090908)"
11-01-2023 20:15:11.336537,"(3.2, 3.55, 3.520833333333333)","(6.0, 8.2, 8.301176470588235)","(18.0, 21.0, 20.40983606557377)","(41.0, 70.0, 60.45454545454545)","(21.0, 25.0, 24.304347826086957)","(31.0, 50.0, 47.673469387755105)","(12.0, 16.5, 16.125)","(1.95, 2.52, 2.4702839116719244)"
11-01-2023 20:15:12.667298,"(3.2, 3.55, 3.5107142857142857)","(6.0, 8.4, 8.870588235294118)","(18.0, 21.0, 20.310344827586206)","(41.0, 70.0, 60.15625)","(20.0, 25.0, 26.76923076923077)","(31.0, 50.0, 47.42857142857143)","(12.0, 16.5, 15.975)","(1.95, 2.48, 2.4130864197530864)"
11-01-2023 20:15:13.977134,"(3.2, 3.55, 3.514705882352941)","(6.0, 9.2, 8.692307692307693)","(18.0, 21.0, 20.214285714285715)","(41.0, 70.0, 58.38709677419355)","(20.0, 27.0, 27.57894736842105)","(31.0, 48.0, 47.1578947368421)","(12.0, 16.5, 16.0)","(1.95, 2.42, 2.4186363636363635)"
11-01-2023 20:15:15.311160,"(3.2, 3.55, 3.617195767195767)","(6.0, 8.8, 8.496296296296295)","(18.0, 21.0, 21.62121212121212)","(41.0, 70.0, 61.0)","(20.0, 28.0, 27.529411764705884)","(31.0, 48.0, 47.42857142857143)","(12.0, 16.5, 16.045454545454547)","(1.95, 2.44, 2.3816216216216217)"
11-01-2023 20:15:16.620374,"(3.2, 3.65, 3.6335978835978837)","(6.0, 8.6, 8.458064516129031)","(18.0, 22.0, 21.62121212121212)","(41.0, 70.0, 61.8421052631579)","(20.0, 28.0, 27.529411764705884)","(31.0, 48.0, 47.411764705882355)","(12.0, 16.5, 16.375)","(1.95, 2.4, 2.4117333333333333)"
