,Spritz,Smooth Heaven,Prosecute,Robell Ruby,Our Sassy Nyrah,Fearless Levi,Double The Cash,Outbreak Bindi
10-01-2023 18:30:30.932229,"(2.2, 2.5, 2.467843137254902)","(26.0, 50.0, 48.666666666666664)","(6.0, 8.2, 8.06)","(5.5, 8.4, 8.266666666666666)","(101.0, 240.0, 233.33333333333334)","(10.0, 12.0, 11.675675675675675)","(3.7, 4.7, 4.665454545454545)","(21.0, 38.0, 35.02325581395349)"
10-01-2023 18:30:32.104585,"(2.2, 2.5, 2.475081967213115)","(26.0, 50.0, 42.8)","(6.0, 8.2, 8.096)","(5.5, 8.4, 8.355555555555556)","(101.0, 240.0, 210.0)","(10.0, 12.0, 11.875)","(3.7, 4.7, 4.665454545454545)","(21.0, 38.0, 35.09090909090909)"
10-01-2023 18:30:33.311681,"(2.2, 2.5, 2.475081967213115)","(26.0, 50.0, 47.096774193548384)","(6.0, 8.2, 8.110344827586207)","(5.5, 8.4, 8.311111111111112)","(101.0, 240.0, 235.0)","(10.0, 12.0, 11.8)","(3.7, 4.7, 4.72375)","(21.0, 38.0, 31.846153846153847)"
10-01-2023 18:30:34.544180,"(2.2, 2.5, 2.490952380952381)","(26.0, 50.0, 47.27272727272727)","(6.0, 8.2, 8.157575757575756)","(5.5, 8.4, 8.35)","(101.0, 250.0, 196.25)","(10.0, 12.0, 11.586206896551724)","(3.7, 4.8, 4.687058823529411)","(21.0, 32.0, 31.875)"
10-01-2023 18:30:35.781319,"(2.2, 2.52, 2.493793103448276)","(26.0, 48.0, 45.86666666666667)","(6.0, 8.2, 8.207692307692309)","(5.5, 8.4, 7.9714285714285715)","(101.0, 240.0, 226.66666666666666)","(10.0, 12.0, 11.64864864864865)","(3.7, 4.8, 4.688095238095238)","(21.0, 32.0, 32.8235294117647)"
10-01-2023 18:30:36.936563,"(2.1, 2.52, 2.504516129032258)","(26.0, 48.0, 45.86666666666667)","(6.5, 8.4, 8.189473684210526)","(6.0, 8.0, 8.055555555555555)","(101.0, 240.0, 216.66666666666666)","(9.0, 12.0, 11.64864864864865)","(3.8, 4.7, 4.669811320754717)","(21.0, 34.0, 32.526315789473685)"
10-01-2023 18:30:38.067336,"(2.1, 2.52, 2.5098666666666665)","(26.0, 48.0, 45.86666666666667)","(6.5, 8.4, 8.189473684210526)","(6.0, 8.2, 8.026666666666667)","(101.0, 230.0, 223.33333333333334)","(9.0, 12.0, 11.666666666666666)","(3.8, 4.7, 4.663793103448276)","(21.0, 34.0, 32.526315789473685)"
10-01-2023 18:30:39.225393,"(2.1, 2.52, 2.51)","(26.0, 48.0, 45.86666666666667)","(6.5, 8.4, 8.189473684210526)","(6.0, 8.2, 8.026666666666667)","(101.0, 230.0, 224.0)","(9.0, 12.0, 11.666666666666666)","(3.8, 4.7, 4.663793103448276)","(21.0, 34.0, 32.526315789473685)"
10-01-2023 18:30:40.311121,"(2.1, 2.52, 2.5162962962962965)","(26.0, 48.0, 45.86666666666667)","(6.5, 8.4, 8.189473684210526)","(6.0, 8.2, 8.026666666666667)","(101.0, 230.0, 224.0)","(9.0, 12.0, 11.75)","(3.8, 4.7, 4.688095238095238)","(21.0, 34.0, 32.72727272727273)"
10-01-2023 18:30:41.470754,"(2.1, 2.5, 2.486086956521739)","(26.0, 48.0, 45.86666666666667)","(6.5, 8.4, 8.142105263157895)","(6.0, 8.2, 8.044444444444444)","(101.0, 230.0, 214.54545454545453)","(9.0, 12.0, 11.714285714285714)","(3.8, 4.7, 4.663157894736842)","(21.0, 34.0, 32.6)"
10-01-2023 18:30:42.648723,"(2.15, 2.52, 2.5108571428571427)","(31.0, 48.0, 45.86666666666667)","(6.5, 8.2, 8.142105263157895)","(6.5, 8.2, 8.044444444444444)","(101.0, 240.0, 214.54545454545453)","(10.0, 12.5, 11.880952380952381)","(3.9, 4.7, 4.663793103448276)","(21.0, 34.0, 32.6)"
10-01-2023 18:30:43.866789,"(2.15, 2.5, 2.48625)","(31.0, 48.0, 46.666666666666664)","(6.5, 8.4, 8.207692307692309)","(6.5, 8.4, 8.447619047619048)","(101.0, 240.0, 214.54545454545453)","(10.0, 12.0, 11.821428571428571)","(3.9, 4.7, 4.663793103448276)","(21.0, 34.0, 32.526315789473685)"
10-01-2023 18:30:45.021765,"(2.15, 2.48, 2.478235294117647)","(31.0, 48.0, 46.666666666666664)","(6.5, 8.4, 8.184615384615384)","(6.5, 8.6, 8.422222222222222)","(101.0, 240.0, 214.54545454545453)","(10.0, 12.0, 11.738095238095237)","(3.9, 4.7, 4.645238095238095)","(21.0, 34.0, 32.526315789473685)"
10-01-2023 18:30:46.183629,"(2.15, 2.52, 2.5178)","(31.0, 48.0, 46.666666666666664)","(6.5, 8.4, 8.105494505494505)","(6.5, 8.6, 8.447619047619048)","(101.0, 240.0, 214.54545454545453)","(10.0, 12.0, 11.685714285714285)","(3.9, 4.7, 4.661666666666667)","(21.0, 34.0, 32.526315789473685)"
10-01-2023 18:30:47.293130,"(2.15, 2.5, 2.491578947368421)","(31.0, 48.0, 46.666666666666664)","(6.5, 8.4, 8.083870967741936)","(6.5, 8.6, 8.447619047619048)","(101.0, 240.0, 214.54545454545453)","(10.0, 12.0, 11.685714285714285)","(3.9, 4.7, 4.6685185185185185)","(21.0, 34.0, 32.526315789473685)"
10-01-2023 18:30:48.430177,"(2.15, 2.52, 2.501333333333333)","(31.0, 48.0, 44.8)","(6.5, 8.2, 8.083870967741936)","(6.5, 8.6, 8.447619047619048)","(101.0, 240.0, 214.54545454545453)","(10.0, 12.0, 11.685714285714285)","(3.9, 4.7, 4.6685185185185185)","(21.0, 34.0, 32.526315789473685)"
10-01-2023 18:30:49.496483,"(2.15, 2.52, 2.515)","(31.0, 48.0, 46.666666666666664)","(6.5, 8.0, 7.882758620689655)","(6.5, 8.6, 8.472)","(101.0, 240.0, 214.54545454545453)","(10.0, 12.0, 11.735294117647058)","(3.9, 4.7, 4.672727272727273)","(21.0, 34.0, 30.666666666666668)"
10-01-2023 18:30:50.599345,"(2.15, 2.54, 2.5141935483870967)","(31.0, 48.0, 46.666666666666664)","(6.5, 8.0, 7.861538461538461)","(6.5, 8.6, 8.483333333333333)","(101.0, 240.0, 191.11111111111111)","(10.0, 12.0, 11.7)","(3.9, 4.7, 4.672727272727273)","(21.0, 32.0, 30.666666666666668)"
10-01-2023 18:30:51.697930,"(2.15, 2.54, 2.5342857142857143)","(31.0, 48.0, 46.666666666666664)","(6.5, 8.0, 7.861538461538461)","(6.5, 8.6, 8.509090909090908)","(101.0, 230.0, 202.0)","(10.0, 12.0, 11.642857142857142)","(3.9, 4.7, 4.64375)","(21.0, 32.0, 30.666666666666668)"
10-01-2023 18:30:53.000874,"(2.15, 2.54, 2.5343283582089553)","(31.0, 48.0, 47.30434782608695)","(6.5, 8.0, 7.855172413793103)","(6.5, 8.6, 8.461538461538462)","(101.0, 220.0, 202.0)","(10.0, 12.0, 11.642857142857142)","(3.9, 4.7, 4.641935483870967)","(21.0, 32.0, 30.666666666666668)"
10-01-2023 18:30:54.331304,"(2.15, 2.54, 2.534242424242424)","(31.0, 48.0, 47.30434782608695)","(6.5, 8.0, 7.877419354838709)","(6.5, 8.6, 8.461538461538462)","(101.0, 220.0, 178.0)","(10.0, 12.0, 11.642857142857142)","(3.9, 4.7, 4.641935483870967)","(21.0, 32.0, 30.5)"
10-01-2023 18:30:55.627596,"(2.15, 2.54, 2.534029850746269)","(31.0, 48.0, 47.30434782608695)","(6.5, 8.0, 7.8969696969696965)","(6.5, 8.6, 8.466666666666667)","(101.0, 210.0, 175.0)","(10.0, 12.0, 11.67741935483871)","(3.9, 4.7, 4.63076923076923)","(21.0, 32.0, 29.130434782608695)"
10-01-2023 18:30:57.142437,"(2.15, 2.56, 2.5493333333333332)","(31.0, 48.0, 47.30434782608695)","(6.5, 8.0, 7.872727272727273)","(6.5, 8.6, 8.410526315789474)","(101.0, 210.0, 206.0)","(10.0, 12.0, 11.685714285714285)","(3.9, 4.7, 4.651351351351352)","(21.0, 32.0, 29.136363636363637)"
10-01-2023 18:30:58.768294,"(2.15, 2.56, 2.517857142857143)","(31.0, 48.0, 47.30434782608695)","(6.5, 8.0, 7.872727272727273)","(6.5, 8.6, 8.410526315789474)","(101.0, 210.0, 206.0)","(10.0, 12.0, 11.689655172413794)","(3.9, 4.7, 4.658139534883721)","(21.0, 32.0, 30.095238095238095)"
10-01-2023 18:31:00.121517,"(2.15, 2.52, 2.517857142857143)","(31.0, 48.0, 47.45454545454545)","(6.5, 8.0, 7.872727272727273)","(6.5, 8.6, 8.488888888888889)","(101.0, 210.0, 206.0)","(10.0, 12.5, 11.642857142857142)","(3.9, 4.7, 4.6571428571428575)","(21.0, 32.0, 30.095238095238095)"
10-01-2023 18:31:01.339252,"(2.15, 2.54, 2.514705882352941)","(31.0, 48.0, 47.30434782608695)","(6.5, 8.0, 7.8585365853658535)","(6.5, 8.6, 8.466666666666667)","(101.0, 210.0, 206.47058823529412)","(10.0, 12.0, 11.928571428571429)","(3.8, 4.7, 4.6755555555555555)","(21.0, 32.0, 30.095238095238095)"
10-01-2023 18:31:02.502973,"(2.15, 2.52, 2.516603773584906)","(31.0, 48.0, 47.30434782608695)","(6.5, 8.0, 7.976)","(6.5, 8.6, 8.36551724137931)","(101.0, 210.0, 206.47058823529412)","(10.0, 12.0, 11.73913043478261)","(3.8, 4.8, 4.680851063829787)","(21.0, 32.0, 30.095238095238095)"
10-01-2023 18:31:03.695604,"(2.15, 2.52, 2.5164285714285715)","(31.0, 48.0, 47.2)","(6.5, 8.2, 8.046153846153846)","(6.5, 8.6, 8.354838709677418)","(101.0, 210.0, 206.66666666666666)","(10.0, 12.0, 11.617647058823529)","(3.8, 4.8, 4.692682926829268)","(21.0, 32.0, 29.967741935483872)"
10-01-2023 18:31:04.880422,"(2.15, 2.52, 2.5153333333333334)","(31.0, 48.0, 47.04761904761905)","(6.5, 8.2, 8.02127659574468)","(6.5, 8.6, 8.354838709677418)","(101.0, 210.0, 206.66666666666666)","(10.0, 12.0, 11.617647058823529)","(3.8, 4.8, 4.685714285714285)","(21.0, 32.0, 29.870967741935484)"
10-01-2023 18:31:06.151695,"(2.15, 2.52, 2.5073015873015874)","(31.0, 50.0, 47.8)","(6.5, 8.2, 7.84)","(6.5, 8.6, 8.377777777777776)","(101.0, 210.0, 206.66666666666666)","(10.0, 12.0, 11.617647058823529)","(3.8, 4.8, 4.685714285714285)","(21.0, 32.0, 29.870967741935484)"
10-01-2023 18:31:07.333746,"(2.15, 2.54, 2.524313725490196)","(31.0, 48.0, 47.285714285714285)","(6.5, 8.0, 7.894444444444444)","(6.5, 8.6, 8.405128205128204)","(101.0, 210.0, 206.66666666666666)","(10.0, 12.0, 11.25)","(3.8, 4.8, 4.685333333333333)","(21.0, 32.0, 30.390243902439025)"
10-01-2023 18:31:08.539760,"(2.15, 2.54, 2.528235294117647)","(31.0, 50.0, 48.888888888888886)","(6.5, 8.0, 7.891891891891892)","(6.5, 8.6, 8.414634146341463)","(101.0, 210.0, 206.66666666666666)","(10.0, 11.5, 11.23611111111111)","(3.8, 4.8, 4.685333333333333)","(21.0, 32.0, 30.09090909090909)"
10-01-2023 18:31:09.868689,"(2.15, 2.54, 2.5275)","(31.0, 50.0, 48.75)","(6.5, 8.0, 7.870967741935484)","(6.5, 8.6, 8.45142857142857)","(101.0, 210.0, 207.42857142857142)","(10.0, 11.5, 10.964705882352941)","(3.8, 4.8, 4.691666666666666)","(21.0, 32.0, 30.727272727272727)"
10-01-2023 18:31:11.264730,"(2.15, 2.54, 2.52)","(31.0, 50.0, 48.75)","(6.5, 8.0, 7.846153846153846)","(6.5, 8.6, 8.889655172413793)","(101.0, 210.0, 207.42857142857142)","(10.0, 11.0, 10.984615384615385)","(3.8, 4.8, 4.690140845070422)","(21.0, 32.0, 30.88888888888889)"
10-01-2023 18:31:12.558628,"(2.15, 2.52, 2.5133834586466164)","(31.0, 50.0, 49.285714285714285)","(6.5, 8.0, 7.772222222222222)","(6.5, 9.0, 8.913253012048193)","(101.0, 210.0, 210.0)","(10.0, 11.0, 10.98611111111111)","(3.8, 4.8, 4.686486486486486)","(21.0, 32.0, 32.608695652173914)"
10-01-2023 18:31:13.891714,"(2.15, 2.54, 2.509777777777778)","(31.0, 50.0, 49.285714285714285)","(6.5, 7.8, 7.808695652173913)","(6.5, 9.0, 8.948717948717949)","(101.0, 230.0, 200.9090909090909)","(10.0, 11.0, 11.166666666666666)","(3.8, 4.8, 4.686486486486486)","(21.0, 34.0, 32.81481481481482)"
10-01-2023 18:31:15.252449,"(2.15, 2.52, 2.5104545454545453)","(31.0, 50.0, 48.666666666666664)","(6.5, 8.0, 7.816666666666666)","(6.5, 9.0, 8.962105263157895)","(101.0, 220.0, 207.14285714285714)","(10.0, 11.5, 11.144859813084112)","(3.8, 4.8, 4.682051282051281)","(21.0, 34.0, 32.81481481481482)"
10-01-2023 18:31:16.553140,"(2.15, 2.52, 2.5057692307692307)","(31.0, 50.0, 48.666666666666664)","(6.5, 8.0, 7.751515151515151)","(6.5, 9.0, 8.962105263157895)","(101.0, 220.0, 207.14285714285714)","(10.0, 11.5, 11.144859813084112)","(3.8, 4.8, 4.772093023255814)","(21.0, 34.0, 32.81481481481482)"
10-01-2023 18:31:17.747610,"(2.15, 2.52, 2.5061682242990653)","(31.0, 50.0, 48.666666666666664)","(6.5, 7.8, 7.827586206896552)","(6.5, 9.0, 8.982222222222223)","(101.0, 220.0, 207.14285714285714)","(10.0, 11.5, 11.144859813084112)","(3.8, 4.8, 4.784848484848485)","(21.0, 34.0, 32.81481481481482)"
10-01-2023 18:31:18.902218,"(2.15, 2.5, 2.4808695652173913)","(31.0, 50.0, 47.81818181818182)","(6.5, 8.0, 7.811320754716981)","(6.5, 9.0, 8.938775510204081)","(101.0, 220.0, 207.14285714285714)","(10.0, 11.5, 10.985915492957746)","(3.8, 4.9, 4.851666666666667)","(21.0, 34.0, 32.81481481481482)"
10-01-2023 18:31:20.110059,"(2.15, 2.5, 2.4766666666666666)","(31.0, 48.0, 47.81818181818182)","(6.5, 8.0, 7.811320754716981)","(6.5, 9.0, 8.949473684210526)","(101.0, 220.0, 207.14285714285714)","(10.0, 11.0, 10.985294117647058)","(3.8, 4.9, 4.8543859649122805)","(21.0, 34.0, 32.666666666666664)"
10-01-2023 18:31:21.255356,"(2.15, 2.5, 2.4765079365079363)","(31.0, 48.0, 47.81818181818182)","(6.5, 8.0, 7.8374999999999995)","(6.5, 9.0, 8.544262295081968)","(101.0, 220.0, 207.14285714285714)","(10.0, 11.0, 10.98611111111111)","(3.8, 4.9, 4.898181818181818)","(21.0, 34.0, 32.285714285714285)"
10-01-2023 18:31:22.412660,"(2.15, 2.46, 2.4534814814814814)","(31.0, 48.0, 47.81818181818182)","(6.5, 8.0, 7.8374999999999995)","(6.5, 8.6, 8.544262295081968)","(101.0, 220.0, 207.14285714285714)","(10.0, 11.0, 10.98611111111111)","(3.8, 4.9, 4.898181818181818)","(21.0, 34.0, 32.285714285714285)"
10-01-2023 18:31:23.595944,"(2.15, 2.5, 2.48)","(31.0, 50.0, 48.666666666666664)","(6.5, 8.0, 7.832258064516129)","(6.5, 8.4, 8.374193548387098)","(101.0, 220.0, 207.14285714285714)","(10.0, 11.5, 11.05)","(3.8, 4.9, 4.923809523809524)","(21.0, 34.0, 32.625)"
10-01-2023 18:31:24.801036,"(2.15, 2.5, 2.4927272727272727)","(31.0, 46.0, 45.857142857142854)","(6.5, 8.0, 7.767741935483871)","(6.5, 8.4, 8.37037037037037)","(101.0, 220.0, 207.14285714285714)","(10.0, 11.5, 11.361702127659575)","(3.8, 5.0, 4.916326530612245)","(21.0, 34.0, 32.51428571428571)"
10-01-2023 18:31:25.992037,"(2.15, 2.52, 2.5031578947368422)","(31.0, 46.0, 45.857142857142854)","(6.5, 7.6, 7.585507246376811)","(6.5, 8.4, 8.37037037037037)","(101.0, 220.0, 207.14285714285714)","(10.0, 11.5, 11.472972972972974)","(3.9, 5.0, 4.916326530612245)","(21.0, 34.0, 32.810810810810814)"
10-01-2023 18:31:27.180766,"(2.15, 2.48, 2.47679012345679)","(31.0, 46.0, 45.857142857142854)","(6.5, 8.0, 7.823255813953488)","(6.5, 8.4, 8.283333333333333)","(101.0, 220.0, 207.14285714285714)","(10.0, 11.5, 11.3375)","(3.9, 5.0, 4.854237288135593)","(21.0, 34.0, 32.51428571428571)"
10-01-2023 18:31:28.357844,"(2.15, 2.56, 2.5313846153846153)","(31.0, 46.0, 47.714285714285715)","(6.5, 8.0, 7.7727272727272725)","(6.5, 8.4, 8.283333333333333)","(101.0, 220.0, 214.0)","(10.0, 11.5, 10.66)","(3.9, 4.9, 4.887301587301587)","(21.0, 34.0, 32.666666666666664)"
10-01-2023 18:31:29.477481,"(2.15, 2.54, 2.536078431372549)","(31.0, 48.0, 47.714285714285715)","(6.5, 8.0, 7.7727272727272725)","(6.5, 8.4, 8.283333333333333)","(101.0, 220.0, 221.11111111111111)","(10.0, 11.0, 10.616129032258064)","(3.9, 5.0, 4.876388888888889)","(21.0, 34.0, 32.666666666666664)"
10-01-2023 18:31:30.598855,"(2.15, 2.58, 2.526315789473684)","(31.0, 48.0, 47.714285714285715)","(6.5, 8.0, 7.795918367346939)","(6.5, 8.4, 8.283333333333333)","(101.0, 230.0, 221.11111111111111)","(10.0, 11.0, 10.625)","(3.9, 4.9, 4.792857142857143)","(21.0, 34.0, 33.666666666666664)"
10-01-2023 18:31:31.717082,"(2.15, 2.54, 2.5338775510204083)","(31.0, 48.0, 47.69230769230769)","(6.5, 8.0, 7.768421052631579)","(6.5, 8.4, 8.297674418604652)","(101.0, 230.0, 221.11111111111111)","(10.0, 11.0, 10.622699386503067)","(3.9, 4.8, 4.780701754385965)","(21.0, 34.0, 34.22222222222222)"
10-01-2023 18:31:32.855983,"(2.15, 2.56, 2.542222222222222)","(31.0, 48.0, 47.69230769230769)","(6.5, 8.0, 7.741176470588235)","(6.5, 8.4, 8.192592592592591)","(101.0, 230.0, 221.11111111111111)","(10.0, 11.0, 10.610759493670885)","(3.9, 4.8, 4.760714285714286)","(21.0, 36.0, 34.45161290322581)"
10-01-2023 18:31:33.979404,"(2.15, 2.58, 2.5689833641404807)","(31.0, 48.0, 47.69230769230769)","(6.5, 8.0, 7.741176470588235)","(6.5, 8.2, 8.192307692307692)","(101.0, 230.0, 221.11111111111111)","(10.0, 11.0, 10.63953488372093)","(3.9, 4.8, 4.760714285714286)","(21.0, 36.0, 34.11764705882353)"
10-01-2023 18:31:35.100556,"(2.15, 2.58, 2.5696015180265657)","(31.0, 48.0, 47.42857142857143)","(6.5, 8.0, 7.9609756097560975)","(6.5, 8.2, 8.387500000000001)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.0, 10.514792899408285)","(3.9, 4.8, 4.860714285714286)","(21.0, 36.0, 34.42424242424242)"
10-01-2023 18:31:36.228017,"(2.15, 2.5, 2.4844444444444442)","(31.0, 48.0, 47.2)","(6.5, 8.2, 7.953488372093023)","(6.5, 8.4, 8.372413793103448)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.0, 10.546961325966851)","(3.9, 4.9, 4.848387096774194)","(21.0, 36.0, 34.875)"
10-01-2023 18:31:37.344883,"(2.15, 2.52, 2.5004651162790696)","(31.0, 48.0, 47.63636363636364)","(6.5, 8.2, 7.931506849315068)","(6.5, 8.6, 8.395918367346939)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.0, 10.546961325966851)","(3.9, 4.9, 4.829530201342282)","(21.0, 36.0, 34.875)"
10-01-2023 18:31:38.408586,"(2.15, 2.5, 2.4809174311926605)","(31.0, 48.0, 47.63636363636364)","(6.5, 8.2, 8.010526315789473)","(6.5, 8.6, 8.395918367346939)","(101.0, 230.0, 225.55555555555554)","(10.0, 11.0, 10.551912568306012)","(3.9, 4.9, 4.830967741935484)","(21.0, 36.0, 34.875)"
10-01-2023 18:31:39.483871,"(2.15, 2.48, 2.4796774193548385)","(31.0, 48.0, 47.63636363636364)","(6.5, 8.2, 8.010526315789473)","(6.5, 8.6, 8.408695652173913)","(101.0, 230.0, 184.14285714285714)","(10.0, 11.0, 10.536723163841808)","(3.9, 4.9, 4.8384)","(21.0, 36.0, 35.0)"
10-01-2023 18:31:40.506228,"(2.15, 2.5, 2.479)","(31.0, 48.0, 47.63636363636364)","(6.5, 8.2, 8.096969696969696)","(6.5, 8.6, 8.408695652173913)","(101.0, 190.0, 183.9189189189189)","(10.0, 11.0, 10.71195652173913)","(3.9, 4.9, 4.841666666666667)","(21.0, 36.0, 35.166666666666664)"
10-01-2023 18:31:41.617643,"(2.15, 2.5, 2.479)","(31.0, 48.0, 47.63636363636364)","(6.5, 8.0, 7.9346938775510205)","(6.5, 8.6, 8.623076923076923)","(101.0, 190.0, 183.9189189189189)","(10.0, 11.0, 10.690217391304348)","(3.9, 4.9, 4.850406504065041)","(21.0, 36.0, 34.421052631578945)"
10-01-2023 18:31:42.714702,"(2.15, 2.44, 2.4389795918367345)","(31.0, 50.0, 47.86666666666667)","(6.5, 8.0, 7.9372549019607845)","(6.5, 8.8, 8.623076923076923)","(101.0, 190.0, 183.76623376623377)","(10.0, 11.0, 10.664772727272727)","(3.9, 4.9, 4.849586776859504)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 18:31:43.837353,"(2.15, 2.46, 2.4498850574712643)","(31.0, 50.0, 47.09090909090909)","(6.5, 8.0, 7.904477611940298)","(6.5, 8.8, 8.792)","(101.0, 190.0, 184.14285714285714)","(10.0, 11.0, 10.660714285714286)","(3.9, 4.9, 4.846875)","(21.0, 34.0, 31.77777777777778)"
10-01-2023 18:31:44.930934,"(2.15, 2.46, 2.455056179775281)","(31.0, 50.0, 47.0)","(6.5, 8.0, 7.888311688311688)","(6.5, 8.8, 8.793103448275863)","(101.0, 190.0, 183.97058823529412)","(10.0, 11.0, 10.653409090909092)","(3.9, 4.9, 4.8476923076923075)","(21.0, 34.0, 31.77777777777778)"
10-01-2023 18:31:45.996212,"(2.15, 2.46, 2.455217391304348)","(31.0, 50.0, 47.0)","(6.5, 8.0, 7.888311688311688)","(6.5, 8.8, 8.793103448275863)","(101.0, 190.0, 183.97058823529412)","(10.0, 11.0, 10.653409090909092)","(3.9, 4.9, 4.846875)","(21.0, 34.0, 30.333333333333332)"
10-01-2023 18:31:47.083606,"(2.15, 2.46, 2.4515384615384614)","(31.0, 48.0, 47.5)","(6.5, 8.0, 7.954285714285714)","(6.5, 9.0, 8.81132075471698)","(101.0, 190.0, 183.88059701492537)","(10.0, 11.0, 10.593333333333334)","(3.9, 4.9, 4.846875)","(21.0, 34.0, 31.75)"
10-01-2023 18:31:48.174133,"(2.15, 2.46, 2.448)","(31.0, 50.0, 47.333333333333336)","(6.5, 8.2, 7.954285714285714)","(6.5, 9.0, 8.93939393939394)","(101.0, 190.0, 183.7704918032787)","(10.0, 11.0, 10.636904761904763)","(3.9, 4.9, 4.847244094488189)","(21.0, 32.0, 31.169811320754718)"
10-01-2023 18:31:49.237977,"(2.15, 2.46, 2.4405555555555556)","(31.0, 44.0, 42.4)","(6.5, 8.2, 8.064516129032258)","(6.5, 9.0, 8.971428571428572)","(101.0, 190.0, 183.89830508474577)","(10.0, 11.0, 10.668478260869565)","(3.9, 4.9, 4.847244094488189)","(21.0, 34.0, 31.05357142857143)"
10-01-2023 18:31:50.372582,"(2.15, 2.46, 2.445945945945946)","(31.0, 44.0, 42.22222222222222)","(6.5, 8.2, 8.157575757575756)","(6.5, 9.0, 8.971428571428572)","(101.0, 190.0, 183.89830508474577)","(10.0, 11.0, 10.668478260869565)","(3.9, 4.9, 4.847244094488189)","(21.0, 34.0, 31.875)"
10-01-2023 18:31:51.451176,"(2.15, 2.46, 2.4437037037037035)","(31.0, 44.0, 41.714285714285715)","(6.5, 8.2, 8.157575757575756)","(6.5, 9.0, 8.971428571428572)","(101.0, 190.0, 183.68421052631578)","(10.0, 11.0, 10.668478260869565)","(3.9, 4.9, 4.8464)","(21.0, 32.0, 31.875)"
10-01-2023 18:31:52.575524,"(2.15, 2.46, 2.4587692307692306)","(31.0, 44.0, 41.09090909090909)","(6.5, 8.2, 8.375384615384615)","(6.5, 9.0, 9.019607843137255)","(101.0, 190.0, 183.68421052631578)","(10.0, 11.0, 10.668604651162791)","(3.9, 4.9, 4.850877192982456)","(21.0, 32.0, 31.09090909090909)"
10-01-2023 18:31:53.638634,"(2.15, 2.44, 2.425333333333333)","(31.0, 44.0, 43.42857142857143)","(6.5, 8.4, 8.375384615384615)","(6.5, 9.2, 8.988235294117647)","(101.0, 190.0, 183.68421052631578)","(10.0, 11.0, 10.519480519480519)","(3.9, 4.9, 4.8463414634146345)","(21.0, 34.0, 31.09090909090909)"
10-01-2023 18:31:54.702631,"(2.15, 2.44, 2.4335714285714287)","(31.0, 44.0, 43.57142857142857)","(6.5, 8.4, 8.374193548387098)","(6.5, 9.2, 9.109677419354838)","(101.0, 190.0, 183.68421052631578)","(10.0, 11.0, 10.602150537634408)","(3.9, 4.9, 4.84)","(21.0, 34.0, 31.09090909090909)"
10-01-2023 18:31:55.803351,"(2.15, 2.44, 2.434074074074074)","(26.0, 46.0, 45.666666666666664)","(6.5, 8.4, 8.374193548387098)","(6.5, 9.2, 9.197560975609756)","(101.0, 190.0, 183.68421052631578)","(10.0, 11.0, 10.557575757575759)","(3.9, 4.9, 4.834507042253521)","(21.0, 34.0, 30.862745098039216)"
10-01-2023 18:31:56.870495,"(2.15, 2.46, 2.4494930875576038)","(26.0, 46.0, 45.666666666666664)","(6.5, 8.4, 8.374193548387098)","(6.5, 9.2, 9.174193548387096)","(101.0, 190.0, 183.68421052631578)","(10.0, 11.0, 10.50259067357513)","(3.9, 4.9, 4.817241379310345)","(21.0, 34.0, 31.85)"
10-01-2023 18:31:57.915744,"(2.15, 2.42, 2.4191666666666665)","(26.0, 46.0, 45.666666666666664)","(6.5, 8.4, 8.337931034482759)","(6.5, 9.2, 9.142105263157895)","(101.0, 190.0, 183.68421052631578)","(10.0, 11.0, 10.497382198952879)","(3.9, 4.9, 4.832584269662921)","(21.0, 32.0, 31.759999999999998)"
10-01-2023 18:31:59.020068,"(2.15, 2.44, 2.420625)","(26.0, 46.0, 45.666666666666664)","(6.5, 8.4, 8.344578313253011)","(6.5, 9.2, 9.279245283018868)","(101.0, 190.0, 183.75)","(10.0, 11.0, 10.5)","(3.9, 4.9, 4.832386363636363)","(21.0, 32.0, 30.666666666666668)"
10-01-2023 18:32:00.038258,"(2.15, 2.44, 2.4158823529411766)","(26.0, 46.0, 45.2)","(6.5, 8.4, 8.336986301369864)","(6.5, 9.4, 9.279245283018868)","(101.0, 190.0, 183.75)","(10.0, 11.0, 10.475138121546962)","(3.9, 4.9, 4.751250000000001)","(21.0, 34.0, 30.50943396226415)"
10-01-2023 18:32:01.130287,"(2.15, 2.46, 2.436111111111111)","(26.0, 46.0, 43.6)","(6.5, 8.2, 8.1)","(6.5, 9.4, 9.473684210526315)","(101.0, 190.0, 183.75)","(10.0, 11.0, 10.522222222222222)","(3.9, 4.9, 4.757988165680474)","(21.0, 34.0, 30.205128205128204)"
10-01-2023 18:32:02.269605,"(2.15, 2.46, 2.45)","(26.0, 46.0, 43.86666666666667)","(6.5, 8.2, 8.046153846153846)","(6.5, 9.6, 9.137142857142857)","(101.0, 190.0, 184.16666666666666)","(9.0, 11.0, 10.422818791946309)","(3.9, 4.9, 4.75748502994012)","(21.0, 34.0, 31.357142857142858)"
