,Shian Gizmo,Rosie Clare,Single Figures,Spring Oak,Our Opals,Thanks Mark,Spring Ethic,Big Apatite
10-01-2023 15:45:05.809815,"(3.4, 4.2, 4.114285714285714)","(21.0, 32.0, 31.4)","(10.0, 13.0, 12.225806451612904)","(7.0, 9.6, 9.466666666666667)","(2.0, 2.36, 2.344)","(21.0, 46.0, 41.333333333333336)","(71.0, 120.0, 118.62068965517241)","(8.5, 13.5, 12.444444444444445)"
10-01-2023 15:45:07.120809,"(3.4, 4.2, 4.114285714285714)","(21.0, 32.0, 31.4)","(10.0, 13.0, 12.225806451612904)","(7.0, 9.6, 9.466666666666667)","(2.0, 2.36, 2.3238709677419354)","(21.0, 46.0, 41.333333333333336)","(71.0, 120.0, 118.62068965517241)","(8.5, 13.5, 12.521739130434783)"
10-01-2023 15:45:08.275108,"(3.4, 4.2, 4.114285714285714)","(21.0, 32.0, 31.4)","(10.0, 13.0, 13.272727272727273)","(7.0, 9.6, 9.546666666666667)","(2.0, 2.34, 2.3238709677419354)","(21.0, 46.0, 41.333333333333336)","(71.0, 120.0, 118.62068965517241)","(8.5, 13.5, 12.5625)"
10-01-2023 15:45:09.599793,"(3.4, 4.2, 4.114285714285714)","(21.0, 32.0, 31.4)","(10.0, 14.0, 13.375)","(7.0, 9.6, 9.538461538461538)","(2.0, 2.34, 2.323243243243243)","(21.0, 46.0, 41.333333333333336)","(71.0, 120.0, 149.0909090909091)","(8.5, 13.5, 12.5625)"
10-01-2023 15:45:10.879059,"(3.4, 4.2, 4.114285714285714)","(21.0, 32.0, 31.4)","(10.0, 14.0, 13.464285714285714)","(7.0, 9.6, 9.538461538461538)","(2.0, 2.34, 2.323243243243243)","(21.0, 46.0, 41.333333333333336)","(71.0, 160.0, 149.0909090909091)","(8.5, 13.5, 12.5625)"
10-01-2023 15:45:12.106040,"(3.4, 4.2, 4.114285714285714)","(21.0, 32.0, 31.4)","(10.0, 14.0, 13.423076923076923)","(7.0, 9.6, 9.538461538461538)","(2.0, 2.34, 2.3233333333333333)","(21.0, 46.0, 40.22222222222222)","(71.0, 160.0, 149.0909090909091)","(8.5, 13.5, 12.5625)"
10-01-2023 15:45:13.124078,"(3.4, 4.2, 4.114285714285714)","(21.0, 32.0, 31.4)","(10.0, 14.0, 13.423076923076923)","(7.0, 9.6, 9.538461538461538)","(2.0, 2.34, 2.3233333333333333)","(21.0, 46.0, 38.35294117647059)","(71.0, 160.0, 118.62068965517241)","(8.5, 13.5, 12.566666666666666)"
10-01-2023 15:45:14.249859,"(3.4, 4.2, 4.114285714285714)","(21.0, 32.0, 31.4)","(10.0, 14.0, 13.833333333333334)","(7.0, 9.4, 9.345454545454546)","(2.0, 2.34, 2.313333333333333)","(21.0, 46.0, 38.35294117647059)","(71.0, 120.0, 118.62068965517241)","(8.5, 13.5, 12.5)"
10-01-2023 15:45:15.362158,"(3.4, 4.2, 4.114285714285714)","(21.0, 32.0, 31.4)","(10.0, 14.0, 13.90909090909091)","(7.0, 9.4, 9.345454545454546)","(2.0, 2.32, 2.314285714285714)","(21.0, 46.0, 38.35294117647059)","(71.0, 120.0, 118.62068965517241)","(8.5, 13.0, 12.555555555555555)"
10-01-2023 15:45:16.522623,"(3.4, 4.2, 4.114285714285714)","(21.0, 32.0, 31.4)","(10.0, 15.0, 13.8)","(7.0, 9.4, 9.345454545454546)","(2.0, 2.32, 2.315)","(21.0, 46.0, 38.35294117647059)","(71.0, 120.0, 118.62068965517241)","(8.5, 13.0, 12.588235294117647)"
10-01-2023 15:45:17.673543,"(3.4, 4.2, 4.114285714285714)","(21.0, 32.0, 31.4)","(10.0, 15.0, 13.615384615384615)","(7.0, 9.4, 9.529411764705882)","(2.0, 2.32, 2.311111111111111)","(21.0, 46.0, 38.57142857142857)","(71.0, 120.0, 154.0)","(8.5, 13.0, 12.76923076923077)"
10-01-2023 15:45:18.832864,"(3.4, 4.2, 4.114285714285714)","(21.0, 32.0, 31.4)","(10.0, 15.0, 13.615384615384615)","(7.0, 10.0, 9.64)","(2.0, 2.32, 2.2666666666666666)","(21.0, 46.0, 38.57142857142857)","(71.0, 160.0, 149.0909090909091)","(8.5, 13.0, 12.727272727272727)"
10-01-2023 15:45:20.017058,"(3.4, 4.2, 4.114285714285714)","(21.0, 32.0, 32.81818181818182)","(10.0, 15.0, 13.615384615384615)","(7.0, 9.8, 9.64)","(1.95, 2.28, 2.2688888888888887)","(21.0, 46.0, 38.57142857142857)","(71.0, 160.0, 149.0909090909091)","(8.5, 13.0, 12.76923076923077)"
10-01-2023 15:45:21.290592,"(3.4, 4.2, 4.114285714285714)","(21.0, 36.0, 32.81818181818182)","(10.0, 15.0, 13.615384615384615)","(7.0, 9.8, 9.707692307692309)","(1.95, 2.28, 2.2699999999999996)","(21.0, 46.0, 39.06666666666667)","(71.0, 160.0, 119.28571428571428)","(8.5, 13.0, 12.76923076923077)"
10-01-2023 15:45:22.646224,"(3.4, 4.2, 4.114285714285714)","(21.0, 36.0, 35.46153846153846)","(11.0, 15.0, 14.294117647058824)","(7.0, 9.6, 9.5)","(1.95, 2.28, 2.2699999999999996)","(21.0, 46.0, 37.333333333333336)","(71.0, 120.0, 119.28571428571428)","(9.0, 13.0, 12.76923076923077)"
10-01-2023 15:45:23.696584,"(3.4, 4.2, 4.114285714285714)","(21.0, 36.0, 35.46153846153846)","(11.0, 15.0, 14.294117647058824)","(7.0, 9.6, 9.5)","(1.95, 2.28, 2.26625)","(21.0, 46.0, 40.30769230769231)","(71.0, 120.0, 119.28571428571428)","(9.0, 13.0, 12.76923076923077)"
10-01-2023 15:45:24.846652,"(3.5, 4.2, 4.114285714285714)","(21.0, 36.0, 35.46153846153846)","(10.0, 15.0, 14.368421052631579)","(7.5, 9.6, 9.5)","(1.95, 2.28, 2.2674074074074073)","(21.0, 44.0, 42.4)","(71.0, 120.0, 119.28571428571428)","(9.0, 13.0, 12.76923076923077)"
10-01-2023 15:45:26.284880,"(3.5, 4.2, 4.114285714285714)","(21.0, 36.0, 35.46153846153846)","(10.0, 15.0, 14.368421052631579)","(7.5, 9.6, 9.5)","(1.95, 2.28, 2.2655555555555553)","(21.0, 44.0, 42.4)","(71.0, 120.0, 147.64705882352942)","(9.0, 13.0, 12.76923076923077)"
10-01-2023 15:45:27.582631,"(3.5, 4.2, 4.114285714285714)","(21.0, 36.0, 35.46153846153846)","(10.0, 15.0, 14.142857142857142)","(7.5, 9.6, 9.55)","(1.95, 2.28, 2.264)","(21.0, 44.0, 42.0)","(71.0, 160.0, 149.0909090909091)","(9.0, 13.0, 12.727272727272727)"
10-01-2023 15:45:28.739022,"(3.5, 4.2, 4.114285714285714)","(21.0, 36.0, 35.46153846153846)","(10.0, 15.0, 14.142857142857142)","(7.5, 10.0, 9.75)","(2.0, 2.28, 2.264)","(21.0, 46.0, 41.0)","(71.0, 160.0, 149.0909090909091)","(9.0, 13.0, 12.7)"
10-01-2023 15:45:29.870652,"(3.5, 4.2, 4.111111111111111)","(21.0, 36.0, 35.46153846153846)","(10.0, 15.0, 14.142857142857142)","(7.5, 9.8, 9.493333333333332)","(2.0, 2.28, 2.2458823529411767)","(21.0, 46.0, 40.75)","(71.0, 160.0, 148.21428571428572)","(9.0, 13.0, 12.75)"
10-01-2023 15:45:30.964800,"(3.5, 4.2, 4.114285714285714)","(21.0, 36.0, 35.5)","(10.0, 15.0, 14.647058823529411)","(7.5, 9.6, 9.493333333333332)","(2.0, 2.26, 2.2425)","(21.0, 46.0, 40.75)","(71.0, 150.0, 148.21428571428572)","(9.0, 13.0, 12.75)"
10-01-2023 15:45:32.097598,"(3.5, 4.2, 4.114285714285714)","(21.0, 36.0, 35.5)","(10.0, 15.0, 14.75)","(7.5, 9.6, 9.485714285714286)","(2.0, 2.26, 2.243225806451613)","(21.0, 46.0, 40.75)","(71.0, 150.0, 148.21428571428572)","(9.0, 13.0, 12.75)"
10-01-2023 15:45:33.251569,"(3.5, 4.2, 4.114285714285714)","(21.0, 36.0, 35.53846153846154)","(10.0, 16.0, 15.181818181818182)","(7.5, 9.6, 9.485714285714286)","(2.0, 2.26, 2.241538461538462)","(21.0, 46.0, 39.77777777777778)","(71.0, 150.0, 130.0)","(9.0, 13.0, 12.785714285714286)"
10-01-2023 15:45:34.339502,"(3.5, 4.2, 4.114285714285714)","(21.0, 36.0, 35.53846153846154)","(10.0, 16.0, 15.181818181818182)","(7.5, 9.6, 9.485714285714286)","(2.0, 2.26, 2.2371428571428575)","(21.0, 46.0, 39.77777777777778)","(71.0, 150.0, 146.0)","(9.0, 13.0, 12.785714285714286)"
10-01-2023 15:45:35.398240,"(3.5, 4.2, 4.114285714285714)","(21.0, 36.0, 35.53846153846154)","(10.0, 16.0, 15.25)","(7.5, 9.6, 9.485714285714286)","(2.0, 2.24, 2.183076923076923)","(21.0, 46.0, 43.333333333333336)","(71.0, 150.0, 140.0)","(9.0, 13.0, 13.285714285714285)"
10-01-2023 15:45:36.475700,"(3.5, 4.3, 4.209090909090909)","(21.0, 36.0, 35.57142857142857)","(10.0, 16.0, 14.133333333333333)","(7.5, 9.8, 9.636363636363637)","(2.0, 2.2, 2.178888888888889)","(21.0, 46.0, 43.333333333333336)","(71.0, 160.0, 140.0)","(9.0, 13.5, 12.961538461538462)"
10-01-2023 15:45:37.584068,"(3.5, 4.3, 4.26)","(21.0, 36.0, 35.6)","(10.0, 16.0, 14.133333333333333)","(7.5, 9.8, 9.636363636363637)","(2.0, 2.2, 2.190769230769231)","(21.0, 46.0, 44.857142857142854)","(71.0, 160.0, 140.0)","(9.0, 13.5, 12.928571428571429)"
10-01-2023 15:45:38.617128,"(3.5, 4.3, 4.258823529411765)","(21.0, 36.0, 35.57142857142857)","(10.0, 15.5, 14.75)","(7.5, 9.8, 9.762500000000001)","(2.0, 2.2, 2.215454545454546)","(21.0, 46.0, 43.0)","(71.0, 160.0, 146.0)","(9.0, 13.5, 12.653846153846153)"
10-01-2023 15:45:39.725130,"(3.5, 4.3, 4.283333333333333)","(21.0, 36.0, 35.57142857142857)","(10.0, 16.0, 14.86)","(7.5, 9.6, 9.575)","(2.0, 2.22, 2.215454545454546)","(21.0, 46.0, 43.0)","(71.0, 150.0, 146.0)","(9.0, 13.5, 12.766666666666667)"
10-01-2023 15:45:40.878811,"(3.5, 4.3, 4.29047619047619)","(21.0, 36.0, 35.57142857142857)","(10.0, 16.0, 15.16)","(7.5, 9.8, 9.492307692307692)","(1.95, 2.22, 2.1933333333333334)","(21.0, 46.0, 43.0)","(71.0, 150.0, 146.0)","(9.0, 13.5, 12.9)"
10-01-2023 15:45:42.001964,"(3.5, 4.3, 4.282142857142857)","(21.0, 36.0, 35.57142857142857)","(10.0, 16.0, 15.16)","(7.5, 9.8, 9.5)","(1.95, 2.24, 2.216923076923077)","(21.0, 46.0, 43.0)","(71.0, 150.0, 146.0)","(9.0, 13.0, 12.785714285714286)"
10-01-2023 15:45:43.137874,"(3.5, 4.3, 4.287804878048781)","(21.0, 36.0, 35.57142857142857)","(10.0, 16.0, 15.16)","(7.5, 10.0, 9.709090909090909)","(1.95, 2.22, 2.1966666666666668)","(21.0, 46.0, 44.0)","(71.0, 150.0, 132.72727272727272)","(9.0, 12.5, 12.333333333333334)"
10-01-2023 15:45:44.291674,"(3.5, 4.3, 4.287804878048781)","(21.0, 36.0, 35.57142857142857)","(11.0, 16.0, 15.16)","(7.5, 10.0, 9.692307692307692)","(1.95, 2.2, 2.1966666666666668)","(21.0, 46.0, 44.0)","(71.0, 160.0, 132.72727272727272)","(9.0, 12.5, 12.545454545454545)"
10-01-2023 15:45:45.465768,"(3.5, 4.4, 4.323529411764706)","(21.0, 36.0, 34.0)","(11.0, 15.5, 14.954545454545455)","(7.5, 10.0, 9.68)","(1.95, 2.18, 2.1764285714285716)","(21.0, 46.0, 44.0)","(71.0, 160.0, 132.72727272727272)","(9.0, 13.0, 12.545454545454545)"
10-01-2023 15:45:46.523797,"(3.5, 4.4, 4.366666666666667)","(21.0, 36.0, 34.0)","(11.0, 15.5, 14.954545454545455)","(7.5, 10.0, 9.68)","(1.95, 2.18, 2.16359375)","(21.0, 46.0, 44.666666666666664)","(71.0, 160.0, 143.33333333333334)","(9.0, 13.0, 12.666666666666666)"
10-01-2023 15:45:47.538644,"(3.5, 4.5, 4.425000000000001)","(21.0, 36.0, 34.0)","(11.0, 15.5, 15.3125)","(7.5, 9.8, 9.75)","(1.95, 2.16, 2.131851851851852)","(21.0, 46.0, 44.666666666666664)","(71.0, 150.0, 143.33333333333334)","(9.0, 13.0, 12.666666666666666)"
10-01-2023 15:45:48.700928,"(3.5, 4.5, 4.43125)","(21.0, 36.0, 34.0)","(11.0, 16.0, 15.461538461538462)","(7.5, 9.8, 9.733333333333334)","(1.95, 2.14, 2.117)","(21.0, 46.0, 44.666666666666664)","(71.0, 150.0, 143.33333333333334)","(9.0, 13.0, 12.666666666666666)"
10-01-2023 15:45:49.919156,"(3.5, 4.5, 4.43125)","(21.0, 36.0, 34.0)","(11.0, 16.0, 15.538461538461538)","(7.5, 9.8, 9.727272727272728)","(1.95, 2.12, 2.1033333333333335)","(21.0, 46.0, 44.666666666666664)","(71.0, 150.0, 143.33333333333334)","(9.0, 13.0, 12.714285714285714)"
10-01-2023 15:45:51.071837,"(3.5, 4.6, 4.54375)","(21.0, 36.0, 35.5)","(11.0, 16.0, 15.538461538461538)","(7.5, 9.8, 9.764705882352942)","(1.95, 2.12, 2.116330275229358)","(21.0, 46.0, 44.666666666666664)","(71.0, 150.0, 143.33333333333334)","(9.0, 13.0, 12.714285714285714)"
10-01-2023 15:45:52.117801,"(3.5, 4.6, 4.548571428571428)","(21.0, 36.0, 35.5)","(11.0, 16.0, 15.333333333333334)","(7.5, 9.8, 9.729411764705883)","(1.95, 2.12, 2.118666666666667)","(21.0, 46.0, 44.666666666666664)","(71.0, 150.0, 138.57142857142858)","(9.0, 13.0, 12.636363636363637)"
10-01-2023 15:45:53.115387,"(3.5, 4.6, 4.547058823529412)","(21.0, 36.0, 35.57142857142857)","(11.0, 15.5, 15.4)","(7.5, 10.0, 9.688888888888888)","(1.95, 2.12, 2.1295238095238096)","(21.0, 46.0, 44.0)","(71.0, 160.0, 140.0)","(9.0, 13.0, 12.733333333333333)"
10-01-2023 15:45:54.269874,"(3.5, 4.6, 4.537931034482758)","(21.0, 36.0, 34.666666666666664)","(11.0, 15.5, 15.238095238095237)","(7.5, 10.0, 10.041666666666666)","(1.95, 2.14, 2.1078260869565217)","(21.0, 46.0, 44.0)","(71.0, 160.0, 140.0)","(9.0, 13.0, 12.733333333333333)"
10-01-2023 15:45:55.418846,"(3.5, 4.6, 4.537931034482758)","(21.0, 36.0, 35.42857142857143)","(11.0, 16.0, 15.238095238095237)","(7.5, 10.5, 10.210526315789474)","(1.95, 2.12, 2.123225806451613)","(21.0, 46.0, 44.0)","(71.0, 160.0, 146.0)","(9.0, 13.0, 12.733333333333333)"
10-01-2023 15:45:56.556470,"(3.5, 4.5, 4.4653846153846155)","(21.0, 36.0, 35.42857142857143)","(11.0, 16.0, 15.666666666666666)","(7.5, 10.5, 10.033333333333333)","(1.9, 2.14, 2.1184615384615384)","(21.0, 46.0, 43.0)","(71.0, 150.0, 146.0)","(9.0, 13.0, 12.733333333333333)"
10-01-2023 15:45:57.611253,"(3.5, 4.5, 4.442105263157895)","(21.0, 36.0, 35.42857142857143)","(11.0, 16.0, 15.666666666666666)","(7.5, 10.5, 10.055555555555555)","(1.9, 2.14, 2.1064000000000003)","(21.0, 46.0, 44.0)","(71.0, 150.0, 146.0)","(9.0, 13.0, 12.714285714285714)"
10-01-2023 15:45:58.699347,"(3.5, 4.5, 4.442105263157895)","(21.0, 36.0, 35.0)","(11.0, 16.0, 15.633333333333333)","(7.5, 10.5, 10.071428571428571)","(1.9, 2.14, 2.104347826086957)","(21.0, 46.0, 44.0)","(71.0, 150.0, 145.55555555555554)","(9.0, 13.0, 12.636363636363637)"
10-01-2023 15:45:59.821412,"(3.5, 4.5, 4.452173913043478)","(21.0, 36.0, 34.666666666666664)","(11.0, 16.0, 15.633333333333333)","(7.5, 10.5, 10.071428571428571)","(1.9, 2.12, 2.117777777777778)","(21.0, 46.0, 43.333333333333336)","(71.0, 150.0, 145.55555555555554)","(9.0, 13.0, 12.692307692307692)"
10-01-2023 15:46:00.985398,"(3.5, 4.5, 4.463636363636364)","(21.0, 36.0, 35.42857142857143)","(11.0, 16.0, 15.625)","(7.5, 10.5, 10.088235294117647)","(1.9, 2.12, 2.142439024390244)","(21.0, 46.0, 40.90909090909091)","(71.0, 150.0, 140.0)","(9.0, 13.0, 12.789473684210526)"
10-01-2023 15:46:02.261565,"(3.5, 4.5, 4.44)","(21.0, 36.0, 34.666666666666664)","(11.0, 16.0, 15.833333333333334)","(7.5, 10.5, 9.96)","(1.9, 2.16, 2.1529032258064515)","(21.0, 46.0, 40.90909090909091)","(71.0, 160.0, 140.0)","(9.0, 13.0, 12.566666666666666)"
10-01-2023 15:46:03.553672,"(3.5, 4.5, 4.32)","(21.0, 36.0, 40.0)","(11.0, 15.5, 15.3125)","(7.5, 10.0, 9.492307692307692)","(1.9, 2.16, 2.174098360655738)","(21.0, 46.0, 43.14285714285714)","(71.0, 160.0, 130.0)","(9.0, 13.0, 12.678571428571429)"
10-01-2023 15:46:04.611643,"(3.5, 4.4, 4.32)","(21.0, 42.0, 40.0)","(11.0, 16.0, 15.3125)","(7.5, 9.6, 9.50909090909091)","(1.9, 2.18, 2.133125)","(21.0, 46.0, 42.57142857142857)","(71.0, 160.0, 131.05263157894737)","(9.0, 13.0, 12.8125)"
10-01-2023 15:46:05.668766,"(3.5, 4.4, 4.363414634146341)","(21.0, 42.0, 39.5)","(11.0, 17.0, 16.125)","(7.5, 9.8, 9.685714285714285)","(1.9, 2.14, 2.143783783783784)","(21.0, 46.0, 42.57142857142857)","(71.0, 160.0, 135.0)","(9.0, 13.5, 13.060975609756097)"
10-01-2023 15:46:06.799676,"(3.5, 4.3, 4.21981981981982)","(21.0, 42.0, 39.75)","(11.0, 17.0, 16.176470588235293)","(7.5, 9.8, 9.728)","(1.9, 2.16, 2.1425641025641027)","(21.0, 46.0, 43.333333333333336)","(71.0, 160.0, 135.0)","(9.0, 13.5, 13.125)"
10-01-2023 15:46:07.892385,"(3.5, 4.3, 4.222222222222222)","(21.0, 42.0, 40.0)","(11.0, 17.0, 16.176470588235293)","(7.5, 10.0, 9.728)","(1.9, 2.16, 2.1423376623376624)","(21.0, 46.0, 43.333333333333336)","(71.0, 160.0, 135.0)","(9.0, 13.5, 13.125)"
10-01-2023 15:46:09.025303,"(3.5, 4.3, 4.22824427480916)","(21.0, 42.0, 39.27272727272727)","(11.0, 17.0, 16.333333333333332)","(7.5, 10.0, 9.617391304347827)","(1.9, 2.16, 2.1443037974683548)","(21.0, 46.0, 43.333333333333336)","(71.0, 160.0, 130.0)","(9.0, 13.5, 13.142857142857142)"
10-01-2023 15:46:10.255658,"(3.5, 4.3, 4.231159420289855)","(21.0, 42.0, 39.69230769230769)","(11.0, 17.0, 16.185185185185187)","(7.5, 10.0, 9.715789473684211)","(1.9, 2.16, 2.1425806451612903)","(21.0, 46.0, 42.92307692307692)","(71.0, 160.0, 131.05263157894737)","(9.0, 13.5, 13.055555555555555)"
10-01-2023 15:46:11.432426,"(3.6, 4.3, 4.23125)","(21.0, 42.0, 40.333333333333336)","(11.0, 16.5, 16.185185185185187)","(7.5, 9.8, 9.556521739130435)","(1.85, 2.16, 2.145581395348837)","(21.0, 46.0, 43.77777777777778)","(71.0, 160.0, 130.0)","(9.0, 13.5, 13.074468085106384)"
10-01-2023 15:46:12.538172,"(3.6, 4.3, 4.23125)","(21.0, 42.0, 40.333333333333336)","(11.0, 16.5, 16.185185185185187)","(7.5, 9.6, 9.556521739130435)","(1.85, 2.16, 2.145581395348837)","(21.0, 46.0, 43.333333333333336)","(71.0, 160.0, 126.66666666666667)","(9.0, 13.5, 13.115384615384615)"
10-01-2023 15:46:13.587257,"(3.6, 4.3, 4.2303030303030305)","(21.0, 42.0, 39.69230769230769)","(11.0, 16.5, 16.075)","(7.5, 9.6, 9.55)","(1.85, 2.16, 2.1454117647058824)","(21.0, 46.0, 43.333333333333336)","(71.0, 160.0, 126.66666666666667)","(9.0, 13.5, 13.115384615384615)"
10-01-2023 15:46:14.583396,"(3.6, 4.3, 4.223966942148761)","(21.0, 42.0, 39.69230769230769)","(12.0, 16.5, 16.068181818181817)","(7.5, 9.8, 9.628571428571428)","(1.85, 2.16, 2.1454117647058824)","(21.0, 46.0, 42.92307692307692)","(81.0, 160.0, 145.0)","(10.0, 13.5, 13.1)"
10-01-2023 15:46:15.711843,"(3.6, 4.3, 4.22)","(21.0, 42.0, 38.25)","(12.0, 16.5, 16.0)","(7.5, 9.8, 9.618181818181817)","(1.85, 2.16, 2.153766233766234)","(21.0, 46.0, 42.92307692307692)","(81.0, 150.0, 131.05263157894737)","(10.0, 13.5, 13.1)"
10-01-2023 15:46:16.884447,"(3.6, 4.3, 4.2293233082706765)","(21.0, 42.0, 39.0)","(12.0, 16.0, 15.4)","(7.5, 9.8, 9.65)","(1.85, 2.16, 2.1804)","(21.0, 46.0, 42.0)","(81.0, 160.0, 130.0)","(10.0, 13.5, 13.107843137254902)"
10-01-2023 15:46:18.079449,"(3.6, 4.3, 4.231386861313869)","(21.0, 42.0, 40.0)","(12.0, 14.5, 14.2)","(7.5, 9.8, 9.666666666666668)","(1.85, 2.2, 2.174166666666667)","(21.0, 46.0, 42.0)","(81.0, 160.0, 145.55555555555554)","(10.0, 13.5, 13.188888888888888)"
10-01-2023 15:46:19.280131,"(3.6, 4.3, 4.232824427480916)","(21.0, 42.0, 40.0)","(12.0, 14.5, 13.865853658536585)","(7.5, 9.8, 9.773913043478261)","(1.85, 2.18, 2.146666666666667)","(21.0, 46.0, 42.36363636363636)","(81.0, 150.0, 145.55555555555554)","(10.0, 13.5, 13.3)"
10-01-2023 15:46:20.376178,"(3.6, 4.3, 4.237719298245614)","(21.0, 42.0, 39.77777777777778)","(12.0, 14.5, 13.865853658536585)","(7.5, 10.0, 9.773913043478261)","(1.85, 2.16, 2.1553846153846155)","(21.0, 46.0, 42.0)","(81.0, 150.0, 145.55555555555554)","(10.0, 13.5, 13.733333333333333)"
10-01-2023 15:46:21.553048,"(3.6, 4.3, 4.238028169014084)","(21.0, 42.0, 40.18181818181818)","(12.0, 14.0, 13.818181818181818)","(7.5, 10.0, 9.913513513513514)","(1.85, 2.16, 2.144)","(21.0, 46.0, 41.38461538461539)","(81.0, 150.0, 145.55555555555554)","(10.0, 14.0, 13.666666666666666)"
10-01-2023 15:46:22.814165,"(3.6, 4.3, 4.2432)","(21.0, 42.0, 41.38461538461539)","(12.0, 14.0, 14.012195121951219)","(7.5, 10.5, 10.007407407407408)","(1.85, 2.16, 2.126129032258065)","(21.0, 46.0, 42.666666666666664)","(81.0, 150.0, 145.55555555555554)","(10.0, 14.0, 13.5)"
10-01-2023 15:46:24.063817,"(3.6, 4.3, 4.2406015037593985)","(21.0, 48.0, 43.42857142857143)","(12.0, 14.5, 13.783783783783784)","(7.5, 10.5, 10.007407407407408)","(1.85, 2.14, 2.1282191780821917)","(21.0, 46.0, 42.666666666666664)","(81.0, 150.0, 145.55555555555554)","(10.0, 14.0, 13.454545454545455)"
10-01-2023 15:46:25.186780,"(3.6, 4.3, 4.2406015037593985)","(21.0, 48.0, 43.42857142857143)","(12.0, 14.0, 13.783783783783784)","(7.5, 10.5, 9.989830508474578)","(1.85, 2.14, 2.1335849056603773)","(21.0, 46.0, 43.0)","(81.0, 150.0, 145.0)","(10.0, 14.0, 13.37037037037037)"
10-01-2023 15:46:26.279135,"(3.6, 4.3, 4.236)","(21.0, 48.0, 43.63636363636364)","(12.0, 14.0, 13.580357142857142)","(7.5, 10.5, 10.007407407407408)","(1.85, 2.14, 2.136)","(21.0, 46.0, 43.0)","(81.0, 150.0, 145.0)","(10.0, 14.0, 13.37037037037037)"
10-01-2023 15:46:27.478638,"(3.6, 4.3, 4.238848920863309)","(21.0, 48.0, 44.30769230769231)","(12.0, 14.0, 13.598039215686274)","(7.5, 10.5, 10.016363636363637)","(1.85, 2.16, 2.1345454545454547)","(21.0, 46.0, 44.15384615384615)","(81.0, 150.0, 145.0)","(10.0, 14.0, 13.37037037037037)"
10-01-2023 15:46:28.715893,"(3.6, 4.3, 4.238848920863309)","(21.0, 48.0, 43.63636363636364)","(12.0, 14.0, 13.666666666666666)","(7.5, 10.5, 9.998333333333333)","(1.85, 2.16, 2.1329032258064515)","(21.0, 46.0, 44.0)","(81.0, 150.0, 145.0)","(10.0, 14.0, 13.423728813559322)"
10-01-2023 15:46:29.907165,"(3.6, 4.3, 4.235570469798658)","(21.0, 48.0, 44.0)","(12.0, 14.0, 13.666666666666666)","(7.5, 10.5, 9.998333333333333)","(1.85, 2.16, 2.136338028169014)","(21.0, 46.0, 44.5)","(81.0, 150.0, 145.0)","(10.0, 14.0, 13.423728813559322)"
10-01-2023 15:46:31.100807,"(3.6, 4.3, 4.231428571428571)","(21.0, 48.0, 44.57142857142857)","(12.0, 14.0, 13.652777777777779)","(7.5, 10.5, 9.998333333333333)","(1.85, 2.16, 2.136338028169014)","(21.0, 46.0, 43.5)","(81.0, 150.0, 145.0)","(10.0, 14.0, 13.423728813559322)"
10-01-2023 15:46:32.308642,"(3.6, 4.3, 4.235135135135136)","(21.0, 48.0, 44.72727272727273)","(12.0, 14.0, 13.56140350877193)","(7.5, 10.5, 10.02037037037037)","(1.85, 2.16, 2.1305555555555555)","(21.0, 46.0, 42.36363636363637)","(81.0, 150.0, 145.0)","(10.0, 14.0, 13.423728813559322)"
10-01-2023 15:46:33.563752,"(3.6, 4.3, 4.251149425287356)","(21.0, 48.0, 44.4)","(11.0, 14.0, 13.371428571428572)","(7.5, 10.5, 9.954545454545455)","(1.85, 2.14, 2.1338983050847458)","(21.0, 46.0, 42.92307692307692)","(81.0, 150.0, 145.0)","(10.0, 14.0, 13.423076923076923)"
10-01-2023 15:46:34.801642,"(3.6, 4.3, 4.253658536585366)","(21.0, 48.0, 42.6)","(11.0, 14.0, 13.371428571428572)","(7.5, 10.0, 9.954545454545455)","(1.85, 2.16, 2.1331914893617023)","(21.0, 46.0, 43.77777777777778)","(81.0, 150.0, 135.0)","(10.0, 13.5, 13.314285714285715)"
10-01-2023 15:46:35.904645,"(3.6, 4.4, 4.374603174603175)","(21.0, 48.0, 42.6)","(11.0, 13.5, 13.367647058823529)","(7.5, 10.0, 9.90625)","(1.85, 2.14, 2.1383333333333336)","(21.0, 46.0, 43.77777777777778)","(81.0, 160.0, 128.42105263157896)","(10.0, 13.5, 12.907407407407407)"
10-01-2023 15:46:37.047391,"(3.6, 4.5, 4.433333333333334)","(21.0, 48.0, 42.6)","(11.0, 13.5, 13.32)","(7.5, 10.0, 9.818181818181818)","(1.85, 2.14, 2.1381196581196584)","(21.0, 46.0, 42.92307692307692)","(81.0, 160.0, 129.44444444444446)","(10.0, 13.0, 12.907407407407407)"
10-01-2023 15:46:38.234349,"(3.6, 4.5, 4.433333333333334)","(21.0, 48.0, 42.6)","(11.0, 13.5, 13.367647058823529)","(7.5, 10.0, 9.8125)","(1.85, 2.16, 2.134825174825175)","(21.0, 46.0, 42.92307692307692)","(81.0, 160.0, 129.44444444444446)","(10.0, 13.0, 12.805555555555555)"
10-01-2023 15:46:39.440380,"(3.6, 4.5, 4.433333333333334)","(21.0, 48.0, 42.6)","(11.0, 13.5, 13.1875)","(7.5, 10.0, 10.069230769230769)","(1.85, 2.16, 2.135588235294118)","(21.0, 46.0, 43.77777777777778)","(81.0, 160.0, 133.33333333333334)","(10.0, 13.0, 12.81081081081081)"
