,Our Girl Socks,Grants Treasure,Gerrys Gift,No Return,Dynamite Swan,Aston Cristiano,Boot A Dream,Lofty
10-01-2023 20:21:42.545742,"(5.0, 6.6, 6.406741573033708)","(31.0, 40.0, 38.54545454545455)","(21.0, 34.0, 33.714285714285715)","(21.0, 38.0, 36.526315789473685)","(2.15, 2.34, 2.328190476190476)","(6.5, 9.6, 9.64)","(26.0, 38.0, 36.689655172413794)","(4.2, 5.1, 5.029251700680272)"
10-01-2023 20:21:43.556954,"(5.0, 6.4, 6.373049645390071)","(31.0, 40.0, 39.0)","(21.0, 34.0, 33.5)","(21.0, 38.0, 36.526315789473685)","(2.15, 2.34, 2.3163636363636364)","(6.5, 9.8, 9.765217391304349)","(26.0, 38.0, 36.689655172413794)","(4.2, 5.1, 5.015107913669064)"
10-01-2023 20:21:44.588741,"(5.0, 6.4, 6.373049645390071)","(31.0, 40.0, 39.63636363636363)","(21.0, 36.0, 32.69230769230769)","(21.0, 38.0, 36.4)","(2.15, 2.32, 2.3163636363636364)","(6.5, 9.8, 9.765217391304349)","(26.0, 38.0, 36.689655172413794)","(4.2, 5.1, 4.9045197740113)"
10-01-2023 20:21:45.661748,"(5.0, 6.6, 6.426966292134832)","(31.0, 40.0, 39.625)","(21.0, 34.0, 35.0)","(21.0, 38.0, 36.526315789473685)","(2.15, 2.32, 2.3196666666666665)","(6.5, 10.5, 10.070588235294117)","(26.0, 38.0, 36.689655172413794)","(4.2, 5.0, 4.865900383141763)"
10-01-2023 20:21:46.775638,"(5.0, 6.6, 6.428282828282828)","(31.0, 38.0, 37.42857142857143)","(21.0, 36.0, 35.142857142857146)","(21.0, 38.0, 35.53846153846154)","(2.15, 2.32, 2.324242424242424)","(6.5, 10.5, 10.050833333333333)","(26.0, 38.0, 36.54054054054054)","(4.2, 5.0, 4.859349593495935)"
10-01-2023 20:21:47.898493,"(5.0, 6.6, 6.420408163265306)","(31.0, 38.0, 36.62068965517241)","(21.0, 36.0, 33.7)","(21.0, 36.0, 35.53846153846154)","(2.15, 2.34, 2.325234899328859)","(6.5, 10.5, 10.050833333333333)","(26.0, 38.0, 36.54054054054054)","(4.2, 5.0, 4.900574712643679)"
10-01-2023 20:21:48.913586,"(5.0, 6.6, 6.420618556701031)","(31.0, 38.0, 36.625)","(21.0, 36.0, 33.7)","(21.0, 36.0, 35.53846153846154)","(2.1, 2.34, 2.3249999999999997)","(6.5, 10.5, 10.05232558139535)","(26.0, 38.0, 36.54054054054054)","(4.2, 5.0, 4.8885057471264375)"
10-01-2023 20:21:49.964368,"(5.0, 6.6, 6.43921568627451)","(31.0, 38.0, 36.625)","(21.0, 36.0, 33.743589743589745)","(21.0, 36.0, 35.53846153846154)","(2.1, 2.34, 2.32463768115942)","(6.5, 10.5, 10.381578947368421)","(26.0, 38.0, 36.411764705882355)","(4.2, 4.9, 4.85625)"
10-01-2023 20:21:51.061739,"(5.0, 6.6, 6.426728110599078)","(31.0, 38.0, 36.625)","(21.0, 36.0, 34.5)","(21.0, 36.0, 35.333333333333336)","(2.1, 2.34, 2.312151898734177)","(6.5, 10.5, 10.608333333333333)","(26.0, 38.0, 36.42424242424242)","(4.2, 4.9, 4.853846153846154)"
10-01-2023 20:21:52.163690,"(5.0, 6.6, 6.426728110599078)","(31.0, 38.0, 36.625)","(21.0, 36.0, 34.5)","(21.0, 36.0, 35.4)","(2.1, 2.32, 2.3077862595419845)","(6.5, 11.0, 10.823529411764707)","(26.0, 38.0, 36.42424242424242)","(4.2, 4.9, 4.847887323943662)"
10-01-2023 20:21:53.214026,"(5.0, 6.6, 6.426)","(31.0, 38.0, 36.625)","(21.0, 36.0, 34.53333333333333)","(21.0, 36.0, 35.4)","(2.1, 2.32, 2.2719402985074626)","(6.5, 11.0, 10.9)","(26.0, 38.0, 36.55555555555556)","(4.2, 4.9, 4.8875)"
10-01-2023 20:21:54.269957,"(5.0, 6.6, 6.464077669902912)","(31.0, 38.0, 36.89655172413793)","(21.0, 36.0, 34.92307692307692)","(21.0, 36.0, 35.5)","(2.1, 2.28, 2.306773333333333)","(6.5, 11.0, 10.901639344262295)","(26.0, 38.0, 34.857142857142854)","(4.2, 4.9, 4.859183673469388)"
10-01-2023 20:21:55.404750,"(5.0, 6.6, 6.441379310344828)","(31.0, 38.0, 36.625)","(21.0, 36.0, 34.57142857142857)","(21.0, 36.0, 33.42857142857143)","(2.1, 2.32, 2.2989964157706093)","(6.5, 11.0, 10.8828125)","(26.0, 36.0, 35.142857142857146)","(4.2, 4.9, 4.844444444444444)"
10-01-2023 20:21:56.525129,"(5.0, 6.6, 6.462)","(31.0, 38.0, 36.625)","(21.0, 36.0, 34.57142857142857)","(21.0, 34.0, 33.166666666666664)","(2.1, 2.3, 2.3071780821917804)","(6.5, 11.0, 10.940677966101696)","(26.0, 36.0, 34.333333333333336)","(4.2, 4.9, 4.79375)"
10-01-2023 20:21:57.620892,"(5.0, 6.6, 6.47070707070707)","(31.0, 38.0, 36.37037037037037)","(21.0, 38.0, 34.888888888888886)","(21.0, 34.0, 33.166666666666664)","(2.1, 2.32, 2.309220779220779)","(6.5, 11.0, 10.877777777777778)","(26.0, 36.0, 34.57534246575342)","(4.2, 4.8, 4.777377049180328)"
10-01-2023 20:21:58.598072,"(5.0, 6.6, 6.468041237113402)","(31.0, 38.0, 36.37037037037037)","(21.0, 38.0, 34.8421052631579)","(21.0, 34.0, 33.166666666666664)","(2.1, 2.32, 2.309220779220779)","(6.5, 11.5, 10.877777777777778)","(26.0, 36.0, 34.57534246575342)","(4.2, 4.9, 4.781428571428571)"
10-01-2023 20:21:59.645725,"(5.0, 6.6, 6.469473684210526)","(31.0, 38.0, 36.37037037037037)","(21.0, 38.0, 34.69565217391305)","(21.0, 34.0, 33.166666666666664)","(2.1, 2.32, 2.3230939226519336)","(6.5, 11.5, 10.8875)","(26.0, 36.0, 34.266666666666666)","(4.2, 4.8, 4.666363636363636)"
10-01-2023 20:22:00.752002,"(5.0, 6.6, 6.474654377880184)","(31.0, 38.0, 36.810810810810814)","(21.0, 38.0, 35.333333333333336)","(21.0, 34.0, 32.8235294117647)","(2.1, 2.34, 2.366727272727273)","(6.5, 11.5, 10.798850574712644)","(26.0, 36.0, 34.309859154929576)","(4.2, 4.7, 4.557234726688103)"
10-01-2023 20:22:01.849977,"(5.0, 6.6, 6.438235294117647)","(31.0, 38.0, 36.666666666666664)","(21.0, 36.0, 35.333333333333336)","(21.0, 34.0, 32.666666666666664)","(2.1, 2.38, 2.3938028169014083)","(6.5, 11.0, 10.762886597938145)","(26.0, 36.0, 34.83870967741935)","(4.2, 4.6, 4.56516129032258)"
10-01-2023 20:22:02.864307,"(5.0, 6.4, 6.365333333333334)","(31.0, 38.0, 36.77777777777778)","(21.0, 36.0, 34.666666666666664)","(21.0, 34.0, 32.666666666666664)","(2.1, 2.4, 2.402127659574468)","(6.5, 11.0, 10.730434782608695)","(26.0, 36.0, 34.83870967741935)","(4.2, 4.6, 4.553333333333333)"
10-01-2023 20:22:03.916977,"(5.0, 6.4, 6.389312977099237)","(31.0, 38.0, 36.74285714285714)","(21.0, 36.0, 34.8)","(21.0, 34.0, 32.4)","(2.1, 2.42, 2.403396226415094)","(6.5, 11.0, 10.675257731958762)","(26.0, 36.0, 34.83870967741935)","(4.2, 4.6, 4.554696132596685)"
10-01-2023 20:22:05.027740,"(5.0, 6.6, 6.401626016260162)","(31.0, 38.0, 36.705882352941174)","(21.0, 36.0, 34.22222222222222)","(21.0, 34.0, 31.6)","(2.1, 2.42, 2.4150877192982456)","(6.5, 11.0, 10.702830188679245)","(26.0, 36.0, 34.622950819672134)","(4.2, 4.6, 4.551204819277109)"
10-01-2023 20:22:06.092236,"(5.0, 6.4, 6.262758620689655)","(31.0, 38.0, 36.705882352941174)","(21.0, 36.0, 34.73684210526316)","(21.0, 34.0, 31.846153846153847)","(2.1, 2.42, 2.4121951219512194)","(6.5, 11.0, 10.702830188679245)","(26.0, 36.0, 34.622950819672134)","(4.2, 4.6, 4.548520710059171)"
10-01-2023 20:22:07.158293,"(5.0, 6.4, 6.249411764705883)","(31.0, 38.0, 36.35897435897436)","(21.0, 36.0, 34.628571428571426)","(21.0, 34.0, 31.846153846153847)","(2.1, 2.42, 2.410153846153846)","(6.5, 11.0, 10.692307692307692)","(26.0, 36.0, 34.758620689655174)","(4.0, 4.6, 4.539130434782608)"
10-01-2023 20:22:08.199205,"(5.0, 6.4, 6.249411764705883)","(31.0, 38.0, 36.35897435897436)","(21.0, 36.0, 34.55555555555556)","(21.0, 34.0, 32.51851851851852)","(2.1, 2.42, 2.4257142857142857)","(6.5, 11.0, 10.696078431372548)","(26.0, 36.0, 34.21052631578947)","(4.0, 4.6, 4.506787330316742)"
10-01-2023 20:22:09.309814,"(5.0, 6.4, 6.202105263157895)","(31.0, 38.0, 36.421052631578945)","(21.0, 36.0, 34.55555555555556)","(21.0, 34.0, 35.142857142857146)","(2.1, 2.44, 2.4387499999999998)","(6.5, 11.0, 10.678571428571429)","(26.0, 36.0, 34.622950819672134)","(4.0, 4.6, 4.487301587301587)"
10-01-2023 20:22:10.428660,"(5.0, 6.2, 6.01981981981982)","(31.0, 38.0, 36.97674418604651)","(21.0, 36.0, 34.53658536585366)","(21.0, 38.0, 34.44444444444444)","(2.1, 2.44, 2.456271186440678)","(6.5, 11.0, 10.64527027027027)","(26.0, 36.0, 33.934065934065934)","(4.0, 4.5, 4.461111111111111)"
10-01-2023 20:22:11.456033,"(5.0, 6.2, 5.924365482233503)","(31.0, 38.0, 36.486486486486484)","(21.0, 36.0, 34.53658536585366)","(21.0, 36.0, 34.44444444444444)","(2.1, 2.46, 2.4766666666666666)","(6.5, 11.0, 10.65925925925926)","(26.0, 36.0, 34.02298850574713)","(4.0, 4.5, 4.449253731343283)"
10-01-2023 20:22:12.471745,"(5.0, 6.0, 5.873333333333333)","(31.0, 38.0, 36.486486486486484)","(21.0, 36.0, 34.476190476190474)","(21.0, 36.0, 34.57142857142857)","(2.1, 2.48, 2.4897297297297296)","(6.5, 11.0, 10.65925925925926)","(26.0, 36.0, 34.02298850574713)","(4.0, 4.5, 4.449253731343283)"
10-01-2023 20:22:13.582717,"(5.0, 5.9, 5.896666666666667)","(31.0, 38.0, 34.888888888888886)","(21.0, 36.0, 34.36363636363637)","(21.0, 36.0, 36.666666666666664)","(2.1, 2.5, 2.473731343283582)","(6.5, 11.0, 10.651515151515152)","(26.0, 36.0, 34.02298850574713)","(4.0, 4.5, 4.4521126760563385)"
10-01-2023 20:22:14.698068,"(5.0, 5.9, 5.896969696969697)","(31.0, 38.0, 36.44444444444444)","(21.0, 36.0, 34.32)","(21.0, 38.0, 37.0)","(2.1, 2.5, 2.473134328358209)","(6.5, 11.0, 10.094674556213018)","(26.0, 36.0, 33.839080459770116)","(4.0, 4.5, 4.452173913043478)"
10-01-2023 20:22:15.883165,"(5.0, 6.2, 6.1068493150684935)","(31.0, 38.0, 37.166666666666664)","(21.0, 36.0, 34.986666666666665)","(21.0, 38.0, 37.6)","(2.1, 2.5, 2.453483146067416)","(7.5, 10.5, 10.101744186046512)","(26.0, 36.0, 33.85)","(3.9, 4.5, 4.473770491803279)"
10-01-2023 20:22:16.953326,"(5.0, 6.2, 6.117133956386293)","(31.0, 38.0, 37.166666666666664)","(21.0, 36.0, 34.986666666666665)","(21.0, 38.0, 37.6)","(2.1, 2.48, 2.470181818181818)","(7.5, 10.5, 10.1)","(26.0, 36.0, 33.9277108433735)","(3.9, 4.5, 4.449295774647887)"
10-01-2023 20:22:18.021950,"(5.0, 6.2, 6.11223880597015)","(31.0, 38.0, 37.166666666666664)","(21.0, 36.0, 34.87179487179487)","(21.0, 38.0, 37.6)","(2.1, 2.5, 2.4927969348659005)","(7.5, 10.5, 10.095375722543352)","(26.0, 36.0, 33.9277108433735)","(3.9, 4.5, 4.463380281690141)"
10-01-2023 20:22:19.087309,"(5.0, 6.2, 6.107122507122507)","(31.0, 38.0, 37.03703703703704)","(21.0, 36.0, 34.90909090909091)","(21.0, 38.0, 37.6)","(2.1, 2.5, 2.49875)","(7.5, 10.5, 10.093023255813954)","(26.0, 36.0, 34.18181818181818)","(3.9, 4.5, 4.394285714285715)"
10-01-2023 20:22:20.131257,"(5.0, 6.2, 6.106214689265537)","(31.0, 38.0, 36.93333333333333)","(21.0, 36.0, 34.285714285714285)","(21.0, 38.0, 37.5)","(2.1, 2.5, 2.5157575757575756)","(7.5, 10.5, 10.0625)","(26.0, 36.0, 34.166666666666664)","(3.9, 4.4, 4.39404255319149)"
10-01-2023 20:22:21.155906,"(5.0, 6.2, 6.109302325581395)","(31.0, 38.0, 36.8235294117647)","(21.0, 36.0, 34.26262626262626)","(21.0, 38.0, 37.714285714285715)","(2.1, 2.54, 2.5229126213592235)","(7.5, 10.5, 10.0625)","(26.0, 36.0, 34.166666666666664)","(3.9, 4.4, 4.391322314049587)"
10-01-2023 20:22:22.249411,"(5.0, 6.2, 6.109302325581395)","(31.0, 38.0, 36.8235294117647)","(21.0, 36.0, 34.31372549019608)","(21.0, 38.0, 37.714285714285715)","(2.1, 2.54, 2.5202631578947368)","(7.5, 10.5, 10.0625)","(26.0, 36.0, 34.166666666666664)","(3.9, 4.4, 4.390454545454546)"
10-01-2023 20:22:23.403714,"(5.0, 6.2, 6.109302325581395)","(31.0, 36.0, 34.95652173913044)","(21.0, 36.0, 34.336633663366335)","(21.0, 38.0, 37.714285714285715)","(2.1, 2.54, 2.52943661971831)","(7.5, 10.5, 10.067901234567902)","(26.0, 36.0, 34.166666666666664)","(3.9, 4.4, 4.395903614457831)"
10-01-2023 20:22:24.558023,"(5.0, 6.2, 6.111242603550296)","(31.0, 36.0, 34.4)","(21.0, 36.0, 34.31372549019608)","(21.0, 38.0, 37.5)","(2.1, 2.54, 2.536)","(7.5, 10.5, 10.067901234567902)","(26.0, 36.0, 34.15384615384615)","(3.9, 4.5, 4.395903614457831)"
10-01-2023 20:22:25.655390,"(5.0, 6.2, 6.0377777777777775)","(31.0, 36.0, 34.5)","(21.0, 36.0, 34.31372549019608)","(21.0, 38.0, 32.785714285714285)","(2.1, 2.54, 2.552156862745098)","(7.5, 10.5, 10.067901234567902)","(26.0, 36.0, 34.15384615384615)","(3.9, 4.5, 4.395903614457831)"
10-01-2023 20:22:26.728650,"(5.0, 6.2, 6.013953488372093)","(31.0, 34.0, 33.875)","(21.0, 36.0, 34.31372549019608)","(21.0, 36.0, 34.2)","(2.1, 2.56, 2.551923076923077)","(7.5, 10.5, 9.626086956521739)","(26.0, 36.0, 34.15384615384615)","(3.9, 4.5, 4.395903614457831)"
10-01-2023 20:22:27.825594,"(5.0, 6.2, 6.016901408450704)","(31.0, 34.0, 33.76470588235294)","(21.0, 36.0, 34.336633663366335)","(21.0, 34.0, 32.96)","(2.1, 2.56, 2.555151515151515)","(7.5, 10.5, 9.835897435897436)","(26.0, 36.0, 34.15384615384615)","(3.9, 4.5, 4.395903614457831)"
10-01-2023 20:22:28.960515,"(5.0, 6.2, 6.1115044247787615)","(31.0, 34.0, 33.76470588235294)","(21.0, 36.0, 34.336633663366335)","(21.0, 34.0, 32.96)","(2.1, 2.58, 2.5151750972762645)","(7.5, 10.0, 9.772413793103448)","(26.0, 36.0, 34.15384615384615)","(3.9, 4.5, 4.404807692307693)"
10-01-2023 20:22:30.076819,"(5.0, 6.4, 6.318260869565218)","(31.0, 36.0, 35.333333333333336)","(21.0, 36.0, 34.31372549019608)","(21.0, 34.0, 32.81481481481482)","(2.1, 2.52, 2.510357142857143)","(7.5, 9.8, 9.460869565217392)","(26.0, 36.0, 34.15384615384615)","(3.9, 4.5, 4.401321585903084)"
10-01-2023 20:22:31.124634,"(5.0, 6.6, 6.4524271844660195)","(31.0, 36.0, 34.61538461538461)","(21.0, 36.0, 34.31372549019608)","(21.0, 34.0, 32.81481481481482)","(2.1, 2.52, 2.503727272727273)","(7.5, 9.6, 9.266666666666666)","(26.0, 36.0, 34.1764705882353)","(3.9, 4.5, 4.400884955752213)"
10-01-2023 20:22:32.243740,"(5.0, 6.6, 6.462162162162162)","(31.0, 36.0, 35.111111111111114)","(21.0, 36.0, 34.1505376344086)","(21.0, 34.0, 32.656716417910445)","(2.1, 2.54, 2.5038443935926775)","(7.5, 9.4, 9.22857142857143)","(26.0, 36.0, 34.214285714285715)","(3.9, 4.5, 4.405485232067511)"
10-01-2023 20:22:33.381223,"(5.0, 6.6, 6.46)","(31.0, 36.0, 34.888888888888886)","(21.0, 36.0, 34.0)","(21.0, 36.0, 33.1)","(2.1, 2.54, 2.5674468085106383)","(7.5, 9.4, 9.173913043478262)","(26.0, 36.0, 34.5)","(3.9, 4.5, 4.391596638655463)"
10-01-2023 20:22:34.568893,"(5.0, 6.6, 6.441071428571429)","(31.0, 36.0, 35.0)","(21.0, 36.0, 34.0)","(21.0, 34.0, 33.57142857142857)","(2.1, 2.58, 2.5467961165048543)","(7.5, 9.4, 9.16)","(26.0, 36.0, 34.275862068965516)","(3.9, 4.4, 4.338461538461538)"
10-01-2023 20:22:35.756633,"(5.0, 6.6, 6.427083333333334)","(31.0, 38.0, 34.875)","(21.0, 36.0, 34.0)","(21.0, 34.0, 32.88135593220339)","(2.1, 2.56, 2.5945454545454547)","(7.5, 9.4, 9.358620689655172)","(26.0, 36.0, 34.529411764705884)","(3.9, 4.4, 4.330714285714286)"
10-01-2023 20:22:36.804043,"(5.0, 6.6, 6.508333333333333)","(31.0, 36.0, 35.0)","(21.0, 36.0, 34.608695652173914)","(21.0, 36.0, 35.714285714285715)","(2.1, 2.62, 9998.5)","(7.5, 9.4, 9998.5)","(26.0, 36.0, 9998.5)","(3.9, 4.4, 9998.5)"
10-01-2023 20:22:37.774506,"(5.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(7.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.8, 99998, 9998.5)"
10-01-2023 20:22:38.828010,"(5.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(7.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.8, 99998, 9998.5)"
10-01-2023 20:22:39.914619,"(5.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(7.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.8, 99998, 9998.5)"
10-01-2023 20:22:40.895286,"(5.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(7.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.8, 99998, 9998.5)"
10-01-2023 20:22:41.965015,"(5.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(7.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.8, 99998, 9998.5)"
10-01-2023 20:22:43.013973,"(5.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(7.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.8, 99998, 9998.5)"
10-01-2023 20:22:44.034578,"(5.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(7.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.8, 99998, 9998.5)"
10-01-2023 20:22:45.006925,"(5.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(7.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.8, 99998, 9998.5)"
10-01-2023 20:22:46.037920,"(5.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(7.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.8, 99998, 9998.5)"
10-01-2023 20:22:47.152858,"(5.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.15, 99998, 9998.5)","(7.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.8, 99998, 9998.5)"
