,Marinus,Choose Well,Demon Kingsbrae,Magic Secret,Amber Jack,Magic Charm,Paxton Dutton
05-01-2023 13:37:51.643410,"(2.8, 3.25, 3.2452380952380953)","(6.0, 9.0, 8.52)","(6.5, 8.6, 8.463414634146341)","(3.8, 5.0, 4.978947368421053)","(41.0, 75.0, 63.529411764705884)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.446153846153846)"
05-01-2023 13:37:52.571853,"(2.8, 3.25, 3.231666666666667)","(6.0, 9.0, 8.52)","(6.5, 8.6, 8.463414634146341)","(3.8, 5.0, 4.978947368421053)","(41.0, 75.0, 63.529411764705884)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.4)"
05-01-2023 13:37:53.518857,"(2.8, 3.25, 3.2365384615384616)","(6.0, 9.0, 8.52)","(6.5, 8.6, 8.463414634146341)","(3.8, 5.0, 4.978947368421053)","(41.0, 75.0, 64.16666666666667)","(101.0, 410.0, 330.0)","(3.6, 4.4, 4.325)"
05-01-2023 13:37:54.493114,"(2.8, 3.3, 3.2696969696969695)","(6.0, 8.8, 8.733333333333334)","(6.5, 8.6, 8.463414634146341)","(3.8, 5.0, 4.978947368421053)","(41.0, 75.0, 64.16666666666667)","(101.0, 410.0, 330.0)","(3.6, 4.4, 4.394736842105264)"
05-01-2023 13:37:55.461878,"(2.8, 3.3, 3.282142857142857)","(6.0, 8.8, 8.4)","(6.5, 8.6, 8.463414634146341)","(3.9, 5.0, 4.978947368421053)","(41.0, 75.0, 63.529411764705884)","(101.0, 410.0, 330.0)","(3.7, 4.4, 4.446153846153846)"
05-01-2023 13:37:56.504954,"(2.8, 3.3, 3.2696969696969695)","(6.0, 8.8, 8.285714285714285)","(6.5, 8.6, 8.463414634146341)","(3.9, 5.0, 4.978947368421053)","(41.0, 75.0, 63.529411764705884)","(101.0, 410.0, 330.0)","(3.7, 4.5, 4.448571428571428)"
05-01-2023 13:37:57.586562,"(2.8, 3.3, 3.262162162162162)","(6.0, 8.6, 8.446153846153846)","(6.5, 8.6, 8.463414634146341)","(3.9, 5.0, 4.978947368421053)","(41.0, 75.0, 63.529411764705884)","(101.0, 410.0, 330.0)","(3.7, 4.5, 4.45483870967742)"
05-01-2023 13:37:58.583030,"(2.8, 3.3, 3.262162162162162)","(6.0, 8.6, 8.446153846153846)","(6.5, 8.6, 8.463414634146341)","(3.9, 5.0, 4.978947368421053)","(41.0, 75.0, 63.529411764705884)","(101.0, 410.0, 330.0)","(3.7, 4.5, 4.45483870967742)"
05-01-2023 13:37:59.782096,"(2.8, 3.3, 3.261111111111111)","(6.0, 8.6, 8.288888888888888)","(6.5, 8.6, 8.463414634146341)","(3.9, 5.0, 4.978947368421053)","(41.0, 75.0, 63.529411764705884)","(101.0, 410.0, 330.0)","(3.7, 4.5, 4.45483870967742)"
05-01-2023 13:38:00.828870,"(2.8, 3.3, 3.261111111111111)","(6.0, 8.6, 8.288888888888888)","(6.5, 8.6, 8.463414634146341)","(3.9, 5.0, 4.954545454545454)","(41.0, 75.0, 63.529411764705884)","(101.0, 410.0, 330.0)","(3.7, 4.5, 4.45483870967742)"
05-01-2023 13:38:01.819599,"(2.8, 3.25, 3.243181818181818)","(6.0, 8.8, 8.5)","(6.5, 8.6, 8.429787234042553)","(3.9, 5.0, 4.916666666666667)","(41.0, 75.0, 63.529411764705884)","(101.0, 410.0, 331.25)","(3.7, 4.5, 4.44)"
05-01-2023 13:38:02.777787,"(2.8, 3.25, 3.22741935483871)","(6.0, 8.8, 8.766666666666667)","(6.5, 8.6, 8.429787234042553)","(3.9, 5.0, 4.916666666666667)","(41.0, 75.0, 63.529411764705884)","(101.0, 410.0, 340.0)","(3.7, 4.5, 4.416363636363636)"
05-01-2023 13:38:03.773121,"(2.8, 3.2, 3.1905405405405407)","(6.0, 8.6, 8.549999999999999)","(6.5, 8.4, 8.231111111111112)","(3.9, 5.3, 5.29375)","(41.0, 70.0, 63.0)","(101.0, 400.0, 283.0)","(3.7, 4.5, 4.394444444444445)"
05-01-2023 13:38:04.765429,"(2.8, 3.2, 3.1833333333333336)","(6.0, 8.8, 8.493023255813954)","(6.5, 8.2, 8.09090909090909)","(3.9, 5.3, 5.29375)","(41.0, 70.0, 63.0)","(101.0, 400.0, 283.0)","(3.7, 4.4, 4.368354430379747)"
05-01-2023 13:38:05.722467,"(2.8, 3.2, 3.172950819672131)","(6.0, 8.8, 8.47391304347826)","(6.5, 8.2, 8.09090909090909)","(3.9, 5.4, 5.394690265486726)","(41.0, 70.0, 63.0)","(101.0, 400.0, 281.8181818181818)","(3.7, 4.4, 4.423809523809524)"
05-01-2023 13:38:06.667043,"(2.8, 3.2, 3.1443298969072164)","(6.0, 8.8, 8.442857142857143)","(6.5, 8.2, 8.135593220338983)","(3.9, 5.3, 5.27906976744186)","(41.0, 70.0, 61.76470588235294)","(101.0, 400.0, 281.8181818181818)","(3.7, 4.5, 4.431914893617021)"
05-01-2023 13:38:07.639143,"(2.8, 3.15, 3.1239583333333334)","(6.0, 8.8, 8.40625)","(6.5, 8.4, 8.329411764705883)","(3.9, 5.3, 5.276666666666666)","(41.0, 70.0, 63.0)","(101.0, 400.0, 281.8181818181818)","(3.7, 4.5, 4.422916666666667)"
05-01-2023 13:38:08.566483,"(2.8, 3.15, 3.1285714285714286)","(6.0, 8.8, 8.428571428571429)","(6.5, 8.6, 8.388888888888888)","(3.9, 5.3, 5.186567164179104)","(41.0, 70.0, 63.0)","(101.0, 400.0, 281.8181818181818)","(3.7, 4.5, 4.430188679245283)"
05-01-2023 13:38:09.485587,"(2.8, 3.15, 3.1277777777777778)","(6.0, 8.8, 8.440000000000001)","(6.5, 8.6, 8.37)","(3.9, 5.2, 5.145833333333333)","(41.0, 70.0, 63.0)","(101.0, 400.0, 281.8181818181818)","(3.7, 4.5, 4.425581395348837)"
05-01-2023 13:38:10.411603,"(2.8, 3.15, 3.129268292682927)","(6.0, 8.8, 8.566666666666666)","(6.5, 8.6, 8.37)","(3.9, 5.1, 5.0625)","(41.0, 70.0, 61.76470588235294)","(101.0, 400.0, 281.8181818181818)","(3.7, 4.5, 4.425581395348837)"
05-01-2023 13:38:11.348238,"(2.8, 3.15, 3.13)","(6.0, 8.8, 8.63529411764706)","(6.5, 8.6, 8.446666666666665)","(3.9, 5.1, 5.197101449275363)","(41.0, 70.0, 61.76470588235294)","(101.0, 400.0, 327.27272727272725)","(3.7, 4.5, 4.373214285714286)"
05-01-2023 13:38:12.316885,"(2.8, 3.15, 3.13)","(6.0, 8.8, 8.566666666666666)","(6.5, 8.6, 8.446666666666665)","(3.9, 5.3, 5.233870967741935)","(41.0, 70.0, 63.0)","(101.0, 400.0, 336.3636363636364)","(3.7, 4.4, 4.284931506849315)"
05-01-2023 13:38:13.341666,"(2.8, 3.2, 3.150515463917526)","(6.0, 8.8, 8.700000000000001)","(6.5, 8.6, 8.38095238095238)","(3.9, 5.3, 5.185333333333333)","(41.0, 70.0, 63.0)","(101.0, 400.0, 336.3636363636364)","(3.7, 4.3, 4.360638297872341)"
05-01-2023 13:38:14.315313,"(2.8, 3.2, 3.1500000000000004)","(6.0, 8.8, 8.622222222222224)","(6.5, 8.6, 8.38095238095238)","(3.9, 5.2, 5.184285714285714)","(41.0, 70.0, 61.76470588235294)","(101.0, 400.0, 336.3636363636364)","(3.7, 4.4, 4.382926829268293)"
05-01-2023 13:38:15.361433,"(2.8, 3.2, 3.139240506329114)","(6.0, 8.8, 8.51764705882353)","(6.5, 8.6, 8.38095238095238)","(3.9, 5.2, 5.184285714285714)","(41.0, 70.0, 61.76470588235294)","(101.0, 400.0, 336.3636363636364)","(3.7, 4.4, 4.385567010309279)"
05-01-2023 13:38:16.417890,"(2.8, 3.2, 3.1609756097560977)","(6.0, 8.8, 8.6)","(6.5, 8.6, 8.37)","(3.9, 5.2, 5.173584905660378)","(41.0, 70.0, 63.0)","(101.0, 400.0, 209.0909090909091)","(3.7, 4.4, 4.356481481481482)"
05-01-2023 13:38:17.371350,"(2.8, 3.2, 3.16875)","(6.0, 8.8, 8.591304347826087)","(6.5, 8.6, 8.37)","(3.9, 5.2, 5.162903225806452)","(41.0, 70.0, 63.0)","(101.0, 400.0, 336.3636363636364)","(3.7, 4.4, 4.344318181818182)"
05-01-2023 13:38:18.348367,"(2.8, 3.2, 3.1638888888888888)","(6.0, 8.8, 8.6)","(6.5, 8.6, 8.50909090909091)","(3.9, 5.2, 5.153061224489796)","(41.0, 70.0, 63.0)","(101.0, 400.0, 336.3636363636364)","(3.7, 4.4, 4.35242718446602)"
05-01-2023 13:38:19.399872,"(2.8, 3.2, 3.16171875)","(6.0, 8.8, 8.6)","(6.5, 8.6, 8.442857142857143)","(3.9, 5.2, 5.153061224489796)","(41.0, 70.0, 62.0)","(101.0, 400.0, 338.75)","(3.7, 4.4, 4.368695652173913)"
05-01-2023 13:38:20.341454,"(2.8, 3.2, 3.160204081632653)","(6.0, 8.8, 8.625)","(6.5, 8.6, 8.427450980392157)","(3.9, 5.2, 5.153061224489796)","(41.0, 70.0, 62.0)","(101.0, 400.0, 251.25)","(3.7, 4.4, 4.365)"
05-01-2023 13:38:21.312730,"(2.8, 3.2, 3.163793103448276)","(6.0, 8.8, 8.625)","(6.5, 8.6, 8.427450980392157)","(3.9, 5.2, 5.153061224489796)","(41.0, 70.0, 63.333333333333336)","(101.0, 400.0, 216.25)","(3.7, 4.4, 4.349462365591398)"
05-01-2023 13:38:22.347463,"(2.8, 3.2, 3.168918918918919)","(6.0, 8.8, 8.644444444444446)","(6.5, 8.6, 8.408)","(3.9, 5.2, 5.153061224489796)","(41.0, 70.0, 63.333333333333336)","(101.0, 400.0, 338.75)","(3.7, 4.4, 4.349462365591398)"
05-01-2023 13:38:23.268007,"(2.8, 3.2, 3.166176470588235)","(6.0, 8.8, 8.644444444444446)","(6.5, 8.6, 8.408)","(3.9, 5.2, 5.153061224489796)","(41.0, 70.0, 63.333333333333336)","(101.0, 400.0, 338.75)","(3.7, 4.4, 4.358823529411765)"
05-01-2023 13:38:24.219390,"(2.8, 3.2, 3.16)","(6.0, 8.8, 8.625)","(6.5, 8.6, 8.408)","(3.9, 5.2, 5.153061224489796)","(41.0, 70.0, 61.42857142857143)","(101.0, 400.0, 338.75)","(3.7, 4.4, 4.364406779661017)"
05-01-2023 13:38:25.151494,"(2.8, 3.2, 3.157831325301205)","(6.0, 8.8, 8.625)","(6.5, 8.6, 8.451851851851853)","(3.9, 5.2, 5.14390243902439)","(41.0, 70.0, 61.42857142857143)","(101.0, 400.0, 338.75)","(3.7, 4.4, 4.35982905982906)"
05-01-2023 13:38:26.107310,"(2.8, 3.2, 3.175342465753425)","(6.0, 8.8, 8.621276595744682)","(6.5, 8.6, 8.44516129032258)","(3.9, 5.1, 5.082857142857143)","(41.0, 70.0, 63.333333333333336)","(101.0, 400.0, 338.75)","(3.7, 4.4, 4.357657657657658)"
05-01-2023 13:38:27.032382,"(2.8, 3.2, 3.175)","(6.0, 8.8, 8.621276595744682)","(6.5, 8.6, 8.44516129032258)","(3.9, 5.1, 5.078378378378378)","(41.0, 70.0, 63.333333333333336)","(101.0, 400.0, 338.75)","(3.7, 4.4, 4.362698412698413)"
05-01-2023 13:38:27.982127,"(2.8, 3.2, 3.166176470588235)","(6.0, 8.8, 8.621276595744682)","(6.5, 8.6, 8.44516129032258)","(3.9, 5.1, 5.078378378378378)","(41.0, 70.0, 63.333333333333336)","(101.0, 400.0, 338.75)","(3.7, 4.4, 4.362698412698413)"
05-01-2023 13:38:28.882508,"(2.8, 3.2, 3.166176470588235)","(6.0, 8.8, 8.595121951219513)","(6.5, 8.6, 8.451851851851853)","(3.9, 5.1, 5.078378378378378)","(41.0, 70.0, 61.42857142857143)","(101.0, 400.0, 242.5)","(3.7, 4.4, 4.365289256198348)"
05-01-2023 13:38:29.765246,"(2.8, 3.2, 3.166176470588235)","(6.0, 8.6, 8.4125)","(6.5, 8.6, 8.466666666666667)","(3.9, 5.1, 5.078378378378378)","(41.0, 70.0, 61.42857142857143)","(101.0, 400.0, 338.75)","(3.7, 4.4, 4.365289256198348)"
05-01-2023 13:38:30.711323,"(2.8, 3.2, 3.180769230769231)","(6.0, 8.6, 8.423529411764706)","(6.5, 8.6, 8.45)","(3.9, 5.1, 5.1553191489361705)","(41.0, 70.0, 63.333333333333336)","(101.0, 400.0, 338.75)","(3.7, 4.4, 4.361475409836066)"
05-01-2023 13:38:31.634206,"(2.8, 3.2, 3.180769230769231)","(6.0, 8.6, 8.423529411764706)","(6.5, 8.6, 8.45)","(3.9, 5.2, 5.1553191489361705)","(41.0, 70.0, 63.333333333333336)","(101.0, 400.0, 338.75)","(3.7, 4.4, 4.361475409836066)"
05-01-2023 13:38:32.632064,"(2.8, 3.2, 3.162857142857143)","(6.0, 8.6, 8.295238095238094)","(6.5, 8.6, 8.422222222222222)","(3.9, 5.2, 5.148837209302326)","(41.0, 70.0, 61.42857142857143)","(101.0, 400.0, 338.75)","(3.7, 4.4, 4.4125000000000005)"
05-01-2023 13:38:33.960170,"(2.8, 3.2, 3.1606060606060606)","(6.0, 8.6, 8.344)","(6.5, 8.6, 8.431999999999999)","(3.9, 5.2, 5.15)","(41.0, 70.0, 61.42857142857143)","(101.0, 400.0, 338.75)","(3.7, 4.5, 4.455828220858896)"
05-01-2023 13:38:35.307937,"(2.8, 3.2, 3.1606060606060606)","(6.5, 8.6, 8.324137931034482)","(6.5, 8.6, 8.431999999999999)","(3.9, 5.2, 5.1493975903614455)","(41.0, 70.0, 62.94117647058823)","(81.0, 400.0, 312.5)","(3.7, 4.5, 4.4476744186046515)"
05-01-2023 13:38:36.427242,"(2.8, 3.2, 3.1657894736842107)","(6.5, 8.6, 8.324137931034482)","(6.5, 8.6, 8.431999999999999)","(3.9, 5.2, 5.1493975903614455)","(41.0, 70.0, 62.94117647058823)","(81.0, 400.0, 312.5)","(3.7, 4.5, 4.452095808383233)"
05-01-2023 13:38:37.963362,"(2.8, 3.2, 3.1592592592592594)","(6.5, 8.6, 8.28)","(6.5, 8.6, 8.418867924528302)","(3.9, 5.2, 5.142528735632184)","(41.0, 70.0, 61.42857142857143)","(81.0, 400.0, 338.75)","(3.7, 4.5, 4.451807228915663)"
05-01-2023 13:38:39.245382,"(2.8, 3.2, 3.1592592592592594)","(6.5, 8.6, 8.28)","(6.5, 8.6, 8.418867924528302)","(3.9, 5.2, 5.113793103448276)","(41.0, 70.0, 62.94117647058823)","(81.0, 400.0, 338.75)","(3.7, 4.5, 4.442372881355932)"
05-01-2023 13:38:40.399229,"(2.8, 3.2, 3.165625)","(6.5, 8.6, 8.36470588235294)","(6.5, 8.6, 8.418867924528302)","(3.9, 5.2, 5.147916666666667)","(41.0, 70.0, 62.94117647058823)","(81.0, 400.0, 338.75)","(3.7, 4.5, 4.447368421052632)"
05-01-2023 13:38:41.563407,"(2.8, 3.2, 3.165625)","(6.5, 8.6, 8.36470588235294)","(6.5, 8.6, 8.418867924528302)","(3.9, 5.2, 5.147916666666667)","(41.0, 70.0, 62.5)","(81.0, 400.0, 347.5)","(3.7, 4.5, 4.411363636363637)"
05-01-2023 13:38:42.550262,"(2.8, 3.2, 3.161363636363636)","(6.5, 8.6, 8.266666666666666)","(6.5, 8.6, 8.382857142857143)","(3.9, 5.2, 5.151063829787234)","(41.0, 70.0, 62.5)","(81.0, 400.0, 347.5)","(3.7, 4.5, 4.490833333333334)"
05-01-2023 13:38:43.605358,"(2.8, 3.2, 3.1725806451612906)","(6.5, 8.6, 8.399999999999999)","(6.5, 8.6, 8.382857142857143)","(3.9, 5.2, 5.140909090909091)","(41.0, 70.0, 64.375)","(81.0, 400.0, 347.14285714285717)","(3.7, 4.5, 4.486178861788618)"
05-01-2023 13:38:44.582108,"(2.8, 3.2, 3.166129032258065)","(6.5, 8.6, 8.584)","(6.5, 8.6, 8.389999999999999)","(3.9, 5.2, 5.140909090909091)","(41.0, 65.0, 63.37837837837838)","(81.0, 390.0, 354.0)","(3.7, 4.5, 4.48671875)"
05-01-2023 13:38:45.525385,"(2.8, 3.1, 3.092763157894737)","(6.5, 8.8, 8.459259259259259)","(6.5, 8.6, 8.389999999999999)","(3.9, 5.2, 5.159550561797753)","(41.0, 65.0, 63.37837837837838)","(81.0, 390.0, 354.0)","(3.7, 4.5, 4.487704918032787)"
05-01-2023 13:38:46.516717,"(2.8, 3.1, 3.069811320754717)","(6.5, 8.8, 8.676190476190476)","(6.5, 8.8, 8.573913043478262)","(3.9, 5.2, 5.154347826086957)","(41.0, 65.0, 63.57142857142857)","(81.0, 390.0, 353.6363636363636)","(3.7, 4.5, 4.490677966101695)"
05-01-2023 13:38:47.496806,"(2.8, 3.1, 3.0903846153846155)","(6.5, 8.8, 8.625)","(6.5, 8.6, 8.4625)","(3.9, 5.2, 5.154347826086957)","(41.0, 65.0, 63.57142857142857)","(81.0, 390.0, 353.6363636363636)","(3.7, 4.5, 4.480152671755725)"
05-01-2023 13:38:48.446740,"(2.8, 3.15, 3.099090909090909)","(6.5, 8.8, 8.63529411764706)","(6.5, 8.6, 8.470588235294118)","(3.9, 5.2, 5.11923076923077)","(41.0, 65.0, 63.69565217391305)","(81.0, 390.0, 353.6363636363636)","(3.7, 4.5, 4.48203125)"
05-01-2023 13:38:49.419753,"(2.8, 3.1, 3.0791666666666666)","(6.5, 8.8, 8.592592592592593)","(6.5, 8.6, 8.405405405405405)","(3.9, 5.0, 4.972093023255814)","(41.0, 65.0, 63.69565217391305)","(81.0, 390.0, 235.45454545454547)","(3.7, 4.7, 4.687700534759358)"
05-01-2023 13:38:50.350663,"(2.8, 3.1, 3.0791666666666666)","(6.5, 8.8, 8.592592592592593)","(6.5, 8.6, 8.405405405405405)","(3.9, 5.0, 4.947826086956522)","(41.0, 65.0, 63.69565217391305)","(81.0, 390.0, 253.63636363636363)","(3.7, 4.7, 4.607142857142857)"
05-01-2023 13:38:51.505000,"(2.8, 3.1, 3.0761904761904764)","(6.5, 8.8, 8.533333333333333)","(6.5, 8.6, 8.424390243902439)","(3.9, 5.1, 5.043589743589743)","(41.0, 65.0, 63.57142857142857)","(81.0, 390.0, 353.6363636363636)","(3.7, 4.7, 4.5809999999999995)"
05-01-2023 13:38:52.510738,"(2.8, 3.1, 3.069298245614035)","(6.5, 8.8, 8.516666666666667)","(6.5, 8.6, 8.45)","(3.9, 5.1, 5.043589743589743)","(41.0, 65.0, 62.5)","(81.0, 390.0, 353.6363636363636)","(3.7, 4.6, 4.5575)"
05-01-2023 13:38:53.475770,"(2.7, 3.15, 3.115533980582524)","(6.5, 8.8, 8.600000000000001)","(6.5, 8.6, 8.542857142857143)","(3.9, 5.0, 4.986792452830189)","(41.0, 65.0, 62.5)","(81.0, 390.0, 353.6363636363636)","(3.7, 4.6, 4.5546012269938645)"
05-01-2023 13:38:54.431792,"(2.7, 3.15, 3.119277108433735)","(6.5, 8.8, 8.600000000000001)","(6.5, 8.8, 8.553191489361703)","(3.9, 5.0, 4.973015873015873)","(41.0, 65.0, 62.5)","(81.0, 390.0, 353.6363636363636)","(3.7, 4.6, 4.559731543624161)"
05-01-2023 13:38:55.677996,"(2.7, 3.15, 3.119135802469136)","(6.5, 8.8, 8.642424242424243)","(6.5, 8.6, 8.583333333333332)","(3.9, 5.0, 4.961333333333333)","(41.0, 65.0, 62.77777777777778)","(81.0, 390.0, 271.0)","(3.7, 4.6, 4.55)"
05-01-2023 13:38:56.720062,"(2.7, 3.15, 3.119135802469136)","(6.5, 8.8, 8.64)","(6.5, 8.6, 8.477966101694914)","(3.9, 5.0, 4.9594405594405595)","(41.0, 65.0, 63.18181818181818)","(81.0, 390.0, 355.0)","(3.7, 4.6, 4.583561643835616)"
05-01-2023 13:38:57.729968,"(2.7, 3.15, 3.1195121951219513)","(6.5, 8.8, 8.672727272727274)","(6.5, 8.6, 8.469090909090909)","(3.9, 5.0, 4.961594202898551)","(41.0, 65.0, 63.57142857142857)","(81.0, 390.0, 271.0)","(3.7, 4.6, 4.595744680851063)"
05-01-2023 13:38:58.683628,"(2.7, 3.15, 3.12)","(6.5, 8.8, 8.633333333333335)","(6.5, 8.6, 8.469090909090909)","(3.9, 5.0, 4.961594202898551)","(41.0, 65.0, 63.57142857142857)","(81.0, 390.0, 271.0)","(3.7, 4.6, 4.596774193548387)"
05-01-2023 13:38:59.697264,"(2.7, 3.15, 3.1188311688311687)","(6.5, 8.8, 8.56)","(7.0, 8.6, 8.469090909090909)","(3.9, 5.0, 4.965942028985507)","(41.0, 75.0, 63.57142857142857)","(81.0, 390.0, 355.0)","(3.7, 4.7, 4.639047619047619)"
05-01-2023 13:39:00.843773,"(2.7, 3.15, 3.1103773584905663)","(6.5, 8.6, 8.50909090909091)","(7.0, 8.6, 8.357894736842105)","(3.9, 5.0, 4.965942028985507)","(41.0, 65.0, 61.666666666666664)","(81.0, 390.0, 355.0)","(3.7, 4.7, 4.647252747252748)"
05-01-2023 13:39:01.851443,"(2.7, 3.15, 3.1103773584905663)","(6.5, 8.6, 8.50909090909091)","(7.0, 8.4, 8.315384615384616)","(3.9, 5.0, 4.966666666666667)","(41.0, 65.0, 63.75)","(81.0, 390.0, 276.6666666666667)","(3.7, 4.7, 4.6347826086956525)"
05-01-2023 13:39:02.822231,"(2.7, 3.15, 3.116)","(6.5, 8.8, 8.600000000000001)","(7.0, 8.4, 8.304347826086957)","(3.9, 5.0, 4.966666666666667)","(41.0, 65.0, 64.54545454545455)","(81.0, 390.0, 334.0)","(3.7, 4.7, 4.6347826086956525)"
05-01-2023 13:39:03.757106,"(2.7, 3.15, 3.1227272727272726)","(6.5, 8.8, 8.619354838709677)","(7.0, 8.4, 8.336363636363636)","(3.9, 5.0, 4.965467625899281)","(41.0, 60.0, 59.77272727272727)","(81.0, 390.0, 334.0)","(3.7, 4.7, 4.6347826086956525)"
05-01-2023 13:39:04.678816,"(2.7, 3.15, 3.12)","(6.5, 8.8, 8.627027027027028)","(7.0, 8.4, 8.348148148148148)","(3.9, 5.0, 4.965714285714286)","(41.0, 60.0, 59.73684210526316)","(81.0, 390.0, 334.0)","(3.7, 4.7, 4.6493975903614455)"
05-01-2023 13:39:05.641438,"(2.7, 3.15, 3.119)","(6.5, 8.8, 8.627027027027028)","(7.0, 8.4, 8.348148148148148)","(3.9, 5.0, 4.963888888888889)","(41.0, 60.0, 59.73684210526316)","(101.0, 390.0, 334.0)","(3.7, 4.7, 4.65625)"
05-01-2023 13:39:06.541449,"(2.7, 3.15, 3.1223214285714285)","(6.5, 8.8, 8.647619047619049)","(7.0, 8.4, 8.348148148148148)","(3.9, 5.0, 4.963888888888889)","(41.0, 60.0, 59.78260869565217)","(101.0, 390.0, 334.0)","(3.7, 4.7, 4.647058823529412)"
05-01-2023 13:39:07.493695,"(2.7, 3.15, 3.1223214285714285)","(6.5, 8.8, 8.647619047619049)","(7.0, 8.4, 8.348148148148148)","(3.9, 5.0, 4.963888888888889)","(41.0, 60.0, 59.80769230769231)","(101.0, 390.0, 333.3333333333333)","(3.7, 4.7, 4.647058823529412)"
05-01-2023 13:39:08.510539,"(2.7, 3.15, 3.1256944444444446)","(6.5, 8.8, 8.584)","(7.0, 8.4, 8.348148148148148)","(3.9, 5.0, 4.963888888888889)","(41.0, 60.0, 59.78260869565217)","(101.0, 380.0, 327.5)","(3.7, 4.7, 4.65625)"
05-01-2023 13:39:09.531300,"(2.7, 3.2, 3.155913978494624)","(6.5, 8.4, 8.335)","(7.0, 8.4, 8.35)","(3.9, 5.0, 4.972388059701492)","(41.0, 60.0, 59.72222222222222)","(101.0, 380.0, 327.5)","(3.7, 4.7, 4.65)"
05-01-2023 13:39:10.436691,"(2.7, 3.15, 3.122972972972973)","(6.5, 8.6, 8.3875)","(7.0, 8.4, 8.35)","(3.9, 5.0, 4.972388059701492)","(41.0, 60.0, 59.72222222222222)","(101.0, 380.0, 327.5)","(3.7, 4.7, 4.640000000000001)"
05-01-2023 13:39:11.386195,"(2.7, 3.15, 3.125609756097561)","(6.5, 8.6, 8.395121951219512)","(7.0, 8.4, 8.35)","(3.9, 5.0, 4.972388059701492)","(41.0, 60.0, 59.81481481481482)","(101.0, 380.0, 327.5)","(3.7, 4.7, 4.640000000000001)"
05-01-2023 13:39:12.327531,"(2.7, 3.15, 3.1233333333333335)","(6.5, 8.6, 8.378947368421052)","(7.0, 8.6, 8.405000000000001)","(3.9, 5.0, 4.972388059701492)","(41.0, 60.0, 59.81481481481482)","(101.0, 380.0, 327.5)","(3.7, 4.7, 4.640000000000001)"
05-01-2023 13:39:13.282704,"(2.7, 3.15, 3.120731707317073)","(6.5, 8.6, 8.378947368421052)","(7.0, 8.6, 8.405000000000001)","(3.9, 5.0, 4.972388059701492)","(41.0, 60.0, 59.81481481481482)","(101.0, 380.0, 327.5)","(3.7, 4.7, 4.6505882352941175)"
05-01-2023 13:39:14.255338,"(2.7, 3.15, 3.1333333333333333)","(6.5, 8.6, 8.366666666666665)","(7.0, 8.6, 8.446511627906977)","(3.9, 4.8, 4.789090909090909)","(41.0, 60.0, 59.78260869565217)","(101.0, 380.0, 327.5)","(3.7, 4.7, 4.688235294117647)"
05-01-2023 13:39:15.206466,"(2.7, 3.2, 3.1535714285714285)","(6.5, 8.6, 8.404651162790698)","(7.0, 8.6, 8.465306122448979)","(3.9, 4.7, 4.680645161290323)","(41.0, 60.0, 63.96551724137931)","(101.0, 380.0, 327.5)","(3.7, 4.7, 4.6625)"
05-01-2023 13:39:16.269154,"(2.7, 3.2, 3.1595744680851063)","(6.5, 8.6, 8.55)","(7.0, 8.6, 8.465306122448979)","(3.9, 4.7, 4.664444444444444)","(41.0, 65.0, 63.96551724137931)","(101.0, 380.0, 327.5)","(3.7, 4.7, 4.670967741935484)"
05-01-2023 13:39:17.238129,"(2.7, 3.2, 3.147945205479452)","(6.5, 8.8, 8.444444444444445)","(7.0, 8.6, 8.465306122448979)","(3.9, 4.7, 4.654716981132076)","(41.0, 65.0, 63.57142857142857)","(101.0, 380.0, 327.5)","(3.7, 4.7, 4.54)"
05-01-2023 13:39:18.194150,"(2.7, 3.2, 3.147945205479452)","(6.5, 8.8, 8.4625)","(7.0, 8.6, 8.465306122448979)","(3.9, 4.7, 4.654716981132076)","(41.0, 65.0, 63.57142857142857)","(101.0, 380.0, 327.5)","(3.7, 4.7, 4.618181818181818)"
05-01-2023 13:39:19.128416,"(2.7, 3.15, 3.1168918918918918)","(6.5, 8.8, 8.542857142857143)","(7.0, 8.8, 8.72121212121212)","(3.9, 4.7, 4.656818181818182)","(41.0, 65.0, 63.57142857142857)","(101.0, 380.0, 255.0)","(3.7, 4.7, 4.6125)"
05-01-2023 13:39:20.079096,"(2.7, 3.15, 3.1139705882352944)","(6.5, 8.8, 8.565217391304348)","(7.0, 9.0, 8.877777777777778)","(3.9, 4.7, 4.65952380952381)","(41.0, 65.0, 63.8)","(101.0, 290.0, 236.15384615384616)","(3.7, 4.7, 4.603448275862069)"
05-01-2023 13:39:21.029343,"(2.7, 3.15, 3.1113636363636363)","(6.5, 8.8, 8.565217391304348)","(7.0, 9.0, 8.97)","(3.9, 4.7, 4.65952380952381)","(41.0, 65.0, 63.8)","(101.0, 290.0, 253.1578947368421)","(3.7, 4.7, 4.603448275862069)"
05-01-2023 13:39:21.976908,"(2.7, 3.1, 3.0769662921348315)","(6.5, 8.8, 8.565217391304348)","(7.0, 9.2, 9.071428571428571)","(3.9, 4.8, 4.764705882352941)","(41.0, 65.0, 63.57142857142857)","(101.0, 290.0, 253.1578947368421)","(3.7, 4.7, 4.614285714285715)"
