,Chip Rock,Arrogant Benji,Spanish Sundance,Five Mile Rose,Sassy Sal,Go Forward Ray,Rutland Georgia,Sketchy Combat
12-01-2023 17:24:21.468804,"(3.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
12-01-2023 17:24:22.575372,"(3.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
12-01-2023 17:24:23.640535,"(3.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
12-01-2023 17:24:24.682132,"(3.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
12-01-2023 17:24:25.714137,"(3.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
12-01-2023 17:24:26.769109,"(3.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
12-01-2023 17:24:27.753498,"(3.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
12-01-2023 17:24:28.676604,"(3.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
12-01-2023 17:24:29.702294,"(3.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
12-01-2023 17:24:30.755149,"(3.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
12-01-2023 17:24:31.798564,"(3.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
