,Market Mate,Bring Me Roses,Max Inferno,Trip Me Up,Akuna Street,Mystical Skye,Gunai Redeemer,Mini Mango
12-01-2023 08:20:59.018996,"(5.5, 7.6, 7.527272727272727)","(3.7, 5.0, 4.966666666666667)","(9.0, 13.0, 12.34375)","(101.0, 490.0, 471.42857142857144)","(15.0, 27.0, 26.0)","(11.0, 13.0, 12.625)","(2.9, 3.2, 3.1227272727272726)","(6.0, 7.6, 7.25)"
12-01-2023 08:21:00.315109,"(5.5, 7.6, 7.4)","(3.7, 5.1, 4.966666666666667)","(9.0, 13.0, 12.34375)","(101.0, 490.0, 471.42857142857144)","(15.0, 29.0, 26.0)","(11.0, 13.0, 12.625)","(2.9, 3.15, 3.1227272727272726)","(6.0, 7.6, 7.25)"
12-01-2023 08:21:01.746428,"(5.5, 7.6, 7.4)","(3.8, 5.1, 4.9941176470588236)","(9.0, 13.0, 12.34375)","(101.0, 490.0, 471.42857142857144)","(15.0, 29.0, 27.59375)","(10.0, 13.0, 12.526315789473685)","(2.8, 3.15, 3.1227272727272726)","(5.5, 7.6, 7.25)"
12-01-2023 08:21:03.217754,"(5.5, 7.6, 7.4)","(3.8, 5.1, 4.95)","(9.0, 13.0, 12.34375)","(101.0, 490.0, 471.42857142857144)","(15.0, 29.0, 23.705882352941178)","(10.0, 13.0, 12.714285714285714)","(2.8, 3.15, 3.1166666666666667)","(5.5, 7.6, 7.25)"
12-01-2023 08:21:04.684169,"(5.5, 7.6, 7.4)","(3.8, 5.1, 4.969230769230769)","(9.0, 13.0, 12.34375)","(101.0, 490.0, 471.42857142857144)","(15.0, 29.0, 21.35)","(10.0, 13.0, 13.076923076923077)","(2.7, 3.15, 3.107)","(5.5, 7.6, 7.25)"
12-01-2023 08:21:06.335471,"(5.5, 7.8, 7.49090909090909)","(3.8, 5.1, 4.97)","(9.0, 13.0, 12.34375)","(101.0, 490.0, 471.42857142857144)","(15.0, 29.0, 21.58823529411765)","(10.0, 14.0, 13.214285714285714)","(2.7, 3.15, 3.1079545454545454)","(5.5, 7.6, 7.25)"
12-01-2023 08:21:07.719757,"(5.5, 7.6, 7.49090909090909)","(3.8, 5.1, 4.944444444444445)","(9.0, 13.0, 12.34375)","(101.0, 490.0, 471.42857142857144)","(15.0, 29.0, 21.92857142857143)","(10.0, 13.5, 13.214285714285714)","(2.7, 3.15, 3.1163636363636362)","(5.5, 7.6, 7.25)"
12-01-2023 08:21:08.986306,"(5.5, 7.6, 7.49090909090909)","(3.8, 5.0, 4.944444444444445)","(9.0, 13.0, 12.34375)","(101.0, 490.0, 471.42857142857144)","(15.0, 29.0, 23.5)","(10.0, 13.5, 13.214285714285714)","(2.7, 3.15, 3.107)","(5.5, 7.6, 7.25)"
12-01-2023 08:21:10.315321,"(5.5, 7.8, 7.5)","(3.8, 5.0, 4.926666666666667)","(9.0, 13.0, 12.34375)","(101.0, 490.0, 471.42857142857144)","(15.0, 27.0, 22.666666666666668)","(10.0, 13.5, 13.214285714285714)","(2.7, 3.15, 3.107)","(5.5, 7.6, 7.25)"
12-01-2023 08:21:11.657776,"(5.5, 7.8, 7.5)","(3.8, 5.0, 4.94)","(9.0, 13.0, 12.25)","(101.0, 490.0, 480.0)","(15.0, 28.0, 23.5)","(10.0, 13.5, 13.214285714285714)","(2.7, 3.15, 3.115740740740741)","(5.5, 7.6, 7.25)"
12-01-2023 08:21:12.910357,"(5.5, 7.8, 7.3125)","(3.8, 5.0, 4.94)","(9.0, 13.0, 12.25)","(101.0, 540.0, 480.0)","(15.0, 27.0, 23.0)","(10.0, 13.5, 13.214285714285714)","(2.7, 3.15, 3.1141666666666667)","(5.5, 7.6, 7.25)"
12-01-2023 08:21:14.149050,"(5.5, 7.8, 7.428571428571429)","(3.8, 5.0, 4.94)","(9.0, 13.0, 12.25)","(101.0, 540.0, 468.0)","(15.0, 26.0, 22.5)","(10.0, 13.5, 13.214285714285714)","(2.8, 3.15, 3.153153153153153)","(5.5, 7.6, 7.25)"
12-01-2023 08:21:15.412963,"(5.5, 7.8, 7.428571428571429)","(3.8, 5.0, 4.94)","(9.0, 13.0, 12.25)","(101.0, 540.0, 435.0)","(15.0, 25.0, 22.5)","(10.0, 13.5, 13.214285714285714)","(2.8, 3.2, 3.145833333333333)","(5.5, 7.6, 7.25)"
12-01-2023 08:21:16.642870,"(5.5, 7.8, 7.222222222222222)","(3.8, 5.0, 4.996703296703297)","(9.0, 13.0, 12.25)","(101.0, 450.0, 435.0)","(15.0, 25.0, 23.0)","(10.0, 13.5, 13.214285714285714)","(2.8, 3.15, 3.1277777777777778)","(5.5, 7.6, 7.25)"
12-01-2023 08:21:17.842543,"(5.5, 7.8, 7.222222222222222)","(3.8, 5.0, 5.061538461538461)","(9.0, 13.0, 12.3)","(101.0, 450.0, 435.0)","(15.0, 24.0, 21.714285714285715)","(10.0, 13.5, 13.214285714285714)","(2.8, 3.15, 3.114705882352941)","(5.5, 7.6, 7.25)"
12-01-2023 08:21:19.141887,"(5.5, 7.8, 7.3478260869565215)","(3.8, 5.1, 5.061538461538461)","(9.0, 13.0, 12.3)","(101.0, 450.0, 435.0)","(15.0, 24.0, 21.333333333333332)","(10.0, 13.5, 13.214285714285714)","(2.8, 3.15, 3.0966666666666667)","(5.5, 7.6, 7.366666666666666)"
12-01-2023 08:21:20.467088,"(5.5, 7.8, 7.3478260869565215)","(3.8, 5.1, 5.061538461538461)","(9.0, 13.0, 12.192307692307692)","(101.0, 450.0, 435.0)","(15.0, 24.0, 20.9)","(10.0, 13.5, 13.214285714285714)","(2.8, 3.15, 3.103846153846154)","(5.5, 7.6, 7.366666666666666)"
12-01-2023 08:21:21.759167,"(5.5, 7.8, 7.222222222222222)","(3.8, 5.1, 5.061538461538461)","(9.0, 13.0, 12.192307692307692)","(101.0, 450.0, 435.0)","(15.0, 23.0, 20.9)","(10.0, 13.5, 13.214285714285714)","(2.8, 3.15, 3.103846153846154)","(5.5, 7.6, 7.366666666666666)"
12-01-2023 08:21:23.069077,"(5.5, 7.8, 7.222222222222222)","(3.8, 5.1, 5.0649999999999995)","(9.0, 13.0, 12.25)","(101.0, 450.0, 435.0)","(15.0, 23.0, 21.833333333333332)","(11.0, 13.5, 13.214285714285714)","(2.7, 3.15, 3.07258064516129)","(6.0, 7.6, 7.4)"
12-01-2023 08:21:24.311622,"(6.0, 7.8, 7.335714285714285)","(4.0, 5.1, 4.980487804878049)","(9.0, 13.0, 12.142857142857142)","(101.0, 450.0, 435.0)","(15.0, 23.0, 21.833333333333332)","(11.0, 13.5, 13.214285714285714)","(2.7, 3.15, 3.091463414634146)","(6.0, 7.6, 7.4799999999999995)"
12-01-2023 08:21:25.569480,"(6.0, 7.8, 7.335714285714285)","(4.0, 5.0, 4.980487804878049)","(9.0, 13.0, 12.142857142857142)","(101.0, 450.0, 435.0)","(15.0, 23.0, 22.192307692307693)","(11.0, 13.5, 12.833333333333334)","(2.7, 3.15, 3.095945945945946)","(6.0, 7.6, 7.666666666666666)"
12-01-2023 08:21:26.862610,"(6.0, 7.0, 6.75)","(4.0, 5.1, 4.9362637362637365)","(9.0, 13.0, 12.6)","(101.0, 450.0, 435.0)","(15.0, 23.0, 21.342105263157894)","(11.0, 13.5, 12.833333333333334)","(2.7, 3.15, 3.1100000000000003)","(6.0, 7.8, 7.6)"
12-01-2023 08:21:28.123289,"(6.0, 7.2, 6.933333333333334)","(4.0, 5.0, 4.94156862745098)","(9.0, 13.0, 12.578947368421053)","(101.0, 450.0, 435.0)","(15.0, 23.0, 21.833333333333332)","(11.0, 13.5, 12.833333333333334)","(2.7, 3.2, 3.11496062992126)","(6.0, 7.8, 7.35)"
12-01-2023 08:21:29.379367,"(6.0, 7.2, 7.133333333333334)","(4.0, 4.9, 4.897547683923706)","(9.0, 13.0, 12.555555555555555)","(101.0, 450.0, 435.0)","(15.0, 23.0, 23.428571428571427)","(11.0, 13.5, 12.833333333333334)","(2.7, 3.2, 3.115573770491803)","(6.0, 7.8, 7.35)"
12-01-2023 08:21:30.662519,"(6.0, 7.2, 7.133333333333334)","(4.0, 4.9, 4.897547683923706)","(9.0, 13.0, 12.555555555555555)","(101.0, 450.0, 435.0)","(15.0, 25.0, 22.555555555555557)","(11.0, 13.5, 12.833333333333334)","(2.7, 3.2, 3.1220930232558137)","(6.0, 7.8, 7.35)"
12-01-2023 08:21:31.969883,"(6.0, 7.4, 7.233333333333333)","(4.0, 5.0, 4.940944881889764)","(9.0, 13.0, 12.578947368421053)","(101.0, 450.0, 435.0)","(15.0, 25.0, 22.25)","(11.0, 13.5, 12.833333333333334)","(2.7, 3.15, 3.1096153846153847)","(6.0, 7.8, 7.45)"
12-01-2023 08:21:33.292334,"(6.0, 7.4, 7.288888888888889)","(4.0, 5.0, 4.940944881889764)","(9.0, 13.0, 12.578947368421053)","(101.0, 450.0, 472.5)","(15.0, 25.0, 23.25)","(11.0, 13.5, 12.833333333333334)","(2.7, 3.15, 3.0897058823529413)","(6.0, 7.8, 7.3)"
12-01-2023 08:21:34.552436,"(6.0, 7.6, 7.3999999999999995)","(4.0, 5.0, 4.940711462450593)","(9.0, 13.0, 12.578947368421053)","(101.0, 540.0, 472.5)","(15.0, 24.0, 23.25)","(11.0, 13.5, 12.833333333333334)","(2.7, 3.1, 3.21)","(6.0, 7.6, 7.444444444444445)"
12-01-2023 08:21:36.057960,"(6.0, 7.6, 7.333333333333333)","(4.0, 5.0, 4.955947136563877)","(9.0, 13.0, 12.555555555555555)","(101.0, 540.0, 501.66666666666663)","(15.0, 24.0, 21.886363636363637)","(11.0, 13.5, 13.441176470588236)","(2.7, 3.25, 3.2092592592592593)","(6.0, 7.6, 7.4799999999999995)"
12-01-2023 08:21:37.536435,"(6.0, 7.6, 7.333333333333333)","(4.0, 5.0, 4.955947136563877)","(9.0, 13.0, 12.526315789473685)","(101.0, 530.0, 485.0)","(15.0, 23.0, 20.846153846153847)","(11.0, 13.5, 13.32)","(2.7, 3.25, 3.2051724137931035)","(6.0, 7.6, 7.35)"
12-01-2023 08:21:38.737593,"(6.0, 7.6, 7.359999999999999)","(4.0, 5.0, 4.955947136563877)","(9.0, 13.0, 12.526315789473685)","(101.0, 510.0, 485.0)","(15.0, 23.0, 20.666666666666668)","(11.0, 13.5, 13.35576923076923)","(2.7, 3.25, 3.276315789473684)","(6.0, 7.6, 7.35)"
12-01-2023 08:21:39.970848,"(6.0, 7.6, 7.199999999999999)","(4.0, 5.0, 4.95575221238938)","(9.0, 13.0, 12.526315789473685)","(101.0, 510.0, 485.0)","(15.0, 23.0, 20.75)","(11.0, 13.5, 13.35576923076923)","(2.7, 3.3, 3.272222222222222)","(6.0, 7.6, 7.35)"
12-01-2023 08:21:41.224114,"(6.0, 7.6, 7.333333333333333)","(4.0, 5.0, 4.95575221238938)","(9.0, 13.0, 12.526315789473685)","(101.0, 510.0, 485.0)","(15.0, 22.0, 19.8125)","(11.0, 13.5, 13.35576923076923)","(2.7, 3.3, 3.2426470588235294)","(6.0, 7.6, 7.35)"
12-01-2023 08:21:42.509356,"(6.0, 7.6, 7.364705882352941)","(4.0, 5.0, 4.95575221238938)","(9.0, 13.0, 12.526315789473685)","(101.0, 510.0, 467.1428571428571)","(15.0, 22.0, 19.857142857142858)","(11.0, 13.5, 13.35576923076923)","(2.7, 3.3, 3.231578947368421)","(6.0, 7.6, 7.35)"
12-01-2023 08:21:43.777576,"(6.0, 7.6, 7.266666666666667)","(4.0, 5.0, 5.095798319327731)","(9.0, 13.0, 12.526315789473685)","(101.0, 510.0, 467.1428571428571)","(15.0, 22.0, 21.775)","(11.0, 13.5, 13.4)","(2.7, 3.25, 3.221875)","(6.0, 7.6, 7.442105263157894)"
12-01-2023 08:21:45.022700,"(6.0, 7.6, 7.0285714285714285)","(4.0, 5.1, 5.153846153846154)","(9.0, 13.0, 12.526315789473685)","(101.0, 510.0, 467.1428571428571)","(15.0, 22.0, 21.41304347826087)","(11.0, 14.0, 13.333333333333334)","(2.7, 3.25, 3.157142857142857)","(6.0, 7.6, 7.233333333333333)"
12-01-2023 08:21:46.258159,"(6.0, 7.6, 7.225)","(4.0, 5.2, 5.153846153846154)","(9.0, 13.0, 12.588235294117647)","(101.0, 510.0, 467.1428571428571)","(15.0, 22.0, 21.41304347826087)","(11.0, 14.0, 13.333333333333334)","(2.7, 3.25, 3.157142857142857)","(6.0, 7.4, 7.285714285714286)"
12-01-2023 08:21:47.453627,"(6.0, 7.6, 7.463636363636363)","(4.0, 5.2, 5.180405405405406)","(9.0, 13.0, 12.625)","(101.0, 510.0, 378.75)","(15.0, 22.0, 21.775)","(11.0, 14.0, 12.884615384615385)","(2.7, 3.25, 3.1455882352941176)","(6.0, 7.4, 7.111111111111112)"
12-01-2023 08:21:48.669255,"(6.0, 7.4, 7.171428571428572)","(4.0, 5.2, 5.167857142857143)","(9.0, 13.0, 12.6)","(101.0, 390.0, 378.75)","(15.0, 22.0, 21.775)","(11.0, 13.5, 12.833333333333334)","(2.7, 3.15, 3.2257575757575756)","(6.0, 7.2, 7.1)"
12-01-2023 08:21:49.889373,"(6.0, 7.4, 7.0)","(4.0, 5.2, 5.170833333333333)","(9.0, 13.0, 12.5625)","(101.0, 390.0, 378.75)","(15.0, 22.0, 21.41304347826087)","(11.0, 13.5, 12.7)","(2.7, 3.25, 3.2157894736842105)","(6.0, 7.2, 7.076923076923077)"
12-01-2023 08:21:51.124531,"(6.0, 7.4, 7.044444444444444)","(4.0, 5.2, 5.170833333333333)","(9.0, 13.0, 12.538461538461538)","(101.0, 390.0, 378.75)","(15.0, 22.0, 20.636363636363637)","(11.0, 13.5, 13.029411764705882)","(2.7, 3.25, 3.2956521739130435)","(6.0, 7.2, 7.055555555555555)"
12-01-2023 08:21:52.363292,"(6.0, 7.4, 7.04)","(4.0, 5.2, 5.136842105263158)","(9.0, 13.0, 12.5)","(101.0, 390.0, 378.75)","(15.0, 21.0, 20.636363636363637)","(11.0, 13.5, 13.029411764705882)","(2.7, 3.4, 3.2379310344827585)","(6.0, 7.2, 6.966666666666667)"
12-01-2023 08:21:53.692556,"(6.0, 7.4, 7.1)","(4.0, 5.2, 5.136842105263158)","(9.0, 13.0, 12.5)","(101.0, 390.0, 378.75)","(15.0, 21.0, 20.636363636363637)","(11.0, 13.5, 13.029411764705882)","(2.7, 3.3, 3.2379310344827585)","(6.0, 7.0, 6.966666666666667)"
12-01-2023 08:21:54.877039,"(6.0, 7.4, 7.181818181818182)","(4.0, 5.2, 5.1378378378378375)","(9.0, 13.0, 12.37037037037037)","(101.0, 390.0, 375.0)","(15.0, 21.0, 20.490196078431374)","(11.0, 13.5, 13.029411764705882)","(2.7, 3.3, 3.34375)","(6.0, 7.0, 7.13)"
12-01-2023 08:21:56.094651,"(6.0, 7.0, 6.872)","(4.0, 5.3, 5.243373493975904)","(9.0, 13.0, 12.384615384615385)","(101.0, 390.0, 368.0)","(15.0, 21.0, 20.72093023255814)","(11.0, 13.5, 13.0)","(2.7, 3.35, 3.3233333333333333)","(6.0, 7.2, 7.122580645161291)"
12-01-2023 08:21:57.292945,"(6.0, 6.8, 6.634146341463414)","(4.0, 5.3, 5.243373493975904)","(9.0, 12.5, 11.96938775510204)","(101.0, 380.0, 366.6666666666667)","(15.0, 21.0, 20.72093023255814)","(11.0, 13.5, 13.071428571428571)","(2.7, 3.35, 3.368)","(6.0, 7.2, 7.122580645161291)"
12-01-2023 08:21:58.477616,"(6.0, 6.8, 6.575)","(4.0, 5.3, 5.24235294117647)","(9.0, 12.0, 11.96938775510204)","(101.0, 380.0, 366.6666666666667)","(15.0, 21.0, 20.541666666666668)","(11.0, 13.5, 13.071428571428571)","(2.7, 3.4, 3.3545454545454545)","(6.0, 7.2, 7.1466666666666665)"
12-01-2023 08:21:59.620749,"(6.0, 6.6, 6.571428571428571)","(4.0, 5.3, 5.240963855421687)","(9.0, 12.5, 12.372340425531915)","(101.0, 380.0, 366.6666666666667)","(15.0, 21.0, 20.37037037037037)","(11.0, 13.5, 12.775862068965518)","(2.7, 3.4, 3.3175)","(6.0, 7.2, 7.082666666666666)"
12-01-2023 08:22:00.786124,"(6.0, 6.6, 6.566666666666666)","(4.0, 5.3, 5.248958333333333)","(9.0, 12.5, 12.372340425531915)","(101.0, 380.0, 366.6666666666667)","(15.0, 21.0, 20.37037037037037)","(11.0, 13.5, 12.775862068965518)","(2.7, 3.35, 3.3175)","(6.0, 7.2, 7.055737704918033)"
12-01-2023 08:22:01.994530,"(6.0, 6.6, 6.5)","(4.0, 5.3, 5.263013698630137)","(9.0, 12.5, 12.431818181818182)","(101.0, 380.0, 366.6666666666667)","(15.0, 21.0, 20.574468085106382)","(11.0, 13.5, 12.76923076923077)","(2.7, 3.35, 3.307)","(6.0, 7.2, 6.972727272727273)"
12-01-2023 08:22:03.196456,"(6.0, 6.8, 6.466666666666667)","(4.0, 5.4, 5.335135135135135)","(9.0, 12.5, 12.431818181818182)","(101.0, 380.0, 394.0)","(15.0, 21.0, 20.29824561403509)","(11.0, 13.5, 12.76923076923077)","(2.7, 3.35, 3.3107142857142855)","(6.0, 7.0, 6.972727272727273)"
12-01-2023 08:22:04.397054,"(6.0, 6.8, 6.544444444444444)","(4.0, 5.3, 5.289036544850498)","(9.0, 12.5, 12.430232558139535)","(101.0, 530.0, 394.0)","(15.0, 21.0, 20.29824561403509)","(11.0, 13.5, 12.76923076923077)","(2.7, 3.35, 3.398780487804878)","(6.0, 7.0, 6.972727272727273)"
12-01-2023 08:22:05.648309,"(6.0, 6.8, 6.585714285714285)","(4.0, 5.2, 5.191970802919708)","(9.0, 12.5, 12.208333333333334)","(101.0, 520.0, 410.0)","(15.0, 21.0, 19.895522388059703)","(11.0, 13.5, 12.519480519480519)","(2.7, 3.45, 3.4071428571428575)","(6.0, 7.0, 6.873684210526315)"
12-01-2023 08:22:06.771301,"(5.5, 6.8, 6.518518518518519)","(4.0, 5.3, 5.285201793721973)","(9.0, 12.5, 12.208333333333334)","(101.0, 510.0, 410.0)","(15.0, 21.0, 19.895522388059703)","(10.0, 13.0, 12.519480519480519)","(2.8, 3.45, 3.4078947368421053)","(6.0, 7.0, 6.791304347826086)"
12-01-2023 08:22:07.854656,"(5.5, 7.0, 6.676190476190476)","(4.0, 5.3, 5.218518518518518)","(9.0, 12.5, 12.208333333333334)","(101.0, 510.0, 410.0)","(15.0, 21.0, 19.82191780821918)","(10.0, 13.0, 12.54320987654321)","(2.8, 3.45, 3.491830065359477)","(6.0, 7.0, 6.733333333333333)"
12-01-2023 08:22:08.969640,"(5.5, 7.0, 6.706666666666666)","(4.0, 5.2, 5.184976525821597)","(9.0, 12.5, 12.208333333333334)","(101.0, 510.0, 410.0)","(15.0, 21.0, 19.82191780821918)","(10.0, 13.0, 12.54320987654321)","(2.8, 3.5, 3.4907643312101913)","(6.0, 6.8, 6.725)"
12-01-2023 08:22:10.054920,"(5.5, 7.0, 6.741176470588235)","(4.0, 5.2, 5.1842364532019705)","(9.0, 12.5, 12.208333333333334)","(101.0, 510.0, 410.0)","(15.0, 21.0, 19.895522388059703)","(10.0, 13.0, 12.54320987654321)","(2.8, 3.5, 3.4914201183431954)","(6.0, 6.8, 6.711111111111111)"
12-01-2023 08:22:11.118892,"(5.5, 7.0, 6.652631578947369)","(4.0, 5.2, 5.1842364532019705)","(9.0, 12.5, 12.131578947368421)","(101.0, 510.0, 410.0)","(15.0, 21.0, 19.895522388059703)","(10.0, 13.0, 12.54320987654321)","(2.8, 3.5, 3.491867469879518)","(6.0, 6.8, 6.711111111111111)"
12-01-2023 08:22:12.247702,"(5.5, 7.0, 6.5600000000000005)","(4.0, 5.2, 5.183589743589744)","(9.0, 12.5, 12.131578947368421)","(101.0, 510.0, 410.0)","(15.0, 21.0, 19.82191780821918)","(10.0, 13.0, 11.902777777777779)","(2.8, 3.5, 3.5073529411764706)","(6.0, 6.8, 6.723809523809524)"
12-01-2023 08:22:13.348600,"(5.5, 6.8, 6.707692307692308)","(4.0, 5.2, 5.187434554973822)","(9.0, 12.5, 12.131578947368421)","(101.0, 510.0, 410.0)","(15.0, 21.0, 19.82191780821918)","(10.0, 12.0, 11.87037037037037)","(2.8, 3.55, 3.533333333333333)","(6.0, 6.8, 6.7625)"
12-01-2023 08:22:14.457016,"(5.5, 6.8, 6.707692307692308)","(4.0, 5.2, 5.187434554973822)","(9.0, 12.5, 12.1)","(101.0, 510.0, 442.7272727272727)","(15.0, 21.0, 19.861538461538462)","(10.0, 12.0, 11.921052631578947)","(2.8, 3.55, 3.533333333333333)","(6.0, 6.8, 6.773333333333333)"
12-01-2023 08:22:15.590005,"(5.5, 6.8, 6.76)","(4.0, 5.2, 5.187434554973822)","(9.0, 12.5, 12.1)","(101.0, 510.0, 442.7272727272727)","(15.0, 21.0, 19.861538461538462)","(10.0, 12.0, 12.325)","(2.8, 3.55, 3.533333333333333)","(6.0, 6.8, 6.7299999999999995)"
12-01-2023 08:22:16.738293,"(5.5, 6.8, 6.733333333333333)","(4.0, 5.2, 5.191715976331361)","(9.0, 12.5, 12.1)","(101.0, 510.0, 396.15384615384613)","(15.0, 21.0, 19.8)","(10.0, 12.5, 12.329787234042554)","(2.8, 3.55, 3.533333333333333)","(6.0, 6.8, 6.7299999999999995)"
12-01-2023 08:22:17.939227,"(5.5, 6.8, 6.72)","(4.0, 5.2, 5.18728323699422)","(9.0, 12.5, 12.029411764705882)","(101.0, 510.0, 396.15384615384613)","(15.0, 21.0, 19.8)","(10.0, 12.5, 12.347826086956522)","(2.8, 3.55, 3.494047619047619)","(6.0, 6.8, 6.7749999999999995)"
12-01-2023 08:22:19.157026,"(5.5, 7.0, 6.822222222222222)","(4.0, 5.4, 5.323529411764706)","(9.0, 12.5, 12.354166666666666)","(101.0, 510.0, 464.0)","(15.0, 21.0, 19.857142857142858)","(10.0, 12.5, 12.329787234042554)","(2.8, 3.5, 3.488)","(6.0, 6.8, 6.766666666666667)"
12-01-2023 08:22:20.433894,"(5.5, 7.0, 6.781818181818182)","(4.0, 5.4, 5.35)","(9.0, 12.5, 12.175)","(101.0, 500.0, 464.0)","(15.0, 21.0, 19.857142857142858)","(10.0, 12.5, 12.359649122807017)","(2.8, 3.6, 3.439285714285714)","(6.0, 6.8, 6.685714285714286)"
12-01-2023 08:22:21.655993,"(5.5, 7.4, 7.133333333333334)","(4.0, 5.4, 5.35)","(9.0, 12.5, 12.175)","(101.0, 500.0, 464.0)","(15.0, 21.0, 19.764705882352942)","(10.0, 12.5, 12.359649122807017)","(2.8, 3.5, 3.4379310344827587)","(6.0, 6.8, 6.49)"
12-01-2023 08:22:22.827352,"(5.5, 7.2, 7.02)","(4.0, 5.4, 5.35)","(9.0, 12.5, 12.175)","(101.0, 500.0, 464.0)","(15.0, 21.0, 19.764705882352942)","(10.0, 12.5, 12.359649122807017)","(2.8, 3.5, 3.385294117647059)","(6.0, 7.0, 6.584615384615384)"
12-01-2023 08:22:23.991562,"(5.5, 7.2, 7.043478260869565)","(4.0, 5.4, 5.35)","(9.0, 12.5, 12.175)","(101.0, 500.0, 464.0)","(15.0, 21.0, 19.838709677419356)","(10.0, 12.5, 12.359649122807017)","(2.8, 3.45, 3.392857142857143)","(6.0, 6.8, 6.541176470588235)"
12-01-2023 08:22:25.129027,"(5.5, 7.2, 6.9)","(4.0, 5.4, 5.396428571428571)","(9.0, 12.5, 12.175)","(101.0, 500.0, 464.0)","(15.0, 21.0, 19.838709677419356)","(10.0, 12.5, 12.359649122807017)","(2.8, 3.45, 3.3772727272727274)","(6.0, 6.8, 6.541176470588235)"
12-01-2023 08:22:26.468004,"(5.5, 7.2, 7.015384615384615)","(4.0, 5.4, 5.563333333333333)","(9.0, 12.5, 12.175)","(101.0, 500.0, 464.0)","(15.0, 21.0, 18.25)","(10.0, 12.5, 12.359649122807017)","(2.8, 3.45, 3.3772727272727274)","(6.0, 6.8, 6.541176470588235)"
12-01-2023 08:22:27.649747,"(5.5, 7.2, 7.015384615384615)","(4.0, 5.6, 5.4625)","(9.0, 12.5, 12.5625)","(91.0, 500.0, 464.0)","(15.0, 18.5, 17.15)","(10.0, 12.5, 12.359649122807017)","(2.8, 3.45, 3.402941176470588)","(5.5, 6.8, 6.541176470588235)"
12-01-2023 08:22:28.844585,"(5.5, 7.4, 7.014285714285714)","(4.0, 5.6, 5.418181818181819)","(9.0, 13.0, 12.5625)","(91.0, 500.0, 464.0)","(15.0, 17.5, 17.15)","(10.0, 12.5, 12.359649122807017)","(2.8, 3.5, 3.4763157894736842)","(5.5, 6.8, 6.541176470588235)"
12-01-2023 08:22:30.279539,"(5.5, 7.2, 7.0)","(4.0, 5.6, 5.418181818181819)","(9.0, 13.0, 12.5625)","(91.0, 500.0, 464.0)","(15.0, 17.5, 17.23076923076923)","(10.0, 12.5, 12.391891891891891)","(2.8, 3.55, 3.41)","(5.5, 6.8, 6.554545454545455)"
12-01-2023 08:22:31.588984,"(5.5, 7.4, 7.271428571428571)","(4.0, 5.6, 5.418181818181819)","(9.0, 13.0, 12.5625)","(91.0, 500.0, 464.0)","(14.0, 18.0, 16.75)","(10.0, 12.5, 12.391891891891891)","(2.8, 3.55, 3.375)","(5.5, 6.6, 6.554545454545455)"
12-01-2023 08:22:32.680897,"(5.5, 7.4, 7.25)","(4.0, 5.6, 5.419354838709678)","(9.0, 13.0, 12.5625)","(91.0, 500.0, 464.0)","(14.0, 17.0, 16.583333333333332)","(10.0, 12.5, 12.391891891891891)","(2.8, 3.55, 3.4272727272727272)","(5.5, 6.6, 6.616666666666667)"
12-01-2023 08:22:33.809845,"(5.5, 7.4, 7.28)","(4.0, 5.6, 5.419354838709678)","(9.0, 13.0, 12.5625)","(91.0, 500.0, 464.0)","(14.0, 17.0, 16.583333333333332)","(10.0, 12.5, 12.391891891891891)","(2.9, 3.5, 3.393333333333333)","(5.5, 6.8, 6.616666666666667)"
12-01-2023 08:22:34.907114,"(5.5, 7.4, 7.266666666666667)","(4.2, 5.8, 5.781363636363636)","(9.0, 13.0, 12.5625)","(91.0, 500.0, 464.0)","(14.0, 17.0, 16.583333333333332)","(10.0, 12.5, 12.391891891891891)","(2.9, 3.5, 3.4272727272727272)","(5.5, 6.8, 6.616666666666667)"
12-01-2023 08:22:36.031758,"(5.5, 7.4, 7.228571428571429)","(4.2, 5.8, 5.792307692307692)","(9.0, 13.0, 12.5625)","(91.0, 500.0, 464.0)","(14.0, 17.0, 16.375)","(10.0, 12.5, 12.391891891891891)","(2.9, 3.5, 3.4272727272727272)","(5.5, 6.8, 6.633333333333333)"
12-01-2023 08:22:37.117935,"(5.5, 7.2, 6.75)","(4.2, 5.8, 5.792307692307692)","(9.0, 13.0, 12.5625)","(91.0, 500.0, 464.0)","(14.0, 17.0, 16.375)","(10.0, 12.5, 12.416666666666666)","(2.9, 3.5, 3.4785714285714286)","(5.5, 6.8, 6.332203389830509)"
12-01-2023 08:22:38.219222,"(5.5, 7.2, 6.8625)","(4.2, 5.8, 5.792307692307692)","(9.0, 13.0, 12.5625)","(91.0, 500.0, 464.0)","(14.0, 17.0, 16.375)","(10.0, 12.5, 12.397435897435898)","(2.9, 3.5, 3.4853658536585366)","(5.5, 6.4, 6.313978494623656)"
12-01-2023 08:22:39.348796,"(5.5, 7.4, 7.16)","(4.2, 5.9, 5.8414163090128755)","(9.0, 13.0, 12.5625)","(91.0, 500.0, 464.0)","(14.0, 17.0, 16.375)","(10.0, 12.5, 12.421052631578947)","(2.9, 3.5, 3.4705128205128206)","(5.5, 6.4, 6.313978494623656)"
