,Vintage Fame,Montana Grace,Buckle Up Kenzie,Old News,Thumping,Rojo Diamond,Panama Dance
10-01-2023 12:09:09.807253,"(3.1, 5.9, 4.01)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.08)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:10.869339,"(3.1, 5.9, 4.01)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.08)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:11.970874,"(3.1, 5.9, 4.01)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.08)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:13.114140,"(3.1, 5.9, 4.01)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.08)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:14.154565,"(3.1, 5.9, 3.625)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.08)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:15.180087,"(3.1, 5.9, 3.625)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.08)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:16.147397,"(3.1, 5.9, 3.758)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.08)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:17.213436,"(3.1, 5.9, 3.7125)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.08)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:18.314168,"(3.1, 5.9, 3.7125)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.08)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:19.421644,"(3.1, 5.9, 3.758)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.08)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:20.592115,"(3.1, 5.9, 3.758)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:21.755091,"(3.1, 5.9, 3.7125)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:22.902530,"(3.1, 5.9, 3.7125)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:24.049055,"(3.1, 5.9, 3.7192307692307693)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:25.114396,"(3.1, 5.9, 3.674)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:26.091289,"(3.1, 5.9, 3.625)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:27.106415,"(3.1, 5.9, 3.7125)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:28.104476,"(3.1, 5.9, 3.7125)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:29.194835,"(3.1, 5.9, 3.7125)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:30.216448,"(3.1, 5.9, 3.7125)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:31.258303,"(3.1, 5.9, 3.7125)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:32.324141,"(3.1, 5.9, 3.842)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:33.379665,"(3.1, 5.9, 3.842)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:34.490841,"(3.1, 5.9, 3.842)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:35.670984,"(3.1, 5.9, 3.842)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:36.812224,"(3.1, 5.9, 3.842)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 14.8)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:37.921679,"(3.1, 5.9, 3.842)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 11.028571428571428)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:39.065663,"(3.1, 5.9, 3.842)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 11.028571428571428)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:40.142037,"(3.1, 5.9, 3.842)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 11.028571428571428)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:41.207913,"(3.1, 5.9, 3.842)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 11.028571428571428)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:42.241881,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 11.028571428571428)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:43.263810,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 11.028571428571428)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:44.255604,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 11.028571428571428)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:45.293059,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 11.028571428571428)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:46.403606,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 11.028571428571428)","(21.0, 95.0, 51.25)","(1.75, 2.42, 1.9488)","(51.0, 410.0, 227.0)"
10-01-2023 12:09:47.588418,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.2, 5.033333333333333)","(10.0, 22.0, 11.028571428571428)","(21.0, 95.0, 42.5)","(1.75, 2.42, 2.0307692307692307)","(51.0, 410.0, 174.71428571428572)"
10-01-2023 12:09:48.644498,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 42.5)","(1.75, 2.3, 1.8572307692307692)","(51.0, 410.0, 174.71428571428572)"
10-01-2023 12:09:49.694414,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 42.5)","(1.75, 2.42, 1.8572307692307692)","(51.0, 410.0, 174.71428571428572)"
10-01-2023 12:09:50.742312,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 42.5)","(1.75, 2.42, 1.8572307692307692)","(51.0, 410.0, 174.71428571428572)"
10-01-2023 12:09:51.831714,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 42.5)","(1.75, 2.42, 2.011764705882353)","(51.0, 410.0, 174.71428571428572)"
10-01-2023 12:09:52.935246,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 42.5)","(1.75, 2.4, 2.011764705882353)","(51.0, 410.0, 174.71428571428572)"
10-01-2023 12:09:54.066468,"(3.1, 5.9, 3.842)","(81.0, 610.0, 342.5)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 42.5)","(1.75, 2.4, 2.011764705882353)","(51.0, 410.0, 174.71428571428572)"
10-01-2023 12:09:55.229555,"(3.1, 5.9, 3.842)","(81.0, 610.0, 342.5)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 42.5)","(1.75, 2.4, 2.011764705882353)","(51.0, 410.0, 174.71428571428572)"
10-01-2023 12:09:56.354829,"(3.1, 5.9, 3.842)","(81.0, 610.0, 342.5)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 42.5)","(1.75, 2.4, 1.9364285714285714)","(51.0, 410.0, 241.77777777777777)"
10-01-2023 12:09:57.375818,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 42.5)","(1.75, 2.4, 1.9521428571428572)","(51.0, 400.0, 222.0)"
10-01-2023 12:09:58.370213,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.0, 5.8)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 42.5)","(1.75, 2.4, 1.9521428571428572)","(51.0, 400.0, 222.0)"
10-01-2023 12:09:59.565368,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.0, 5.8)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 42.5)","(1.75, 2.4, 1.85)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:00.628467,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.0, 5.8)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 42.5)","(1.75, 2.4, 1.85)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:01.716335,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.0, 5.8)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 51.25)","(1.75, 2.4, 1.85)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:02.797509,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.0, 5.8)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 51.25)","(1.75, 2.4, 1.85)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:03.835443,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 51.25)","(1.75, 2.4, 1.85)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:04.860434,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 21.0, 12.149999999999999)","(21.0, 95.0, 42.5)","(1.75, 2.4, 1.85)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:05.969165,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 21.0, 11.17142857142857)","(21.0, 95.0, 42.5)","(1.75, 2.4, 1.85)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:07.210128,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 23.0, 11.17142857142857)","(21.0, 95.0, 39.0)","(1.75, 2.4, 2.146153846153846)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:08.335871,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 23.0, 14.48)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.8866666666666667)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:09.471042,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 23.0, 11.342857142857143)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.8866666666666667)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:10.621224,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 23.0, 11.342857142857143)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.8866666666666667)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:11.829205,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 23.0, 12.55)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.8866666666666667)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:12.981414,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.8866666666666667)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:14.064051,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.8866666666666667)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:15.283057,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.8866666666666667)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:16.312222,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.8866666666666667)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:17.262973,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.8866666666666667)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:18.244628,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.8866666666666667)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:19.259815,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.8866666666666667)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:20.267845,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.8866666666666667)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:21.231150,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.9746666666666668)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:22.252921,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.9746666666666668)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:23.539643,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.9746666666666668)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:24.518637,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.9746666666666668)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:25.519756,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 2.2288888888888887)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:26.589853,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 2.2288888888888887)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:27.593955,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 2.2288888888888887)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:28.584970,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 2.2288888888888887)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:29.696388,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.9966666666666666)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:30.738700,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.9966666666666666)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:31.942557,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 2.2334285714285715)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:33.107871,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.9914285714285713)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:34.234578,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 1.8408333333333333)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:35.350758,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 2.005294117647059)","(51.0, 400.0, 222.0)"
10-01-2023 12:10:36.452465,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.5)","(21.0, 95.0, 39.0)","(1.75, 2.4, 2.005294117647059)","(51.0, 400.0, 230.66666666666669)"
10-01-2023 12:10:37.494732,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 14.666666666666668)","(21.0, 95.0, 39.0)","(1.75, 2.4, 2.005294117647059)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:38.768683,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.166666666666666)","(21.0, 95.0, 39.0)","(1.75, 2.4, 2.005294117647059)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:39.841474,"(3.1, 5.9, 3.842)","(81.0, 610.0, 520.8333333333334)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.666666666666666)","(21.0, 95.0, 39.0)","(1.75, 2.4, 2.005294117647059)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:40.919259,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.666666666666666)","(21.0, 95.0, 39.0)","(1.75, 2.4, 2.005294117647059)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:42.039557,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.0, 5.8)","(10.0, 22.0, 11.666666666666666)","(21.0, 95.0, 51.25)","(1.75, 2.4, 2.0188636363636365)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:43.106789,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.0, 6.0)","(10.0, 22.0, 11.666666666666666)","(21.0, 95.0, 64.0)","(1.75, 2.32, 2.0188636363636365)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:44.191529,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.4, 6.0)","(10.0, 22.0, 11.666666666666666)","(21.0, 90.0, 64.0)","(1.75, 2.32, 2.0188636363636365)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:45.260304,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.4, 6.0)","(10.0, 22.0, 11.666666666666666)","(21.0, 90.0, 64.0)","(1.75, 2.32, 2.0188636363636365)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:46.333345,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.4, 6.0)","(10.0, 22.0, 11.666666666666666)","(21.0, 90.0, 64.0)","(1.75, 2.32, 2.1471428571428572)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:47.548557,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.4, 6.0)","(10.0, 22.0, 11.666666666666666)","(21.0, 90.0, 49.375)","(1.75, 2.54, 1.96)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:48.625314,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.4, 6.0)","(10.0, 22.0, 11.666666666666666)","(21.0, 90.0, 49.375)","(1.75, 2.52, 1.9248387096774193)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:49.680609,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.4, 6.0)","(10.0, 22.0, 11.666666666666666)","(21.0, 90.0, 41.25)","(1.75, 2.32, 2.0654901960784313)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:50.780016,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.4, 6.1)","(10.0, 22.0, 11.666666666666666)","(21.0, 90.0, 41.25)","(1.75, 2.3, 1.9100000000000001)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:52.079208,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.6, 6.1)","(10.0, 22.0, 11.666666666666666)","(21.0, 90.0, 41.25)","(1.75, 2.3, 1.9775)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:53.248113,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.6, 6.1)","(10.0, 22.0, 11.666666666666666)","(21.0, 90.0, 41.25)","(1.75, 2.36, 2.2073333333333336)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:54.375169,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.6, 5.0285714285714285)","(10.0, 22.0, 11.666666666666666)","(21.0, 90.0, 41.25)","(1.75, 2.52, 2.2073333333333336)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:55.520099,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.6, 5.0285714285714285)","(10.0, 22.0, 11.666666666666666)","(21.0, 90.0, 41.25)","(1.75, 2.52, 2.0964)","(51.0, 380.0, 212.0)"
10-01-2023 12:10:56.647068,"(3.1, 5.9, 3.842)","(81.0, 610.0, 280.7692307692308)","(4.2, 7.6, 5.0285714285714285)","(10.0, 22.0, 11.666666666666666)","(21.0, 90.0, 41.25)","(1.75, 2.62, 2.0964)","(51.0, 380.0, 212.0)"
