,Supasonic Romeo,Marlie On Fire,Bailing Out,Way Too Much,Champaign Dame,Spiteful Miss,Pepperberry
11-01-2023 20:10:51.583080,"(21.0, 55.0, 50.833333333333336)","(3.1, 3.55, 3.557692307692308)","(4.4, 6.2, 5.99)","(12.0, 99999, 99990)","(31.0, 60.0, 57.16216216216216)","(13.0, 17.0, 16.3)","(2.15, 2.58, 2.5557894736842104)"
11-01-2023 20:10:52.773964,"(21.0, 55.0, 50.833333333333336)","(3.1, 3.6, 3.566176470588235)","(4.4, 6.2, 5.99)","(12.0, 99999, 99990)","(31.0, 60.0, 57.16216216216216)","(13.0, 16.5, 16.333333333333332)","(2.15, 2.56, 2.5114285714285716)"
11-01-2023 20:10:53.891160,"(21.0, 55.0, 52.5)","(3.1, 3.65, 3.608695652173913)","(4.4, 6.2, 5.99)","(12.0, 99999, 99990)","(31.0, 60.0, 57.35294117647059)","(13.0, 16.5, 16.357142857142858)","(2.15, 2.52, 2.493913043478261)"
11-01-2023 20:10:54.852943,"(21.0, 55.0, 50.45454545454545)","(3.1, 3.65, 3.6375)","(4.4, 6.2, 5.99)","(12.0, 99999, 99990)","(31.0, 60.0, 57.35294117647059)","(13.0, 16.5, 16.357142857142858)","(2.15, 2.5, 2.504390243902439)"
11-01-2023 20:10:55.824933,"(21.0, 55.0, 50.714285714285715)","(3.1, 3.7, 3.6529411764705886)","(4.4, 6.2, 5.99)","(12.0, 99999, 99990)","(31.0, 60.0, 57.35294117647059)","(13.0, 16.5, 16.357142857142858)","(2.15, 2.52, 2.4918518518518518)"
11-01-2023 20:10:56.880218,"(21.0, 55.0, 52.5)","(3.1, 3.75, 3.7258620689655175)","(4.4, 6.4, 6.246153846153846)","(12.0, 99999, 99990)","(31.0, 60.0, 57.35294117647059)","(13.0, 16.5, 16.0)","(2.15, 2.52, 2.4561290322580644)"
11-01-2023 20:10:58.043684,"(21.0, 55.0, 52.5)","(3.1, 3.75, 3.698148148148148)","(4.4, 6.6, 6.42962962962963)","(12.0, 99999, 99990)","(31.0, 60.0, 57.35294117647059)","(13.0, 16.5, 16.0)","(2.15, 2.46, 2.445)"
11-01-2023 20:10:59.252139,"(21.0, 55.0, 48.63636363636363)","(3.1, 3.75, 3.723809523809524)","(4.4, 6.6, 6.428571428571429)","(12.0, 99999, 99990)","(31.0, 60.0, 57.35294117647059)","(13.0, 16.5, 16.1875)","(2.15, 2.46, 2.443448275862069)"
11-01-2023 20:11:00.467463,"(21.0, 55.0, 47.666666666666664)","(3.1, 3.75, 3.768181818181818)","(4.4, 6.6, 6.428571428571429)","(12.0, 99999, 99990)","(31.0, 60.0, 57.35294117647059)","(13.0, 16.5, 16.1875)","(2.15, 2.46, 2.4207407407407406)"
11-01-2023 20:11:01.610390,"(21.0, 55.0, 47.5)","(3.1, 3.8, 3.768181818181818)","(4.4, 6.6, 6.472727272727273)","(12.0, 99999, 99990)","(31.0, 60.0, 57.42424242424242)","(13.0, 16.5, 16.1875)","(2.15, 2.44, 2.397)"
11-01-2023 20:11:02.727428,"(21.0, 55.0, 47.5)","(3.1, 3.8, 3.757142857142857)","(4.4, 6.6, 6.568181818181818)","(12.0, 99999, 99990)","(31.0, 60.0, 57.205882352941174)","(13.0, 16.5, 16.272727272727273)","(2.15, 2.4, 2.3873202614379085)"
11-01-2023 20:11:03.657479,"(21.0, 55.0, 48.0)","(3.1, 3.8, 3.7849999999999997)","(4.4, 6.6, 6.523076923076923)","(12.0, 99999, 99990)","(31.0, 60.0, 57.205882352941174)","(13.0, 16.5, 16.444444444444443)","(2.15, 2.42, 2.4010526315789473)"
11-01-2023 20:11:04.661671,"(21.0, 55.0, 47.285714285714285)","(3.1, 3.8, 3.792)","(4.4, 6.6, 6.5375)","(12.0, 99999, 99990)","(31.0, 60.0, 57.205882352941174)","(13.0, 16.5, 16.444444444444443)","(2.15, 2.42, 2.4015)"
11-01-2023 20:11:05.653326,"(21.0, 55.0, 47.285714285714285)","(3.1, 3.8, 3.7849999999999997)","(4.4, 6.6, 6.523076923076923)","(12.0, 99999, 99990)","(31.0, 60.0, 57.5)","(13.0, 16.5, 14.38888888888889)","(2.15, 2.42, 2.4145)"
11-01-2023 20:11:06.672111,"(21.0, 55.0, 47.5)","(3.1, 3.85, 3.8203703703703704)","(4.4, 6.8, 6.595)","(12.0, 99999, 99990)","(31.0, 60.0, 57.5)","(13.0, 14.5, 13.96875)","(2.15, 2.42, 2.434285714285714)"
11-01-2023 20:11:07.620373,"(21.0, 55.0, 47.5)","(3.1, 3.8, 3.780952380952381)","(4.4, 6.8, 6.636363636363637)","(12.0, 99999, 99990)","(31.0, 60.0, 57.35294117647059)","(13.0, 14.0, 13.96875)","(2.15, 2.44, 2.455813953488372)"
11-01-2023 20:11:08.592324,"(21.0, 55.0, 47.5)","(3.1, 3.8, 3.775)","(4.4, 6.6, 6.446153846153846)","(12.0, 99999, 99990)","(31.0, 60.0, 57.35294117647059)","(13.0, 14.0, 13.96875)","(2.15, 2.46, 2.4685714285714284)"
11-01-2023 20:11:09.554301,"(21.0, 55.0, 47.5)","(3.1, 3.8, 3.779032258064516)","(4.4, 6.6, 6.534502923976608)","(12.0, 99999, 99990)","(31.0, 60.0, 57.5)","(13.0, 14.0, 13.958333333333334)","(2.15, 2.48, 2.4789473684210526)"
11-01-2023 20:11:10.525815,"(21.0, 55.0, 47.5)","(3.1, 3.8, 3.779032258064516)","(4.4, 6.6, 6.534502923976608)","(12.0, 99999, 99990)","(31.0, 60.0, 57.03703703703704)","(13.0, 14.0, 13.76)","(2.15, 2.48, 2.4789473684210526)"
11-01-2023 20:11:11.511645,"(21.0, 55.0, 47.5)","(3.1, 3.8, 3.7845238095238094)","(4.4, 6.6, 6.534502923976608)","(12.0, 99999, 99990)","(31.0, 60.0, 57.03703703703704)","(13.0, 14.0, 13.475)","(2.15, 2.48, 2.47741935483871)"
11-01-2023 20:11:12.806076,"(20.0, 55.0, 47.5)","(3.1, 3.8, 3.786170212765957)","(4.6, 6.6, 6.534502923976608)","(13.0, 99999, 99990)","(31.0, 60.0, 56.724137931034484)","(13.0, 13.5, 13.386363636363637)","(2.15, 2.48, 2.4659574468085106)"
11-01-2023 20:11:13.941558,"(20.0, 55.0, 47.5)","(3.1, 3.85, 3.7702898550724635)","(4.6, 6.6, 6.54074074074074)","(13.0, 99999, 99990)","(31.0, 60.0, 56.724137931034484)","(13.0, 13.5, 13.464285714285714)","(2.15, 2.48, 2.4587499999999998)"
11-01-2023 20:11:14.917776,"(20.0, 55.0, 47.5)","(3.1, 3.8, 3.7702898550724635)","(4.6, 6.6, 6.54074074074074)","(13.0, 99999, 99990)","(31.0, 60.0, 56.92307692307692)","(13.0, 13.5, 13.46875)","(2.15, 2.46, 2.474285714285714)"
11-01-2023 20:11:15.915152,"(20.0, 55.0, 47.5)","(3.1, 3.8, 3.766363636363636)","(4.6, 6.6, 6.520567375886524)","(13.0, 99999, 99990)","(31.0, 60.0, 56.92307692307692)","(13.0, 13.5, 13.46875)","(2.15, 2.48, 2.474285714285714)"
11-01-2023 20:11:16.911422,"(20.0, 55.0, 47.5)","(3.1, 3.8, 3.771969696969697)","(4.6, 6.6, 6.520567375886524)","(13.0, 99999, 99990)","(31.0, 60.0, 56.724137931034484)","(13.0, 13.5, 13.46875)","(2.15, 2.48, 2.472)"
11-01-2023 20:11:17.849278,"(20.0, 55.0, 47.5)","(3.1, 3.8, 3.7765151515151514)","(4.6, 6.6, 6.520567375886524)","(13.0, 99999, 99990)","(31.0, 60.0, 56.724137931034484)","(13.0, 13.5, 13.46875)","(2.15, 2.48, 2.472)"
11-01-2023 20:11:18.860279,"(20.0, 55.0, 47.5)","(3.1, 3.8, 3.7724358974358974)","(4.6, 6.6, 6.520567375886524)","(13.0, 99999, 99990)","(31.0, 60.0, 57.41935483870968)","(13.0, 13.5, 13.464285714285714)","(2.15, 2.48, 2.459330543933054)"
11-01-2023 20:11:19.830407,"(20.0, 55.0, 47.5)","(3.1, 3.8, 3.7641666666666667)","(4.6, 6.6, 6.5)","(13.0, 99999, 99990)","(31.0, 60.0, 57.41935483870968)","(13.0, 13.5, 13.464285714285714)","(2.15, 2.46, 2.4727272727272727)"
11-01-2023 20:11:20.879592,"(20.0, 55.0, 47.5)","(3.1, 3.75, 3.7375)","(4.6, 6.6, 6.5562499999999995)","(13.0, 99999, 99990)","(31.0, 60.0, 57.205882352941174)","(13.0, 13.5, 13.464285714285714)","(2.15, 2.48, 2.4764)"
11-01-2023 20:11:21.844715,"(20.0, 55.0, 47.5)","(3.1, 3.75, 3.7397727272727272)","(4.6, 6.6, 6.5562499999999995)","(13.0, 99999, 99990)","(31.0, 60.0, 57.205882352941174)","(13.0, 13.5, 13.1)","(2.15, 2.48, 2.490204081632653)"
11-01-2023 20:11:22.818362,"(20.0, 55.0, 48.07692307692308)","(3.1, 3.8, 3.727972027972028)","(4.6, 6.6, 6.4228571428571435)","(13.0, 99999, 99990)","(31.0, 60.0, 57.205882352941174)","(13.0, 13.5, 12.88888888888889)","(2.15, 2.5, 2.5820289855072462)"
11-01-2023 20:11:23.745166,"(20.0, 55.0, 47.5)","(3.1, 3.75, 3.703246753246753)","(4.6, 6.4, 6.311428571428571)","(13.0, 99999, 99990)","(31.0, 60.0, 57.41935483870968)","(13.0, 13.0, 12.85)","(2.15, 2.6, 2.579386503067485)"
11-01-2023 20:11:24.655401,"(20.0, 55.0, 47.5)","(3.1, 3.7, 3.6824074074074074)","(4.6, 6.4, 6.323456790123457)","(13.0, 99999, 99990)","(31.0, 60.0, 56.92307692307692)","(13.0, 13.0, 12.8)","(2.15, 2.58, 2.586865671641791)"
11-01-2023 20:11:25.649913,"(20.0, 55.0, 48.07692307692308)","(3.1, 3.75, 3.6807692307692306)","(4.6, 6.4, 6.331818181818182)","(13.0, 99999, 99990)","(31.0, 60.0, 56.724137931034484)","(13.0, 13.0, 12.7625)","(2.15, 2.6, 2.586666666666667)"
11-01-2023 20:11:26.567899,"(20.0, 55.0, 48.07692307692308)","(3.1, 3.65, 3.6488636363636364)","(4.6, 6.4, 6.331818181818182)","(13.0, 99999, 99990)","(31.0, 60.0, 56.724137931034484)","(13.0, 13.0, 12.773809523809524)","(2.15, 2.6, 2.586666666666667)"
11-01-2023 20:11:27.523213,"(20.0, 55.0, 48.07692307692308)","(3.1, 3.7, 3.6500000000000004)","(4.6, 6.4, 6.331818181818182)","(13.0, 99999, 99990)","(31.0, 60.0, 56.851851851851855)","(13.0, 13.0, 12.715909090909092)","(2.15, 2.6, 2.652435233160622)"
11-01-2023 20:11:28.462702,"(20.0, 50.0, 46.666666666666664)","(3.1, 3.65, 3.6232394366197185)","(4.6, 6.4, 6.308411214953272)","(13.0, 99999, 99990)","(31.0, 60.0, 56.92307692307692)","(13.0, 13.0, 12.794117647058824)","(2.15, 2.66, 2.597777777777778)"
11-01-2023 20:11:29.399750,"(20.0, 50.0, 46.666666666666664)","(3.1, 3.65, 3.616071428571429)","(4.6, 6.4, 6.3223529411764705)","(13.0, 99999, 99990)","(31.0, 60.0, 56.92307692307692)","(13.0, 13.0, 12.756410256410255)","(2.15, 2.62, 2.595862068965517)"
11-01-2023 20:11:30.377504,"(20.0, 50.0, 47.0)","(3.1, 3.65, 3.636458333333333)","(4.6, 6.4, 6.335064935064936)","(13.0, 99999, 99990)","(31.0, 60.0, 56.724137931034484)","(12.0, 13.0, 12.756410256410255)","(2.2, 2.6, 2.6048)"
11-01-2023 20:11:31.256862,"(21.0, 50.0, 46.666666666666664)","(3.2, 3.65, 3.6348837209302327)","(4.6, 6.4, 6.335064935064936)","(13.0, 99999, 99990)","(41.0, 60.0, 56.724137931034484)","(12.0, 13.0, 12.756410256410255)","(2.2, 2.62, 2.6053846153846156)"
11-01-2023 20:11:32.242754,"(21.0, 50.0, 46.666666666666664)","(3.2, 3.65, 3.6228571428571428)","(4.6, 6.4, 6.335064935064936)","(13.0, 99999, 99990)","(41.0, 60.0, 55.78947368421053)","(12.0, 13.0, 12.756410256410255)","(2.2, 2.62, 2.6010169491525423)"
11-01-2023 20:11:33.181315,"(21.0, 50.0, 46.666666666666664)","(3.2, 3.6, 3.5974358974358975)","(4.6, 6.4, 6.335064935064936)","(13.0, 99999, 99990)","(41.0, 60.0, 54.44444444444444)","(12.0, 13.0, 12.764705882352942)","(2.2, 2.62, 2.587901234567901)"
11-01-2023 20:11:34.243597,"(21.0, 50.0, 46.666666666666664)","(3.2, 3.65, 3.6445945945945946)","(4.6, 6.4, 6.366666666666667)","(13.0, 99999, 99990)","(41.0, 55.0, 54.0)","(12.0, 13.0, 12.764705882352942)","(2.2, 2.62, 2.5945454545454547)"
11-01-2023 20:11:35.258710,"(21.0, 50.0, 46.36363636363637)","(3.2, 3.7, 3.651219512195122)","(4.6, 6.4, 6.366101694915255)","(13.0, 99999, 99990)","(41.0, 55.0, 52.0)","(12.0, 13.0, 12.828125)","(2.2, 2.6, 2.5848)"
11-01-2023 20:11:36.215453,"(21.0, 50.0, 46.666666666666664)","(3.2, 3.7, 3.65632183908046)","(4.6, 6.4, 6.366101694915255)","(13.0, 99999, 99990)","(41.0, 55.0, 51.904761904761905)","(12.0, 13.0, 12.828125)","(2.2, 2.6, 2.58375)"
11-01-2023 20:11:37.342606,"(21.0, 50.0, 46.36363636363637)","(3.2, 3.7, 3.65632183908046)","(4.6, 6.4, 6.371014492753623)","(13.0, 99999, 99990)","(41.0, 55.0, 51.904761904761905)","(12.0, 13.0, 12.828125)","(2.2, 2.6, 2.5808695652173914)"
11-01-2023 20:11:38.350099,"(21.0, 50.0, 46.666666666666664)","(3.2, 3.7, 3.653658536585366)","(4.6, 6.6, 6.554022988505747)","(13.0, 99999, 99990)","(41.0, 55.0, 51.904761904761905)","(12.0, 13.0, 12.756410256410255)","(2.2, 2.6, 2.58375)"
11-01-2023 20:11:39.274460,"(21.0, 50.0, 46.666666666666664)","(3.2, 3.7, 3.6514285714285712)","(4.6, 6.6, 6.586301369863014)","(13.0, 99999, 99990)","(41.0, 55.0, 51.904761904761905)","(12.0, 13.0, 12.833333333333334)","(2.2, 2.6, 2.625128205128205)"
11-01-2023 20:11:40.293612,"(21.0, 50.0, 46.36363636363637)","(3.2, 3.7, 3.664516129032258)","(4.6, 6.2, 6.098809523809524)","(13.0, 99999, 99990)","(41.0, 55.0, 51.666666666666664)","(12.0, 13.0, 12.863636363636363)","(2.2, 2.64, 2.6564705882352944)"
11-01-2023 20:11:41.324737,"(21.0, 50.0, 46.666666666666664)","(3.2, 3.65, 3.6404255319148935)","(4.6, 6.2, 6.0963414634146345)","(13.0, 99999, 99990)","(41.0, 55.0, 52.0)","(12.0, 13.0, 12.839285714285714)","(2.2, 2.66, 2.698787878787879)"
11-01-2023 20:11:42.289325,"(21.0, 50.0, 46.36363636363637)","(3.2, 3.6, 3.5985714285714288)","(4.6, 6.2, 6.093491124260355)","(13.0, 99999, 99990)","(41.0, 55.0, 52.5)","(12.0, 13.0, 13.078947368421053)","(2.2, 2.7, 2.728)"
11-01-2023 20:11:43.206330,"(21.0, 50.0, 47.77777777777778)","(3.2, 3.65, 3.6226190476190476)","(4.6, 5.9, 5.8090909090909095)","(13.0, 99999, 99990)","(41.0, 55.0, 52.5)","(12.0, 13.5, 13.104651162790697)","(2.2, 2.74, 2.7407692307692306)"
11-01-2023 20:11:44.122473,"(21.0, 50.0, 47.77777777777778)","(3.2, 3.7, 3.6417910447761197)","(4.6, 5.7, 5.5793103448275865)","(13.0, 99999, 99990)","(41.0, 55.0, 50.625)","(12.0, 13.5, 13.104651162790697)","(2.2, 2.76, 2.7527272727272725)"
11-01-2023 20:11:45.039178,"(21.0, 50.0, 47.77777777777778)","(3.2, 3.7, 3.646153846153846)","(4.6, 5.7, 5.577272727272727)","(13.0, 99999, 99990)","(41.0, 55.0, 50.625)","(12.0, 13.5, 13.104651162790697)","(2.2, 2.76, 2.7469565217391305)"
11-01-2023 20:11:45.980285,"(21.0, 50.0, 48.0)","(3.2, 3.7, 3.6640625)","(4.6, 5.6, 5.442857142857143)","(13.0, 99999, 99990)","(41.0, 55.0, 52.77777777777778)","(12.0, 13.5, 12.80952380952381)","(2.2, 2.76, 2.76875)"
11-01-2023 20:11:47.033236,"(21.0, 50.0, 48.0)","(3.2, 3.7, 3.6757142857142857)","(4.6, 5.4, 5.3578947368421055)","(13.0, 99999, 99990)","(41.0, 55.0, 53.13333333333333)","(12.0, 13.0, 12.90983606557377)","(2.2, 2.78, 2.839060665362035)"
11-01-2023 20:11:48.168308,"(21.0, 50.0, 48.0)","(3.2, 3.7, 3.678125)","(4.6, 5.4, 5.346938775510204)","(13.0, 99999, 99990)","(41.0, 55.0, 51.333333333333336)","(12.0, 13.0, 12.910714285714286)","(2.2, 2.84, 2.8516666666666666)"
11-01-2023 20:11:49.271406,"(21.0, 50.0, 47.714285714285715)","(3.2, 3.7, 3.6441558441558444)","(4.6, 5.4, 5.346938775510204)","(13.0, 99999, 99990)","(41.0, 55.0, 52.666666666666664)","(12.0, 13.0, 12.833333333333334)","(2.25, 2.94, 2.881818181818182)"
11-01-2023 20:11:50.352154,"(21.0, 50.0, 49.5)","(3.2, 3.65, 3.6076923076923078)","(4.6, 5.3, 5.296969696969697)","(13.0, 99999, 99990)","(41.0, 55.0, 53.833333333333336)","(12.0, 13.0, 12.833333333333334)","(2.25, 2.9, 2.8912)"
11-01-2023 20:11:51.378988,"(21.0, 50.0, 49.5)","(3.2, 3.6, 3.593103448275862)","(4.6, 5.4, 5.257657657657658)","(13.0, 99999, 99990)","(41.0, 55.0, 53.833333333333336)","(12.0, 13.0, 12.833333333333334)","(2.25, 2.92, 2.912)"
11-01-2023 20:11:52.333458,"(21.0, 50.0, 49.5)","(3.2, 3.6, 3.591666666666667)","(4.6, 5.3, 5.260377358490566)","(13.0, 99999, 99990)","(41.0, 55.0, 51.68421052631579)","(12.0, 13.0, 12.842857142857143)","(2.25, 2.92, 2.892)"
11-01-2023 20:11:53.292606,"(21.0, 50.0, 49.91304347826087)","(3.2, 3.6, 3.591666666666667)","(4.6, 5.3, 5.22)","(13.0, 99999, 99990)","(41.0, 50.0, 49.111111111111114)","(12.0, 13.0, 12.451923076923077)","(2.25, 2.94, 2.8923076923076922)"
11-01-2023 20:11:54.420514,"(21.0, 55.0, 53.1578947368421)","(3.2, 3.65, 3.6136363636363633)","(4.6, 5.3, 5.233333333333333)","(13.0, 99999, 99990)","(41.0, 50.0, 46.6875)","(12.0, 12.5, 12.75)","(2.25, 2.92, 2.9645714285714284)"
11-01-2023 20:11:55.433431,"(21.0, 55.0, 52.94117647058823)","(3.2, 3.65, 3.6136363636363633)","(4.6, 5.3, 5.199999999999999)","(13.0, 99999, 99990)","(41.0, 48.0, 46.57142857142857)","(12.0, 13.0, 12.75)","(2.25, 2.98, 2.966153846153846)"
11-01-2023 20:11:56.375124,"(21.0, 55.0, 52.94117647058823)","(3.2, 3.6, 3.596078431372549)","(4.6, 5.3, 5.218309859154929)","(13.0, 99999, 99990)","(41.0, 48.0, 46.57142857142857)","(12.0, 13.0, 12.776785714285714)","(2.25, 3.0, 3.016216216216216)"
11-01-2023 20:11:57.369638,"(21.0, 48.0, 43.2)","(3.2, 3.65, 3.6143835616438356)","(4.6, 5.3, 5.173913043478261)","(13.0, 99999, 99990)","(41.0, 48.0, 46.57142857142857)","(12.0, 13.0, 12.632352941176471)","(2.25, 3.05, 2.991764705882353)"
11-01-2023 20:11:58.333855,"(21.0, 44.0, 42.857142857142854)","(3.2, 3.65, 3.630701754385965)","(4.6, 5.3, 5.169387755102041)","(13.0, 99999, 99990)","(41.0, 48.0, 46.46666666666667)","(12.0, 13.0, 12.632352941176471)","(2.25, 3.05, 3.013888888888889)"
11-01-2023 20:11:59.337079,"(21.0, 44.0, 42.285714285714285)","(3.2, 3.6, 3.587037037037037)","(4.6, 5.3, 5.169387755102041)","(13.0, 99999, 99990)","(41.0, 48.0, 46.333333333333336)","(12.0, 13.0, 12.513513513513514)","(2.25, 3.05, 3.012121212121212)"
11-01-2023 20:12:00.459826,"(21.0, 44.0, 41.333333333333336)","(3.2, 3.65, 3.604901960784314)","(4.6, 5.2, 5.054545454545455)","(13.0, 99999, 99990)","(41.0, 48.0, 46.18181818181818)","(12.0, 13.0, 12.52)","(2.25, 3.05, 3.04125)"
11-01-2023 20:12:01.530387,"(21.0, 44.0, 39.0)","(3.2, 3.65, 3.607142857142857)","(4.4, 5.2, 5.070422535211268)","(13.0, 99999, 99990)","(31.0, 48.0, 46.18181818181818)","(11.0, 13.0, 12.52)","(2.3, 3.05, 3.0385714285714283)"
11-01-2023 20:12:02.584015,"(21.0, 42.0, 41.14285714285714)","(3.1, 3.65, 3.5945454545454543)","(4.4, 5.1, 5.08)","(13.0, 99999, 99990)","(31.0, 48.0, 46.095238095238095)","(11.0, 13.0, 12.652777777777779)","(2.3, 3.05, 3.0385714285714283)"
11-01-2023 20:12:03.761423,"(21.0, 44.0, 39.38461538461539)","(3.1, 3.6, 3.5854545454545454)","(4.4, 5.2, 5.104651162790698)","(13.0, 99999, 99990)","(31.0, 48.0, 46.095238095238095)","(11.0, 13.0, 12.657894736842104)","(2.3, 3.1, 3.011764705882353)"
11-01-2023 20:12:04.895204,"(21.0, 44.0, 42.5)","(3.1, 3.65, 3.603787878787879)","(4.4, 5.3, 5.145945945945946)","(13.0, 99999, 99990)","(31.0, 48.0, 44.903225806451616)","(11.0, 12.5, 12.443181818181818)","(2.3, 3.05, 2.9912)"
11-01-2023 20:12:06.041347,"(21.0, 50.0, 45.55555555555556)","(3.1, 3.65, 3.5865384615384612)","(4.4, 5.3, 5.223076923076923)","(13.0, 99999, 99990)","(31.0, 48.0, 47.5)","(11.0, 12.5, 12.423913043478262)","(2.3, 3.05, 3.015217391304348)"
11-01-2023 20:12:07.171111,"(21.0, 50.0, 45.55555555555556)","(3.1, 3.6, 3.553658536585366)","(4.4, 5.3, 5.2444444444444445)","(13.0, 99999, 99990)","(31.0, 46.0, 45.714285714285715)","(11.0, 12.5, 12.330645161290322)","(2.3, 3.05, 2.9939999999999998)"
11-01-2023 20:12:08.259032,"(21.0, 50.0, 48.4)","(3.1, 3.6, 3.5586206896551724)","(4.4, 5.3, 5.2444444444444445)","(13.0, 99999, 99990)","(31.0, 46.0, 45.714285714285715)","(11.0, 12.5, 12.325396825396826)","(2.3, 3.05, 2.9877777777777776)"
11-01-2023 20:12:09.236917,"(21.0, 48.0, 46.0)","(3.1, 3.6, 3.568)","(4.4, 5.3, 5.259090909090909)","(13.0, 99999, 99990)","(31.0, 46.0, 45.714285714285715)","(11.0, 12.5, 12.325396825396826)","(2.3, 3.05, 3.0875)"
11-01-2023 20:12:10.155035,"(21.0, 48.0, 46.5)","(3.1, 3.65, 3.5846153846153843)","(4.4, 5.3, 5.2625)","(13.0, 99999, 99990)","(31.0, 46.0, 45.714285714285715)","(11.0, 12.5, 12.23469387755102)","(2.3, 3.1, 3.0161290322580645)"
11-01-2023 20:12:11.249274,"(20.0, 48.0, 46.8)","(3.1, 3.75, 3.7129629629629632)","(4.4, 5.3, 5.12063492063492)","(13.0, 99999, 99990)","(31.0, 46.0, 45.0)","(11.0, 12.5, 12.23469387755102)","(2.3, 3.05, 3.0077358490566035)"
11-01-2023 20:12:12.236314,"(20.0, 48.0, 46.875)","(3.1, 3.75, 3.7122641509433962)","(4.4, 5.2, 5.12063492063492)","(13.0, 99999, 99990)","(31.0, 46.0, 45.0)","(11.0, 12.5, 12.23469387755102)","(2.3, 3.05, 3.0016666666666665)"
11-01-2023 20:12:13.331762,"(20.0, 48.0, 46.666666666666664)","(3.1, 3.75, 3.7349056603773585)","(4.4, 5.1, 4.965671641791045)","(13.0, 99999, 99990)","(31.0, 46.0, 48.4)","(11.0, 12.5, 12.839622641509434)","(2.3, 3.05, 2.983398058252427)"
11-01-2023 20:12:14.319796,"(20.0, 42.0, 38.90909090909091)","(3.1, 3.85, 3.829896907216495)","(4.4, 5.0, 4.965671641791045)","(13.0, 99999, 99990)","(31.0, 50.0, 46.0)","(11.0, 13.0, 12.757142857142856)","(2.3, 3.05, 2.9957142857142856)"
11-01-2023 20:12:15.362554,"(20.0, 40.0, 38.15384615384615)","(3.1, 3.7, 3.6875)","(4.4, 5.1, 5.029411764705882)","(13.0, 99999, 99990)","(31.0, 50.0, 45.333333333333336)","(11.0, 13.0, 12.757352941176471)","(2.3, 3.0, 3.041090909090909)"
11-01-2023 20:12:16.332148,"(20.0, 40.0, 38.0)","(3.1, 3.7, 3.6758620689655173)","(4.4, 5.1, 5.007692307692308)","(13.0, 99999, 99990)","(31.0, 50.0, 47.45454545454545)","(11.0, 13.0, 12.757352941176471)","(2.3, 3.05, 3.0354166666666664)"
11-01-2023 20:12:17.431330,"(21.0, 36.0, 34.30769230769231)","(3.1, 3.7, 3.6670454545454545)","(4.4, 5.0, 4.9282051282051285)","(13.0, 99999, 99990)","(31.0, 48.0, 47.45454545454545)","(11.0, 13.0, 12.76086956521739)","(2.3, 3.05, 3.0845588235294117)"
11-01-2023 20:12:18.465979,"(21.0, 36.0, 35.6271186440678)","(3.1, 3.7, 3.688135593220339)","(4.4, 5.0, 4.946341463414634)","(13.0, 99999, 99990)","(31.0, 48.0, 47.45454545454545)","(11.0, 13.0, 12.764705882352942)","(2.3, 3.1, 3.0905172413793105)"
11-01-2023 20:12:19.517272,"(21.0, 36.0, 35.68421052631579)","(3.1, 3.7, 3.6842105263157894)","(4.4, 5.0, 4.9527777777777775)","(13.0, 99999, 99990)","(31.0, 48.0, 46.285714285714285)","(11.0, 13.0, 12.764705882352942)","(2.3, 3.1, 3.0975409836065575)"
11-01-2023 20:12:20.565978,"(19.0, 36.0, 35.77777777777778)","(3.1, 3.7, 3.6842105263157894)","(4.4, 5.0, 4.95223880597015)","(13.0, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(11.0, 13.0, 12.764705882352942)","(2.35, 3.1, 3.1228571428571428)"
11-01-2023 20:12:21.678350,"(19.0, 36.0, 35.95918367346939)","(3.1, 3.7, 3.675675675675676)","(4.4, 5.0, 4.9372549019607845)","(13.0, 99999, 99990)","(31.0, 48.0, 46.4)","(11.0, 13.0, 12.764705882352942)","(2.35, 3.15, 3.1133333333333333)"
11-01-2023 20:12:22.654450,"(19.0, 38.0, 37.69230769230769)","(3.1, 3.7, 3.69)","(4.4, 5.0, 4.9372549019607845)","(13.0, 99999, 99990)","(31.0, 48.0, 46.266666666666666)","(11.0, 13.0, 12.789473684210526)","(2.35, 3.15, 3.143333333333333)"
11-01-2023 20:12:23.739135,"(19.0, 38.0, 37.69230769230769)","(3.1, 3.7, 3.678571428571429)","(4.4, 5.0, 4.9372549019607845)","(13.0, 99999, 99990)","(31.0, 50.0, 46.266666666666666)","(11.0, 13.0, 12.789473684210526)","(2.35, 3.15, 3.143333333333333)"
11-01-2023 20:12:24.777627,"(19.0, 38.0, 37.69230769230769)","(3.1, 3.7, 3.671875)","(4.4, 5.0, 4.8875)","(13.0, 99999, 99990)","(31.0, 50.0, 45.97530864197531)","(11.0, 13.0, 12.463157894736842)","(2.35, 3.15, 3.1145833333333335)"
11-01-2023 20:12:25.842603,"(19.0, 38.0, 37.63636363636364)","(3.1, 3.8, 3.782142857142857)","(4.4, 4.9, 4.888439306358382)","(13.0, 99999, 99990)","(31.0, 46.0, 44.0)","(11.0, 12.5, 12.454545454545455)","(2.35, 3.15, 3.1166666666666667)"
11-01-2023 20:12:26.873290,"(19.0, 38.0, 37.63636363636364)","(3.1, 3.8, 3.782867132867133)","(4.4, 4.9, 4.8446428571428575)","(13.0, 99999, 99990)","(31.0, 46.0, 44.0)","(11.0, 12.5, 12.481927710843374)","(2.35, 3.15, 3.119565217391304)"
