,Animal,Victory Medal Nz,Arthur Lowe Nz,Alakazam,Premonition,Clarenden Envoy,Steam Cleaned
07-01-2023 21:31:12.964862,"(1.55, 1.93, 1.926842105263158)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.956521739130434)","(4.0, 4.7, 4.646551724137931)","(8.5, 9.8, 9.514285714285714)","(15.0, 21.0, 19.333333333333332)"
07-01-2023 21:31:13.997762,"(1.55, 1.93, 1.9249999999999998)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.956521739130434)","(4.0, 4.7, 4.649180327868852)","(8.5, 9.8, 9.716666666666667)","(15.0, 21.0, 19.333333333333332)"
07-01-2023 21:31:15.035051,"(1.55, 1.93, 1.926)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.956521739130434)","(4.0, 4.7, 4.649180327868852)","(8.5, 9.8, 9.716666666666667)","(15.0, 21.0, 19.333333333333332)"
07-01-2023 21:31:16.171314,"(1.55, 1.93, 1.926)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.956521739130434)","(4.0, 4.7, 4.649180327868852)","(8.5, 9.8, 9.716666666666667)","(15.0, 21.0, 19.333333333333332)"
07-01-2023 21:31:17.342944,"(1.55, 1.93, 1.9255172413793102)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.956521739130434)","(4.0, 4.7, 4.649180327868852)","(8.5, 9.8, 9.716666666666667)","(15.0, 21.0, 19.333333333333332)"
07-01-2023 21:31:18.468961,"(1.55, 1.92, 1.9143925233644858)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.956521739130434)","(4.0, 4.7, 4.598913043478261)","(8.5, 9.8, 9.716666666666667)","(15.0, 21.0, 19.333333333333332)"
07-01-2023 21:31:19.617923,"(1.55, 1.93, 1.9213333333333333)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.956521739130434)","(4.0, 4.6, 4.598913043478261)","(8.5, 9.8, 9.716666666666667)","(15.0, 21.0, 19.333333333333332)"
07-01-2023 21:31:20.711886,"(1.55, 1.93, 1.9213333333333333)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.956521739130434)","(4.0, 4.6, 4.59)","(8.5, 9.8, 9.91891891891892)","(15.0, 21.0, 19.333333333333332)"
07-01-2023 21:31:21.817799,"(1.55, 1.94, 1.9258267716535433)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.956521739130434)","(4.0, 4.6, 4.59)","(8.5, 10.0, 9.91891891891892)","(15.0, 21.0, 19.333333333333332)"
07-01-2023 21:31:22.865113,"(1.55, 1.94, 1.9258267716535433)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.956521739130434)","(4.0, 4.6, 4.536363636363636)","(8.5, 10.0, 9.91891891891892)","(15.0, 21.0, 19.333333333333332)"
07-01-2023 21:31:24.119617,"(1.55, 1.94, 1.9258267716535433)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.0625)","(4.0, 4.6, 4.536363636363636)","(8.5, 10.0, 9.979310344827587)","(15.0, 21.0, 19.38095238095238)"
07-01-2023 21:31:25.234528,"(1.55, 1.94, 1.9230645161290323)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.0625)","(4.0, 4.6, 4.54)","(8.5, 10.0, 10.462068965517242)","(15.0, 21.0, 19.38095238095238)"
07-01-2023 21:31:26.240012,"(1.55, 1.94, 1.9242105263157894)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.0625)","(4.0, 4.6, 4.514285714285714)","(8.5, 10.5, 10.462068965517242)","(15.0, 21.0, 19.38095238095238)"
07-01-2023 21:31:27.501312,"(1.55, 1.94, 1.9206451612903226)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.0625)","(4.0, 4.6, 4.514285714285714)","(8.5, 10.5, 10.462068965517242)","(15.0, 21.0, 19.38095238095238)"
07-01-2023 21:31:28.607899,"(1.55, 1.94, 1.9206451612903226)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.0625)","(4.0, 4.6, 4.352173913043479)","(8.5, 10.5, 10.462068965517242)","(15.0, 21.0, 19.38095238095238)"
07-01-2023 21:31:29.844924,"(1.55, 1.94, 1.9330232558139535)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.75)","(4.0, 4.4, 4.41764705882353)","(8.5, 10.5, 10.462068965517242)","(15.0, 21.0, 19.38095238095238)"
07-01-2023 21:31:30.953728,"(1.55, 1.94, 1.9392)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.75)","(4.0, 4.5, 4.383333333333333)","(8.5, 10.5, 10.462068965517242)","(15.0, 21.0, 19.38095238095238)"
07-01-2023 21:31:32.067465,"(1.55, 1.94, 1.9392)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.75)","(4.0, 4.5, 4.383333333333333)","(8.5, 10.5, 10.462068965517242)","(15.0, 21.0, 19.38095238095238)"
07-01-2023 21:31:33.184315,"(1.55, 1.94, 1.9324999999999999)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.75)","(4.0, 4.5, 4.383333333333333)","(8.5, 10.5, 10.003921568627451)","(15.0, 21.0, 19.38095238095238)"
07-01-2023 21:31:34.312503,"(1.55, 1.92, 1.9117307692307692)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.75)","(4.0, 4.5, 4.452542372881356)","(8.5, 10.5, 9.6375)","(15.0, 21.0, 19.38095238095238)"
07-01-2023 21:31:35.443822,"(1.55, 1.91, 1.891012658227848)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.75)","(4.0, 4.5, 4.5093749999999995)","(8.5, 10.5, 10.059574468085106)","(15.0, 21.0, 19.785714285714285)"
07-01-2023 21:31:36.529912,"(1.55, 1.91, 1.8870992366412214)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.75)","(4.0, 4.6, 4.497647058823529)","(8.5, 10.5, 10.059574468085106)","(15.0, 21.0, 19.785714285714285)"
07-01-2023 21:31:37.617725,"(1.55, 1.91, 1.8906896551724137)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 26.75)","(3.9, 4.6, 4.398550724637682)","(8.5, 10.5, 9.903703703703703)","(15.0, 21.0, 19.891304347826086)"
07-01-2023 21:31:38.643425,"(1.55, 1.91, 1.9003448275862067)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.285714285714285)","(3.9, 4.4, 4.528099173553719)","(8.5, 10.5, 9.880769230769232)","(15.0, 21.0, 19.891304347826086)"
07-01-2023 21:31:39.733728,"(1.55, 1.91, 1.8958227848101266)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.285714285714285)","(3.9, 4.6, 4.529838709677419)","(8.5, 10.5, 9.880769230769232)","(15.0, 21.0, 19.891304347826086)"
07-01-2023 21:31:40.817980,"(1.55, 1.91, 1.8958227848101266)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.285714285714285)","(3.9, 4.6, 4.529838709677419)","(8.5, 10.5, 9.880769230769232)","(15.0, 21.0, 19.891304347826086)"
07-01-2023 21:31:41.891246,"(1.55, 1.91, 1.8958227848101266)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.285714285714285)","(3.9, 4.6, 4.448)","(8.5, 10.5, 10.151515151515152)","(15.0, 21.0, 19.7)"
07-01-2023 21:31:42.999625,"(1.55, 1.91, 1.902112676056338)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.285714285714285)","(3.9, 4.5, 4.410344827586207)","(8.5, 10.5, 10.020833333333334)","(15.0, 20.0, 19.7)"
07-01-2023 21:31:44.026048,"(1.55, 1.91, 1.9082978723404254)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.285714285714285)","(3.9, 4.5, 4.443333333333333)","(8.5, 10.5, 9.880769230769232)","(15.0, 20.0, 19.7)"
07-01-2023 21:31:45.087458,"(1.55, 1.94, 1.9389795918367347)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.285714285714285)","(3.9, 4.5, 4.386666666666667)","(8.5, 10.5, 9.880769230769232)","(15.0, 20.0, 19.676470588235293)"
07-01-2023 21:31:46.203565,"(1.55, 1.93, 1.9071052631578946)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.125)","(3.9, 4.5, 4.338461538461538)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.73076923076923)"
07-01-2023 21:31:47.228384,"(1.55, 1.95, 1.9414893617021276)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.125)","(3.9, 4.4, 4.338461538461538)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.772727272727273)"
07-01-2023 21:31:48.240217,"(1.55, 1.95, 1.9435135135135135)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.0)","(3.9, 4.4, 4.338461538461538)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.772727272727273)"
07-01-2023 21:31:49.299656,"(1.55, 1.96, 1.9585714285714286)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.0)","(3.9, 4.5, 4.277142857142858)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.5625)"
07-01-2023 21:31:50.341569,"(1.55, 1.99, 1.9817241379310344)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 26.0)","(3.9, 4.5, 4.277142857142858)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.5625)"
07-01-2023 21:31:51.396051,"(1.55, 1.99, 1.9817241379310344)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.57894736842105)","(3.9, 4.5, 4.277142857142858)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.5625)"
07-01-2023 21:31:52.465221,"(1.55, 1.99, 1.9817241379310344)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.57894736842105)","(3.9, 4.5, 4.277142857142858)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.416666666666668)"
07-01-2023 21:31:53.450856,"(1.55, 1.99, 1.972222222222222)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.272727272727273)","(3.9, 4.5, 4.277142857142858)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.416666666666668)"
07-01-2023 21:31:54.396094,"(1.55, 1.99, 1.982)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.272727272727273)","(3.9, 4.5, 4.277142857142858)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.416666666666668)"
07-01-2023 21:31:55.321949,"(1.55, 1.99, 1.9742424242424241)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.157894736842106)","(3.9, 4.5, 4.277142857142858)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.416666666666668)"
07-01-2023 21:31:56.273137,"(1.55, 1.99, 1.9742424242424241)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.157894736842106)","(3.9, 4.5, 4.358823529411765)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.416666666666668)"
07-01-2023 21:31:57.218196,"(1.55, 1.99, 1.9775862068965517)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 24.933333333333334)","(3.9, 4.5, 4.485714285714286)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.416666666666668)"
07-01-2023 21:31:58.476952,"(1.55, 1.99, 1.9827027027027027)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.272727272727273)","(3.9, 4.5, 4.485714285714286)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.416666666666668)"
07-01-2023 21:31:59.738693,"(1.55, 1.99, 1.9682142857142857)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.272727272727273)","(3.9, 4.5, 4.485714285714286)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.416666666666668)"
07-01-2023 21:32:00.872903,"(1.55, 1.97, 1.9682142857142857)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.272727272727273)","(3.9, 4.5, 4.485714285714286)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.416666666666668)"
07-01-2023 21:32:02.048265,"(1.55, 1.97, 1.9682142857142857)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.272727272727273)","(3.9, 4.5, 4.485714285714286)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.416666666666668)"
07-01-2023 21:32:03.104838,"(1.55, 1.97, 1.9682142857142857)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.272727272727273)","(3.9, 4.5, 4.485714285714286)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.416666666666668)"
07-01-2023 21:32:04.115633,"(1.55, 1.97, 1.9664285714285714)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.428571428571427)","(3.9, 4.5, 4.491428571428571)","(8.5, 10.5, 9.905000000000001)","(15.0, 20.0, 19.416666666666668)"
07-01-2023 21:32:05.113679,"(1.55, 1.97, 1.9664285714285714)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.428571428571427)","(3.8, 4.5, 4.126943005181347)","(8.5, 10.5, 9.959090909090909)","(15.0, 20.0, 19.416666666666668)"
07-01-2023 21:32:06.046765,"(1.55, 1.97, 1.9664285714285714)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 26.0, 25.428571428571427)","(3.8, 4.2, 4.126943005181347)","(8.5, 10.5, 10.166666666666666)","(15.0, 20.0, 19.6875)"
07-01-2023 21:32:07.040113,"(1.55, 1.94, 1.9342283950617283)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.285714285714285)","(3.8, 4.2, 4.114024390243902)","(8.5, 10.5, 10.11111111111111)","(15.0, 20.0, 19.615384615384617)"
07-01-2023 21:32:08.027756,"(1.55, 1.97, 1.9611475409836066)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.285714285714285)","(3.8, 4.2, 4.1129213483146065)","(8.5, 10.5, 10.11111111111111)","(15.0, 20.0, 19.533333333333335)"
07-01-2023 21:32:09.058939,"(1.55, 1.97, 1.9611475409836066)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.285714285714285)","(3.8, 4.2, 4.1129213483146065)","(8.5, 10.5, 10.11111111111111)","(15.0, 21.0, 19.533333333333335)"
07-01-2023 21:32:10.114820,"(1.55, 1.97, 1.9611475409836066)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.666666666666668)","(3.8, 4.2, 4.1129213483146065)","(8.5, 10.5, 10.11111111111111)","(15.0, 21.0, 19.533333333333335)"
07-01-2023 21:32:11.177870,"(1.55, 1.97, 1.9611475409836066)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.4)","(3.8, 4.2, 4.1129213483146065)","(8.5, 10.5, 10.11111111111111)","(15.0, 21.0, 19.533333333333335)"
07-01-2023 21:32:12.239576,"(1.55, 1.97, 1.9611475409836066)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.4)","(3.8, 4.2, 4.1129213483146065)","(8.5, 10.5, 10.11111111111111)","(15.0, 21.0, 19.533333333333335)"
07-01-2023 21:32:13.272795,"(1.55, 1.97, 1.9442857142857142)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.7)","(3.8, 4.2, 4.1129213483146065)","(8.5, 10.5, 10.11111111111111)","(15.0, 21.0, 20.043478260869566)"
07-01-2023 21:32:14.279842,"(1.55, 1.97, 1.9442857142857142)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.7)","(3.8, 4.2, 4.1129213483146065)","(8.5, 10.5, 10.11111111111111)","(15.0, 21.0, 20.043478260869566)"
07-01-2023 21:32:15.327693,"(1.55, 1.97, 1.9442857142857142)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.75)","(3.8, 4.2, 4.1129213483146065)","(8.5, 10.5, 10.11111111111111)","(15.0, 21.0, 20.043478260869566)"
07-01-2023 21:32:16.308178,"(1.55, 1.94, 1.9381437125748502)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.6)","(3.8, 4.2, 4.119689119170984)","(8.5, 10.5, 10.142857142857142)","(15.0, 21.0, 20.05)"
07-01-2023 21:32:17.311543,"(1.55, 1.94, 1.9381599999999999)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.6)","(3.8, 4.2, 4.117989417989418)","(8.5, 10.5, 10.200000000000001)","(15.0, 21.0, 19.704545454545453)"
07-01-2023 21:32:18.274000,"(1.55, 1.96, 1.954206896551724)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 28.0, 27.6)","(3.8, 4.2, 4.1129213483146065)","(8.5, 10.5, 10.200000000000001)","(15.0, 21.0, 19.704545454545453)"
07-01-2023 21:32:19.292768,"(1.55, 1.97, 1.9676)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 28.5)","(3.8, 4.1, 4.047875354107648)","(8.5, 9.8, 9.677551020408163)","(15.0, 21.0, 20.058823529411764)"
07-01-2023 21:32:20.295716,"(1.55, 1.97, 1.9676)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 28.5)","(3.8, 4.1, 4.042857142857143)","(8.5, 9.8, 9.677551020408163)","(15.0, 21.0, 20.058823529411764)"
07-01-2023 21:32:21.289205,"(1.55, 1.97, 1.9675675675675675)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.142857142857142)","(3.8, 4.1, 4.044781144781145)","(8.5, 9.8, 9.65625)","(15.0, 21.0, 19.852941176470587)"
07-01-2023 21:32:22.309813,"(1.55, 1.98, 1.97872)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.142857142857142)","(3.8, 4.1, 4.044027303754266)","(8.5, 9.8, 9.65625)","(15.0, 21.0, 19.78125)"
07-01-2023 21:32:23.348932,"(1.55, 1.99, 1.988348623853211)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.142857142857142)","(3.7, 4.1, 4.042295081967213)","(8.5, 9.8, 9.672222222222222)","(15.0, 21.0, 19.916666666666668)"
07-01-2023 21:32:24.367649,"(1.55, 2.0, 1.9834285714285713)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.181818181818183)","(3.7, 4.1, 3.9625000000000004)","(8.5, 9.8, 9.709677419354838)","(15.0, 21.0, 20.1)"
07-01-2023 21:32:25.392576,"(1.55, 2.0, 1.9921951219512195)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.22222222222222)","(3.7, 4.0, 3.93030303030303)","(8.5, 9.8, 9.5)","(15.0, 21.0, 20.181818181818183)"
07-01-2023 21:32:26.427518,"(1.55, 2.02, 2.0148571428571427)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.22222222222222)","(3.7, 4.0, 3.9088235294117646)","(8.5, 9.8, 9.554545454545455)","(15.0, 21.0, 19.714285714285715)"
07-01-2023 21:32:27.454775,"(1.55, 2.04, 2.0352941176470587)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.22222222222222)","(3.7, 3.95, 3.8864583333333336)","(8.5, 9.8, 10.066666666666666)","(15.0, 21.0, 20.0)"
07-01-2023 21:32:28.452343,"(1.55, 2.04, 2.0314285714285716)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.285714285714285)","(3.7, 4.1, 3.973529411764706)","(8.5, 10.5, 9.623529411764705)","(15.0, 21.0, 19.708333333333332)"
07-01-2023 21:32:29.431252,"(1.55, 2.04, 2.0324137931034483)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.285714285714285)","(3.7, 4.0, 3.79758064516129)","(8.5, 11.0, 8.947368421052632)","(15.0, 22.0, 19.708333333333332)"
07-01-2023 21:32:30.410286,"(1.55, 2.1, 2.0141237113402064)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 29.0, 27.666666666666668)","(3.7, 4.1, 5.199999999999999)","(8.5, 11.0, 15.466666666666667)","(15.0, 22.0, 26.75)"
07-01-2023 21:32:31.342470,"(1.55, 2.76, 2.0814285714285714)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 55.0, 34.0)","(3.7, 5.6, 5.16)","(8.5, 19.5, 7.9)","(15.0, 38.0, 21.75)"
07-01-2023 21:32:32.374591,"(1.6, 1.98, 1.8165384615384617)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 36.0, 33.5)","(3.7, 5.6, 4.6)","(8.5, 9.4, 7.9)","(15.0, 28.0, 22.75)"
07-01-2023 21:32:33.378576,"(1.6, 1.97, 1.8166666666666667)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 40.0, 26.333333333333332)","(3.7, 5.6, 4.699999999999999)","(8.5, 9.4, 7.9)","(15.0, 30.0, 22.75)"
07-01-2023 21:32:34.414741,"(1.6, 1.97, 1.853448275862069)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 17.923076923076923)","(3.7, 5.6, 4.725)","(8.5, 9.4, 7.9)","(15.0, 30.0, 22.75)"
07-01-2023 21:32:35.467710,"(1.6, 1.96, 1.885)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 17.923076923076923)","(3.7, 5.6, 4.775)","(8.5, 9.4, 7.9)","(15.0, 30.0, 20.333333333333332)"
07-01-2023 21:32:36.602390,"(1.6, 1.96, 1.945)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 22.0, 18.5)","(3.7, 5.6, 5.26)","(8.5, 9.4, 7.9)","(15.0, 30.0, 20.333333333333332)"
07-01-2023 21:32:37.687379,"(1.6, 1.97, 1.9573684210526316)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 22.0, 16.25)","(3.7, 5.6, 4.5)","(8.5, 9.4, 12.2)","(15.0, 30.0, 26.875)"
07-01-2023 21:32:38.770240,"(1.6, 1.83, 1.6192857142857144)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 16.25)","(3.7, 5.5, 4.8125)","(8.5, 17.0, 12.066666666666666)","(15.0, 32.0, 25.75)"
07-01-2023 21:32:39.974089,"(1.6, 1.72, 1.6410714285714285)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 18.571428571428573)","(3.7, 5.5, 4.8)","(8.5, 17.0, 11.899999999999999)","(15.0, 29.0, 21.25)"
07-01-2023 21:32:40.914226,"(1.6, 1.72, 1.65)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 18.571428571428573)","(3.7, 5.5, 4.8)","(8.5, 16.0, 11.899999999999999)","(15.0, 30.0, 21.25)"
07-01-2023 21:32:42.047045,"(1.6, 1.71, 1.697142857142857)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 19.375)","(3.7, 6.2, 4.2615384615384615)","(8.5, 16.0, 7.25)","(15.0, 30.0, 25.875)"
07-01-2023 21:32:43.018383,"(1.6, 1.72, 1.7144444444444444)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 19.0)","(3.7, 6.0, 5.84)","(8.5, 7.4, 7.25)","(15.0, 29.0, 25.875)"
07-01-2023 21:32:44.043207,"(1.6, 1.8, 1.6970212765957446)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 19.0)","(3.7, 6.0, 5.035714285714286)","(8.5, 15.5, 14.61)","(15.0, 29.0, 23.0)"
07-01-2023 21:32:45.085590,"(1.6, 1.8, 1.6970212765957446)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 19.0)","(3.7, 6.0, 5.035714285714286)","(8.5, 15.5, 10.666666666666666)","(15.0, 29.0, 23.0)"
07-01-2023 21:32:46.197102,"(1.6, 1.8, 1.7065217391304348)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 17.714285714285715)","(3.7, 5.9, 4.95)","(8.5, 12.5, 11.440000000000001)","(15.0, 29.0, 23.25)"
07-01-2023 21:32:47.168572,"(1.6, 1.8, 1.7065217391304348)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 17.714285714285715)","(3.7, 5.9, 4.95)","(8.5, 12.5, 11.440000000000001)","(15.0, 29.0, 23.25)"
07-01-2023 21:32:48.156818,"(1.6, 1.79, 1.76)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 17.714285714285715)","(3.7, 5.9, 5.478125)","(8.5, 12.5, 14.240000000000002)","(15.0, 29.0, 23.25)"
07-01-2023 21:32:49.122399,"(1.6, 1.8, 1.7345652173913044)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 17.714285714285715)","(3.7, 5.9, 5.559375)","(8.5, 16.0, 12.933333333333334)","(15.0, 29.0, 24.0)"
07-01-2023 21:32:50.062340,"(1.6, 1.83, 1.687258064516129)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 16.428571428571427)","(3.7, 6.0, 4.825)","(8.5, 16.0, 12.933333333333334)","(15.0, 29.0, 24.0)"
07-01-2023 21:32:51.116789,"(1.6, 1.7, 1.6805825242718446)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 16.428571428571427)","(3.7, 6.0, 5.1)","(8.5, 16.0, 12.933333333333334)","(15.0, 29.0, 24.625)"
07-01-2023 21:32:52.191889,"(1.6, 1.83, 1.653050847457627)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 18.142857142857142)","(3.7, 6.0, 5.3875)","(8.5, 16.0, 13.0)","(15.0, 29.0, 23.25)"
07-01-2023 21:32:53.199041,"(1.6, 1.83, 1.6683606557377049)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 18.142857142857142)","(3.7, 6.0, 4.514285714285714)","(8.5, 16.0, 14.2)","(15.0, 29.0, 23.25)"
07-01-2023 21:32:54.255299,"(1.6, 1.97, 1.7134482758620688)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 18.142857142857142)","(3.7, 5.8, 4.4)","(8.5, 16.0, 14.2)","(15.0, 29.0, 23.25)"
07-01-2023 21:32:55.274593,"(1.6, 1.8, 1.7854838709677419)","(12.0, 99999, 99990)","(71.0, 99999, 99990)","(18.0, 25.0, 18.142857142857142)","(3.7, 5.8, 4.166666666666667)","(8.5, 16.0, 12.933333333333334)","(15.0, 29.0, 21.75)"
