,Regal Sun,Jimmy Seven,Nitro Lad,Berry Berry Good,Westozi,Peppi Grove,Deuce Afloat,Justa Lil Faith,Schnoots,Tu Tu Won One Too
08-12-2022 15:00:38.480650,"(6.0, 7.4, 7.3741935483870975)","(26.0, 65.0, 61.666666666666664)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.75)","(9.0, 12.0, 11.307692307692308)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.446875)","(3.6, 3.95, 3.9363636363636365)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:39.741223,"(6.0, 7.4, 7.376470588235295)","(26.0, 65.0, 61.666666666666664)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.75)","(9.0, 12.0, 11.307692307692308)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.446875)","(3.6, 3.95, 3.9363636363636365)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:41.061254,"(6.0, 7.4, 7.376470588235295)","(26.0, 65.0, 61.666666666666664)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.75)","(9.0, 12.0, 11.307692307692308)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.446875)","(3.6, 3.95, 3.9363636363636365)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:42.502830,"(6.0, 7.4, 7.376470588235295)","(26.0, 65.0, 61.666666666666664)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.75)","(9.0, 12.0, 11.307692307692308)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.446875)","(3.6, 3.95, 3.9363636363636365)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:43.940772,"(6.0, 7.4, 7.376470588235295)","(26.0, 65.0, 61.666666666666664)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.75)","(9.0, 12.0, 11.307692307692308)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.446875)","(3.6, 3.95, 3.9208333333333334)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:45.413075,"(6.0, 7.4, 7.376470588235295)","(26.0, 65.0, 62.5)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.75)","(9.0, 12.0, 11.307692307692308)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.446875)","(3.6, 3.95, 3.9208333333333334)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:47.146348,"(6.0, 7.4, 7.376470588235295)","(26.0, 65.0, 65.55555555555556)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.75)","(9.0, 12.0, 11.307692307692308)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.446875)","(3.6, 3.95, 3.9208333333333334)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 15:00:48.766731,"(6.0, 7.4, 7.376470588235295)","(26.0, 85.0, 68.0)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.75)","(9.0, 12.0, 11.307692307692308)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.446875)","(3.6, 3.95, 3.916666666666667)","(71.0, 190.0, 110.0)"
08-12-2022 15:00:50.153360,"(6.0, 7.4, 7.376470588235295)","(26.0, 80.0, 68.0)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.75)","(9.0, 12.0, 11.307692307692308)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.446875)","(3.6, 3.95, 3.9208333333333334)","(71.0, 180.0, 163.84615384615384)"
08-12-2022 15:00:51.515903,"(6.0, 7.4, 7.376470588235295)","(26.0, 80.0, 68.0)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.75)","(9.0, 12.0, 11.307692307692308)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.446875)","(3.6, 3.95, 3.9208333333333334)","(71.0, 180.0, 163.84615384615384)"
08-12-2022 15:00:52.933055,"(6.0, 7.4, 7.376470588235295)","(26.0, 80.0, 70.0)","(51.0, 110.0, 95.71428571428572)","(4.2, 5.9, 5.366666666666666)","(9.0, 12.0, 11.454545454545455)","(16.0, 29.0, 27.714285714285715)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.4)","(3.6, 3.95, 3.9394736842105265)","(71.0, 180.0, 113.33333333333334)"
08-12-2022 15:00:54.290087,"(6.0, 7.6, 7.505263157894737)","(26.0, 80.0, 70.0)","(51.0, 110.0, 80.0)","(4.2, 5.9, 5.366666666666666)","(9.0, 12.0, 11.454545454545455)","(16.0, 29.0, 27.714285714285715)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.4)","(3.6, 3.95, 3.9394736842105265)","(71.0, 180.0, 113.33333333333334)"
08-12-2022 15:00:55.693397,"(6.0, 7.6, 7.507692307692308)","(26.0, 80.0, 70.0)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.177777777777777)","(9.0, 12.0, 11.454545454545455)","(16.0, 29.0, 27.714285714285715)","(101.0, 360.0, 331.7647058823529)","(2.8, 3.65, 3.4921052631578946)","(3.6, 3.95, 3.9394736842105265)","(71.0, 180.0, 113.33333333333334)"
08-12-2022 15:00:57.154740,"(6.0, 7.6, 7.507692307692308)","(26.0, 80.0, 70.0)","(51.0, 110.0, 95.0)","(4.2, 5.8, 5.177777777777777)","(9.0, 12.0, 11.454545454545455)","(16.0, 29.0, 27.714285714285715)","(101.0, 360.0, 331.7647058823529)","(2.8, 3.65, 3.4921052631578946)","(3.6, 3.95, 3.9394736842105265)","(71.0, 180.0, 113.33333333333334)"
08-12-2022 15:00:58.431768,"(6.0, 7.6, 7.507692307692308)","(26.0, 80.0, 70.0)","(51.0, 110.0, 95.0)","(4.2, 5.8, 5.177777777777777)","(9.0, 12.0, 11.454545454545455)","(16.0, 29.0, 27.714285714285715)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.4921052631578946)","(3.6, 3.95, 3.9394736842105265)","(71.0, 180.0, 113.33333333333334)"
08-12-2022 15:00:59.717161,"(6.0, 7.6, 7.507692307692308)","(26.0, 80.0, 74.28571428571429)","(51.0, 110.0, 95.0)","(4.2, 5.8, 5.7)","(9.0, 12.0, 11.59090909090909)","(16.0, 29.0, 27.2)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.40625)","(3.6, 3.95, 3.934)","(71.0, 180.0, 113.33333333333334)"
08-12-2022 15:01:01.028282,"(6.0, 7.6, 7.5210526315789465)","(26.0, 80.0, 74.28571428571429)","(51.0, 110.0, 95.0)","(4.2, 5.9, 5.7)","(9.0, 12.0, 11.59090909090909)","(16.0, 32.0, 27.2)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.40625)","(3.6, 3.95, 3.934)","(71.0, 180.0, 113.33333333333334)"
08-12-2022 15:01:02.432823,"(6.0, 7.6, 7.5210526315789465)","(26.0, 80.0, 74.28571428571429)","(51.0, 110.0, 95.0)","(4.2, 5.9, 5.7)","(9.0, 12.0, 11.59090909090909)","(16.0, 32.0, 27.2)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.419230769230769)","(3.6, 3.95, 3.934)","(71.0, 180.0, 113.33333333333334)"
08-12-2022 15:01:03.789095,"(6.0, 7.6, 7.5210526315789465)","(26.0, 80.0, 74.28571428571429)","(51.0, 110.0, 95.0)","(4.2, 5.9, 5.7)","(9.0, 12.0, 11.59090909090909)","(16.0, 32.0, 27.2)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.419230769230769)","(3.6, 3.95, 3.934)","(71.0, 180.0, 113.33333333333334)"
08-12-2022 15:01:05.132329,"(6.0, 7.6, 7.5210526315789465)","(26.0, 80.0, 74.28571428571429)","(51.0, 110.0, 95.0)","(4.2, 5.9, 5.375)","(9.0, 12.0, 11.59090909090909)","(16.0, 32.0, 26.666666666666668)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.4541666666666666)","(3.6, 3.95, 3.934)","(71.0, 180.0, 113.33333333333334)"
08-12-2022 15:01:06.479148,"(6.0, 7.6, 7.433333333333334)","(26.0, 80.0, 74.28571428571429)","(51.0, 110.0, 95.0)","(4.2, 5.9, 5.305000000000001)","(9.0, 12.0, 11.59090909090909)","(16.0, 30.0, 26.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.6, 3.4541666666666666)","(3.6, 3.95, 3.934)","(71.0, 180.0, 113.33333333333334)"
08-12-2022 15:01:07.844066,"(6.0, 7.6, 7.475)","(26.0, 80.0, 77.14285714285714)","(51.0, 110.0, 95.0)","(4.2, 5.9, 5.241176470588235)","(9.0, 12.0, 11.833333333333334)","(16.0, 29.0, 27.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.6, 3.5363636363636366)","(3.6, 3.95, 3.8958333333333335)","(71.0, 180.0, 113.33333333333334)"
08-12-2022 15:01:09.174767,"(6.0, 7.6, 7.538461538461538)","(26.0, 80.0, 76.66666666666667)","(51.0, 110.0, 95.0)","(4.2, 5.9, 5.318181818181818)","(9.0, 12.0, 11.90909090909091)","(16.0, 29.0, 27.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.6, 3.5363636363636366)","(3.6, 4.0, 3.8958333333333335)","(71.0, 180.0, 116.66666666666667)"
08-12-2022 15:01:10.539076,"(6.0, 7.6, 7.538461538461538)","(26.0, 80.0, 76.66666666666667)","(51.0, 110.0, 95.0)","(4.2, 5.9, 5.7)","(9.0, 12.0, 11.941176470588236)","(16.0, 29.0, 27.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.6, 3.532258064516129)","(3.6, 4.0, 3.8958333333333335)","(71.0, 180.0, 116.66666666666667)"
08-12-2022 15:01:11.924442,"(6.0, 7.6, 7.538461538461538)","(26.0, 80.0, 76.66666666666667)","(51.0, 110.0, 95.0)","(4.2, 5.9, 5.7)","(9.0, 12.0, 11.941176470588236)","(16.0, 29.0, 27.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.6, 3.532258064516129)","(3.6, 4.0, 3.8958333333333335)","(71.0, 180.0, 116.66666666666667)"
08-12-2022 15:01:13.202899,"(6.0, 7.6, 7.538461538461538)","(26.0, 80.0, 76.66666666666667)","(51.0, 110.0, 95.0)","(4.2, 5.9, 5.34)","(9.0, 12.0, 11.8)","(16.0, 29.0, 27.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.6, 3.5363636363636366)","(3.6, 4.0, 3.8958333333333335)","(71.0, 180.0, 116.66666666666667)"
08-12-2022 15:01:14.413189,"(6.0, 7.6, 7.538461538461538)","(26.0, 80.0, 76.66666666666667)","(51.0, 110.0, 95.0)","(4.2, 5.9, 5.271428571428571)","(9.0, 12.0, 11.8)","(16.0, 29.0, 27.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.6, 3.38125)","(3.6, 4.0, 3.9465517241379313)","(71.0, 180.0, 165.3846153846154)"
08-12-2022 15:01:15.764747,"(6.0, 7.6, 7.538461538461538)","(26.0, 80.0, 76.66666666666667)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.2823529411764705)","(9.0, 12.0, 11.75)","(16.0, 29.0, 26.333333333333332)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.6, 3.4250000000000003)","(3.6, 3.95, 3.9433333333333334)","(71.0, 180.0, 135.0)"
08-12-2022 15:01:17.091245,"(6.0, 7.6, 7.538461538461538)","(26.0, 85.0, 77.0)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.225)","(9.0, 12.0, 11.75)","(16.0, 29.0, 26.6)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.6, 3.6534883720930234)","(3.6, 3.95, 3.9433333333333334)","(71.0, 180.0, 135.0)"
08-12-2022 15:01:18.328469,"(6.0, 7.6, 7.538461538461538)","(26.0, 95.0, 72.5)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.45)","(9.0, 12.0, 14.833333333333332)","(16.0, 29.0, 25.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.7, 3.38)","(3.6, 3.95, 3.9423076923076925)","(71.0, 180.0, 146.25)"
08-12-2022 15:01:19.509378,"(6.0, 7.6, 7.538461538461538)","(26.0, 95.0, 80.0)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.45)","(9.0, 15.5, 14.833333333333332)","(16.0, 29.0, 25.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.373076923076923)","(3.6, 3.95, 3.9423076923076925)","(71.0, 180.0, 146.25)"
08-12-2022 15:01:20.736480,"(6.0, 7.6, 7.538461538461538)","(26.0, 95.0, 78.33333333333333)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.45)","(9.0, 15.5, 14.833333333333332)","(16.0, 29.0, 25.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.373076923076923)","(3.6, 3.95, 3.9423076923076925)","(71.0, 180.0, 146.25)"
08-12-2022 15:01:22.318633,"(6.0, 7.6, 7.538461538461538)","(26.0, 95.0, 83.46153846153847)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.54)","(9.0, 15.5, 14.833333333333332)","(16.0, 29.0, 25.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.373076923076923)","(3.6, 3.95, 3.9423076923076925)","(71.0, 180.0, 146.25)"
08-12-2022 15:01:23.568430,"(6.0, 7.6, 7.538461538461538)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.54)","(9.0, 15.5, 14.833333333333332)","(16.0, 29.0, 25.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.373076923076923)","(3.6, 3.95, 3.9423076923076925)","(71.0, 180.0, 146.25)"
08-12-2022 15:01:24.949292,"(6.0, 7.6, 7.538461538461538)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.54)","(9.0, 15.5, 14.833333333333332)","(16.0, 29.0, 25.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.373076923076923)","(3.6, 3.95, 3.9423076923076925)","(71.0, 180.0, 112.5)"
08-12-2022 15:01:26.190183,"(6.0, 7.6, 7.538461538461538)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.54)","(9.0, 15.5, 14.833333333333332)","(16.0, 29.0, 25.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.373076923076923)","(3.6, 3.95, 3.9423076923076925)","(71.0, 180.0, 112.5)"
08-12-2022 15:01:27.394010,"(6.0, 7.6, 7.538461538461538)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.54)","(9.0, 15.5, 14.833333333333332)","(16.0, 29.0, 25.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.373076923076923)","(3.6, 3.95, 3.9131578947368424)","(71.0, 180.0, 112.5)"
08-12-2022 15:01:28.791814,"(6.0, 7.6, 7.538461538461538)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.54)","(9.0, 15.5, 14.833333333333332)","(16.0, 29.0, 25.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.373076923076923)","(3.6, 3.95, 3.9131578947368424)","(71.0, 180.0, 112.5)"
08-12-2022 15:01:30.145134,"(6.0, 7.6, 7.538461538461538)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.54)","(9.0, 15.5, 14.833333333333332)","(16.0, 29.0, 25.0)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.373076923076923)","(3.6, 3.95, 3.9131578947368424)","(71.0, 180.0, 112.5)"
08-12-2022 15:01:31.371850,"(6.0, 7.6, 7.538461538461538)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.54)","(9.0, 15.5, 13.545454545454545)","(16.0, 29.0, 25.307692307692307)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.373076923076923)","(3.6, 3.95, 3.9131578947368424)","(71.0, 180.0, 112.5)"
08-12-2022 15:01:32.591308,"(6.0, 7.6, 7.538461538461538)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.54)","(9.0, 16.0, 13.545454545454545)","(16.0, 29.0, 25.307692307692307)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.373076923076923)","(3.6, 3.95, 3.9131578947368424)","(71.0, 180.0, 112.5)"
08-12-2022 15:01:33.806592,"(6.0, 7.6, 7.538461538461538)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.9, 5.6)","(9.0, 16.0, 13.545454545454545)","(16.0, 29.0, 25.307692307692307)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.373076923076923)","(3.6, 3.95, 3.9131578947368424)","(71.0, 180.0, 112.5)"
08-12-2022 15:01:35.023379,"(6.0, 7.6, 7.575757575757575)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.8, 5.6)","(9.0, 16.0, 13.545454545454545)","(16.0, 29.0, 27.22222222222222)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.373076923076923)","(3.6, 3.95, 3.9131578947368424)","(71.0, 180.0, 112.5)"
08-12-2022 15:01:36.269651,"(6.0, 7.6, 7.575757575757575)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.8, 5.5)","(9.0, 16.0, 13.75)","(16.0, 29.0, 27.22222222222222)","(101.0, 360.0, 291.42857142857144)","(2.8, 3.65, 3.51)","(3.6, 3.95, 3.875)","(71.0, 180.0, 112.5)"
08-12-2022 15:01:37.471588,"(6.0, 7.6, 7.5874999999999995)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 97.14285714285714)","(4.2, 5.7, 5.5)","(9.0, 16.0, 13.5)","(16.0, 29.0, 26.666666666666668)","(101.0, 360.0, 245.0)","(2.8, 3.65, 3.5145161290322577)","(3.6, 3.95, 3.875)","(71.0, 180.0, 112.5)"
08-12-2022 15:01:38.701416,"(6.0, 7.6, 7.5874999999999995)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 90.0)","(4.2, 5.7, 5.5)","(9.0, 16.0, 15.09090909090909)","(16.0, 29.0, 28.416666666666668)","(101.0, 360.0, 245.0)","(2.8, 3.65, 3.526470588235294)","(3.6, 3.95, 3.875)","(71.0, 180.0, 146.25)"
08-12-2022 15:01:39.943737,"(6.0, 7.6, 7.5874999999999995)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 100.0)","(4.2, 5.7, 5.5)","(9.0, 16.0, 14.947368421052632)","(16.0, 29.0, 28.0)","(101.0, 360.0, 294.2857142857143)","(2.8, 3.65, 3.5145161290322577)","(3.6, 3.95, 3.875)","(71.0, 180.0, 116.25)"
08-12-2022 15:01:41.120306,"(6.0, 7.6, 7.5874999999999995)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 100.0)","(4.2, 5.7, 5.5)","(9.0, 16.0, 14.928571428571429)","(16.0, 29.0, 27.5)","(101.0, 360.0, 213.33333333333331)","(2.8, 3.65, 3.5145161290322577)","(3.6, 3.95, 3.875)","(71.0, 180.0, 116.25)"
08-12-2022 15:01:42.410301,"(6.0, 7.6, 7.5874999999999995)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 96.0)","(4.2, 5.7, 5.4)","(9.0, 16.0, 11.916666666666666)","(16.0, 29.0, 28.923076923076923)","(101.0, 360.0, 213.33333333333331)","(2.8, 3.65, 3.4499999999999997)","(3.6, 3.95, 3.925675675675676)","(71.0, 180.0, 116.25)"
08-12-2022 15:01:43.691840,"(6.0, 7.6, 7.5874999999999995)","(26.0, 95.0, 85.9090909090909)","(51.0, 110.0, 101.25)","(4.2, 5.7, 5.4)","(9.0, 12.0, 11.975)","(16.0, 30.0, 28.923076923076923)","(101.0, 360.0, 210.0)","(2.8, 3.65, 3.6045454545454545)","(3.6, 3.95, 3.925675675675676)","(71.0, 180.0, 120.0)"
08-12-2022 15:01:44.866908,"(6.0, 7.6, 7.5874999999999995)","(31.0, 95.0, 83.57142857142857)","(61.0, 110.0, 95.0)","(4.2, 5.7, 5.4)","(9.0, 12.0, 11.972222222222221)","(16.0, 30.0, 27.529411764705884)","(101.0, 350.0, 309.2307692307692)","(2.8, 3.65, 3.473529411764706)","(3.7, 3.95, 3.9160377358490566)","(81.0, 170.0, 116.66666666666667)"
08-12-2022 15:01:46.315460,"(6.0, 7.6, 7.5874999999999995)","(31.0, 95.0, 86.42857142857143)","(61.0, 110.0, 97.5)","(4.2, 5.7, 5.668888888888889)","(9.0, 12.0, 13.142857142857142)","(16.0, 30.0, 27.529411764705884)","(101.0, 340.0, 213.33333333333334)","(2.8, 3.65, 3.419230769230769)","(3.7, 3.95, 3.9160377358490566)","(81.0, 160.0, 104.28571428571429)"
08-12-2022 15:01:47.760178,"(6.0, 7.6, 7.5874999999999995)","(31.0, 95.0, 86.42857142857143)","(61.0, 110.0, 92.14285714285714)","(4.2, 5.7, 5.6647058823529415)","(9.0, 16.0, 15.047619047619047)","(16.0, 30.0, 28.5)","(101.0, 340.0, 213.33333333333334)","(2.8, 3.65, 3.47)","(3.7, 3.95, 3.8954545454545455)","(81.0, 160.0, 126.0)"
08-12-2022 15:01:49.139922,"(6.0, 7.6, 7.584)","(31.0, 95.0, 91.25)","(61.0, 120.0, 96.66666666666667)","(4.2, 5.7, 5.5)","(9.0, 16.0, 13.142857142857142)","(16.0, 30.0, 28.5)","(101.0, 340.0, 220.0)","(2.8, 3.65, 3.4333333333333336)","(3.7, 3.95, 3.885135135135135)","(81.0, 150.0, 117.5)"
08-12-2022 15:01:50.510181,"(6.0, 7.6, 7.584)","(31.0, 110.0, 91.25)","(61.0, 120.0, 96.66666666666667)","(4.2, 5.7, 5.5)","(9.0, 16.0, 13.142857142857142)","(16.0, 30.0, 28.5)","(101.0, 340.0, 295.0)","(2.8, 3.65, 3.4333333333333336)","(3.7, 3.95, 3.885135135135135)","(81.0, 140.0, 124.16666666666666)"
08-12-2022 15:01:51.744315,"(6.0, 7.6, 7.584)","(31.0, 110.0, 91.25)","(61.0, 120.0, 96.66666666666667)","(4.2, 5.7, 5.5)","(9.0, 16.0, 13.142857142857142)","(16.0, 30.0, 28.5)","(101.0, 340.0, 226.66666666666666)","(2.8, 3.65, 3.4333333333333336)","(3.7, 3.95, 3.885135135135135)","(81.0, 130.0, 123.125)"
08-12-2022 15:01:52.928669,"(6.0, 7.6, 7.584)","(31.0, 110.0, 91.25)","(61.0, 120.0, 96.66666666666667)","(4.2, 5.7, 5.5)","(9.0, 16.0, 13.142857142857142)","(16.0, 30.0, 28.5)","(101.0, 340.0, 226.66666666666666)","(2.8, 3.65, 3.4333333333333336)","(3.7, 3.95, 3.885135135135135)","(81.0, 140.0, 123.125)"
08-12-2022 15:01:54.112755,"(6.0, 7.6, 7.584)","(31.0, 110.0, 91.25)","(61.0, 120.0, 96.66666666666667)","(4.2, 5.7, 5.5)","(9.0, 16.0, 13.142857142857142)","(16.0, 30.0, 28.5)","(101.0, 340.0, 226.66666666666666)","(2.8, 3.65, 3.4875)","(3.7, 3.95, 3.885135135135135)","(81.0, 140.0, 123.125)"
08-12-2022 15:01:55.364933,"(6.0, 7.6, 7.584)","(31.0, 110.0, 91.25)","(61.0, 120.0, 96.66666666666667)","(4.2, 5.7, 5.5)","(9.0, 16.0, 13.142857142857142)","(16.0, 30.0, 28.5)","(101.0, 340.0, 226.66666666666666)","(2.8, 3.65, 3.4875)","(3.7, 3.95, 3.9140449438202247)","(81.0, 140.0, 123.125)"
08-12-2022 15:01:56.670417,"(6.0, 7.6, 7.584)","(31.0, 110.0, 91.25)","(61.0, 120.0, 96.66666666666667)","(4.2, 5.7, 5.5)","(9.0, 16.0, 13.142857142857142)","(16.0, 30.0, 28.5)","(101.0, 340.0, 226.66666666666666)","(2.8, 3.65, 3.4105263157894736)","(3.6, 3.95, 3.9140449438202247)","(71.0, 140.0, 123.125)"
08-12-2022 15:01:58.119720,"(6.0, 7.6, 7.584)","(31.0, 110.0, 91.25)","(61.0, 120.0, 101.66666666666667)","(4.2, 5.7, 5.557142857142857)","(9.0, 16.0, 13.142857142857142)","(16.0, 30.0, 27.75)","(101.0, 340.0, 226.66666666666666)","(2.8, 3.65, 3.4105263157894736)","(3.6, 3.95, 3.9140449438202247)","(71.0, 140.0, 123.125)"
08-12-2022 15:01:59.396419,"(6.0, 7.6, 7.584)","(31.0, 110.0, 91.25)","(61.0, 110.0, 101.66666666666667)","(4.2, 5.7, 5.588888888888889)","(9.0, 16.0, 13.142857142857142)","(16.0, 30.0, 27.75)","(101.0, 340.0, 226.66666666666666)","(2.8, 3.65, 3.4105263157894736)","(3.6, 3.95, 3.9136363636363636)","(71.0, 140.0, 123.125)"
08-12-2022 15:02:00.668992,"(6.0, 7.6, 7.584)","(31.0, 110.0, 91.25)","(61.0, 110.0, 101.66666666666667)","(4.2, 5.7, 5.588888888888889)","(9.0, 16.0, 13.142857142857142)","(16.0, 30.0, 29.0)","(101.0, 340.0, 226.66666666666666)","(2.8, 3.65, 3.4105263157894736)","(3.6, 3.95, 3.7416666666666667)","(71.0, 140.0, 117.5)"
08-12-2022 15:02:01.943851,"(6.0, 7.6, 7.584)","(31.0, 110.0, 72.5)","(61.0, 110.0, 101.66666666666667)","(4.2, 5.7, 5.588888888888889)","(9.0, 16.0, 14.0)","(16.0, 40.0, 36.8)","(101.0, 340.0, 226.66666666666666)","(2.8, 3.65, 3.525)","(3.6, 3.95, 3.664285714285714)","(71.0, 140.0, 117.5)"
08-12-2022 15:02:03.250114,"(6.0, 7.6, 7.584)","(31.0, 100.0, 94.16666666666666)","(61.0, 110.0, 101.66666666666667)","(4.2, 5.7, 5.628571428571429)","(9.0, 15.5, 13.0)","(16.0, 40.0, 33.6)","(101.0, 340.0, 226.66666666666666)","(2.8, 3.6, 3.48)","(3.6, 3.95, 3.75)","(71.0, 140.0, 117.5)"
08-12-2022 15:02:04.570201,"(6.0, 7.6, 7.584)","(31.0, 100.0, 80.0)","(61.0, 110.0, 101.66666666666667)","(4.2, 5.7, 5.5)","(9.0, 15.5, 13.3125)","(16.0, 40.0, 36.13333333333333)","(101.0, 340.0, 226.66666666666666)","(2.8, 3.6, 3.4571428571428573)","(3.6, 3.9, 3.78)","(71.0, 140.0, 117.5)"
08-12-2022 15:02:05.832060,"(6.0, 7.6, 7.533333333333333)","(31.0, 100.0, 88.0)","(61.0, 110.0, 99.28571428571429)","(4.2, 5.7, 5.6)","(9.0, 15.5, 12.4375)","(16.0, 38.0, 32.0)","(101.0, 340.0, 226.66666666666666)","(2.8, 3.6, 3.4571428571428573)","(3.6, 3.9, 3.8968354430379746)","(71.0, 140.0, 120.0)"
08-12-2022 15:02:07.094232,"(6.0, 7.6, 7.533333333333333)","(31.0, 100.0, 85.0)","(61.0, 110.0, 99.28571428571429)","(4.2, 5.7, 5.6)","(9.0, 15.5, 12.673076923076923)","(16.0, 36.0, 26.375)","(101.0, 340.0, 204.0)","(2.8, 3.6, 3.4571428571428573)","(3.6, 3.9, 3.8967105263157893)","(71.0, 140.0, 120.0)"
