,Invincible Bay,Always Hapi,Sebastian The Fox,Sachem,Savvy Sovereign,Le Messager,Mr Invincible,Stelvio,Top Arctic,Mortar,Demando,Oamanikka,Friday At Five,Zazster
04-01-2023 15:34:14.523292,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 59.411764705882355)","(9.0, 12.0, 12.012658227848101)","(4.6, 5.3, 5.25)","(3.1, 3.55, 3.5154205607476636)","(14.0, 17.0, 16.76923076923077)","(16.0, 19.0, 18.70731707317073)","(19.0, 29.0, 26.166666666666668)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.8, 8.69)","(51.0, 65.0, 64.375)","(41.0, 65.0, 63.421052631578945)","(101.0, 540.0, 366.0)"
04-01-2023 15:34:16.245861,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 59.411764705882355)","(9.0, 12.5, 12.271084337349398)","(4.6, 5.3, 5.248344370860927)","(3.1, 3.55, 3.5154205607476636)","(14.0, 17.0, 16.76923076923077)","(16.0, 19.0, 18.70731707317073)","(19.0, 29.0, 26.166666666666668)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.8, 8.69)","(51.0, 65.0, 64.375)","(41.0, 65.0, 63.421052631578945)","(101.0, 540.0, 366.0)"
04-01-2023 15:34:17.858487,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 59.44444444444444)","(9.0, 12.5, 12.625)","(4.6, 5.3, 5.241772151898734)","(3.1, 3.55, 3.506179775280899)","(14.0, 17.0, 16.485714285714284)","(16.0, 19.0, 18.70731707317073)","(19.0, 29.0, 26.166666666666668)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.8, 8.69)","(51.0, 65.0, 64.375)","(41.0, 65.0, 62.857142857142854)","(101.0, 540.0, 366.0)"
04-01-2023 15:34:20.343860,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 59.44444444444444)","(9.0, 13.0, 12.625)","(4.6, 5.3, 5.241772151898734)","(3.1, 3.55, 3.506179775280899)","(14.0, 17.0, 16.485714285714284)","(16.0, 19.0, 18.70731707317073)","(19.0, 29.0, 25.761904761904763)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.8, 8.69)","(51.0, 65.0, 64.375)","(41.0, 65.0, 62.857142857142854)","(101.0, 540.0, 366.0)"
04-01-2023 15:34:22.052156,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 59.44444444444444)","(9.0, 13.0, 12.885245901639344)","(4.6, 5.3, 5.24140127388535)","(3.1, 3.55, 3.506547619047619)","(14.0, 17.0, 16.70967741935484)","(16.0, 19.0, 18.38157894736842)","(19.0, 29.0, 25.761904761904763)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.8, 8.69)","(51.0, 65.0, 64.375)","(41.0, 65.0, 62.857142857142854)","(101.0, 530.0, 436.66666666666663)"
04-01-2023 15:34:23.788971,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 59.44444444444444)","(9.0, 13.0, 12.893939393939394)","(4.6, 5.3, 5.239072847682119)","(3.1, 3.55, 3.506547619047619)","(14.0, 17.0, 16.70967741935484)","(16.0, 18.5, 18.38157894736842)","(19.0, 29.0, 25.761904761904763)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.8, 8.69)","(51.0, 65.0, 64.375)","(41.0, 65.0, 62.857142857142854)","(101.0, 520.0, 430.0)"
04-01-2023 15:34:25.566132,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 59.44444444444444)","(9.0, 13.0, 12.893939393939394)","(4.6, 5.3, 5.239072847682119)","(3.1, 3.55, 3.506179775280899)","(14.0, 17.0, 16.70967741935484)","(16.0, 18.5, 18.38157894736842)","(19.0, 29.0, 25.761904761904763)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.8, 8.69)","(51.0, 65.0, 64.375)","(41.0, 65.0, 62.857142857142854)","(101.0, 520.0, 430.0)"
04-01-2023 15:34:27.259031,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 58.57142857142857)","(9.0, 13.0, 12.893939393939394)","(4.6, 5.3, 5.242138364779874)","(3.1, 3.55, 3.51864406779661)","(14.0, 17.0, 16.70967741935484)","(16.0, 18.5, 18.455882352941178)","(19.0, 29.0, 25.761904761904763)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.8, 8.466666666666667)","(51.0, 65.0, 64.375)","(41.0, 65.0, 58.333333333333336)","(101.0, 520.0, 358.0)"
04-01-2023 15:34:28.996969,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 48.0)","(9.0, 13.0, 12.933333333333334)","(4.6, 5.3, 5.242138364779874)","(3.1, 3.55, 3.510377358490566)","(14.0, 17.0, 16.70967741935484)","(16.0, 18.5, 18.397058823529413)","(19.0, 29.0, 25.761904761904763)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.6, 8.453846153846154)","(51.0, 65.0, 64.375)","(41.0, 65.0, 58.333333333333336)","(101.0, 520.0, 458.0)"
04-01-2023 15:34:30.920585,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 48.0)","(9.0, 13.0, 12.933333333333334)","(4.6, 5.3, 5.242138364779874)","(3.1, 3.55, 3.510377358490566)","(14.0, 17.0, 16.70967741935484)","(16.0, 18.5, 18.397058823529413)","(19.0, 29.0, 25.761904761904763)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.6, 8.453846153846154)","(51.0, 65.0, 64.375)","(41.0, 65.0, 58.333333333333336)","(101.0, 500.0, 416.66666666666663)"
04-01-2023 15:34:32.904097,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 48.0)","(9.0, 13.0, 12.855072463768115)","(4.6, 5.3, 5.249171270718231)","(3.1, 3.55, 3.525)","(14.0, 17.0, 16.70967741935484)","(16.0, 18.5, 18.393939393939394)","(19.0, 29.0, 25.266666666666666)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.6, 8.523809523809524)","(51.0, 65.0, 64.375)","(41.0, 65.0, 57.30769230769231)","(101.0, 500.0, 416.66666666666663)"
04-01-2023 15:34:34.540275,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 48.0)","(9.0, 13.0, 12.855072463768115)","(4.6, 5.3, 5.249171270718231)","(3.1, 3.55, 3.525)","(14.0, 17.0, 16.70967741935484)","(16.0, 18.5, 18.379310344827587)","(19.0, 26.0, 25.625)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.6, 8.533333333333333)","(51.0, 65.0, 64.375)","(41.0, 65.0, 57.30769230769231)","(101.0, 500.0, 416.66666666666663)"
04-01-2023 15:34:36.174399,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 48.0)","(9.0, 13.0, 12.855072463768115)","(4.6, 5.3, 5.249171270718231)","(3.1, 3.55, 3.5209150326797385)","(14.0, 17.0, 16.70967741935484)","(16.0, 18.5, 18.379310344827587)","(19.0, 29.0, 25.625)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.6, 8.533333333333333)","(51.0, 65.0, 64.375)","(41.0, 65.0, 57.30769230769231)","(101.0, 500.0, 416.66666666666663)"
04-01-2023 15:34:38.048175,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 48.0)","(9.0, 13.0, 12.855072463768115)","(4.6, 5.3, 5.249171270718231)","(3.1, 3.6, 3.5203821656050955)","(14.0, 17.0, 16.70967741935484)","(16.0, 18.5, 18.379310344827587)","(19.0, 29.0, 25.625)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.6, 8.530434782608696)","(51.0, 65.0, 64.375)","(41.0, 65.0, 57.30769230769231)","(101.0, 500.0, 416.66666666666663)"
04-01-2023 15:34:39.938348,"(7.5, 11.0, 10.4031007751938)","(31.0, 60.0, 52.25)","(9.0, 13.0, 12.855072463768115)","(4.6, 5.3, 5.255172413793103)","(3.1, 3.6, 3.5428571428571427)","(14.0, 17.0, 16.70967741935484)","(16.0, 18.5, 17.46875)","(19.0, 29.0, 26.391304347826086)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.6, 8.530434782608696)","(51.0, 65.0, 64.375)","(41.0, 65.0, 57.30769230769231)","(101.0, 500.0, 350.0)"
04-01-2023 15:34:42.076359,"(7.5, 11.0, 10.4031007751938)","(31.0, 55.0, 46.25)","(9.0, 13.0, 12.855072463768115)","(4.6, 5.3, 5.255172413793103)","(3.1, 3.55, 3.5457627118644064)","(14.0, 17.0, 16.70967741935484)","(16.0, 17.5, 17.46875)","(19.0, 29.0, 26.45)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.6, 8.530434782608696)","(51.0, 65.0, 64.375)","(41.0, 65.0, 57.30769230769231)","(101.0, 500.0, 392.8571428571429)"
04-01-2023 15:34:44.144543,"(7.5, 11.0, 10.4031007751938)","(31.0, 50.0, 46.25)","(9.0, 13.0, 12.855072463768115)","(4.6, 5.3, 5.255172413793103)","(3.1, 3.55, 3.544897959183673)","(14.0, 17.0, 16.70967741935484)","(16.0, 17.5, 17.64923076923077)","(19.0, 29.0, 26.45)","(41.0, 100.0, 96.875)","(51.0, 90.0, 88.33333333333333)","(7.5, 8.6, 8.530434782608696)","(51.0, 65.0, 64.375)","(41.0, 65.0, 57.30769230769231)","(101.0, 500.0, 392.8571428571429)"
04-01-2023 15:34:45.875663,"(7.5, 11.0, 10.4031007751938)","(31.0, 50.0, 46.25)","(9.0, 13.0, 12.855072463768115)","(4.6, 5.3, 5.255172413793103)","(3.1, 3.55, 3.544897959183673)","(14.0, 17.0, 16.704918032786885)","(16.0, 18.0, 17.64923076923077)","(19.0, 29.0, 27.714285714285715)","(41.0, 100.0, 96.875)","(51.0, 90.0, 86.66666666666667)","(7.5, 8.6, 8.530434782608696)","(51.0, 65.0, 64.375)","(41.0, 65.0, 57.30769230769231)","(101.0, 500.0, 392.8571428571429)"
04-01-2023 15:34:47.565314,"(7.5, 11.0, 10.407692307692308)","(31.0, 50.0, 46.0)","(9.0, 13.0, 12.748730964467004)","(4.6, 5.3, 5.255172413793103)","(3.1, 3.55, 3.544897959183673)","(14.0, 17.0, 16.704918032786885)","(16.0, 18.0, 17.667638483965014)","(19.0, 29.0, 28.933333333333334)","(41.0, 100.0, 94.0)","(51.0, 90.0, 78.33333333333333)","(7.5, 8.6, 8.542857142857143)","(51.0, 65.0, 64.375)","(41.0, 65.0, 57.30769230769231)","(101.0, 500.0, 392.8571428571429)"
04-01-2023 15:34:49.221073,"(7.5, 11.0, 10.407692307692308)","(31.0, 50.0, 46.0)","(9.0, 13.5, 12.75)","(4.6, 5.3, 5.255172413793103)","(3.1, 3.55, 3.544897959183673)","(14.0, 17.0, 16.704918032786885)","(16.0, 18.0, 17.667638483965014)","(19.0, 30.0, 28.933333333333334)","(41.0, 100.0, 96.0)","(51.0, 85.0, 76.42857142857143)","(7.5, 8.6, 8.542857142857143)","(51.0, 65.0, 64.375)","(41.0, 65.0, 57.30769230769231)","(101.0, 500.0, 392.8571428571429)"
04-01-2023 15:34:50.951897,"(7.5, 11.0, 10.407692307692308)","(31.0, 50.0, 46.0)","(9.0, 13.5, 12.75)","(4.6, 5.3, 5.255172413793103)","(3.1, 3.55, 3.544897959183673)","(14.0, 17.0, 16.704918032786885)","(16.0, 18.0, 17.667638483965014)","(19.0, 30.0, 28.933333333333334)","(41.0, 100.0, 96.0)","(51.0, 85.0, 72.14285714285714)","(7.5, 8.6, 8.542857142857143)","(51.0, 65.0, 64.28571428571429)","(41.0, 65.0, 57.30769230769231)","(101.0, 500.0, 423.33333333333337)"
04-01-2023 15:34:52.634938,"(7.5, 11.0, 10.407692307692308)","(31.0, 50.0, 46.0)","(9.0, 13.5, 13.128205128205128)","(4.6, 5.3, 5.255172413793103)","(3.1, 3.6, 3.5475409836065572)","(14.0, 17.0, 16.704918032786885)","(16.0, 18.0, 17.667638483965014)","(19.0, 30.0, 28.933333333333334)","(41.0, 100.0, 96.0)","(51.0, 85.0, 72.14285714285714)","(7.5, 8.6, 8.542857142857143)","(51.0, 65.0, 64.28571428571429)","(41.0, 65.0, 57.30769230769231)","(101.0, 510.0, 450.0)"
04-01-2023 15:34:54.376562,"(7.5, 11.0, 10.407692307692308)","(31.0, 50.0, 46.0)","(9.0, 14.0, 13.764705882352942)","(4.6, 5.3, 5.255172413793103)","(3.1, 3.6, 3.5279661016949153)","(14.0, 17.0, 16.704918032786885)","(16.0, 18.0, 17.667638483965014)","(19.0, 30.0, 29.2)","(41.0, 100.0, 96.0)","(51.0, 85.0, 72.14285714285714)","(7.5, 8.6, 8.542857142857143)","(51.0, 65.0, 64.28571428571429)","(41.0, 65.0, 57.10526315789474)","(101.0, 500.0, 410.0)"
04-01-2023 15:34:56.089166,"(7.5, 11.0, 10.407692307692308)","(31.0, 50.0, 47.0)","(9.0, 14.0, 14.043478260869565)","(4.6, 5.3, 5.255172413793103)","(3.1, 3.55, 3.5279661016949153)","(14.0, 17.0, 16.704918032786885)","(16.0, 18.0, 17.662721893491124)","(19.0, 30.0, 29.2)","(41.0, 100.0, 96.0)","(51.0, 85.0, 72.14285714285714)","(7.5, 8.6, 8.542857142857143)","(51.0, 65.0, 64.28571428571429)","(41.0, 65.0, 57.857142857142854)","(101.0, 490.0, 346.0)"
04-01-2023 15:34:57.827248,"(7.5, 11.0, 10.407692307692308)","(31.0, 48.0, 47.0)","(9.0, 14.5, 14.25925925925926)","(4.6, 5.3, 5.255172413793103)","(3.1, 3.55, 3.552123552123552)","(14.0, 17.0, 16.704918032786885)","(16.0, 18.0, 17.667638483965014)","(19.0, 30.0, 29.2)","(41.0, 100.0, 96.0)","(51.0, 85.0, 72.14285714285714)","(7.5, 8.6, 8.542857142857143)","(51.0, 65.0, 64.28571428571429)","(41.0, 65.0, 57.857142857142854)","(101.0, 480.0, 352.22222222222223)"
04-01-2023 15:34:59.474358,"(7.5, 11.0, 10.407692307692308)","(31.0, 48.0, 46.5)","(9.0, 14.5, 14.25925925925926)","(4.6, 5.3, 5.234999999999999)","(3.1, 3.6, 3.5513307984790874)","(14.0, 17.0, 16.704918032786885)","(16.0, 18.0, 17.64872521246459)","(19.0, 30.0, 29.2)","(41.0, 100.0, 96.0)","(51.0, 85.0, 76.25)","(7.5, 8.6, 8.542857142857143)","(51.0, 65.0, 64.28571428571429)","(41.0, 65.0, 57.857142857142854)","(101.0, 460.0, 418.0)"
04-01-2023 15:35:01.187358,"(7.5, 11.0, 10.407692307692308)","(31.0, 48.0, 46.72727272727273)","(9.0, 14.5, 14.322222222222223)","(4.6, 5.3, 5.180327868852459)","(3.1, 3.6, 3.5589743589743588)","(14.0, 17.0, 16.704918032786885)","(16.0, 18.0, 17.661202185792348)","(19.0, 30.0, 28.0)","(41.0, 100.0, 97.14285714285714)","(51.0, 80.0, 76.25)","(7.5, 8.6, 8.49090909090909)","(51.0, 65.0, 64.54545454545455)","(41.0, 65.0, 57.857142857142854)","(101.0, 460.0, 425.0)"
04-01-2023 15:35:02.823755,"(7.5, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(9.0, 14.5, 14.345238095238095)","(4.6, 5.2, 5.180327868852459)","(3.1, 3.6, 3.5609756097560976)","(14.0, 17.0, 16.661538461538463)","(16.0, 18.0, 18.317460317460316)","(19.0, 30.0, 28.0)","(41.0, 100.0, 86.0)","(51.0, 80.0, 75.71428571428571)","(7.5, 8.6, 8.49090909090909)","(51.0, 65.0, 64.54545454545455)","(41.0, 60.0, 55.294117647058826)","(101.0, 440.0, 408.33333333333337)"
04-01-2023 15:35:04.517411,"(7.5, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(9.0, 14.5, 14.295698924731182)","(4.6, 5.2, 5.180327868852459)","(3.1, 3.6, 3.5602484472049687)","(14.0, 17.0, 16.826923076923077)","(16.0, 18.5, 18.636363636363637)","(19.0, 30.0, 28.0)","(41.0, 100.0, 86.0)","(51.0, 80.0, 76.25)","(7.5, 8.6, 8.49090909090909)","(51.0, 65.0, 64.54545454545455)","(41.0, 60.0, 55.294117647058826)","(101.0, 430.0, 378.57142857142856)"
04-01-2023 15:35:06.043677,"(7.5, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(9.0, 14.5, 14.278947368421052)","(4.6, 5.2, 5.180327868852459)","(3.1, 3.6, 3.5602484472049687)","(14.0, 17.0, 16.678571428571427)","(16.0, 19.0, 18.612903225806452)","(19.0, 30.0, 28.0)","(41.0, 90.0, 84.375)","(51.0, 80.0, 76.25)","(7.5, 8.6, 8.672727272727274)","(51.0, 65.0, 64.54545454545455)","(41.0, 60.0, 55.55555555555556)","(101.0, 430.0, 391.66666666666663)"
04-01-2023 15:35:07.634937,"(8.0, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.5, 13.94047619047619)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.6, 3.5373456790123456)","(15.0, 17.0, 16.826923076923077)","(16.0, 19.0, 18.641509433962263)","(20.0, 30.0, 28.0)","(41.0, 90.0, 81.66666666666667)","(51.0, 80.0, 76.25)","(7.5, 9.0, 8.655555555555555)","(51.0, 65.0, 63.333333333333336)","(51.0, 60.0, 55.55555555555556)","(101.0, 420.0, 364.2857142857143)"
04-01-2023 15:35:09.175454,"(8.0, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.0, 13.94047619047619)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.55, 3.5374233128834356)","(15.0, 17.0, 16.826923076923077)","(16.0, 19.0, 18.641509433962263)","(20.0, 30.0, 28.0)","(41.0, 85.0, 80.3125)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.63125)","(51.0, 65.0, 63.333333333333336)","(51.0, 60.0, 55.55555555555556)","(101.0, 410.0, 343.75)"
04-01-2023 15:35:10.708409,"(8.0, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.0, 13.94047619047619)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.55, 3.5374233128834356)","(15.0, 17.0, 16.826923076923077)","(16.0, 19.0, 18.641509433962263)","(20.0, 30.0, 28.0)","(41.0, 85.0, 83.21428571428572)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.645714285714286)","(51.0, 65.0, 63.333333333333336)","(51.0, 60.0, 55.55555555555556)","(101.0, 400.0, 350.0)"
04-01-2023 15:35:12.301508,"(8.0, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.0, 13.94047619047619)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.55, 3.5488)","(15.0, 17.0, 16.826923076923077)","(16.0, 19.0, 18.641509433962263)","(20.0, 30.0, 27.75)","(41.0, 85.0, 83.21428571428572)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.645714285714286)","(51.0, 65.0, 63.333333333333336)","(51.0, 60.0, 55.294117647058826)","(101.0, 390.0, 350.0)"
04-01-2023 15:35:13.839054,"(8.0, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.0, 13.94047619047619)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.6, 3.5488)","(15.0, 17.0, 16.914893617021278)","(16.0, 19.0, 18.557692307692307)","(20.0, 30.0, 27.5)","(41.0, 85.0, 83.21428571428572)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.645714285714286)","(51.0, 65.0, 63.333333333333336)","(51.0, 60.0, 55.294117647058826)","(101.0, 370.0, 328.57142857142856)"
04-01-2023 15:35:15.395347,"(8.0, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.0, 13.94047619047619)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.6, 3.5488)","(15.0, 17.0, 16.914893617021278)","(16.0, 19.0, 18.517857142857142)","(20.0, 30.0, 27.5)","(41.0, 85.0, 83.21428571428572)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.645714285714286)","(51.0, 65.0, 63.333333333333336)","(51.0, 60.0, 55.294117647058826)","(101.0, 360.0, 333.33333333333337)"
04-01-2023 15:35:16.962138,"(8.0, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.0, 13.94047619047619)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.6, 3.5488)","(15.0, 17.0, 16.914893617021278)","(16.0, 19.0, 18.509090909090908)","(20.0, 30.0, 27.46153846153846)","(41.0, 85.0, 83.07692307692308)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.645714285714286)","(51.0, 65.0, 63.333333333333336)","(51.0, 60.0, 55.294117647058826)","(101.0, 350.0, 300.0)"
04-01-2023 15:35:18.568172,"(8.0, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.0, 14.24)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.6, 3.5488)","(15.0, 17.0, 16.914893617021278)","(16.0, 19.0, 18.509090909090908)","(20.0, 30.0, 27.46153846153846)","(41.0, 85.0, 83.07692307692308)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.645714285714286)","(51.0, 65.0, 61.53846153846154)","(51.0, 60.0, 55.294117647058826)","(101.0, 350.0, 300.0)"
04-01-2023 15:35:20.101251,"(8.0, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.5, 14.24)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.6, 3.5488)","(15.0, 17.0, 16.914893617021278)","(16.0, 19.0, 18.509090909090908)","(20.0, 30.0, 27.46153846153846)","(41.0, 85.0, 83.07692307692308)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.645714285714286)","(51.0, 65.0, 61.53846153846154)","(51.0, 60.0, 55.294117647058826)","(101.0, 350.0, 300.0)"
04-01-2023 15:35:21.666274,"(8.0, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.5, 14.24)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.6, 3.548)","(15.0, 17.0, 16.914893617021278)","(16.0, 19.0, 18.470588235294116)","(20.0, 30.0, 27.5)","(41.0, 85.0, 83.07692307692308)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.638095238095238)","(51.0, 65.0, 61.25)","(51.0, 60.0, 55.294117647058826)","(101.0, 350.0, 300.0)"
04-01-2023 15:35:23.158717,"(8.0, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.5, 14.237373737373737)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.55, 3.548)","(15.0, 17.0, 16.914893617021278)","(16.0, 19.0, 18.470588235294116)","(20.0, 30.0, 27.5)","(41.0, 85.0, 83.07692307692308)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.638095238095238)","(51.0, 65.0, 61.25)","(51.0, 60.0, 55.294117647058826)","(101.0, 350.0, 300.0)"
04-01-2023 15:35:24.664695,"(8.0, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.5, 14.237373737373737)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.55, 3.548)","(15.0, 17.0, 16.447916666666668)","(16.0, 19.0, 18.425531914893618)","(20.0, 30.0, 27.5)","(41.0, 85.0, 83.07692307692308)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.638095238095238)","(51.0, 65.0, 61.25)","(51.0, 60.0, 55.294117647058826)","(101.0, 350.0, 300.0)"
04-01-2023 15:35:26.160905,"(8.0, 11.0, 10.368055555555555)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.5, 14.257009345794392)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.55, 3.548)","(15.0, 16.5, 16.447916666666668)","(16.0, 19.0, 18.425531914893618)","(20.0, 30.0, 27.5)","(41.0, 85.0, 83.07692307692308)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.638095238095238)","(51.0, 65.0, 61.25)","(51.0, 60.0, 55.294117647058826)","(101.0, 350.0, 300.0)"
04-01-2023 15:35:27.719528,"(8.0, 10.5, 10.434426229508198)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.5, 14.257009345794392)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.55, 3.548)","(15.0, 17.0, 16.935483870967744)","(16.0, 19.0, 18.357142857142858)","(20.0, 30.0, 27.5)","(41.0, 85.0, 83.07692307692308)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.638095238095238)","(51.0, 65.0, 61.25)","(51.0, 60.0, 55.294117647058826)","(101.0, 350.0, 300.0)"
04-01-2023 15:35:29.190659,"(8.0, 10.5, 10.359154929577464)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.5, 14.257009345794392)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.55, 3.547023809523809)","(15.0, 17.0, 16.935483870967744)","(16.0, 19.0, 18.486486486486488)","(20.0, 30.0, 27.5)","(41.0, 85.0, 83.07692307692308)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.638095238095238)","(51.0, 65.0, 61.25)","(51.0, 60.0, 55.294117647058826)","(101.0, 350.0, 300.0)"
04-01-2023 15:35:30.771536,"(8.0, 10.5, 10.296511627906977)","(31.0, 48.0, 47.142857142857146)","(10.0, 14.5, 14.257009345794392)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.55, 3.547023809523809)","(15.0, 17.0, 16.935483870967744)","(16.0, 19.0, 18.486486486486488)","(20.0, 30.0, 27.5)","(41.0, 85.0, 83.07692307692308)","(51.0, 80.0, 76.25)","(7.5, 8.8, 8.638095238095238)","(51.0, 65.0, 61.25)","(51.0, 60.0, 55.294117647058826)","(101.0, 350.0, 300.0)"
04-01-2023 15:35:32.281980,"(8.0, 10.5, 10.280219780219781)","(31.0, 48.0, 47.45454545454545)","(10.0, 14.5, 14.283333333333333)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.55, 3.547023809523809)","(15.0, 17.0, 16.87878787878788)","(16.0, 19.0, 18.71212121212121)","(20.0, 30.0, 27.5)","(41.0, 85.0, 82.14285714285714)","(51.0, 80.0, 76.25)","(8.0, 8.8, 8.630188679245283)","(51.0, 65.0, 62.0)","(51.0, 60.0, 55.294117647058826)","(101.0, 350.0, 295.0)"
04-01-2023 15:35:33.799401,"(8.0, 10.5, 10.280219780219781)","(31.0, 48.0, 47.45454545454545)","(10.0, 14.5, 14.283333333333333)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.55, 3.5381642512077294)","(15.0, 17.0, 16.87878787878788)","(16.0, 19.0, 18.71212121212121)","(20.0, 30.0, 27.5)","(41.0, 85.0, 83.57142857142857)","(51.0, 80.0, 76.25)","(8.0, 8.8, 8.630188679245283)","(51.0, 65.0, 62.0)","(51.0, 60.0, 55.294117647058826)","(101.0, 330.0, 270.0)"
04-01-2023 15:35:35.332717,"(8.0, 10.5, 10.280219780219781)","(31.0, 48.0, 47.64705882352941)","(10.0, 14.5, 14.303418803418804)","(4.6, 5.2, 5.180327868852459)","(3.2, 3.6, 3.547023809523809)","(15.0, 17.0, 16.88)","(16.0, 19.0, 18.404255319148938)","(20.0, 30.0, 27.25)","(41.0, 85.0, 83.57142857142857)","(51.0, 80.0, 76.25)","(8.0, 8.8, 8.391304347826086)","(51.0, 65.0, 62.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 320.0, 270.0)"
