,Rocky Banner,Wham Bam Kent,Nobu Lad,Aeroplane Wish,Ebby Justice,Mr Sizzler,Misled,Black Onyx Mae
09-01-2023 16:33:53.700006,"(1.85, 2.1, 2.066582278481013)","(9.0, 12.5, 12.142857142857142)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.8, 5.763157894736842)","(16.0, 21.0, 20.3)","(31.0, 48.0, 44.69565217391305)","(6.5, 8.6, 8.325925925925926)","(15.0, 24.0, 23.238095238095237)"
09-01-2023 16:33:54.727502,"(1.85, 2.08, 2.0782608695652174)","(9.0, 12.0, 11.9875)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.9, 5.800000000000001)","(16.0, 21.0, 20.38235294117647)","(31.0, 48.0, 44.69565217391305)","(6.5, 8.4, 8.266666666666667)","(15.0, 24.0, 23.0)"
09-01-2023 16:33:55.816638,"(1.85, 2.08, 2.0773076923076923)","(9.0, 12.5, 12.222222222222221)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.9, 5.797872340425532)","(16.0, 21.0, 20.38235294117647)","(31.0, 48.0, 44.69565217391305)","(6.5, 8.4, 8.266666666666667)","(15.0, 24.0, 22.916666666666668)"
09-01-2023 16:33:56.919777,"(1.85, 2.08, 2.0774074074074074)","(9.0, 12.5, 12.243589743589743)","(26.0, 44.0, 42.46808510638298)","(4.4, 5.9, 5.7875000000000005)","(16.0, 20.0, 19.85)","(31.0, 48.0, 44.484848484848484)","(6.5, 8.2, 8.05)","(15.0, 24.0, 23.071428571428573)"
09-01-2023 16:33:58.036747,"(1.85, 2.1, 2.0784000000000002)","(9.0, 12.5, 12.14)","(26.0, 44.0, 42.565217391304344)","(4.4, 5.9, 5.782608695652174)","(16.0, 20.0, 19.634615384615383)","(31.0, 48.0, 44.484848484848484)","(6.5, 8.2, 7.9399999999999995)","(15.0, 24.0, 23.476190476190474)"
09-01-2023 16:33:59.179021,"(1.85, 2.1, 2.0932631578947367)","(9.0, 12.5, 12.14)","(26.0, 44.0, 42.565217391304344)","(4.4, 5.9, 5.791228070175439)","(16.0, 20.0, 19.555555555555557)","(31.0, 48.0, 44.484848484848484)","(6.5, 8.0, 7.9)","(15.0, 24.0, 23.53191489361702)"
09-01-2023 16:34:00.294975,"(1.85, 2.1, 2.0942105263157895)","(9.0, 12.5, 12.14)","(26.0, 44.0, 42.565217391304344)","(4.4, 5.9, 5.776)","(16.0, 20.0, 19.551724137931036)","(31.0, 48.0, 44.484848484848484)","(6.5, 8.0, 7.972093023255814)","(15.0, 24.0, 23.53191489361702)"
09-01-2023 16:34:01.421216,"(1.85, 2.1, 2.0952380952380953)","(9.0, 12.5, 12.14)","(26.0, 44.0, 42.565217391304344)","(4.4, 5.9, 5.795833333333333)","(16.0, 20.0, 19.551724137931036)","(31.0, 48.0, 44.5)","(6.5, 8.0, 7.972093023255814)","(15.0, 24.0, 23.476190476190474)"
09-01-2023 16:34:02.452667,"(1.85, 2.1, 2.098048780487805)","(9.0, 12.5, 12.14)","(26.0, 44.0, 42.565217391304344)","(4.4, 5.9, 5.795833333333333)","(16.0, 20.0, 19.546875)","(31.0, 48.0, 44.5)","(6.5, 8.0, 7.866666666666666)","(15.0, 24.0, 23.38888888888889)"
09-01-2023 16:34:03.490871,"(1.85, 2.12, 2.110625)","(9.0, 12.5, 12.027777777777779)","(26.0, 44.0, 42.565217391304344)","(4.4, 5.9, 5.810714285714286)","(16.0, 20.0, 19.545454545454547)","(31.0, 48.0, 44.5)","(6.5, 8.0, 7.858064516129032)","(15.0, 24.0, 23.476190476190474)"
09-01-2023 16:34:04.507989,"(1.85, 2.12, 2.118846153846154)","(9.0, 12.5, 12.022727272727273)","(26.0, 44.0, 42.565217391304344)","(4.4, 5.8, 5.76875)","(16.0, 20.0, 19.583333333333332)","(31.0, 48.0, 44.44444444444444)","(6.5, 8.0, 7.858064516129032)","(15.0, 24.0, 23.02857142857143)"
09-01-2023 16:34:05.515442,"(1.85, 2.12, 2.118730158730159)","(9.0, 12.5, 12.28125)","(26.0, 44.0, 42.21621621621622)","(4.4, 5.8, 5.74)","(16.0, 19.5, 19.03125)","(31.0, 48.0, 44.44444444444444)","(6.5, 8.0, 7.858064516129032)","(15.0, 24.0, 23.02857142857143)"
09-01-2023 16:34:06.539800,"(1.85, 2.12, 2.118730158730159)","(9.0, 12.5, 12.28125)","(26.0, 44.0, 42.21621621621622)","(4.4, 5.8, 5.74)","(16.0, 19.5, 19.03125)","(31.0, 48.0, 44.44444444444444)","(6.5, 8.0, 7.858064516129032)","(15.0, 24.0, 23.02857142857143)"
09-01-2023 16:34:07.613954,"(1.85, 2.12, 2.129135802469136)","(9.0, 12.5, 12.076923076923077)","(26.0, 44.0, 41.12)","(4.4, 5.8, 5.716)","(16.0, 19.5, 18.15625)","(31.0, 48.0, 44.355555555555554)","(6.5, 8.0, 7.8)","(15.0, 24.0, 23.1)"
09-01-2023 16:34:08.627963,"(1.85, 2.14, 2.129135802469136)","(9.0, 12.5, 12.076923076923077)","(26.0, 44.0, 41.12)","(4.4, 5.8, 5.716)","(16.0, 19.0, 18.285714285714285)","(31.0, 48.0, 44.355555555555554)","(6.5, 8.0, 7.8)","(15.0, 24.0, 23.1)"
09-01-2023 16:34:09.685645,"(1.85, 2.14, 2.129268292682927)","(9.0, 12.5, 12.076923076923077)","(26.0, 44.0, 41.12)","(4.4, 5.8, 5.716)","(16.0, 18.5, 18.38888888888889)","(31.0, 48.0, 44.355555555555554)","(6.5, 8.0, 7.781818181818181)","(15.0, 24.0, 23.75)"
09-01-2023 16:34:10.732998,"(1.85, 2.14, 2.1282666666666668)","(9.0, 12.5, 12.228155339805825)","(26.0, 44.0, 41.12)","(4.4, 6.0, 5.940983606557377)","(16.0, 18.5, 18.27777777777778)","(31.0, 48.0, 44.355555555555554)","(6.5, 8.0, 7.781818181818181)","(15.0, 24.0, 23.81818181818182)"
09-01-2023 16:34:11.786929,"(1.85, 2.14, 2.1282666666666668)","(9.0, 12.5, 12.228155339805825)","(26.0, 44.0, 41.12)","(4.6, 6.0, 5.933333333333334)","(16.0, 18.5, 18.306451612903224)","(31.0, 48.0, 44.355555555555554)","(6.5, 8.0, 7.76)","(16.0, 24.0, 23.857142857142858)"
09-01-2023 16:34:12.826572,"(1.85, 2.14, 2.127945205479452)","(9.0, 12.5, 12.228155339805825)","(26.0, 44.0, 41.12)","(4.6, 6.0, 5.933333333333334)","(16.0, 18.5, 18.306451612903224)","(31.0, 48.0, 44.355555555555554)","(6.5, 8.0, 7.76)","(16.0, 24.0, 23.857142857142858)"
09-01-2023 16:34:13.939061,"(1.85, 2.14, 2.127945205479452)","(9.0, 12.5, 11.993421052631579)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.963636363636364)","(16.0, 18.5, 18.307692307692307)","(31.0, 48.0, 43.967213114754095)","(6.5, 8.0, 7.684615384615384)","(16.0, 24.0, 23.862068965517242)"
09-01-2023 16:34:15.001511,"(1.85, 2.16, 2.1522897196261686)","(9.0, 12.0, 11.993421052631579)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.905882352941177)","(16.0, 18.5, 18.2)","(31.0, 48.0, 43.74193548387097)","(6.5, 7.8, 7.663636363636363)","(16.0, 24.0, 23.833333333333332)"
09-01-2023 16:34:16.079355,"(1.85, 2.16, 2.1490365448504987)","(9.0, 12.0, 11.91)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.909677419354838)","(16.0, 18.5, 18.25)","(31.0, 48.0, 43.74193548387097)","(6.5, 7.8, 7.663636363636363)","(16.0, 24.0, 23.862068965517242)"
09-01-2023 16:34:17.194643,"(1.85, 2.16, 2.147404580152672)","(9.0, 12.0, 11.91)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.909677419354838)","(16.0, 18.5, 18.31578947368421)","(31.0, 48.0, 43.74193548387097)","(6.5, 7.8, 7.688888888888888)","(16.0, 24.0, 23.862068965517242)"
09-01-2023 16:34:18.287078,"(1.85, 2.16, 2.147404580152672)","(9.0, 12.0, 11.91)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.909677419354838)","(16.0, 18.5, 18.294871794871796)","(31.0, 48.0, 43.74193548387097)","(6.5, 7.8, 7.663636363636363)","(16.0, 24.0, 23.862068965517242)"
09-01-2023 16:34:19.344816,"(1.85, 2.16, 2.146904761904762)","(9.0, 12.0, 11.91)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.909677419354838)","(16.0, 18.5, 18.294871794871796)","(31.0, 48.0, 43.74193548387097)","(6.5, 7.8, 7.663636363636363)","(16.0, 24.0, 23.833333333333332)"
09-01-2023 16:34:20.412253,"(1.85, 2.16, 2.14696)","(9.0, 12.0, 11.91)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.936)","(16.0, 18.5, 18.294871794871796)","(31.0, 48.0, 43.74193548387097)","(6.5, 7.8, 7.663636363636363)","(16.0, 24.0, 23.833333333333332)"
09-01-2023 16:34:21.425760,"(1.85, 2.16, 2.14696)","(9.0, 12.0, 11.91)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.909677419354838)","(16.0, 18.0, 17.904761904761905)","(31.0, 48.0, 43.74193548387097)","(6.5, 7.8, 7.663636363636363)","(16.0, 24.0, 23.862068965517242)"
09-01-2023 16:34:22.400346,"(1.85, 2.16, 2.146528925619835)","(9.0, 12.0, 11.91)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.909677419354838)","(16.0, 18.0, 17.81578947368421)","(31.0, 48.0, 45.130434782608695)","(6.5, 7.8, 7.692857142857142)","(16.0, 24.0, 23.862068965517242)"
09-01-2023 16:34:23.426113,"(1.85, 2.16, 2.146473029045643)","(9.0, 12.0, 11.91)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.909677419354838)","(16.0, 18.0, 17.81578947368421)","(31.0, 46.0, 44.32258064516129)","(6.5, 7.8, 7.692857142857142)","(16.0, 24.0, 23.833333333333332)"
09-01-2023 16:34:24.469725,"(1.85, 2.16, 2.146473029045643)","(9.0, 12.0, 11.91)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.936)","(16.0, 18.0, 17.8)","(31.0, 46.0, 44.32258064516129)","(6.5, 7.8, 7.692857142857142)","(16.0, 24.0, 23.833333333333332)"
09-01-2023 16:34:25.601759,"(1.85, 2.16, 2.147011952191235)","(9.0, 12.0, 11.91)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.909677419354838)","(16.0, 18.0, 17.88235294117647)","(31.0, 46.0, 44.32258064516129)","(6.5, 7.8, 7.692857142857142)","(16.0, 24.0, 23.833333333333332)"
09-01-2023 16:34:26.679500,"(1.85, 2.16, 2.1470967741935487)","(9.0, 12.0, 11.91)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.909677419354838)","(16.0, 18.0, 17.88235294117647)","(31.0, 46.0, 44.32258064516129)","(6.5, 7.8, 7.638888888888888)","(16.0, 24.0, 23.833333333333332)"
09-01-2023 16:34:27.736739,"(1.85, 2.16, 2.1470967741935487)","(9.0, 12.0, 11.91)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.909677419354838)","(16.0, 18.0, 17.88235294117647)","(31.0, 46.0, 44.32258064516129)","(6.5, 7.8, 7.638888888888888)","(16.0, 24.0, 23.833333333333332)"
09-01-2023 16:34:28.761760,"(1.85, 2.16, 2.1470967741935487)","(9.0, 12.0, 11.91)","(26.0, 44.0, 40.8)","(4.6, 6.0, 5.909677419354838)","(16.0, 18.0, 17.88235294117647)","(31.0, 46.0, 44.88)","(6.5, 7.8, 7.638888888888888)","(16.0, 24.0, 23.789473684210527)"
09-01-2023 16:34:29.801336,"(1.85, 2.16, 2.1470967741935487)","(9.0, 12.0, 11.91)","(26.0, 44.0, 41.31578947368421)","(4.6, 6.0, 5.936)","(16.0, 18.0, 17.88235294117647)","(31.0, 46.0, 44.88)","(6.5, 7.8, 7.638888888888888)","(16.0, 24.0, 23.789473684210527)"
09-01-2023 16:34:30.846658,"(1.85, 2.16, 2.147586206896552)","(9.0, 12.0, 11.91)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.91764705882353)","(16.0, 18.0, 17.77777777777778)","(31.0, 46.0, 44.88)","(6.5, 7.8, 7.638888888888888)","(16.0, 24.0, 23.833333333333332)"
09-01-2023 16:34:31.893880,"(1.85, 2.16, 2.1474235807860262)","(9.0, 12.0, 11.91)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.91764705882353)","(16.0, 18.0, 17.77777777777778)","(31.0, 46.0, 44.88)","(6.5, 7.8, 7.638888888888888)","(16.0, 24.0, 23.833333333333332)"
09-01-2023 16:34:32.958134,"(1.85, 2.16, 2.1474235807860262)","(9.0, 12.0, 11.91)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.91764705882353)","(16.0, 18.0, 17.77777777777778)","(31.0, 46.0, 44.88)","(6.5, 7.8, 7.638888888888888)","(16.0, 24.0, 23.789473684210527)"
09-01-2023 16:34:34.045082,"(1.85, 2.16, 2.147256637168142)","(9.0, 12.0, 11.91)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.966666666666667)","(16.0, 18.0, 17.77777777777778)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.638888888888888)","(16.0, 24.0, 23.789473684210527)"
09-01-2023 16:34:35.113408,"(1.85, 2.16, 2.147256637168142)","(9.0, 12.0, 11.91)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.951515151515151)","(16.0, 18.0, 17.77777777777778)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.638888888888888)","(16.0, 24.0, 23.789473684210527)"
09-01-2023 16:34:36.172762,"(1.85, 2.16, 2.147256637168142)","(9.0, 12.0, 11.91)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.951515151515151)","(16.0, 18.0, 17.77777777777778)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.64375)","(16.0, 24.0, 23.789473684210527)"
09-01-2023 16:34:37.210132,"(1.85, 2.16, 2.1470852017937223)","(9.0, 12.0, 11.916666666666666)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.951515151515151)","(16.0, 18.0, 17.77777777777778)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.661904761904761)","(16.0, 24.0, 23.789473684210527)"
09-01-2023 16:34:38.177963,"(1.85, 2.16, 2.146666666666667)","(9.0, 12.0, 11.916666666666666)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.936)","(16.0, 18.0, 17.77777777777778)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.661904761904761)","(16.0, 24.0, 23.789473684210527)"
09-01-2023 16:34:39.190940,"(1.85, 2.16, 2.146666666666667)","(9.0, 12.0, 11.916666666666666)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.92)","(16.0, 18.0, 17.77777777777778)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.661904761904761)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:40.282887,"(1.85, 2.16, 2.146666666666667)","(9.0, 12.0, 11.916666666666666)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.92)","(16.0, 18.0, 17.818181818181817)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.668421052631579)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:41.420558,"(1.85, 2.16, 2.146666666666667)","(9.0, 12.0, 11.844827586206897)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.92)","(16.0, 18.0, 17.91176470588235)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.697142857142857)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:42.556364,"(1.85, 2.14, 2.13125)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.954545454545454)","(16.0, 18.0, 17.91176470588235)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.697142857142857)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:43.636438,"(1.85, 2.14, 2.13125)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.954545454545454)","(16.0, 18.0, 17.91176470588235)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.697142857142857)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:44.727130,"(1.85, 2.14, 2.13125)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.954545454545454)","(16.0, 18.0, 17.88888888888889)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.697142857142857)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:45.737033,"(1.85, 2.14, 2.138181818181818)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.954545454545454)","(15.0, 18.0, 17.88888888888889)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.697142857142857)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:46.761492,"(1.85, 2.14, 2.138181818181818)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.954545454545454)","(15.0, 18.0, 17.88888888888889)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:47.773882,"(1.85, 2.14, 2.138181818181818)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.954545454545454)","(15.0, 18.0, 17.88888888888889)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:48.828415,"(1.85, 2.14, 2.138181818181818)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.954545454545454)","(15.0, 18.0, 17.88888888888889)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:49.882932,"(1.85, 2.14, 2.138181818181818)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.954545454545454)","(15.0, 18.0, 17.88888888888889)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:50.928184,"(1.85, 2.14, 2.138181818181818)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.954545454545454)","(15.0, 18.0, 17.88888888888889)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:51.921720,"(1.85, 2.14, 2.138181818181818)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.954545454545454)","(15.0, 18.0, 17.88888888888889)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:52.908742,"(1.85, 2.14, 2.138181818181818)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.954545454545454)","(15.0, 18.0, 17.88888888888889)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:53.928467,"(1.85, 2.14, 2.138181818181818)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.954545454545454)","(15.0, 18.0, 17.88888888888889)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:54.969353,"(1.85, 2.14, 2.138181818181818)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.0, 5.954545454545454)","(15.0, 18.0, 17.91176470588235)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:56.104276,"(1.85, 2.14, 2.13)","(9.0, 12.0, 11.878378378378379)","(26.0, 38.0, 37.76)","(4.6, 6.2, 5.9445544554455445)","(15.0, 18.0, 17.91176470588235)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:57.258168,"(1.85, 2.14, 2.13)","(9.0, 12.0, 11.875)","(26.0, 38.0, 37.76)","(4.6, 6.2, 5.9445544554455445)","(15.0, 18.0, 17.91176470588235)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:58.331381,"(1.85, 2.14, 2.13)","(9.0, 12.0, 11.875)","(26.0, 38.0, 37.68421052631579)","(4.6, 6.2, 5.9445544554455445)","(15.0, 18.0, 17.91176470588235)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:34:59.372346,"(1.85, 2.14, 2.13)","(9.0, 12.0, 11.875)","(26.0, 38.0, 37.68421052631579)","(4.6, 6.2, 5.9445544554455445)","(15.0, 18.0, 17.91176470588235)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:35:00.389348,"(1.85, 2.14, 2.13)","(9.0, 12.0, 11.875)","(26.0, 38.0, 37.68421052631579)","(4.6, 6.2, 5.952325581395349)","(15.0, 18.0, 17.91176470588235)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:35:01.387782,"(1.85, 2.14, 2.13)","(9.0, 12.0, 11.875)","(26.0, 38.0, 37.68421052631579)","(4.6, 6.2, 5.950561797752809)","(15.0, 18.0, 17.91176470588235)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:35:02.464202,"(1.85, 2.14, 2.13)","(9.0, 12.0, 11.875)","(26.0, 38.0, 37.68421052631579)","(4.6, 6.2, 5.950561797752809)","(15.0, 18.0, 17.91176470588235)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:35:03.698383,"(1.85, 2.14, 2.13)","(9.0, 12.0, 11.875)","(26.0, 38.0, 37.68421052631579)","(4.6, 6.2, 5.950561797752809)","(15.0, 18.0, 17.91176470588235)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.68095238095238)","(16.0, 24.0, 23.80952380952381)"
09-01-2023 16:35:05.096228,"(1.85, 2.14, 2.13)","(9.0, 12.0, 11.75)","(26.0, 38.0, 37.666666666666664)","(4.6, 6.2, 5.845833333333333)","(15.0, 18.0, 17.763157894736842)","(31.0, 46.0, 44.666666666666664)","(6.5, 7.8, 7.6650602409638555)","(16.0, 24.0, 23.416666666666668)"
09-01-2023 16:35:06.336271,"(1.85, 2.22, 2.198723404255319)","(9.0, 12.0, 11.578125)","(26.0, 38.0, 37.666666666666664)","(4.6, 5.9, 5.814285714285715)","(15.0, 18.0, 17.6875)","(31.0, 46.0, 45.294117647058826)","(6.5, 7.8, 7.678481012658228)","(16.0, 24.0, 23.416666666666668)"
09-01-2023 16:35:07.604946,"(1.85, 2.22, 2.198723404255319)","(9.0, 12.0, 11.74)","(26.0, 38.0, 37.666666666666664)","(4.6, 5.9, 5.810638297872341)","(15.0, 18.0, 17.6875)","(31.0, 46.0, 45.294117647058826)","(6.5, 7.8, 7.678481012658228)","(16.0, 24.0, 23.416666666666668)"
09-01-2023 16:35:09.749564,"(1.85, 2.26, 2.2555371900826446)","(9.0, 11.5, 11.21111111111111)","(26.0, 38.0, 37.666666666666664)","(4.6, 5.8, 5.757777777777778)","(15.0, 18.0, 17.6875)","(31.0, 46.0, 45.294117647058826)","(6.5, 7.6, 7.559420289855073)","(16.0, 24.0, 23.096774193548388)"
09-01-2023 16:35:11.563548,"(1.85, 2.26, 2.2744999999999997)","(9.0, 11.5, 11.066666666666666)","(26.0, 38.0, 37.0)","(4.6, 5.8, 5.613725490196079)","(15.0, 18.0, 17.6875)","(31.0, 46.0, 44.8)","(6.5, 7.6, 7.567213114754098)","(16.0, 24.0, 23.416666666666668)"
09-01-2023 16:35:13.176005,"(1.85, 2.28, 2.3334924078091106)","(9.0, 11.5, 10.87012987012987)","(26.0, 38.0, 35.333333333333336)","(4.6, 5.7, 5.487387387387387)","(15.0, 18.0, 17.642857142857142)","(31.0, 46.0, 45.07692307692308)","(6.5, 7.6, 7.487323943661972)","(16.0, 24.0, 23.153846153846153)"
09-01-2023 16:35:14.708695,"(1.85, 2.34, 2.2712499999999998)","(9.0, 11.0, 10.981818181818182)","(26.0, 36.0, 35.44444444444444)","(4.6, 5.5, 5.670329670329671)","(15.0, 18.0, 17.444444444444443)","(31.0, 46.0, 44.35294117647059)","(6.5, 7.6, 7.424242424242425)","(16.0, 24.0, 23.363636363636363)"
09-01-2023 16:35:15.848536,"(1.85, 2.28, 2.2712499999999998)","(9.0, 11.0, 10.956896551724139)","(26.0, 36.0, 35.44444444444444)","(4.6, 5.7, 5.607142857142858)","(15.0, 18.0, 17.42105263157895)","(31.0, 46.0, 44.35294117647059)","(6.5, 7.6, 7.424242424242425)","(16.0, 24.0, 23.363636363636363)"
09-01-2023 16:35:17.026676,"(1.85, 2.28, 2.2697029702970295)","(9.0, 11.0, 10.956896551724139)","(26.0, 36.0, 35.44444444444444)","(4.6, 5.7, 5.607142857142858)","(15.0, 18.0, 17.42105263157895)","(31.0, 46.0, 44.35294117647059)","(6.5, 7.6, 7.424242424242425)","(16.0, 24.0, 23.363636363636363)"
09-01-2023 16:35:18.254655,"(1.85, 2.28, 2.2668354430379747)","(9.0, 11.0, 10.956896551724139)","(26.0, 36.0, 35.44444444444444)","(4.6, 5.7, 5.607142857142858)","(15.0, 18.0, 17.42105263157895)","(31.0, 46.0, 44.35294117647059)","(6.5, 7.6, 7.424242424242425)","(16.0, 24.0, 23.363636363636363)"
09-01-2023 16:35:19.524067,"(1.85, 2.28, 2.2668354430379747)","(9.0, 11.0, 10.956896551724139)","(26.0, 36.0, 35.44444444444444)","(4.6, 5.7, 5.607142857142858)","(15.0, 18.0, 17.42105263157895)","(31.0, 46.0, 44.35294117647059)","(6.5, 7.6, 7.424242424242425)","(16.0, 24.0, 23.363636363636363)"
09-01-2023 16:35:20.657112,"(1.85, 2.3, 2.2816666666666663)","(9.0, 11.0, 10.956896551724139)","(26.0, 34.0, 33.8)","(4.6, 5.7, 5.666666666666667)","(15.0, 18.0, 17.42105263157895)","(31.0, 46.0, 43.2)","(6.5, 7.6, 7.476923076923077)","(16.0, 24.0, 23.416666666666668)"
09-01-2023 16:35:21.913239,"(1.85, 2.3, 2.2816666666666663)","(9.0, 11.0, 10.956896551724139)","(26.0, 34.0, 33.6)","(4.6, 5.7, 5.678571428571429)","(15.0, 18.0, 17.42105263157895)","(31.0, 46.0, 43.2)","(6.5, 7.6, 7.48695652173913)","(16.0, 24.0, 23.5)"
09-01-2023 16:35:23.078206,"(1.85, 2.3, 2.273333333333333)","(9.0, 11.0, 10.956896551724139)","(26.0, 34.0, 33.6)","(4.6, 5.7, 5.678571428571429)","(15.0, 18.0, 17.42105263157895)","(31.0, 46.0, 43.2)","(6.5, 7.6, 7.517647058823529)","(16.0, 24.0, 23.5)"
