,Knight Walker,Yarraman Markle,Nightwatch Star,Gemmas Express,Lexy Can Bern,Beatboxer,Blissfull Donna,Caesars Rockstar,Neville Shannon
15-12-2022 14:49:43.705067,"(16.0, 30.0, 28.0)","(3.9, 4.9, 4.825)","(2.6, 3.2, 3.1205882352941177)","(51.0, 100.0, 75.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.142857142857142)","(5.0, 7.4, 7.171428571428572)","(18.0, 26.0, 23.5)","(21.0, 50.0, 33.2)"
15-12-2022 14:49:44.820678,"(16.0, 30.0, 28.0)","(3.9, 4.9, 4.825)","(2.6, 3.2, 3.1205882352941177)","(51.0, 100.0, 75.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.142857142857142)","(5.0, 7.4, 7.171428571428572)","(18.0, 26.0, 23.5)","(21.0, 50.0, 33.2)"
15-12-2022 14:49:45.946840,"(16.0, 30.0, 28.0)","(3.9, 4.9, 4.825)","(2.6, 3.2, 3.1205882352941177)","(51.0, 100.0, 75.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.142857142857142)","(5.0, 7.4, 7.171428571428572)","(18.0, 26.0, 23.5)","(21.0, 50.0, 33.2)"
15-12-2022 14:49:47.062472,"(16.0, 30.0, 28.0)","(3.9, 4.9, 4.825)","(2.6, 3.2, 3.1205882352941177)","(51.0, 100.0, 75.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.142857142857142)","(5.0, 7.4, 7.171428571428572)","(18.0, 26.0, 23.5)","(21.0, 50.0, 33.2)"
15-12-2022 14:49:48.230641,"(16.0, 30.0, 28.0)","(3.9, 4.9, 4.825)","(2.6, 3.2, 3.1205882352941177)","(51.0, 100.0, 75.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.0)","(5.0, 7.4, 7.171428571428572)","(18.0, 26.0, 23.5)","(21.0, 50.0, 38.0)"
15-12-2022 14:49:49.356730,"(16.0, 30.0, 28.0)","(3.9, 4.9, 4.825)","(2.6, 3.2, 3.1205882352941177)","(51.0, 100.0, 75.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.0)","(5.0, 7.4, 7.133333333333334)","(18.0, 26.0, 23.5)","(21.0, 46.0, 36.666666666666664)"
15-12-2022 14:49:50.511225,"(16.0, 30.0, 28.0)","(3.9, 4.9, 4.825)","(2.6, 3.2, 3.1205882352941177)","(51.0, 100.0, 75.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.0)","(5.0, 7.4, 7.08)","(18.0, 26.0, 23.5)","(21.0, 50.0, 35.0)"
15-12-2022 14:49:51.658695,"(16.0, 30.0, 28.0)","(3.9, 4.9, 4.825)","(2.6, 3.2, 3.1205882352941177)","(51.0, 100.0, 75.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.0)","(5.0, 7.4, 7.08)","(18.0, 26.0, 23.5)","(21.0, 50.0, 35.0)"
15-12-2022 14:49:52.750094,"(16.0, 30.0, 28.0)","(3.9, 4.9, 4.825)","(2.6, 3.2, 3.1205882352941177)","(51.0, 100.0, 75.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.0)","(5.0, 7.4, 7.08)","(18.0, 26.0, 23.5)","(21.0, 50.0, 35.0)"
15-12-2022 14:49:53.861375,"(16.0, 30.0, 28.0)","(3.9, 4.9, 4.825)","(2.6, 3.2, 3.1205882352941177)","(51.0, 100.0, 70.83333333333333)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.0)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 35.0)"
15-12-2022 14:49:54.977720,"(16.0, 30.0, 28.0)","(3.9, 4.9, 4.825)","(2.6, 3.2, 3.11)","(51.0, 100.0, 70.83333333333333)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.0)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 35.0)"
15-12-2022 14:49:56.133926,"(16.0, 30.0, 28.0)","(3.9, 4.9, 4.825)","(2.6, 3.2, 3.11)","(51.0, 100.0, 70.83333333333333)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.0)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 40.0)"
15-12-2022 14:49:57.319731,"(16.0, 30.0, 26.4)","(3.9, 5.0, 4.9)","(2.6, 3.25, 3.164285714285714)","(51.0, 100.0, 93.33333333333334)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.0)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 35.0)"
15-12-2022 14:49:58.520554,"(16.0, 30.0, 28.0)","(3.9, 6.0, 5.3999999999999995)","(2.6, 3.25, 3.13)","(51.0, 110.0, 105.9090909090909)","(5.0, 6.2, 5.933333333333334)","(13.0, 23.0, 19.666666666666668)","(5.0, 7.4, 7.222222222222222)","(18.0, 26.0, 25.375)","(21.0, 50.0, 32.857142857142854)"
15-12-2022 14:49:59.723991,"(16.0, 30.0, 28.0)","(3.9, 5.9, 5.1000000000000005)","(2.6, 3.25, 3.13)","(51.0, 110.0, 105.9090909090909)","(5.0, 6.2, 5.933333333333334)","(13.0, 23.0, 19.666666666666668)","(5.0, 7.4, 7.222222222222222)","(18.0, 26.0, 25.375)","(21.0, 50.0, 32.857142857142854)"
15-12-2022 14:50:00.972739,"(16.0, 30.0, 28.0)","(3.9, 5.8, 5.188888888888889)","(2.6, 3.25, 3.13)","(51.0, 110.0, 105.9090909090909)","(5.0, 6.2, 5.933333333333334)","(13.0, 23.0, 19.666666666666668)","(5.0, 7.4, 7.222222222222222)","(18.0, 26.0, 25.375)","(21.0, 50.0, 32.857142857142854)"
15-12-2022 14:50:02.117448,"(16.0, 30.0, 26.4)","(3.9, 5.6, 5.214285714285714)","(2.6, 3.25, 3.13)","(51.0, 110.0, 105.9090909090909)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:50:03.233582,"(16.0, 30.0, 25.5)","(3.9, 5.6, 5.214285714285714)","(2.6, 3.25, 3.13)","(51.0, 110.0, 105.9090909090909)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:04.343281,"(16.0, 30.0, 25.5)","(3.9, 5.5, 4.833333333333334)","(2.6, 3.25, 3.21)","(51.0, 110.0, 105.9090909090909)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:05.428275,"(16.0, 30.0, 25.5)","(3.9, 5.5, 4.833333333333334)","(2.6, 3.25, 3.21)","(51.0, 110.0, 105.9090909090909)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:06.484851,"(16.0, 30.0, 25.5)","(3.9, 5.5, 4.833333333333334)","(2.6, 3.3, 3.1676470588235293)","(51.0, 110.0, 105.9090909090909)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:07.586923,"(16.0, 30.0, 25.5)","(3.9, 5.5, 4.833333333333334)","(2.6, 3.3, 3.175)","(51.0, 110.0, 105.9090909090909)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:08.657121,"(16.0, 30.0, 25.5)","(3.9, 5.5, 4.833333333333334)","(2.6, 3.3, 3.175)","(51.0, 110.0, 105.9090909090909)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:09.751427,"(16.0, 30.0, 25.5)","(3.9, 5.5, 4.833333333333334)","(2.6, 3.3, 3.1421052631578945)","(51.0, 110.0, 105.9090909090909)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:10.854881,"(16.0, 30.0, 25.5)","(3.9, 5.5, 4.833333333333334)","(2.6, 3.3, 3.1421052631578945)","(51.0, 110.0, 105.9090909090909)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:11.996256,"(16.0, 30.0, 25.5)","(3.9, 5.5, 4.833333333333334)","(2.6, 3.3, 3.1421052631578945)","(51.0, 110.0, 105.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:13.113978,"(16.0, 30.0, 25.5)","(3.9, 5.5, 4.833333333333334)","(2.6, 3.3, 3.15)","(51.0, 110.0, 105.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:14.291370,"(16.0, 30.0, 25.5)","(3.9, 5.5, 4.928571428571429)","(2.6, 3.3, 3.15)","(51.0, 110.0, 105.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.285714285714286)","(18.0, 26.0, 25.375)","(21.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:15.504172,"(16.0, 30.0, 25.5)","(3.9, 5.5, 5.125)","(2.6, 3.3, 3.15)","(51.0, 110.0, 105.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.097560975609756)","(18.0, 26.0, 25.375)","(21.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:16.702674,"(16.0, 30.0, 25.5)","(3.9, 5.3, 4.871428571428572)","(2.6, 3.3, 3.15)","(51.0, 110.0, 105.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.727272727272727)","(5.0, 7.4, 7.097560975609756)","(18.0, 26.0, 25.375)","(21.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:17.837015,"(16.0, 30.0, 25.5)","(3.9, 5.3, 4.811111111111111)","(2.6, 3.3, 3.15)","(51.0, 110.0, 105.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 19.666666666666668)","(5.0, 7.4, 7.097560975609756)","(18.0, 26.0, 25.375)","(21.0, 50.0, 35.0)"
15-12-2022 14:50:18.958561,"(16.0, 30.0, 25.5)","(3.9, 5.2, 4.811111111111111)","(2.6, 3.3, 3.15)","(51.0, 110.0, 105.0)","(5.0, 6.2, 5.96)","(13.0, 23.0, 20.0)","(5.0, 7.4, 7.097560975609756)","(18.0, 26.0, 25.375)","(21.0, 50.0, 35.0)"
15-12-2022 14:50:20.028016,"(16.0, 30.0, 25.5)","(3.9, 5.2, 4.811111111111111)","(2.6, 3.3, 3.1588235294117646)","(51.0, 110.0, 105.0)","(5.0, 6.2, 6.0285714285714285)","(13.0, 23.0, 19.666666666666668)","(5.0, 7.4, 7.097560975609756)","(18.0, 26.0, 25.375)","(21.0, 50.0, 35.0)"
15-12-2022 14:50:21.115347,"(16.0, 30.0, 25.5)","(3.9, 5.2, 4.811111111111111)","(2.6, 3.3, 3.18)","(51.0, 110.0, 105.0)","(5.0, 6.2, 6.022222222222222)","(13.0, 23.0, 19.666666666666668)","(5.0, 7.4, 7.0125)","(18.0, 26.0, 25.375)","(21.0, 50.0, 35.0)"
15-12-2022 14:50:22.211675,"(16.0, 30.0, 25.5)","(3.9, 5.2, 4.811111111111111)","(2.6, 3.3, 3.18)","(51.0, 110.0, 105.0)","(5.0, 6.2, 5.953846153846154)","(13.0, 23.0, 20.0)","(5.0, 7.4, 6.395652173913043)","(18.0, 26.0, 25.375)","(21.0, 50.0, 35.0)"
15-12-2022 14:50:23.301597,"(16.0, 30.0, 25.5)","(3.9, 5.2, 4.952941176470588)","(2.6, 3.3, 3.18)","(51.0, 110.0, 90.0)","(5.0, 6.2, 6.022222222222222)","(13.0, 23.0, 21.0)","(5.0, 7.4, 6.783333333333333)","(18.0, 26.0, 25.375)","(21.0, 50.0, 35.0)"
15-12-2022 14:50:24.391224,"(16.0, 30.0, 26.4)","(3.9, 5.2, 4.98125)","(2.6, 3.3, 3.18)","(51.0, 110.0, 90.0)","(5.0, 6.2, 6.022222222222222)","(13.0, 23.0, 21.0)","(5.0, 7.2, 6.571428571428572)","(18.0, 26.0, 25.375)","(21.0, 50.0, 35.0)"
15-12-2022 14:50:25.464107,"(16.0, 30.0, 27.0)","(3.9, 5.2, 4.98125)","(2.6, 3.3, 3.244186046511628)","(51.0, 110.0, 90.0)","(5.0, 6.2, 6.022222222222222)","(13.0, 23.0, 21.0)","(5.5, 7.0, 6.571428571428572)","(19.0, 26.0, 25.375)","(21.0, 50.0, 35.0)"
15-12-2022 14:50:26.528049,"(16.0, 30.0, 27.0)","(3.9, 5.2, 5.061538461538461)","(2.6, 3.3, 3.244186046511628)","(41.0, 110.0, 90.0)","(5.0, 6.2, 6.022222222222222)","(13.0, 23.0, 21.0)","(5.5, 7.0, 6.823529411764706)","(19.0, 26.0, 25.375)","(21.0, 50.0, 35.0)"
15-12-2022 14:50:27.560152,"(16.0, 30.0, 27.0)","(3.9, 5.2, 5.094117647058823)","(2.6, 3.3, 3.255)","(41.0, 110.0, 102.5)","(5.0, 6.2, 6.022222222222222)","(13.0, 23.0, 21.0)","(5.5, 7.0, 6.8125)","(19.0, 26.0, 25.375)","(21.0, 50.0, 35.0)"
15-12-2022 14:50:28.634530,"(15.0, 30.0, 27.0)","(3.9, 5.2, 5.1347826086956525)","(2.6, 3.3, 3.1941176470588233)","(41.0, 110.0, 90.0)","(5.0, 6.2, 6.022222222222222)","(13.0, 23.0, 21.0)","(6.0, 7.0, 6.896551724137931)","(19.0, 26.0, 25.375)","(19.0, 50.0, 35.0)"
15-12-2022 14:50:29.684644,"(15.0, 30.0, 27.0)","(3.9, 5.2, 5.1347826086956525)","(2.6, 3.3, 3.1941176470588233)","(41.0, 110.0, 90.0)","(5.0, 6.2, 6.022222222222222)","(13.0, 23.0, 21.0)","(6.0, 6.8, 6.5)","(19.0, 26.0, 25.375)","(19.0, 50.0, 35.0)"
15-12-2022 14:50:30.764648,"(15.0, 30.0, 27.0)","(3.9, 5.2, 5.084615384615385)","(2.6, 3.3, 3.2399999999999998)","(41.0, 110.0, 102.5)","(5.0, 6.2, 6.022222222222222)","(13.0, 23.0, 21.0)","(6.0, 6.8, 6.4)","(19.0, 26.0, 25.375)","(19.0, 50.0, 35.0)"
15-12-2022 14:50:31.820091,"(15.0, 30.0, 27.0)","(3.9, 5.2, 5.084615384615385)","(2.6, 3.4, 3.3975)","(41.0, 110.0, 103.57142857142857)","(5.0, 6.2, 5.953846153846154)","(13.0, 23.0, 20.142857142857142)","(6.0, 6.8, 6.733333333333333)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:32.879833,"(15.0, 29.0, 26.5)","(3.9, 5.2, 5.084615384615385)","(2.6, 3.4, 3.3975)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.953846153846154)","(13.0, 23.0, 20.142857142857142)","(6.0, 6.8, 6.733333333333333)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:33.977859,"(15.0, 30.0, 27.0)","(3.9, 5.2, 5.084615384615385)","(2.6, 3.4, 3.3978260869565218)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.953846153846154)","(13.0, 23.0, 20.142857142857142)","(6.0, 6.8, 6.4)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:35.054511,"(15.0, 30.0, 27.0)","(3.9, 5.2, 5.084615384615385)","(2.6, 3.4, 3.3978260869565218)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.953846153846154)","(13.0, 23.0, 20.142857142857142)","(6.0, 6.6, 6.314285714285714)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:36.114141,"(15.0, 30.0, 27.0)","(3.9, 5.2, 5.084615384615385)","(2.6, 3.4, 3.3978260869565218)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.953846153846154)","(13.0, 23.0, 20.142857142857142)","(6.0, 6.6, 6.528)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:37.221961,"(15.0, 29.0, 26.5)","(3.9, 5.2, 5.05)","(2.6, 3.4, 3.3978260869565218)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.953846153846154)","(13.0, 23.0, 21.0)","(6.0, 6.6, 6.528)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:38.295313,"(15.0, 29.0, 26.5)","(3.9, 5.2, 5.05)","(2.6, 3.6, 3.4875)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.909090909090909)","(13.0, 23.0, 20.142857142857142)","(6.0, 6.6, 6.528)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:39.386424,"(15.0, 28.0, 26.666666666666668)","(3.9, 5.2, 5.05)","(2.6, 3.6, 3.4699999999999998)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.909090909090909)","(13.0, 23.0, 20.142857142857142)","(6.0, 6.6, 6.528)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:40.488807,"(15.0, 30.0, 28.0)","(3.9, 5.2, 5.05)","(2.6, 3.6, 3.4699999999999998)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.909090909090909)","(13.0, 23.0, 20.142857142857142)","(6.0, 6.6, 6.528)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:41.563508,"(15.0, 30.0, 26.4)","(4.0, 5.2, 5.05)","(2.7, 3.6, 3.396875)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.909090909090909)","(13.0, 23.0, 20.142857142857142)","(5.5, 6.6, 6.528)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:42.649820,"(15.0, 30.0, 25.5)","(4.0, 5.1, 4.816666666666666)","(2.7, 3.6, 3.507142857142857)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.909090909090909)","(13.0, 23.0, 20.142857142857142)","(5.5, 6.6, 6.528)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:43.798943,"(15.0, 30.0, 25.5)","(4.0, 5.1, 4.803703703703704)","(2.7, 3.6, 3.5277777777777777)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.909090909090909)","(13.0, 23.0, 20.142857142857142)","(5.5, 6.6, 6.528)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:44.886516,"(15.0, 30.0, 25.5)","(4.0, 5.1, 4.729629629629629)","(2.7, 3.6, 3.5277777777777777)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.909090909090909)","(13.0, 23.0, 20.142857142857142)","(5.5, 6.6, 6.084615384615384)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:46.008020,"(15.0, 30.0, 25.5)","(4.0, 5.1, 4.729629629629629)","(2.7, 3.6, 3.4869565217391303)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.909090909090909)","(13.0, 23.0, 20.142857142857142)","(5.5, 6.2, 6.06046511627907)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:47.133861,"(15.0, 30.0, 25.5)","(4.0, 5.1, 4.729629629629629)","(2.7, 3.6, 3.4869565217391303)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.909090909090909)","(13.0, 23.0, 20.142857142857142)","(5.5, 6.2, 6.066666666666666)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:48.208107,"(15.0, 30.0, 25.5)","(4.0, 5.1, 4.729629629629629)","(2.7, 3.6, 3.4869565217391303)","(41.0, 110.0, 105.5)","(5.0, 6.2, 5.909090909090909)","(13.0, 23.0, 20.142857142857142)","(5.5, 6.2, 6.066666666666666)","(19.0, 26.0, 25.375)","(19.0, 50.0, 36.666666666666664)"
15-12-2022 14:50:49.274861,"(15.0, 30.0, 25.5)","(4.0, 5.1, 4.729629629629629)","(2.7, 3.6, 3.4869565217391303)","(41.0, 110.0, 105.9090909090909)","(5.0, 6.2, 6.093333333333334)","(13.0, 23.0, 21.666666666666668)","(5.5, 6.2, 6.086956521739131)","(19.0, 26.0, 24.5)","(19.0, 50.0, 42.0)"
15-12-2022 14:50:50.333161,"(15.0, 30.0, 27.428571428571427)","(4.0, 5.1, 5.025925925925926)","(2.7, 3.0, 2.980492396813903)","(41.0, 110.0, 105.9090909090909)","(5.0, 6.2, 6.140000000000001)","(13.0, 23.0, 21.75)","(5.5, 6.2, 6.072727272727273)","(19.0, 26.0, 25.2)","(19.0, 50.0, 41.0)"
15-12-2022 14:50:51.372813,"(15.0, 30.0, 28.0)","(4.0, 5.1, 4.752173913043478)","(2.7, 3.0, 2.9808695652173913)","(41.0, 270.0, 173.52941176470588)","(5.0, 7.8, 7.359999999999999)","(13.0, 24.0, 21.545454545454547)","(5.5, 6.2, 6.047826086956522)","(19.0, 26.0, 25.2)","(19.0, 50.0, 41.0)"
15-12-2022 14:50:52.395902,"(15.0, 30.0, 28.0)","(4.0, 5.1, 4.729629629629629)","(2.7, 3.1, 3.0981273408239702)","(41.0, 260.0, 240.5)","(5.0, 7.6, 7.425)","(13.0, 24.0, 21.5)","(5.5, 6.2, 6.047826086956522)","(19.0, 26.0, 25.2)","(19.0, 50.0, 40.0)"
15-12-2022 14:50:53.427344,"(15.0, 30.0, 28.0)","(4.0, 5.1, 4.729629629629629)","(2.7, 3.15, 3.1485822306238185)","(41.0, 260.0, 182.0)","(5.0, 7.6, 7.133333333333333)","(13.0, 24.0, 22.75)","(5.5, 6.2, 6.047826086956522)","(19.0, 26.0, 25.2)","(19.0, 50.0, 40.0)"
15-12-2022 14:50:54.472211,"(15.0, 30.0, 26.4)","(4.0, 5.1, 4.729629629629629)","(2.7, 3.25, 3.247577519379845)","(41.0, 250.0, 115.0)","(5.0, 7.6, 7.133333333333333)","(13.0, 24.0, 22.75)","(5.5, 6.2, 6.033333333333333)","(19.0, 26.0, 25.2)","(19.0, 50.0, 40.0)"
15-12-2022 14:50:55.516893,"(15.0, 30.0, 28.0)","(4.0, 5.1, 4.729629629629629)","(2.7, 3.25, 3.229230769230769)","(41.0, 230.0, 195.0)","(5.0, 7.4, 7.066666666666666)","(13.0, 29.0, 22.75)","(5.5, 6.2, 5.842857142857143)","(19.0, 26.0, 25.2)","(19.0, 50.0, 40.0)"
15-12-2022 14:50:56.577295,"(15.0, 30.0, 28.0)","(4.0, 5.1, 4.8999999999999995)","(2.7, 3.25, 3.2311627906976743)","(41.0, 220.0, 198.57142857142856)","(5.0, 7.2, 7.066666666666666)","(13.0, 29.0, 22.75)","(5.5, 6.2, 5.842857142857143)","(19.0, 26.0, 25.2)","(19.0, 50.0, 40.0)"
15-12-2022 14:50:57.652119,"(15.0, 30.0, 26.4)","(4.0, 5.1, 4.766666666666667)","(2.7, 3.25, 3.060597014925373)","(41.0, 220.0, 175.0)","(5.0, 7.2, 6.6000000000000005)","(14.0, 28.0, 24.333333333333332)","(5.5, 6.2, 5.811111111111111)","(19.0, 26.0, 25.2)","(19.0, 50.0, 40.0)"
15-12-2022 14:50:58.719341,"(15.0, 30.0, 26.4)","(4.0, 5.1, 4.766666666666667)","(2.6, 3.25, 3.060597014925373)","(41.0, 210.0, 175.0)","(5.0, 7.2, 6.6000000000000005)","(14.0, 27.0, 24.333333333333332)","(5.5, 6.2, 5.811111111111111)","(19.0, 26.0, 25.2)","(19.0, 50.0, 40.0)"
15-12-2022 14:50:59.823274,"(15.0, 30.0, 28.0)","(4.0, 5.1, 4.766666666666667)","(2.6, 3.0, 2.9991304347826087)","(41.0, 200.0, 107.14285714285714)","(5.0, 7.0, 6.6571428571428575)","(14.0, 26.0, 22.75)","(5.5, 6.2, 5.657142857142857)","(19.0, 26.0, 25.2)","(19.0, 50.0, 51.0)"
15-12-2022 14:51:00.903362,"(15.0, 30.0, 29.0)","(4.0, 5.1, 4.9)","(2.6, 3.0, 2.98)","(41.0, 200.0, 107.14285714285714)","(5.0, 7.0, 6.6571428571428575)","(14.0, 26.0, 23.5625)","(5.5, 6.2, 5.7625)","(19.0, 26.0, 24.5)","(19.0, 70.0, 49.5)"
15-12-2022 14:51:02.034899,"(15.0, 30.0, 28.0)","(4.0, 5.1, 5.0)","(2.6, 3.0, 2.9657142857142857)","(41.0, 200.0, 107.14285714285714)","(5.0, 7.4, 7.2)","(14.0, 26.0, 24.0)","(5.5, 6.2, 5.699999999999999)","(19.0, 26.0, 25.2)","(19.0, 65.0, 55.33333333333333)"
15-12-2022 14:51:03.096100,"(15.0, 30.0, 29.0)","(4.0, 5.1, 4.95)","(2.6, 3.0, 2.957333333333333)","(41.0, 200.0, 83.33333333333333)","(5.0, 7.4, 7.057142857142857)","(14.0, 26.0, 22.25)","(5.5, 6.2, 5.699999999999999)","(19.0, 26.0, 25.2)","(19.0, 65.0, 51.5)"
15-12-2022 14:51:04.195017,"(15.0, 30.0, 29.0)","(4.0, 5.1, 4.95)","(2.6, 3.0, 2.9657142857142857)","(41.0, 200.0, 83.33333333333333)","(5.0, 7.4, 7.28888888888889)","(14.0, 26.0, 23.0)","(5.5, 6.2, 5.7625)","(19.0, 26.0, 25.2)","(19.0, 65.0, 47.0)"
15-12-2022 14:51:05.300764,"(15.0, 30.0, 29.0)","(4.0, 5.1, 4.990909090909091)","(2.6, 3.05, 2.8615887850467288)","(41.0, 190.0, 125.0)","(5.0, 7.4, 7.28888888888889)","(14.0, 26.0, 23.0)","(5.5, 6.2, 5.7250000000000005)","(19.0, 26.0, 25.2)","(19.0, 65.0, 47.0)"
15-12-2022 14:51:06.442298,"(16.0, 30.0, 29.0)","(4.0, 5.1, 4.990909090909091)","(2.6, 3.05, 2.8656435643564353)","(41.0, 190.0, 100.0)","(5.0, 7.4, 7.066666666666666)","(14.0, 26.0, 23.0)","(5.5, 6.2, 5.751851851851852)","(19.0, 26.0, 25.2)","(21.0, 65.0, 50.5)"
15-12-2022 14:51:07.576766,"(16.0, 30.0, 29.0)","(4.0, 5.1, 4.990909090909091)","(2.6, 3.05, 2.8656435643564353)","(41.0, 180.0, 100.0)","(5.0, 7.4, 7.066666666666666)","(14.0, 26.0, 23.75)","(5.5, 6.4, 5.95)","(19.0, 26.0, 25.2)","(21.0, 65.0, 48.666666666666664)"
