,Hes Blazing,Ebony Princess,What A Stunner,On Any Day,Love Letter,Here He Comes,Tuta Panda
261,"[datetime.datetime(2022, 11, 28, 10, 32, 56, 975553), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 32, 56, 975553), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 32, 56, 975553), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 32, 56, 975553), 3.6, 5.4]","[datetime.datetime(2022, 11, 28, 10, 32, 56, 975553), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 32, 56, 975553), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 32, 56, 975553), 6.0, 14.5]"
262,"[datetime.datetime(2022, 11, 28, 10, 32, 58, 84994), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 32, 58, 84994), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 32, 58, 84994), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 32, 58, 84994), 3.6, 5.4]","[datetime.datetime(2022, 11, 28, 10, 32, 58, 84994), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 32, 58, 84994), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 32, 58, 84994), 6.0, 14.5]"
263,"[datetime.datetime(2022, 11, 28, 10, 32, 59, 191797), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 32, 59, 191797), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 32, 59, 191797), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 32, 59, 191797), 3.6, 5.4]","[datetime.datetime(2022, 11, 28, 10, 32, 59, 191797), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 32, 59, 191797), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 32, 59, 191797), 6.0, 14.5]"
264,"[datetime.datetime(2022, 11, 28, 10, 33, 0, 304166), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 0, 304166), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 0, 304166), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 0, 304166), 3.6, 5.4]","[datetime.datetime(2022, 11, 28, 10, 33, 0, 304166), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 0, 304166), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 0, 304166), 6.0, 14.5]"
265,"[datetime.datetime(2022, 11, 28, 10, 33, 1, 420637), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 1, 420637), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 1, 420637), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 1, 420637), 3.6, 5.4]","[datetime.datetime(2022, 11, 28, 10, 33, 1, 420637), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 1, 420637), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 1, 420637), 6.0, 14.5]"
266,"[datetime.datetime(2022, 11, 28, 10, 33, 2, 527527), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 2, 527527), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 2, 527527), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 2, 527527), 3.6, 5.4]","[datetime.datetime(2022, 11, 28, 10, 33, 2, 527527), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 2, 527527), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 2, 527527), 6.0, 14.5]"
267,"[datetime.datetime(2022, 11, 28, 10, 33, 3, 657330), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 3, 657330), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 3, 657330), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 3, 657330), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 3, 657330), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 3, 657330), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 3, 657330), 6.0, 14.5]"
268,"[datetime.datetime(2022, 11, 28, 10, 33, 4, 770685), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 4, 770685), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 4, 770685), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 4, 770685), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 4, 770685), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 4, 770685), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 4, 770685), 6.0, 14.5]"
269,"[datetime.datetime(2022, 11, 28, 10, 33, 5, 884335), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 5, 884335), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 5, 884335), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 5, 884335), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 5, 884335), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 5, 884335), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 5, 884335), 6.0, 14.5]"
270,"[datetime.datetime(2022, 11, 28, 10, 33, 6, 984747), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 6, 984747), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 6, 984747), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 6, 984747), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 6, 984747), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 6, 984747), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 6, 984747), 6.0, 14.5]"
271,"[datetime.datetime(2022, 11, 28, 10, 33, 8, 93954), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 8, 93954), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 8, 93954), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 8, 93954), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 8, 93954), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 8, 93954), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 8, 93954), 6.0, 14.5]"
272,"[datetime.datetime(2022, 11, 28, 10, 33, 9, 214211), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 9, 214211), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 9, 214211), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 9, 214211), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 9, 214211), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 9, 214211), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 9, 214211), 6.0, 14.5]"
273,"[datetime.datetime(2022, 11, 28, 10, 33, 10, 357413), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 10, 357413), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 10, 357413), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 10, 357413), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 10, 357413), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 10, 357413), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 10, 357413), 6.0, 14.5]"
274,"[datetime.datetime(2022, 11, 28, 10, 33, 11, 464362), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 11, 464362), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 11, 464362), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 11, 464362), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 11, 464362), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 11, 464362), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 11, 464362), 6.0, 14.5]"
275,"[datetime.datetime(2022, 11, 28, 10, 33, 12, 583446), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 12, 583446), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 12, 583446), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 12, 583446), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 12, 583446), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 12, 583446), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 12, 583446), 6.0, 14.5]"
276,"[datetime.datetime(2022, 11, 28, 10, 33, 13, 694303), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 13, 694303), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 13, 694303), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 13, 694303), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 13, 694303), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 13, 694303), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 13, 694303), 6.0, 14.5]"
277,"[datetime.datetime(2022, 11, 28, 10, 33, 14, 807792), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 14, 807792), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 14, 807792), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 14, 807792), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 14, 807792), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 14, 807792), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 14, 807792), 6.0, 14.5]"
278,"[datetime.datetime(2022, 11, 28, 10, 33, 15, 953908), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 15, 953908), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 15, 953908), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 15, 953908), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 15, 953908), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 15, 953908), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 15, 953908), 6.0, 14.5]"
279,"[datetime.datetime(2022, 11, 28, 10, 33, 17, 67688), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 17, 67688), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 17, 67688), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 17, 67688), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 17, 67688), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 17, 67688), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 17, 67688), 6.0, 14.5]"
280,"[datetime.datetime(2022, 11, 28, 10, 33, 18, 198475), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 18, 198475), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 18, 198475), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 18, 198475), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 18, 198475), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 18, 198475), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 18, 198475), 6.0, 14.5]"
281,"[datetime.datetime(2022, 11, 28, 10, 33, 19, 298331), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 19, 298331), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 19, 298331), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 19, 298331), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 19, 298331), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 19, 298331), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 19, 298331), 6.0, 14.5]"
282,"[datetime.datetime(2022, 11, 28, 10, 33, 20, 425211), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 20, 425211), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 20, 425211), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 20, 425211), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 20, 425211), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 20, 425211), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 20, 425211), 6.0, 14.5]"
283,"[datetime.datetime(2022, 11, 28, 10, 33, 21, 538004), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 21, 538004), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 21, 538004), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 21, 538004), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 21, 538004), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 21, 538004), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 21, 538004), 6.0, 14.5]"
284,"[datetime.datetime(2022, 11, 28, 10, 33, 22, 649610), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 22, 649610), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 22, 649610), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 22, 649610), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 22, 649610), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 22, 649610), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 22, 649610), 6.0, 14.5]"
285,"[datetime.datetime(2022, 11, 28, 10, 33, 23, 767007), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 23, 767007), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 23, 767007), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 23, 767007), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 23, 767007), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 23, 767007), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 23, 767007), 6.0, 14.5]"
286,"[datetime.datetime(2022, 11, 28, 10, 33, 24, 878066), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 24, 878066), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 24, 878066), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 24, 878066), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 24, 878066), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 24, 878066), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 24, 878066), 6.0, 14.5]"
287,"[datetime.datetime(2022, 11, 28, 10, 33, 25, 995822), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 25, 995822), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 25, 995822), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 25, 995822), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 25, 995822), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 25, 995822), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 25, 995822), 6.0, 14.5]"
288,"[datetime.datetime(2022, 11, 28, 10, 33, 27, 116294), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 27, 116294), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 27, 116294), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 27, 116294), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 27, 116294), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 27, 116294), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 27, 116294), 6.0, 14.5]"
289,"[datetime.datetime(2022, 11, 28, 10, 33, 28, 267118), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 28, 267118), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 28, 267118), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 28, 267118), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 28, 267118), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 28, 267118), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 28, 267118), 6.0, 14.5]"
290,"[datetime.datetime(2022, 11, 28, 10, 33, 29, 395953), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 29, 395953), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 29, 395953), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 29, 395953), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 29, 395953), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 29, 395953), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 29, 395953), 6.0, 14.5]"
291,"[datetime.datetime(2022, 11, 28, 10, 33, 30, 500372), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 30, 500372), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 30, 500372), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 30, 500372), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 30, 500372), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 30, 500372), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 30, 500372), 6.0, 14.5]"
292,"[datetime.datetime(2022, 11, 28, 10, 33, 31, 619525), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 31, 619525), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 31, 619525), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 31, 619525), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 31, 619525), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 31, 619525), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 31, 619525), 6.0, 14.5]"
293,"[datetime.datetime(2022, 11, 28, 10, 33, 32, 732405), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 32, 732405), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 32, 732405), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 32, 732405), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 32, 732405), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 32, 732405), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 32, 732405), 6.0, 14.5]"
294,"[datetime.datetime(2022, 11, 28, 10, 33, 33, 848760), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 33, 848760), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 33, 848760), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 33, 848760), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 33, 848760), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 33, 848760), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 33, 848760), 6.0, 14.5]"
295,"[datetime.datetime(2022, 11, 28, 10, 33, 34, 979851), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 34, 979851), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 34, 979851), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 34, 979851), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 34, 979851), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 34, 979851), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 34, 979851), 6.0, 14.5]"
296,"[datetime.datetime(2022, 11, 28, 10, 33, 36, 96575), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 36, 96575), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 36, 96575), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 36, 96575), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 36, 96575), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 36, 96575), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 36, 96575), 6.0, 14.5]"
297,"[datetime.datetime(2022, 11, 28, 10, 33, 37, 204758), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 37, 204758), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 37, 204758), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 37, 204758), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 37, 204758), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 37, 204758), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 37, 204758), 6.0, 14.5]"
298,"[datetime.datetime(2022, 11, 28, 10, 33, 38, 379563), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 38, 379563), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 38, 379563), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 38, 379563), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 38, 379563), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 38, 379563), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 38, 379563), 6.0, 14.5]"
299,"[datetime.datetime(2022, 11, 28, 10, 33, 39, 490484), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 39, 490484), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 39, 490484), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 39, 490484), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 39, 490484), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 39, 490484), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 39, 490484), 6.0, 14.5]"
300,"[datetime.datetime(2022, 11, 28, 10, 33, 40, 597799), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 40, 597799), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 40, 597799), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 40, 597799), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 40, 597799), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 40, 597799), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 40, 597799), 6.0, 14.5]"
301,"[datetime.datetime(2022, 11, 28, 10, 33, 41, 730035), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 41, 730035), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 41, 730035), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 41, 730035), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 41, 730035), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 41, 730035), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 41, 730035), 6.0, 14.5]"
302,"[datetime.datetime(2022, 11, 28, 10, 33, 42, 837215), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 42, 837215), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 42, 837215), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 42, 837215), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 42, 837215), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 42, 837215), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 42, 837215), 6.0, 14.5]"
303,"[datetime.datetime(2022, 11, 28, 10, 33, 43, 960282), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 43, 960282), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 43, 960282), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 43, 960282), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 43, 960282), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 43, 960282), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 43, 960282), 6.0, 14.5]"
304,"[datetime.datetime(2022, 11, 28, 10, 33, 45, 76566), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 45, 76566), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 45, 76566), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 45, 76566), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 45, 76566), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 45, 76566), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 45, 76566), 6.0, 14.5]"
305,"[datetime.datetime(2022, 11, 28, 10, 33, 46, 186216), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 46, 186216), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 46, 186216), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 46, 186216), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 46, 186216), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 46, 186216), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 46, 186216), 6.0, 14.5]"
306,"[datetime.datetime(2022, 11, 28, 10, 33, 47, 288310), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 33, 47, 288310), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 33, 47, 288310), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 33, 47, 288310), 3.6, 5.1]","[datetime.datetime(2022, 11, 28, 10, 33, 47, 288310), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 33, 47, 288310), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 33, 47, 288310), 6.0, 14.5]"
