,Amuri Andy,Its Better,Anna Jem,Money Bags,Taieri Missile,Miss Adobe,Opawa Barns
05-01-2023 15:40:54.883311,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 73.41666666666667)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 10.907692307692308)"
05-01-2023 15:40:56.039365,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 73.41666666666667)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 10.907692307692308)"
05-01-2023 15:40:57.161750,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 73.41666666666667)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:40:58.251979,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 73.41666666666667)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:40:59.246114,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 73.41666666666667)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:00.214301,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 73.41666666666667)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:01.140836,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 73.41666666666667)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:02.140979,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 73.41666666666667)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:03.136376,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 73.41666666666667)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:04.168275,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 73.41666666666667)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:05.221281,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.97)"
05-01-2023 15:41:06.287721,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:07.322972,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:08.432265,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:09.453557,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:10.459806,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:11.443134,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:12.411677,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:13.360916,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:14.359761,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:15.333326,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:16.310833,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:17.404750,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 10.549999999999999)"
05-01-2023 15:41:18.399355,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:19.454316,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:20.451218,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 121.5)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:21.475811,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:22.505720,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:23.606538,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:24.633686,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:25.686170,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:26.706660,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:27.721011,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:28.673090,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:29.603339,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:30.534118,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:31.536607,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:32.599289,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:33.673749,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:34.739465,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:35.769132,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.675)"
05-01-2023 15:41:36.741151,"(3.4, 4.8, 3.95625)","(3.3, 5.0, 4.04)","(4.2, 7.4, 6.3)","(17.0, 85.0, 78.72727272727272)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.7)"
05-01-2023 15:41:37.667046,"(3.4, 4.9, 4.0)","(3.2, 5.0, 3.9333333333333336)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.7)"
05-01-2023 15:41:38.636453,"(3.4, 4.9, 4.0)","(3.2, 5.0, 3.9333333333333336)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.7)"
05-01-2023 15:41:39.650411,"(3.4, 4.9, 4.0)","(3.2, 5.0, 3.9333333333333336)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 22.0, 18.17142857142857)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.7)"
05-01-2023 15:41:40.731456,"(3.4, 4.9, 4.0)","(3.2, 5.0, 3.9333333333333336)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 22.0, 22.28888888888889)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.6)"
05-01-2023 15:41:41.827711,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 22.28888888888889)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.6)"
05-01-2023 15:41:42.906919,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 22.28888888888889)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.6)"
05-01-2023 15:41:43.943305,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 22.28888888888889)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.6)"
05-01-2023 15:41:44.937273,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 22.28888888888889)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.6)"
05-01-2023 15:41:45.921598,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 22.28888888888889)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.6)"
05-01-2023 15:41:46.972045,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 22.28888888888889)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.6)"
05-01-2023 15:41:47.985465,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 22.28888888888889)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.6)"
05-01-2023 15:41:49.030813,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 22.28888888888889)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 10.5375)"
05-01-2023 15:41:50.006747,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 22.28888888888889)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:41:50.994333,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 22.28888888888889)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:41:51.930095,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 19.714285714285715)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:41:52.926436,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:41:54.032944,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:41:55.094733,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:41:56.150337,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:41:57.224879,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:41:58.247966,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 65.47368421052632)","(9.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:41:59.213220,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 33.5)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:42:00.174404,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 33.5)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:42:01.138685,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 33.5)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:42:02.167795,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 33.5)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:42:03.213815,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 33.5)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:42:04.201858,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 33.5)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5875)"
05-01-2023 15:42:05.195668,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 33.5)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 10.896153846153846)"
05-01-2023 15:42:06.148010,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 33.5)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5625)"
05-01-2023 15:42:07.159030,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 33.5)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5625)"
05-01-2023 15:42:08.219092,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 33.5)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5625)"
05-01-2023 15:42:09.298945,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 33.5)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5625)"
05-01-2023 15:42:10.346318,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 33.5)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5625)"
05-01-2023 15:42:11.389329,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 50.214285714285715)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5625)"
05-01-2023 15:42:12.402225,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 50.214285714285715)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5625)"
05-01-2023 15:42:13.411136,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.4, 6.3)","(17.0, 110.0, 50.214285714285715)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5625)"
05-01-2023 15:42:14.321355,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.0, 6.2368421052631575)","(17.0, 110.0, 50.214285714285715)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 11.5, 9.5625)"
05-01-2023 15:42:15.341395,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.0, 6.2368421052631575)","(17.0, 110.0, 50.214285714285715)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 7.875)"
05-01-2023 15:42:16.370309,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.0, 6.2368421052631575)","(17.0, 110.0, 50.214285714285715)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 6.84375)"
05-01-2023 15:42:17.417094,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.0, 6.2368421052631575)","(17.0, 110.0, 50.214285714285715)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 6.84375)"
05-01-2023 15:42:18.431706,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.033333333333333)","(4.2, 7.0, 6.2368421052631575)","(17.0, 110.0, 50.214285714285715)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 6.84375)"
05-01-2023 15:42:19.394099,"(3.4, 4.9, 4.0)","(3.2, 5.1, 4.390909090909091)","(4.2, 7.0, 6.2368421052631575)","(17.0, 110.0, 50.214285714285715)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 6.84375)"
05-01-2023 15:42:20.355238,"(3.4, 4.7, 3.9125)","(3.2, 5.1, 4.390909090909091)","(4.2, 7.0, 6.2368421052631575)","(17.0, 110.0, 50.214285714285715)","(10.0, 24.0, 14.133333333333333)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 6.84375)"
05-01-2023 15:42:21.295606,"(3.4, 4.7, 3.9125)","(3.2, 5.1, 4.390909090909091)","(4.2, 7.0, 6.2368421052631575)","(17.0, 110.0, 50.214285714285715)","(10.0, 24.0, 20.2)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 6.84375)"
05-01-2023 15:42:22.362402,"(3.4, 4.7, 3.9125)","(3.2, 5.1, 4.390909090909091)","(4.2, 7.0, 6.2368421052631575)","(17.0, 85.0, 73.66666666666667)","(10.0, 24.0, 14.266666666666666)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 6.84375)"
05-01-2023 15:42:23.370373,"(3.4, 4.7, 3.9125)","(3.2, 5.1, 4.390909090909091)","(4.2, 7.0, 6.2368421052631575)","(17.0, 85.0, 73.66666666666667)","(10.0, 24.0, 14.266666666666666)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 8.272727272727273)"
05-01-2023 15:42:24.386877,"(3.4, 4.7, 3.9125)","(3.2, 5.0, 3.861538461538461)","(4.2, 7.0, 6.2368421052631575)","(17.0, 85.0, 73.66666666666667)","(10.0, 24.0, 14.266666666666666)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 8.272727272727273)"
05-01-2023 15:42:25.439372,"(3.4, 4.7, 3.9125)","(3.2, 5.0, 3.861538461538461)","(4.2, 7.0, 6.2368421052631575)","(17.0, 85.0, 73.66666666666667)","(10.0, 24.0, 14.266666666666666)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 8.272727272727273)"
05-01-2023 15:42:26.385919,"(3.4, 4.9, 4.0)","(3.2, 5.0, 3.861538461538461)","(4.2, 7.0, 6.2368421052631575)","(17.0, 85.0, 73.66666666666667)","(10.0, 24.0, 14.266666666666666)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 8.272727272727273)"
05-01-2023 15:42:27.336136,"(3.4, 4.9, 4.0)","(3.2, 5.0, 3.861538461538461)","(4.2, 7.0, 6.2368421052631575)","(17.0, 85.0, 73.66666666666667)","(10.0, 24.0, 14.266666666666666)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 8.272727272727273)"
05-01-2023 15:42:28.354036,"(3.4, 4.9, 4.0)","(3.2, 5.0, 3.861538461538461)","(4.2, 7.0, 6.2368421052631575)","(17.0, 85.0, 73.66666666666667)","(10.0, 24.0, 14.266666666666666)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 8.272727272727273)"
05-01-2023 15:42:29.399387,"(3.4, 4.9, 4.0)","(3.2, 5.0, 3.861538461538461)","(4.2, 7.0, 6.2368421052631575)","(17.0, 85.0, 82.0)","(10.0, 24.0, 14.266666666666666)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 8.272727272727273)"
05-01-2023 15:42:30.469425,"(3.4, 4.9, 4.0)","(3.2, 5.0, 3.861538461538461)","(4.2, 7.0, 6.2368421052631575)","(17.0, 95.0, 82.0)","(10.0, 24.0, 14.266666666666666)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 8.272727272727273)"
05-01-2023 15:42:31.521831,"(3.4, 4.9, 4.0)","(3.2, 5.0, 3.861538461538461)","(4.2, 7.0, 6.2368421052631575)","(17.0, 95.0, 82.0)","(10.0, 24.0, 14.266666666666666)","(21.0, 220.0, 92.71428571428571)","(3.8, 12.0, 8.272727272727273)"
