,Whata Journey,Tracer Bullet,Vanity Bay,Baileys With Legs,Misstrepo,Chainlinc,Johnrod,Onlysbest,Allambie
07-12-2022 18:59:56.302999,"(4.6, 6.4, 6.297260273972603)","(21.0, 28.0, 27.54140127388535)","(11.0, 13.5, 13.277777777777779)","(7.5, 12.5, 12.642857142857142)","(5.0, 6.8, 6.784)","(3.3, 3.95, 3.8722222222222222)","(21.0, 38.0, 33.15384615384615)","(15.0, 18.5, 17.285714285714285)","(6.0, 6.6, 6.268965517241379)"
07-12-2022 18:59:57.686237,"(4.6, 6.4, 6.297260273972603)","(21.0, 28.0, 27.54140127388535)","(11.0, 13.5, 13.277777777777779)","(7.5, 13.0, 12.6875)","(5.0, 6.8, 6.7384615384615385)","(3.3, 3.95, 3.895121951219512)","(21.0, 38.0, 35.125)","(15.0, 18.0, 17.470588235294116)","(6.0, 6.6, 6.272727272727273)"
07-12-2022 18:59:59.178639,"(4.6, 6.4, 6.300000000000001)","(21.0, 28.0, 27.525316455696203)","(11.0, 13.5, 13.5)","(7.5, 13.0, 12.6875)","(5.0, 6.8, 6.666666666666666)","(3.3, 3.95, 3.924137931034483)","(21.0, 36.0, 32.5)","(15.0, 18.0, 17.055555555555557)","(6.0, 6.4, 6.232432432432432)"
07-12-2022 19:00:00.638177,"(4.6, 6.4, 6.247619047619048)","(21.0, 28.0, 27.525316455696203)","(11.0, 14.0, 13.5)","(7.5, 13.0, 12.6875)","(5.0, 6.8, 6.7555555555555555)","(3.3, 3.95, 3.942105263157895)","(21.0, 34.0, 30.0)","(15.0, 17.5, 17.357142857142858)","(6.0, 6.4, 6.252173913043478)"
07-12-2022 19:00:02.101231,"(4.6, 6.4, 6.252631578947368)","(21.0, 28.0, 27.539473684210527)","(11.0, 14.0, 12.741379310344827)","(7.5, 13.0, 12.8)","(5.0, 6.8, 6.744827586206896)","(3.3, 3.95, 3.911111111111111)","(21.0, 34.0, 31.5)","(15.0, 17.5, 16.75)","(6.0, 6.4, 6.4906976744186045)"
07-12-2022 19:00:03.781040,"(4.6, 6.4, 6.348387096774194)","(21.0, 28.0, 27.535947712418302)","(11.0, 13.0, 13.2)","(7.5, 13.5, 12.763157894736842)","(5.0, 6.8, 6.6187499999999995)","(3.3, 4.0, 3.911111111111111)","(21.0, 36.0, 29.7)","(15.0, 17.5, 16.5)","(6.0, 6.6, 6.2823529411764705)"
07-12-2022 19:00:05.475783,"(4.6, 6.4, 6.023529411764706)","(21.0, 28.0, 27.546666666666667)","(11.0, 14.0, 13.714285714285714)","(7.5, 13.5, 13.34375)","(5.0, 7.2, 6.807407407407407)","(3.3, 4.0, 3.625)","(21.0, 36.0, 32.23076923076923)","(15.0, 17.5, 16.25)","(6.0, 6.6, 6.434146341463414)"
07-12-2022 19:00:06.837660,"(4.6, 6.4, 6.023529411764706)","(21.0, 28.0, 27.546666666666667)","(11.0, 14.0, 13.714285714285714)","(8.0, 14.0, 13.34375)","(5.0, 7.4, 6.807407407407407)","(3.3, 3.65, 3.61)","(21.0, 36.0, 32.76923076923077)","(15.0, 17.0, 15.3)","(6.0, 6.6, 6.48955223880597)"
07-12-2022 19:00:08.406723,"(4.6, 6.4, 6.262857142857143)","(21.0, 28.0, 27.554054054054053)","(11.0, 14.5, 14.3)","(8.0, 14.0, 13.3)","(5.0, 7.4, 6.8)","(3.3, 3.65, 3.575)","(21.0, 36.0, 32.76923076923077)","(15.0, 15.5, 16.59090909090909)","(6.0, 6.8, 6.582278481012659)"
07-12-2022 19:00:09.961981,"(4.6, 6.4, 6.262857142857143)","(21.0, 28.0, 27.554054054054053)","(11.0, 14.5, 14.3)","(8.0, 14.0, 13.2)","(5.0, 7.4, 7.1)","(3.3, 3.6, 3.5242268041237113)","(21.0, 36.0, 32.888888888888886)","(14.0, 17.0, 16.0)","(6.0, 6.8, 6.582278481012659)"
07-12-2022 19:00:11.447157,"(4.6, 6.4, 6.262857142857143)","(21.0, 28.0, 27.535211267605632)","(11.0, 14.5, 14.333333333333334)","(8.0, 14.0, 13.2)","(5.0, 7.2, 6.914285714285715)","(3.3, 3.55, 3.6717391304347826)","(21.0, 36.0, 32.888888888888886)","(14.0, 17.0, 16.0)","(6.0, 6.8, 6.582278481012659)"
07-12-2022 19:00:13.122610,"(4.6, 6.4, 6.302040816326531)","(21.0, 28.0, 27.535211267605632)","(11.0, 14.5, 14.285714285714285)","(8.0, 14.0, 13.15)","(5.0, 7.2, 6.7379310344827585)","(3.3, 3.75, 3.734210526315789)","(21.0, 36.0, 32.888888888888886)","(13.0, 17.0, 16.0)","(6.0, 6.8, 6.582278481012659)"
07-12-2022 19:00:14.874507,"(4.6, 6.4, 6.472)","(21.0, 28.0, 27.51824817518248)","(11.0, 14.5, 14.285714285714285)","(8.0, 14.0, 13.227272727272727)","(5.0, 7.0, 6.844897959183673)","(3.3, 3.8, 3.7857142857142856)","(21.0, 36.0, 33.0)","(13.0, 17.0, 16.0)","(6.0, 6.8, 6.582278481012659)"
07-12-2022 19:00:16.331842,"(4.6, 6.6, 6.5115384615384615)","(21.0, 28.0, 27.525925925925925)","(11.0, 14.5, 13.777777777777779)","(8.0, 14.0, 13.238095238095237)","(5.0, 7.0, 6.866666666666666)","(3.3, 3.85, 3.79)","(21.0, 36.0, 33.0)","(13.0, 17.0, 17.235294117647058)","(6.0, 6.8, 6.6045454545454545)"
07-12-2022 19:00:17.652943,"(4.6, 6.6, 6.5115384615384615)","(21.0, 28.0, 27.525925925925925)","(11.0, 14.0, 13.777777777777779)","(8.0, 14.0, 12.75)","(5.0, 7.0, 6.9523809523809526)","(3.3, 3.85, 3.79)","(21.0, 36.0, 32.8)","(13.0, 17.5, 15.617647058823529)","(6.0, 6.8, 6.546341463414634)"
07-12-2022 19:00:19.003465,"(4.6, 6.6, 6.486567164179105)","(21.0, 28.0, 27.525925925925925)","(11.0, 14.0, 13.777777777777779)","(8.0, 14.0, 12.75)","(5.0, 7.2, 6.9523809523809526)","(3.3, 3.85, 3.79)","(21.0, 34.0, 32.8)","(13.0, 17.5, 15.617647058823529)","(6.0, 6.6, 6.546341463414634)"
07-12-2022 19:00:20.382069,"(4.6, 6.6, 6.318918918918919)","(21.0, 28.0, 27.525925925925925)","(11.0, 14.0, 13.590909090909092)","(8.0, 14.0, 12.857142857142858)","(5.0, 7.2, 6.9523809523809526)","(3.3, 3.85, 3.818421052631579)","(21.0, 34.0, 32.72727272727273)","(13.0, 17.5, 15.75)","(6.0, 6.6, 6.546341463414634)"
07-12-2022 19:00:21.797327,"(4.8, 6.4, 6.318918918918919)","(21.0, 28.0, 27.533834586466167)","(11.0, 14.0, 13.166666666666666)","(8.5, 14.0, 12.857142857142858)","(5.5, 7.2, 6.984615384615385)","(3.3, 3.85, 3.817857142857143)","(21.0, 36.0, 33.0)","(12.0, 16.5, 16.5)","(5.5, 6.6, 6.546341463414634)"
07-12-2022 19:00:23.118968,"(4.8, 6.4, 6.383333333333334)","(21.0, 28.0, 27.533834586466167)","(11.0, 14.0, 13.166666666666666)","(8.5, 14.0, 12.857142857142858)","(5.5, 7.0, 6.9523809523809526)","(3.3, 3.85, 3.81)","(21.0, 34.0, 32.666666666666664)","(12.0, 17.5, 16.5)","(5.5, 6.6, 6.546341463414634)"
07-12-2022 19:00:24.413236,"(4.8, 6.4, 6.300000000000001)","(21.0, 28.0, 27.533834586466167)","(11.0, 14.0, 13.076923076923077)","(8.5, 14.0, 12.857142857142858)","(5.5, 7.2, 6.9523809523809526)","(3.3, 3.95, 3.8375000000000004)","(21.0, 34.0, 32.666666666666664)","(12.0, 17.5, 16.333333333333332)","(5.5, 6.6, 6.546341463414634)"
07-12-2022 19:00:25.656304,"(4.8, 6.4, 6.233802816901409)","(21.0, 28.0, 27.533834586466167)","(11.0, 14.0, 13.076923076923077)","(8.5, 14.0, 12.857142857142858)","(5.5, 7.2, 6.9523809523809526)","(3.3, 3.95, 3.8375000000000004)","(21.0, 34.0, 32.0)","(12.0, 17.5, 16.045454545454547)","(5.5, 6.6, 6.546341463414634)"
07-12-2022 19:00:26.983035,"(4.8, 6.2, 6.113178294573643)","(21.0, 28.0, 27.533834586466167)","(11.0, 14.0, 13.478260869565217)","(8.5, 14.0, 12.75)","(5.5, 7.2, 6.875)","(3.3, 3.95, 3.878)","(21.0, 32.0, 32.5)","(12.0, 17.0, 15.0)","(5.5, 6.6, 6.546341463414634)"
07-12-2022 19:00:28.389704,"(4.8, 6.2, 6.012121212121212)","(21.0, 28.0, 28.0)","(11.0, 14.5, 13.666666666666666)","(8.5, 14.0, 12.857142857142858)","(5.5, 7.2, 6.875)","(3.3, 3.95, 3.8035714285714284)","(21.0, 34.0, 32.5)","(12.0, 16.5, 16.142857142857142)","(5.5, 6.6, 6.546341463414634)"
07-12-2022 19:00:29.771012,"(4.8, 6.2, 6.068085106382979)","(21.0, 29.0, 28.5)","(11.0, 14.0, 13.666666666666666)","(8.5, 14.0, 12.857142857142858)","(5.5, 7.2, 6.752631578947368)","(3.3, 4.2, 3.8411764705882354)","(21.0, 34.0, 33.333333333333336)","(12.0, 16.5, 16.0)","(5.5, 6.6, 6.546341463414634)"
07-12-2022 19:00:31.151708,"(4.8, 6.2, 6.1658536585365855)","(21.0, 29.0, 28.5)","(11.0, 14.0, 13.666666666666666)","(8.5, 14.0, 12.857142857142858)","(5.5, 6.8, 6.872)","(3.3, 4.1, 3.9680851063829787)","(21.0, 34.0, 33.0)","(12.0, 16.5, 16.25)","(5.5, 6.6, 6.564383561643836)"
07-12-2022 19:00:32.497796,"(4.8, 6.4, 6.1658536585365855)","(21.0, 29.0, 28.98611111111111)","(11.0, 14.0, 13.8)","(8.5, 14.0, 12.857142857142858)","(5.5, 7.0, 6.872)","(3.3, 4.0, 3.873076923076923)","(21.0, 34.0, 33.0)","(12.0, 16.5, 15.875)","(5.5, 6.8, 6.682191780821918)"
07-12-2022 19:00:33.819147,"(4.8, 6.4, 6.1658536585365855)","(21.0, 29.0, 28.97222222222222)","(11.0, 14.0, 13.8125)","(8.5, 14.0, 13.076923076923077)","(5.5, 7.0, 6.872)","(3.3, 4.0, 3.7785714285714285)","(21.0, 34.0, 33.0)","(12.0, 17.0, 15.4)","(5.5, 6.8, 6.561111111111111)"
07-12-2022 19:00:35.089937,"(4.8, 6.0, 5.9474074074074075)","(21.0, 30.0, 29.597560975609756)","(11.0, 14.0, 13.8125)","(8.5, 14.0, 13.11111111111111)","(5.5, 7.0, 6.8769230769230765)","(3.3, 3.9, 3.7891304347826087)","(21.0, 34.0, 33.2)","(12.0, 17.0, 16.862068965517242)","(5.5, 6.6, 6.533333333333333)"
07-12-2022 19:00:36.282783,"(4.8, 6.4, 6.065116279069768)","(21.0, 30.0, 29.80263157894737)","(11.0, 14.0, 13.486842105263158)","(8.5, 14.0, 12.625)","(5.5, 7.0, 6.9)","(3.3, 3.9, 3.832894736842105)","(21.0, 34.0, 33.333333333333336)","(12.0, 17.0, 15.142857142857142)","(5.5, 6.6, 6.5487179487179485)"
07-12-2022 19:00:37.443400,"(4.8, 6.4, 6.197183098591549)","(21.0, 29.0, 29.607142857142858)","(11.0, 14.0, 13.5)","(8.5, 13.5, 12.625)","(5.5, 7.0, 6.890322580645162)","(3.3, 3.9, 3.832894736842105)","(21.0, 34.0, 33.42857142857143)","(12.0, 16.0, 14.823529411764707)","(5.5, 6.6, 6.5487179487179485)"
07-12-2022 19:00:38.659609,"(4.8, 6.4, 6.178343949044586)","(21.0, 30.0, 29.607142857142858)","(11.0, 14.0, 13.5)","(8.5, 13.5, 12.928571428571429)","(5.5, 7.2, 6.890322580645162)","(3.3, 3.9, 3.832894736842105)","(21.0, 34.0, 33.42857142857143)","(12.0, 16.0, 13.2)","(5.5, 6.6, 6.5487179487179485)"
07-12-2022 19:00:39.910720,"(4.8, 6.4, 6.178343949044586)","(21.0, 30.0, 29.607142857142858)","(11.0, 14.0, 13.76923076923077)","(8.5, 13.5, 12.928571428571429)","(5.5, 7.2, 6.914285714285715)","(3.3, 3.9, 3.832894736842105)","(21.0, 34.0, 33.42857142857143)","(13.0, 16.0, 13.2)","(5.5, 6.6, 6.5487179487179485)"
07-12-2022 19:00:41.091038,"(4.8, 6.4, 6.178343949044586)","(21.0, 30.0, 29.607142857142858)","(11.0, 14.0, 13.846153846153847)","(8.5, 13.5, 13.055555555555555)","(5.5, 7.0, 6.864285714285714)","(3.3, 3.9, 3.8732142857142855)","(21.0, 34.0, 33.42857142857143)","(13.0, 16.0, 14.0)","(5.5, 6.6, 6.482352941176471)"
07-12-2022 19:00:42.187826,"(4.8, 6.4, 6.185185185185185)","(21.0, 30.0, 29.641304347826086)","(11.0, 14.0, 13.904761904761905)","(8.5, 13.5, 13.055555555555555)","(5.5, 7.0, 7.08235294117647)","(3.3, 3.9, 3.8791666666666664)","(21.0, 34.0, 33.42857142857143)","(13.0, 15.5, 15.2)","(5.5, 6.6, 6.482352941176471)"
07-12-2022 19:00:43.326839,"(4.8, 6.4, 6.097391304347826)","(21.0, 30.0, 29.641304347826086)","(11.0, 14.0, 13.904761904761905)","(8.5, 13.5, 13.026315789473685)","(5.5, 7.2, 6.939130434782609)","(3.3, 3.9, 3.8791666666666664)","(21.0, 34.0, 33.42857142857143)","(13.0, 15.5, 15.2)","(5.5, 6.6, 6.482352941176471)"
07-12-2022 19:00:44.489507,"(4.8, 6.4, 6.156410256410257)","(21.0, 30.0, 29.641304347826086)","(11.0, 14.5, 14.055555555555555)","(8.5, 13.5, 13.026315789473685)","(5.5, 7.0, 6.939130434782609)","(3.3, 3.9, 3.8791666666666664)","(21.0, 34.0, 33.42857142857143)","(13.0, 15.5, 15.2)","(5.5, 6.6, 6.433333333333334)"
07-12-2022 19:00:45.697059,"(4.8, 6.4, 6.174285714285714)","(21.0, 30.0, 29.641304347826086)","(11.0, 14.5, 14.055555555555555)","(8.5, 13.5, 12.954545454545455)","(5.5, 7.0, 6.939130434782609)","(3.3, 3.9, 3.8791666666666664)","(21.0, 34.0, 33.42857142857143)","(13.0, 15.5, 14.714285714285714)","(5.5, 6.6, 6.433333333333334)"
07-12-2022 19:00:46.893439,"(4.8, 6.4, 6.174285714285714)","(21.0, 30.0, 29.641304347826086)","(11.0, 14.5, 14.055555555555555)","(8.5, 13.5, 12.954545454545455)","(5.5, 7.0, 6.950877192982456)","(3.3, 3.9, 3.8829545454545453)","(21.0, 34.0, 33.42857142857143)","(13.0, 15.0, 14.471428571428572)","(5.5, 6.6, 6.448888888888889)"
07-12-2022 19:00:48.044797,"(4.8, 6.2, 6.1375)","(21.0, 30.0, 29.730337078651687)","(11.0, 14.5, 14.055555555555555)","(8.5, 13.5, 13.25)","(5.5, 7.0, 6.939130434782609)","(3.3, 3.95, 3.8666666666666667)","(21.0, 34.0, 33.0)","(13.0, 14.5, 14.469696969696969)","(5.5, 6.6, 6.461538461538462)"
07-12-2022 19:00:49.264403,"(4.8, 6.2, 6.190769230769231)","(21.0, 30.0, 29.72093023255814)","(11.0, 14.5, 13.928571428571429)","(8.5, 13.5, 13.272727272727273)","(5.5, 7.0, 6.949090909090909)","(3.3, 3.95, 3.8861702127659576)","(21.0, 34.0, 33.0)","(13.0, 14.5, 13.75)","(5.5, 6.6, 6.47175572519084)"
07-12-2022 19:00:50.468196,"(4.8, 6.2, 6.038202247191011)","(21.0, 30.0, 29.6)","(11.0, 14.5, 13.928571428571429)","(8.5, 13.5, 13.549019607843137)","(5.5, 7.0, 6.9222222222222225)","(3.3, 3.95, 3.890789473684211)","(21.0, 34.0, 33.42857142857143)","(13.0, 14.5, 14.6)","(5.5, 6.6, 6.46829268292683)"
07-12-2022 19:00:51.704065,"(4.8, 5.9, 5.846666666666667)","(21.0, 32.0, 29.6)","(11.0, 14.5, 14.055555555555555)","(8.5, 14.0, 13.589285714285714)","(5.5, 7.0, 6.946153846153846)","(3.3, 3.95, 3.8291666666666666)","(21.0, 34.0, 33.55555555555556)","(13.0, 15.0, 14.3)","(5.5, 6.6, 6.492)"
07-12-2022 19:00:52.982092,"(4.8, 6.0, 5.951724137931034)","(21.0, 32.0, 29.88235294117647)","(11.0, 14.5, 13.966666666666667)","(8.5, 14.0, 13.581818181818182)","(5.5, 7.0, 6.962162162162162)","(3.3, 3.9, 3.7985294117647057)","(21.0, 34.0, 33.733333333333334)","(13.0, 14.5, 14.3)","(5.5, 6.6, 6.536363636363636)"
07-12-2022 19:00:54.242692,"(4.8, 6.0, 5.8687499999999995)","(21.0, 32.0, 30.76923076923077)","(11.0, 14.5, 14.911764705882353)","(8.5, 14.0, 13.9)","(5.5, 7.0, 6.979591836734694)","(3.3, 3.8, 3.6162735849056604)","(21.0, 34.0, 32.666666666666664)","(13.0, 14.5, 13.857142857142858)","(5.5, 6.6, 6.733333333333333)"
07-12-2022 19:00:55.439829,"(4.8, 6.0, 5.933333333333334)","(21.0, 32.0, 30.714285714285715)","(11.0, 15.5, 14.75)","(8.5, 14.0, 13.837209302325581)","(5.5, 7.2, 6.9365853658536585)","(3.3, 3.65, 3.7281553398058254)","(21.0, 36.0, 33.27272727272727)","(13.0, 16.0, 14.833333333333334)","(5.5, 6.8, 6.666666666666666)"
07-12-2022 19:00:56.596211,"(4.8, 6.0, 5.891666666666667)","(21.0, 32.0, 30.714285714285715)","(11.0, 15.5, 15.346153846153847)","(8.5, 14.0, 13.837209302325581)","(5.5, 7.2, 6.8914285714285715)","(3.3, 3.8, 3.7329787234042553)","(21.0, 36.0, 33.27272727272727)","(13.0, 15.5, 14.833333333333334)","(5.5, 6.8, 6.666666666666666)"
07-12-2022 19:00:57.748882,"(4.8, 6.0, 5.891666666666667)","(21.0, 32.0, 30.714285714285715)","(11.0, 15.5, 14.88888888888889)","(8.5, 14.0, 13.837209302325581)","(5.5, 7.2, 6.988235294117647)","(3.3, 3.75, 3.696428571428571)","(21.0, 36.0, 33.5)","(13.0, 15.5, 15.36111111111111)","(5.5, 6.8, 6.666666666666666)"
07-12-2022 19:00:58.957265,"(4.8, 5.9, 5.835714285714286)","(21.0, 32.0, 30.714285714285715)","(11.0, 15.0, 13.666666666666666)","(8.5, 14.0, 13.837209302325581)","(5.5, 7.2, 6.988235294117647)","(3.3, 3.75, 3.696428571428571)","(21.0, 36.0, 33.5)","(13.0, 15.5, 15.0)","(5.5, 6.8, 6.476510067114094)"
07-12-2022 19:01:00.129150,"(4.8, 5.9, 5.835714285714286)","(21.0, 32.0, 30.714285714285715)","(11.0, 14.5, 14.083333333333334)","(8.5, 14.0, 13.76923076923077)","(5.5, 7.2, 7.03125)","(3.3, 3.75, 3.706551724137931)","(21.0, 36.0, 32.92307692307692)","(13.0, 15.5, 15.333333333333334)","(5.5, 6.6, 6.454545454545455)"
07-12-2022 19:01:01.312522,"(4.8, 5.9, 5.88421052631579)","(21.0, 32.0, 31.0)","(11.0, 14.5, 14.236842105263158)","(8.5, 14.5, 13.76923076923077)","(5.5, 7.2, 7.052054794520548)","(3.3, 3.75, 3.7913793103448272)","(21.0, 36.0, 32.92307692307692)","(13.0, 15.5, 14.8)","(5.5, 6.6, 6.447011952191235)"
07-12-2022 19:01:02.422291,"(4.8, 6.0, 5.868181818181818)","(21.0, 32.0, 31.0)","(11.0, 14.5, 14.236842105263158)","(8.5, 14.0, 13.75)","(5.5, 7.2, 7.052054794520548)","(3.3, 3.8, 3.7913793103448272)","(21.0, 36.0, 32.92307692307692)","(13.0, 15.5, 15.318181818181818)","(5.5, 6.6, 6.333333333333334)"
07-12-2022 19:01:03.656130,"(4.8, 6.0, 5.868181818181818)","(21.0, 32.0, 31.0)","(11.0, 14.5, 14.2)","(8.5, 14.0, 14.036585365853659)","(5.5, 7.2, 7.061538461538461)","(3.3, 3.8, 3.7760869565217394)","(21.0, 36.0, 33.64705882352941)","(13.0, 15.5, 14.676470588235293)","(5.5, 6.4, 6.010328638497652)"
07-12-2022 19:01:04.851535,"(4.8, 6.0, 5.868181818181818)","(21.0, 34.0, 30.857142857142858)","(11.0, 15.0, 14.7)","(8.5, 14.5, 14.036585365853659)","(5.5, 7.2, 7.0285714285714285)","(3.3, 3.95, 3.8227272727272728)","(21.0, 36.0, 33.64705882352941)","(13.0, 15.5, 15.953125)","(5.5, 6.2, 5.742622950819672)"
07-12-2022 19:01:06.071731,"(4.8, 6.0, 5.868181818181818)","(21.0, 34.0, 30.857142857142858)","(11.0, 15.0, 14.911764705882353)","(8.5, 14.5, 14.094594594594595)","(5.5, 7.2, 7.05)","(3.3, 3.95, 3.938938053097345)","(21.0, 36.0, 33.64705882352941)","(13.0, 16.0, 15.953125)","(5.5, 5.8, 5.7444444444444445)"
07-12-2022 19:01:07.289853,"(4.8, 6.0, 5.829411764705882)","(21.0, 34.0, 30.857142857142858)","(11.0, 15.5, 14.911764705882353)","(8.5, 14.5, 14.094594594594595)","(5.5, 7.2, 7.054054054054054)","(3.3, 4.0, 3.9398989898989902)","(21.0, 36.0, 33.64705882352941)","(13.0, 16.0, 17.433333333333334)","(5.5, 5.8, 5.753947368421053)"
07-12-2022 19:01:08.510537,"(4.8, 6.0, 5.851282051282051)","(21.0, 34.0, 30.857142857142858)","(11.0, 15.5, 14.625)","(8.5, 14.5, 14.094594594594595)","(5.5, 7.2, 7.05974025974026)","(3.3, 3.95, 3.8178571428571426)","(21.0, 36.0, 33.64705882352941)","(13.0, 17.5, 15.58695652173913)","(5.5, 5.8, 5.7057268722466965)"
07-12-2022 19:01:09.753562,"(4.8, 5.8, 5.77)","(21.0, 34.0, 30.857142857142858)","(11.0, 15.0, 14.8125)","(8.5, 14.5, 14.11111111111111)","(5.5, 7.2, 7.071428571428571)","(3.3, 3.9, 3.7921875)","(21.0, 36.0, 33.89473684210526)","(13.0, 16.5, 15.58695652173913)","(5.5, 5.8, 5.660714285714286)"
07-12-2022 19:01:10.966783,"(4.8, 6.0, 5.852542372881356)","(21.0, 34.0, 30.857142857142858)","(11.0, 15.0, 14.625)","(8.5, 14.5, 14.11111111111111)","(5.5, 7.2, 7.071428571428571)","(3.3, 3.9, 3.884328358208955)","(21.0, 36.0, 33.89473684210526)","(13.0, 16.5, 15.58695652173913)","(5.5, 5.7, 5.721033210332103)"
07-12-2022 19:01:12.203301,"(4.8, 6.0, 5.852542372881356)","(21.0, 34.0, 30.857142857142858)","(11.0, 15.0, 14.625)","(8.5, 14.5, 14.125)","(5.5, 7.2, 7.112328767123287)","(3.3, 3.9, 3.8851063829787233)","(21.0, 36.0, 33.89473684210526)","(13.0, 16.5, 15.58695652173913)","(5.5, 5.8, 5.622222222222222)"
07-12-2022 19:01:13.483168,"(4.8, 6.0, 5.852542372881356)","(21.0, 34.0, 31.555555555555557)","(11.0, 15.0, 14.884615384615385)","(8.5, 14.5, 14.34375)","(5.5, 7.2, 7.116883116883117)","(3.3, 3.9, 3.873684210526316)","(21.0, 36.0, 30.60377358490566)","(13.0, 16.5, 14.355263157894736)","(5.5, 5.8, 5.6139534883720925)"
07-12-2022 19:01:14.891842,"(4.8, 6.0, 5.881632653061224)","(21.0, 34.0, 31.555555555555557)","(11.0, 15.0, 14.75)","(8.5, 14.5, 14.416666666666666)","(5.5, 7.2, 7.089655172413793)","(3.3, 3.9, 3.8249999999999997)","(21.0, 32.0, 33.07692307692308)","(13.0, 15.5, 14.436363636363636)","(5.5, 5.8, 5.659649122807017)"
07-12-2022 19:01:16.242508,"(4.8, 6.0, 5.9523809523809526)","(21.0, 34.0, 31.904761904761905)","(11.0, 15.5, 14.375)","(8.5, 15.0, 14.416666666666666)","(5.5, 7.2, 7.159139784946237)","(3.3, 3.95, 3.8581632653061226)","(21.0, 34.0, 33.07692307692308)","(13.0, 15.5, 13.117021276595745)","(5.5, 5.8, 5.855555555555556)"
07-12-2022 19:01:17.568270,"(4.8, 6.0, 5.714285714285714)","(21.0, 34.0, 31.904761904761905)","(11.0, 15.5, 14.375)","(8.5, 15.0, 14.625)","(5.5, 7.4, 7.164444444444444)","(3.3, 3.95, 3.8621212121212123)","(21.0, 34.0, 32.5)","(13.0, 13.5, 13.115384615384615)","(5.5, 5.9, 5.881967213114754)"
07-12-2022 19:01:18.863639,"(4.8, 6.0, 5.714285714285714)","(21.0, 34.0, 31.904761904761905)","(11.0, 15.5, 15.058823529411764)","(8.5, 15.0, 14.625)","(5.5, 7.4, 7.1695652173913045)","(3.3, 3.95, 3.8785714285714286)","(21.0, 34.0, 32.5)","(13.0, 13.5, 13.333333333333334)","(5.5, 6.0, 5.881967213114754)"
07-12-2022 19:01:20.121175,"(4.8, 6.0, 5.714285714285714)","(21.0, 34.0, 31.904761904761905)","(11.0, 15.5, 14.333333333333334)","(8.5, 15.0, 14.835616438356164)","(5.5, 7.4, 7.1695652173913045)","(3.3, 4.0, 3.926086956521739)","(21.0, 34.0, 32.22222222222222)","(13.0, 13.5, 13.25)","(5.5, 6.0, 5.881967213114754)"
07-12-2022 19:01:21.379374,"(4.8, 6.0, 5.714285714285714)","(21.0, 34.0, 33.07692307692308)","(11.0, 14.5, 14.333333333333334)","(8.5, 15.0, 14.4)","(5.5, 7.4, 7.150819672131147)","(3.3, 4.0, 3.8551136363636362)","(21.0, 34.0, 30.666666666666668)","(13.0, 13.5, 13.777777777777779)","(5.5, 6.0, 5.953846153846154)"
07-12-2022 19:01:22.691229,"(4.8, 6.0, 5.863636363636363)","(21.0, 34.0, 33.5)","(11.0, 15.5, 14.916666666666666)","(8.5, 15.0, 14.0)","(5.5, 7.4, 7.252941176470588)","(3.3, 4.0, 3.8964285714285714)","(21.0, 32.0, 31.333333333333332)","(13.0, 14.0, 13.833333333333334)","(5.5, 6.0, 5.885714285714286)"
07-12-2022 19:01:24.077517,"(4.8, 6.0, 5.863636363636363)","(21.0, 34.0, 33.5)","(11.0, 15.5, 14.8)","(9.0, 15.5, 12.764705882352942)","(5.5, 7.4, 7.301960784313726)","(3.3, 3.95, 3.9138297872340426)","(21.0, 32.0, 31.4)","(13.0, 14.0, 13.9)","(5.5, 5.9, 5.945833333333334)"
07-12-2022 19:01:25.314268,"(4.8, 6.0, 5.933333333333334)","(21.0, 34.0, 33.714285714285715)","(11.0, 15.5, 14.8)","(9.0, 14.5, 11.652173913043478)","(5.5, 7.4, 6.882424242424242)","(3.3, 3.95, 3.8972972972972975)","(21.0, 32.0, 31.153846153846153)","(13.0, 14.0, 13.875)","(5.5, 6.2, 6.060256410256411)"
07-12-2022 19:01:26.593521,"(4.8, 6.2, 5.9818181818181815)","(21.0, 34.0, 33.714285714285715)","(11.0, 16.5, 14.564516129032258)","(9.0, 14.0, 10.791666666666666)","(5.5, 7.0, 7.124324324324324)","(3.3, 4.1, 3.8542105263157898)","(21.0, 36.0, 31.333333333333332)","(13.0, 15.5, 14.071428571428571)","(5.5, 6.4, 6.589705882352941)"
07-12-2022 19:01:27.872509,"(4.8, 6.4, 6.206451612903226)","(21.0, 40.0, 36.0)","(11.0, 17.5, 15.521052631578947)","(9.0, 10.5, 8.75)","(5.5, 7.2, 5.081081081081082)","(3.3, 3.9, 3.8131578947368423)","(21.0, 38.0, 24.727272727272727)","(13.0, 15.5, 12.636363636363637)","(5.5, 6.6, 5.866666666666666)"
07-12-2022 19:01:29.227408,"(4.8, 7.6, 7.4481751824817515)","(21.0, 65.0, 35.0)","(11.0, 17.5, 11.136363636363637)","(9.0, 15.5, 8.75)","(5.5, 8.0, 5.081081081081082)","(3.3, 4.5, 3.8131578947368423)","(21.0, 42.0, 24.727272727272727)","(12.0, 24.0, 17.25)","(5.5, 8.0, 5.866666666666666)"
