,Towering Star,Finniss Blossom,Velocity Cleo,Highly Praised,Pure By Design,Easy Street,Didelis,Irish Brandy
10-01-2023 14:20:59.874201,"(2.6, 2.92, 2.8747169811320754)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(12.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.171428571428572)","(14.0, 16.5, 15.033333333333333)","(5.5, 7.2, 6.838709677419355)","(18.0, 28.0, 27.884615384615383)"
10-01-2023 14:21:01.266536,"(2.6, 2.92, 2.8747169811320754)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(12.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.1)","(14.0, 16.5, 15.033333333333333)","(5.5, 7.2, 6.838709677419355)","(18.0, 28.0, 27.884615384615383)"
10-01-2023 14:21:02.715106,"(2.6, 2.92, 2.8955555555555557)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(12.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.1)","(14.0, 16.5, 15.033333333333333)","(5.5, 7.2, 6.838709677419355)","(18.0, 28.0, 27.884615384615383)"
10-01-2023 14:21:04.103023,"(2.6, 2.9, 2.8666666666666667)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(12.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.1)","(14.0, 16.5, 15.064516129032258)","(5.5, 7.2, 6.838709677419355)","(18.0, 28.0, 27.77777777777778)"
10-01-2023 14:21:05.483124,"(2.6, 2.92, 2.87)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 17.184210526315788)","(12.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.1)","(14.0, 16.0, 14.7)","(5.5, 7.2, 6.838709677419355)","(18.0, 28.0, 27.77777777777778)"
10-01-2023 14:21:06.807123,"(2.6, 2.92, 2.87)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 17.184210526315788)","(12.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.0285714285714285)","(14.0, 16.0, 15.2)","(5.5, 7.2, 6.838709677419355)","(18.0, 28.0, 27.77777777777778)"
10-01-2023 14:21:08.229644,"(2.6, 2.92, 2.84390243902439)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 17.184210526315788)","(12.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.0285714285714285)","(14.0, 15.5, 14.375)","(5.5, 7.2, 6.838709677419355)","(18.0, 28.0, 27.692307692307693)"
10-01-2023 14:21:09.608883,"(2.5, 2.92, 2.8615)","(15.0, 24.0, 22.857142857142858)","(13.0, 18.5, 17.184210526315788)","(12.0, 18.5, 16.294117647058822)","(3.0, 4.2, 4.0285714285714285)","(13.0, 15.5, 14.181818181818182)","(5.5, 7.2, 6.838709677419355)","(19.0, 28.0, 27.333333333333332)"
10-01-2023 14:21:11.015046,"(2.5, 2.92, 2.8615)","(15.0, 24.0, 22.857142857142858)","(13.0, 18.5, 17.184210526315788)","(12.0, 18.5, 16.294117647058822)","(3.0, 4.2, 4.085714285714285)","(13.0, 15.5, 14.13953488372093)","(5.5, 7.2, 6.838709677419355)","(19.0, 28.0, 27.80952380952381)"
10-01-2023 14:21:12.394722,"(2.5, 2.92, 2.8691304347826088)","(15.0, 24.0, 22.857142857142858)","(13.0, 18.5, 17.3)","(12.0, 18.5, 16.294117647058822)","(3.0, 4.2, 4.103225806451613)","(13.0, 15.5, 14.083333333333334)","(5.5, 7.2, 6.838709677419355)","(19.0, 28.0, 27.764705882352942)"
10-01-2023 14:21:13.746460,"(2.5, 3.0, 2.925)","(15.0, 24.0, 22.75)","(13.0, 18.5, 17.3)","(12.0, 18.5, 16.294117647058822)","(3.0, 4.2, 4.103225806451613)","(13.0, 15.0, 14.214285714285714)","(5.5, 7.2, 6.813793103448275)","(19.0, 28.0, 27.85185185185185)"
10-01-2023 14:21:15.072552,"(2.5, 3.05, 3.005)","(16.0, 24.0, 22.75)","(13.0, 18.5, 17.61764705882353)","(12.0, 18.5, 16.294117647058822)","(3.0, 4.2, 4.07962962962963)","(13.0, 14.5, 14.4375)","(6.0, 7.2, 6.813793103448275)","(19.0, 28.0, 27.85185185185185)"
10-01-2023 14:21:16.445056,"(2.5, 3.1, 3.02)","(16.0, 24.0, 22.75)","(13.0, 18.5, 17.61764705882353)","(12.0, 18.5, 16.294117647058822)","(3.0, 4.2, 4.102173913043479)","(13.0, 14.5, 14.227272727272727)","(6.0, 7.2, 6.813793103448275)","(19.0, 28.0, 27.85185185185185)"
10-01-2023 14:21:17.841870,"(2.5, 3.1, 3.02)","(16.0, 24.0, 22.75)","(13.0, 18.5, 17.61764705882353)","(12.0, 18.5, 16.294117647058822)","(3.0, 4.2, 4.095833333333333)","(13.0, 14.5, 13.716216216216216)","(6.0, 7.2, 6.8133333333333335)","(19.0, 28.0, 27.85185185185185)"
10-01-2023 14:21:19.200903,"(2.5, 3.1, 3.075)","(16.0, 24.0, 22.75)","(13.0, 18.5, 17.7)","(12.0, 18.5, 15.913793103448276)","(3.0, 4.2, 4.095833333333333)","(13.0, 14.5, 13.716216216216216)","(6.0, 7.2, 6.8133333333333335)","(19.0, 28.0, 27.85185185185185)"
10-01-2023 14:21:20.633078,"(2.5, 3.1, 3.091666666666667)","(16.0, 24.0, 22.75)","(13.0, 18.5, 17.7)","(12.0, 18.5, 15.913793103448276)","(3.0, 4.2, 4.109090909090909)","(13.0, 14.5, 12.903846153846153)","(6.0, 7.2, 6.813793103448275)","(19.0, 28.0, 27.85185185185185)"
10-01-2023 14:21:22.067784,"(2.5, 3.15, 3.12)","(16.0, 24.0, 22.75)","(13.0, 18.5, 17.675)","(12.0, 18.5, 15.913793103448276)","(3.0, 4.2, 4.102173913043479)","(13.0, 14.0, 12.868421052631579)","(6.0, 7.2, 6.813793103448275)","(19.0, 28.0, 27.85185185185185)"
10-01-2023 14:21:23.472733,"(2.5, 3.15, 3.1214285714285714)","(16.0, 24.0, 22.75)","(13.0, 18.5, 17.675)","(12.0, 18.5, 15.913793103448276)","(3.0, 4.2, 4.093333333333334)","(13.0, 13.5, 12.714285714285714)","(6.0, 7.2, 6.813793103448275)","(19.0, 28.0, 27.85185185185185)"
10-01-2023 14:21:25.051023,"(2.5, 3.15, 3.0533333333333332)","(16.0, 24.0, 22.75)","(13.0, 18.5, 17.6)","(12.0, 18.5, 15.913793103448276)","(3.0, 4.2, 4.04)","(13.0, 13.5, 12.714285714285714)","(6.0, 7.2, 6.813793103448275)","(19.0, 28.0, 27.85185185185185)"
10-01-2023 14:21:26.555392,"(2.5, 3.1, 3.03625)","(16.0, 24.0, 22.75)","(13.0, 18.5, 17.6)","(12.0, 18.5, 15.913793103448276)","(3.0, 4.2, 4.04)","(13.0, 13.5, 12.677777777777777)","(6.0, 7.2, 6.622222222222222)","(19.0, 28.0, 27.85185185185185)"
10-01-2023 14:21:27.922467,"(2.5, 3.05, 3.0415384615384613)","(16.0, 24.0, 22.75)","(13.0, 18.5, 17.6)","(12.0, 18.5, 15.913793103448276)","(3.0, 4.2, 4.04)","(13.0, 13.5, 12.677777777777777)","(6.0, 7.0, 6.619047619047619)","(19.0, 28.0, 27.85185185185185)"
10-01-2023 14:21:29.260179,"(2.5, 3.05, 3.0415384615384613)","(16.0, 24.0, 22.91891891891892)","(13.0, 18.5, 18.05)","(12.0, 18.5, 15.852941176470589)","(3.0, 4.2, 4.073684210526316)","(13.0, 13.5, 12.66)","(6.0, 7.0, 6.615384615384615)","(19.0, 28.0, 27.875)"
10-01-2023 14:21:30.607608,"(2.5, 3.05, 3.0185714285714282)","(16.0, 24.0, 22.91891891891892)","(13.0, 18.5, 18.444444444444443)","(12.0, 18.5, 15.852941176470589)","(3.0, 4.2, 4.073684210526316)","(13.0, 13.5, 12.66)","(6.0, 7.0, 6.666666666666666)","(19.0, 28.0, 27.875)"
10-01-2023 14:21:32.028115,"(2.5, 3.05, 3.0454545454545454)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.5, 15.852941176470589)","(3.0, 4.2, 4.1)","(13.0, 13.5, 12.722222222222221)","(6.0, 6.8, 6.561904761904762)","(19.0, 28.0, 27.875)"
10-01-2023 14:21:33.389697,"(2.5, 3.05, 3.0454545454545454)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.5, 15.852941176470589)","(3.0, 4.2, 4.08235294117647)","(13.0, 13.5, 12.656862745098039)","(6.0, 6.8, 6.561904761904762)","(19.0, 28.0, 27.875)"
10-01-2023 14:21:34.812966,"(2.5, 3.05, 3.0454545454545454)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.5, 15.852941176470589)","(3.0, 4.2, 4.109090909090909)","(13.0, 13.5, 12.622448979591837)","(6.0, 6.8, 6.561904761904762)","(19.0, 28.0, 27.875)"
10-01-2023 14:21:36.237164,"(2.5, 3.05, 3.0454545454545454)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.5, 15.852941176470589)","(3.0, 4.2, 4.141176470588236)","(13.0, 13.5, 12.59375)","(6.0, 6.8, 6.530769230769231)","(19.0, 28.0, 27.875)"
10-01-2023 14:21:37.649011,"(2.5, 3.05, 3.033333333333333)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.5, 15.857142857142858)","(3.0, 4.2, 4.141176470588236)","(12.0, 13.0, 12.59375)","(5.5, 6.8, 6.627777777777777)","(19.0, 28.0, 27.875)"
10-01-2023 14:21:39.095103,"(2.5, 3.05, 3.0349999999999997)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.0, 15.741935483870968)","(3.0, 4.2, 4.171428571428572)","(12.0, 13.0, 12.571428571428571)","(5.5, 6.8, 6.629411764705882)","(19.0, 28.0, 27.875)"
10-01-2023 14:21:40.478070,"(2.5, 3.05, 3.0349999999999997)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.0, 15.741935483870968)","(3.0, 4.2, 4.171428571428572)","(12.0, 13.0, 12.571428571428571)","(5.5, 6.8, 6.629411764705882)","(19.0, 28.0, 27.85185185185185)"
10-01-2023 14:21:41.833434,"(2.5, 3.05, 3.0349999999999997)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.0, 15.88888888888889)","(3.0, 4.2, 4.171428571428572)","(12.0, 13.0, 12.571428571428571)","(5.5, 6.8, 6.629411764705882)","(19.0, 28.0, 27.875)"
10-01-2023 14:21:43.093766,"(2.5, 3.05, 3.02)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.0, 15.88888888888889)","(3.0, 4.2, 4.171428571428572)","(12.0, 13.0, 12.569767441860465)","(5.5, 6.8, 6.629411764705882)","(19.0, 28.0, 27.875)"
10-01-2023 14:21:44.385093,"(2.5, 3.1, 3.006666666666667)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.0, 15.88888888888889)","(3.0, 4.2, 4.141176470588236)","(12.0, 13.0, 12.569767441860465)","(5.5, 6.8, 6.553191489361702)","(19.0, 28.0, 27.875)"
10-01-2023 14:21:46.139187,"(2.5, 3.1, 3.0125)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.0, 15.88888888888889)","(3.0, 4.2, 4.184615384615385)","(12.0, 13.0, 12.569767441860465)","(5.5, 6.8, 6.553191489361702)","(19.0, 28.0, 27.875)"
10-01-2023 14:21:47.570928,"(2.5, 3.1, 3.0125)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.0, 15.88888888888889)","(3.0, 4.2, 4.184615384615385)","(12.0, 13.0, 12.569767441860465)","(5.5, 6.8, 6.553191489361702)","(19.0, 28.0, 27.875)"
10-01-2023 14:21:48.860741,"(2.5, 3.1, 3.018181818181818)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.0, 15.88888888888889)","(3.0, 4.2, 4.184615384615385)","(12.0, 13.0, 12.569767441860465)","(5.5, 6.8, 6.553191489361702)","(19.0, 28.0, 27.81818181818182)"
10-01-2023 14:21:50.133447,"(2.5, 3.1, 3.018181818181818)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.0, 15.88888888888889)","(3.0, 4.2, 4.184615384615385)","(12.0, 13.0, 12.569767441860465)","(5.5, 6.8, 6.576923076923077)","(19.0, 28.0, 27.81818181818182)"
10-01-2023 14:21:51.419120,"(2.5, 3.1, 3.0875)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.0, 15.88888888888889)","(3.0, 4.2, 4.184615384615385)","(12.0, 13.0, 12.569767441860465)","(5.5, 6.8, 6.576923076923077)","(19.0, 28.0, 27.81818181818182)"
10-01-2023 14:21:52.803690,"(2.5, 3.1, 3.066666666666667)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.444444444444443)","(12.0, 18.0, 15.88888888888889)","(3.0, 4.2, 4.141176470588236)","(12.0, 13.0, 13.526315789473685)","(5.5, 6.8, 6.576923076923077)","(19.0, 28.0, 26.857142857142858)"
10-01-2023 14:21:54.207301,"(2.5, 3.1, 3.0142857142857142)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.75)","(12.0, 18.0, 16.020833333333332)","(3.0, 4.2, 4.15)","(12.0, 14.0, 13.666666666666666)","(5.5, 6.8, 6.58)","(19.0, 28.0, 26.857142857142858)"
10-01-2023 14:21:55.590603,"(2.5, 3.1, 3.046666666666667)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.75)","(12.0, 18.0, 16.020833333333332)","(3.0, 4.2, 4.125)","(12.0, 14.0, 13.538461538461538)","(5.5, 6.8, 6.58)","(19.0, 28.0, 26.857142857142858)"
10-01-2023 14:21:57.076802,"(2.5, 3.1, 3.033333333333333)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.79310344827586)","(12.0, 18.0, 16.020833333333332)","(3.0, 4.2, 4.12)","(12.0, 14.0, 13.368421052631579)","(5.5, 6.8, 6.626315789473684)","(19.0, 28.0, 26.823529411764707)"
10-01-2023 14:21:58.480560,"(2.5, 3.1, 3.033333333333333)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.90625)","(12.0, 18.0, 15.990196078431373)","(3.0, 4.2, 4.12)","(12.0, 14.0, 13.368421052631579)","(5.5, 6.8, 6.627027027027027)","(19.0, 28.0, 26.49056603773585)"
10-01-2023 14:21:59.835178,"(2.5, 3.1, 3.066666666666667)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.90625)","(12.0, 18.0, 16.043478260869566)","(3.0, 4.2, 4.108333333333333)","(12.0, 14.0, 13.368421052631579)","(5.5, 6.8, 6.626315789473684)","(19.0, 28.0, 25.0)"
10-01-2023 14:22:01.170066,"(2.5, 3.1, 3.066666666666667)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.90625)","(12.0, 18.0, 16.043478260869566)","(3.0, 4.2, 4.142857142857143)","(12.0, 14.0, 13.368421052631579)","(5.5, 6.8, 6.629411764705882)","(19.0, 26.0, 24.5)"
10-01-2023 14:22:02.521713,"(2.5, 3.1, 3.03)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.90625)","(12.0, 18.0, 16.125)","(3.0, 4.2, 4.1)","(12.0, 14.0, 13.368421052631579)","(5.5, 6.8, 6.625641025641025)","(19.0, 26.0, 24.5)"
10-01-2023 14:22:03.839369,"(2.5, 3.15, 3.07)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.90625)","(12.0, 17.5, 15.976190476190476)","(3.0, 4.2, 4.075)","(12.0, 14.0, 13.368421052631579)","(5.5, 6.8, 6.625641025641025)","(19.0, 26.0, 24.5)"
10-01-2023 14:22:05.179943,"(2.5, 3.15, 3.083333333333333)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.90625)","(12.0, 17.5, 15.884615384615385)","(3.0, 4.2, 4.057142857142857)","(12.0, 14.0, 13.368421052631579)","(5.5, 6.8, 6.625641025641025)","(19.0, 26.0, 23.428571428571427)"
10-01-2023 14:22:06.689979,"(2.5, 3.15, 3.0777777777777775)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 18.90625)","(12.0, 17.5, 15.884615384615385)","(3.0, 4.2, 4.011111111111111)","(12.0, 14.0, 13.368421052631579)","(5.5, 6.8, 6.625641025641025)","(19.0, 26.0, 23.5)"
10-01-2023 14:22:08.230725,"(2.5, 3.15, 3.0777777777777775)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 19.096774193548388)","(12.0, 17.5, 15.884615384615385)","(3.0, 4.2, 4.011111111111111)","(12.0, 14.0, 13.368421052631579)","(5.5, 6.8, 6.625641025641025)","(19.0, 26.0, 24.666666666666668)"
10-01-2023 14:22:09.839842,"(2.5, 3.15, 3.0777777777777775)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 19.0)","(12.0, 17.5, 15.884615384615385)","(3.0, 4.2, 3.9772727272727275)","(12.0, 14.0, 13.368421052631579)","(5.5, 6.8, 6.625641025641025)","(19.0, 26.0, 24.666666666666668)"
10-01-2023 14:22:11.480920,"(2.5, 3.15, 3.0735294117647056)","(16.0, 24.0, 22.91891891891892)","(13.0, 20.0, 19.0)","(12.0, 17.5, 15.884615384615385)","(3.0, 4.0, 3.984375)","(12.0, 14.0, 13.38888888888889)","(5.5, 6.8, 6.577049180327869)","(18.0, 26.0, 24.666666666666668)"
10-01-2023 14:22:13.013144,"(2.5, 3.15, 3.091463414634146)","(16.0, 24.0, 23.0625)","(13.0, 20.0, 19.0)","(12.0, 17.5, 15.884615384615385)","(3.0, 4.0, 3.984375)","(12.0, 14.0, 13.368421052631579)","(5.5, 6.8, 6.577049180327869)","(18.0, 26.0, 24.666666666666668)"
10-01-2023 14:22:14.466663,"(2.5, 3.15, 3.091463414634146)","(16.0, 24.0, 23.0625)","(13.0, 20.0, 19.0)","(12.0, 17.5, 15.884615384615385)","(3.0, 4.0, 3.984375)","(12.0, 14.0, 13.541666666666666)","(5.5, 6.8, 6.577049180327869)","(18.0, 26.0, 24.666666666666668)"
10-01-2023 14:22:15.915760,"(2.5, 3.15, 3.103846153846154)","(16.0, 24.0, 23.0625)","(13.0, 20.0, 19.0)","(12.0, 17.5, 16.055555555555557)","(3.0, 4.0, 3.984375)","(12.0, 14.0, 13.541666666666666)","(5.5, 6.8, 6.577049180327869)","(18.0, 26.0, 24.5)"
10-01-2023 14:22:17.336627,"(2.5, 3.1, 3.0571428571428574)","(16.0, 24.0, 23.0625)","(13.0, 20.0, 19.475)","(12.0, 17.0, 15.954545454545455)","(3.0, 4.0, 4.005)","(12.0, 14.0, 13.714285714285714)","(5.5, 6.8, 6.577049180327869)","(18.0, 27.0, 24.5)"
10-01-2023 14:22:18.753791,"(2.5, 3.1, 3.046153846153846)","(16.0, 24.0, 23.0625)","(13.0, 20.0, 19.475)","(12.0, 17.0, 15.848837209302326)","(3.0, 4.1, 4.005)","(12.0, 14.0, 13.714285714285714)","(5.5, 6.8, 6.572549019607843)","(18.0, 27.0, 24.428571428571427)"
10-01-2023 14:22:20.101167,"(2.5, 3.1, 3.0631578947368423)","(16.0, 24.0, 23.0625)","(13.0, 20.0, 19.475)","(12.0, 17.0, 15.848837209302326)","(3.0, 4.1, 4.005)","(12.0, 14.0, 13.69767441860465)","(5.5, 6.8, 6.572549019607843)","(18.0, 27.0, 25.90909090909091)"
10-01-2023 14:22:21.436696,"(2.5, 3.1, 3.065)","(16.0, 24.0, 23.0625)","(13.0, 20.0, 19.475)","(12.0, 17.0, 15.848837209302326)","(3.0, 4.1, 4.0285714285714285)","(12.0, 14.0, 13.551724137931034)","(5.5, 6.8, 6.572549019607843)","(18.0, 27.0, 26.294117647058822)"
10-01-2023 14:22:22.756123,"(2.5, 3.1, 3.052)","(16.0, 24.0, 23.0625)","(13.0, 20.0, 19.475)","(12.0, 17.0, 15.848837209302326)","(3.0, 4.1, 4.016)","(12.0, 14.0, 13.551724137931034)","(5.5, 6.8, 6.572549019607843)","(18.0, 27.0, 26.833333333333332)"
10-01-2023 14:22:24.156424,"(2.5, 3.1, 3.00625)","(16.0, 24.0, 23.0625)","(13.0, 20.0, 19.5)","(12.0, 17.0, 15.848837209302326)","(3.0, 4.1, 4.0325)","(12.0, 14.0, 13.551724137931034)","(5.5, 6.8, 6.591304347826087)","(18.0, 27.0, 26.833333333333332)"
10-01-2023 14:22:25.529236,"(2.5, 3.1, 3.00625)","(16.0, 24.0, 23.0625)","(13.0, 20.0, 19.94736842105263)","(12.0, 17.0, 15.826086956521738)","(3.0, 4.1, 4.0325)","(12.0, 14.0, 13.666666666666666)","(5.5, 6.8, 6.591304347826087)","(18.0, 27.0, 25.5)"
10-01-2023 14:22:26.947532,"(2.5, 3.1, 3.04)","(16.0, 24.0, 23.0625)","(13.0, 20.0, 22.096153846153847)","(12.0, 17.0, 16.214285714285715)","(3.0, 4.1, 4.0325)","(12.0, 14.0, 13.473684210526315)","(5.5, 6.8, 6.591304347826087)","(18.0, 27.0, 25.5)"
10-01-2023 14:22:28.345909,"(2.5, 3.1, 3.0052631578947366)","(16.0, 24.0, 23.0625)","(13.0, 24.0, 22.0)","(12.0, 16.5, 15.916666666666666)","(3.0, 4.1, 4.025)","(12.0, 14.0, 13.473684210526315)","(5.5, 6.8, 6.614634146341464)","(18.0, 27.0, 25.5)"
10-01-2023 14:22:29.758619,"(2.5, 3.1, 3.0052631578947366)","(16.0, 24.0, 23.03030303030303)","(13.0, 24.0, 21.485294117647058)","(12.0, 16.5, 15.916666666666666)","(3.0, 4.1, 3.975)","(12.0, 14.0, 13.523809523809524)","(5.5, 6.8, 6.614634146341464)","(18.0, 27.0, 25.0)"
10-01-2023 14:22:31.120810,"(2.5, 3.1, 3.0045454545454544)","(16.0, 24.0, 23.03030303030303)","(13.0, 24.0, 22.794117647058822)","(12.0, 16.5, 15.727272727272727)","(3.0, 4.0, 3.973684210526316)","(12.0, 14.0, 13.523809523809524)","(5.5, 6.8, 6.614634146341464)","(18.0, 27.0, 25.0)"
10-01-2023 14:22:32.487477,"(2.6, 3.1, 3.033333333333333)","(17.0, 24.0, 23.03030303030303)","(14.0, 23.0, 22.794117647058822)","(13.0, 16.5, 15.712765957446809)","(3.2, 4.0, 4.020588235294118)","(11.0, 14.0, 13.523809523809524)","(5.5, 6.8, 6.614634146341464)","(18.0, 27.0, 25.0)"
10-01-2023 14:22:33.747972,"(2.6, 3.1, 3.0424242424242425)","(17.0, 24.0, 23.03030303030303)","(14.0, 23.0, 22.794117647058822)","(13.0, 16.5, 15.712765957446809)","(3.2, 4.1, 4.038636363636363)","(11.0, 14.0, 13.523809523809524)","(5.5, 6.8, 6.644444444444445)","(18.0, 27.0, 25.0)"
10-01-2023 14:22:35.071746,"(2.6, 3.1, 3.0424242424242425)","(17.0, 24.0, 23.03030303030303)","(14.0, 23.0, 22.228571428571428)","(13.0, 16.5, 15.692307692307692)","(3.2, 4.1, 4.041304347826086)","(11.0, 14.0, 13.523809523809524)","(5.5, 6.8, 6.644444444444445)","(18.0, 27.0, 23.571428571428573)"
10-01-2023 14:22:36.444728,"(2.6, 3.1, 3.0604166666666663)","(17.0, 24.0, 23.03030303030303)","(14.0, 23.0, 22.1)","(13.0, 16.5, 15.692307692307692)","(3.2, 4.1, 4.038636363636363)","(11.0, 14.0, 13.523809523809524)","(5.5, 6.8, 6.644444444444445)","(18.0, 27.0, 23.571428571428573)"
10-01-2023 14:22:37.890849,"(2.6, 3.1, 3.0366666666666666)","(17.0, 24.0, 23.03030303030303)","(14.0, 23.0, 21.4)","(13.0, 16.5, 15.692307692307692)","(3.2, 4.1, 4.038636363636363)","(11.0, 14.0, 13.473684210526315)","(5.5, 6.8, 6.644444444444445)","(18.0, 27.0, 23.571428571428573)"
10-01-2023 14:22:39.380671,"(2.6, 3.1, 3.0366666666666666)","(17.0, 24.0, 23.03030303030303)","(14.0, 23.0, 21.846153846153847)","(13.0, 16.5, 15.692307692307692)","(3.2, 4.1, 4.020588235294118)","(11.0, 14.0, 13.473684210526315)","(5.5, 6.8, 6.651428571428571)","(18.0, 27.0, 23.571428571428573)"
10-01-2023 14:22:40.841193,"(2.6, 3.1, 3.035483870967742)","(17.0, 24.0, 23.03030303030303)","(14.0, 22.0, 21.846153846153847)","(13.0, 16.5, 15.692307692307692)","(3.2, 4.1, 4.020588235294118)","(11.0, 14.0, 13.523809523809524)","(5.5, 6.8, 6.651428571428571)","(18.0, 27.0, 23.571428571428573)"
10-01-2023 14:22:42.162437,"(2.6, 3.1, 3.035483870967742)","(17.0, 24.0, 23.03030303030303)","(14.0, 22.0, 21.846153846153847)","(13.0, 16.5, 15.692307692307692)","(3.2, 4.1, 4.020588235294118)","(11.0, 14.0, 13.523809523809524)","(5.5, 6.8, 6.651428571428571)","(18.0, 27.0, 23.571428571428573)"
10-01-2023 14:22:43.524135,"(2.6, 3.1, 3.035483870967742)","(17.0, 24.0, 23.03030303030303)","(14.0, 22.0, 21.285714285714285)","(13.0, 16.5, 15.692307692307692)","(3.2, 4.1, 4.020588235294118)","(11.0, 14.0, 13.523809523809524)","(5.5, 6.8, 6.655555555555555)","(18.0, 27.0, 23.571428571428573)"
10-01-2023 14:22:44.853498,"(2.6, 3.1, 3.035483870967742)","(17.0, 24.0, 23.03030303030303)","(14.0, 23.0, 21.846153846153847)","(13.0, 16.5, 15.692307692307692)","(3.2, 4.1, 3.980769230769231)","(11.0, 14.0, 13.391304347826086)","(5.5, 6.8, 6.699999999999999)","(18.0, 27.0, 23.571428571428573)"
10-01-2023 14:22:46.480214,"(2.6, 3.1, 3.0478260869565217)","(17.0, 24.0, 23.03030303030303)","(14.0, 22.0, 21.285714285714285)","(13.0, 16.5, 15.692307692307692)","(3.2, 4.0, 3.9652173913043476)","(11.0, 14.0, 13.391304347826086)","(5.5, 7.0, 6.753846153846154)","(18.0, 27.0, 23.571428571428573)"
10-01-2023 14:22:47.876964,"(2.6, 3.1, 3.0478260869565217)","(17.0, 24.0, 23.03030303030303)","(14.0, 23.0, 21.846153846153847)","(13.0, 16.5, 15.642857142857142)","(3.2, 4.0, 4.003448275862069)","(11.0, 14.0, 13.391304347826086)","(5.5, 7.0, 6.753846153846154)","(18.0, 27.0, 23.571428571428573)"
10-01-2023 14:22:49.298154,"(2.6, 3.1, 3.0953125)","(17.0, 24.0, 23.03030303030303)","(14.0, 22.0, 21.285714285714285)","(13.0, 16.5, 14.521739130434783)","(3.2, 4.1, 4.0)","(11.0, 14.0, 13.391304347826086)","(5.5, 7.0, 6.753846153846154)","(18.0, 27.0, 23.571428571428573)"
10-01-2023 14:22:50.776026,"(2.6, 3.1, 3.0892857142857144)","(17.0, 24.0, 22.967741935483872)","(14.0, 23.0, 21.846153846153847)","(13.0, 16.0, 14.521739130434783)","(3.2, 4.1, 3.996296296296296)","(11.0, 14.0, 13.44)","(5.5, 7.0, 6.847619047619047)","(18.0, 27.0, 23.571428571428573)"
10-01-2023 14:22:52.257709,"(2.6, 3.1, 3.0892857142857144)","(17.0, 24.0, 22.967741935483872)","(14.0, 22.0, 21.846153846153847)","(13.0, 15.5, 14.521739130434783)","(3.2, 4.1, 4.013333333333333)","(11.0, 14.0, 13.391304347826086)","(5.5, 7.0, 6.847619047619047)","(18.0, 27.0, 23.571428571428573)"
