,Bel Song,Body And Soul,Doublern,Equatori,Prancing Queen,Ravera,Scuderia,Three Grand
16-12-2022 12:11:41.533724,"(7.0, 9.4, 9.321518987341772)","(31.0, 44.0, 43.13725490196079)","(2.7, 3.35, 3.319444444444444)","(18.0, 26.0, 25.454545454545453)","(7.5, 9.8, 9.652427184466019)","(8.5, 11.5, 11.28099173553719)","(5.5, 5.2, 5.279120879120879)","(7.0, 7.2, 7.095049504950495)"
16-12-2022 12:11:42.545490,"(7.0, 9.4, 9.321518987341772)","(31.0, 44.0, 43.13725490196079)","(2.7, 3.35, 3.3128019323671496)","(18.0, 26.0, 25.454545454545453)","(7.5, 9.8, 9.650467289719627)","(8.5, 11.5, 11.274193548387096)","(5.5, 5.3, 5.275789473684211)","(7.0, 7.2, 7.095049504950495)"
16-12-2022 12:11:43.739813,"(7.0, 9.4, 9.321518987341772)","(31.0, 44.0, 43.41463414634146)","(2.7, 3.35, 3.334431137724551)","(18.0, 26.0, 25.5)","(7.5, 9.8, 9.626086956521739)","(8.5, 11.5, 11.274193548387096)","(5.5, 5.3, 5.315686274509804)","(7.0, 7.2, 6.9605263157894735)"
16-12-2022 12:11:44.799745,"(7.0, 9.4, 9.321518987341772)","(31.0, 44.0, 43.41463414634146)","(2.7, 3.35, 3.334431137724551)","(18.0, 26.0, 25.5)","(7.5, 9.8, 9.626086956521739)","(8.5, 11.5, 11.272357723577235)","(5.5, 5.4, 5.312631578947368)","(7.0, 7.0, 6.955395683453237)"
16-12-2022 12:11:45.932142,"(7.5, 9.4, 9.321518987341772)","(31.0, 44.0, 43.41463414634146)","(2.7, 3.35, 3.333764940239044)","(18.0, 26.0, 25.507246376811594)","(8.0, 9.8, 9.626086956521739)","(9.0, 11.5, 11.272357723577235)","(5.0, 5.4, 5.312631578947368)","(6.5, 7.0, 6.9515625)"
16-12-2022 12:11:47.128825,"(7.5, 9.4, 9.321518987341772)","(31.0, 44.0, 43.41463414634146)","(2.8, 3.35, 3.319677419354839)","(18.0, 26.0, 25.53846153846154)","(8.0, 9.8, 9.626086956521739)","(9.0, 11.5, 11.26271186440678)","(4.8, 5.4, 5.309782608695652)","(6.5, 7.0, 6.9416058394160585)"
16-12-2022 12:11:48.245478,"(7.5, 9.4, 9.321518987341772)","(31.0, 44.0, 43.41463414634146)","(2.8, 3.35, 3.319677419354839)","(18.0, 26.0, 25.53846153846154)","(8.0, 9.8, 9.626086956521739)","(9.0, 11.5, 11.26271186440678)","(4.8, 5.4, 5.309782608695652)","(6.5, 7.0, 6.9416058394160585)"
16-12-2022 12:11:49.293639,"(7.5, 9.4, 9.321518987341772)","(31.0, 44.0, 43.41463414634146)","(2.8, 3.4, 3.351197604790419)","(18.0, 26.0, 25.5)","(8.0, 9.8, 9.626086956521739)","(9.0, 11.5, 11.243119266055047)","(4.8, 5.4, 5.33175355450237)","(6.5, 7.0, 6.909259259259259)"
16-12-2022 12:11:50.476025,"(7.5, 9.4, 9.321518987341772)","(31.0, 44.0, 43.41463414634146)","(2.8, 3.4, 3.353517587939699)","(18.0, 26.0, 25.5)","(8.0, 9.8, 9.626086956521739)","(9.0, 11.5, 11.243119266055047)","(4.8, 5.4, 5.32960372960373)","(6.5, 7.0, 6.874358974358974)"
16-12-2022 12:11:51.656362,"(7.5, 9.4, 9.321518987341772)","(31.0, 44.0, 43.41463414634146)","(2.8, 3.4, 3.35)","(18.0, 26.0, 25.5)","(8.0, 9.8, 9.616091954022988)","(9.0, 11.5, 11.258620689655173)","(4.8, 5.4, 5.332380952380952)","(6.5, 7.0, 6.927407407407407)"
16-12-2022 12:11:52.700623,"(7.5, 9.4, 9.321518987341772)","(31.0, 44.0, 43.41463414634146)","(2.8, 3.35, 3.3291044776119403)","(18.0, 26.0, 25.507246376811594)","(8.0, 9.8, 9.616091954022988)","(9.0, 11.5, 11.258620689655173)","(4.8, 5.4, 5.320125786163522)","(6.5, 7.0, 6.927941176470588)"
16-12-2022 12:11:53.768049,"(7.5, 9.4, 9.321518987341772)","(31.0, 44.0, 43.41463414634146)","(2.8, 3.35, 3.3346153846153848)","(18.0, 26.0, 25.507246376811594)","(8.0, 9.8, 9.616091954022988)","(9.0, 11.5, 11.32716049382716)","(4.8, 5.4, 5.320125786163522)","(6.5, 7.0, 6.927941176470588)"
16-12-2022 12:11:54.841976,"(7.5, 9.4, 9.326627218934911)","(31.0, 44.0, 43.46666666666667)","(2.8, 3.35, 3.3346153846153848)","(18.0, 26.0, 25.534246575342465)","(8.0, 9.8, 9.614893617021277)","(9.0, 11.5, 11.336257309941521)","(4.8, 5.4, 5.320125786163522)","(6.5, 7.0, 6.755797101449275)"
16-12-2022 12:11:55.966013,"(7.5, 9.4, 9.326627218934911)","(31.0, 44.0, 43.46666666666667)","(2.8, 3.35, 3.3372340425531917)","(18.0, 26.0, 25.565217391304348)","(8.0, 9.8, 9.615555555555556)","(9.0, 11.5, 11.342261904761905)","(4.8, 5.4, 5.366666666666667)","(6.5, 6.8, 6.776315789473684)"
16-12-2022 12:11:57.044886,"(7.5, 9.4, 9.326627218934911)","(31.0, 44.0, 43.46666666666667)","(2.8, 3.35, 3.3427835051546393)","(18.0, 26.0, 25.565217391304348)","(8.0, 9.8, 9.554285714285713)","(9.0, 11.5, 11.342261904761905)","(4.8, 5.4, 5.366666666666667)","(6.5, 6.8, 6.776315789473684)"
16-12-2022 12:11:58.101792,"(7.5, 9.4, 9.326627218934911)","(31.0, 44.0, 43.46666666666667)","(2.8, 3.35, 3.342391304347826)","(18.0, 26.0, 25.565217391304348)","(8.0, 9.6, 9.557333333333332)","(9.0, 11.5, 11.345930232558139)","(4.8, 5.4, 5.3677777777777775)","(6.5, 6.8, 6.776923076923077)"
16-12-2022 12:11:59.238695,"(7.5, 9.4, 9.328735632183909)","(31.0, 44.0, 43.47826086956522)","(2.8, 3.35, 3.331372549019608)","(18.0, 26.0, 25.583333333333332)","(8.0, 9.6, 9.561904761904762)","(9.0, 11.5, 11.349431818181818)","(4.8, 5.4, 5.368563685636857)","(6.5, 6.8, 6.871428571428571)"
16-12-2022 12:12:00.353218,"(7.5, 9.4, 9.331782945736434)","(31.0, 44.0, 43.48936170212766)","(2.8, 3.35, 3.331372549019608)","(18.0, 26.0, 25.482758620689655)","(8.0, 9.6, 9.561904761904762)","(9.0, 11.5, 11.349431818181818)","(4.8, 5.4, 5.370083102493075)","(6.5, 7.0, 6.867567567567567)"
16-12-2022 12:12:01.450564,"(7.5, 9.4, 9.32542372881356)","(31.0, 44.0, 43.48936170212766)","(2.8, 3.35, 3.3336206896551723)","(18.0, 26.0, 25.482758620689655)","(8.0, 9.6, 9.561904761904762)","(9.0, 11.5, 11.343575418994414)","(4.8, 5.4, 5.36896551724138)","(6.5, 7.0, 6.850381679389312)"
16-12-2022 12:12:02.528284,"(7.5, 9.4, 9.334814814814814)","(31.0, 44.0, 43.48936170212766)","(2.8, 3.35, 3.3198979591836735)","(18.0, 26.0, 25.482758620689655)","(8.0, 9.6, 9.561904761904762)","(9.0, 11.5, 11.343575418994414)","(4.8, 5.4, 5.376433121019108)","(6.5, 7.0, 6.719444444444444)"
16-12-2022 12:12:03.651231,"(7.5, 9.4, 9.326666666666666)","(31.0, 44.0, 43.48936170212766)","(2.8, 3.4, 3.3401993355481725)","(18.0, 26.0, 25.482758620689655)","(8.0, 9.6, 9.561904761904762)","(9.0, 11.5, 11.343575418994414)","(4.8, 5.4, 5.368571428571428)","(6.5, 6.8, 6.708823529411765)"
16-12-2022 12:12:04.899809,"(7.5, 9.4, 9.326666666666666)","(31.0, 44.0, 43.48936170212766)","(2.8, 3.4, 3.3401993355481725)","(18.0, 26.0, 25.482758620689655)","(8.0, 9.6, 9.561904761904762)","(9.0, 11.5, 11.343575418994414)","(4.8, 5.4, 5.368571428571428)","(6.5, 6.8, 6.699999999999999)"
16-12-2022 12:12:06.008502,"(7.5, 9.4, 9.326666666666666)","(31.0, 44.0, 43.48936170212766)","(2.8, 3.4, 3.363709677419355)","(19.0, 26.0, 25.482758620689655)","(8.0, 9.6, 9.561904761904762)","(9.0, 11.5, 11.35344827586207)","(4.8, 5.4, 5.368767908309456)","(6.5, 6.8, 6.699999999999999)"
16-12-2022 12:12:07.126497,"(7.5, 9.4, 9.314285714285715)","(31.0, 44.0, 43.48936170212766)","(2.8, 3.4, 3.363709677419355)","(19.0, 26.0, 25.482758620689655)","(8.0, 9.6, 9.561904761904762)","(9.0, 11.5, 11.359649122807017)","(4.8, 5.4, 5.370796460176991)","(6.5, 6.8, 6.699999999999999)"
16-12-2022 12:12:08.409713,"(7.5, 9.4, 9.305185185185184)","(31.0, 44.0, 43.48936170212766)","(2.8, 3.4, 3.364)","(19.0, 26.0, 25.482758620689655)","(8.0, 9.6, 9.610852713178295)","(9.0, 11.5, 11.359649122807017)","(4.8, 5.4, 5.370359281437126)","(6.5, 6.8, 6.64039408866995)"
16-12-2022 12:12:09.572691,"(7.5, 9.4, 9.291525423728814)","(31.0, 44.0, 43.48936170212766)","(2.9, 3.4, 3.364)","(19.0, 26.0, 25.47457627118644)","(8.0, 9.8, 9.645238095238096)","(9.0, 11.5, 11.427083333333334)","(4.8, 5.4, 5.157391304347826)","(6.5, 6.8, 6.7207207207207205)"
16-12-2022 12:12:10.769690,"(7.5, 9.4, 9.3088)","(31.0, 44.0, 43.48936170212766)","(2.9, 3.4, 3.3750922509225094)","(19.0, 26.0, 25.482758620689655)","(8.0, 9.8, 9.646341463414634)","(9.0, 11.5, 11.427083333333334)","(4.8, 5.2, 5.155045871559633)","(6.5, 6.8, 6.726126126126126)"
16-12-2022 12:12:11.955953,"(7.5, 9.4, 9.3088)","(31.0, 44.0, 43.48936170212766)","(2.9, 3.4, 3.3694570135746607)","(19.0, 26.0, 25.51851851851852)","(8.0, 9.8, 9.625)","(9.0, 11.5, 11.427083333333334)","(4.8, 5.2, 5.151)","(6.5, 6.8, 6.726126126126126)"
16-12-2022 12:12:13.037236,"(7.5, 9.4, 9.3088)","(31.0, 44.0, 43.48936170212766)","(2.9, 3.4, 3.3694570135746607)","(19.0, 26.0, 25.551724137931036)","(8.0, 9.8, 9.48842105263158)","(9.0, 11.5, 11.460144927536232)","(4.8, 5.2, 5.159166666666667)","(6.5, 6.8, 6.723076923076923)"
16-12-2022 12:12:14.068956,"(7.5, 9.4, 9.316176470588236)","(31.0, 44.0, 43.53191489361702)","(2.9, 3.4, 3.373214285714286)","(19.0, 26.0, 25.50943396226415)","(8.0, 9.6, 9.489005235602095)","(9.0, 11.5, 11.46043165467626)","(4.8, 5.2, 5.15377358490566)","(6.5, 6.8, 6.716279069767442)"
16-12-2022 12:12:15.118305,"(7.5, 9.4, 9.317391304347826)","(31.0, 44.0, 43.53191489361702)","(2.9, 3.4, 3.370905172413793)","(19.0, 26.0, 25.54385964912281)","(8.0, 9.6, 9.489005235602095)","(9.0, 11.5, 11.46043165467626)","(4.8, 5.2, 5.15377358490566)","(6.5, 6.8, 6.716279069767442)"
16-12-2022 12:12:16.147935,"(7.5, 9.4, 9.323489932885906)","(31.0, 44.0, 43.53191489361702)","(2.9, 3.4, 3.370905172413793)","(19.0, 26.0, 25.54385964912281)","(8.0, 9.6, 9.489005235602095)","(9.0, 11.5, 11.46043165467626)","(4.8, 5.2, 5.15377358490566)","(6.5, 6.8, 6.716279069767442)"
16-12-2022 12:12:17.185370,"(7.5, 9.4, 9.323489932885906)","(31.0, 44.0, 43.53191489361702)","(2.9, 3.4, 3.370905172413793)","(19.0, 26.0, 25.54385964912281)","(8.0, 9.6, 9.474698795180723)","(9.0, 11.5, 11.46043165467626)","(4.8, 5.2, 5.15377358490566)","(6.5, 6.8, 6.716279069767442)"
16-12-2022 12:12:18.196723,"(7.5, 9.4, 9.323489932885906)","(31.0, 44.0, 43.53191489361702)","(2.9, 3.4, 3.3738372093023257)","(19.0, 26.0, 25.54385964912281)","(8.0, 9.6, 9.333333333333334)","(9.0, 11.5, 11.46043165467626)","(4.8, 5.2, 5.162637362637363)","(6.5, 6.8, 6.736363636363636)"
16-12-2022 12:12:19.246136,"(7.5, 9.4, 9.322666666666667)","(31.0, 44.0, 43.53191489361702)","(2.9, 3.4, 3.381377551020408)","(19.0, 26.0, 25.54385964912281)","(8.0, 9.4, 9.333333333333334)","(9.0, 11.5, 11.46043165467626)","(4.8, 5.2, 5.163333333333333)","(6.5, 6.8, 6.7375)"
16-12-2022 12:12:20.270054,"(7.5, 9.4, 9.322666666666667)","(31.0, 44.0, 43.53191489361702)","(2.9, 3.4, 3.381377551020408)","(19.0, 26.0, 25.54385964912281)","(8.0, 9.4, 9.333333333333334)","(9.0, 11.5, 11.462328767123287)","(4.8, 5.2, 5.161176470588235)","(6.5, 6.8, 6.7375)"
16-12-2022 12:12:21.267777,"(7.5, 9.4, 9.322666666666667)","(31.0, 44.0, 43.53191489361702)","(2.9, 3.4, 3.3759493670886074)","(19.0, 26.0, 25.54385964912281)","(8.0, 9.4, 9.333333333333334)","(9.0, 11.5, 11.462328767123287)","(4.8, 5.2, 5.161176470588235)","(6.5, 6.8, 6.736363636363636)"
16-12-2022 12:12:22.233801,"(7.5, 9.4, 9.322666666666667)","(31.0, 44.0, 43.53191489361702)","(2.9, 3.4, 3.37625)","(19.0, 26.0, 25.54385964912281)","(8.0, 9.6, 9.45945945945946)","(9.0, 11.5, 11.463333333333333)","(4.8, 5.2, 5.1647058823529415)","(6.5, 6.8, 6.714634146341464)"
16-12-2022 12:12:23.278279,"(7.5, 9.4, 9.324675324675324)","(31.0, 44.0, 43.541666666666664)","(2.9, 3.4, 3.3773809523809524)","(19.0, 26.0, 25.551724137931036)","(8.0, 9.6, 9.44516129032258)","(9.0, 11.5, 11.52836879432624)","(4.8, 5.2, 5.166666666666667)","(6.5, 6.8, 6.710588235294117)"
16-12-2022 12:12:24.309562,"(7.5, 9.4, 9.324675324675324)","(31.0, 44.0, 43.541666666666664)","(2.9, 3.4, 3.376543209876543)","(19.0, 26.0, 25.551724137931036)","(8.0, 9.6, 9.44516129032258)","(9.0, 12.0, 11.52836879432624)","(4.8, 5.2, 5.166666666666667)","(6.5, 6.8, 6.687128712871287)"
16-12-2022 12:12:25.379767,"(7.5, 9.4, 9.324675324675324)","(31.0, 44.0, 43.541666666666664)","(2.9, 3.45, 3.406734693877551)","(19.0, 26.0, 25.551724137931036)","(8.0, 9.6, 9.44516129032258)","(9.0, 12.0, 11.422535211267606)","(4.8, 5.2, 5.166666666666667)","(6.5, 6.8, 6.698214285714285)"
16-12-2022 12:12:26.435526,"(7.5, 9.4, 9.32857142857143)","(31.0, 44.0, 43.541666666666664)","(2.9, 3.45, 3.405823293172691)","(19.0, 26.0, 25.551724137931036)","(8.0, 9.6, 9.482926829268292)","(9.0, 11.5, 11.422535211267606)","(4.8, 5.2, 5.166666666666667)","(6.5, 6.8, 6.746987951807228)"
16-12-2022 12:12:27.499556,"(7.5, 9.4, 9.330769230769231)","(31.0, 44.0, 43.55102040816327)","(2.9, 3.45, 3.4081749049429657)","(19.0, 26.0, 25.566666666666666)","(8.0, 9.6, 9.488372093023255)","(9.0, 11.5, 11.420289855072463)","(4.8, 5.2, 5.169158878504673)","(6.5, 6.8, 6.7560975609756095)"
16-12-2022 12:12:28.598051,"(7.5, 9.4, 9.330769230769231)","(31.0, 44.0, 43.55102040816327)","(2.9, 3.45, 3.389171974522293)","(19.0, 26.0, 25.566666666666666)","(8.0, 9.6, 9.502439024390243)","(9.0, 11.5, 11.440140845070422)","(4.8, 5.2, 5.155882352941177)","(6.5, 6.8, 6.7560975609756095)"
16-12-2022 12:12:29.627858,"(7.5, 9.4, 9.305263157894737)","(31.0, 44.0, 43.55102040816327)","(2.9, 3.4, 3.389171974522293)","(19.0, 26.0, 25.566666666666666)","(8.0, 9.6, 9.502439024390243)","(9.0, 11.5, 11.440140845070422)","(4.8, 5.2, 5.155882352941177)","(6.5, 7.0, 6.753293413173653)"
16-12-2022 12:12:30.642012,"(7.5, 9.4, 9.305263157894737)","(31.0, 44.0, 43.55102040816327)","(2.9, 3.4, 3.388961038961039)","(19.0, 26.0, 25.566666666666666)","(8.0, 9.6, 9.502439024390243)","(9.0, 11.5, 11.48076923076923)","(4.8, 5.2, 5.154545454545454)","(6.5, 7.0, 6.753293413173653)"
16-12-2022 12:12:31.876657,"(7.5, 9.4, 9.292857142857143)","(31.0, 44.0, 40.2)","(2.9, 3.4, 3.494429530201342)","(19.0, 26.0, 25.57377049180328)","(8.0, 9.6, 9.34)","(9.0, 12.0, 11.488636363636363)","(4.8, 5.2, 5.082456140350877)","(6.5, 7.0, 6.6979999999999995)"
16-12-2022 12:12:32.897041,"(7.5, 9.4, 9.26764705882353)","(31.0, 42.0, 40.2)","(2.9, 3.5, 3.494429530201342)","(19.0, 26.0, 25.57377049180328)","(8.0, 9.4, 9.464406779661017)","(9.0, 12.0, 11.49438202247191)","(4.8, 5.1, 5.0864406779661016)","(6.5, 6.8, 6.70377358490566)"
16-12-2022 12:12:33.869364,"(7.5, 9.4, 9.25)","(31.0, 40.0, 39.629629629629626)","(2.9, 3.5, 3.496349862258953)","(19.0, 26.0, 25.31578947368421)","(8.0, 9.6, 9.464406779661017)","(9.0, 12.0, 11.49438202247191)","(4.8, 5.1, 5.0864406779661016)","(6.5, 6.8, 6.70377358490566)"
16-12-2022 12:12:34.857999,"(7.5, 9.4, 9.25)","(31.0, 40.0, 39.54545454545455)","(2.9, 3.5, 3.4962676056338027)","(19.0, 26.0, 25.210526315789473)","(8.0, 9.6, 9.464406779661017)","(9.0, 12.0, 11.49438202247191)","(4.8, 5.1, 5.088695652173913)","(6.5, 6.8, 6.70377358490566)"
16-12-2022 12:12:35.815894,"(7.5, 9.4, 9.25)","(31.0, 40.0, 39.54545454545455)","(2.9, 3.5, 3.493487394957983)","(19.0, 26.0, 25.210526315789473)","(8.0, 9.6, 9.464406779661017)","(9.0, 12.0, 11.49438202247191)","(4.8, 5.1, 5.140689655172414)","(6.5, 6.8, 6.709756097560975)"
16-12-2022 12:12:36.875441,"(7.5, 9.4, 9.200000000000001)","(31.0, 40.0, 39.54545454545455)","(2.9, 3.55, 3.527937336814621)","(19.0, 26.0, 25.210526315789473)","(8.0, 9.6, 9.33157894736842)","(9.0, 12.0, 11.507299270072993)","(4.8, 5.2, 5.136912751677852)","(6.5, 6.8, 6.765065502183406)"
16-12-2022 12:12:38.010710,"(7.5, 9.2, 9.157894736842104)","(31.0, 40.0, 39.54545454545455)","(2.9, 3.55, 3.527809388335704)","(19.0, 26.0, 24.80188679245283)","(8.0, 9.4, 9.44390243902439)","(9.0, 12.0, 11.507299270072993)","(4.8, 5.2, 5.1468750000000005)","(6.5, 6.8, 6.76529284164859)"
16-12-2022 12:12:39.065366,"(7.5, 9.2, 9.157894736842104)","(31.0, 40.0, 39.54545454545455)","(2.9, 3.55, 3.5276504297994267)","(19.0, 25.0, 24.80188679245283)","(8.0, 9.6, 9.37142857142857)","(9.0, 12.0, 11.507299270072993)","(4.8, 5.2, 5.139285714285714)","(6.5, 6.8, 6.76529284164859)"
16-12-2022 12:12:40.137969,"(7.5, 9.2, 9.157894736842104)","(31.0, 40.0, 39.54545454545455)","(2.9, 3.55, 3.5265413533834584)","(19.0, 26.0, 25.470085470085472)","(8.0, 9.6, 9.446153846153846)","(9.0, 12.0, 11.514388489208633)","(4.6, 5.2, 5.129323308270677)","(6.0, 6.8, 6.622222222222222)"
16-12-2022 12:12:41.223533,"(7.5, 9.2, 9.130666666666666)","(31.0, 40.0, 39.565217391304344)","(2.9, 3.55, 3.5224206349206346)","(19.0, 26.0, 25.470085470085472)","(8.0, 9.6, 9.457142857142857)","(9.0, 12.0, 11.501845018450185)","(4.6, 5.2, 5.081818181818181)","(6.0, 6.8, 6.706976744186046)"
16-12-2022 12:12:42.279098,"(7.5, 9.2, 9.122388059701493)","(31.0, 40.0, 38.8235294117647)","(2.9, 3.55, 3.523574144486692)","(19.0, 26.0, 25.478991596638654)","(8.0, 9.6, 9.478787878787879)","(9.0, 12.0, 11.501845018450185)","(4.6, 5.1, 5.081818181818181)","(6.0, 6.8, 6.710843373493976)"
16-12-2022 12:12:43.345383,"(7.5, 9.2, 9.134177215189872)","(31.0, 40.0, 38.46153846153846)","(2.9, 3.55, 3.523574144486692)","(19.0, 26.0, 25.478991596638654)","(8.0, 9.6, 9.478787878787879)","(9.0, 12.0, 11.501845018450185)","(4.6, 5.1, 5.081818181818181)","(6.0, 6.8, 6.710843373493976)"
16-12-2022 12:12:44.442080,"(7.5, 9.2, 9.134177215189872)","(31.0, 40.0, 38.46153846153846)","(2.9, 3.55, 3.5236111111111112)","(19.0, 26.0, 25.507936507936506)","(8.0, 9.6, 9.478787878787879)","(9.0, 12.0, 11.501845018450185)","(4.6, 5.1, 5.078947368421052)","(6.0, 6.8, 6.728089887640449)"
16-12-2022 12:12:45.499701,"(7.5, 9.2, 9.134177215189872)","(31.0, 40.0, 38.46153846153846)","(2.9, 3.55, 3.5236111111111112)","(19.0, 26.0, 25.478991596638654)","(8.0, 9.6, 9.478787878787879)","(9.0, 12.0, 11.501845018450185)","(4.6, 5.1, 5.078947368421052)","(6.0, 6.8, 6.723913043478261)"
16-12-2022 12:12:46.503229,"(7.5, 9.2, 9.076190476190476)","(31.0, 40.0, 38.46153846153846)","(2.9, 3.55, 3.5236111111111112)","(19.0, 26.0, 25.478991596638654)","(8.0, 9.6, 9.478787878787879)","(9.0, 12.0, 11.501845018450185)","(4.6, 5.1, 5.127118644067797)","(6.0, 7.0, 6.788709677419354)"
16-12-2022 12:12:47.515874,"(7.5, 9.2, 9.08)","(31.0, 40.0, 38.46153846153846)","(2.9, 3.55, 3.523031496062992)","(19.0, 26.0, 25.478991596638654)","(8.0, 9.6, 9.351851851851851)","(9.0, 12.0, 11.50909090909091)","(4.6, 5.2, 5.116814159292035)","(6.0, 7.0, 6.7937007874015745)"
16-12-2022 12:12:48.546189,"(7.5, 9.2, 9.057142857142857)","(31.0, 40.0, 39.2)","(2.9, 3.6, 3.5850694444444446)","(19.0, 26.0, 25.483333333333334)","(8.0, 9.4, 9.339285714285714)","(9.0, 12.0, 11.496268656716419)","(4.6, 5.2, 5.03)","(6.0, 7.0, 6.73125)"
16-12-2022 12:12:49.551607,"(7.5, 9.2, 9.057142857142857)","(31.0, 40.0, 39.2)","(2.9, 3.6, 3.5931818181818183)","(19.0, 25.0, 24.857142857142858)","(8.0, 9.4, 9.339285714285714)","(9.0, 12.0, 11.496268656716419)","(4.6, 5.1, 4.992920353982301)","(6.0, 7.0, 6.729468599033816)"
16-12-2022 12:12:50.534134,"(7.5, 9.2, 9.12)","(31.0, 40.0, 39.2)","(2.9, 3.6, 3.5987394957983194)","(19.0, 25.0, 24.857142857142858)","(8.0, 9.2, 9.162962962962963)","(9.0, 12.0, 11.496268656716419)","(4.6, 5.0, 4.995161290322581)","(6.0, 7.0, 6.729468599033816)"
16-12-2022 12:12:51.512753,"(7.5, 9.2, 9.104761904761904)","(31.0, 40.0, 39.2)","(2.9, 3.6, 3.5822429906542057)","(19.0, 26.0, 25.451327433628318)","(8.0, 9.4, 9.32972972972973)","(9.0, 12.0, 11.501845018450185)","(4.6, 5.0, 4.995454545454545)","(6.0, 7.0, 6.735849056603773)"
16-12-2022 12:12:52.473487,"(7.5, 9.0, 8.956521739130435)","(31.0, 40.0, 39.23076923076923)","(2.9, 3.6, 3.583898305084746)","(19.0, 26.0, 25.45614035087719)","(8.0, 9.4, 9.307142857142857)","(9.0, 12.0, 11.501845018450185)","(4.6, 5.0, 4.995454545454545)","(6.0, 7.0, 6.735849056603773)"
16-12-2022 12:12:53.501220,"(7.5, 9.0, 8.945945945945946)","(31.0, 40.0, 39.23076923076923)","(2.9, 3.6, 3.583898305084746)","(19.0, 26.0, 25.509090909090908)","(8.0, 9.4, 9.32972972972973)","(9.0, 12.0, 11.501845018450185)","(4.6, 5.0, 4.995454545454545)","(6.0, 7.0, 6.735849056603773)"
16-12-2022 12:12:54.457314,"(7.5, 9.0, 8.945945945945946)","(31.0, 40.0, 39.23076923076923)","(2.9, 3.6, 3.578409090909091)","(19.0, 26.0, 25.509090909090908)","(8.0, 9.4, 9.32972972972973)","(9.0, 12.0, 11.514388489208633)","(4.6, 5.0, 4.995454545454545)","(6.0, 7.0, 6.73953488372093)"
16-12-2022 12:12:55.432302,"(7.5, 9.2, 9.091891891891892)","(31.0, 40.0, 39.45454545454545)","(2.9, 3.6, 3.5811111111111114)","(19.0, 26.0, 25.509090909090908)","(8.0, 9.4, 9.32972972972973)","(9.0, 12.0, 11.514388489208633)","(4.6, 5.0, 4.995)","(6.0, 7.0, 6.743119266055046)"
16-12-2022 12:12:56.401924,"(7.5, 9.0, 8.955)","(31.0, 42.0, 41.36)","(2.9, 3.6, 3.5795180722891566)","(19.0, 26.0, 25.527272727272727)","(8.0, 9.4, 9.290322580645162)","(9.0, 12.0, 11.52127659574468)","(4.6, 5.0, 4.995)","(6.0, 7.0, 6.743119266055046)"
16-12-2022 12:12:57.392972,"(7.5, 9.0, 8.955)","(31.0, 42.0, 41.36)","(2.9, 3.6, 3.580232558139535)","(19.0, 26.0, 25.527272727272727)","(8.0, 9.4, 9.312820512820513)","(9.0, 12.0, 11.38888888888889)","(4.6, 5.0, 5.045454545454545)","(6.0, 7.0, 6.745454545454545)"
16-12-2022 12:12:58.469016,"(7.5, 9.0, 8.955)","(31.0, 42.0, 41.0)","(2.9, 3.65, 3.622549019607843)","(19.0, 26.0, 25.527272727272727)","(8.0, 9.2, 9.338888888888889)","(9.0, 11.5, 11.379194630872483)","(4.6, 5.1, 5.044329896907216)","(6.0, 7.0, 6.743119266055046)"
16-12-2022 12:12:59.438058,"(7.5, 9.0, 8.908771929824562)","(31.0, 42.0, 41.0)","(2.9, 3.65, 3.5784313725490193)","(19.0, 26.0, 25.527272727272727)","(8.0, 9.4, 9.338888888888889)","(9.0, 11.5, 11.478813559322035)","(4.6, 5.1, 5.0409836065573765)","(6.0, 7.0, 6.743119266055046)"
16-12-2022 12:13:00.458966,"(7.5, 9.0, 8.88936170212766)","(31.0, 42.0, 41.0)","(2.9, 3.65, 3.633720930232558)","(19.0, 26.0, 25.527272727272727)","(8.0, 9.4, 9.338888888888889)","(9.0, 12.0, 11.34920634920635)","(4.6, 5.1, 4.984313725490196)","(6.0, 7.0, 6.824242424242424)"
16-12-2022 12:13:01.484003,"(7.5, 9.0, 8.873170731707317)","(31.0, 42.0, 41.0)","(2.9, 3.65, 3.615573770491803)","(19.0, 26.0, 24.873684210526317)","(8.0, 9.4, 9.242105263157894)","(9.0, 12.0, 11.355329949238579)","(4.6, 5.0, 4.977142857142857)","(6.0, 7.0, 6.836619718309859)"
16-12-2022 12:13:02.526374,"(7.5, 9.0, 8.820689655172414)","(31.0, 42.0, 41.03448275862069)","(2.9, 3.65, 3.6224637681159417)","(19.0, 25.0, 27.073170731707318)","(8.0, 9.4, 9.353846153846154)","(9.0, 12.0, 11.02127659574468)","(4.6, 5.0, 5.113702623906706)","(6.0, 7.0, 7.3127272727272725)"
16-12-2022 12:13:03.537088,"(7.5, 9.6, 8.926315789473685)","(31.0, 42.0, 40.92307692307692)","(2.9, 3.65, 3.623972602739726)","(19.0, 30.0, 27.073170731707318)","(8.0, 9.4, 9.353846153846154)","(9.0, 12.0, 10.75)","(4.6, 5.2, 9.332142857142857)","(6.0, 7.4, 7.609999999999999)"
16-12-2022 12:13:04.571555,"(7.5, 12.0, 11.444444444444445)","(31.0, 55.0, 48.25)","(2.9, 3.85, 3.6357142857142857)","(19.0, 40.0, 27.7)","(8.0, 9.6, 9.552380952380952)","(9.0, 16.0, 10.666666666666666)","(4.6, 9.6, 7.564705882352942)","(6.0, 7.8, 6.1625)"
