,On Pursuit,Get A Shout,Xavien Bale,Dr Archer,Aunt Bee,Aussie Axle,Raw Eleven,Velocity Tori
11-01-2023 19:32:53.151310,"(8.0, 9.2, 9.09)","(31.0, 38.0, 37.666666666666664)","(1.65, 1.92, 1.9154545454545453)","(4.6, 6.6, 6.572727272727272)","(17.0, 25.0, 23.51063829787234)","(14.0, 21.0, 19.81578947368421)","(8.5, 11.5, 10.881578947368421)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:32:54.434530,"(8.0, 9.2, 9.077777777777778)","(31.0, 38.0, 37.666666666666664)","(1.65, 1.92, 1.9154545454545453)","(4.6, 6.6, 6.572727272727272)","(17.0, 25.0, 23.51063829787234)","(14.0, 21.0, 19.81578947368421)","(8.5, 11.5, 10.881578947368421)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:32:55.649768,"(8.0, 9.2, 9.077777777777778)","(31.0, 38.0, 37.666666666666664)","(1.65, 1.92, 1.9136)","(4.6, 6.6, 6.508571428571429)","(17.0, 25.0, 23.51063829787234)","(14.0, 21.0, 19.81578947368421)","(8.5, 11.5, 10.881578947368421)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:32:56.755883,"(8.0, 9.4, 9.35)","(31.0, 38.0, 37.666666666666664)","(1.65, 1.92, 1.9136)","(4.6, 6.6, 6.5027027027027025)","(17.0, 25.0, 23.51063829787234)","(14.0, 21.0, 19.81578947368421)","(8.5, 11.5, 10.864864864864865)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:32:57.933622,"(8.0, 9.6, 9.382857142857143)","(31.0, 38.0, 37.666666666666664)","(1.65, 1.92, 1.9093333333333333)","(4.8, 6.6, 6.317241379310345)","(17.0, 25.0, 23.51063829787234)","(14.0, 21.0, 19.81578947368421)","(8.5, 11.5, 10.864864864864865)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:32:59.181442,"(8.0, 9.6, 9.427027027027027)","(31.0, 40.0, 37.45454545454545)","(1.65, 1.92, 1.912)","(4.8, 6.4, 6.317241379310345)","(17.0, 25.0, 23.51063829787234)","(14.0, 21.0, 19.81578947368421)","(8.5, 11.5, 10.864864864864865)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:33:00.486258,"(8.0, 9.6, 9.427027027027027)","(31.0, 40.0, 37.45454545454545)","(1.65, 1.92, 1.9133333333333333)","(4.8, 6.4, 6.317241379310345)","(17.0, 25.0, 23.51063829787234)","(14.0, 21.0, 19.81578947368421)","(8.5, 11.5, 10.864864864864865)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:33:01.776249,"(8.0, 9.8, 9.592592592592593)","(31.0, 40.0, 37.391304347826086)","(1.65, 1.92, 1.936)","(4.8, 6.4, 6.308411214953271)","(17.0, 25.0, 23.653846153846153)","(14.0, 21.0, 20.02173913043478)","(8.5, 11.5, 10.829268292682928)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:33:02.963699,"(8.0, 9.8, 9.622222222222224)","(31.0, 40.0, 37.69230769230769)","(1.65, 1.94, 1.936)","(4.8, 6.6, 6.32)","(17.0, 25.0, 23.610169491525422)","(14.0, 21.0, 20.045454545454547)","(8.5, 11.5, 10.914893617021276)","(101.0, 210.0, 198.75)"
11-01-2023 19:33:04.199338,"(8.0, 9.6, 9.508333333333333)","(31.0, 40.0, 38.57142857142857)","(1.65, 1.92, 1.9157894736842105)","(4.8, 6.4, 6.213333333333334)","(17.0, 25.0, 23.620689655172413)","(14.0, 21.0, 20.045454545454547)","(8.5, 11.5, 10.914893617021276)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:33:05.272853,"(8.0, 9.6, 9.497872340425532)","(31.0, 40.0, 38.57142857142857)","(1.65, 1.92, 1.9157894736842105)","(4.8, 6.4, 6.213333333333334)","(17.0, 25.0, 23.620689655172413)","(14.0, 21.0, 20.134615384615383)","(8.5, 11.5, 10.895604395604396)","(101.0, 210.0, 198.75)"
11-01-2023 19:33:06.439335,"(8.0, 9.6, 9.497674418604651)","(31.0, 40.0, 38.57142857142857)","(1.65, 1.92, 1.9159090909090908)","(4.8, 6.4, 6.223529411764706)","(17.0, 25.0, 23.596491228070175)","(14.0, 21.0, 20.0625)","(8.5, 11.5, 10.882022471910112)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:33:07.541233,"(8.0, 9.6, 9.488372093023255)","(31.0, 40.0, 38.57142857142857)","(1.65, 1.93, 1.9159090909090908)","(4.8, 6.4, 6.223529411764706)","(17.0, 25.0, 23.620689655172413)","(14.0, 21.0, 20.224137931034484)","(8.5, 11.5, 10.902173913043478)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:33:08.715859,"(8.0, 9.6, 9.495652173913044)","(31.0, 40.0, 38.57142857142857)","(1.65, 1.93, 1.9149056603773584)","(4.8, 6.4, 6.223529411764706)","(17.0, 25.0, 23.620689655172413)","(14.0, 21.0, 20.224137931034484)","(8.5, 11.5, 10.798387096774194)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:33:09.793757,"(8.0, 9.6, 9.495652173913044)","(31.0, 40.0, 38.57142857142857)","(1.65, 1.92, 1.9159090909090908)","(4.8, 6.4, 6.223529411764706)","(17.0, 25.0, 23.596491228070175)","(14.0, 21.0, 20.25)","(8.5, 11.0, 10.743421052631579)","(101.0, 210.0, 198.75)"
11-01-2023 19:33:10.997548,"(8.0, 9.6, 9.493333333333332)","(31.0, 40.0, 40.0)","(1.65, 1.93, 1.9212676056338027)","(4.8, 6.4, 6.202898550724638)","(17.0, 25.0, 23.653846153846153)","(14.0, 21.0, 20.25)","(8.5, 11.0, 10.684931506849315)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:33:12.141777,"(8.0, 9.6, 9.5)","(31.0, 44.0, 41.333333333333336)","(1.65, 1.93, 1.9212676056338027)","(4.8, 6.4, 6.202898550724638)","(17.0, 25.0, 23.653846153846153)","(14.0, 21.0, 20.25)","(8.5, 11.0, 10.684931506849315)","(101.0, 210.0, 197.14285714285714)"
11-01-2023 19:33:13.403723,"(8.0, 9.6, 9.497872340425532)","(31.0, 42.0, 39.84615384615385)","(1.65, 1.93, 1.92)","(4.8, 6.4, 6.169491525423729)","(17.0, 24.0, 23.95)","(14.0, 21.0, 20.066666666666666)","(8.5, 11.0, 10.680555555555555)","(101.0, 250.0, 232.5)"
11-01-2023 19:33:14.713838,"(8.0, 9.6, 9.488372093023255)","(31.0, 42.0, 41.333333333333336)","(1.65, 1.93, 1.9278688524590164)","(4.8, 6.4, 6.169491525423729)","(17.0, 24.0, 23.94736842105263)","(14.0, 21.0, 20.34375)","(8.5, 11.0, 10.436170212765957)","(101.0, 250.0, 240.0)"
11-01-2023 19:33:15.916453,"(8.0, 9.6, 9.488372093023255)","(31.0, 42.0, 40.5)","(1.65, 1.94, 1.9355555555555555)","(4.8, 6.4, 6.057142857142857)","(17.0, 24.0, 23.94736842105263)","(14.0, 21.0, 20.40909090909091)","(8.5, 11.0, 10.447916666666666)","(101.0, 250.0, 240.0)"
11-01-2023 19:33:17.063407,"(8.0, 9.6, 9.493333333333332)","(31.0, 42.0, 40.8)","(1.65, 1.94, 1.936)","(4.8, 6.2, 6.008988764044944)","(17.0, 24.0, 23.95)","(14.0, 21.0, 20.555555555555557)","(8.5, 11.0, 10.447916666666666)","(101.0, 250.0, 234.0)"
11-01-2023 19:33:18.223840,"(8.0, 9.6, 9.5)","(31.0, 42.0, 41.333333333333336)","(1.65, 1.94, 1.9348148148148148)","(4.8, 6.2, 5.934020618556701)","(17.0, 24.0, 24.727272727272727)","(14.0, 21.0, 20.733333333333334)","(8.5, 11.0, 10.447916666666666)","(101.0, 250.0, 234.0)"
11-01-2023 19:33:19.352237,"(8.0, 9.6, 9.442857142857143)","(31.0, 42.0, 40.44444444444444)","(1.65, 1.94, 1.9364179104477612)","(4.8, 6.2, 5.9363636363636365)","(17.0, 25.0, 24.8)","(14.0, 21.0, 20.733333333333334)","(8.5, 11.0, 10.436170212765957)","(101.0, 250.0, 234.0)"
11-01-2023 19:33:20.537449,"(8.0, 9.6, 9.494736842105263)","(31.0, 42.0, 41.333333333333336)","(1.65, 1.94, 1.9411363636363637)","(4.8, 6.2, 5.739473684210527)","(17.0, 25.0, 27.666666666666668)","(14.0, 21.0, 20.475)","(8.5, 11.0, 10.411111111111111)","(101.0, 250.0, 234.0)"
11-01-2023 19:33:21.717886,"(8.0, 9.6, 9.525925925925925)","(31.0, 42.0, 41.333333333333336)","(1.65, 1.95, 1.9408163265306122)","(4.8, 5.8, 5.753571428571428)","(17.0, 28.0, 27.0)","(14.0, 22.0, 20.493827160493826)","(8.5, 11.0, 10.411111111111111)","(101.0, 250.0, 234.0)"
11-01-2023 19:33:22.905486,"(8.0, 9.8, 9.72857142857143)","(31.0, 42.0, 40.72727272727273)","(1.65, 1.95, 1.9416666666666667)","(4.8, 5.8, 5.802272727272728)","(17.0, 28.0, 26.266666666666666)","(14.0, 22.0, 20.483516483516482)","(8.5, 11.0, 10.45360824742268)","(101.0, 250.0, 234.0)"
11-01-2023 19:33:24.119770,"(8.0, 9.6, 9.552380952380952)","(31.0, 42.0, 40.72727272727273)","(1.65, 1.95, 1.9453061224489796)","(4.8, 6.2, 6.0275)","(17.0, 28.0, 25.941176470588236)","(14.0, 22.0, 17.76923076923077)","(8.5, 11.0, 10.464646464646465)","(101.0, 250.0, 234.0)"
11-01-2023 19:33:25.339456,"(8.0, 9.6, 9.437037037037037)","(31.0, 42.0, 41.333333333333336)","(1.65, 1.95, 1.9399009900990098)","(4.8, 6.2, 6.078571428571428)","(17.0, 26.0, 25.944444444444443)","(14.0, 18.0, 17.916666666666668)","(8.5, 11.0, 10.441176470588236)","(101.0, 250.0, 236.66666666666666)"
11-01-2023 19:33:26.499749,"(8.0, 9.6, 9.478260869565217)","(31.0, 42.0, 40.72727272727273)","(1.65, 1.95, 1.943013698630137)","(4.8, 6.2, 6.014035087719298)","(17.0, 26.0, 25.5)","(14.0, 18.0, 18.055555555555557)","(8.5, 11.0, 10.354545454545455)","(101.0, 250.0, 230.0)"
11-01-2023 19:33:27.630230,"(8.0, 9.6, 9.478260869565217)","(31.0, 42.0, 40.72727272727273)","(1.65, 1.95, 1.9498360655737705)","(4.8, 6.2, 6.08)","(18.0, 26.0, 23.444444444444443)","(14.0, 18.5, 18.026315789473685)","(8.5, 10.5, 10.326923076923077)","(101.0, 250.0, 234.0)"
11-01-2023 19:33:28.747017,"(8.0, 9.8, 9.72)","(31.0, 42.0, 40.72727272727273)","(1.65, 1.96, 1.9498360655737705)","(4.8, 6.2, 6.076923076923077)","(18.0, 24.0, 23.583333333333332)","(14.0, 18.5, 17.9)","(8.5, 10.5, 10.323529411764707)","(101.0, 250.0, 234.0)"
11-01-2023 19:33:29.985875,"(8.0, 10.0, 9.663414634146342)","(31.0, 42.0, 41.142857142857146)","(1.65, 1.96, 1.9686486486486485)","(4.8, 6.2, 6.069767441860465)","(18.0, 24.0, 22.666666666666668)","(14.0, 18.5, 18.026315789473685)","(8.5, 10.5, 10.333333333333334)","(101.0, 250.0, 236.66666666666666)"
11-01-2023 19:33:31.239274,"(8.0, 9.8, 9.68)","(31.0, 42.0, 41.142857142857146)","(1.65, 1.97, 1.9729999999999999)","(4.8, 6.2, 6.044444444444444)","(18.0, 23.0, 21.692307692307693)","(14.0, 18.5, 17.88095238095238)","(8.5, 10.5, 10.21875)","(101.0, 250.0, 270.0)"
11-01-2023 19:33:32.552301,"(8.0, 10.0, 9.841176470588236)","(31.0, 42.0, 40.6)","(1.65, 1.98, 1.9807407407407407)","(4.8, 6.2, 6.064102564102564)","(18.0, 22.0, 21.789473684210527)","(14.0, 18.5, 17.90909090909091)","(8.5, 10.5, 9.907317073170733)","(101.0, 300.0, 239.0909090909091)"
11-01-2023 19:33:33.766157,"(8.0, 9.8, 9.694117647058825)","(31.0, 42.0, 40.6)","(1.65, 1.99, 1.984)","(4.8, 6.2, 6.071641791044776)","(18.0, 22.0, 21.954545454545453)","(14.0, 18.5, 18.03846153846154)","(8.5, 10.0, 9.546666666666667)","(101.0, 290.0, 228.75)"
11-01-2023 19:33:34.975549,"(8.0, 9.8, 9.741176470588236)","(31.0, 42.0, 40.5)","(1.65, 1.99, 1.981111111111111)","(4.8, 6.2, 6.072131147540984)","(18.0, 23.0, 21.97674418604651)","(14.0, 18.5, 18.02)","(8.5, 9.6, 9.788235294117648)","(101.0, 290.0, 234.6153846153846)"
11-01-2023 19:33:36.128867,"(8.0, 9.8, 9.741176470588236)","(31.0, 42.0, 41.368421052631575)","(1.65, 1.99, 1.9792307692307691)","(4.8, 6.2, 6.072131147540984)","(18.0, 23.0, 21.85)","(14.0, 18.5, 18.071428571428573)","(8.5, 9.8, 9.795833333333334)","(101.0, 290.0, 238.57142857142858)"
11-01-2023 19:33:37.293894,"(8.0, 9.8, 9.75)","(31.0, 42.0, 40.44444444444444)","(1.65, 1.99, 1.9744827586206897)","(4.8, 6.2, 6.072131147540984)","(18.0, 23.0, 21.85)","(14.0, 18.5, 17.97826086956522)","(8.5, 9.8, 9.796428571428573)","(101.0, 290.0, 238.57142857142858)"
11-01-2023 19:33:38.469588,"(8.0, 9.8, 9.723809523809525)","(31.0, 42.0, 40.44444444444444)","(1.65, 1.99, 1.9848936170212765)","(4.8, 6.2, 6.072131147540984)","(18.0, 23.0, 21.85)","(14.0, 18.5, 17.69047619047619)","(8.5, 9.8, 9.796153846153846)","(101.0, 290.0, 268.3333333333333)"
11-01-2023 19:33:39.718786,"(8.0, 10.0, 9.736585365853658)","(31.0, 42.0, 41.142857142857146)","(1.65, 1.99, 1.9854716981132075)","(4.8, 6.2, 6.072131147540984)","(18.0, 23.0, 21.85)","(14.0, 18.5, 17.5625)","(8.5, 9.8, 9.79622641509434)","(101.0, 280.0, 266.0)"
11-01-2023 19:33:40.946305,"(8.0, 10.0, 9.777777777777777)","(31.0, 42.0, 40.8421052631579)","(1.65, 1.99, 1.9916483516483516)","(4.8, 6.2, 6.06984126984127)","(18.0, 23.0, 21.85)","(14.0, 18.0, 17.5625)","(8.5, 9.8, 9.795555555555556)","(101.0, 280.0, 266.0)"
11-01-2023 19:33:42.130837,"(8.0, 10.0, 9.793939393939393)","(31.0, 44.0, 40.8421052631579)","(1.65, 2.02, 1.9916483516483516)","(4.8, 6.2, 6.0814814814814815)","(18.0, 23.0, 21.756756756756758)","(14.0, 18.0, 16.08888888888889)","(8.5, 9.8, 9.806896551724138)","(101.0, 280.0, 266.0)"
11-01-2023 19:33:43.157355,"(8.0, 10.0, 9.793939393939393)","(31.0, 44.0, 41.333333333333336)","(1.65, 2.02, 1.9967567567567568)","(4.8, 6.2, 6.0814814814814815)","(18.0, 23.0, 21.933333333333334)","(14.0, 17.0, 16.147058823529413)","(8.5, 10.0, 10.137931034482758)","(101.0, 280.0, 266.0)"
11-01-2023 19:33:44.319267,"(8.0, 10.0, 9.903030303030302)","(31.0, 44.0, 41.714285714285715)","(1.65, 1.99, 1.98)","(4.8, 6.2, 6.0950819672131145)","(18.0, 23.0, 22.157894736842106)","(14.0, 16.5, 16.714285714285715)","(8.5, 10.5, 10.192307692307692)","(101.0, 280.0, 268.3333333333333)"
11-01-2023 19:33:45.462501,"(8.0, 10.5, 10.002222222222223)","(31.0, 44.0, 41.714285714285715)","(1.65, 1.98, 1.9705)","(4.8, 6.2, 6.093333333333334)","(18.0, 23.0, 22.157894736842106)","(14.0, 17.0, 17.035714285714285)","(8.5, 10.5, 10.201612903225806)","(101.0, 280.0, 268.3333333333333)"
11-01-2023 19:33:46.720592,"(8.0, 10.5, 9.985714285714286)","(31.0, 44.0, 41.86666666666667)","(1.65, 1.98, 1.9753125)","(4.8, 6.2, 6.093333333333334)","(18.0, 23.0, 22.157894736842106)","(13.0, 17.5, 16.852941176470587)","(8.5, 10.5, 10.201612903225806)","(101.0, 280.0, 260.0)"
11-01-2023 19:33:48.159069,"(8.0, 10.5, 9.943181818181818)","(31.0, 44.0, 41.86666666666667)","(1.65, 1.99, 1.973157894736842)","(4.8, 6.2, 6.091525423728814)","(18.0, 23.0, 22.157894736842106)","(13.0, 17.5, 16.905405405405407)","(8.5, 10.5, 10.112307692307693)","(101.0, 270.0, 258.0)"
11-01-2023 19:33:49.631893,"(8.0, 10.5, 10.120689655172415)","(31.0, 44.0, 41.86666666666667)","(1.65, 1.99, 1.952222222222222)","(4.8, 6.2, 6.1125)","(18.0, 23.0, 22.317073170731707)","(13.0, 17.5, 17.0)","(8.5, 10.5, 10.18421052631579)","(101.0, 270.0, 262.5)"
11-01-2023 19:33:50.942111,"(8.0, 10.5, 10.120689655172415)","(31.0, 44.0, 41.86666666666667)","(1.65, 1.97, 1.95625)","(4.8, 6.2, 6.091525423728814)","(18.0, 23.0, 22.317073170731707)","(13.0, 17.5, 17.0)","(8.5, 10.5, 10.203703703703704)","(101.0, 270.0, 263.3333333333333)"
11-01-2023 19:33:52.261514,"(8.0, 10.5, 10.181818181818182)","(31.0, 44.0, 42.0)","(1.65, 1.97, 1.9458823529411764)","(4.8, 6.2, 6.091525423728814)","(18.0, 23.0, 22.125)","(13.0, 17.5, 17.11111111111111)","(8.5, 10.5, 10.10958904109589)","(101.0, 270.0, 275.0)"
11-01-2023 19:33:53.464984,"(8.0, 10.5, 10.410714285714286)","(31.0, 44.0, 41.166666666666664)","(1.65, 1.96, 1.9213919413919414)","(4.8, 6.2, 6.110204081632653)","(18.0, 23.0, 22.125)","(13.0, 17.5, 17.13888888888889)","(8.5, 10.5, 10.189873417721518)","(101.0, 280.0, 276.6666666666667)"
11-01-2023 19:33:54.713145,"(8.0, 10.5, 10.421875)","(31.0, 44.0, 40.76190476190476)","(1.65, 1.94, 1.9242105263157894)","(4.8, 6.2, 6.276190476190476)","(18.0, 23.0, 21.632911392405063)","(13.0, 17.5, 17.333333333333332)","(8.5, 10.5, 9.670422535211268)","(101.0, 280.0, 276.6666666666667)"
11-01-2023 19:33:55.954214,"(8.0, 10.5, 10.435064935064934)","(31.0, 44.0, 41.5)","(1.65, 1.93, 1.9305263157894736)","(4.8, 6.4, 6.140983606557377)","(18.0, 23.0, 21.526315789473685)","(13.0, 17.5, 17.772727272727273)","(8.5, 10.0, 9.466666666666667)","(101.0, 280.0, 280.0)"
11-01-2023 19:33:57.221269,"(8.0, 11.0, 10.777777777777779)","(31.0, 42.0, 41.0)","(1.65, 1.94, 1.935)","(4.8, 6.4, 6.227868852459016)","(18.0, 23.0, 21.535714285714285)","(13.0, 18.5, 17.85483870967742)","(8.5, 9.6, 9.639130434782608)","(101.0, 290.0, 280.0)"
11-01-2023 19:33:58.474159,"(8.0, 11.5, 11.131578947368421)","(31.0, 42.0, 40.666666666666664)","(1.65, 1.94, 1.932549019607843)","(4.8, 6.4, 6.1230769230769235)","(18.0, 22.0, 21.31578947368421)","(13.0, 18.5, 17.85483870967742)","(8.5, 9.8, 9.468852459016393)","(101.0, 290.0, 275.0)"
11-01-2023 19:33:59.686556,"(8.0, 11.5, 11.11111111111111)","(31.0, 42.0, 40.666666666666664)","(1.65, 1.94, 1.9450980392156862)","(4.8, 6.4, 6.250847457627119)","(17.0, 22.0, 21.571428571428573)","(13.0, 18.5, 18.176470588235293)","(8.5, 9.6, 9.472222222222221)","(101.0, 290.0, 263.75)"
11-01-2023 19:34:00.905679,"(8.0, 11.5, 11.18421052631579)","(31.0, 44.0, 40.285714285714285)","(1.65, 1.95, 1.9258536585365853)","(4.8, 6.4, 6.251020408163265)","(17.0, 22.0, 21.526315789473685)","(13.0, 18.5, 18.396551724137932)","(8.5, 9.6, 9.402985074626866)","(101.0, 290.0, 263.3333333333333)"
11-01-2023 19:34:02.142017,"(8.0, 11.5, 11.166666666666666)","(31.0, 44.0, 40.285714285714285)","(1.65, 1.93, 1.9264999999999999)","(4.8, 6.4, 6.40625)","(17.0, 22.0, 21.20689655172414)","(13.0, 18.5, 17.77777777777778)","(8.5, 9.6, 9.56875)","(101.0, 290.0, 248.33333333333334)"
11-01-2023 19:34:03.343735,"(8.0, 11.5, 11.222222222222221)","(31.0, 44.0, 39.26315789473684)","(1.65, 1.93, 1.9284615384615384)","(4.8, 6.6, 6.435555555555556)","(17.0, 22.0, 20.93877551020408)","(13.0, 18.0, 17.441176470588236)","(8.5, 9.6, 9.672)","(101.0, 290.0, 268.75)"
11-01-2023 19:34:04.645901,"(8.0, 11.5, 11.048387096774194)","(31.0, 44.0, 40.84848484848485)","(1.65, 1.93, 1.919)","(4.8, 6.6, 6.324675324675325)","(17.0, 22.0, 21.242424242424242)","(13.0, 17.5, 17.886363636363637)","(8.0, 9.8, 9.785185185185187)","(101.0, 280.0, 260.0)"
11-01-2023 19:34:05.961215,"(8.0, 11.5, 10.930379746835444)","(31.0, 44.0, 40.84848484848485)","(1.65, 1.92, 1.9383495145631067)","(4.8, 6.6, 6.33)","(17.0, 22.0, 21.5625)","(13.0, 18.0, 17.8125)","(8.0, 9.8, 9.787500000000001)","(101.0, 280.0, 260.0)"
11-01-2023 19:34:07.265252,"(8.0, 11.5, 10.923076923076923)","(31.0, 44.0, 40.84848484848485)","(1.65, 1.94, 1.9465243902439024)","(4.8, 6.6, 6.350819672131148)","(17.0, 22.0, 21.46153846153846)","(13.0, 18.0, 17.711111111111112)","(8.0, 9.8, 9.564516129032258)","(101.0, 280.0, 260.0)"
11-01-2023 19:34:08.753507,"(8.0, 11.0, 10.883720930232558)","(31.0, 44.0, 40.96551724137931)","(1.65, 1.95, 1.942162162162162)","(4.8, 6.6, 6.352941176470588)","(17.0, 22.0, 21.46153846153846)","(13.0, 18.0, 17.704545454545453)","(8.0, 9.6, 9.55)","(101.0, 280.0, 260.0)"
11-01-2023 19:34:10.210458,"(8.0, 11.0, 10.871794871794872)","(31.0, 44.0, 40.96551724137931)","(1.65, 1.95, 1.9447272727272726)","(4.8, 6.6, 6.352941176470588)","(17.0, 22.0, 21.46153846153846)","(13.0, 18.0, 17.704545454545453)","(8.0, 9.6, 9.40887372013652)","(101.0, 280.0, 260.0)"
11-01-2023 19:34:11.574928,"(8.0, 11.0, 10.871794871794872)","(31.0, 44.0, 40.96551724137931)","(1.65, 1.95, 1.950909090909091)","(4.8, 6.6, 6.352941176470588)","(17.0, 22.0, 21.46153846153846)","(13.0, 18.0, 17.704545454545453)","(8.0, 9.6, 9.408843537414967)","(101.0, 280.0, 260.0)"
11-01-2023 19:34:12.946778,"(8.0, 11.0, 10.926470588235293)","(31.0, 44.0, 41.06666666666667)","(1.65, 1.96, 1.9238818565400844)","(4.8, 6.6, 6.227027027027027)","(17.0, 22.0, 21.575757575757574)","(13.0, 18.0, 18.104166666666668)","(8.0, 9.6, 9.40492957746479)","(101.0, 280.0, 260.0)"
11-01-2023 19:34:14.259297,"(8.0, 11.0, 10.928571428571429)","(31.0, 44.0, 41.06666666666667)","(1.65, 1.94, 1.9163636363636363)","(4.8, 6.4, 6.041237113402062)","(17.0, 22.0, 22.490384615384617)","(13.0, 18.5, 18.555555555555557)","(8.0, 9.6, 9.430857142857143)","(101.0, 280.0, 260.0)"
11-01-2023 19:34:15.500583,"(8.0, 11.5, 11.083333333333334)","(31.0, 48.0, 47.142857142857146)","(1.65, 1.92, 1.9057798165137614)","(4.8, 6.2, 5.946428571428571)","(17.0, 23.0, 22.545454545454547)","(13.0, 19.0, 18.863636363636363)","(8.0, 9.6, 10.076530612244898)","(101.0, 280.0, 260.0)"
11-01-2023 19:34:16.754925,"(8.0, 11.5, 11.083333333333334)","(31.0, 48.0, 46.470588235294116)","(1.65, 1.91, 1.9042138364779873)","(4.8, 6.0, 5.964285714285714)","(17.0, 23.0, 22.55056179775281)","(13.0, 19.0, 18.8125)","(8.0, 10.5, 10.119266055045872)","(101.0, 280.0, 260.0)"
11-01-2023 19:34:18.049532,"(8.0, 11.0, 10.957142857142857)","(31.0, 55.0, 45.6)","(1.65, 1.91, 1.9026126126126126)","(4.8, 6.0, 5.927127659574468)","(17.0, 23.0, 22.55056179775281)","(13.0, 19.0, 18.863636363636363)","(8.0, 10.5, 10.098130841121495)","(101.0, 280.0, 260.0)"
11-01-2023 19:34:19.293565,"(8.0, 11.5, 10.957142857142857)","(31.0, 46.0, 45.6)","(1.65, 1.91, 1.9026126126126126)","(4.8, 6.2, 5.927127659574468)","(17.0, 23.0, 22.55056179775281)","(13.0, 19.0, 18.863636363636363)","(8.0, 10.5, 10.074074074074074)","(101.0, 280.0, 260.0)"
11-01-2023 19:34:20.468511,"(8.0, 11.5, 10.885542168674698)","(31.0, 46.0, 45.666666666666664)","(1.65, 1.9, 1.8843076923076922)","(4.8, 6.2, 5.921428571428572)","(17.0, 23.0, 22.55056179775281)","(13.0, 19.0, 18.58490566037736)","(8.0, 10.5, 10.076190476190476)","(101.0, 280.0, 260.0)"
11-01-2023 19:34:21.603414,"(8.0, 11.5, 10.885542168674698)","(31.0, 46.0, 45.666666666666664)","(1.65, 1.9, 1.8843076923076922)","(4.8, 6.2, 5.942023346303502)","(17.0, 23.0, 23.2)","(13.0, 19.5, 18.61320754716981)","(8.0, 10.5, 10.083333333333334)","(101.0, 280.0, 250.0)"
11-01-2023 19:34:22.759899,"(8.0, 11.5, 11.271739130434783)","(31.0, 44.0, 43.81818181818182)","(1.65, 1.89, 1.8796907216494845)","(4.8, 6.2, 5.924896265560166)","(17.0, 24.0, 24.8)","(13.0, 19.5, 18.61320754716981)","(8.0, 10.5, 10.083333333333334)","(101.0, 290.0, 266.6666666666667)"
11-01-2023 19:34:24.017380,"(8.0, 11.5, 11.371428571428572)","(31.0, 46.0, 43.81818181818182)","(1.65, 1.89, 1.8774226804123713)","(4.8, 6.2, 5.9495145631067965)","(17.0, 26.0, 24.846153846153847)","(13.0, 19.5, 18.5873786407767)","(8.0, 10.5, 10.083333333333334)","(101.0, 280.0, 252.5)"
11-01-2023 19:34:25.343743,"(8.0, 11.5, 11.371428571428572)","(31.0, 46.0, 43.81818181818182)","(1.65, 1.89, 1.8715859030837005)","(4.8, 6.2, 5.990243902439024)","(17.0, 26.0, 24.666666666666668)","(13.0, 19.5, 18.58823529411765)","(8.0, 10.5, 10.083333333333334)","(101.0, 290.0, 252.5)"
11-01-2023 19:34:26.707761,"(8.0, 11.5, 11.825396825396826)","(31.0, 46.0, 43.81818181818182)","(1.65, 1.88, 1.8691304347826088)","(4.8, 6.2, 6.0280000000000005)","(17.0, 25.0, 24.666666666666668)","(13.0, 19.5, 18.614285714285714)","(8.0, 10.5, 10.083333333333334)","(101.0, 290.0, 271.25)"
11-01-2023 19:34:28.002795,"(8.0, 12.0, 11.833333333333334)","(31.0, 46.0, 44.2)","(1.65, 1.87, 1.8691304347826088)","(4.8, 6.2, 6.037735849056604)","(17.0, 26.0, 24.571428571428573)","(13.0, 19.5, 18.614285714285714)","(8.0, 10.5, 10.083333333333334)","(101.0, 290.0, 271.25)"
11-01-2023 19:34:29.253552,"(8.0, 12.0, 11.892857142857142)","(31.0, 46.0, 44.2)","(1.65, 1.87, 1.8690909090909091)","(4.8, 6.2, 5.905673758865248)","(17.0, 25.0, 24.571428571428573)","(13.0, 19.5, 18.62264150943396)","(8.0, 10.5, 10.083333333333334)","(101.0, 290.0, 276.3636363636364)"
11-01-2023 19:34:30.417610,"(8.0, 12.5, 11.944444444444445)","(31.0, 46.0, 44.2)","(1.65, 1.87, 1.865138888888889)","(4.8, 6.0, 5.823076923076923)","(17.0, 25.0, 24.571428571428573)","(13.0, 19.5, 18.62264150943396)","(8.0, 10.5, 10.083333333333334)","(101.0, 290.0, 277.5)"
