,Big Time Faye,Opawa Meg,Adobe Poppets,Allegro Tori,Eytukan,Love Race
16-12-2022 13:13:58.002200,"(6.5, 9.2, 8.041379310344828)","(15.0, 42.0, 40.57142857142857)","(9.0, 34.0, 32.291666666666664)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4215306122448979)","(17.0, 40.0, 37.25)"
16-12-2022 13:13:59.021131,"(6.5, 9.2, 8.041379310344828)","(15.0, 38.0, 36.95238095238095)","(9.0, 34.0, 32.291666666666664)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4215306122448979)","(17.0, 40.0, 38.8)"
16-12-2022 13:14:00.195426,"(6.5, 9.0, 8.175)","(15.0, 42.0, 35.368421052631575)","(9.0, 34.0, 31.07142857142857)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4232608695652174)","(17.0, 40.0, 37.6)"
16-12-2022 13:14:01.480242,"(6.5, 9.0, 8.03076923076923)","(15.0, 38.0, 35.916666666666664)","(9.0, 34.0, 32.291666666666664)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4217241379310344)","(17.0, 40.0, 37.6)"
16-12-2022 13:14:02.794178,"(6.5, 9.0, 8.03076923076923)","(15.0, 38.0, 35.916666666666664)","(9.0, 34.0, 30.0)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4213333333333333)","(17.0, 40.0, 38.42857142857143)"
16-12-2022 13:14:04.339860,"(6.5, 8.8, 8.355555555555556)","(15.0, 38.0, 35.916666666666664)","(9.0, 34.0, 32.333333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.44, 1.4094117647058824)","(17.0, 40.0, 39.08333333333333)"
16-12-2022 13:14:05.532527,"(6.5, 8.8, 8.1125)","(15.0, 38.0, 36.717948717948715)","(9.0, 34.0, 32.333333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.44, 1.4098461538461537)","(17.0, 40.0, 38.0)"
16-12-2022 13:14:06.620557,"(6.5, 8.6, 8.035294117647059)","(15.0, 38.0, 36.717948717948715)","(9.0, 34.0, 32.333333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.44, 1.4098461538461537)","(17.0, 40.0, 38.0)"
16-12-2022 13:14:07.729259,"(6.5, 8.6, 8.035294117647059)","(15.0, 42.0, 36.717948717948715)","(9.0, 34.0, 32.333333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.44, 1.4098461538461537)","(17.0, 40.0, 38.0)"
16-12-2022 13:14:08.771383,"(6.5, 8.6, 8.035294117647059)","(15.0, 38.0, 36.717948717948715)","(9.0, 34.0, 32.333333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.44, 1.4098461538461537)","(17.0, 40.0, 38.0)"
16-12-2022 13:14:09.793578,"(6.5, 8.6, 8.035294117647059)","(15.0, 38.0, 36.717948717948715)","(9.0, 34.0, 32.333333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.44, 1.4098461538461537)","(17.0, 40.0, 38.0)"
16-12-2022 13:14:10.899236,"(6.5, 8.6, 7.9818181818181815)","(15.0, 38.0, 36.86363636363636)","(9.0, 34.0, 32.333333333333336)","(10.0, 28.0, 25.916666666666668)","(1.35, 1.44, 1.3937735849056603)","(17.0, 40.0, 38.0)"
16-12-2022 13:14:12.121269,"(6.5, 8.6, 7.948148148148148)","(15.0, 38.0, 36.86363636363636)","(9.0, 34.0, 33.09090909090909)","(10.0, 28.0, 26.958333333333336)","(1.35, 1.44, 1.3823529411764706)","(17.0, 40.0, 38.0)"
16-12-2022 13:14:13.286187,"(6.5, 8.6, 7.948148148148148)","(15.0, 38.0, 36.86363636363636)","(9.0, 34.0, 26.25)","(10.0, 28.0, 26.0)","(1.3, 1.44, 1.3923529411764706)","(17.0, 40.0, 38.0)"
16-12-2022 13:14:14.355879,"(6.5, 8.4, 7.957894736842105)","(15.0, 38.0, 36.125)","(9.0, 28.0, 26.25)","(10.0, 27.0, 26.0)","(1.3, 1.43, 1.3923529411764706)","(17.0, 40.0, 38.0)"
16-12-2022 13:14:15.617058,"(6.5, 8.4, 7.957894736842105)","(15.0, 42.0, 36.125)","(9.0, 28.0, 25.529411764705884)","(10.0, 27.0, 25.184210526315788)","(1.3, 1.43, 1.3963157894736842)","(17.0, 40.0, 39.16666666666667)"
16-12-2022 13:14:16.867868,"(6.5, 8.4, 7.957894736842105)","(15.0, 38.0, 36.125)","(9.0, 28.0, 25.529411764705884)","(10.0, 27.0, 25.184210526315788)","(1.3, 1.43, 1.3923529411764706)","(17.0, 40.0, 39.16666666666667)"
16-12-2022 13:14:18.109664,"(6.5, 8.4, 7.957894736842105)","(15.0, 38.0, 36.77272727272727)","(9.0, 28.0, 21.25)","(10.0, 27.0, 18.75)","(1.3, 1.43, 1.398695652173913)","(17.0, 40.0, 36.0)"
16-12-2022 13:14:19.566782,"(6.5, 8.4, 7.957894736842105)","(15.0, 38.0, 41.66666666666667)","(9.0, 28.0, 21.25)","(10.0, 27.0, 24.555555555555557)","(1.3, 1.43, 1.4166666666666665)","(17.0, 40.0, 36.0)"
16-12-2022 13:14:20.688232,"(6.5, 8.4, 7.957894736842105)","(15.0, 44.0, 37.77777777777778)","(9.0, 28.0, 21.25)","(10.0, 27.0, 23.333333333333332)","(1.3, 1.43, 1.4290243902439024)","(17.0, 40.0, 38.857142857142854)"
16-12-2022 13:14:21.956882,"(6.5, 8.4, 7.925)","(15.0, 44.0, 37.77777777777778)","(9.0, 28.0, 23.5)","(10.0, 27.0, 23.333333333333332)","(1.3, 1.43, 1.4290243902439024)","(17.0, 40.0, 38.857142857142854)"
16-12-2022 13:14:23.025022,"(6.5, 8.4, 7.925)","(15.0, 44.0, 37.77777777777778)","(9.0, 28.0, 23.5)","(10.0, 27.0, 24.555555555555557)","(1.3, 1.43, 1.4290243902439024)","(17.0, 40.0, 38.857142857142854)"
16-12-2022 13:14:24.079129,"(6.5, 8.2, 7.88)","(15.0, 44.0, 39.130434782608695)","(9.0, 28.0, 24.823529411764703)","(10.0, 27.0, 23.333333333333332)","(1.3, 1.43, 1.4290243902439024)","(17.0, 40.0, 38.857142857142854)"
16-12-2022 13:14:25.166118,"(6.5, 8.2, 7.88)","(15.0, 44.0, 41.05263157894737)","(9.0, 28.0, 24.823529411764703)","(10.0, 27.0, 25.0)","(1.3, 1.43, 1.4290243902439024)","(17.0, 40.0, 38.857142857142854)"
16-12-2022 13:14:26.213542,"(6.5, 8.2, 7.88)","(15.0, 44.0, 41.05263157894737)","(9.0, 28.0, 25.3)","(10.0, 27.0, 25.42857142857143)","(1.3, 1.43, 1.4290243902439024)","(17.0, 40.0, 38.857142857142854)"
16-12-2022 13:14:27.171964,"(6.5, 8.2, 7.88)","(15.0, 44.0, 39.130434782608695)","(9.0, 28.0, 25.3)","(10.0, 27.0, 25.705882352941178)","(1.3, 1.43, 1.4290243902439024)","(17.0, 40.0, 39.333333333333336)"
16-12-2022 13:14:28.192826,"(6.5, 8.2, 7.88)","(15.0, 44.0, 39.2)","(9.0, 28.0, 25.3)","(10.0, 27.0, 25.705882352941178)","(1.3, 1.43, 1.4290243902439024)","(17.0, 40.0, 39.529411764705884)"
16-12-2022 13:14:29.108344,"(6.5, 8.2, 7.88)","(15.0, 44.0, 38.75)","(9.0, 28.0, 25.3)","(10.0, 27.0, 25.705882352941178)","(1.3, 1.43, 1.4290243902439024)","(17.0, 40.0, 39.529411764705884)"
16-12-2022 13:14:30.156363,"(6.5, 8.2, 7.88)","(15.0, 44.0, 40.72727272727273)","(9.0, 28.0, 23.441176470588236)","(10.0, 27.0, 25.705882352941178)","(1.3, 1.43, 1.436211604095563)","(17.0, 40.0, 39.529411764705884)"
16-12-2022 13:14:31.255031,"(6.5, 8.0, 7.890909090909091)","(15.0, 44.0, 36.61538461538461)","(9.0, 24.0, 23.441176470588236)","(10.0, 27.0, 25.705882352941178)","(1.3, 1.44, 1.4361724137931033)","(17.0, 40.0, 39.529411764705884)"
16-12-2022 13:14:32.220691,"(6.5, 8.0, 7.8625)","(15.0, 44.0, 36.61538461538461)","(9.0, 24.0, 23.441176470588236)","(10.0, 27.0, 25.705882352941178)","(1.3, 1.44, 1.439913606911447)","(17.0, 40.0, 39.529411764705884)"
16-12-2022 13:14:33.444596,"(6.5, 8.0, 7.8625)","(15.0, 44.0, 39.142857142857146)","(9.0, 24.0, 24.5625)","(10.0, 27.0, 24.9375)","(1.3, 1.44, 1.4402439024390243)","(17.0, 40.0, 39.46666666666667)"
16-12-2022 13:14:34.457295,"(6.5, 8.0, 7.79047619047619)","(15.0, 42.0, 39.142857142857146)","(9.0, 26.0, 24.5625)","(10.0, 27.0, 24.9375)","(1.3, 1.45, 1.4469689119170983)","(17.0, 40.0, 39.46666666666667)"
16-12-2022 13:14:35.574767,"(6.5, 8.0, 7.776470588235294)","(15.0, 42.0, 38.25)","(9.0, 26.0, 21.9375)","(10.0, 27.0, 23.944444444444443)","(1.3, 1.45, 1.4391666666666667)","(17.0, 40.0, 39.46666666666667)"
16-12-2022 13:14:36.698058,"(6.5, 8.0, 7.753846153846154)","(15.0, 42.0, 38.25)","(9.0, 23.0, 21.9375)","(10.0, 27.0, 23.944444444444443)","(1.3, 1.45, 1.4391666666666667)","(17.0, 40.0, 39.46666666666667)"
16-12-2022 13:14:37.776923,"(6.5, 8.0, 7.753846153846154)","(15.0, 42.0, 38.25)","(9.0, 23.0, 21.5)","(10.0, 27.0, 24.9375)","(1.3, 1.45, 1.4372340425531915)","(17.0, 40.0, 39.46666666666667)"
16-12-2022 13:14:38.825736,"(6.5, 8.0, 7.838461538461538)","(15.0, 42.0, 38.25)","(9.0, 26.0, 24.5625)","(10.0, 27.0, 24.9375)","(1.3, 1.45, 1.4372340425531915)","(17.0, 40.0, 39.46666666666667)"
16-12-2022 13:14:39.858047,"(6.5, 8.0, 7.84)","(15.0, 42.0, 36.76190476190476)","(9.0, 27.0, 23.863636363636363)","(10.0, 27.0, 24.375)","(1.3, 1.43, 1.4208333333333332)","(17.0, 40.0, 39.46666666666667)"
16-12-2022 13:14:40.880265,"(6.5, 8.0, 7.84)","(17.0, 42.0, 36.76190476190476)","(9.0, 27.0, 23.863636363636363)","(10.0, 27.0, 25.25)","(1.3, 1.43, 1.3970588235294117)","(19.0, 40.0, 39.46666666666667)"
16-12-2022 13:14:41.884139,"(6.5, 8.0, 7.84)","(17.0, 42.0, 36.76190476190476)","(9.0, 27.0, 25.184210526315788)","(10.0, 27.0, 25.25)","(1.3, 1.43, 1.4327777777777777)","(19.0, 40.0, 39.0)"
16-12-2022 13:14:42.853186,"(6.5, 8.0, 7.84)","(17.0, 42.0, 39.142857142857146)","(9.0, 27.0, 26.323529411764707)","(10.0, 27.0, 25.764705882352942)","(1.3, 1.44, 1.418021978021978)","(19.0, 40.0, 47.33333333333333)"
16-12-2022 13:14:43.793184,"(6.5, 8.0, 7.84)","(17.0, 42.0, 37.55555555555556)","(9.0, 27.0, 26.520833333333336)","(10.0, 27.0, 25.090909090909093)","(1.3, 1.44, 1.4163999999999999)","(19.0, 50.0, 49.2)"
16-12-2022 13:14:44.850031,"(6.5, 8.0, 7.84)","(17.0, 42.0, 37.55555555555556)","(9.0, 27.0, 25.9)","(10.0, 27.0, 25.18181818181818)","(1.3, 1.42, 1.4172727272727272)","(19.0, 50.0, 49.23809523809524)"
16-12-2022 13:14:45.967506,"(6.5, 8.0, 7.84)","(17.0, 42.0, 37.55555555555556)","(9.0, 27.0, 21.25)","(10.0, 27.0, 24.142857142857142)","(1.3, 1.42, 1.4095238095238094)","(19.0, 50.0, 49.23809523809524)"
16-12-2022 13:14:47.045171,"(6.5, 8.0, 7.84)","(17.0, 42.0, 39.142857142857146)","(9.0, 26.0, 23.5)","(10.0, 27.0, 26.32142857142857)","(1.3, 1.42, 1.4121052631578948)","(19.0, 50.0, 49.23809523809524)"
16-12-2022 13:14:48.070554,"(6.5, 8.0, 7.84)","(17.0, 42.0, 39.142857142857146)","(9.0, 26.0, 23.5)","(10.0, 27.0, 26.32142857142857)","(1.3, 1.42, 1.4128571428571428)","(19.0, 50.0, 49.23809523809524)"
16-12-2022 13:14:49.078460,"(6.5, 8.0, 7.84)","(17.0, 42.0, 37.55555555555556)","(9.0, 26.0, 23.5)","(10.0, 27.0, 26.32142857142857)","(1.3, 1.42, 1.4128571428571428)","(19.0, 50.0, 49.23809523809524)"
16-12-2022 13:14:49.999064,"(6.5, 8.0, 7.84)","(17.0, 42.0, 39.142857142857146)","(9.0, 26.0, 23.5)","(10.0, 27.0, 26.32142857142857)","(1.3, 1.42, 1.4121052631578948)","(19.0, 50.0, 49.23809523809524)"
16-12-2022 13:14:50.961177,"(6.5, 8.0, 7.84)","(17.0, 42.0, 39.142857142857146)","(9.0, 26.0, 24.235294117647058)","(10.0, 27.0, 26.32142857142857)","(1.3, 1.42, 1.4115384615384614)","(19.0, 50.0, 49.23809523809524)"
16-12-2022 13:14:51.882776,"(6.5, 8.0, 7.84)","(17.0, 42.0, 37.55555555555556)","(9.0, 26.0, 24.235294117647058)","(10.0, 27.0, 26.32142857142857)","(1.3, 1.42, 1.4115384615384614)","(19.0, 50.0, 49.23809523809524)"
16-12-2022 13:14:52.794212,"(6.5, 8.0, 7.84)","(17.0, 42.0, 39.142857142857146)","(9.0, 26.0, 24.235294117647058)","(10.0, 27.0, 26.32142857142857)","(1.3, 1.42, 1.4115384615384614)","(19.0, 50.0, 43.0)"
16-12-2022 13:14:53.805071,"(6.5, 8.0, 7.84)","(17.0, 42.0, 37.55555555555556)","(9.0, 26.0, 24.235294117647058)","(10.0, 27.0, 26.424242424242426)","(1.3, 1.42, 1.4115384615384614)","(19.0, 50.0, 43.0)"
16-12-2022 13:14:54.817078,"(6.5, 8.0, 7.84)","(17.0, 42.0, 39.142857142857146)","(9.0, 26.0, 25.333333333333332)","(10.0, 27.0, 26.424242424242426)","(1.3, 1.42, 1.4117499999999998)","(19.0, 50.0, 37.0)"
16-12-2022 13:14:55.823405,"(6.5, 8.0, 7.84)","(17.0, 42.0, 39.142857142857146)","(9.0, 26.0, 25.333333333333332)","(10.0, 27.0, 26.424242424242426)","(1.3, 1.42, 1.405609756097561)","(19.0, 42.0, 40.46153846153846)"
16-12-2022 13:14:56.768339,"(6.5, 8.0, 7.84)","(19.0, 42.0, 37.55555555555556)","(10.0, 26.0, 25.333333333333332)","(11.0, 27.0, 26.424242424242426)","(1.3, 1.41, 1.4052631578947368)","(20.0, 42.0, 39.0)"
16-12-2022 13:14:57.671937,"(6.5, 8.0, 7.84)","(19.0, 42.0, 39.142857142857146)","(10.0, 26.0, 25.333333333333332)","(11.0, 27.0, 25.615384615384613)","(1.3, 1.41, 1.4052631578947368)","(20.0, 42.0, 39.0)"
16-12-2022 13:14:58.498267,"(6.5, 8.0, 7.84)","(19.0, 42.0, 37.55555555555556)","(10.0, 26.0, 25.333333333333332)","(11.0, 28.0, 27.166666666666668)","(1.3, 1.41, 1.4052631578947368)","(20.0, 42.0, 39.0)"
16-12-2022 13:14:59.433173,"(6.5, 8.0, 7.84)","(19.0, 42.0, 39.142857142857146)","(10.0, 26.0, 25.333333333333332)","(11.0, 29.0, 25.526315789473685)","(1.3, 1.41, 1.4048717948717948)","(20.0, 42.0, 39.0)"
16-12-2022 13:15:00.383541,"(6.5, 8.0, 7.84)","(19.0, 42.0, 37.55555555555556)","(10.0, 26.0, 25.5)","(11.0, 29.0, 25.526315789473685)","(1.3, 1.41, 1.4048717948717948)","(20.0, 42.0, 39.0)"
16-12-2022 13:15:01.360509,"(6.5, 8.0, 7.877419354838709)","(19.0, 42.0, 39.142857142857146)","(10.0, 26.0, 25.6)","(11.0, 29.0, 25.294117647058826)","(1.3, 1.41, 1.407142857142857)","(20.0, 42.0, 39.0)"
16-12-2022 13:15:02.325081,"(6.5, 7.8, 7.7531914893617015)","(19.0, 42.0, 37.55555555555556)","(10.0, 26.0, 25.208333333333332)","(11.0, 29.0, 24.8)","(1.3, 1.41, 1.4087931034482757)","(20.0, 42.0, 39.0)"
16-12-2022 13:15:03.318215,"(6.5, 7.8, 7.7531914893617015)","(19.0, 42.0, 39.142857142857146)","(10.0, 26.0, 23.40909090909091)","(11.0, 29.0, 23.58064516129032)","(1.3, 1.41, 1.4052777777777776)","(20.0, 42.0, 38.0)"
16-12-2022 13:15:04.224832,"(6.5, 7.8, 7.7531914893617015)","(19.0, 42.0, 39.142857142857146)","(10.0, 26.0, 22.833333333333332)","(11.0, 29.0, 23.58064516129032)","(1.3, 1.41, 1.4052777777777776)","(20.0, 42.0, 38.0)"
16-12-2022 13:15:05.170492,"(6.5, 7.8, 7.7531914893617015)","(19.0, 42.0, 37.55555555555556)","(10.0, 26.0, 22.833333333333332)","(11.0, 29.0, 23.58064516129032)","(1.3, 1.41, 1.4034615384615383)","(20.0, 42.0, 38.0)"
16-12-2022 13:15:06.068715,"(6.5, 7.8, 7.759259259259259)","(19.0, 42.0, 39.142857142857146)","(10.0, 26.0, 22.833333333333332)","(11.0, 29.0, 23.58064516129032)","(1.3, 1.41, 1.4048979591836734)","(20.0, 42.0, 38.0)"
16-12-2022 13:15:06.940661,"(6.5, 7.8, 7.7531914893617015)","(19.0, 42.0, 37.55555555555556)","(10.0, 26.0, 22.58)","(11.0, 29.0, 23.421875)","(1.3, 1.41, 1.4028571428571428)","(20.0, 42.0, 38.0)"
16-12-2022 13:15:07.911473,"(6.5, 7.8, 7.7531914893617015)","(19.0, 42.0, 39.142857142857146)","(10.0, 26.0, 22.38095238095238)","(11.0, 29.0, 23.421875)","(1.3, 1.41, 1.4017647058823528)","(20.0, 42.0, 38.0)"
16-12-2022 13:15:08.905148,"(6.5, 7.8, 7.7531914893617015)","(19.0, 42.0, 37.55555555555556)","(10.0, 26.0, 23.692857142857143)","(11.0, 29.0, 23.421875)","(1.3, 1.41, 1.4017647058823528)","(20.0, 42.0, 39.142857142857146)"
16-12-2022 13:15:09.811967,"(6.5, 7.8, 7.7531914893617015)","(19.0, 42.0, 39.142857142857146)","(10.0, 26.0, 23.692857142857143)","(11.0, 29.0, 23.421875)","(1.3, 1.41, 1.4017647058823528)","(20.0, 42.0, 39.142857142857146)"
16-12-2022 13:15:10.775728,"(6.5, 7.8, 7.726315789473684)","(19.0, 42.0, 37.55555555555556)","(10.0, 26.0, 23.846666666666668)","(11.0, 28.0, 25.625)","(1.3, 1.41, 1.3820517241379309)","(20.0, 42.0, 39.142857142857146)"
16-12-2022 13:15:11.729815,"(6.5, 7.8, 7.72)","(19.0, 42.0, 37.55555555555556)","(10.0, 26.0, 23.98125)","(11.0, 28.0, 25.625)","(1.3, 1.39, 1.396082474226804)","(20.0, 42.0, 39.142857142857146)"
16-12-2022 13:15:12.677017,"(6.5, 7.8, 7.728358208955224)","(19.0, 42.0, 37.78947368421053)","(10.0, 26.0, 18.2)","(11.0, 28.0, 24.833333333333332)","(1.3, 1.4, 1.3976063829787233)","(20.0, 42.0, 39.142857142857146)"
16-12-2022 13:15:13.560625,"(6.5, 7.8, 7.728358208955224)","(19.0, 42.0, 37.78947368421053)","(10.0, 26.0, 20.91304347826087)","(11.0, 28.0, 25.285714285714285)","(1.3, 1.4, 1.3976063829787233)","(20.0, 42.0, 39.142857142857146)"
16-12-2022 13:15:14.495416,"(6.5, 7.8, 7.734375)","(19.0, 42.0, 39.333333333333336)","(10.0, 26.0, 18.107142857142858)","(11.0, 28.0, 19.818181818181817)","(1.3, 1.4, 1.3977046263345194)","(20.0, 42.0, 38.8421052631579)"
16-12-2022 13:15:15.361109,"(6.5, 7.8, 7.734375)","(19.0, 42.0, 39.333333333333336)","(10.0, 26.0, 18.107142857142858)","(11.0, 28.0, 19.818181818181817)","(1.3, 1.39, 1.389622641509434)","(20.0, 42.0, 38.8421052631579)"
16-12-2022 13:15:16.306180,"(6.5, 7.8, 7.734375)","(19.0, 42.0, 37.78947368421053)","(10.0, 26.0, 18.107142857142858)","(11.0, 28.0, 19.818181818181817)","(1.3, 1.39, 1.389622641509434)","(20.0, 42.0, 38.8421052631579)"
16-12-2022 13:15:17.257145,"(6.5, 7.8, 7.734375)","(19.0, 42.0, 39.333333333333336)","(10.0, 26.0, 18.107142857142858)","(11.0, 28.0, 19.818181818181817)","(1.3, 1.39, 1.396867469879518)","(20.0, 42.0, 38.8421052631579)"
16-12-2022 13:15:18.165720,"(6.5, 7.8, 7.734375)","(19.0, 42.0, 37.78947368421053)","(10.0, 26.0, 18.107142857142858)","(11.0, 28.0, 19.818181818181817)","(1.3, 1.4, 1.3966666666666665)","(20.0, 42.0, 38.8421052631579)"
16-12-2022 13:15:19.112555,"(6.5, 7.8, 7.734375)","(19.0, 42.0, 38.470588235294116)","(10.0, 26.0, 17.97222222222222)","(11.0, 28.0, 19.6)","(1.3, 1.4, 1.3976666666666666)","(20.0, 42.0, 39.0)"
16-12-2022 13:15:20.020334,"(6.5, 7.8, 7.734375)","(19.0, 42.0, 40.4)","(10.0, 26.0, 20.442307692307693)","(11.0, 28.0, 19.6)","(1.3, 1.4, 1.3975862068965517)","(20.0, 42.0, 39.0)"
16-12-2022 13:15:20.974001,"(6.5, 7.8, 7.734375)","(19.0, 46.0, 45.36363636363636)","(10.0, 26.0, 21.75)","(11.0, 28.0, 19.6)","(1.3, 1.4, 1.3975862068965517)","(20.0, 42.0, 39.0)"
16-12-2022 13:15:21.952471,"(6.5, 7.8, 7.734375)","(19.0, 46.0, 45.36363636363636)","(10.0, 26.0, 21.75)","(11.0, 28.0, 23.935483870967744)","(1.3, 1.4, 1.397457627118644)","(20.0, 42.0, 39.0)"
16-12-2022 13:15:22.946562,"(6.5, 7.8, 7.734375)","(19.0, 46.0, 45.36363636363636)","(10.0, 26.0, 21.75)","(11.0, 28.0, 23.935483870967744)","(1.3, 1.4, 1.3938255033557045)","(20.0, 42.0, 39.0)"
16-12-2022 13:15:23.857122,"(6.5, 7.8, 7.769230769230769)","(19.0, 46.0, 45.36363636363636)","(10.0, 26.0, 21.75)","(11.0, 28.0, 23.935483870967744)","(1.3, 1.4, 1.3975531914893615)","(20.0, 42.0, 39.0)"
16-12-2022 13:15:24.772769,"(6.5, 7.8, 7.785365853658536)","(19.0, 46.0, 45.17647058823529)","(10.0, 26.0, 21.75)","(11.0, 28.0, 23.935483870967744)","(1.3, 1.4, 1.3957446808510638)","(20.0, 42.0, 39.0)"
16-12-2022 13:15:25.673933,"(6.5, 7.8, 7.765217391304348)","(19.0, 46.0, 40.96)","(10.0, 26.0, 21.75)","(11.0, 28.0, 23.935483870967744)","(1.3, 1.4, 1.3957446808510638)","(20.0, 42.0, 38.8421052631579)"
16-12-2022 13:15:26.551222,"(6.5, 7.8, 7.785365853658536)","(19.0, 46.0, 42.666666666666664)","(10.0, 26.0, 21.75)","(11.0, 28.0, 23.935483870967744)","(1.3, 1.4, 1.3957446808510638)","(20.0, 42.0, 38.8421052631579)"
16-12-2022 13:15:27.502684,"(6.5, 7.8, 7.765217391304348)","(19.0, 46.0, 40.96)","(10.0, 26.0, 21.75)","(11.0, 28.0, 23.935483870967744)","(1.3, 1.4, 1.3957446808510638)","(20.0, 42.0, 38.8421052631579)"
16-12-2022 13:15:28.451557,"(6.5, 7.8, 7.785365853658536)","(19.0, 42.0, 40.0)","(10.0, 26.0, 21.75)","(11.0, 28.0, 23.935483870967744)","(1.3, 1.4, 1.3966153846153846)","(20.0, 42.0, 39.57575757575758)"
16-12-2022 13:15:29.415987,"(6.5, 7.8, 7.765217391304348)","(19.0, 42.0, 40.0)","(10.0, 26.0, 21.75)","(11.0, 28.0, 23.935483870967744)","(1.3, 1.4, 1.395)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:30.292832,"(6.5, 7.8, 7.765217391304348)","(19.0, 42.0, 39.77777777777778)","(10.0, 26.0, 22.104166666666668)","(11.0, 28.0, 23.655172413793103)","(1.3, 1.4, 1.395)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:31.130090,"(6.5, 7.8, 7.780645161290322)","(19.0, 42.0, 37.55555555555556)","(10.0, 26.0, 22.104166666666668)","(11.0, 28.0, 23.09090909090909)","(1.3, 1.4, 1.3983606557377048)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:32.049642,"(6.5, 7.8, 7.7555555555555555)","(19.0, 42.0, 39.142857142857146)","(10.0, 26.0, 22.104166666666668)","(11.0, 28.0, 23.09090909090909)","(1.3, 1.4, 1.39875)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:33.017128,"(6.5, 7.8, 7.780645161290322)","(19.0, 42.0, 37.55555555555556)","(10.0, 26.0, 22.104166666666668)","(11.0, 28.0, 23.09090909090909)","(1.3, 1.4, 1.39875)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:34.048515,"(6.5, 7.8, 7.7555555555555555)","(19.0, 42.0, 37.55555555555556)","(10.0, 26.0, 22.104166666666668)","(11.0, 28.0, 23.09090909090909)","(1.3, 1.4, 1.397142857142857)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:35.028194,"(6.5, 7.8, 7.780645161290322)","(19.0, 42.0, 35.333333333333336)","(10.0, 26.0, 22.104166666666668)","(11.0, 28.0, 23.09090909090909)","(1.3, 1.4, 1.397142857142857)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:36.028268,"(6.5, 7.8, 7.780645161290322)","(19.0, 42.0, 34.0)","(10.0, 26.0, 22.41111111111111)","(11.0, 28.0, 25.42857142857143)","(1.3, 1.4, 1.3938345864661654)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:36.982048,"(6.5, 7.8, 7.7555555555555555)","(19.0, 42.0, 35.333333333333336)","(10.0, 26.0, 22.41111111111111)","(11.0, 28.0, 25.42857142857143)","(1.3, 1.4, 1.3943835616438356)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:37.844298,"(6.5, 7.8, 7.780645161290322)","(19.0, 42.0, 34.0)","(10.0, 26.0, 22.635416666666668)","(11.0, 28.0, 22.333333333333332)","(1.3, 1.4, 1.3943835616438356)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:38.717153,"(6.5, 7.8, 7.7555555555555555)","(19.0, 42.0, 35.333333333333336)","(10.0, 26.0, 22.635416666666668)","(11.0, 28.0, 23.041666666666668)","(1.3, 1.4, 1.3941428571428571)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:39.615583,"(6.5, 7.8, 7.780645161290322)","(19.0, 42.0, 38.0)","(10.0, 26.0, 22.635416666666668)","(11.0, 28.0, 23.59259259259259)","(1.3, 1.4, 1.3941428571428571)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:40.569685,"(6.5, 7.8, 7.780645161290322)","(19.0, 42.0, 39.5)","(10.0, 26.0, 22.635416666666668)","(11.0, 28.0, 23.59259259259259)","(1.3, 1.4, 1.3941007194244603)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:41.558799,"(6.5, 7.8, 7.780645161290322)","(19.0, 42.0, 39.5)","(10.0, 26.0, 22.635416666666668)","(11.0, 28.0, 23.59259259259259)","(1.3, 1.4, 1.3856140350877193)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:42.415372,"(6.5, 7.8, 7.776)","(19.0, 42.0, 38.0)","(10.0, 26.0, 22.635416666666668)","(11.0, 28.0, 24.28125)","(1.3, 1.4, 1.3856140350877193)","(20.0, 42.0, 38.972972972972975)"
16-12-2022 13:15:43.312233,"(6.5, 7.8, 7.776)","(21.0, 42.0, 39.5)","(11.0, 26.0, 22.635416666666668)","(12.0, 28.0, 24.28125)","(1.28, 1.4, 1.3850847457627118)","(21.0, 42.0, 39.30769230769231)"
