,Blackpool Homer,Hazelnut,Slippery Swan,Island Chief,Cool Militant,Perfect Goddess,Devils Water,Way Up North
11-01-2023 16:13:58.367361,"(9.0, 13.0, 12.84375)","(7.0, 9.8, 9.472727272727273)","(26.0, 65.0, 62.93103448275862)","(11.0, 17.0, 16.055555555555557)","(3.1, 3.5, 3.4658536585365853)","(2.6, 3.05, 3.0259259259259257)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 14.681818181818182)"
11-01-2023 16:13:59.627982,"(9.0, 13.5, 13.080645161290322)","(7.0, 9.8, 9.266666666666666)","(26.0, 65.0, 64.13043478260869)","(11.0, 17.0, 16.055555555555557)","(3.1, 3.5, 3.4658536585365853)","(2.6, 3.05, 3.0259259259259257)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 14.666666666666666)"
11-01-2023 16:14:00.782763,"(9.0, 13.5, 13.256756756756756)","(7.0, 10.0, 9.288888888888888)","(26.0, 70.0, 67.05882352941177)","(11.0, 17.0, 16.055555555555557)","(3.1, 3.5, 3.471052631578947)","(2.6, 3.0, 2.9864516129032257)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 14.666666666666666)"
11-01-2023 16:14:01.905108,"(9.0, 13.5, 13.151162790697674)","(7.0, 10.0, 9.288888888888888)","(26.0, 70.0, 67.05882352941177)","(11.0, 17.0, 16.055555555555557)","(3.1, 3.5, 3.475862068965517)","(2.6, 3.0, 3.015428571428571)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 14.666666666666666)"
11-01-2023 16:14:02.973194,"(9.0, 13.5, 13.216981132075471)","(7.0, 10.0, 9.288888888888888)","(26.0, 70.0, 67.05882352941177)","(11.0, 17.0, 16.055555555555557)","(3.1, 3.45, 3.4333333333333336)","(2.6, 3.05, 3.0316666666666663)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 14.666666666666666)"
11-01-2023 16:14:04.134318,"(9.0, 13.5, 13.216981132075471)","(7.0, 10.0, 9.288888888888888)","(26.0, 70.0, 67.05882352941177)","(11.0, 17.0, 16.055555555555557)","(3.1, 3.45, 3.4291666666666667)","(2.6, 3.05, 3.001875)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 14.666666666666666)"
11-01-2023 16:14:05.315861,"(9.0, 13.5, 13.216981132075471)","(7.0, 10.0, 9.488)","(26.0, 70.0, 60.90909090909091)","(11.0, 17.0, 16.055555555555557)","(3.1, 3.45, 3.4205882352941175)","(2.6, 3.05, 2.975)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 14.652173913043478)"
11-01-2023 16:14:06.539122,"(9.0, 13.5, 13.190909090909091)","(7.0, 10.0, 9.46)","(26.0, 70.0, 67.14285714285714)","(11.0, 17.0, 16.05263157894737)","(3.1, 3.45, 3.4111111111111114)","(2.6, 3.05, 3.013793103448276)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 14.652173913043478)"
11-01-2023 16:14:07.814884,"(9.0, 13.5, 13.190909090909091)","(7.0, 9.8, 9.700000000000001)","(26.0, 70.0, 67.77777777777777)","(11.0, 17.0, 16.05263157894737)","(3.1, 3.45, 3.3851851851851853)","(2.6, 3.05, 3.036842105263158)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 14.652173913043478)"
11-01-2023 16:14:09.055382,"(9.0, 13.5, 13.190909090909091)","(7.0, 9.8, 9.700000000000001)","(26.0, 70.0, 67.77777777777777)","(11.0, 17.0, 16.05)","(3.1, 3.4, 3.386842105263158)","(2.6, 3.05, 3.036842105263158)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 14.652173913043478)"
11-01-2023 16:14:10.244615,"(9.0, 13.5, 13.190909090909091)","(7.0, 9.8, 9.52)","(26.0, 70.0, 67.77777777777777)","(11.0, 17.0, 16.05)","(3.1, 3.4, 3.3911764705882352)","(2.6, 3.05, 3.036842105263158)","(13.0, 22.0, 21.044776119402986)","(10.0, 15.0, 14.743589743589745)"
11-01-2023 16:14:11.415988,"(9.0, 13.5, 13.190909090909091)","(7.0, 9.8, 9.463157894736842)","(26.0, 70.0, 67.77777777777777)","(11.0, 17.0, 16.05)","(3.1, 3.4, 3.3911764705882352)","(2.6, 3.05, 3.036842105263158)","(13.0, 22.0, 21.044776119402986)","(10.0, 15.0, 14.625)"
11-01-2023 16:14:12.617044,"(9.0, 13.5, 13.190909090909091)","(7.0, 9.8, 9.45217391304348)","(26.0, 70.0, 67.77777777777777)","(11.0, 17.0, 16.05)","(3.1, 3.4, 3.3875)","(2.6, 3.05, 3.036842105263158)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 14.625)"
11-01-2023 16:14:13.789833,"(9.0, 13.5, 13.190909090909091)","(7.0, 9.8, 9.533333333333333)","(26.0, 70.0, 67.77777777777777)","(11.0, 17.0, 16.4375)","(3.1, 3.45, 3.4108695652173915)","(2.6, 3.05, 3.0304347826086957)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 14.617021276595745)"
11-01-2023 16:14:14.896649,"(9.0, 13.5, 13.190909090909091)","(7.0, 9.8, 9.533333333333333)","(26.0, 70.0, 67.77777777777777)","(11.0, 17.0, 16.41176470588235)","(3.1, 3.45, 3.4108695652173915)","(2.6, 3.05, 3.0304347826086957)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 14.617021276595745)"
11-01-2023 16:14:15.985403,"(9.0, 13.5, 13.190909090909091)","(7.0, 9.8, 9.54814814814815)","(26.0, 70.0, 67.77777777777777)","(11.0, 17.0, 16.41176470588235)","(3.1, 3.45, 3.4108695652173915)","(2.6, 3.05, 3.0304347826086957)","(13.0, 22.0, 21.11111111111111)","(10.0, 15.0, 12.777777777777779)"
11-01-2023 16:14:17.155250,"(9.0, 13.5, 13.190909090909091)","(7.0, 9.8, 9.580645161290324)","(26.0, 70.0, 67.77777777777777)","(11.0, 17.0, 16.166666666666668)","(3.1, 3.45, 3.41)","(2.6, 3.1, 3.05375)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.0, 12.75)"
11-01-2023 16:14:18.382278,"(9.0, 13.5, 13.190909090909091)","(7.0, 9.8, 9.580645161290324)","(26.0, 70.0, 67.77777777777777)","(11.0, 17.0, 16.166666666666668)","(3.1, 3.45, 3.4153846153846152)","(2.6, 3.1, 3.0588888888888888)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.0, 12.738095238095237)"
11-01-2023 16:14:19.577535,"(9.0, 13.5, 13.190909090909091)","(7.0, 10.5, 10.065217391304348)","(26.0, 70.0, 67.77777777777777)","(11.0, 16.5, 16.227272727272727)","(3.1, 3.45, 3.388235294117647)","(2.6, 3.1, 3.0534090909090907)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.0, 12.717391304347826)"
11-01-2023 16:14:20.649879,"(9.0, 13.5, 13.190909090909091)","(7.0, 10.5, 10.083333333333334)","(26.0, 75.0, 72.8048780487805)","(11.0, 16.5, 16.195652173913043)","(3.1, 3.45, 3.388235294117647)","(2.6, 3.1, 3.05609756097561)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.0, 12.717391304347826)"
11-01-2023 16:14:21.804231,"(9.0, 13.5, 13.190909090909091)","(7.0, 10.5, 10.105263157894736)","(26.0, 75.0, 71.66666666666667)","(11.0, 16.5, 16.08823529411765)","(3.1, 3.45, 3.4096153846153845)","(2.6, 3.1, 3.063157894736842)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.0, 12.717391304347826)"
11-01-2023 16:14:22.982737,"(9.0, 13.5, 13.190909090909091)","(7.0, 10.5, 10.105263157894736)","(26.0, 75.0, 71.66666666666667)","(11.0, 16.5, 16.08823529411765)","(3.1, 3.45, 3.41)","(2.6, 3.1, 3.088636363636364)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.0, 12.66)"
11-01-2023 16:14:24.101378,"(9.0, 13.5, 13.190909090909091)","(7.0, 10.5, 10.025)","(26.0, 75.0, 71.66666666666667)","(11.0, 16.5, 16.08823529411765)","(3.1, 3.45, 3.396666666666667)","(2.6, 3.1, 3.084375)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.0, 12.622641509433961)"
11-01-2023 16:14:25.190644,"(9.0, 13.5, 13.190909090909091)","(7.0, 10.0, 9.963636363636363)","(26.0, 75.0, 71.66666666666667)","(11.0, 16.5, 16.026315789473685)","(3.1, 3.45, 3.396666666666667)","(2.6, 3.1, 3.0907407407407406)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.0, 12.622641509433961)"
11-01-2023 16:14:26.328104,"(9.0, 13.5, 13.190909090909091)","(7.0, 10.5, 9.98421052631579)","(26.0, 75.0, 71.66666666666667)","(11.0, 16.5, 16.026315789473685)","(3.1, 3.45, 3.3948275862068966)","(2.6, 3.1, 3.0907407407407406)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.0, 12.622641509433961)"
11-01-2023 16:14:27.601758,"(9.0, 13.5, 13.190909090909091)","(7.0, 10.5, 9.882352941176471)","(26.0, 75.0, 71.66666666666667)","(11.0, 16.5, 16.026315789473685)","(3.1, 3.45, 3.3948275862068966)","(2.6, 3.1, 3.088636363636364)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.0, 12.445945945945946)"
11-01-2023 16:14:28.866346,"(9.0, 13.5, 13.16)","(7.0, 10.5, 9.84375)","(26.0, 75.0, 71.66666666666667)","(11.0, 16.5, 16.026315789473685)","(3.1, 3.45, 3.3733333333333335)","(2.6, 3.1, 3.094736842105263)","(13.0, 22.0, 21.11111111111111)","(10.0, 12.5, 13.142857142857142)"
11-01-2023 16:14:30.070175,"(9.0, 13.5, 13.203703703703704)","(7.0, 10.5, 10.065517241379311)","(26.0, 75.0, 71.66666666666667)","(11.0, 16.5, 16.026315789473685)","(3.1, 3.4, 3.3789473684210525)","(2.6, 3.1, 3.0757575757575757)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.5, 13.11111111111111)"
11-01-2023 16:14:31.250097,"(9.0, 13.5, 13.075757575757576)","(7.0, 10.5, 10.065517241379311)","(26.0, 75.0, 71.66666666666667)","(11.0, 16.5, 16.026315789473685)","(3.1, 3.4, 3.3892857142857142)","(2.6, 3.1, 3.078125)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.5, 13.029411764705882)"
11-01-2023 16:14:32.387005,"(9.0, 13.5, 13.075757575757576)","(7.0, 10.5, 9.98421052631579)","(26.0, 75.0, 71.66666666666667)","(11.0, 16.5, 16.026315789473685)","(3.1, 3.4, 3.390740740740741)","(2.6, 3.1, 3.0833333333333335)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.5, 13.029411764705882)"
11-01-2023 16:14:33.521551,"(9.0, 13.5, 13.075757575757576)","(7.0, 10.5, 9.98421052631579)","(26.0, 75.0, 71.66666666666667)","(11.0, 16.5, 16.026315789473685)","(3.1, 3.45, 3.384375)","(2.6, 3.1, 3.0890625)","(13.0, 22.0, 21.11111111111111)","(10.0, 13.5, 13.029411764705882)"
11-01-2023 16:14:34.698283,"(9.0, 13.5, 13.075757575757576)","(7.0, 10.5, 9.98421052631579)","(26.0, 75.0, 71.66666666666667)","(11.0, 16.5, 16.0)","(3.1, 3.45, 3.358695652173913)","(2.6, 3.15, 3.09875)","(13.0, 22.0, 22.8)","(10.0, 13.5, 12.95)"
11-01-2023 16:14:35.821371,"(9.0, 13.5, 13.075757575757576)","(7.0, 10.5, 9.923529411764706)","(26.0, 75.0, 71.66666666666667)","(11.0, 16.5, 16.0)","(3.1, 3.45, 3.358695652173913)","(2.6, 3.1, 2.986666666666667)","(13.0, 24.0, 23.666666666666668)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:36.968310,"(9.0, 13.5, 13.075757575757576)","(7.0, 10.5, 9.98421052631579)","(26.0, 75.0, 71.08695652173913)","(11.0, 16.5, 16.026315789473685)","(3.1, 3.45, 3.3692307692307693)","(2.6, 3.0, 3.021875)","(13.0, 25.0, 24.5)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:38.136999,"(9.0, 13.5, 13.075757575757576)","(7.0, 10.5, 10.01)","(26.0, 75.0, 71.08695652173913)","(11.0, 16.5, 16.026315789473685)","(3.1, 3.45, 3.3692307692307693)","(2.6, 3.05, 3.0444444444444443)","(13.0, 25.0, 23.77777777777778)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:39.338445,"(10.0, 13.5, 13.075757575757576)","(7.5, 10.5, 10.01)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.026315789473685)","(3.0, 3.45, 3.3692307692307693)","(2.6, 3.1, 3.05)","(15.0, 24.0, 22.4)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:40.532570,"(10.0, 13.5, 13.075757575757576)","(7.5, 10.5, 10.01)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.026315789473685)","(3.0, 3.45, 3.4125)","(2.6, 3.1, 3.06)","(15.0, 23.0, 22.272727272727273)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:41.697099,"(10.0, 13.5, 13.075757575757576)","(7.5, 10.5, 10.01)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.026315789473685)","(3.0, 3.4, 3.338095238095238)","(2.6, 3.1, 3.0725)","(15.0, 23.0, 22.4)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:42.765170,"(10.0, 13.5, 13.075757575757576)","(7.5, 10.5, 10.01)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.026315789473685)","(3.0, 3.4, 3.338095238095238)","(2.6, 3.1, 3.0691489361702127)","(15.0, 23.0, 22.454545454545453)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:43.822532,"(10.0, 13.5, 13.075757575757576)","(7.5, 10.5, 10.01)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.026315789473685)","(3.0, 3.35, 3.332608695652174)","(2.6, 3.15, 3.1074468085106384)","(15.0, 23.0, 22.454545454545453)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:44.985774,"(10.0, 13.5, 13.075757575757576)","(7.5, 10.5, 10.01)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.026315789473685)","(3.0, 3.35, 3.332608695652174)","(2.6, 3.15, 3.1074468085106384)","(15.0, 23.0, 22.5)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:46.186979,"(10.0, 13.5, 13.075757575757576)","(7.5, 10.0, 9.95)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.026315789473685)","(3.0, 3.4, 3.346875)","(2.6, 3.15, 3.1074468085106384)","(15.0, 23.0, 23.11111111111111)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:47.277981,"(10.0, 13.5, 13.075757575757576)","(7.5, 10.0, 9.95)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.026315789473685)","(3.0, 3.4, 3.315384615384615)","(2.6, 3.15, 3.1062499999999997)","(15.0, 24.0, 23.5)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:48.434791,"(10.0, 13.5, 13.075757575757576)","(7.5, 10.5, 10.15)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.0)","(3.0, 3.35, 3.322)","(2.6, 3.15, 3.1051020408163263)","(15.0, 24.0, 23.333333333333332)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:49.565025,"(10.0, 13.5, 13.008474576271187)","(7.5, 10.5, 10.15)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.1)","(3.0, 3.35, 3.322)","(2.6, 3.15, 3.1127906976744186)","(15.0, 24.0, 23.294117647058822)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:50.747610,"(10.0, 13.5, 13.067164179104477)","(7.5, 10.5, 10.15)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.1)","(3.0, 3.35, 3.30625)","(2.6, 3.15, 3.1127906976744186)","(15.0, 24.0, 23.294117647058822)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:51.843424,"(10.0, 13.5, 13.067164179104477)","(7.5, 10.5, 10.15)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.1)","(3.0, 3.35, 3.2916666666666665)","(2.6, 3.15, 3.125)","(15.0, 24.0, 23.571428571428573)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:52.943175,"(10.0, 13.5, 13.067164179104477)","(7.5, 10.5, 10.15)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.1)","(3.0, 3.35, 3.278)","(2.6, 3.15, 3.123913043478261)","(15.0, 24.0, 24.615384615384617)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:54.086552,"(10.0, 13.5, 13.067164179104477)","(7.5, 10.5, 10.15)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.1)","(3.0, 3.3, 3.2710526315789474)","(2.6, 3.15, 3.1291666666666664)","(15.0, 25.0, 24.25)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:55.297215,"(10.0, 13.5, 13.067164179104477)","(7.5, 10.5, 10.15)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.1)","(3.0, 3.3, 3.275)","(2.6, 3.15, 3.134375)","(15.0, 25.0, 24.571428571428573)","(10.0, 13.0, 12.95)"
11-01-2023 16:14:56.513898,"(10.0, 13.5, 13.06060606060606)","(7.5, 10.5, 10.15)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.1)","(3.0, 3.3, 3.275)","(2.6, 3.15, 3.139130434782609)","(15.0, 25.0, 24.294117647058822)","(10.0, 13.0, 12.944444444444445)"
11-01-2023 16:14:57.665712,"(10.0, 13.5, 13.06060606060606)","(7.5, 10.5, 10.131578947368421)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.1)","(3.0, 3.3, 3.275)","(2.6, 3.15, 3.139130434782609)","(15.0, 25.0, 24.675675675675677)","(10.0, 13.0, 12.944444444444445)"
11-01-2023 16:14:58.774092,"(10.0, 13.5, 13.06060606060606)","(7.5, 10.5, 10.131578947368421)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.1)","(3.0, 3.3, 3.3016129032258066)","(2.6, 3.15, 3.1333333333333333)","(15.0, 25.0, 24.675675675675677)","(10.0, 13.0, 12.944444444444445)"
11-01-2023 16:14:59.839053,"(10.0, 13.5, 13.06060606060606)","(7.5, 10.5, 10.131578947368421)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.1)","(3.0, 3.35, 3.276)","(2.6, 3.15, 3.1386363636363637)","(15.0, 25.0, 24.675675675675677)","(10.0, 13.0, 12.944444444444445)"
11-01-2023 16:15:00.965774,"(10.0, 13.5, 13.075757575757576)","(7.5, 10.5, 10.131578947368421)","(31.0, 75.0, 71.08695652173913)","(12.0, 16.5, 16.1)","(3.0, 3.3, 3.2875)","(2.6, 3.15, 3.1125)","(16.0, 25.0, 24.675675675675677)","(10.0, 13.0, 12.95)"
11-01-2023 16:15:02.128033,"(10.0, 13.5, 13.075757575757576)","(7.5, 10.5, 10.096153846153847)","(31.0, 75.0, 70.38461538461539)","(12.0, 16.5, 15.961538461538462)","(3.0, 3.35, 3.351851851851852)","(2.6, 3.15, 3.111764705882353)","(16.0, 25.0, 24.675675675675677)","(10.0, 13.0, 12.794117647058824)"
11-01-2023 16:15:03.204603,"(10.0, 13.5, 13.027777777777779)","(7.5, 10.5, 10.022727272727273)","(31.0, 75.0, 70.38461538461539)","(12.0, 16.5, 15.9)","(3.0, 3.4, 3.413333333333333)","(2.6, 3.15, 3.05959595959596)","(16.0, 25.0, 24.454545454545453)","(10.0, 13.0, 12.476744186046512)"
11-01-2023 16:15:04.341229,"(10.0, 13.5, 13.0)","(7.5, 10.5, 9.926666666666668)","(31.0, 75.0, 67.2)","(12.0, 16.5, 15.923076923076923)","(3.0, 3.45, 3.357142857142857)","(2.6, 3.1, 3.1687499999999997)","(16.0, 25.0, 24.526315789473685)","(10.0, 12.5, 12.423913043478262)"
11-01-2023 16:15:05.526636,"(10.0, 13.0, 12.851063829787234)","(7.5, 10.0, 9.853333333333333)","(31.0, 75.0, 67.5)","(12.0, 16.0, 15.633333333333333)","(3.0, 3.4, 3.3521739130434782)","(2.6, 3.25, 3.164285714285714)","(16.0, 25.0, 25.333333333333332)","(10.0, 12.5, 12.4)"
11-01-2023 16:15:06.629168,"(10.0, 12.5, 12.318181818181818)","(7.5, 10.0, 9.714285714285714)","(31.0, 75.0, 67.5)","(12.0, 16.0, 15.612903225806452)","(3.0, 3.4, 3.3521739130434782)","(2.6, 3.2, 3.162962962962963)","(16.0, 26.0, 25.333333333333332)","(10.0, 12.5, 12.409090909090908)"
11-01-2023 16:15:07.696450,"(10.0, 12.5, 12.275862068965518)","(7.5, 10.0, 9.714285714285714)","(31.0, 75.0, 67.5)","(12.0, 16.0, 15.612903225806452)","(3.0, 3.4, 3.353448275862069)","(2.6, 3.2, 3.1620689655172414)","(16.0, 26.0, 25.11111111111111)","(10.0, 12.5, 11.803571428571429)"
11-01-2023 16:15:08.773109,"(10.0, 12.5, 12.275862068965518)","(7.5, 10.0, 9.666666666666666)","(31.0, 75.0, 61.07142857142857)","(12.0, 16.0, 15.40625)","(3.0, 3.45, 3.3981481481481484)","(2.6, 3.2, 3.1641304347826087)","(16.0, 26.0, 25.428571428571427)","(10.0, 12.0, 11.716666666666667)"
11-01-2023 16:15:09.927885,"(10.0, 12.5, 12.275862068965518)","(7.5, 10.0, 9.762962962962963)","(31.0, 75.0, 65.76923076923077)","(12.0, 16.0, 15.466666666666667)","(3.0, 3.45, 3.4097014925373137)","(2.6, 3.2, 3.1447368421052633)","(16.0, 26.0, 25.6)","(10.0, 12.0, 11.555555555555555)"
11-01-2023 16:15:11.109580,"(10.0, 12.5, 12.390625)","(7.5, 10.0, 9.813333333333333)","(31.0, 75.0, 67.5)","(12.0, 16.0, 15.466666666666667)","(3.0, 3.45, 3.4097014925373137)","(2.6, 3.2, 3.112820512820513)","(16.0, 26.0, 26.88)","(10.0, 12.0, 11.71875)"
11-01-2023 16:15:12.287909,"(10.0, 13.0, 12.568181818181818)","(7.5, 10.0, 9.813333333333333)","(31.0, 75.0, 65.9090909090909)","(12.0, 16.0, 15.419354838709678)","(3.0, 3.45, 3.468421052631579)","(2.6, 3.15, 3.1007462686567164)","(16.0, 27.0, 26.482758620689655)","(10.0, 12.0, 11.71875)"
11-01-2023 16:15:13.450511,"(10.0, 13.0, 12.568181818181818)","(7.5, 10.0, 9.745454545454546)","(31.0, 75.0, 65.9090909090909)","(12.0, 16.0, 15.419354838709678)","(3.0, 3.5, 3.4796610169491524)","(2.6, 3.15, 3.1007462686567164)","(16.0, 27.0, 26.25)","(10.0, 12.0, 11.75925925925926)"
11-01-2023 16:15:14.566583,"(10.0, 13.0, 12.53191489361702)","(7.5, 10.0, 9.733333333333333)","(31.0, 75.0, 67.0)","(12.0, 16.0, 15.448275862068966)","(3.0, 3.5, 3.477777777777778)","(2.6, 3.15, 3.104838709677419)","(16.0, 27.0, 26.25)","(10.0, 12.0, 11.75925925925926)"
11-01-2023 16:15:15.717179,"(10.0, 13.0, 12.53191489361702)","(7.5, 10.0, 9.733333333333333)","(31.0, 75.0, 66.0)","(12.0, 16.0, 15.448275862068966)","(3.0, 3.5, 3.4815384615384617)","(2.6, 3.15, 3.096575342465753)","(16.0, 27.0, 26.25)","(10.0, 12.0, 11.71875)"
11-01-2023 16:15:16.833588,"(10.0, 13.0, 12.53191489361702)","(7.5, 10.0, 9.744)","(31.0, 75.0, 68.07692307692308)","(12.0, 16.0, 15.448275862068966)","(3.0, 3.5, 3.4815384615384617)","(2.6, 3.15, 3.097126436781609)","(16.0, 27.0, 26.057142857142857)","(10.0, 12.0, 11.71875)"
11-01-2023 16:15:17.891679,"(10.0, 13.0, 12.53191489361702)","(7.5, 10.0, 9.756521739130434)","(31.0, 75.0, 66.25)","(12.0, 16.0, 15.40625)","(3.0, 3.5, 3.483098591549296)","(2.6, 3.15, 3.097126436781609)","(16.0, 27.0, 26.057142857142857)","(10.0, 12.0, 11.71875)"
11-01-2023 16:15:18.935626,"(10.0, 13.0, 12.53191489361702)","(7.5, 10.0, 9.756521739130434)","(31.0, 75.0, 67.85714285714286)","(12.0, 16.0, 15.642857142857142)","(3.0, 3.5, 3.4727272727272727)","(2.6, 3.15, 3.0087912087912088)","(16.0, 27.0, 26.25)","(10.0, 12.0, 11.75925925925926)"
11-01-2023 16:15:20.112769,"(10.0, 13.0, 12.53191489361702)","(7.5, 10.0, 9.813333333333333)","(31.0, 75.0, 69.0)","(12.0, 16.0, 16.066666666666666)","(3.0, 3.5, 3.5310344827586206)","(2.6, 3.05, 2.964864864864865)","(16.0, 27.0, 26.38235294117647)","(10.0, 12.0, 11.783333333333333)"
11-01-2023 16:15:21.306537,"(10.0, 13.0, 12.53191489361702)","(7.5, 10.5, 9.835)","(31.0, 75.0, 69.0)","(12.0, 16.5, 16.352941176470587)","(3.0, 3.55, 3.565)","(2.6, 2.98, 2.961176470588235)","(16.0, 27.0, 25.928571428571427)","(10.0, 12.0, 11.819444444444445)"
11-01-2023 16:15:22.450987,"(10.0, 13.0, 12.53191489361702)","(7.5, 10.5, 9.886153846153848)","(31.0, 75.0, 70.71428571428571)","(12.0, 16.5, 16.352941176470587)","(3.0, 3.6, 3.565)","(2.6, 2.98, 2.961176470588235)","(16.0, 26.0, 25.928571428571427)","(10.0, 12.0, 11.819444444444445)"
11-01-2023 16:15:23.721071,"(10.0, 13.0, 12.53191489361702)","(7.5, 10.5, 9.895454545454546)","(31.0, 75.0, 68.33333333333333)","(12.0, 16.5, 16.4)","(3.0, 3.6, 3.572)","(2.6, 2.96, 2.9466666666666668)","(16.0, 26.0, 25.928571428571427)","(10.0, 12.0, 11.76388888888889)"
11-01-2023 16:15:24.874347,"(10.0, 13.0, 12.53191489361702)","(7.5, 10.5, 9.895454545454546)","(31.0, 75.0, 68.33333333333333)","(12.0, 16.5, 16.4)","(3.0, 3.6, 3.568888888888889)","(2.6, 2.96, 2.9423529411764706)","(16.0, 26.0, 25.928571428571427)","(10.0, 12.0, 11.76388888888889)"
11-01-2023 16:15:25.967870,"(10.0, 13.0, 12.53191489361702)","(7.5, 10.5, 9.90327868852459)","(31.0, 75.0, 68.63636363636364)","(12.0, 16.5, 16.352941176470587)","(3.0, 3.6, 3.5641025641025643)","(2.6, 2.96, 2.9307142857142856)","(16.0, 26.0, 25.928571428571427)","(10.0, 12.0, 11.814285714285715)"
11-01-2023 16:15:27.115041,"(10.0, 13.0, 12.584905660377359)","(7.5, 10.5, 9.893333333333334)","(31.0, 75.0, 66.81818181818181)","(12.0, 16.5, 16.352941176470587)","(3.0, 3.6, 3.5708333333333333)","(2.6, 2.96, 2.901391304347826)","(16.0, 26.0, 25.928571428571427)","(10.0, 12.0, 11.814285714285715)"
11-01-2023 16:15:28.214075,"(10.0, 13.0, 12.584905660377359)","(7.5, 10.5, 9.893333333333334)","(31.0, 75.0, 66.81818181818181)","(12.0, 16.5, 16.428571428571427)","(3.0, 3.6, 3.6025)","(2.6, 2.94, 2.900952380952381)","(16.0, 26.0, 25.833333333333332)","(10.0, 12.0, 11.833333333333334)"
11-01-2023 16:15:29.331768,"(10.0, 13.0, 12.596153846153847)","(7.5, 10.5, 9.893333333333334)","(31.0, 75.0, 68.07692307692308)","(12.0, 16.5, 16.375)","(3.0, 3.65, 3.6280487804878048)","(2.6, 2.92, 2.866086956521739)","(16.0, 26.0, 26.741935483870968)","(10.0, 12.0, 11.789473684210526)"
