,Alternate Shot,Sour Lemon,Epic Rooster,Adobe Derulo,Goldstar Tookie,Sugar Time
05-01-2023 16:26:05.486523,"(1.35, 1.47, 1.4510526315789474)","(20.0, 90.0, 69.6)","(3.9, 5.8, 5.6117647058823525)","(11.0, 24.0, 18.31578947368421)","(21.0, 60.0, 53.84615384615385)","(20.0, 65.0, 51.5)"
05-01-2023 16:26:06.423066,"(1.35, 1.47, 1.4510526315789474)","(20.0, 90.0, 58.61538461538461)","(3.9, 5.8, 5.607407407407407)","(11.0, 24.0, 16.444444444444443)","(21.0, 60.0, 53.84615384615385)","(20.0, 65.0, 51.5)"
05-01-2023 16:26:07.378694,"(1.35, 1.47, 1.4561538461538461)","(20.0, 90.0, 58.61538461538461)","(3.9, 5.8, 5.607407407407407)","(11.0, 24.0, 15.84)","(21.0, 60.0, 53.84615384615385)","(20.0, 70.0, 47.04347826086956)"
05-01-2023 16:26:08.408749,"(1.35, 1.47, 1.4595652173913043)","(19.0, 90.0, 58.61538461538461)","(4.0, 5.8, 5.607407407407407)","(11.0, 24.0, 18.857142857142858)","(21.0, 60.0, 53.84615384615385)","(20.0, 70.0, 47.04347826086956)"
05-01-2023 16:26:09.348497,"(1.35, 1.46, 1.447)","(19.0, 90.0, 31.714285714285715)","(4.0, 5.8, 5.605405405405405)","(11.0, 24.0, 18.857142857142858)","(21.0, 60.0, 53.84615384615385)","(20.0, 70.0, 47.04347826086956)"
05-01-2023 16:26:10.278807,"(1.35, 1.46, 1.4403448275862067)","(19.0, 90.0, 56.0)","(4.0, 5.8, 5.605405405405405)","(11.0, 24.0, 18.857142857142858)","(21.0, 60.0, 53.84615384615385)","(20.0, 70.0, 47.04347826086956)"
05-01-2023 16:26:11.227492,"(1.35, 1.45, 1.4418181818181817)","(19.0, 90.0, 60.857142857142854)","(4.0, 5.8, 5.605405405405405)","(11.0, 24.0, 18.857142857142858)","(21.0, 60.0, 53.84615384615385)","(20.0, 70.0, 52.0)"
05-01-2023 16:26:12.220730,"(1.35, 1.45, 1.437142857142857)","(19.0, 80.0, 57.69230769230769)","(4.0, 5.8, 5.605405405405405)","(11.0, 24.0, 18.857142857142858)","(21.0, 60.0, 53.84615384615385)","(20.0, 70.0, 52.0)"
05-01-2023 16:26:13.238019,"(1.35, 1.45, 1.4395652173913043)","(19.0, 80.0, 51.0)","(4.0, 5.8, 5.672941176470588)","(11.0, 24.0, 18.692307692307693)","(21.0, 55.0, 54.27777777777778)","(20.0, 70.0, 52.0)"
05-01-2023 16:26:14.187452,"(1.35, 1.45, 1.4395652173913043)","(19.0, 80.0, 51.0)","(4.0, 5.8, 5.672941176470588)","(11.0, 24.0, 18.692307692307693)","(21.0, 55.0, 54.27777777777778)","(20.0, 70.0, 52.0)"
05-01-2023 16:26:15.062859,"(1.35, 1.43, 1.4281818181818182)","(19.0, 80.0, 51.0)","(4.0, 5.8, 5.672941176470588)","(11.0, 24.0, 18.692307692307693)","(21.0, 55.0, 54.31578947368421)","(20.0, 70.0, 52.0)"
05-01-2023 16:26:16.045034,"(1.35, 1.43, 1.4277777777777778)","(19.0, 80.0, 51.0)","(4.0, 5.8, 5.672941176470588)","(11.0, 24.0, 18.692307692307693)","(21.0, 55.0, 54.31578947368421)","(20.0, 70.0, 52.0)"
05-01-2023 16:26:17.043302,"(1.35, 1.49, 1.4633333333333334)","(19.0, 80.0, 51.0)","(4.0, 5.8, 5.782692307692307)","(11.0, 24.0, 15.84)","(21.0, 55.0, 54.31578947368421)","(20.0, 70.0, 50.8)"
05-01-2023 16:26:17.989124,"(1.35, 1.49, 1.4557142857142857)","(19.0, 80.0, 40.53846153846154)","(4.0, 5.8, 5.7839285714285715)","(11.0, 24.0, 15.84)","(21.0, 55.0, 54.31578947368421)","(21.0, 70.0, 50.8)"
05-01-2023 16:26:19.012455,"(1.35, 1.48, 1.4542857142857142)","(19.0, 75.0, 43.125)","(4.0, 5.8, 5.769491525423729)","(11.0, 24.0, 15.84)","(21.0, 55.0, 54.31578947368421)","(21.0, 70.0, 50.8)"
05-01-2023 16:26:19.977164,"(1.35, 1.47, 1.4693927125506072)","(19.0, 70.0, 56.857142857142854)","(4.0, 5.8, 5.7839285714285715)","(11.0, 24.0, 15.84)","(21.0, 55.0, 54.31578947368421)","(21.0, 70.0, 49.166666666666664)"
05-01-2023 16:26:20.854483,"(1.35, 1.47, 1.4690945674044265)","(19.0, 70.0, 47.0)","(4.0, 5.8, 5.7839285714285715)","(11.0, 24.0, 15.84)","(21.0, 55.0, 54.31578947368421)","(21.0, 65.0, 49.166666666666664)"
05-01-2023 16:26:21.827067,"(1.35, 1.46, 1.4593548387096773)","(19.0, 65.0, 44.5)","(4.0, 5.8, 5.7672727272727276)","(11.0, 22.0, 15.80952380952381)","(21.0, 55.0, 54.535714285714285)","(21.0, 65.0, 49.5)"
05-01-2023 16:26:22.801188,"(1.35, 1.47, 1.4657894736842105)","(19.0, 65.0, 39.76923076923077)","(4.0, 5.8, 5.733333333333333)","(11.0, 21.0, 18.57142857142857)","(21.0, 55.0, 54.535714285714285)","(21.0, 60.0, 48.111111111111114)"
05-01-2023 16:26:23.673728,"(1.35, 1.47, 1.4657894736842105)","(19.0, 65.0, 39.76923076923077)","(4.0, 5.8, 5.722727272727273)","(11.0, 20.0, 18.57142857142857)","(21.0, 55.0, 54.535714285714285)","(21.0, 65.0, 48.111111111111114)"
05-01-2023 16:26:24.629312,"(1.35, 1.48, 1.4691666666666667)","(19.0, 65.0, 45.23529411764706)","(4.0, 5.8, 5.722727272727273)","(11.0, 20.0, 18.57142857142857)","(21.0, 55.0, 54.535714285714285)","(21.0, 65.0, 48.111111111111114)"
05-01-2023 16:26:25.650424,"(1.35, 1.47, 1.4589655172413794)","(19.0, 65.0, 42.599999999999994)","(4.0, 5.5, 5.4222222222222225)","(11.0, 20.0, 18.57142857142857)","(21.0, 55.0, 54.535714285714285)","(21.0, 65.0, 48.111111111111114)"
05-01-2023 16:26:26.598408,"(1.35, 1.48, 1.4607407407407407)","(19.0, 65.0, 42.599999999999994)","(4.0, 5.5, 5.1909090909090905)","(11.0, 20.0, 18.57142857142857)","(21.0, 55.0, 52.028571428571425)","(21.0, 65.0, 48.111111111111114)"
05-01-2023 16:26:27.516129,"(1.35, 1.48, 1.4566666666666666)","(19.0, 65.0, 42.599999999999994)","(4.0, 5.5, 5.239130434782608)","(11.0, 20.0, 17.2)","(21.0, 60.0, 47.2)","(21.0, 65.0, 48.111111111111114)"
05-01-2023 16:26:28.409570,"(1.35, 1.48, 1.4505263157894737)","(19.0, 65.0, 42.599999999999994)","(4.0, 5.5, 5.239130434782608)","(11.0, 20.0, 17.2)","(21.0, 60.0, 45.77777777777778)","(21.0, 65.0, 48.416666666666664)"
05-01-2023 16:26:29.342570,"(1.35, 1.48, 1.4533333333333334)","(19.0, 65.0, 46.333333333333336)","(4.0, 5.4, 5.26)","(11.0, 20.0, 17.2)","(21.0, 60.0, 45.77777777777778)","(21.0, 75.0, 48.416666666666664)"
05-01-2023 16:26:30.306295,"(1.35, 1.47, 1.4463636363636363)","(19.0, 60.0, 47.66666666666667)","(4.0, 5.6, 5.2875)","(11.0, 20.0, 17.2)","(21.0, 60.0, 45.77777777777778)","(21.0, 75.0, 50.142857142857146)"
05-01-2023 16:26:31.311499,"(1.35, 1.47, 1.4466666666666665)","(19.0, 60.0, 43.55555555555556)","(4.0, 5.6, 5.199999999999999)","(11.0, 20.0, 17.24137931034483)","(21.0, 60.0, 47.2)","(21.0, 75.0, 50.142857142857146)"
05-01-2023 16:26:32.247176,"(1.35, 1.47, 1.450909090909091)","(19.0, 60.0, 44.421052631578945)","(4.0, 5.5, 5.209090909090909)","(11.0, 20.0, 17.24137931034483)","(21.0, 60.0, 45.77777777777778)","(21.0, 75.0, 50.833333333333336)"
05-01-2023 16:26:33.182993,"(1.3, 1.47, 1.4561538461538461)","(19.0, 60.0, 42.588235294117645)","(4.0, 5.5, 5.157142857142857)","(11.0, 20.0, 17.2)","(21.0, 60.0, 45.77777777777778)","(21.0, 75.0, 50.833333333333336)"
05-01-2023 16:26:34.192860,"(1.3, 1.47, 1.4561538461538461)","(19.0, 60.0, 42.588235294117645)","(4.0, 5.4, 5.25)","(12.0, 20.0, 17.9)","(21.0, 60.0, 45.77777777777778)","(21.0, 75.0, 50.833333333333336)"
05-01-2023 16:26:35.143135,"(1.3, 1.47, 1.4561538461538461)","(19.0, 60.0, 42.588235294117645)","(4.0, 5.4, 5.2)","(12.0, 20.0, 17.916666666666668)","(21.0, 60.0, 47.2)","(21.0, 70.0, 48.666666666666664)"
05-01-2023 16:26:36.090681,"(1.3, 1.47, 1.449230769230769)","(19.0, 60.0, 42.588235294117645)","(4.0, 5.4, 5.2)","(12.0, 20.0, 17.857142857142858)","(21.0, 60.0, 45.77777777777778)","(21.0, 75.0, 49.22222222222222)"
05-01-2023 16:26:37.005389,"(1.3, 1.47, 1.4532)","(19.0, 60.0, 41.5)","(4.0, 5.4, 5.22)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 47.2)","(21.0, 75.0, 49.22222222222222)"
05-01-2023 16:26:37.972903,"(1.3, 1.47, 1.4532)","(19.0, 60.0, 41.5)","(4.0, 5.4, 5.22)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 47.2)","(21.0, 75.0, 49.22222222222222)"
05-01-2023 16:26:38.972389,"(1.3, 1.47, 1.4642465753424658)","(19.0, 60.0, 44.421052631578945)","(4.0, 5.4, 5.22)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 45.77777777777778)","(21.0, 75.0, 59.53333333333333)"
05-01-2023 16:26:39.860206,"(1.3, 1.47, 1.4643243243243242)","(18.0, 60.0, 44.421052631578945)","(4.2, 5.4, 5.28)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 45.77777777777778)","(21.0, 75.0, 59.53333333333333)"
05-01-2023 16:26:40.768531,"(1.3, 1.47, 1.4642465753424658)","(18.0, 60.0, 44.421052631578945)","(4.2, 5.4, 5.28)","(12.0, 20.0, 17.9)","(21.0, 60.0, 47.2)","(21.0, 75.0, 57.15384615384615)"
05-01-2023 16:26:41.763511,"(1.3, 1.47, 1.4572727272727273)","(18.0, 60.0, 41.5)","(4.2, 5.4, 5.28)","(12.0, 20.0, 17.9)","(21.0, 60.0, 45.77777777777778)","(21.0, 75.0, 57.15384615384615)"
05-01-2023 16:26:42.717864,"(1.3, 1.47, 1.4683333333333333)","(18.0, 60.0, 36.0)","(4.2, 5.4, 5.22)","(12.0, 20.0, 17.9)","(21.0, 60.0, 45.77777777777778)","(21.0, 75.0, 51.0)"
05-01-2023 16:26:43.663071,"(1.3, 1.48, 1.4677272727272728)","(18.0, 60.0, 37.333333333333336)","(4.2, 5.4, 5.185714285714286)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 45.77777777777778)","(21.0, 75.0, 51.0)"
05-01-2023 16:26:44.535070,"(1.3, 1.48, 1.4585714285714286)","(18.0, 60.0, 42.5)","(4.2, 5.4, 5.185714285714286)","(12.0, 20.0, 17.9)","(21.0, 60.0, 45.77777777777778)","(21.0, 75.0, 61.5)"
05-01-2023 16:26:45.513781,"(1.3, 1.48, 1.4585714285714286)","(18.0, 60.0, 51.25)","(4.2, 5.4, 5.185714285714286)","(12.0, 20.0, 17.9)","(21.0, 60.0, 48.705882352941174)","(21.0, 75.0, 55.94117647058823)"
05-01-2023 16:26:46.431269,"(1.3, 1.48, 1.4606451612903226)","(18.0, 60.0, 49.23076923076923)","(4.2, 5.4, 5.3)","(12.0, 20.0, 17.857142857142858)","(21.0, 60.0, 53.230769230769226)","(21.0, 75.0, 55.94117647058823)"
05-01-2023 16:26:47.364280,"(1.3, 1.48, 1.47)","(18.0, 60.0, 44.888888888888886)","(4.2, 5.4, 5.3)","(12.0, 20.0, 17.857142857142858)","(21.0, 60.0, 53.230769230769226)","(21.0, 75.0, 53.4)"
05-01-2023 16:26:48.343056,"(1.3, 1.48, 1.47)","(18.0, 55.0, 43.8)","(4.2, 5.4, 5.33939393939394)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 52.34782608695652)","(21.0, 75.0, 53.5)"
05-01-2023 16:26:49.292650,"(1.3, 1.48, 1.47)","(18.0, 55.0, 41.93333333333334)","(4.2, 5.4, 5.33939393939394)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 52.34782608695652)","(21.0, 70.0, 52.63636363636364)"
05-01-2023 16:26:50.314014,"(1.3, 1.48, 1.47)","(18.0, 55.0, 41.93333333333334)","(4.2, 5.4, 5.328571428571429)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 52.34782608695652)","(21.0, 65.0, 56.5)"
05-01-2023 16:26:51.295868,"(1.3, 1.48, 1.47)","(18.0, 55.0, 41.93333333333334)","(4.2, 5.4, 5.328571428571429)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 52.34782608695652)","(21.0, 65.0, 52.63636363636364)"
05-01-2023 16:26:52.159559,"(1.3, 1.47, 1.4566666666666666)","(18.0, 55.0, 41.93333333333334)","(4.2, 5.4, 5.328571428571429)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 52.34782608695652)","(21.0, 65.0, 56.5)"
05-01-2023 16:26:53.074344,"(1.3, 1.47, 1.4575862068965517)","(18.0, 55.0, 45.66666666666667)","(4.2, 5.4, 5.371428571428572)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 52.34782608695652)","(21.0, 65.0, 56.5)"
05-01-2023 16:26:54.099047,"(1.3, 1.47, 1.4575862068965517)","(18.0, 55.0, 45.66666666666667)","(4.2, 5.4, 5.371428571428572)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 51.111111111111114)","(21.0, 65.0, 61.714285714285715)"
05-01-2023 16:26:55.121110,"(1.3, 1.46, 1.4448181818181818)","(18.0, 55.0, 45.66666666666667)","(4.2, 5.4, 5.375)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 55.368421052631575)","(21.0, 80.0, 54.4)"
05-01-2023 16:26:56.128604,"(1.3, 1.46, 1.4448181818181818)","(18.0, 55.0, 51.888888888888886)","(4.2, 5.5, 5.4)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 55.6)","(21.0, 80.0, 54.4)"
05-01-2023 16:26:57.089855,"(1.3, 1.45, 1.4409473684210525)","(18.0, 65.0, 60.77777777777778)","(4.2, 5.5, 5.3625)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 44.0)","(21.0, 80.0, 54.4)"
05-01-2023 16:26:58.035428,"(1.3, 1.45, 1.4337735849056603)","(19.0, 65.0, 60.77777777777778)","(4.2, 5.5, 5.425)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 50.0)","(21.0, 80.0, 54.4)"
05-01-2023 16:26:58.993890,"(1.3, 1.45, 1.433921568627451)","(19.0, 65.0, 60.77777777777778)","(4.2, 5.6, 5.425)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 52.72727272727273)","(21.0, 80.0, 64.0)"
05-01-2023 16:26:59.902037,"(1.3, 1.45, 1.433921568627451)","(19.0, 65.0, 60.77777777777778)","(4.2, 5.6, 5.507692307692308)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 52.72727272727273)","(21.0, 80.0, 57.33333333333333)"
05-01-2023 16:27:00.838550,"(1.3, 1.45, 1.4336)","(19.0, 65.0, 56.0)","(4.2, 5.7, 5.614285714285715)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 51.0)","(21.0, 80.0, 57.33333333333333)"
05-01-2023 16:27:01.827173,"(1.3, 1.45, 1.4325714285714286)","(19.0, 65.0, 61.4)","(4.2, 5.7, 5.577272727272727)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 52.0)","(21.0, 80.0, 57.33333333333333)"
05-01-2023 16:27:02.879967,"(1.3, 1.45, 1.4306060606060604)","(19.0, 60.0, 42.77777777777778)","(4.2, 5.7, 5.577272727272727)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 52.0)","(21.0, 80.0, 57.33333333333333)"
05-01-2023 16:27:03.792815,"(1.3, 1.45, 1.4306060606060604)","(19.0, 60.0, 43.68421052631579)","(4.2, 5.7, 5.61)","(12.0, 20.0, 17.82758620689655)","(21.0, 60.0, 52.0)","(21.0, 80.0, 57.33333333333333)"
05-01-2023 16:27:04.731809,"(1.3, 1.43, 1.4233333333333333)","(19.0, 55.0, 50.27272727272727)","(4.2, 5.7, 5.58)","(12.0, 20.0, 18.147058823529413)","(21.0, 60.0, 52.0)","(21.0, 80.0, 62.0)"
05-01-2023 16:27:05.708650,"(1.3, 1.43, 1.4283847549909254)","(19.0, 55.0, 47.2)","(4.2, 5.7, 5.653846153846154)","(12.0, 20.0, 17.9)","(21.0, 60.0, 52.0)","(21.0, 70.0, 62.0)"
05-01-2023 16:27:06.704428,"(1.3, 1.43, 1.428415300546448)","(19.0, 55.0, 43.0)","(4.2, 5.7, 5.633333333333334)","(12.0, 20.0, 17.9)","(21.0, 60.0, 52.0)","(21.0, 70.0, 54.0)"
05-01-2023 16:27:07.725171,"(1.3, 1.43, 1.4278305084745762)","(19.0, 55.0, 38.1)","(4.2, 5.7, 5.58235294117647)","(12.0, 20.0, 18.32)","(21.0, 60.0, 52.0)","(21.0, 70.0, 53.5)"
05-01-2023 16:27:08.672232,"(1.3, 1.43, 1.4273333333333333)","(19.0, 55.0, 38.1)","(4.2, 5.7, 5.607692307692308)","(12.0, 20.0, 18.32)","(21.0, 60.0, 52.0)","(21.0, 65.0, 52.421052631578945)"
05-01-2023 16:27:09.665039,"(1.3, 1.43, 1.4274636510500807)","(19.0, 55.0, 38.1)","(4.2, 5.7, 5.642857142857143)","(12.0, 20.0, 18.32)","(21.0, 60.0, 52.0)","(21.0, 60.0, 52.421052631578945)"
05-01-2023 16:27:10.651488,"(1.3, 1.43, 1.4274636510500807)","(19.0, 55.0, 38.1)","(4.2, 5.7, 5.642857142857143)","(12.0, 20.0, 18.32)","(21.0, 60.0, 52.0)","(21.0, 60.0, 52.421052631578945)"
05-01-2023 16:27:11.561136,"(1.3, 1.43, 1.4274757281553399)","(19.0, 55.0, 38.1)","(4.2, 5.7, 5.642857142857143)","(12.0, 20.0, 18.32)","(21.0, 60.0, 52.0)","(21.0, 60.0, 52.421052631578945)"
05-01-2023 16:27:12.483164,"(1.3, 1.43, 1.4276661264181523)","(19.0, 55.0, 38.1)","(4.2, 5.7, 5.642857142857143)","(12.0, 20.0, 18.32)","(21.0, 60.0, 52.0)","(21.0, 60.0, 52.421052631578945)"
05-01-2023 16:27:13.437958,"(1.3, 1.43, 1.4276623376623376)","(19.0, 55.0, 38.1)","(4.2, 5.7, 5.642857142857143)","(12.0, 20.0, 18.32)","(21.0, 60.0, 52.0)","(21.0, 60.0, 52.421052631578945)"
05-01-2023 16:27:14.467281,"(1.3, 1.43, 1.4277377049180326)","(19.0, 55.0, 40.76190476190476)","(4.2, 5.7, 5.642857142857143)","(12.0, 20.0, 18.32)","(21.0, 60.0, 52.0)","(21.0, 60.0, 52.421052631578945)"
05-01-2023 16:27:15.461373,"(1.3, 1.43, 1.4278145695364237)","(19.0, 55.0, 40.76190476190476)","(4.2, 5.7, 5.642857142857143)","(12.0, 20.0, 18.32)","(21.0, 60.0, 52.0)","(21.0, 60.0, 52.421052631578945)"
05-01-2023 16:27:16.373820,"(1.3, 1.43, 1.427788944723618)","(19.0, 55.0, 41.40909090909091)","(4.2, 5.7, 5.642857142857143)","(12.0, 20.0, 18.32)","(21.0, 60.0, 52.0)","(21.0, 60.0, 52.421052631578945)"
05-01-2023 16:27:17.296421,"(1.3, 1.43, 1.427788944723618)","(19.0, 55.0, 41.40909090909091)","(4.2, 5.7, 5.642857142857143)","(12.0, 20.0, 18.32)","(21.0, 60.0, 52.0)","(21.0, 60.0, 52.421052631578945)"
05-01-2023 16:27:18.311172,"(1.3, 1.43, 1.427788944723618)","(19.0, 55.0, 41.40909090909091)","(4.2, 5.7, 5.642857142857143)","(12.0, 20.0, 18.333333333333332)","(21.0, 60.0, 55.76470588235294)","(21.0, 60.0, 52.421052631578945)"
05-01-2023 16:27:19.285878,"(1.3, 1.43, 1.4277512776831345)","(19.0, 55.0, 41.40909090909091)","(4.2, 5.7, 5.642857142857143)","(12.0, 20.0, 18.333333333333332)","(21.0, 60.0, 55.76470588235294)","(21.0, 60.0, 52.421052631578945)"
05-01-2023 16:27:20.297253,"(1.3, 1.43, 1.4277512776831345)","(19.0, 55.0, 41.40909090909091)","(4.2, 5.7, 5.642857142857143)","(12.0, 20.0, 18.333333333333332)","(21.0, 60.0, 55.76470588235294)","(21.0, 60.0, 52.421052631578945)"
05-01-2023 16:27:21.390248,"(1.3, 1.43, 1.428021978021978)","(19.0, 55.0, 41.0)","(4.2, 5.7, 5.666666666666666)","(12.0, 20.0, 18.75)","(21.0, 60.0, 52.0)","(21.0, 60.0, 49.5)"
05-01-2023 16:27:22.395748,"(1.3, 1.43, 1.4275257731958761)","(19.0, 55.0, 40.36363636363636)","(4.2, 5.8, 5.714285714285714)","(12.0, 20.0, 18.75)","(21.0, 60.0, 52.888888888888886)","(21.0, 60.0, 50.333333333333336)"
05-01-2023 16:27:23.469714,"(1.3, 1.43, 1.4274683544303797)","(19.0, 55.0, 40.0)","(4.2, 5.8, 5.75)","(12.0, 20.0, 18.75)","(21.0, 60.0, 52.888888888888886)","(21.0, 60.0, 50.333333333333336)"
05-01-2023 16:27:24.556228,"(1.3, 1.43, 1.4274358974358974)","(19.0, 50.0, 48.0)","(4.2, 5.8, 5.75)","(12.0, 20.0, 20.625)","(21.0, 60.0, 52.888888888888886)","(21.0, 60.0, 50.333333333333336)"
05-01-2023 16:27:25.490901,"(1.3, 1.43, 1.426989898989899)","(20.0, 46.0, 44.44444444444444)","(4.2, 5.8, 5.75)","(12.0, 21.0, 20.625)","(21.0, 60.0, 52.888888888888886)","(21.0, 60.0, 50.333333333333336)"
05-01-2023 16:27:26.319164,"(1.3, 1.43, 1.426989898989899)","(20.0, 46.0, 44.44444444444444)","(4.2, 5.8, 5.75)","(12.0, 22.0, 21.03846153846154)","(21.0, 60.0, 52.888888888888886)","(21.0, 60.0, 50.333333333333336)"
05-01-2023 16:27:27.402421,"(1.3, 1.43, 1.4270182555780933)","(20.0, 46.0, 44.44444444444444)","(4.2, 5.8, 5.75)","(12.0, 22.0, 21.03846153846154)","(21.0, 60.0, 52.888888888888886)","(21.0, 60.0, 51.03448275862069)"
05-01-2023 16:27:28.459543,"(1.3, 1.43, 1.4268514851485148)","(20.0, 44.0, 42.666666666666664)","(4.2, 5.8, 5.75)","(12.0, 22.0, 21.03846153846154)","(21.0, 60.0, 52.888888888888886)","(21.0, 60.0, 52.75)"
05-01-2023 16:27:29.509855,"(1.3, 1.42, 1.4101169590643274)","(20.0, 48.0, 36.41379310344828)","(4.2, 6.0, 5.785714285714286)","(12.0, 22.0, 20.88888888888889)","(21.0, 60.0, 52.888888888888886)","(21.0, 55.0, 49.0)"
05-01-2023 16:27:30.417262,"(1.3, 1.42, 1.4023115577889447)","(20.0, 48.0, 36.266666666666666)","(4.2, 5.9, 5.800000000000001)","(12.0, 22.0, 20.88888888888889)","(21.0, 60.0, 52.888888888888886)","(21.0, 55.0, 49.0)"
05-01-2023 16:27:31.375248,"(1.3, 1.41, 1.4021739130434783)","(20.0, 48.0, 36.266666666666666)","(4.2, 5.9, 5.880000000000001)","(12.0, 22.0, 20.0)","(21.0, 60.0, 53.0)","(21.0, 55.0, 51.857142857142854)"
05-01-2023 16:27:32.330687,"(1.3, 1.41, 1.4036363636363636)","(20.0, 48.0, 36.266666666666666)","(4.2, 6.2, 5.75)","(12.0, 20.0, 19.6875)","(21.0, 60.0, 50.666666666666664)","(21.0, 55.0, 50.6)"
05-01-2023 16:27:33.345659,"(1.3, 1.41, 1.404375)","(20.0, 48.0, 38.4)","(4.2, 6.0, 5.857142857142857)","(12.0, 21.0, 20.423076923076923)","(21.0, 60.0, 50.666666666666664)","(21.0, 55.0, 50.6)"
05-01-2023 16:27:34.301858,"(1.3, 1.41, 1.393247863247863)","(20.0, 44.0, 37.05263157894737)","(4.2, 6.0, 5.92)","(12.0, 21.0, 20.583333333333332)","(21.0, 60.0, 50.666666666666664)","(21.0, 55.0, 47.3)"
05-01-2023 16:27:35.287919,"(1.3, 1.4, 1.3990476190476189)","(20.0, 44.0, 35.310344827586206)","(4.2, 6.0, 5.957894736842105)","(12.0, 21.0, 19.90625)","(21.0, 60.0, 50.666666666666664)","(21.0, 55.0, 50.6)"
05-01-2023 16:27:36.298401,"(1.3, 1.4, 1.3990476190476189)","(20.0, 44.0, 35.310344827586206)","(4.2, 6.2, 5.93953488372093)","(12.0, 20.0, 19.9375)","(21.0, 60.0, 53.0)","(21.0, 55.0, 42.666666666666664)"
05-01-2023 16:27:37.222249,"(1.3, 1.4, 1.3996491228070174)","(20.0, 44.0, 35.310344827586206)","(4.2, 6.2, 5.838709677419355)","(12.0, 20.0, 19.9375)","(21.0, 60.0, 53.0)","(21.0, 44.0, 41.84615384615385)"
05-01-2023 16:27:38.134516,"(1.3, 1.4, 1.3996296296296296)","(20.0, 44.0, 35.310344827586206)","(4.2, 6.2, 6.070270270270271)","(12.0, 20.0, 19.92105263157895)","(21.0, 60.0, 53.0)","(21.0, 44.0, 40.76190476190476)"
05-01-2023 16:27:39.093262,"(1.3, 1.4, 1.3996666666666666)","(20.0, 44.0, 35.310344827586206)","(4.2, 6.2, 6.070270270270271)","(12.0, 20.0, 19.92105263157895)","(21.0, 60.0, 53.0)","(21.0, 44.0, 40.76190476190476)"
05-01-2023 16:27:40.167287,"(1.3, 1.4, 1.3996666666666666)","(20.0, 44.0, 35.310344827586206)","(4.2, 6.2, 6.072)","(12.0, 21.0, 20.386363636363637)","(21.0, 60.0, 53.0)","(21.0, 44.0, 38.6)"
05-01-2023 16:27:41.252759,"(1.3, 1.41, 1.4023762376237623)","(21.0, 44.0, 35.310344827586206)","(4.2, 6.2, 6.1454545454545455)","(13.0, 21.0, 20.46)","(26.0, 60.0, 53.0)","(26.0, 40.0, 39.2)"
05-01-2023 16:27:42.240023,"(1.3, 1.41, 1.4023762376237623)","(21.0, 44.0, 35.310344827586206)","(4.2, 6.0, 5.9818181818181815)","(13.0, 21.0, 20.7)","(26.0, 60.0, 53.0)","(26.0, 40.0, 39.63636363636364)"
05-01-2023 16:27:43.139672,"(1.3, 1.41, 1.4014444444444443)","(21.0, 44.0, 35.310344827586206)","(4.2, 6.2, 6.0285714285714285)","(13.0, 21.0, 20.6)","(26.0, 60.0, 53.0)","(26.0, 40.0, 46.333333333333336)"
05-01-2023 16:27:44.072801,"(1.3, 1.4, 1.395)","(21.0, 42.0, 38.15384615384615)","(4.2, 6.2, 6.008)","(13.0, 21.0, 20.6)","(26.0, 60.0, 53.0)","(26.0, 55.0, 46.333333333333336)"
05-01-2023 16:27:45.097730,"(1.3, 1.4, 1.3905882352941175)","(21.0, 40.0, 38.0)","(4.2, 6.2, 5.98)","(13.0, 21.0, 20.6)","(26.0, 70.0, 52.72)","(26.0, 50.0, 48.666666666666664)"
05-01-2023 16:27:46.087334,"(1.3, 1.4, 1.3922535211267604)","(21.0, 40.0, 37.81818181818182)","(4.2, 6.0, 5.98)","(13.0, 21.0, 20.6)","(26.0, 70.0, 52.72)","(26.0, 50.0, 48.666666666666664)"
05-01-2023 16:27:47.073889,"(1.3, 1.39, 1.381788990825688)","(21.0, 40.0, 35.04761904761905)","(4.2, 6.2, 6.0)","(13.0, 21.0, 20.77777777777778)","(26.0, 70.0, 50.75)","(26.0, 50.0, 48.666666666666664)"
