,Prominent Henny,Warrior Empress,Awesome Evil,Can She Scoot,Tel Aviv
15-12-2022 11:25:25.634289,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.7325)","(31.0, 150.0, 100.0)","(5.0, 6.4, 5.992)","(2.2, 2.48, 2.47864406779661)"
15-12-2022 11:25:26.599736,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.7325)","(31.0, 150.0, 100.0)","(5.0, 6.4, 5.992)","(2.2, 2.48, 2.47864406779661)"
15-12-2022 11:25:27.440265,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.7325)","(31.0, 150.0, 100.0)","(5.0, 6.4, 5.992)","(2.2, 2.48, 2.47864406779661)"
15-12-2022 11:25:28.259972,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.7325)","(31.0, 150.0, 100.0)","(5.0, 6.4, 5.992)","(2.2, 2.48, 2.47864406779661)"
15-12-2022 11:25:29.140180,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.7325)","(31.0, 150.0, 100.0)","(5.0, 6.4, 6.1)","(2.2, 2.48, 2.47864406779661)"
15-12-2022 11:25:30.013022,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.7325)","(31.0, 150.0, 100.0)","(5.0, 6.4, 6.286486486486487)","(2.2, 2.48, 2.47864406779661)"
15-12-2022 11:25:30.887748,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 100.0)","(5.0, 6.4, 6.166666666666667)","(2.2, 2.48, 2.474666666666667)"
15-12-2022 11:25:31.811493,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 100.0)","(5.0, 6.4, 6.166666666666667)","(2.2, 2.48, 2.475)"
15-12-2022 11:25:32.775663,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 100.0)","(5.0, 6.4, 6.166666666666667)","(2.2, 2.48, 2.475)"
15-12-2022 11:25:33.604740,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 100.0)","(5.0, 6.4, 6.166666666666667)","(2.2, 2.48, 2.475)"
15-12-2022 11:25:34.412374,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.143478260869565)","(2.2, 2.48, 2.475)"
15-12-2022 11:25:35.291629,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.143478260869565)","(2.2, 2.48, 2.475)"
15-12-2022 11:25:36.213472,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.143478260869565)","(2.2, 2.48, 2.477037037037037)"
15-12-2022 11:25:37.088771,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.143478260869565)","(2.2, 2.48, 2.477037037037037)"
15-12-2022 11:25:38.026345,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.143478260869565)","(2.2, 2.48, 2.477037037037037)"
15-12-2022 11:25:38.913024,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.143478260869565)","(2.2, 2.48, 2.477037037037037)"
15-12-2022 11:25:39.696918,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.143478260869565)","(2.2, 2.48, 2.477037037037037)"
15-12-2022 11:25:40.604105,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.143478260869565)","(2.2, 2.48, 2.474666666666667)"
15-12-2022 11:25:41.507191,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 136.75)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.48, 2.4745454545454546)"
15-12-2022 11:25:42.414629,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 140.36363636363637)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.48, 2.476551724137931)"
15-12-2022 11:25:43.234857,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 140.36363636363637)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.48, 2.4776470588235293)"
15-12-2022 11:25:44.121623,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 140.36363636363637)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.48, 2.4776470588235293)"
15-12-2022 11:25:45.021978,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 140.36363636363637)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.48, 2.4776470588235293)"
15-12-2022 11:25:45.820979,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 140.36363636363637)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.48, 2.4776470588235293)"
15-12-2022 11:25:46.722381,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 140.36363636363637)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.48, 2.4776470588235293)"
15-12-2022 11:25:47.643500,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 140.36363636363637)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.48, 2.4776470588235293)"
15-12-2022 11:25:48.636719,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 140.36363636363637)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.48, 2.506666666666667)"
15-12-2022 11:25:49.459183,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.744897959183674)","(31.0, 150.0, 141.16666666666669)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.52, 2.506666666666667)"
15-12-2022 11:25:50.268327,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.65)","(31.0, 150.0, 141.16666666666669)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.52, 2.506666666666667)"
15-12-2022 11:25:51.064287,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.65)","(31.0, 150.0, 141.16666666666669)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.52, 2.506666666666667)"
15-12-2022 11:25:51.857820,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.65)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.52, 2.506666666666667)"
15-12-2022 11:25:52.814424,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.65)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.307317073170731)","(2.2, 2.52, 2.506666666666667)"
15-12-2022 11:25:53.812146,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.65)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.143478260869565)","(2.2, 2.52, 2.498823529411765)"
15-12-2022 11:25:54.661197,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.7)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.143478260869565)","(2.2, 2.52, 2.48)"
15-12-2022 11:25:55.449619,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.7)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.143478260869565)","(2.2, 2.5, 2.472)"
15-12-2022 11:25:56.340365,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.7)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.143478260869565)","(2.2, 2.48, 2.4273684210526314)"
15-12-2022 11:25:57.234438,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.7)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.143478260869565)","(2.2, 2.48, 2.433061224489796)"
15-12-2022 11:25:58.030660,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.7)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.323684210526316)","(2.2, 2.48, 2.433061224489796)"
15-12-2022 11:25:58.967527,"(4.4, 5.2, 4.961764705882353)","(4.2, 4.8, 4.7)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.323684210526316)","(2.2, 2.46, 2.4394285714285715)"
15-12-2022 11:25:59.888811,"(4.4, 5.2, 4.977777777777778)","(4.2, 4.8, 4.677272727272727)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.323684210526316)","(2.2, 2.46, 2.4048275862068964)"
15-12-2022 11:26:00.696582,"(4.4, 5.2, 4.977777777777778)","(4.2, 4.8, 4.677272727272727)","(31.0, 150.0, 100.0)","(5.0, 6.6, 6.455172413793103)","(2.2, 2.46, 2.4048275862068964)"
15-12-2022 11:26:01.558711,"(4.4, 5.2, 4.977777777777778)","(4.2, 4.8, 4.677272727272727)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.455172413793103)","(2.2, 2.46, 2.4048275862068964)"
15-12-2022 11:26:02.438548,"(4.4, 5.2, 4.977777777777778)","(4.2, 4.8, 4.7379310344827585)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.455172413793103)","(2.2, 2.46, 2.4048275862068964)"
15-12-2022 11:26:03.308401,"(4.4, 5.2, 4.977777777777778)","(4.2, 4.8, 4.734545454545454)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.455172413793103)","(2.2, 2.46, 2.4048275862068964)"
15-12-2022 11:26:04.216942,"(4.4, 5.2, 4.977777777777778)","(4.2, 4.8, 4.5)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.455172413793103)","(2.2, 2.46, 2.396)"
15-12-2022 11:26:05.129947,"(4.4, 5.2, 5.133333333333334)","(4.2, 4.8, 4.5)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.455172413793103)","(2.2, 2.46, 2.396)"
15-12-2022 11:26:05.959395,"(4.4, 5.2, 5.133333333333334)","(4.2, 4.7, 4.468421052631579)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.455172413793103)","(2.2, 2.44, 2.41)"
15-12-2022 11:26:06.798153,"(4.4, 5.2, 5.175)","(4.2, 4.7, 4.46)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.570833333333333)","(2.2, 2.44, 2.41)"
15-12-2022 11:26:07.712221,"(4.4, 5.4, 5.266666666666667)","(4.2, 4.7, 4.46)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.570833333333333)","(2.2, 2.44, 2.4218867924528302)"
15-12-2022 11:26:08.578619,"(4.4, 5.4, 5.266666666666667)","(4.2, 4.7, 4.46)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.3999999999999995)","(2.2, 2.44, 2.431304347826087)"
15-12-2022 11:26:09.410128,"(4.4, 5.5, 5.256756756756757)","(4.2, 4.7, 4.54)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.375)","(2.2, 2.38, 2.3777011494252873)"
15-12-2022 11:26:10.389698,"(4.4, 5.5, 5.256756756756757)","(4.2, 4.7, 4.54)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.323076923076923)","(2.2, 2.42, 2.4144444444444444)"
15-12-2022 11:26:11.340562,"(4.4, 5.5, 5.256756756756757)","(4.2, 4.7, 4.54)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.323076923076923)","(2.2, 2.42, 2.4144444444444444)"
15-12-2022 11:26:12.134354,"(4.4, 5.5, 5.275)","(4.2, 4.7, 4.604)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.466666666666667)","(2.2, 2.34, 2.338715596330275)"
15-12-2022 11:26:13.060229,"(4.4, 5.5, 5.256756756756757)","(4.2, 4.7, 4.595652173913043)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.572727272727272)","(2.2, 2.38, 2.378378378378378)"
15-12-2022 11:26:13.935560,"(4.4, 5.5, 5.256756756756757)","(4.2, 4.7, 4.595652173913043)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.572727272727272)","(2.2, 2.38, 2.378378378378378)"
15-12-2022 11:26:14.812700,"(4.4, 5.5, 5.256756756756757)","(4.2, 4.7, 4.5285714285714285)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.572727272727272)","(2.2, 2.42, 2.3861764705882353)"
15-12-2022 11:26:15.764278,"(4.4, 5.5, 5.256756756756757)","(4.2, 4.7, 4.5285714285714285)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.572727272727272)","(2.2, 2.42, 2.3926190476190476)"
15-12-2022 11:26:16.740593,"(4.4, 5.5, 5.0588235294117645)","(4.2, 4.7, 4.5285714285714285)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.572727272727272)","(2.2, 2.42, 2.391764705882353)"
15-12-2022 11:26:17.608476,"(4.4, 5.5, 5.211538461538462)","(4.2, 4.7, 4.5285714285714285)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.572727272727272)","(2.2, 2.4, 2.391764705882353)"
15-12-2022 11:26:18.408848,"(4.4, 5.5, 5.366666666666666)","(4.2, 4.7, 4.5285714285714285)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.572727272727272)","(2.2, 2.4, 2.3892307692307693)"
15-12-2022 11:26:19.425105,"(4.4, 5.5, 5.366666666666666)","(4.2, 4.7, 4.5285714285714285)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.578571428571428)","(2.2, 2.4, 2.3988990825688075)"
15-12-2022 11:26:20.409846,"(4.4, 5.5, 5.366666666666666)","(4.2, 4.7, 4.482857142857143)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.555555555555555)","(2.2, 2.42, 2.3988990825688075)"
15-12-2022 11:26:21.342699,"(4.4, 5.5, 5.366666666666666)","(4.2, 4.7, 4.482857142857143)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.555555555555555)","(2.2, 2.42, 2.375121951219512)"
15-12-2022 11:26:22.204443,"(4.4, 5.5, 5.366666666666666)","(4.2, 4.7, 4.5311111111111115)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.555555555555555)","(2.15, 2.42, 2.3625)"
15-12-2022 11:26:23.233415,"(4.4, 5.5, 5.366666666666666)","(4.2, 4.7, 4.5311111111111115)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.571428571428571)","(2.15, 2.42, 2.3625)"
15-12-2022 11:26:24.135628,"(4.4, 5.5, 5.366666666666666)","(4.2, 4.7, 4.5311111111111115)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.571428571428571)","(2.15, 2.42, 2.3657142857142857)"
15-12-2022 11:26:24.921650,"(4.4, 5.5, 5.366666666666666)","(4.2, 4.7, 4.5311111111111115)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.571428571428571)","(2.15, 2.42, 2.3657142857142857)"
15-12-2022 11:26:25.925951,"(4.4, 5.5, 5.366666666666666)","(4.2, 4.7, 4.5311111111111115)","(31.0, 150.0, 66.66666666666667)","(5.0, 6.6, 6.571428571428571)","(2.15, 2.42, 2.3657142857142857)"
15-12-2022 11:26:26.986206,"(4.4, 5.5, 5.333333333333333)","(4.2, 4.7, 4.559259259259259)","(31.0, 75.0, 66.66666666666667)","(5.0, 6.6, 6.571428571428571)","(2.15, 2.42, 2.38695652173913)"
15-12-2022 11:26:27.909491,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.597872340425532)","(31.0, 75.0, 66.66666666666667)","(5.0, 6.6, 6.571428571428571)","(2.15, 2.42, 2.38695652173913)"
15-12-2022 11:26:28.754412,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.597872340425532)","(31.0, 75.0, 66.66666666666667)","(5.0, 6.6, 6.571428571428571)","(2.15, 2.42, 2.38695652173913)"
15-12-2022 11:26:29.610989,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.597872340425532)","(31.0, 75.0, 66.66666666666667)","(5.0, 6.6, 6.571428571428571)","(2.15, 2.42, 2.38695652173913)"
15-12-2022 11:26:30.435675,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.597872340425532)","(31.0, 75.0, 66.66666666666667)","(5.0, 6.6, 6.58)","(2.15, 2.42, 2.38695652173913)"
15-12-2022 11:26:31.405142,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.597872340425532)","(31.0, 75.0, 66.66666666666667)","(5.0, 6.6, 6.58)","(2.15, 2.42, 2.38695652173913)"
15-12-2022 11:26:32.421701,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.55)","(31.0, 75.0, 66.66666666666667)","(5.0, 6.6, 6.58)","(2.15, 2.42, 2.398378378378378)"
15-12-2022 11:26:33.336296,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.55)","(31.0, 75.0, 66.66666666666667)","(5.0, 6.6, 6.58)","(2.15, 2.42, 2.398378378378378)"
15-12-2022 11:26:34.154259,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 75.0, 66.66666666666667)","(5.0, 6.6, 6.4)","(2.15, 2.42, 2.4046153846153846)"
15-12-2022 11:26:35.090852,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 75.0, 66.66666666666667)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4046153846153846)"
15-12-2022 11:26:35.986021,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 75.0, 66.66666666666667)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4046153846153846)"
15-12-2022 11:26:36.859789,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.585714285714285)","(31.0, 75.0, 66.66666666666667)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4046153846153846)"
15-12-2022 11:26:37.852558,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.585714285714285)","(31.0, 75.0, 66.66666666666667)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.408235294117647)"
15-12-2022 11:26:38.840471,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.585714285714285)","(31.0, 140.0, 93.0)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.408235294117647)"
15-12-2022 11:26:39.684142,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.585714285714285)","(31.0, 140.0, 109.33333333333334)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.408235294117647)"
15-12-2022 11:26:40.490653,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.585714285714285)","(31.0, 140.0, 109.33333333333334)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.38)"
15-12-2022 11:26:41.456488,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 150.0, 116.0)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.38)"
15-12-2022 11:26:42.362638,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 150.0, 116.0)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.38)"
15-12-2022 11:26:43.259930,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 150.0, 116.0)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.38)"
15-12-2022 11:26:44.157759,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4)"
15-12-2022 11:26:45.057564,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4)"
15-12-2022 11:26:45.914027,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 150.0, 116.66666666666667)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4)"
15-12-2022 11:26:46.850876,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 140.0, 110.0)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4)"
15-12-2022 11:26:47.836781,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 140.0, 97.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4)"
15-12-2022 11:26:48.830726,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 140.0, 97.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4)"
15-12-2022 11:26:49.658419,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 140.0, 97.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4)"
15-12-2022 11:26:50.512399,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 140.0, 97.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4)"
15-12-2022 11:26:51.358811,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.544897959183674)","(31.0, 140.0, 97.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4)"
15-12-2022 11:26:52.218158,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.55531914893617)","(31.0, 140.0, 97.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4)"
15-12-2022 11:26:53.215681,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.503846153846154)","(31.0, 140.0, 97.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.3646153846153846)"
15-12-2022 11:26:54.190112,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.503846153846154)","(31.0, 140.0, 97.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.3646153846153846)"
15-12-2022 11:26:55.109676,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.542105263157895)","(31.0, 140.0, 97.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.3646153846153846)"
15-12-2022 11:26:55.926082,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.542105263157895)","(31.0, 140.0, 122.0)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.3646153846153846)"
15-12-2022 11:26:56.842815,"(4.4, 5.5, 5.375)","(4.2, 4.7, 4.542105263157895)","(31.0, 140.0, 130.0)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.3899999999999997)"
15-12-2022 11:26:57.709668,"(4.4, 5.5, 5.362068965517241)","(4.2, 4.7, 4.542105263157895)","(31.0, 140.0, 130.0)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.3899999999999997)"
15-12-2022 11:26:58.625982,"(4.4, 5.5, 5.362068965517241)","(4.2, 4.7, 4.542105263157895)","(31.0, 140.0, 130.0)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4)"
15-12-2022 11:26:59.591903,"(4.4, 5.5, 5.362068965517241)","(4.2, 4.7, 4.542105263157895)","(31.0, 140.0, 130.0)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4)"
15-12-2022 11:27:00.509308,"(4.4, 5.5, 5.362068965517241)","(4.2, 4.7, 4.542105263157895)","(31.0, 140.0, 127.14285714285714)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.4)"
15-12-2022 11:27:01.451935,"(4.4, 5.5, 5.362068965517241)","(4.2, 4.7, 4.542105263157895)","(31.0, 140.0, 127.14285714285714)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.42, 2.398048780487805)"
15-12-2022 11:27:02.282475,"(4.4, 5.5, 5.362068965517241)","(4.2, 4.7, 4.636507936507937)","(31.0, 140.0, 127.14285714285714)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.44, 2.398048780487805)"
15-12-2022 11:27:03.210085,"(4.4, 5.5, 5.362068965517241)","(4.2, 4.7, 4.618367346938776)","(31.0, 140.0, 127.14285714285714)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.44, 2.396271186440678)"
15-12-2022 11:27:04.139515,"(4.4, 5.5, 5.291666666666667)","(4.2, 4.7, 4.578571428571428)","(31.0, 140.0, 127.14285714285714)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.44, 2.413061224489796)"
15-12-2022 11:27:04.980544,"(4.4, 5.5, 5.291666666666667)","(4.2, 4.7, 4.578571428571428)","(31.0, 140.0, 97.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.44, 2.413061224489796)"
15-12-2022 11:27:05.968868,"(4.4, 5.5, 5.291666666666667)","(4.2, 4.7, 4.578571428571428)","(31.0, 140.0, 97.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.44, 2.418)"
15-12-2022 11:27:06.882578,"(4.4, 5.5, 5.291666666666667)","(4.2, 4.7, 4.578571428571428)","(31.0, 140.0, 97.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.44, 2.418)"
15-12-2022 11:27:07.683942,"(4.4, 5.5, 5.291666666666667)","(4.2, 4.7, 4.578571428571428)","(31.0, 150.0, 102.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.44, 2.418)"
15-12-2022 11:27:08.618421,"(4.4, 5.5, 5.291666666666667)","(4.2, 4.7, 4.578571428571428)","(31.0, 150.0, 102.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.44, 2.418)"
15-12-2022 11:27:09.640077,"(4.4, 5.5, 5.291666666666667)","(4.2, 4.7, 4.578571428571428)","(31.0, 150.0, 102.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.44, 2.418)"
15-12-2022 11:27:10.692662,"(4.4, 5.5, 5.291666666666667)","(4.2, 4.7, 4.578571428571428)","(31.0, 150.0, 102.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.44, 2.418)"
15-12-2022 11:27:11.815038,"(4.4, 5.5, 5.291666666666667)","(4.2, 4.7, 4.55531914893617)","(31.0, 150.0, 102.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.44, 2.44)"
15-12-2022 11:27:12.918449,"(4.4, 5.5, 5.291666666666667)","(4.2, 4.7, 4.5162162162162165)","(31.0, 150.0, 102.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.46, 2.44)"
15-12-2022 11:27:13.998041,"(4.4, 5.5, 5.362068965517241)","(4.2, 4.7, 4.6230769230769235)","(31.0, 150.0, 102.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.46, 2.4495652173913043)"
15-12-2022 11:27:15.069285,"(4.4, 5.5, 5.362068965517241)","(4.2, 4.6, 4.585964912280701)","(31.0, 150.0, 102.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.46, 2.4495652173913043)"
15-12-2022 11:27:16.162699,"(4.6, 5.5, 5.3)","(4.2, 4.6, 4.585964912280701)","(31.0, 150.0, 102.5)","(5.0, 6.6, 6.578571428571428)","(2.15, 2.46, 2.4495652173913043)"
