,Whiskey Business,Amber Days,Have A Heart,Dream Dancer,Godges,Cheeky Willow,Cake Is Good,Dayseas Rikki
06-01-2023 16:26:27.634406,"(2.1, 2.46, 2.456)","(7.0, 8.6, 8.344)","(41.0, 70.0, 57.5)","(19.0, 38.0, 35.333333333333336)","(8.0, 11.5, 10.774193548387096)","(10.0, 14.0, 13.884615384615385)","(3.8, 5.2, 5.144444444444445)","(11.0, 15.5, 15.1)"
06-01-2023 16:26:28.930663,"(2.1, 2.48, 2.472)","(7.0, 8.6, 8.333333333333332)","(41.0, 70.0, 60.45454545454545)","(19.0, 38.0, 35.333333333333336)","(8.0, 11.5, 10.774193548387096)","(10.0, 14.0, 13.884615384615385)","(3.8, 5.2, 5.13)","(11.0, 15.5, 15.055555555555555)"
06-01-2023 16:26:30.204770,"(2.1, 2.48, 2.488)","(7.0, 8.6, 8.2)","(41.0, 70.0, 63.57142857142857)","(19.0, 38.0, 34.92307692307692)","(8.0, 11.5, 10.774193548387096)","(10.0, 14.0, 13.884615384615385)","(3.8, 5.2, 5.04)","(11.0, 15.5, 15.078947368421053)"
06-01-2023 16:26:31.338860,"(2.1, 2.5, 2.488)","(7.0, 8.6, 8.2)","(41.0, 70.0, 63.57142857142857)","(19.0, 38.0, 35.333333333333336)","(8.0, 11.5, 10.80232558139535)","(10.0, 14.0, 13.884615384615385)","(3.8, 5.1, 5.125)","(11.0, 15.5, 15.078947368421053)"
06-01-2023 16:26:32.529176,"(2.1, 2.5, 2.476)","(7.0, 8.6, 8.2)","(41.0, 70.0, 61.0)","(19.0, 38.0, 35.333333333333336)","(8.0, 11.5, 10.80232558139535)","(10.0, 14.0, 13.911764705882353)","(3.8, 5.2, 5.05)","(11.0, 15.5, 15.078947368421053)"
06-01-2023 16:26:33.694634,"(2.1, 2.5, 2.458)","(7.0, 8.6, 8.2)","(41.0, 70.0, 63.18181818181818)","(19.0, 38.0, 34.92307692307692)","(8.0, 11.5, 10.73076923076923)","(10.0, 14.0, 13.911764705882353)","(3.8, 5.2, 5.090909090909091)","(11.0, 15.5, 15.078947368421053)"
06-01-2023 16:26:34.851002,"(2.1, 2.5, 2.472)","(7.0, 8.6, 8.2)","(41.0, 70.0, 63.18181818181818)","(19.0, 38.0, 34.92307692307692)","(8.0, 11.5, 10.73076923076923)","(10.0, 14.0, 13.9375)","(3.8, 5.2, 5.105263157894737)","(11.0, 15.5, 15.078947368421053)"
06-01-2023 16:26:36.049026,"(2.1, 2.5, 2.473333333333333)","(7.0, 8.6, 8.272727272727272)","(41.0, 70.0, 60.0)","(19.0, 38.0, 35.333333333333336)","(8.0, 11.5, 10.590909090909092)","(10.0, 14.0, 13.9375)","(3.8, 5.2, 5.1156250000000005)","(11.0, 15.5, 15.078947368421053)"
06-01-2023 16:26:37.192694,"(2.1, 2.48, 2.4725)","(7.0, 8.6, 8.26153846153846)","(41.0, 70.0, 62.17391304347826)","(19.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.015151515151516)","(10.0, 14.0, 13.9375)","(3.8, 5.2, 5.1156250000000005)","(11.0, 15.5, 15.078947368421053)"
06-01-2023 16:26:38.671894,"(2.1, 2.46, 2.4384615384615382)","(7.0, 8.6, 8.26153846153846)","(41.0, 70.0, 62.17391304347826)","(19.0, 38.0, 34.92307692307692)","(8.0, 11.5, 11.153846153846153)","(10.0, 14.0, 13.941176470588236)","(3.8, 5.2, 5.1156250000000005)","(11.0, 15.5, 15.078947368421053)"
06-01-2023 16:26:40.156868,"(2.1, 2.44, 2.424444444444444)","(7.0, 8.6, 8.26153846153846)","(41.0, 70.0, 62.17391304347826)","(19.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.12962962962963)","(10.0, 14.0, 13.941176470588236)","(3.8, 5.2, 5.1156250000000005)","(11.0, 15.5, 15.078947368421053)"
06-01-2023 16:26:41.540417,"(2.1, 2.46, 2.424444444444444)","(7.0, 8.6, 8.26153846153846)","(41.0, 70.0, 62.17391304347826)","(19.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.033333333333333)","(10.0, 14.0, 13.941176470588236)","(3.8, 5.2, 5.1156250000000005)","(11.0, 15.5, 14.571428571428571)"
06-01-2023 16:26:42.889597,"(2.1, 2.46, 2.445)","(7.0, 8.6, 8.26153846153846)","(41.0, 70.0, 62.17391304347826)","(19.0, 38.0, 34.92307692307692)","(8.0, 11.5, 11.033333333333333)","(10.0, 14.0, 14.222222222222221)","(3.8, 5.2, 5.1156250000000005)","(11.0, 15.5, 15.038461538461538)"
06-01-2023 16:26:44.088206,"(2.1, 2.46, 2.445)","(7.0, 8.6, 8.26153846153846)","(41.0, 70.0, 62.17391304347826)","(19.0, 38.0, 34.92307692307692)","(8.0, 11.5, 11.033333333333333)","(10.0, 14.5, 14.428571428571429)","(3.8, 5.2, 5.1156250000000005)","(11.0, 15.5, 15.166666666666666)"
06-01-2023 16:26:45.335298,"(2.1, 2.46, 2.445)","(7.0, 8.6, 8.26153846153846)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 34.92307692307692)","(8.0, 11.5, 11.033333333333333)","(10.0, 14.5, 14.428571428571429)","(3.8, 5.2, 5.1156250000000005)","(11.0, 15.5, 15.166666666666666)"
06-01-2023 16:26:46.449902,"(2.1, 2.46, 2.4299999999999997)","(7.0, 8.6, 8.26153846153846)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.016129032258064)","(10.0, 14.5, 14.428571428571429)","(3.8, 5.2, 5.112903225806452)","(11.0, 15.5, 15.3)"
06-01-2023 16:26:47.592202,"(2.1, 2.46, 2.4466666666666668)","(7.0, 8.6, 8.26153846153846)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 34.92307692307692)","(8.0, 11.5, 11.016129032258064)","(10.0, 14.5, 14.428571428571429)","(3.8, 5.2, 5.112903225806452)","(11.0, 15.5, 15.3)"
06-01-2023 16:26:48.748722,"(2.1, 2.46, 2.4507692307692306)","(7.0, 8.6, 8.26153846153846)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 34.92307692307692)","(8.0, 11.5, 11.016129032258064)","(10.0, 14.5, 14.428571428571429)","(3.8, 5.2, 5.112903225806452)","(11.0, 15.5, 15.3)"
06-01-2023 16:26:49.918907,"(2.1, 2.46, 2.454285714285714)","(7.0, 8.6, 8.36)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.016129032258064)","(10.0, 14.5, 14.428571428571429)","(3.8, 5.2, 5.112903225806452)","(11.0, 15.5, 15.3)"
06-01-2023 16:26:51.191389,"(2.1, 2.46, 2.4591836734693877)","(7.0, 8.4, 8.348148148148148)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 34.92307692307692)","(8.0, 11.5, 11.016129032258064)","(10.0, 14.5, 14.428571428571429)","(3.8, 5.2, 5.04074074074074)","(11.0, 15.5, 15.3)"
06-01-2023 16:26:52.410093,"(2.1, 2.48, 2.466666666666667)","(7.0, 8.6, 8.348148148148148)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 34.92307692307692)","(8.0, 11.5, 11.016129032258064)","(10.0, 14.5, 14.428571428571429)","(3.8, 5.1, 5.035714285714286)","(11.0, 15.5, 15.3)"
06-01-2023 16:26:53.644452,"(2.1, 2.48, 2.460909090909091)","(7.0, 8.6, 8.348148148148148)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 35.333333333333336)","(8.0, 11.5, 11.016129032258064)","(10.0, 14.5, 14.428571428571429)","(3.8, 5.1, 5.035714285714286)","(11.0, 15.5, 15.3)"
06-01-2023 16:26:54.876831,"(2.1, 2.48, 2.4699999999999998)","(7.0, 8.6, 8.348148148148148)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 35.42857142857143)","(8.0, 11.5, 11.016129032258064)","(10.0, 14.5, 14.428571428571429)","(3.8, 5.1, 5.035714285714286)","(11.0, 15.5, 14.833333333333334)"
06-01-2023 16:26:56.089962,"(2.1, 2.48, 2.4705263157894737)","(7.0, 8.6, 8.348148148148148)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 35.42857142857143)","(8.0, 11.5, 11.071428571428571)","(10.0, 14.5, 14.444444444444445)","(3.8, 5.1, 5.035714285714286)","(11.0, 15.5, 14.461538461538462)"
06-01-2023 16:26:57.465768,"(2.1, 2.48, 2.45)","(7.0, 8.6, 8.36)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 35.0)","(8.0, 11.5, 11.071428571428571)","(10.0, 14.5, 14.444444444444445)","(3.8, 5.1, 5.035714285714286)","(11.0, 15.5, 14.461538461538462)"
06-01-2023 16:26:58.719782,"(2.1, 2.48, 2.45)","(7.0, 8.6, 8.36)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 35.42857142857143)","(8.0, 11.5, 11.071428571428571)","(10.0, 14.5, 14.444444444444445)","(3.8, 5.1, 5.035714285714286)","(11.0, 15.5, 14.272727272727273)"
06-01-2023 16:26:59.900759,"(2.1, 2.46, 2.4553846153846153)","(7.0, 8.6, 8.36)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 35.42857142857143)","(8.0, 11.5, 11.071428571428571)","(10.0, 14.5, 14.444444444444445)","(3.8, 5.1, 5.035714285714286)","(11.0, 15.5, 14.272727272727273)"
06-01-2023 16:27:01.210993,"(2.1, 2.46, 2.455)","(7.0, 8.6, 8.36)","(41.0, 70.0, 62.17391304347826)","(20.0, 38.0, 35.42857142857143)","(8.0, 11.5, 11.071428571428571)","(10.0, 14.5, 14.444444444444445)","(3.8, 5.1, 5.035714285714286)","(11.0, 15.5, 14.214285714285714)"
06-01-2023 16:27:02.557995,"(2.1, 2.46, 2.456923076923077)","(7.0, 8.6, 8.36)","(41.0, 85.0, 68.75)","(20.0, 38.0, 35.0)","(8.0, 11.5, 11.071428571428571)","(10.0, 14.5, 14.444444444444445)","(3.8, 5.1, 5.035714285714286)","(11.0, 15.5, 15.055555555555555)"
06-01-2023 16:27:03.711333,"(2.1, 2.46, 2.456923076923077)","(7.0, 8.6, 8.36)","(41.0, 85.0, 68.75)","(20.0, 38.0, 35.0)","(8.0, 11.5, 11.071428571428571)","(10.0, 14.5, 14.444444444444445)","(3.8, 5.1, 5.035714285714286)","(11.0, 15.5, 15.055555555555555)"
06-01-2023 16:27:04.840097,"(2.1, 2.46, 2.4571428571428573)","(7.0, 8.6, 8.369230769230768)","(41.0, 85.0, 68.75)","(20.0, 38.0, 35.6)","(8.0, 11.5, 11.086206896551724)","(10.0, 14.5, 14.444444444444445)","(3.8, 5.1, 5.025)","(11.0, 15.5, 15.055555555555555)"
06-01-2023 16:27:06.031119,"(2.1, 2.34, 2.3222284122562673)","(7.0, 8.6, 8.4125)","(41.0, 85.0, 69.4)","(20.0, 38.0, 35.6)","(8.0, 11.5, 11.03125)","(10.0, 14.5, 14.4)","(3.8, 5.1, 5.02)","(11.0, 15.5, 15.1)"
06-01-2023 16:27:07.263681,"(2.1, 2.4, 2.3846153846153846)","(7.0, 8.8, 8.75)","(41.0, 80.0, 70.27777777777777)","(20.0, 38.0, 36.11764705882353)","(8.0, 11.0, 10.892857142857142)","(10.0, 15.0, 14.565217391304348)","(3.8, 5.3, 5.242105263157895)","(11.0, 15.5, 14.833333333333334)"
06-01-2023 16:27:08.404319,"(2.1, 2.38, 2.373548387096774)","(7.0, 9.0, 8.9)","(41.0, 80.0, 70.27777777777777)","(20.0, 38.0, 36.11764705882353)","(8.0, 11.5, 11.045454545454545)","(10.0, 15.0, 14.565217391304348)","(3.8, 5.4, 5.203703703703703)","(11.0, 15.5, 14.9)"
06-01-2023 16:27:09.439399,"(2.1, 2.36, 2.355)","(7.0, 9.0, 8.854545454545455)","(41.0, 80.0, 69.47368421052632)","(20.0, 38.0, 36.11764705882353)","(8.0, 11.5, 11.045454545454545)","(10.0, 15.0, 14.565217391304348)","(3.8, 5.3, 5.203703703703703)","(11.0, 15.5, 14.9)"
06-01-2023 16:27:10.621293,"(2.1, 2.36, 2.351219512195122)","(7.0, 9.0, 8.9)","(41.0, 80.0, 67.6923076923077)","(20.0, 38.0, 36.11764705882353)","(8.0, 11.5, 11.045454545454545)","(10.0, 15.0, 14.565217391304348)","(3.8, 5.3, 5.203703703703703)","(11.0, 15.5, 14.9)"
06-01-2023 16:27:11.951169,"(2.1, 2.36, 2.3507692307692305)","(7.0, 9.0, 8.91578947368421)","(41.0, 80.0, 67.6923076923077)","(20.0, 38.0, 36.11764705882353)","(8.0, 11.5, 11.045454545454545)","(10.0, 15.0, 14.565217391304348)","(3.8, 5.3, 5.203703703703703)","(11.0, 15.5, 14.9)"
06-01-2023 16:27:13.213289,"(2.1, 2.36, 2.3507692307692305)","(7.0, 9.0, 8.922222222222222)","(41.0, 80.0, 67.6923076923077)","(20.0, 38.0, 36.11764705882353)","(8.0, 11.5, 11.363636363636363)","(10.0, 15.0, 14.583333333333334)","(3.8, 5.3, 5.203703703703703)","(11.0, 15.5, 14.9)"
06-01-2023 16:27:14.541323,"(2.05, 2.32, 2.3116666666666665)","(7.0, 9.4, 9.489795918367347)","(41.0, 80.0, 67.6923076923077)","(20.0, 38.0, 36.11764705882353)","(8.0, 11.5, 11.421052631578947)","(10.0, 15.0, 14.56)","(3.8, 5.3, 5.210344827586207)","(11.0, 15.5, 14.9)"
06-01-2023 16:27:16.124554,"(2.05, 2.32, 2.31125)","(7.0, 9.6, 9.571428571428571)","(41.0, 80.0, 67.6923076923077)","(20.0, 38.0, 36.11764705882353)","(8.0, 12.0, 11.38888888888889)","(10.0, 15.0, 14.56)","(3.8, 5.3, 5.203703703703703)","(11.0, 15.5, 14.9)"
06-01-2023 16:27:17.594248,"(2.05, 2.32, 2.298181818181818)","(7.0, 9.8, 9.05)","(41.0, 80.0, 67.6923076923077)","(20.0, 38.0, 36.11764705882353)","(8.0, 12.0, 11.35)","(10.0, 15.0, 14.444444444444445)","(3.9, 5.3, 5.203703703703703)","(11.0, 15.5, 14.666666666666666)"
06-01-2023 16:27:19.088799,"(2.05, 2.32, 2.293913043478261)","(7.0, 9.2, 9.033333333333333)","(41.0, 80.0, 67.6923076923077)","(20.0, 38.0, 37.0)","(8.0, 12.0, 11.411764705882353)","(10.0, 14.5, 14.12962962962963)","(3.9, 5.3, 5.25)","(11.0, 15.5, 14.666666666666666)"
06-01-2023 16:27:20.468823,"(2.05, 2.32, 2.296470588235294)","(7.0, 9.2, 9.025)","(41.0, 80.0, 67.6923076923077)","(20.0, 38.0, 37.0)","(8.0, 12.0, 11.411764705882353)","(10.0, 14.5, 14.282608695652174)","(3.9, 5.3, 5.28)","(11.0, 15.5, 14.666666666666666)"
06-01-2023 16:27:21.821262,"(2.05, 2.32, 2.293333333333333)","(7.0, 9.2, 9.047058823529412)","(41.0, 80.0, 67.6923076923077)","(20.0, 38.0, 37.0)","(8.0, 12.0, 11.411764705882353)","(10.0, 14.5, 14.444444444444445)","(3.9, 5.3, 5.257142857142857)","(11.0, 15.5, 14.666666666666666)"
06-01-2023 16:27:23.124977,"(2.05, 2.32, 2.2920930232558137)","(7.0, 9.4, 9.212499999999999)","(41.0, 80.0, 67.6923076923077)","(20.0, 38.0, 37.0)","(8.0, 12.0, 11.411764705882353)","(10.0, 14.5, 13.775)","(3.9, 5.3, 5.257142857142857)","(11.0, 15.5, 14.964285714285714)"
06-01-2023 16:27:24.330761,"(2.05, 2.32, 2.293333333333333)","(7.0, 9.4, 9.212499999999999)","(41.0, 80.0, 70.0)","(20.0, 38.0, 37.0)","(8.0, 12.0, 11.411764705882353)","(10.0, 14.0, 13.866666666666667)","(3.9, 5.3, 5.300000000000001)","(11.0, 15.5, 15.131578947368421)"
06-01-2023 16:27:25.490998,"(2.05, 2.32, 2.2920930232558137)","(7.0, 9.4, 9.212499999999999)","(41.0, 80.0, 70.0)","(20.0, 38.0, 36.54545454545455)","(8.0, 12.0, 11.451612903225806)","(10.0, 14.0, 13.8)","(3.9, 5.4, 5.25)","(11.0, 16.0, 15.052631578947368)"
06-01-2023 16:27:26.574010,"(2.05, 2.3, 2.2906666666666666)","(7.0, 9.4, 9.11875)","(41.0, 80.0, 70.0)","(20.0, 38.0, 36.54545454545455)","(8.0, 12.0, 11.451612903225806)","(10.0, 14.0, 13.8)","(3.9, 5.4, 5.25)","(11.0, 16.0, 15.052631578947368)"
06-01-2023 16:27:27.801127,"(2.05, 2.3, 2.29125)","(7.0, 9.4, 9.212499999999999)","(41.0, 80.0, 70.0)","(20.0, 38.0, 35.53846153846154)","(8.0, 12.0, 11.516129032258064)","(10.0, 14.0, 13.944444444444445)","(3.9, 5.4, 5.28)","(11.0, 16.0, 14.95)"
06-01-2023 16:27:29.026615,"(2.05, 2.3, 2.288235294117647)","(7.0, 9.4, 9.212499999999999)","(41.0, 80.0, 70.0)","(20.0, 38.0, 35.53846153846154)","(8.0, 12.0, 11.516129032258064)","(10.0, 14.5, 13.944444444444445)","(3.9, 5.4, 5.28)","(11.0, 16.0, 14.95)"
06-01-2023 16:27:30.265057,"(2.05, 2.3, 2.2870967741935484)","(7.0, 9.4, 9.212499999999999)","(41.0, 80.0, 70.0)","(20.0, 38.0, 35.714285714285715)","(8.0, 12.0, 11.516129032258064)","(10.0, 14.5, 13.944444444444445)","(3.9, 5.4, 5.567796610169491)","(11.0, 16.0, 14.95)"
06-01-2023 16:27:31.599923,"(2.05, 2.28, 2.2766666666666664)","(7.0, 9.4, 9.054545454545455)","(41.0, 80.0, 72.5)","(20.0, 38.0, 36.0)","(8.0, 12.0, 11.516129032258064)","(10.0, 14.5, 13.944444444444445)","(3.9, 5.6, 5.7176470588235295)","(11.0, 16.0, 14.95)"
06-01-2023 16:27:32.883194,"(2.05, 2.26, 2.2590243902439022)","(7.0, 9.4, 9.017391304347827)","(41.0, 80.0, 72.5)","(20.0, 38.0, 36.0)","(8.0, 12.0, 11.516129032258064)","(10.0, 14.5, 13.9)","(3.9, 5.8, 5.673684210526315)","(11.0, 16.0, 14.875)"
06-01-2023 16:27:34.424898,"(2.05, 2.26, 2.2556521739130435)","(7.0, 9.4, 9.017391304347827)","(41.0, 80.0, 70.0)","(20.0, 38.0, 36.93333333333333)","(8.0, 12.0, 11.516129032258064)","(10.0, 14.0, 13.833333333333334)","(3.9, 5.8, 5.641666666666667)","(11.0, 15.5, 15.045454545454545)"
06-01-2023 16:27:35.828178,"(2.05, 2.26, 2.2475)","(7.0, 9.4, 9.017391304347827)","(41.0, 80.0, 72.5)","(20.0, 38.0, 36.93333333333333)","(8.0, 12.0, 11.516129032258064)","(10.0, 14.0, 13.410714285714286)","(3.9, 5.7, 5.67)","(11.0, 15.5, 15.045454545454545)"
06-01-2023 16:27:37.201951,"(2.05, 2.26, 2.2515151515151515)","(7.0, 9.4, 9.017391304347827)","(41.0, 80.0, 71.11111111111111)","(20.0, 38.0, 36.93333333333333)","(8.0, 12.0, 11.516129032258064)","(10.0, 13.5, 13.37037037037037)","(3.9, 5.7, 5.661764705882353)","(11.0, 15.5, 14.875)"
06-01-2023 16:27:38.619897,"(2.05, 2.24, 2.230666666666667)","(7.0, 9.4, 9.622222222222222)","(41.0, 80.0, 69.0909090909091)","(20.0, 38.0, 36.2)","(8.0, 12.0, 11.484848484848484)","(10.0, 13.5, 13.357142857142858)","(3.9, 5.7, 5.661538461538461)","(11.0, 15.5, 15.045454545454545)"
06-01-2023 16:27:39.986402,"(2.05, 2.24, 2.230666666666667)","(7.0, 10.0, 9.64)","(41.0, 80.0, 69.0909090909091)","(20.0, 38.0, 36.93333333333333)","(8.0, 12.0, 11.484848484848484)","(10.0, 13.5, 13.37037037037037)","(3.9, 5.8, 5.68)","(11.0, 15.5, 15.045454545454545)"
06-01-2023 16:27:41.303756,"(2.05, 2.2, 2.196410256410257)","(7.0, 10.0, 9.64)","(41.0, 80.0, 69.0909090909091)","(20.0, 38.0, 36.93333333333333)","(8.0, 12.0, 11.484848484848484)","(10.0, 13.5, 13.357142857142858)","(3.9, 5.8, 5.699999999999999)","(11.0, 15.5, 15.307692307692308)"
06-01-2023 16:27:42.524085,"(2.05, 2.2, 2.1749152542372885)","(7.0, 10.0, 9.84390243902439)","(41.0, 80.0, 69.0909090909091)","(20.0, 38.0, 36.93333333333333)","(8.0, 12.0, 11.484848484848484)","(10.0, 13.5, 13.357142857142858)","(3.9, 5.8, 5.723809523809524)","(11.0, 16.0, 15.117647058823529)"
06-01-2023 16:27:43.675432,"(2.05, 2.18, 2.1753846153846155)","(7.0, 10.5, 10.333333333333334)","(41.0, 80.0, 69.0909090909091)","(20.0, 38.0, 36.93333333333333)","(8.0, 12.0, 11.484848484848484)","(10.0, 13.5, 13.357142857142858)","(3.9, 5.8, 5.752941176470588)","(11.0, 16.0, 15.117647058823529)"
06-01-2023 16:27:44.909560,"(2.05, 2.18, 2.1753846153846155)","(7.0, 10.5, 10.333333333333334)","(41.0, 80.0, 69.0909090909091)","(20.0, 38.0, 36.93333333333333)","(8.0, 12.0, 11.379310344827585)","(10.0, 13.5, 13.357142857142858)","(3.9, 5.8, 5.78)","(11.0, 16.0, 15.117647058823529)"
06-01-2023 16:27:46.102385,"(2.05, 2.16, 2.1529032258064515)","(7.0, 10.5, 10.271739130434783)","(41.0, 80.0, 69.0909090909091)","(20.0, 38.0, 38.22222222222222)","(8.0, 12.0, 11.522727272727273)","(10.0, 13.5, 13.333333333333334)","(3.9, 5.9, 5.833333333333333)","(11.0, 16.0, 15.142857142857142)"
06-01-2023 16:27:47.329408,"(2.05, 2.2, 2.165317919075145)","(7.0, 10.0, 9.142857142857142)","(41.0, 75.0, 65.45454545454545)","(20.0, 40.0, 38.22222222222222)","(8.0, 12.0, 11.522727272727273)","(10.0, 13.5, 13.708333333333334)","(4.0, 5.9, 5.846153846153846)","(12.0, 16.0, 15.3)"
06-01-2023 16:27:48.614942,"(2.0, 2.2, 2.1804195804195805)","(7.5, 9.2, 9.266666666666667)","(41.0, 75.0, 65.45454545454545)","(21.0, 40.0, 38.76923076923077)","(8.5, 12.0, 11.522727272727273)","(10.0, 14.0, 13.9)","(4.0, 5.9, 5.878947368421053)","(12.0, 15.5, 15.3)"
06-01-2023 16:27:49.963764,"(2.0, 2.2, 2.1816560509554144)","(7.5, 9.4, 9.215384615384615)","(41.0, 75.0, 65.45454545454545)","(21.0, 40.0, 38.666666666666664)","(8.5, 12.0, 11.522727272727273)","(10.0, 14.0, 13.807692307692308)","(4.0, 5.9, 5.869565217391305)","(12.0, 15.5, 15.071428571428571)"
06-01-2023 16:27:51.294249,"(2.0, 2.2, 2.166511627906977)","(7.5, 9.4, 9.215384615384615)","(41.0, 75.0, 66.66666666666667)","(21.0, 40.0, 38.61538461538461)","(8.5, 12.0, 11.522727272727273)","(10.0, 14.5, 13.807692307692308)","(4.0, 6.0, 5.946666666666666)","(12.0, 16.0, 15.071428571428571)"
06-01-2023 16:27:52.568715,"(2.0, 2.2, 2.165508982035928)","(7.5, 9.4, 9.216666666666667)","(41.0, 75.0, 66.66666666666667)","(21.0, 40.0, 38.57142857142857)","(8.5, 12.0, 11.522727272727273)","(10.0, 14.5, 14.029411764705882)","(4.0, 6.0, 5.91)","(12.0, 16.0, 14.973684210526315)"
06-01-2023 16:27:53.806544,"(2.0, 2.2, 2.165508982035928)","(7.5, 9.4, 9.216666666666667)","(41.0, 75.0, 64.61538461538461)","(21.0, 40.0, 38.57142857142857)","(8.5, 12.0, 11.522727272727273)","(10.0, 14.5, 14.029411764705882)","(4.0, 6.0, 5.888)","(12.0, 16.0, 15.071428571428571)"
06-01-2023 16:27:54.953875,"(2.0, 2.2, 2.166013071895425)","(7.5, 9.4, 9.216666666666667)","(41.0, 75.0, 64.61538461538461)","(21.0, 40.0, 38.57142857142857)","(8.5, 12.0, 11.522727272727273)","(10.0, 14.5, 14.029411764705882)","(4.0, 6.0, 5.895652173913043)","(12.0, 16.0, 15.071428571428571)"
06-01-2023 16:27:56.219213,"(2.0, 2.2, 2.1661744966442953)","(7.5, 9.4, 9.216666666666667)","(41.0, 75.0, 65.35714285714286)","(21.0, 40.0, 38.666666666666664)","(8.5, 12.0, 11.522727272727273)","(10.0, 14.5, 14.029411764705882)","(4.0, 6.0, 5.895652173913043)","(12.0, 16.0, 15.1)"
06-01-2023 16:27:57.446027,"(2.0, 2.18, 2.1711764705882355)","(7.5, 9.4, 9.216666666666667)","(41.0, 75.0, 65.35714285714286)","(21.0, 40.0, 38.666666666666664)","(8.5, 12.0, 11.522727272727273)","(10.0, 14.5, 14.029411764705882)","(4.0, 6.0, 5.914285714285715)","(12.0, 16.0, 15.1)"
06-01-2023 16:27:58.589247,"(2.0, 2.2, 2.166153846153846)","(7.5, 9.4, 9.216666666666667)","(41.0, 75.0, 65.35714285714286)","(21.0, 40.0, 38.666666666666664)","(8.5, 12.0, 11.51923076923077)","(10.0, 14.5, 14.029411764705882)","(4.0, 6.0, 5.914285714285715)","(12.0, 16.0, 15.142857142857142)"
06-01-2023 16:27:59.745660,"(2.0, 2.2, 2.166153846153846)","(7.5, 9.4, 9.216666666666667)","(41.0, 75.0, 66.0)","(21.0, 40.0, 38.666666666666664)","(8.5, 12.0, 11.285714285714286)","(10.0, 14.5, 14.029411764705882)","(4.0, 6.0, 5.914285714285715)","(12.0, 16.0, 15.142857142857142)"
06-01-2023 16:28:00.909442,"(2.0, 2.2, 2.166792452830189)","(7.5, 9.4, 9.216666666666667)","(41.0, 75.0, 66.0)","(21.0, 40.0, 38.666666666666664)","(8.5, 12.0, 11.285714285714286)","(10.0, 14.5, 14.029411764705882)","(4.0, 6.0, 5.914285714285715)","(12.0, 16.0, 15.142857142857142)"
06-01-2023 16:28:02.136032,"(2.0, 2.2, 2.166585365853659)","(7.5, 9.4, 9.216666666666667)","(41.0, 75.0, 66.0)","(21.0, 40.0, 38.666666666666664)","(8.5, 12.0, 11.390243902439025)","(10.0, 14.5, 14.152173913043478)","(4.0, 6.0, 5.918181818181819)","(12.0, 16.0, 15.333333333333334)"
06-01-2023 16:28:03.292010,"(2.0, 2.18, 2.166666666666667)","(7.5, 9.4, 9.216666666666667)","(41.0, 75.0, 66.0)","(21.0, 40.0, 38.888888888888886)","(8.5, 12.0, 11.403846153846153)","(10.0, 14.5, 14.192307692307692)","(4.0, 6.0, 5.93125)","(12.0, 16.0, 15.181818181818182)"
06-01-2023 16:28:04.384685,"(2.0, 2.18, 2.1617283950617288)","(7.5, 9.4, 9.216666666666667)","(41.0, 75.0, 67.05882352941177)","(21.0, 40.0, 38.94117647058823)","(8.5, 12.0, 11.403846153846153)","(10.0, 14.5, 14.192307692307692)","(4.0, 6.0, 5.9298245614035086)","(12.0, 16.0, 15.4375)"
06-01-2023 16:28:05.581627,"(2.0, 2.18, 2.1619512195121953)","(7.5, 9.4, 9.216666666666667)","(41.0, 70.0, 68.88888888888889)","(21.0, 40.0, 39.0)","(8.5, 12.0, 11.333333333333334)","(10.0, 14.5, 14.166666666666666)","(4.0, 6.0, 5.9298245614035086)","(12.0, 16.0, 16.15)"
06-01-2023 16:28:06.776426,"(2.0, 2.18, 2.158924731182796)","(7.5, 9.4, 9.216666666666667)","(41.0, 70.0, 68.88888888888889)","(21.0, 40.0, 38.94117647058823)","(8.5, 12.0, 11.346938775510203)","(10.0, 14.5, 14.166666666666666)","(4.0, 6.0, 5.9298245614035086)","(12.0, 16.5, 16.09375)"
06-01-2023 16:28:08.087849,"(2.0, 2.18, 2.154666666666667)","(7.5, 9.4, 9.023529411764706)","(41.0, 70.0, 68.57142857142857)","(21.0, 40.0, 39.0)","(8.5, 12.0, 11.360655737704919)","(10.0, 14.5, 14.035714285714286)","(4.0, 6.0, 5.9515625000000005)","(12.0, 16.5, 15.833333333333334)"
