,Smash Ready,Its Better,Diamond Harmony,Money Bags,Jocelyn,Edge Of Reason,Sadiki Bale,Taieri Missile
12-01-2023 16:04:56.122454,"(7.0, 10.5, 10.2)","(5.0, 5.7, 5.5600000000000005)","(5.5, 8.0, 7.466666666666667)","(17.0, 30.0, 29.666666666666668)","(20.0, 95.0, 39.0)","(4.0, 5.7, 5.409090909090909)","(3.2, 3.7, 3.6170731707317074)","(13.0, 20.0, 17.3)"
12-01-2023 16:04:57.419099,"(7.0, 10.5, 10.2)","(5.0, 5.7, 5.5600000000000005)","(5.5, 8.0, 7.2)","(17.0, 30.0, 29.2)","(20.0, 95.0, 39.0)","(4.0, 5.7, 5.531578947368421)","(3.2, 3.7, 3.5878048780487806)","(13.0, 20.0, 17.3)"
12-01-2023 16:04:58.686842,"(7.0, 10.5, 10.2)","(5.0, 5.7, 5.5600000000000005)","(5.5, 8.0, 7.2)","(17.0, 30.0, 29.2)","(20.0, 95.0, 39.0)","(4.0, 5.7, 5.4714285714285715)","(3.2, 3.65, 3.5878048780487806)","(13.0, 20.0, 17.3)"
12-01-2023 16:04:59.992683,"(7.0, 10.5, 9.985714285714286)","(5.0, 5.7, 5.5600000000000005)","(5.5, 8.0, 7.2)","(17.0, 30.0, 29.772727272727273)","(20.0, 95.0, 39.0)","(4.0, 5.7, 5.4714285714285715)","(3.2, 3.65, 3.5878048780487806)","(13.0, 20.0, 17.3)"
12-01-2023 16:05:01.259508,"(7.0, 10.5, 9.985714285714286)","(5.0, 5.7, 5.5600000000000005)","(5.5, 8.0, 7.942857142857142)","(17.0, 30.0, 29.0)","(20.0, 95.0, 39.0)","(4.0, 5.7, 5.4411764705882355)","(3.2, 3.65, 3.5878048780487806)","(13.0, 20.0, 17.107142857142858)"
12-01-2023 16:05:02.578064,"(7.0, 10.5, 10.2)","(5.0, 5.7, 5.5600000000000005)","(5.5, 8.2, 7.7714285714285705)","(17.0, 30.0, 29.2)","(20.0, 95.0, 33.75)","(4.0, 5.7, 5.684615384615385)","(3.2, 3.65, 3.5878571428571426)","(13.0, 20.0, 19.029411764705884)"
12-01-2023 16:05:03.892956,"(7.0, 10.5, 9.985714285714286)","(5.0, 5.7, 5.5600000000000005)","(5.5, 8.2, 7.745454545454545)","(17.0, 30.0, 29.772727272727273)","(20.0, 95.0, 33.75)","(4.0, 5.7, 5.65)","(3.2, 3.65, 3.5878571428571426)","(13.0, 19.5, 19.029411764705884)"
12-01-2023 16:05:05.225646,"(7.0, 10.5, 9.857142857142858)","(5.0, 5.7, 5.521428571428571)","(5.5, 8.2, 7.745454545454545)","(18.0, 30.0, 29.80952380952381)","(19.0, 95.0, 33.75)","(4.0, 5.7, 5.62)","(3.2, 3.65, 3.5878571428571426)","(13.0, 19.5, 19.029411764705884)"
12-01-2023 16:05:06.506087,"(7.0, 10.5, 9.857142857142858)","(5.0, 5.6, 5.477777777777778)","(5.5, 8.2, 7.8)","(18.0, 30.0, 29.81818181818182)","(19.0, 95.0, 33.75)","(4.0, 6.0, 5.712121212121212)","(3.2, 3.65, 3.5869565217391304)","(13.0, 19.5, 19.029411764705884)"
12-01-2023 16:05:07.857545,"(7.0, 10.5, 9.857142857142858)","(5.0, 5.6, 5.448275862068965)","(5.5, 8.2, 7.96)","(18.0, 30.0, 29.81818181818182)","(19.0, 95.0, 33.75)","(4.0, 6.0, 5.712121212121212)","(3.2, 3.65, 3.5869565217391304)","(13.0, 19.5, 18.108695652173914)"
12-01-2023 16:05:09.158563,"(7.0, 10.5, 9.857142857142858)","(5.0, 5.6, 5.448275862068965)","(5.5, 8.2, 7.848)","(18.0, 30.0, 29.81818181818182)","(20.0, 95.0, 33.75)","(4.0, 6.0, 5.634615384615385)","(3.2, 3.65, 3.561111111111111)","(13.0, 19.5, 17.807692307692307)"
12-01-2023 16:05:10.497411,"(7.0, 10.5, 9.857142857142858)","(5.0, 5.6, 5.448275862068965)","(5.5, 8.2, 7.848)","(18.0, 30.0, 29.81818181818182)","(20.0, 95.0, 33.75)","(4.0, 6.0, 5.733333333333333)","(3.2, 3.65, 3.561111111111111)","(13.0, 19.5, 17.807692307692307)"
12-01-2023 16:05:12.153011,"(7.0, 10.5, 9.807692307692307)","(5.0, 5.6, 5.448275862068965)","(5.5, 8.2, 7.948571428571428)","(18.0, 30.0, 29.81818181818182)","(20.0, 95.0, 33.75)","(4.0, 5.9, 5.640000000000001)","(3.2, 3.65, 3.561111111111111)","(13.0, 19.5, 17.807692307692307)"
12-01-2023 16:05:13.450003,"(7.0, 10.5, 9.807692307692307)","(5.0, 5.6, 5.448275862068965)","(5.5, 8.2, 8.004444444444443)","(18.0, 30.0, 29.81818181818182)","(20.0, 95.0, 33.75)","(4.0, 5.9, 5.760869565217392)","(3.2, 3.65, 3.561111111111111)","(13.0, 19.5, 17.807692307692307)"
12-01-2023 16:05:14.699517,"(7.0, 10.5, 9.807692307692307)","(5.0, 5.6, 5.448275862068965)","(5.5, 8.2, 8.004444444444443)","(18.0, 30.0, 29.81818181818182)","(20.0, 95.0, 30.0)","(4.0, 5.9, 5.833333333333334)","(3.2, 3.65, 3.561111111111111)","(13.0, 19.5, 17.166666666666668)"
12-01-2023 16:05:15.929121,"(7.0, 10.5, 9.807692307692307)","(5.0, 5.6, 5.448275862068965)","(5.5, 8.2, 8.004444444444443)","(18.0, 30.0, 29.81818181818182)","(20.0, 95.0, 30.0)","(4.0, 5.9, 5.833333333333334)","(3.2, 3.65, 3.561111111111111)","(13.0, 19.5, 17.166666666666668)"
12-01-2023 16:05:17.226117,"(7.0, 10.5, 9.807692307692307)","(5.0, 5.6, 5.442857142857143)","(5.5, 8.2, 8.004444444444443)","(18.0, 30.0, 29.81818181818182)","(20.0, 95.0, 29.666666666666668)","(4.0, 5.9, 5.833333333333334)","(3.2, 3.65, 3.564705882352941)","(13.0, 19.5, 17.166666666666668)"
12-01-2023 16:05:18.528278,"(7.0, 10.5, 9.807692307692307)","(5.0, 5.5, 5.4375)","(5.5, 8.2, 7.955102040816326)","(18.0, 30.0, 29.81818181818182)","(20.0, 95.0, 31.594594594594597)","(4.0, 5.9, 5.800000000000001)","(3.2, 3.65, 3.564705882352941)","(13.0, 19.5, 18.125)"
12-01-2023 16:05:19.749142,"(7.0, 10.5, 9.807692307692307)","(5.0, 5.5, 5.4411764705882355)","(5.5, 8.2, 7.955102040816326)","(18.0, 30.0, 29.81818181818182)","(20.0, 95.0, 27.97142857142857)","(4.0, 5.9, 5.800000000000001)","(3.2, 3.65, 3.564705882352941)","(13.0, 19.0, 17.6)"
12-01-2023 16:05:21.054343,"(7.0, 10.5, 9.807692307692307)","(5.0, 5.5, 5.38909090909091)","(5.5, 8.2, 7.955102040816326)","(18.0, 30.0, 29.81818181818182)","(20.0, 95.0, 27.97142857142857)","(4.0, 5.9, 5.800000000000001)","(3.2, 3.65, 3.564705882352941)","(13.0, 19.0, 17.6)"
12-01-2023 16:05:22.634235,"(7.0, 10.5, 9.807692307692307)","(5.0, 5.4, 5.38909090909091)","(5.5, 8.2, 7.955102040816326)","(18.0, 30.0, 29.81818181818182)","(20.0, 95.0, 45.08510638297872)","(4.0, 5.9, 5.800000000000001)","(3.2, 3.65, 3.564705882352941)","(13.0, 19.0, 17.6)"
12-01-2023 16:05:23.887624,"(7.0, 10.5, 9.807692307692307)","(5.0, 5.4, 5.38909090909091)","(5.5, 8.2, 7.955102040816326)","(18.0, 30.0, 29.81818181818182)","(20.0, 95.0, 38.6)","(4.0, 5.9, 5.728571428571429)","(3.2, 3.65, 3.564705882352941)","(13.0, 19.0, 17.0)"
12-01-2023 16:05:25.012664,"(7.0, 10.5, 9.807692307692307)","(5.0, 5.4, 5.388461538461539)","(5.5, 8.2, 7.955102040816326)","(18.0, 30.0, 29.81818181818182)","(20.0, 85.0, 41.5)","(4.0, 5.9, 5.728571428571429)","(3.2, 3.65, 3.564705882352941)","(13.0, 19.0, 17.0)"
12-01-2023 16:05:26.311933,"(7.0, 10.5, 9.807692307692307)","(5.0, 5.4, 5.4491525423728815)","(5.5, 8.2, 7.955102040816326)","(18.0, 30.0, 29.81818181818182)","(20.0, 85.0, 48.368421052631575)","(4.0, 5.9, 5.58)","(3.2, 3.65, 3.564705882352941)","(13.0, 19.0, 17.0)"
12-01-2023 16:05:27.627475,"(7.0, 10.5, 9.985714285714286)","(5.0, 5.5, 5.529411764705882)","(5.5, 8.2, 8.004444444444443)","(18.0, 30.0, 29.764705882352942)","(20.0, 85.0, 56.68)","(4.0, 5.9, 5.58)","(3.2, 3.65, 3.569230769230769)","(13.0, 19.0, 17.0)"
12-01-2023 16:05:28.849446,"(7.0, 9.6, 9.12)","(5.0, 5.6, 5.529411764705882)","(5.5, 8.2, 8.004444444444443)","(18.0, 30.0, 29.764705882352942)","(20.0, 85.0, 52.44827586206897)","(4.0, 5.9, 5.58)","(3.2, 3.65, 3.5818181818181816)","(13.0, 19.0, 17.0)"
12-01-2023 16:05:30.047913,"(7.0, 9.6, 9.085714285714285)","(5.0, 5.5, 5.446153846153846)","(5.5, 8.2, 8.004444444444443)","(18.0, 30.0, 29.764705882352942)","(20.0, 85.0, 54.407407407407405)","(4.0, 5.9, 5.58)","(3.2, 3.65, 3.593103448275862)","(13.0, 19.0, 17.0)"
12-01-2023 16:05:31.303555,"(7.0, 9.6, 9.085714285714285)","(5.0, 5.5, 5.472727272727273)","(5.5, 8.2, 8.004444444444443)","(18.0, 30.0, 29.428571428571427)","(20.0, 85.0, 29.933333333333334)","(4.0, 5.9, 5.58)","(3.2, 3.65, 3.593103448275862)","(13.0, 19.0, 17.0)"
12-01-2023 16:05:32.617692,"(7.0, 9.0, 8.559999999999999)","(5.0, 5.5, 5.42)","(5.5, 8.2, 8.058064516129031)","(18.0, 30.0, 29.428571428571427)","(20.0, 85.0, 29.933333333333334)","(4.0, 5.9, 5.58)","(3.2, 3.65, 3.6028571428571428)","(13.0, 19.0, 17.0)"
12-01-2023 16:05:34.328634,"(7.0, 9.0, 8.464285714285715)","(5.0, 5.5, 5.533333333333333)","(5.5, 8.2, 7.8545454545454545)","(18.0, 30.0, 29.428571428571427)","(20.0, 85.0, 29.933333333333334)","(4.0, 5.9, 5.6909090909090905)","(3.2, 3.65, 3.623684210526316)","(13.0, 19.0, 16.82608695652174)"
12-01-2023 16:05:36.072339,"(7.0, 9.0, 8.628571428571428)","(5.0, 5.6, 5.568421052631579)","(5.5, 8.0, 7.889655172413793)","(18.0, 30.0, 29.428571428571427)","(20.0, 85.0, 30.53846153846154)","(4.0, 5.8, 5.684615384615385)","(3.2, 3.65, 3.627586206896552)","(13.0, 19.0, 17.75)"
12-01-2023 16:05:37.404281,"(7.0, 8.8, 8.628571428571428)","(5.0, 5.6, 5.546666666666667)","(5.5, 8.2, 8.022222222222222)","(18.0, 30.0, 29.428571428571427)","(20.0, 75.0, 56.199999999999996)","(4.2, 5.8, 5.711764705882353)","(3.2, 3.7, 3.629166666666667)","(13.0, 19.0, 18.41304347826087)"
12-01-2023 16:05:38.860301,"(7.0, 8.8, 8.430769230769231)","(5.0, 5.6, 5.533333333333333)","(5.5, 8.2, 8.107692307692307)","(18.0, 30.0, 29.428571428571427)","(20.0, 70.0, 47.0)","(4.2, 5.8, 5.70625)","(3.2, 3.7, 3.628125)","(13.0, 19.0, 17.875)"
12-01-2023 16:05:40.257913,"(7.0, 8.8, 8.01142857142857)","(5.0, 5.6, 5.455172413793104)","(5.5, 8.2, 8.285714285714285)","(18.0, 30.0, 29.428571428571427)","(20.0, 70.0, 47.0)","(4.2, 5.8, 5.822222222222222)","(3.2, 3.7, 3.657142857142857)","(13.0, 19.0, 18.205882352941178)"
12-01-2023 16:05:41.557403,"(7.0, 8.2, 8.01142857142857)","(5.0, 5.6, 5.457142857142857)","(5.5, 8.6, 8.285714285714285)","(18.0, 30.0, 29.428571428571427)","(20.0, 70.0, 51.05882352941177)","(4.2, 6.0, 5.8315789473684205)","(3.2, 3.7, 3.65)","(13.0, 19.0, 18.205882352941178)"
12-01-2023 16:05:42.728788,"(7.0, 8.2, 8.01142857142857)","(5.0, 5.5, 5.457142857142857)","(5.5, 8.6, 8.447619047619048)","(18.0, 30.0, 29.428571428571427)","(20.0, 70.0, 49.55555555555556)","(4.2, 6.0, 5.860869565217391)","(3.2, 3.7, 3.6612903225806455)","(13.0, 19.0, 17.875)"
12-01-2023 16:05:43.985872,"(7.0, 8.0, 7.661538461538461)","(5.0, 5.5, 5.384615384615384)","(5.5, 8.6, 8.292307692307691)","(18.0, 30.0, 29.428571428571427)","(20.0, 70.0, 59.0)","(4.2, 6.0, 5.85)","(3.2, 3.7, 3.6612903225806455)","(13.0, 19.0, 18.325)"
12-01-2023 16:05:45.230026,"(7.0, 7.8, 7.571428571428571)","(5.0, 5.5, 5.423809523809524)","(5.5, 8.6, 8.35)","(18.0, 30.0, 29.428571428571427)","(20.0, 65.0, 38.4)","(4.2, 6.0, 5.791304347826086)","(3.2, 3.7, 3.6612903225806455)","(13.0, 19.0, 18.4375)"
12-01-2023 16:05:46.477992,"(7.0, 7.8, 7.654545454545454)","(4.8, 5.5, 5.363157894736842)","(5.5, 8.6, 8.40952380952381)","(19.0, 30.0, 29.428571428571427)","(20.0, 65.0, 55.285714285714285)","(4.2, 6.0, 5.762962962962963)","(3.2, 3.7, 3.674193548387097)","(13.0, 19.0, 18.4375)"
12-01-2023 16:05:47.761111,"(7.0, 7.8, 7.624390243902439)","(4.8, 5.7, 5.5375000000000005)","(5.5, 8.6, 8.446153846153846)","(19.0, 30.0, 29.428571428571427)","(20.0, 60.0, 55.875)","(4.2, 6.0, 5.871428571428572)","(3.2, 3.7, 3.674193548387097)","(13.0, 19.0, 18.4375)"
12-01-2023 16:05:48.953080,"(7.0, 7.8, 7.605405405405405)","(4.8, 5.7, 5.5375000000000005)","(6.0, 8.6, 8.446153846153846)","(19.0, 30.0, 29.428571428571427)","(21.0, 60.0, 55.875)","(4.4, 6.0, 5.871428571428572)","(3.1, 3.7, 3.674193548387097)","(13.0, 19.0, 18.4375)"
12-01-2023 16:05:50.217752,"(7.0, 7.8, 7.504347826086957)","(4.8, 5.7, 5.307142857142857)","(6.0, 8.6, 8.3)","(19.0, 30.0, 29.428571428571427)","(21.0, 60.0, 42.400000000000006)","(4.4, 6.0, 5.866666666666667)","(3.1, 3.7, 3.692857142857143)","(13.0, 19.0, 18.15625)"
12-01-2023 16:05:51.748075,"(7.0, 7.8, 7.4406779661016955)","(4.8, 5.7, 5.554285714285714)","(6.0, 8.6, 8.266666666666666)","(19.0, 30.0, 29.428571428571427)","(21.0, 60.0, 46.09090909090909)","(4.4, 6.2, 5.927272727272727)","(3.1, 3.7, 3.7399999999999998)","(13.0, 19.0, 18.05263157894737)"
12-01-2023 16:05:53.263893,"(7.0, 7.4, 7.250704225352113)","(4.8, 5.6, 5.351219512195122)","(6.0, 8.6, 8.5)","(19.0, 30.0, 29.428571428571427)","(21.0, 55.0, 41.95)","(4.4, 6.2, 6.037037037037037)","(3.1, 3.8, 3.7823529411764705)","(13.0, 19.0, 17.973684210526315)"
12-01-2023 16:05:55.089974,"(7.0, 7.4, 7.588405797101449)","(4.8, 5.4, 5.333333333333333)","(6.0, 8.6, 8.525)","(19.0, 30.0, 29.428571428571427)","(21.0, 50.0, 36.96666666666667)","(4.4, 6.2, 5.98)","(3.1, 3.8, 3.7263157894736842)","(13.0, 19.0, 19.46153846153846)"
12-01-2023 16:05:56.683719,"(7.0, 7.6, 7.381609195402299)","(4.8, 5.4, 5.481538461538461)","(6.0, 8.6, 8.5625)","(19.0, 30.0, 29.764705882352942)","(21.0, 50.0, 41.31818181818182)","(4.4, 6.2, 5.885714285714285)","(3.1, 3.8, 3.7159999999999997)","(13.0, 21.0, 19.571428571428573)"
12-01-2023 16:05:58.348917,"(7.0, 7.4, 7.369014084507042)","(4.8, 5.5, 5.39)","(6.0, 8.6, 8.625)","(19.0, 30.0, 29.2)","(21.0, 48.0, 39.0)","(4.4, 6.2, 6.062068965517241)","(3.1, 3.8, 3.7125)","(13.0, 21.0, 19.076923076923077)"
12-01-2023 16:06:00.250732,"(7.0, 7.4, 7.381818181818182)","(4.8, 5.5, 5.145588235294118)","(6.0, 8.8, 8.553846153846154)","(19.0, 30.0, 27.5)","(21.0, 46.0, 36.08695652173913)","(4.4, 6.2, 6.0181818181818185)","(3.1, 3.85, 3.7827586206896555)","(13.0, 21.0, 18.82608695652174)"
12-01-2023 16:06:01.594293,"(7.0, 7.4, 7.379069767441861)","(4.8, 5.2, 5.13728813559322)","(6.0, 8.8, 8.530232558139536)","(19.0, 30.0, 27.5)","(21.0, 46.0, 37.388888888888886)","(4.4, 6.2, 6.1)","(3.1, 3.85, 3.77)","(13.0, 21.0, 18.794117647058822)"
12-01-2023 16:06:02.925463,"(7.0, 7.4, 7.379069767441861)","(4.8, 5.2, 5.142424242424243)","(6.0, 8.8, 8.543589743589743)","(19.0, 30.0, 25.636363636363637)","(21.0, 44.0, 34.285714285714285)","(4.4, 6.2, 6.08)","(3.1, 3.85, 3.8295454545454546)","(13.0, 21.0, 19.26923076923077)"
12-01-2023 16:06:04.150379,"(7.0, 7.4, 7.378494623655914)","(4.8, 5.2, 5.142424242424243)","(6.0, 8.8, 8.543589743589743)","(19.0, 32.0, 25.636363636363637)","(21.0, 44.0, 34.0)","(4.4, 6.2, 5.945454545454545)","(3.1, 3.85, 3.8415254237288137)","(13.0, 21.0, 19.333333333333332)"
12-01-2023 16:06:05.490560,"(7.0, 7.4, 6.885714285714285)","(4.8, 5.2, 5.175609756097561)","(6.0, 8.8, 8.627586206896552)","(19.0, 32.0, 25.636363636363637)","(21.0, 42.0, 34.5)","(4.4, 6.2, 5.928)","(3.1, 3.9, 3.877173913043478)","(13.0, 21.0, 19.105263157894736)"
12-01-2023 16:06:06.874526,"(7.0, 7.4, 7.076190476190476)","(4.8, 5.2, 5.157407407407407)","(6.0, 8.8, 8.627586206896552)","(19.0, 32.0, 25.636363636363637)","(21.0, 40.0, 34.68421052631579)","(4.4, 6.2, 5.928)","(3.1, 3.9, 3.870833333333333)","(13.0, 21.0, 19.105263157894736)"
12-01-2023 16:06:08.100579,"(7.0, 7.4, 7.264615384615385)","(4.8, 5.2, 5.157407407407407)","(6.0, 8.8, 8.627586206896552)","(19.0, 32.0, 25.636363636363637)","(21.0, 38.0, 33.69565217391305)","(4.4, 6.2, 5.876190476190476)","(3.1, 3.9, 3.88125)","(13.0, 21.0, 19.548387096774192)"
12-01-2023 16:06:09.337659,"(7.0, 7.4, 7.27741935483871)","(4.8, 5.2, 5.157407407407407)","(6.0, 8.8, 8.627586206896552)","(19.0, 32.0, 25.636363636363637)","(21.0, 38.0, 33.9)","(4.4, 6.2, 5.876190476190476)","(3.1, 3.9, 3.8941176470588235)","(13.0, 21.0, 19.548387096774192)"
12-01-2023 16:06:10.457371,"(7.0, 7.4, 7.3127272727272725)","(4.8, 5.2, 5.175471698113207)","(6.0, 8.8, 8.627586206896552)","(19.0, 32.0, 25.636363636363637)","(21.0, 36.0, 32.5)","(4.4, 6.2, 5.9655172413793105)","(3.1, 3.9, 3.9219298245614036)","(13.0, 21.0, 19.25)"
12-01-2023 16:06:11.710307,"(7.0, 7.4, 7.360784313725491)","(4.8, 5.2, 5.166666666666667)","(6.0, 8.8, 8.635714285714286)","(19.0, 32.0, 25.636363636363637)","(21.0, 36.0, 33.083333333333336)","(4.4, 6.2, 6.056)","(3.1, 3.95, 3.91)","(13.0, 20.0, 19.15625)"
12-01-2023 16:06:13.180286,"(7.0, 7.4, 7.353846153846154)","(4.8, 5.2, 5.175471698113207)","(6.0, 8.8, 8.635714285714286)","(19.0, 32.0, 25.636363636363637)","(21.0, 36.0, 33.083333333333336)","(4.4, 6.2, 6.056)","(3.1, 3.95, 3.89)","(13.0, 20.0, 19.15625)"
12-01-2023 16:06:14.489440,"(7.0, 7.4, 7.353846153846154)","(4.8, 5.2, 5.175471698113207)","(6.0, 8.8, 8.635714285714286)","(19.0, 32.0, 25.636363636363637)","(21.0, 36.0, 33.083333333333336)","(4.4, 6.2, 5.988235294117647)","(3.1, 3.95, 3.914285714285714)","(13.0, 20.0, 19.15625)"
12-01-2023 16:06:15.820740,"(7.0, 7.4, 7.353846153846154)","(4.8, 5.2, 5.15)","(6.0, 8.8, 8.609523809523811)","(19.0, 32.0, 25.636363636363637)","(21.0, 36.0, 33.083333333333336)","(4.4, 6.2, 6.12)","(3.1, 4.0, 3.863157894736842)","(13.0, 20.0, 19.15625)"
12-01-2023 16:06:17.255783,"(7.0, 7.4, 7.375)","(4.8, 5.2, 5.146478873239436)","(6.0, 8.8, 8.609523809523811)","(19.0, 32.0, 25.583333333333332)","(21.0, 36.0, 29.55263157894737)","(4.4, 6.6, 6.372413793103449)","(3.1, 4.1, 3.8558823529411765)","(13.0, 20.0, 18.846153846153847)"
12-01-2023 16:06:18.694959,"(7.0, 7.4, 7.375)","(4.8, 5.2, 5.162264150943396)","(6.0, 8.8, 8.596610169491527)","(19.0, 32.0, 25.636363636363637)","(21.0, 36.0, 29.55263157894737)","(4.4, 6.4, 6.357575757575757)","(3.1, 3.95, 3.9499999999999997)","(13.0, 20.0, 18.875)"
12-01-2023 16:06:20.045449,"(6.5, 7.0, 6.88)","(4.6, 5.2, 5.166)","(6.0, 8.8, 8.600000000000001)","(19.0, 32.0, 25.625)","(21.0, 36.0, 29.488372093023255)","(4.4, 6.4, 6.28)","(3.2, 4.1, 4.0204545454545455)","(14.0, 20.0, 18.8)"
12-01-2023 16:06:21.248604,"(6.5, 7.0, 6.88)","(4.6, 5.2, 5.166)","(6.0, 8.8, 8.600000000000001)","(19.0, 30.0, 25.625)","(21.0, 36.0, 32.0)","(4.4, 6.4, 6.127272727272727)","(3.2, 4.1, 3.9606060606060605)","(14.0, 19.5, 18.8)"
12-01-2023 16:06:22.458478,"(6.5, 7.0, 6.984375)","(4.6, 5.2, 5.007692307692308)","(6.0, 8.8, 8.609836065573772)","(19.0, 30.0, 25.625)","(21.0, 34.0, 30.0)","(4.4, 6.2, 6.1466666666666665)","(3.2, 4.1, 4.002127659574468)","(14.0, 19.5, 18.8)"
12-01-2023 16:06:23.710857,"(6.5, 7.0, 6.864739884393064)","(4.6, 5.1, 4.966666666666667)","(6.0, 8.8, 8.609836065573772)","(19.0, 30.0, 29.789473684210527)","(21.0, 34.0, 31.0)","(4.4, 6.2, 6.092307692307692)","(3.2, 4.1, 3.9722222222222223)","(14.0, 19.5, 19.454545454545453)"
12-01-2023 16:06:25.074504,"(6.5, 7.2, 6.90379746835443)","(4.6, 5.1, 4.942857142857143)","(6.0, 8.8, 8.609836065573772)","(19.0, 30.0, 31.36)","(21.0, 34.0, 30.129032258064516)","(4.4, 6.2, 6.177777777777778)","(3.2, 4.1, 4.009803921568627)","(14.0, 19.5, 19.54054054054054)"
12-01-2023 16:06:26.477742,"(6.5, 7.2, 6.905027932960894)","(4.6, 5.1, 4.942857142857143)","(6.0, 8.8, 8.609836065573772)","(19.0, 32.0, 30.896551724137932)","(21.0, 34.0, 30.933333333333334)","(4.4, 6.2, 6.171428571428572)","(3.2, 4.1, 4.016363636363636)","(14.0, 20.0, 19.54054054054054)"
12-01-2023 16:06:27.932055,"(6.5, 7.2, 6.905027932960894)","(4.6, 5.1, 4.92608695652174)","(6.0, 8.8, 8.609836065573772)","(19.0, 32.0, 30.896551724137932)","(21.0, 32.0, 30.58823529411765)","(4.4, 6.4, 6.171428571428572)","(3.2, 4.1, 4.064102564102564)","(14.0, 20.0, 19.48780487804878)"
12-01-2023 16:06:29.290913,"(6.5, 7.2, 6.905027932960894)","(4.6, 5.1, 4.92608695652174)","(6.0, 8.8, 8.609836065573772)","(19.0, 32.0, 31.0)","(21.0, 32.0, 30.5)","(4.4, 6.4, 6.066666666666666)","(3.2, 4.1, 4.064102564102564)","(14.0, 20.0, 19.34375)"
12-01-2023 16:06:30.934613,"(6.5, 7.2, 6.905027932960894)","(4.6, 5.0, 4.99)","(6.0, 8.8, 8.609836065573772)","(19.0, 32.0, 31.0)","(21.0, 32.0, 29.2)","(4.4, 6.2, 6.127272727272727)","(3.2, 4.1, 4.064102564102564)","(14.0, 20.0, 19.34375)"
12-01-2023 16:06:32.529874,"(6.5, 7.2, 7.066666666666666)","(4.6, 5.1, 4.92089552238806)","(6.0, 8.8, 8.609836065573772)","(19.0, 32.0, 30.27027027027027)","(21.0, 30.0, 28.63157894736842)","(4.4, 6.2, 6.18)","(3.2, 4.1, 4.064102564102564)","(14.0, 20.0, 19.34375)"
12-01-2023 16:06:33.791979,"(6.5, 7.0, 6.970833333333333)","(4.6, 5.1, 4.933333333333334)","(6.0, 8.8, 8.609836065573772)","(19.0, 32.0, 31.11111111111111)","(21.0, 30.0, 28.571428571428573)","(4.4, 6.2, 6.260869565217392)","(3.2, 4.1, 4.0671875)","(14.0, 20.0, 19.34375)"
12-01-2023 16:06:35.167210,"(6.0, 7.0, 6.957692307692308)","(4.2, 4.9, 4.720000000000001)","(6.5, 8.8, 8.609836065573772)","(20.0, 32.0, 29.97222222222222)","(21.0, 30.0, 28.387096774193548)","(4.6, 6.4, 6.16)","(3.3, 4.1, 4.081818181818181)","(15.0, 20.0, 19.34375)"
12-01-2023 16:06:36.548641,"(6.0, 7.0, 6.957692307692308)","(4.2, 4.9, 4.81)","(6.5, 8.8, 7.905882352941177)","(20.0, 34.0, 29.97222222222222)","(21.0, 30.0, 29.156626506024097)","(4.6, 6.4, 6.16)","(3.3, 4.1, 4.069999999999999)","(15.0, 20.0, 19.392857142857142)"
12-01-2023 16:06:37.857735,"(6.0, 7.0, 6.957692307692308)","(4.2, 4.9, 4.814285714285714)","(6.5, 8.0, 8.23076923076923)","(20.0, 34.0, 30.08108108108108)","(21.0, 30.0, 29.2)","(4.6, 6.4, 6.16)","(3.3, 4.1, 4.07127659574468)","(15.0, 20.0, 19.51851851851852)"
12-01-2023 16:06:39.068625,"(6.0, 7.2, 6.96734693877551)","(4.2, 4.9, 4.837931034482759)","(6.5, 8.6, 8.23076923076923)","(20.0, 34.0, 30.08108108108108)","(21.0, 30.0, 29.2)","(4.6, 6.4, 6.302040816326531)","(3.3, 4.1, 4.078571428571428)","(15.0, 20.0, 19.38095238095238)"
12-01-2023 16:06:40.290432,"(6.0, 7.2, 6.913103448275862)","(4.2, 5.0, 4.828205128205128)","(6.5, 8.6, 8.15)","(20.0, 34.0, 30.75)","(21.0, 30.0, 29.41176470588235)","(4.6, 6.4, 6.302040816326531)","(3.3, 4.1, 4.0775)","(15.0, 20.0, 19.333333333333332)"
12-01-2023 16:06:41.548369,"(6.0, 7.2, 6.913103448275862)","(4.2, 5.0, 4.828205128205128)","(6.5, 8.6, 8.15)","(20.0, 34.0, 30.75)","(21.0, 30.0, 28.16216216216216)","(4.6, 6.4, 6.302040816326531)","(3.3, 4.1, 4.0775)","(15.0, 20.0, 19.333333333333332)"
12-01-2023 16:06:42.903203,"(6.0, 7.2, 6.913103448275862)","(4.2, 5.0, 4.828205128205128)","(6.5, 8.6, 8.114285714285714)","(20.0, 34.0, 31.333333333333332)","(21.0, 30.0, 28.16216216216216)","(4.6, 6.4, 6.302040816326531)","(3.3, 4.1, 4.0775)","(15.0, 20.0, 19.333333333333332)"
12-01-2023 16:06:44.245066,"(6.0, 7.2, 6.913103448275862)","(4.2, 5.0, 4.8118644067796605)","(6.5, 8.4, 8.069565217391304)","(20.0, 34.0, 31.647058823529413)","(21.0, 30.0, 28.16216216216216)","(4.6, 6.4, 6.27027027027027)","(3.3, 4.1, 4.0775)","(15.0, 20.0, 19.333333333333332)"
