,Notacry,A View From Above,Moogie Son,Champs Success,Lightning Star,Fast Gallito,Leslies Gold,Tool Time,Speeding Style,Poverty Bay
12-01-2023 09:12:37.046956,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:38.319864,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:39.642448,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:41.034764,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:42.350710,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:43.638935,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:44.871986,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:46.208980,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:47.555773,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:48.909785,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:50.181556,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:51.438764,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:52.697738,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:54.020166,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:55.361140,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:56.714536,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:58.007926,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:12:59.314691,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:00.772546,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:02.258630,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:03.613555,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:04.925605,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:06.266248,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:07.674029,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:09.059044,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:10.426152,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:11.725239,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:13.058727,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:14.441953,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:15.784708,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:17.062396,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:18.316165,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:19.595323,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:20.983146,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:22.373789,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:23.765756,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:25.075947,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:26.431356,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:27.771214,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:29.201988,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:30.511957,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:31.765247,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:33.190889,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:34.661692,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:36.015749,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:37.339707,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:38.658027,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:40.021363,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:41.383785,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:42.688595,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:43.987184,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:45.295671,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:46.677088,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:48.097614,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:49.362009,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:50.602533,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:51.868353,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:53.201733,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:54.602786,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:55.898266,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:57.169006,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:58.488940,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:13:59.843495,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:01.222116,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:02.543719,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:03.877980,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:05.200430,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:06.558626,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:07.939514,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:09.268944,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:10.658871,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:12.097565,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:13.439989,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:14.748136,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:16.096151,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:17.489467,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:18.865724,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:20.186440,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:21.483583,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:22.820770,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:24.177241,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:25.488643,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:26.802229,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:28.103191,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:29.425476,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.9, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:30.770675,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:32.161196,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 09:14:33.517213,"(11.0, 99999, 99990)","(4.2, 99999, 99990)","(3.8, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(6.5, 99999, 99990)","(14.0, 99999, 99990)"
