,Rocking Bugatti,Hurricane Hall,Major Watson Nz,Our Madiba Nz,Ultimate Force,Bide Our Time,Belittled,Rocket Boy,Tupelo Beach,Daylight At Dawn
07-01-2023 16:55:30.346169,"(4.8, 5.8, 5.583333333333333)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.0)","(4.0, 4.7, 4.5)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.5)","(71.0, 180.0, 137.5)","(4.0, 5.6, 5.557142857142857)"
07-01-2023 16:55:31.464246,"(4.8, 5.8, 5.366666666666666)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.0)","(4.0, 4.7, 4.5)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.5)","(71.0, 180.0, 137.5)","(4.0, 5.6, 5.6066666666666665)"
07-01-2023 16:55:32.590306,"(4.8, 5.8, 5.366666666666666)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.0)","(4.0, 4.7, 4.5)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.5)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.6066666666666665)"
07-01-2023 16:55:33.704651,"(4.8, 5.8, 5.366666666666666)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 66.0)","(4.0, 4.7, 4.5)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.5)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.6066666666666665)"
07-01-2023 16:55:34.911008,"(4.8, 5.8, 5.681818181818182)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 61.5)","(4.0, 4.7, 4.5)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.5)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:36.168285,"(4.8, 5.8, 5.5)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 61.5)","(4.0, 4.7, 4.5)","(6.5, 10.0, 9.4)","(16.0, 20.0, 19.25)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:37.332478,"(4.8, 5.8, 5.5)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(4.0, 4.7, 4.5)","(6.5, 10.0, 9.4)","(16.0, 20.0, 19.0)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:38.484022,"(4.8, 5.8, 5.366666666666666)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 4.7, 4.5)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:39.689031,"(4.8, 5.8, 5.366666666666666)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 4.7, 4.5)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:41.045641,"(4.8, 5.8, 5.67)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 4.7, 4.325925925925926)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:42.273258,"(4.8, 5.8, 5.67)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 5.0, 4.35)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:43.506244,"(4.8, 5.8, 5.67)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 5.0, 4.35)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:44.803103,"(4.8, 5.8, 5.67)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 5.0, 4.35)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:45.996133,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(4.0, 5.0, 4.35)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:47.111438,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(4.0, 5.0, 4.35)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:48.247234,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(4.0, 5.0, 4.35)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:49.384942,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(4.0, 4.9, 4.642857142857143)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:50.490271,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 4.9, 4.642857142857143)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:51.652660,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 4.9, 4.633333333333333)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:52.868275,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 4.8, 4.633333333333333)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:54.024991,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 4.8, 4.633333333333333)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:55.178260,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 4.8, 4.633333333333333)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:56.391382,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 4.8, 4.5)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:57.634805,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 4.8, 4.5)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:55:58.851699,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 4.8, 4.5)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:56:00.021835,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 4.8, 4.5285714285714285)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:56:01.199185,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 72.1)","(4.0, 4.7, 4.406666666666666)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:56:02.356974,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(4.0, 4.7, 4.364)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:56:03.498048,"(4.8, 5.8, 5.714285714285714)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(4.0, 4.7, 4.364)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:56:04.657100,"(4.8, 5.8, 5.344)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(4.0, 4.7, 4.364)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:56:05.749173,"(4.8, 5.8, 5.344)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(4.0, 4.7, 4.364)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:56:06.831675,"(4.8, 5.8, 5.344)","(6.5, 11.0, 9.7)","(6.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(4.0, 4.7, 4.364)","(6.5, 10.0, 9.4)","(16.0, 20.0, 18.833333333333332)","(71.0, 180.0, 137.5)","(4.0, 5.7, 5.454545454545455)"
07-01-2023 16:56:07.976991,"(4.8, 5.8, 5.344)","(6.0, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(3.9, 4.7, 4.364)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.7, 5.454545454545455)"
07-01-2023 16:56:09.074569,"(4.8, 5.8, 5.344)","(6.0, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(3.9, 4.7, 4.364)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:10.169294,"(4.8, 5.8, 5.540909090909091)","(6.0, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(3.9, 4.7, 4.364)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:11.261992,"(4.8, 5.8, 5.540909090909091)","(6.0, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 70.85714285714286)","(3.9, 4.7, 4.364)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:12.350029,"(4.8, 5.8, 5.540909090909091)","(6.0, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 75.0, 67.75)","(3.9, 4.7, 4.364)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:13.454267,"(4.8, 5.8, 5.540909090909091)","(6.0, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 70.0, 64.0)","(3.9, 4.7, 4.364)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:14.536600,"(4.8, 5.8, 5.540909090909091)","(6.0, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 70.0, 64.0)","(3.9, 4.7, 4.364)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:15.814567,"(4.8, 5.8, 5.540909090909091)","(6.0, 11.0, 10.133333333333333)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 70.0, 64.0)","(3.9, 4.7, 4.364)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:17.012406,"(4.8, 5.8, 5.540909090909091)","(6.0, 11.0, 10.133333333333333)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 70.0, 64.0)","(3.9, 4.7, 4.364)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:18.160985,"(4.8, 5.8, 5.540909090909091)","(6.0, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 70.0, 64.0)","(3.9, 4.7, 4.364)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:19.321681,"(4.8, 5.8, 5.540909090909091)","(6.0, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 70.0, 64.0)","(3.9, 4.7, 4.652)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:20.523868,"(4.8, 5.8, 5.540909090909091)","(6.5, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 70.0, 64.0)","(3.9, 4.7, 4.652272727272727)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:21.733839,"(4.8, 5.8, 5.540909090909091)","(6.5, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 70.0, 64.0)","(3.9, 4.7, 4.652)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:22.842603,"(4.8, 5.8, 5.540909090909091)","(6.5, 11.0, 10.133333333333333)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 70.0, 64.0)","(3.9, 4.7, 4.652)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:23.970522,"(4.8, 5.8, 5.540909090909091)","(6.5, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 70.0, 64.0)","(3.9, 4.7, 4.652)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:25.132955,"(4.8, 5.8, 5.540909090909091)","(6.5, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 70.0, 64.0)","(3.9, 4.7, 4.640983606557377)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:26.323223,"(4.8, 5.8, 5.540909090909091)","(6.5, 11.0, 9.7)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 70.0, 64.0)","(3.9, 4.7, 4.72)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.36)"
07-01-2023 16:56:27.533269,"(4.8, 5.8, 5.569230769230769)","(6.5, 11.0, 10.133333333333333)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 70.0, 62.285714285714285)","(3.9, 4.8, 4.72)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.5, 5.625)"
07-01-2023 16:56:28.669671,"(4.8, 5.8, 5.492307692307692)","(6.5, 11.0, 10.133333333333333)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 62.285714285714285)","(3.9, 4.8, 4.72)","(7.0, 10.0, 9.4)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.7, 5.7)"
07-01-2023 16:56:29.825236,"(4.8, 5.8, 5.492307692307692)","(6.5, 11.0, 10.133333333333333)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 62.285714285714285)","(3.9, 4.8, 4.72)","(7.0, 10.0, 8.714285714285714)","(15.0, 20.0, 18.5)","(81.0, 180.0, 137.5)","(4.2, 5.8, 5.5200000000000005)"
07-01-2023 16:56:30.967164,"(4.8, 5.8, 5.470588235294118)","(6.5, 11.0, 9.142857142857142)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 62.285714285714285)","(3.9, 4.8, 4.72)","(7.0, 10.0, 8.714285714285714)","(15.0, 19.5, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.7, 5.5200000000000005)"
07-01-2023 16:56:32.028897,"(4.8, 5.8, 5.492307692307692)","(6.5, 11.0, 9.142857142857142)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 62.285714285714285)","(3.9, 4.8, 4.72)","(7.0, 10.0, 8.714285714285714)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.7, 5.5200000000000005)"
07-01-2023 16:56:33.136418,"(4.8, 5.8, 5.492307692307692)","(6.5, 11.0, 9.142857142857142)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 62.285714285714285)","(3.9, 4.9, 4.728571428571429)","(7.0, 10.0, 8.714285714285714)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.7, 5.5200000000000005)"
07-01-2023 16:56:34.234410,"(4.8, 5.8, 5.492307692307692)","(6.5, 11.0, 9.142857142857142)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 62.285714285714285)","(3.9, 4.9, 4.728571428571429)","(7.0, 10.0, 8.714285714285714)","(15.0, 20.0, 18.833333333333332)","(81.0, 180.0, 137.5)","(4.2, 5.7, 5.5200000000000005)"
07-01-2023 16:56:35.517782,"(4.8, 5.8, 5.470588235294118)","(6.5, 11.0, 9.142857142857142)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 62.285714285714285)","(3.9, 4.9, 4.728571428571429)","(7.0, 10.0, 8.714285714285714)","(15.0, 19.5, 17.7)","(81.0, 180.0, 137.5)","(4.2, 5.7, 5.5200000000000005)"
07-01-2023 16:56:36.654081,"(4.8, 5.8, 5.470588235294118)","(6.5, 11.0, 9.142857142857142)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.9, 4.728571428571429)","(7.0, 10.0, 8.714285714285714)","(15.0, 19.5, 17.75)","(81.0, 180.0, 137.5)","(4.2, 5.7, 5.5200000000000005)"
07-01-2023 16:56:37.777632,"(4.8, 5.8, 5.566666666666666)","(6.5, 11.0, 9.142857142857142)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.9, 4.728571428571429)","(7.0, 10.0, 8.714285714285714)","(15.0, 19.0, 18.25)","(81.0, 180.0, 137.5)","(4.2, 5.7, 5.5200000000000005)"
07-01-2023 16:56:38.922192,"(4.8, 5.8, 5.566666666666666)","(6.5, 11.0, 9.142857142857142)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.9, 4.728571428571429)","(7.0, 10.0, 8.714285714285714)","(15.0, 20.0, 17.5)","(81.0, 180.0, 137.5)","(4.2, 5.7, 5.5200000000000005)"
07-01-2023 16:56:40.033241,"(4.8, 5.8, 5.566666666666666)","(6.5, 11.0, 9.142857142857142)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.9, 4.728571428571429)","(7.0, 10.0, 8.714285714285714)","(15.0, 20.0, 17.357142857142858)","(81.0, 180.0, 178.57142857142858)","(4.2, 5.7, 5.5200000000000005)"
07-01-2023 16:56:41.111484,"(4.8, 5.8, 5.566666666666666)","(6.5, 11.0, 9.142857142857142)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.9, 4.6)","(7.0, 10.0, 8.714285714285714)","(15.0, 19.5, 17.357142857142858)","(81.0, 200.0, 175.0)","(4.2, 5.7, 5.5200000000000005)"
07-01-2023 16:56:42.209721,"(4.8, 5.8, 5.1466666666666665)","(6.5, 11.0, 9.142857142857142)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.6, 4.531428571428571)","(7.0, 10.0, 9.4)","(15.0, 19.5, 18.0)","(81.0, 200.0, 175.0)","(4.2, 5.7, 5.815384615384616)"
07-01-2023 16:56:43.580676,"(4.8, 5.7, 5.311111111111111)","(6.5, 11.0, 9.142857142857142)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.6, 4.543434343434344)","(7.0, 10.0, 9.4)","(15.0, 19.5, 18.25)","(81.0, 200.0, 175.0)","(4.2, 5.9, 5.2375)"
07-01-2023 16:56:44.909776,"(4.8, 5.7, 5.311111111111111)","(6.5, 11.0, 9.142857142857142)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.6, 4.49235668789809)","(7.0, 10.0, 9.4)","(15.0, 20.0, 19.125)","(81.0, 200.0, 175.0)","(4.2, 5.8, 5.3090909090909095)"
07-01-2023 16:56:46.080595,"(4.8, 5.7, 5.311111111111111)","(6.5, 11.0, 9.05)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.5, 4.49235668789809)","(7.0, 10.0, 9.4)","(15.0, 20.0, 19.125)","(81.0, 200.0, 175.0)","(4.2, 5.8, 5.3090909090909095)"
07-01-2023 16:56:47.176421,"(4.8, 5.7, 5.311111111111111)","(6.5, 10.5, 9.975)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.5, 4.492307692307692)","(7.0, 10.0, 9.040000000000001)","(15.0, 20.0, 18.5)","(81.0, 200.0, 175.0)","(4.2, 5.8, 5.3090909090909095)"
07-01-2023 16:56:48.606130,"(4.8, 5.7, 5.311111111111111)","(6.5, 10.5, 9.866666666666667)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.5, 4.492307692307692)","(7.0, 10.0, 9.040000000000001)","(15.0, 20.0, 18.5)","(81.0, 200.0, 175.0)","(4.2, 5.8, 5.3090909090909095)"
07-01-2023 16:56:50.045318,"(4.8, 5.7, 5.24)","(6.5, 10.5, 9.866666666666667)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.5, 4.492307692307692)","(7.0, 10.0, 9.040000000000001)","(15.0, 20.0, 18.5)","(81.0, 200.0, 175.0)","(4.2, 5.8, 5.3090909090909095)"
07-01-2023 16:56:51.205375,"(4.8, 5.6, 5.24)","(6.5, 10.5, 9.866666666666667)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.5, 4.492307692307692)","(7.0, 10.0, 9.040000000000001)","(15.0, 20.0, 18.5)","(81.0, 200.0, 175.0)","(4.2, 5.8, 5.3090909090909095)"
07-01-2023 16:56:52.398561,"(4.8, 5.6, 5.24)","(6.5, 10.5, 9.866666666666667)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.5, 4.492307692307692)","(7.0, 10.0, 9.040000000000001)","(15.0, 20.0, 18.5)","(81.0, 200.0, 175.0)","(4.2, 5.8, 5.3090909090909095)"
07-01-2023 16:56:53.634904,"(4.8, 5.6, 5.2)","(6.5, 10.5, 9.866666666666667)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.5, 4.101408450704225)","(7.0, 10.0, 9.040000000000001)","(15.0, 20.0, 18.5)","(81.0, 200.0, 175.0)","(4.2, 5.8, 5.3090909090909095)"
07-01-2023 16:56:54.769730,"(4.8, 5.6, 5.2)","(6.5, 10.5, 9.866666666666667)","(7.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 65.0, 56.5)","(3.9, 4.2, 4.0838983050847455)","(7.0, 10.0, 8.257142857142856)","(15.0, 20.0, 18.5)","(81.0, 200.0, 175.0)","(4.2, 5.8, 5.654545454545454)"
