,Clockstrikestwelve,Thats Amare,Shezaghost,Scherzo,Madeira Wine,Rev Ree,Trojan Clubhouse
08-01-2023 09:15:16.668659,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:17.748061,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:18.817916,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:19.897485,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:20.975307,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:22.041993,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:23.110065,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:24.181950,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:25.271384,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:26.355189,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:27.433354,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:28.516610,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:29.588209,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:30.679671,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:31.748551,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:32.819467,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:33.901154,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:34.987307,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:36.068445,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:37.152860,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:38.243857,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:39.324481,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:40.412063,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:41.475975,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:42.547766,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:43.640274,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:44.706546,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:45.787278,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:46.865309,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:47.950589,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:49.020862,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:50.097820,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:51.181325,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:52.261794,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:53.339649,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:54.428134,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:55.492454,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:56.579772,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:57.657618,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:58.733391,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:59.812358,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:00.891701,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:01.981307,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:03.056396,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:04.120564,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:05.203951,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:06.271171,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:07.357584,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:08.443087,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:09.512468,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:10.584770,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:11.660015,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:12.721180,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:13.787945,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:14.882308,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:15.959652,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:17.016347,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:18.097898,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:19.176705,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:20.244195,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:21.319807,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:22.412651,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:23.478990,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:24.557113,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:25.623356,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:26.727870,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:27.789136,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:28.865332,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:29.955386,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(12.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:16:31.027528,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:32.102855,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:33.180536,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:34.243946,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:35.318461,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:36.389707,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:37.460462,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:38.533144,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:39.600832,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:40.672533,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:41.756480,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:42.843758,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:43.911567,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:44.980372,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:46.060444,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:47.127244,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:48.220490,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:49.298840,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:50.373571,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:51.444390,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:52.516581,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:53.646660,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:54.714311,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:55.787183,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:56.879660,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:57.965145,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:16:59.036784,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:00.118371,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:01.187300,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:02.256516,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:03.334094,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:04.398104,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:05.484200,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:06.544407,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:07.645453,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:08.723950,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:09.789597,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:10.883826,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:11.964396,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:13.036335,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:14.131540,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:15.203046,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:16.287426,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:17.335211,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:18.413016,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:19.488054,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:20.571599,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:21.644111,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:22.724712,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:23.808799,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
08-01-2023 09:17:24.881029,"(3.7, 99999, 99990)","(7.0, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
