,Augusto Bravo,Charmed Destiny,Gentacheeva,Irish Knight,Sunday Bowler,Nairobi,Xylina Warrior,Monks
04-01-2023 12:09:39.234200,"(41.0, 90.0, 85.71428571428571)","(2.05, 2.38, 2.37574931880109)","(31.0, 60.0, 59.14285714285714)","(6.5, 9.8, 9.759550561797754)","(81.0, 140.0, 135.0)","(26.0, 40.0, 39.450980392156865)","(5.0, 5.9, 5.800990099009901)","(3.9, 4.2, 4.152805280528053)"
04-01-2023 12:09:40.248269,"(41.0, 90.0, 85.71428571428571)","(2.05, 2.38, 2.37574931880109)","(31.0, 60.0, 59.14285714285714)","(6.5, 9.8, 9.759550561797754)","(81.0, 160.0, 146.66666666666666)","(26.0, 40.0, 39.450980392156865)","(5.0, 5.9, 5.800990099009901)","(3.9, 4.2, 4.134061135371179)"
04-01-2023 12:09:41.305822,"(41.0, 90.0, 85.71428571428571)","(2.05, 2.38, 2.37574931880109)","(31.0, 60.0, 59.14285714285714)","(6.5, 9.8, 9.759550561797754)","(81.0, 160.0, 142.5)","(26.0, 40.0, 39.450980392156865)","(5.0, 5.9, 5.800990099009901)","(3.9, 4.2, 4.098017621145374)"
04-01-2023 12:09:42.370697,"(41.0, 90.0, 85.71428571428571)","(2.05, 2.38, 2.378525641025641)","(31.0, 60.0, 59.14285714285714)","(6.5, 9.8, 9.759550561797754)","(81.0, 160.0, 142.5)","(26.0, 40.0, 39.450980392156865)","(5.0, 5.9, 5.847794117647059)","(3.9, 4.1, 4.136749633967789)"
04-01-2023 12:09:43.416490,"(41.0, 90.0, 85.71428571428571)","(2.05, 2.38, 2.37512)","(31.0, 60.0, 59.14285714285714)","(7.0, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.450980392156865)","(5.0, 5.9, 5.847794117647059)","(3.9, 4.2, 4.136470588235294)"
04-01-2023 12:09:44.492262,"(41.0, 90.0, 86.0)","(2.05, 2.38, 2.3742105263157893)","(31.0, 60.0, 59.14285714285714)","(7.0, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.450980392156865)","(5.0, 5.9, 5.847794117647059)","(3.9, 4.2, 4.136470588235294)"
04-01-2023 12:09:45.509882,"(41.0, 90.0, 86.0)","(2.05, 2.38, 2.3742105263157893)","(31.0, 60.0, 59.14285714285714)","(7.0, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.450980392156865)","(5.0, 5.9, 5.847794117647059)","(3.9, 4.2, 4.13542600896861)"
04-01-2023 12:09:46.513477,"(41.0, 90.0, 86.0)","(2.05, 2.38, 2.3752419354838707)","(31.0, 60.0, 59.14285714285714)","(7.0, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.450980392156865)","(5.0, 5.9, 5.867010309278351)","(3.9, 4.2, 4.13542600896861)"
04-01-2023 12:09:47.682936,"(41.0, 90.0, 86.0)","(2.05, 2.38, 2.3752419354838707)","(31.0, 60.0, 59.14285714285714)","(7.0, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.35849056603774)","(5.0, 5.9, 5.960810810810811)","(3.9, 4.2, 4.115737704918033)"
04-01-2023 12:09:48.737621,"(41.0, 90.0, 86.0)","(2.05, 2.38, 2.372558139534884)","(31.0, 60.0, 59.14285714285714)","(7.0, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.44)","(5.0, 6.0, 5.968181818181819)","(3.9, 4.2, 4.131861198738171)"
04-01-2023 12:09:49.774319,"(41.0, 90.0, 86.0)","(2.05, 2.36, 2.357272727272727)","(31.0, 60.0, 59.14285714285714)","(7.0, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.44)","(5.0, 6.0, 5.968181818181819)","(3.9, 4.2, 4.14217877094972)"
04-01-2023 12:09:50.751992,"(41.0, 90.0, 86.0)","(2.05, 2.36, 2.35690036900369)","(31.0, 60.0, 59.14285714285714)","(7.0, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.44)","(5.0, 6.0, 5.968181818181819)","(3.9, 4.2, 4.14825)"
04-01-2023 12:09:51.769839,"(41.0, 90.0, 86.0)","(2.05, 2.36, 2.35690036900369)","(31.0, 60.0, 59.0)","(7.0, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.44)","(5.0, 6.0, 5.968181818181819)","(3.9, 4.2, 4.1799382716049385)"
04-01-2023 12:09:52.788198,"(41.0, 90.0, 86.0)","(2.05, 2.36, 2.35690036900369)","(31.0, 60.0, 59.0)","(7.5, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.44)","(5.0, 6.0, 5.968181818181819)","(3.9, 4.2, 4.1799382716049385)"
04-01-2023 12:09:53.774979,"(41.0, 90.0, 86.0)","(2.05, 2.36, 2.35690036900369)","(31.0, 60.0, 59.0)","(7.5, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.44)","(5.0, 6.0, 5.968181818181819)","(3.9, 4.2, 4.1799382716049385)"
04-01-2023 12:09:54.794618,"(41.0, 90.0, 86.0)","(2.05, 2.36, 2.3499999999999996)","(31.0, 60.0, 59.0)","(7.5, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.44)","(5.0, 6.0, 5.968181818181819)","(3.9, 4.2, 4.1799382716049385)"
04-01-2023 12:09:55.790082,"(41.0, 90.0, 86.0)","(2.05, 2.38, 2.354608695652174)","(31.0, 60.0, 59.0)","(7.5, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.44)","(5.0, 6.0, 5.968181818181819)","(3.9, 4.2, 4.1933823529411764)"
04-01-2023 12:09:56.773462,"(41.0, 85.0, 84.5)","(2.05, 2.36, 2.3568)","(31.0, 60.0, 59.0)","(7.5, 9.8, 9.721739130434782)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.35849056603774)","(5.0, 6.0, 5.968181818181819)","(3.9, 4.2, 4.200628930817611)"
04-01-2023 12:09:57.788234,"(41.0, 85.0, 84.5)","(2.05, 2.36, 2.3477777777777775)","(31.0, 60.0, 59.0)","(7.5, 9.8, 9.711475409836066)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.35849056603774)","(5.0, 6.0, 5.968181818181819)","(3.9, 4.3, 4.200628930817611)"
04-01-2023 12:09:58.760545,"(41.0, 85.0, 84.5)","(2.05, 2.36, 2.3477777777777775)","(31.0, 60.0, 59.0)","(7.5, 9.8, 9.711475409836066)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.35849056603774)","(5.0, 6.0, 5.9543478260869565)","(3.9, 4.3, 4.182242990654205)"
04-01-2023 12:09:59.853824,"(41.0, 85.0, 84.5)","(2.05, 2.36, 2.3564556962025316)","(31.0, 60.0, 59.0)","(7.5, 9.8, 9.742857142857144)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.35849056603774)","(5.0, 6.0, 5.965)","(3.9, 4.2, 4.182242990654205)"
04-01-2023 12:10:00.872216,"(41.0, 85.0, 84.44444444444444)","(2.05, 2.36, 2.3564556962025316)","(31.0, 60.0, 59.0)","(7.5, 9.8, 9.742857142857144)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.35849056603774)","(5.0, 6.0, 5.965)","(3.9, 4.2, 4.182242990654205)"
04-01-2023 12:10:01.884231,"(41.0, 85.0, 84.44444444444444)","(2.05, 2.38, 2.3575675675675676)","(31.0, 60.0, 59.0)","(7.5, 9.8, 9.715384615384616)","(81.0, 160.0, 142.5)","(31.0, 40.0, 39.44)","(5.0, 6.0, 5.976666666666667)","(3.9, 4.2, 4.218238993710692)"
04-01-2023 12:10:02.841423,"(41.0, 85.0, 84.54545454545455)","(2.05, 2.36, 2.3582417582417583)","(31.0, 60.0, 59.0)","(7.5, 9.8, 9.605882352941176)","(81.0, 160.0, 154.16666666666666)","(31.0, 40.0, 39.44)","(5.0, 6.0, 5.867543859649123)","(3.9, 4.3, 4.234673366834171)"
04-01-2023 12:10:03.806117,"(41.0, 85.0, 84.76190476190476)","(2.05, 2.36, 2.3454545454545452)","(31.0, 60.0, 59.333333333333336)","(7.5, 9.6, 9.553333333333333)","(81.0, 160.0, 154.16666666666666)","(31.0, 40.0, 39.44)","(5.0, 5.9, 5.854901960784314)","(3.9, 4.3, 4.238095238095238)"
04-01-2023 12:10:04.788503,"(41.0, 85.0, 84.76190476190476)","(2.05, 2.36, 2.351968503937008)","(31.0, 60.0, 59.333333333333336)","(7.5, 9.6, 9.553333333333333)","(81.0, 160.0, 156.36363636363637)","(31.0, 40.0, 39.44)","(5.0, 5.9, 5.850537634408602)","(3.9, 4.3, 4.242731277533039)"
04-01-2023 12:10:05.789769,"(41.0, 85.0, 82.63888888888889)","(2.05, 2.36, 2.351968503937008)","(31.0, 60.0, 59.333333333333336)","(7.5, 9.6, 9.4)","(81.0, 160.0, 156.36363636363637)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.9, 5.8342857142857145)","(3.9, 4.3, 4.306392694063927)"
04-01-2023 12:10:06.759011,"(41.0, 85.0, 82.63888888888889)","(2.05, 2.36, 2.3516030534351144)","(31.0, 60.0, 59.333333333333336)","(7.5, 9.4, 9.303846153846154)","(81.0, 160.0, 156.36363636363637)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.9, 5.8342857142857145)","(3.9, 4.4, 4.306487695749441)"
04-01-2023 12:10:07.836375,"(41.0, 85.0, 82.63888888888889)","(2.05, 2.36, 2.3516030534351144)","(31.0, 60.0, 59.333333333333336)","(7.5, 9.4, 9.286363636363635)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.8, 5.797391304347826)","(3.9, 4.4, 4.306487695749441)"
04-01-2023 12:10:08.863042,"(41.0, 85.0, 82.63888888888889)","(2.05, 2.36, 2.3516030534351144)","(31.0, 60.0, 59.333333333333336)","(7.5, 9.4, 9.286363636363635)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.8, 5.794354838709677)","(3.7, 4.4, 4.31116173120729)"
04-01-2023 12:10:09.838976,"(41.0, 85.0, 82.63888888888889)","(2.05, 2.36, 2.353103448275862)","(31.0, 60.0, 59.333333333333336)","(7.5, 9.4, 9.268292682926829)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.8, 5.794354838709677)","(3.7, 4.4, 4.31116173120729)"
04-01-2023 12:10:10.861270,"(41.0, 85.0, 82.56756756756756)","(2.05, 2.36, 2.3527927927927927)","(31.0, 60.0, 57.27272727272727)","(7.5, 9.4, 9.268292682926829)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.8, 5.794354838709677)","(3.7, 4.4, 4.31116173120729)"
04-01-2023 12:10:11.913579,"(41.0, 85.0, 82.56756756756756)","(2.05, 2.36, 2.3453801169590642)","(31.0, 55.0, 53.0)","(7.5, 9.4, 9.268292682926829)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.8, 5.792857142857143)","(3.7, 4.4, 4.325615763546798)"
04-01-2023 12:10:12.923281,"(41.0, 85.0, 82.56756756756756)","(2.05, 2.36, 2.3447398843930634)","(31.0, 60.0, 54.34782608695652)","(7.5, 9.4, 9.25)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.8, 5.792857142857143)","(3.7, 4.4, 4.33771186440678)"
04-01-2023 12:10:13.965809,"(41.0, 85.0, 82.42857142857143)","(2.05, 2.36, 2.348860759493671)","(31.0, 60.0, 54.34782608695652)","(7.5, 9.2, 9.136363636363637)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.8, 5.792857142857143)","(3.7, 4.4, 4.36606334841629)"
04-01-2023 12:10:15.225221,"(41.0, 85.0, 82.42857142857143)","(2.05, 2.36, 2.348860759493671)","(31.0, 60.0, 54.34782608695652)","(7.5, 9.2, 9.34)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.8, 5.838392857142857)","(3.7, 4.4, 4.380536912751678)"
04-01-2023 12:10:16.208247,"(41.0, 85.0, 82.42857142857143)","(2.05, 2.34, 2.3329466357308584)","(31.0, 60.0, 54.34782608695652)","(7.5, 9.4, 9.34)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.9, 5.849264705882353)","(3.7, 4.4, 4.377142857142857)"
04-01-2023 12:10:17.184410,"(41.0, 85.0, 82.56756756756756)","(2.05, 2.34, 2.3324791086350976)","(31.0, 60.0, 54.34782608695652)","(7.5, 9.4, 9.313513513513513)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.9, 5.849264705882353)","(3.7, 4.4, 4.356842105263158)"
04-01-2023 12:10:18.215869,"(41.0, 85.0, 82.56756756756756)","(2.05, 2.34, 2.3332330827067667)","(31.0, 60.0, 54.34782608695652)","(7.5, 9.4, 9.313513513513513)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.9, 5.754166666666666)","(3.8, 4.4, 4.356842105263158)"
04-01-2023 12:10:19.217547,"(41.0, 85.0, 82.56756756756756)","(2.05, 2.34, 2.3338014527845035)","(31.0, 60.0, 54.34782608695652)","(7.5, 9.4, 9.313513513513513)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.541666666666664)","(5.0, 5.8, 5.745303867403315)","(3.8, 4.4, 4.38578431372549)"
04-01-2023 12:10:20.241527,"(41.0, 85.0, 82.56756756756756)","(2.05, 2.34, 2.334285714285714)","(31.0, 60.0, 55.26315789473684)","(7.5, 9.4, 9.313513513513513)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.56)","(5.0, 5.8, 5.745303867403315)","(3.8, 4.4, 4.384491978609626)"
04-01-2023 12:10:21.248114,"(41.0, 85.0, 82.56756756756756)","(2.05, 2.34, 2.334285714285714)","(31.0, 60.0, 55.26315789473684)","(7.5, 9.4, 9.313513513513513)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.56)","(5.0, 5.8, 5.757327586206896)","(3.7, 4.4, 4.384491978609626)"
04-01-2023 12:10:22.267225,"(41.0, 85.0, 82.56756756756756)","(2.05, 2.34, 2.334918414918415)","(31.0, 60.0, 55.26315789473684)","(7.5, 9.4, 9.313513513513513)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.56)","(5.0, 5.8, 5.757327586206896)","(3.7, 4.4, 4.384491978609626)"
04-01-2023 12:10:23.301755,"(41.0, 85.0, 82.56756756756756)","(2.05, 2.34, 2.334918414918415)","(31.0, 60.0, 55.26315789473684)","(7.5, 9.4, 9.313513513513513)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.7542857142857144)","(3.7, 4.4, 4.4207084468664855)"
04-01-2023 12:10:24.372118,"(41.0, 85.0, 82.8048780487805)","(2.05, 2.34, 2.327002288329519)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.157142857142857)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.7542857142857144)","(3.7, 4.5, 4.413456464379948)"
04-01-2023 12:10:25.425033,"(41.0, 85.0, 82.56756756756756)","(2.05, 2.34, 2.327002288329519)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.157142857142857)","(81.0, 160.0, 156.66666666666666)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.751931330472103)","(3.7, 4.5, 4.416539440203563)"
04-01-2023 12:10:26.518505,"(41.0, 85.0, 82.56756756756756)","(2.05, 2.34, 2.324297520661157)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.157142857142857)","(81.0, 160.0, 153.33333333333334)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.752340425531915)","(3.7, 4.5, 4.413456464379948)"
04-01-2023 12:10:27.588862,"(41.0, 85.0, 81.4)","(2.05, 2.34, 2.325148514851485)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.157142857142857)","(81.0, 160.0, 154.0)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.752340425531915)","(3.8, 4.5, 4.413456464379948)"
04-01-2023 12:10:28.662647,"(41.0, 85.0, 81.4)","(2.05, 2.34, 2.324375)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.157142857142857)","(81.0, 160.0, 154.0)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.752340425531915)","(3.8, 4.5, 4.405202312138728)"
04-01-2023 12:10:29.891280,"(41.0, 85.0, 82.0)","(2.05, 2.34, 2.3282716049382715)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.044444444444444)","(81.0, 160.0, 153.33333333333334)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.755731225296443)","(3.8, 4.5, 4.405202312138728)"
04-01-2023 12:10:30.899075,"(41.0, 85.0, 82.09677419354838)","(2.05, 2.34, 2.3282716049382715)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.044444444444444)","(81.0, 160.0, 153.33333333333334)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.755731225296443)","(3.8, 4.5, 4.405202312138728)"
04-01-2023 12:10:31.918361,"(41.0, 85.0, 81.78571428571429)","(2.05, 2.34, 2.3278195488721805)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.044444444444444)","(81.0, 160.0, 153.33333333333334)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.8293333333333335)","(3.8, 4.5, 4.404373177842566)"
04-01-2023 12:10:32.987662,"(41.0, 85.0, 81.51515151515152)","(2.05, 2.34, 2.3213793103448275)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.044444444444444)","(81.0, 160.0, 152.0)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.9, 5.801851851851851)","(3.8, 4.5, 4.381430536451169)"
04-01-2023 12:10:33.967020,"(41.0, 85.0, 81.51515151515152)","(2.05, 2.34, 2.327246376811594)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.044444444444444)","(81.0, 160.0, 152.0)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.9, 5.801851851851851)","(3.8, 4.5, 4.408879492600423)"
04-01-2023 12:10:35.035783,"(41.0, 85.0, 81.51515151515152)","(2.05, 2.34, 2.330121951219512)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.044444444444444)","(81.0, 160.0, 152.0)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.9, 5.801851851851851)","(3.8, 4.5, 4.408879492600423)"
04-01-2023 12:10:36.106317,"(41.0, 100.0, 85.58823529411765)","(2.05, 2.34, 2.330121951219512)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 8.941666666666666)","(81.0, 160.0, 152.0)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.9, 5.828378378378378)","(3.8, 4.5, 4.408879492600423)"
04-01-2023 12:10:37.126171,"(41.0, 100.0, 86.11111111111111)","(2.05, 2.34, 2.330121951219512)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.0, 8.941666666666666)","(81.0, 160.0, 152.0)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.9, 5.822058823529412)","(3.8, 4.5, 4.407311827956989)"
04-01-2023 12:10:38.202372,"(41.0, 100.0, 86.11111111111111)","(2.05, 2.34, 2.3315844155844156)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.0, 8.926315789473685)","(81.0, 160.0, 152.0)","(31.0, 40.0, 39.471698113207545)","(5.0, 5.9, 5.803636363636364)","(3.8, 4.5, 4.405274725274726)"
04-01-2023 12:10:39.335011,"(41.0, 95.0, 90.0)","(2.05, 2.34, 2.330716049382716)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 8.988888888888889)","(81.0, 160.0, 152.0)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.9, 5.803636363636364)","(3.8, 4.5, 4.405066079295154)"
04-01-2023 12:10:40.333443,"(41.0, 95.0, 89.44444444444444)","(2.05, 2.34, 2.3302676399026763)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 8.988888888888889)","(81.0, 160.0, 152.5)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.9, 5.796350364963503)","(3.8, 4.5, 4.405066079295154)"
04-01-2023 12:10:41.373563,"(41.0, 95.0, 89.44444444444444)","(2.05, 2.34, 2.33010989010989)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.135)","(81.0, 160.0, 153.33333333333334)","(31.0, 40.0, 39.583333333333336)","(5.0, 5.8, 5.78051948051948)","(3.8, 4.5, 4.405066079295154)"
04-01-2023 12:10:42.418081,"(41.0, 95.0, 89.44444444444444)","(2.05, 2.34, 2.33010989010989)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.135)","(81.0, 160.0, 153.33333333333334)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.78051948051948)","(3.8, 4.5, 4.405066079295154)"
04-01-2023 12:10:43.423682,"(41.0, 95.0, 89.44444444444444)","(2.05, 2.34, 2.329247311827957)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.135)","(81.0, 160.0, 153.33333333333334)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.78051948051948)","(3.8, 4.5, 4.405066079295154)"
04-01-2023 12:10:44.398415,"(41.0, 90.0, 84.28571428571429)","(2.05, 2.34, 2.330521327014218)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.135)","(81.0, 160.0, 153.33333333333334)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.782558139534884)","(3.8, 4.5, 4.405066079295154)"
04-01-2023 12:10:45.351099,"(41.0, 90.0, 85.86206896551724)","(2.05, 2.34, 2.330045248868778)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.135)","(81.0, 160.0, 153.33333333333334)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.782558139534884)","(3.8, 4.5, 4.405066079295154)"
04-01-2023 12:10:46.317368,"(41.0, 90.0, 85.86206896551724)","(2.05, 2.34, 2.321818181818182)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.135)","(81.0, 160.0, 153.33333333333334)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.795945945945946)","(3.8, 4.5, 4.405066079295154)"
04-01-2023 12:10:47.354158,"(41.0, 85.0, 84.28571428571429)","(2.05, 2.34, 2.329090909090909)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.135)","(81.0, 160.0, 153.33333333333334)","(31.0, 40.0, 39.59183673469388)","(5.0, 5.8, 5.7829411764705885)","(3.8, 4.5, 4.404008908685969)"
04-01-2023 12:10:48.474657,"(41.0, 85.0, 83.88888888888889)","(2.05, 2.34, 2.32890756302521)","(31.0, 60.0, 57.35294117647059)","(7.5, 9.2, 9.216326530612244)","(81.0, 160.0, 153.33333333333334)","(31.0, 40.0, 39.702127659574465)","(5.0, 5.8, 5.796713615023474)","(3.8, 4.5, 4.419076305220884)"
04-01-2023 12:10:49.718302,"(41.0, 85.0, 82.08333333333333)","(2.05, 2.28, 2.296986301369863)","(31.0, 60.0, 57.89473684210526)","(7.5, 9.4, 9.347368421052632)","(81.0, 160.0, 155.0)","(31.0, 40.0, 41.142857142857146)","(5.0, 5.8, 5.831730769230769)","(3.8, 4.5, 4.435260115606937)"
04-01-2023 12:10:50.811910,"(41.0, 85.0, 82.08333333333333)","(2.05, 2.3, 2.296986301369863)","(31.0, 60.0, 57.89473684210526)","(7.5, 9.4, 9.347368421052632)","(81.0, 160.0, 155.0)","(31.0, 42.0, 41.142857142857146)","(5.0, 5.9, 5.831730769230769)","(3.8, 4.5, 4.435260115606937)"
04-01-2023 12:10:51.945739,"(41.0, 85.0, 82.08333333333333)","(2.05, 2.32, 2.3102272727272726)","(31.0, 60.0, 57.89473684210526)","(7.5, 9.4, 9.259574468085106)","(81.0, 160.0, 155.0)","(31.0, 42.0, 41.0)","(5.0, 5.9, 5.831730769230769)","(3.8, 4.5, 4.3990322580645165)"
04-01-2023 12:10:52.992547,"(41.0, 85.0, 83.125)","(2.05, 2.32, 2.305546218487395)","(31.0, 60.0, 57.89473684210526)","(7.5, 9.4, 9.259574468085106)","(81.0, 160.0, 155.0)","(31.0, 42.0, 41.23809523809524)","(5.0, 5.9, 5.831730769230769)","(3.8, 4.4, 4.388091822094691)"
04-01-2023 12:10:54.000496,"(41.0, 85.0, 83.125)","(2.05, 2.32, 2.3061764705882353)","(31.0, 60.0, 57.333333333333336)","(7.5, 9.4, 9.2)","(81.0, 160.0, 155.0)","(31.0, 42.0, 41.23809523809524)","(5.0, 5.9, 5.831730769230769)","(3.8, 4.5, 4.394153846153846)"
04-01-2023 12:10:55.041486,"(41.0, 85.0, 83.33333333333333)","(2.05, 2.32, 2.3060740740740737)","(31.0, 60.0, 55.05882352941177)","(7.5, 9.2, 9.1)","(81.0, 160.0, 156.66666666666666)","(31.0, 42.0, 41.23809523809524)","(5.0, 5.9, 5.848175182481752)","(3.8, 4.5, 4.390934844192635)"
04-01-2023 12:10:56.100917,"(41.0, 85.0, 83.51851851851852)","(2.05, 2.32, 2.306474820143885)","(31.0, 60.0, 51.266666666666666)","(7.5, 9.2, 9.106666666666666)","(81.0, 160.0, 156.66666666666666)","(31.0, 42.0, 41.23809523809524)","(5.0, 5.9, 5.865346534653465)","(3.8, 4.5, 4.390934844192635)"
04-01-2023 12:10:57.191508,"(41.0, 85.0, 83.18181818181819)","(2.05, 2.32, 2.3051957295373664)","(31.0, 55.0, 52.333333333333336)","(7.5, 9.2, 9.22857142857143)","(81.0, 160.0, 156.66666666666666)","(31.0, 42.0, 41.23809523809524)","(5.0, 5.9, 5.772380952380952)","(3.8, 4.5, 4.399099099099099)"
04-01-2023 12:10:58.201866,"(41.0, 85.0, 83.18181818181819)","(2.05, 2.32, 2.311754385964912)","(31.0, 55.0, 52.333333333333336)","(7.5, 9.4, 9.22857142857143)","(81.0, 160.0, 156.66666666666666)","(31.0, 42.0, 41.65217391304348)","(5.0, 5.8, 5.7768)","(3.8, 4.5, 4.39367088607595)"
04-01-2023 12:10:59.199935,"(41.0, 85.0, 83.26086956521739)","(2.05, 2.32, 2.309775784753363)","(31.0, 55.0, 52.333333333333336)","(7.5, 9.4, 9.296774193548387)","(81.0, 160.0, 156.66666666666666)","(31.0, 42.0, 41.68)","(5.0, 5.8, 5.778358208955224)","(3.8, 4.5, 4.388500727802038)"
04-01-2023 12:11:00.188984,"(41.0, 85.0, 82.77777777777777)","(2.05, 2.32, 2.3077966101694916)","(31.0, 50.0, 49.0)","(7.5, 9.4, 9.274626865671642)","(81.0, 160.0, 156.66666666666666)","(31.0, 42.0, 41.68)","(5.0, 5.8, 5.778358208955224)","(3.8, 4.5, 4.388500727802038)"
04-01-2023 12:11:01.258967,"(41.0, 85.0, 83.125)","(2.05, 2.32, 2.313134328358209)","(31.0, 55.0, 47.44)","(7.5, 9.4, 9.130434782608695)","(81.0, 160.0, 156.66666666666666)","(31.0, 42.0, 41.68)","(5.0, 5.8, 5.773885350318471)","(3.8, 4.5, 4.386322188449848)"
