,Assassinator,Wrangler Nz,Culture King,Dancing Finn,Joes A Character,Stratofortress Nz,Brantley Nz
222,"[datetime.datetime(2022, 11, 28, 16, 22, 34, 376156), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 22, 34, 376156), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 34, 376156), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 22, 34, 376156), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 34, 376156), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 22, 34, 376156), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 34, 376156), 5.5, 99999]"
223,"[datetime.datetime(2022, 11, 28, 16, 22, 35, 612732), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 22, 35, 612732), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 35, 612732), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 22, 35, 612732), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 35, 612732), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 22, 35, 612732), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 35, 612732), 5.5, 99999]"
224,"[datetime.datetime(2022, 11, 28, 16, 22, 36, 792218), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 22, 36, 792218), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 36, 792218), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 22, 36, 792218), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 36, 792218), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 22, 36, 792218), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 36, 792218), 5.5, 99999]"
225,"[datetime.datetime(2022, 11, 28, 16, 22, 37, 994050), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 22, 37, 994050), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 37, 994050), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 22, 37, 994050), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 37, 994050), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 22, 37, 994050), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 37, 994050), 5.5, 99999]"
226,"[datetime.datetime(2022, 11, 28, 16, 22, 39, 167191), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 22, 39, 167191), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 39, 167191), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 22, 39, 167191), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 39, 167191), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 22, 39, 167191), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 39, 167191), 5.5, 99999]"
227,"[datetime.datetime(2022, 11, 28, 16, 22, 40, 352920), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 22, 40, 352920), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 40, 352920), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 22, 40, 352920), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 40, 352920), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 22, 40, 352920), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 40, 352920), 5.5, 99999]"
228,"[datetime.datetime(2022, 11, 28, 16, 22, 41, 552775), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 22, 41, 552775), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 41, 552775), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 22, 41, 552775), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 41, 552775), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 22, 41, 552775), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 41, 552775), 5.5, 99999]"
229,"[datetime.datetime(2022, 11, 28, 16, 22, 42, 745735), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 22, 42, 745735), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 42, 745735), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 22, 42, 745735), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 42, 745735), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 22, 42, 745735), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 42, 745735), 5.5, 99999]"
230,"[datetime.datetime(2022, 11, 28, 16, 22, 43, 942010), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 22, 43, 942010), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 43, 942010), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 22, 43, 942010), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 43, 942010), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 22, 43, 942010), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 43, 942010), 5.5, 99999]"
231,"[datetime.datetime(2022, 11, 28, 16, 22, 45, 127893), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 45, 127893), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 45, 127893), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 22, 45, 127893), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 45, 127893), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 22, 45, 127893), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 45, 127893), 5.5, 99999]"
232,"[datetime.datetime(2022, 11, 28, 16, 22, 46, 305765), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 46, 305765), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 46, 305765), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 22, 46, 305765), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 46, 305765), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 22, 46, 305765), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 46, 305765), 5.5, 99999]"
233,"[datetime.datetime(2022, 11, 28, 16, 22, 47, 518111), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 47, 518111), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 47, 518111), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 22, 47, 518111), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 47, 518111), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 22, 47, 518111), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 47, 518111), 5.5, 99999]"
234,"[datetime.datetime(2022, 11, 28, 16, 22, 48, 758757), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 48, 758757), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 48, 758757), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 22, 48, 758757), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 48, 758757), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 22, 48, 758757), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 48, 758757), 5.5, 99999]"
235,"[datetime.datetime(2022, 11, 28, 16, 22, 49, 994080), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 49, 994080), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 49, 994080), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 22, 49, 994080), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 49, 994080), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 22, 49, 994080), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 49, 994080), 5.5, 99999]"
236,"[datetime.datetime(2022, 11, 28, 16, 22, 51, 232874), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 51, 232874), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 51, 232874), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 22, 51, 232874), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 51, 232874), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 22, 51, 232874), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 51, 232874), 5.5, 99999]"
237,"[datetime.datetime(2022, 11, 28, 16, 22, 52, 440492), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 52, 440492), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 52, 440492), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 22, 52, 440492), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 52, 440492), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 22, 52, 440492), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 52, 440492), 5.5, 99999]"
238,"[datetime.datetime(2022, 11, 28, 16, 22, 53, 657278), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 53, 657278), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 53, 657278), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 22, 53, 657278), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 53, 657278), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 22, 53, 657278), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 53, 657278), 5.5, 99999]"
239,"[datetime.datetime(2022, 11, 28, 16, 22, 54, 845529), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 54, 845529), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 54, 845529), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 22, 54, 845529), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 54, 845529), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 22, 54, 845529), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 54, 845529), 5.5, 99999]"
240,"[datetime.datetime(2022, 11, 28, 16, 22, 56, 43025), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 56, 43025), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 56, 43025), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 22, 56, 43025), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 56, 43025), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 22, 56, 43025), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 56, 43025), 5.5, 99999]"
241,"[datetime.datetime(2022, 11, 28, 16, 22, 57, 254071), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 57, 254071), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 57, 254071), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 22, 57, 254071), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 57, 254071), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 22, 57, 254071), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 57, 254071), 5.5, 99999]"
242,"[datetime.datetime(2022, 11, 28, 16, 22, 58, 432691), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 58, 432691), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 58, 432691), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 22, 58, 432691), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 58, 432691), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 22, 58, 432691), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 58, 432691), 5.5, 99999]"
243,"[datetime.datetime(2022, 11, 28, 16, 22, 59, 631780), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 59, 631780), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 59, 631780), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 22, 59, 631780), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 22, 59, 631780), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 22, 59, 631780), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 22, 59, 631780), 5.5, 99999]"
244,"[datetime.datetime(2022, 11, 28, 16, 23, 0, 817626), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 0, 817626), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 0, 817626), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 0, 817626), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 0, 817626), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 0, 817626), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 0, 817626), 5.5, 99999]"
245,"[datetime.datetime(2022, 11, 28, 16, 23, 1, 995377), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 1, 995377), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 1, 995377), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 1, 995377), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 1, 995377), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 1, 995377), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 1, 995377), 5.5, 99999]"
246,"[datetime.datetime(2022, 11, 28, 16, 23, 3, 197761), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 3, 197761), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 3, 197761), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 3, 197761), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 3, 197761), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 3, 197761), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 3, 197761), 5.5, 99999]"
247,"[datetime.datetime(2022, 11, 28, 16, 23, 4, 385465), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 4, 385465), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 4, 385465), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 4, 385465), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 4, 385465), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 4, 385465), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 4, 385465), 5.5, 99999]"
248,"[datetime.datetime(2022, 11, 28, 16, 23, 5, 562009), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 5, 562009), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 5, 562009), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 5, 562009), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 5, 562009), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 5, 562009), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 5, 562009), 5.5, 99999]"
249,"[datetime.datetime(2022, 11, 28, 16, 23, 6, 789944), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 6, 789944), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 6, 789944), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 6, 789944), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 6, 789944), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 6, 789944), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 6, 789944), 5.5, 99999]"
250,"[datetime.datetime(2022, 11, 28, 16, 23, 7, 990494), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 7, 990494), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 7, 990494), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 7, 990494), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 7, 990494), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 7, 990494), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 7, 990494), 5.5, 99999]"
251,"[datetime.datetime(2022, 11, 28, 16, 23, 9, 231022), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 9, 231022), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 9, 231022), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 9, 231022), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 9, 231022), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 9, 231022), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 9, 231022), 5.5, 99999]"
252,"[datetime.datetime(2022, 11, 28, 16, 23, 10, 434289), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 10, 434289), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 10, 434289), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 10, 434289), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 10, 434289), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 10, 434289), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 10, 434289), 5.5, 99999]"
253,"[datetime.datetime(2022, 11, 28, 16, 23, 11, 610677), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 11, 610677), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 11, 610677), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 11, 610677), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 11, 610677), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 11, 610677), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 11, 610677), 5.5, 99999]"
254,"[datetime.datetime(2022, 11, 28, 16, 23, 12, 815486), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 12, 815486), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 12, 815486), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 12, 815486), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 12, 815486), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 12, 815486), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 12, 815486), 5.5, 99999]"
255,"[datetime.datetime(2022, 11, 28, 16, 23, 14, 56757), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 14, 56757), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 14, 56757), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 14, 56757), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 14, 56757), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 14, 56757), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 14, 56757), 5.5, 99999]"
256,"[datetime.datetime(2022, 11, 28, 16, 23, 15, 244662), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 15, 244662), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 15, 244662), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 15, 244662), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 15, 244662), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 15, 244662), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 15, 244662), 5.5, 99999]"
257,"[datetime.datetime(2022, 11, 28, 16, 23, 16, 458410), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 16, 458410), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 16, 458410), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 16, 458410), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 16, 458410), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 16, 458410), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 16, 458410), 5.5, 99999]"
258,"[datetime.datetime(2022, 11, 28, 16, 23, 17, 675618), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 17, 675618), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 17, 675618), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 17, 675618), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 17, 675618), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 17, 675618), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 17, 675618), 5.5, 99999]"
259,"[datetime.datetime(2022, 11, 28, 16, 23, 18, 926448), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 18, 926448), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 18, 926448), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 18, 926448), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 18, 926448), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 18, 926448), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 18, 926448), 5.5, 99999]"
260,"[datetime.datetime(2022, 11, 28, 16, 23, 20, 127258), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 20, 127258), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 20, 127258), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 20, 127258), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 20, 127258), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 20, 127258), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 20, 127258), 5.5, 99999]"
261,"[datetime.datetime(2022, 11, 28, 16, 23, 21, 335229), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 21, 335229), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 21, 335229), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 21, 335229), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 21, 335229), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 21, 335229), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 21, 335229), 5.5, 99999]"
262,"[datetime.datetime(2022, 11, 28, 16, 23, 22, 526458), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 22, 526458), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 22, 526458), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 22, 526458), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 22, 526458), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 22, 526458), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 22, 526458), 5.5, 99999]"
263,"[datetime.datetime(2022, 11, 28, 16, 23, 23, 751007), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 23, 751007), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 23, 751007), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 23, 751007), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 23, 751007), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 23, 751007), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 23, 751007), 5.5, 99999]"
264,"[datetime.datetime(2022, 11, 28, 16, 23, 24, 942445), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 24, 942445), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 24, 942445), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 24, 942445), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 24, 942445), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 24, 942445), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 24, 942445), 5.5, 99999]"
265,"[datetime.datetime(2022, 11, 28, 16, 23, 26, 153995), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 26, 153995), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 26, 153995), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 26, 153995), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 26, 153995), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 26, 153995), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 26, 153995), 5.5, 99999]"
266,"[datetime.datetime(2022, 11, 28, 16, 23, 27, 364665), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 27, 364665), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 27, 364665), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 27, 364665), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 27, 364665), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 27, 364665), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 27, 364665), 5.5, 99999]"
267,"[datetime.datetime(2022, 11, 28, 16, 23, 28, 652637), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 652637), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 652637), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 652637), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 652637), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 652637), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 28, 652637), 5.5, 99999]"
268,"[datetime.datetime(2022, 11, 28, 16, 23, 29, 875008), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 875008), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 875008), 17.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 875008), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 875008), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 875008), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 23, 29, 875008), 5.5, 99999]"
