,Red Fox,Antequera,Diddley Squat,Zoufire,Big Bullet,Berry Foxie,World Action,Xtramagic
08-01-2023 12:12:21.843775,"(3.6, 4.5, 4.1695652173913045)","(8.5, 14.0, 13.23076923076923)","(3.9, 4.6, 4.433333333333333)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.1, 4.057142857142857)","(9.0, 12.0, 11.444444444444445)"
08-01-2023 12:12:23.112136,"(3.6, 4.5, 4.1695652173913045)","(8.5, 14.0, 13.23076923076923)","(3.9, 4.6, 4.433333333333333)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.1, 4.057142857142857)","(9.0, 12.0, 11.444444444444445)"
08-01-2023 12:12:24.330431,"(3.6, 4.5, 4.1695652173913045)","(8.5, 14.0, 13.23076923076923)","(3.9, 4.6, 4.442105263157895)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.1, 4.057142857142857)","(9.0, 12.0, 11.444444444444445)"
08-01-2023 12:12:25.500048,"(3.6, 4.5, 4.1695652173913045)","(8.5, 14.0, 13.23076923076923)","(3.9, 4.6, 4.442105263157895)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.1, 4.057142857142857)","(9.0, 12.0, 11.444444444444445)"
08-01-2023 12:12:26.617616,"(3.6, 4.5, 4.1695652173913045)","(8.5, 14.0, 13.23076923076923)","(3.9, 4.6, 4.442105263157895)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.1, 4.057142857142857)","(9.0, 12.0, 11.444444444444445)"
08-01-2023 12:12:27.710152,"(3.6, 4.5, 4.1695652173913045)","(8.5, 14.0, 13.23076923076923)","(3.9, 4.6, 4.442105263157895)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.1, 4.074999999999999)","(9.0, 12.0, 11.444444444444445)"
08-01-2023 12:12:28.785643,"(3.6, 4.5, 4.1695652173913045)","(8.5, 14.0, 13.23076923076923)","(3.9, 4.6, 4.442105263157895)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.1, 4.074999999999999)","(9.0, 12.0, 11.444444444444445)"
08-01-2023 12:12:29.862729,"(3.6, 4.5, 4.1695652173913045)","(8.5, 14.0, 13.23076923076923)","(3.9, 4.6, 4.442105263157895)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.1, 4.074999999999999)","(9.0, 12.0, 11.444444444444445)"
08-01-2023 12:12:30.943246,"(3.6, 4.5, 4.1695652173913045)","(8.5, 14.0, 13.765625)","(3.9, 4.6, 4.442105263157895)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.1, 4.074999999999999)","(9.0, 12.0, 11.444444444444445)"
08-01-2023 12:12:32.039621,"(3.6, 4.4, 4.25)","(8.5, 14.0, 13.765625)","(3.9, 4.6, 4.442105263157895)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.1, 4.003191489361702)","(9.0, 12.0, 11.444444444444445)"
08-01-2023 12:12:33.114987,"(3.6, 4.4, 4.25)","(8.5, 13.5, 13.1)","(3.9, 4.6, 4.442105263157895)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.2, 4.023809523809524)","(9.0, 12.0, 11.444444444444445)"
08-01-2023 12:12:34.211556,"(3.6, 4.4, 4.25)","(8.5, 13.5, 13.1)","(3.9, 4.6, 4.442105263157895)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.2, 4.023809523809524)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:35.284900,"(3.6, 4.4, 4.22)","(8.5, 13.5, 12.573529411764707)","(3.9, 4.6, 4.442105263157895)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.2, 4.023809523809524)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:36.335865,"(3.6, 4.4, 4.22)","(8.5, 13.5, 12.78)","(3.9, 4.6, 4.442105263157895)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.2, 4.023809523809524)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:37.429252,"(3.6, 4.4, 4.22)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.2, 4.023809523809524)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:38.421019,"(3.6, 4.4, 4.22)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.2, 3.998913043478261)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:39.424508,"(3.6, 4.4, 4.22)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.2, 3.979761904761905)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:40.421171,"(3.6, 4.4, 4.22)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.2, 3.979761904761905)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:41.447413,"(3.6, 4.4, 4.22)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.2, 4.178125)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:42.475489,"(3.6, 4.4, 4.22)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.3, 4.178125)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:43.566250,"(3.6, 4.4, 4.22)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.3, 4.178125)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:44.617492,"(3.6, 4.4, 4.22)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.3, 4.178125)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:45.632713,"(3.6, 4.4, 4.2)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.3, 4.178125)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:46.634821,"(3.6, 4.4, 4.175)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.3, 4.2025)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:47.618138,"(3.6, 4.3, 4.1499999999999995)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.3, 4.2025)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:48.557550,"(3.6, 4.3, 4.1499999999999995)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.3, 4.2025)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:49.546769,"(3.6, 4.3, 4.1499999999999995)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.3, 4.2025)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:50.583446,"(3.6, 4.3, 4.1499999999999995)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.3, 4.2025)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:51.634690,"(3.6, 4.3, 4.1499999999999995)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.3, 4.2025)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:52.687148,"(3.6, 4.3, 4.136363636363637)","(8.5, 14.0, 12.75)","(3.9, 4.7, 4.691666666666666)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.3, 4.228571428571429)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:53.704106,"(3.6, 4.3, 4.065625)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.65)","(7.5, 11.5, 11.333333333333334)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.4)","(3.5, 4.4, 4.228571428571429)","(9.0, 12.0, 11.421052631578947)"
08-01-2023 12:12:54.662029,"(3.6, 4.3, 4.065625)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.65)","(7.5, 11.5, 11.333333333333334)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.666666666666668)","(3.5, 4.4, 4.195454545454545)","(9.0, 12.0, 11.727272727272727)"
08-01-2023 12:12:55.624862,"(3.6, 4.3, 4.065625)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.65)","(7.5, 11.5, 11.333333333333334)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.666666666666668)","(3.5, 4.4, 4.195454545454545)","(9.0, 12.0, 11.727272727272727)"
08-01-2023 12:12:56.645921,"(3.6, 4.3, 4.065625)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.65)","(7.5, 11.5, 11.333333333333334)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.666666666666668)","(3.5, 4.4, 4.195454545454545)","(9.0, 12.0, 11.727272727272727)"
08-01-2023 12:12:57.657757,"(3.6, 4.3, 4.065625)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.65)","(7.5, 11.5, 11.333333333333334)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.666666666666668)","(3.5, 4.4, 4.25)","(9.0, 12.0, 11.727272727272727)"
08-01-2023 12:12:58.727971,"(3.6, 4.3, 4.065625)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.640000000000001)","(7.5, 11.5, 11.333333333333334)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.666666666666668)","(3.5, 4.4, 4.322222222222223)","(9.0, 12.0, 11.727272727272727)"
08-01-2023 12:12:59.810530,"(3.6, 4.3, 4.065625)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.640000000000001)","(7.5, 11.5, 11.333333333333334)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.666666666666668)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.7)"
08-01-2023 12:13:00.933830,"(3.6, 4.3, 4.040384615384616)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 11.5, 11.333333333333334)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.666666666666668)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.7)"
08-01-2023 12:13:01.960781,"(3.6, 4.3, 4.040384615384616)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 11.5, 11.333333333333334)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.666666666666668)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.942307692307692)"
08-01-2023 12:13:02.939148,"(3.6, 4.3, 4.040384615384616)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 11.5, 11.333333333333334)","(101.0, 220.0, 190.0)","(14.0, 23.0, 22.666666666666668)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.391666666666667)"
08-01-2023 12:13:04.086713,"(3.6, 4.3, 4.040384615384616)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 12.0, 11.595744680851064)","(101.0, 220.0, 190.0)","(14.0, 22.0, 21.166666666666668)","(3.5, 4.4, 4.3343750000000005)","(9.0, 11.5, 11.942307692307692)"
08-01-2023 12:13:05.075321,"(3.6, 4.3, 4.040384615384616)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 12.0, 11.736842105263158)","(101.0, 220.0, 190.0)","(14.0, 22.0, 21.166666666666668)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.942307692307692)"
08-01-2023 12:13:06.209843,"(3.6, 4.3, 4.040384615384616)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 12.0, 11.523809523809524)","(101.0, 220.0, 190.0)","(14.0, 22.0, 21.166666666666668)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.942307692307692)"
08-01-2023 12:13:07.209964,"(3.6, 4.3, 4.040384615384616)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 12.0, 11.523809523809524)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.942307692307692)"
08-01-2023 12:13:08.186895,"(3.6, 4.2, 4.155555555555556)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 12.0, 11.523809523809524)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.942307692307692)"
08-01-2023 12:13:09.161206,"(3.6, 4.2, 4.12)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 12.0, 11.523809523809524)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.942307692307692)"
08-01-2023 12:13:10.144712,"(3.6, 4.2, 4.12)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 12.0, 11.444444444444445)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.942307692307692)"
08-01-2023 12:13:11.129788,"(3.6, 4.2, 4.12)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 12.0, 11.411764705882353)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.942307692307692)"
08-01-2023 12:13:12.120913,"(3.6, 4.2, 4.12)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 12.0, 11.411764705882353)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.942307692307692)"
08-01-2023 12:13:13.078482,"(3.6, 4.2, 4.12)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 12.0, 11.411764705882353)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.942307692307692)"
08-01-2023 12:13:14.054154,"(3.6, 4.2, 4.12)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.942307692307692)"
08-01-2023 12:13:14.994070,"(3.6, 4.2, 4.12)","(8.5, 14.0, 12.928571428571429)","(3.9, 4.7, 4.67)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.942307692307692)"
08-01-2023 12:13:15.975799,"(3.6, 4.2, 4.12)","(8.5, 13.5, 12.571428571428571)","(3.9, 4.7, 4.67)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.75)"
08-01-2023 12:13:16.977474,"(3.6, 4.2, 4.12)","(8.5, 13.5, 12.571428571428571)","(3.9, 4.7, 4.67)","(7.5, 12.0, 10.875)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 11.7)"
08-01-2023 12:13:18.016952,"(3.5, 4.2, 4.12)","(8.5, 13.5, 12.571428571428571)","(3.9, 4.7, 4.67)","(7.5, 12.0, 11.055555555555555)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.0, 12.386363636363637)"
08-01-2023 12:13:19.015209,"(3.5, 4.2, 4.0600000000000005)","(8.5, 13.5, 12.5625)","(3.9, 4.7, 4.67)","(7.5, 11.5, 11.0)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.5, 12.39795918367347)"
08-01-2023 12:13:20.020744,"(3.5, 4.2, 4.0600000000000005)","(8.5, 13.5, 12.5625)","(3.9, 4.7, 4.67)","(7.5, 11.5, 10.954545454545455)","(101.0, 220.0, 190.0)","(14.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(9.0, 12.5, 12.78)"
08-01-2023 12:13:20.973816,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.67)","(8.0, 11.5, 10.954545454545455)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(10.0, 13.0, 12.78)"
08-01-2023 12:13:21.939162,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.69)","(8.0, 11.5, 10.954545454545455)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.75)","(3.5, 4.4, 4.3343750000000005)","(10.0, 13.0, 12.78)"
08-01-2023 12:13:22.880965,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.69)","(8.0, 11.5, 10.954545454545455)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.75)","(3.5, 4.4, 4.259574468085106)","(10.0, 13.0, 12.744186046511627)"
08-01-2023 12:13:23.860968,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.69)","(8.0, 11.5, 10.954545454545455)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.75)","(3.5, 4.4, 4.259574468085106)","(10.0, 13.0, 12.744186046511627)"
08-01-2023 12:13:24.872946,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.69)","(8.0, 11.5, 10.954545454545455)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.75)","(3.5, 4.4, 4.2823529411764705)","(10.0, 13.0, 12.744186046511627)"
08-01-2023 12:13:25.915275,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.69)","(8.0, 11.5, 10.954545454545455)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.75)","(3.5, 4.4, 4.2823529411764705)","(10.0, 13.0, 12.744186046511627)"
08-01-2023 12:13:26.922187,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.69)","(8.0, 11.5, 10.954545454545455)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.75)","(3.5, 4.4, 4.2823529411764705)","(10.0, 13.0, 12.744186046511627)"
08-01-2023 12:13:27.929216,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.69)","(8.0, 11.5, 10.954545454545455)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.75)","(3.5, 4.4, 4.2823529411764705)","(10.0, 13.0, 12.744186046511627)"
08-01-2023 12:13:28.867680,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.69)","(8.0, 11.5, 10.954545454545455)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.75)","(3.5, 4.4, 4.2823529411764705)","(10.0, 13.0, 12.864864864864865)"
08-01-2023 12:13:29.807013,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.69)","(8.0, 11.5, 10.954545454545455)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.923076923076923)","(3.5, 4.4, 4.2823529411764705)","(10.0, 13.0, 12.864864864864865)"
08-01-2023 12:13:30.747085,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.69)","(8.0, 11.5, 10.970588235294118)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.75)","(3.5, 4.4, 4.2823529411764705)","(10.0, 13.0, 12.864864864864865)"
08-01-2023 12:13:31.700066,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.69)","(8.0, 11.5, 10.970588235294118)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.75)","(3.5, 4.4, 4.2823529411764705)","(10.0, 13.0, 12.864864864864865)"
08-01-2023 12:13:32.699595,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.69)","(8.0, 11.5, 10.970588235294118)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.75)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.864864864864865)"
08-01-2023 12:13:33.686783,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.970588235294118)","(101.0, 220.0, 190.0)","(15.0, 22.0, 20.75)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.864864864864865)"
08-01-2023 12:13:34.702250,"(3.5, 4.2, 4.0600000000000005)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.970588235294118)","(101.0, 220.0, 190.0)","(15.0, 22.0, 25.076923076923077)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.864864864864865)"
08-01-2023 12:13:35.673664,"(3.5, 4.2, 4.054545454545455)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.970588235294118)","(101.0, 220.0, 190.0)","(15.0, 26.0, 25.333333333333332)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.868421052631579)"
08-01-2023 12:13:36.621349,"(3.5, 4.2, 4.0285714285714285)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.825)","(101.0, 220.0, 190.0)","(15.0, 26.0, 24.5)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.868421052631579)"
08-01-2023 12:13:37.565579,"(3.5, 4.2, 4.0285714285714285)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.825)","(101.0, 220.0, 190.0)","(15.0, 25.0, 24.5)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.868421052631579)"
08-01-2023 12:13:38.508455,"(3.5, 4.2, 4.0285714285714285)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.825)","(101.0, 220.0, 190.0)","(15.0, 25.0, 24.5)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.868421052631579)"
08-01-2023 12:13:39.470124,"(3.5, 4.1, 4.01304347826087)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.825)","(101.0, 220.0, 190.0)","(15.0, 25.0, 24.8)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.868421052631579)"
08-01-2023 12:13:40.471559,"(3.5, 4.1, 4.01304347826087)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.825)","(101.0, 220.0, 190.0)","(15.0, 26.0, 24.333333333333332)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.868421052631579)"
08-01-2023 12:13:41.469288,"(3.5, 4.1, 4.01304347826087)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.825)","(101.0, 220.0, 190.0)","(15.0, 25.0, 24.333333333333332)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.868421052631579)"
08-01-2023 12:13:42.504825,"(3.5, 4.1, 4.01304347826087)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.825)","(101.0, 220.0, 190.0)","(15.0, 25.0, 24.333333333333332)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.868421052631579)"
08-01-2023 12:13:43.463820,"(3.5, 4.1, 4.01304347826087)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.825)","(101.0, 220.0, 190.0)","(15.0, 25.0, 24.333333333333332)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.868421052631579)"
08-01-2023 12:13:44.423883,"(3.5, 4.1, 4.01304347826087)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.634615384615385)","(101.0, 220.0, 190.0)","(15.0, 25.0, 24.333333333333332)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.868421052631579)"
08-01-2023 12:13:45.382437,"(3.5, 4.1, 4.01304347826087)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.634615384615385)","(101.0, 220.0, 190.0)","(15.0, 25.0, 24.333333333333332)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.868421052631579)"
08-01-2023 12:13:46.331520,"(3.5, 4.1, 4.01304347826087)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.634615384615385)","(101.0, 220.0, 190.0)","(15.0, 25.0, 24.333333333333332)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.868421052631579)"
08-01-2023 12:13:47.301433,"(3.5, 4.1, 4.01304347826087)","(9.0, 13.5, 12.5625)","(3.9, 4.7, 4.6911764705882355)","(8.0, 11.5, 10.634615384615385)","(101.0, 220.0, 190.0)","(15.0, 25.0, 24.333333333333332)","(3.5, 4.4, 4.316666666666667)","(10.0, 13.0, 12.868421052631579)"
