,Great Potential,Jovita,Opawa Linda,Sefton Heights,Know Effort,Mrs Chinn,My Legacy,Goldstar Rita
06-01-2023 11:07:37.147673,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:38.193988,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:39.309968,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:40.436077,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:41.626119,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:42.794389,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:43.964975,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:45.083191,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:46.234872,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:47.301809,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:48.452457,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:49.627361,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:50.797060,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:51.928465,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:53.106845,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:54.296562,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:55.528058,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:56.762804,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:57.978872,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:07:59.226713,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:00.407684,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:01.590255,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:02.668929,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:03.762658,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:04.880535,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:06.034919,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:07.169355,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:08.288162,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:09.379859,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:10.487111,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:11.666863,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:12.816232,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 19.0, 18.03333333333333)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:14.001335,"(3.4, 6.4, 4.811538461538461)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.34)","(8.5, 19.0, 15.523076923076923)","(20.0, 190.0, 103.75)","(6.0, 10.0, 9.336842105263159)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:15.189971,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.34)","(8.5, 17.0, 15.523076923076923)","(20.0, 190.0, 103.75)","(6.0, 10.5, 9.757894736842106)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:16.307700,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.34)","(8.5, 17.0, 15.523076923076923)","(20.0, 190.0, 103.75)","(6.0, 10.5, 9.757894736842106)","(17.0, 140.0, 77.75)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:17.455372,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.34)","(8.5, 17.0, 15.523076923076923)","(20.0, 190.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 140.0, 83.4090909090909)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:18.637384,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.34)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 140.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:19.853853,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.34)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:21.142833,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.02)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:22.394556,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:23.717282,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:24.952117,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:26.174328,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:27.356296,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:28.502683,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.34)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:29.691279,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.34)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:30.961639,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.34)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:32.240346,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.34)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:33.432001,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.34)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:34.882668,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.34)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:36.435320,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.02)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:38.326382,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.34)","(8.5, 17.0, 10.733333333333333)","(20.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:39.818393,"(3.4, 6.4, 4.381578947368421)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.34)","(8.0, 17.0, 10.733333333333333)","(21.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:41.462576,"(3.4, 6.4, 5.386363636363637)","(3.2, 5.1, 4.4525)","(5.0, 8.0, 7.02)","(8.0, 17.0, 10.733333333333333)","(21.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 84.19999999999999)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:43.003519,"(3.4, 7.0, 5.125)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 10.733333333333333)","(21.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 130.0, 65.30000000000001)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:44.357217,"(3.4, 6.8, 5.713636363636363)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 10.733333333333333)","(21.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:45.627997,"(3.4, 7.6, 5.713636363636363)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 10.733333333333333)","(21.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:46.797409,"(3.4, 7.6, 5.713636363636363)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:48.077360,"(3.4, 7.6, 5.713636363636363)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:49.306416,"(3.4, 7.6, 5.713636363636363)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 180.0, 107.77777777777779)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.459259259259259)"
06-01-2023 11:08:50.625633,"(3.4, 7.6, 5.604545454545455)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 180.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:08:51.858638,"(3.4, 7.4, 5.604545454545455)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:08:53.167458,"(3.4, 7.4, 5.604545454545455)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:08:54.391484,"(3.4, 7.4, 5.604545454545455)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:08:55.684157,"(3.4, 7.6, 5.713636363636363)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:08:57.004389,"(3.4, 7.6, 5.713636363636363)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:08:58.292815,"(3.4, 7.6, 5.713636363636363)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:08:59.583971,"(3.4, 7.6, 5.713636363636363)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:00.894884,"(3.4, 7.4, 5.604545454545455)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:02.138749,"(3.4, 7.4, 5.604545454545455)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:03.402552,"(3.4, 7.4, 5.604545454545455)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:04.627947,"(3.4, 7.6, 5.713636363636363)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:06.027275,"(3.4, 7.6, 5.713636363636363)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:07.444961,"(3.4, 7.6, 5.604545454545455)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:08.755624,"(3.4, 7.4, 5.604545454545455)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:10.325748,"(3.4, 7.4, 5.604545454545455)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.74)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:12.047273,"(3.4, 7.4, 5.604545454545455)","(3.2, 5.1, 3.9000000000000004)","(5.0, 7.6, 10.178260869565218)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 10.5, 7.2)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:13.446230,"(3.4, 7.6, 5.9125)","(3.2, 4.4, 3.9000000000000004)","(5.0, 11.0, 10.178260869565218)","(8.0, 17.0, 9.95)","(21.0, 170.0, 93.75)","(6.0, 9.8, 7.2)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:14.943163,"(3.4, 7.6, 5.795833333333333)","(3.2, 4.4, 3.9000000000000004)","(5.0, 11.0, 11.047826086956523)","(8.0, 17.0, 9.95)","(21.0, 170.0, 96.66666666666667)","(6.0, 9.8, 7.2)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:16.184541,"(3.4, 7.4, 5.795833333333333)","(3.2, 4.4, 3.9000000000000004)","(5.0, 12.0, 11.047826086956523)","(8.0, 17.0, 13.466666666666667)","(21.0, 160.0, 96.66666666666667)","(6.0, 9.8, 7.2)","(17.0, 140.0, 65.30000000000001)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:17.439233,"(3.4, 7.4, 5.9125)","(3.2, 4.4, 3.9000000000000004)","(5.0, 12.0, 8.399999999999999)","(8.0, 17.0, 9.2)","(21.0, 160.0, 96.66666666666667)","(6.0, 9.8, 7.2)","(17.0, 140.0, 59.96428571428571)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:18.784992,"(3.4, 7.6, 5.9125)","(3.2, 4.4, 3.9000000000000004)","(5.0, 12.0, 8.399999999999999)","(8.0, 17.0, 9.2)","(21.0, 160.0, 96.66666666666667)","(6.0, 9.8, 7.2)","(17.0, 140.0, 59.96428571428571)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:20.102462,"(3.4, 7.6, 5.9125)","(3.2, 4.4, 3.9000000000000004)","(5.0, 12.0, 8.399999999999999)","(8.0, 17.0, 9.2)","(21.0, 160.0, 96.66666666666667)","(6.0, 9.8, 7.2)","(17.0, 140.0, 61.25)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:21.381793,"(3.4, 7.6, 5.933333333333334)","(3.2, 4.4, 3.9000000000000004)","(5.0, 12.0, 8.399999999999999)","(8.0, 17.0, 14.942857142857143)","(21.0, 160.0, 116.15384615384616)","(6.0, 9.8, 7.2)","(17.0, 140.0, 61.25)","(8.0, 10.0, 8.323809523809524)"
06-01-2023 11:09:22.653188,"(3.4, 7.6, 5.933333333333334)","(3.2, 4.4, 3.9000000000000004)","(5.0, 12.0, 8.399999999999999)","(8.0, 17.0, 14.942857142857143)","(21.0, 160.0, 116.15384615384616)","(6.0, 9.8, 7.2)","(17.0, 140.0, 61.25)","(8.0, 10.0, 8.323809523809524)"
