,Tender Heights,June The Weapon,Country Roy,Cobbers Chance,Classy Moreira,Honest Frank
10-01-2023 12:11:16.821751,"(15.0, 21.0, 20.037037037037038)","(6.5, 9.4, 9.222222222222223)","(1.95, 2.34, 2.33578947368421)","(6.0, 7.0, 6.788888888888889)","(15.0, 18.5, 18.2)","(4.2, 4.8, 4.773076923076923)"
10-01-2023 12:11:17.859511,"(15.0, 21.0, 20.037037037037038)","(6.5, 9.4, 9.275)","(1.95, 2.34, 2.3387499999999997)","(6.0, 7.0, 6.754545454545454)","(15.0, 18.5, 18.147058823529413)","(4.2, 4.8, 4.79047619047619)"
10-01-2023 12:11:18.792803,"(15.0, 21.0, 20.037037037037038)","(6.5, 9.4, 9.275)","(1.95, 2.34, 2.3387499999999997)","(6.0, 7.0, 6.754545454545454)","(15.0, 18.5, 18.147058823529413)","(4.2, 4.9, 4.7844444444444445)"
10-01-2023 12:11:19.782142,"(15.0, 21.0, 20.037037037037038)","(6.5, 9.4, 9.263636363636364)","(1.95, 2.34, 2.3387499999999997)","(6.0, 7.0, 6.644444444444444)","(15.0, 18.5, 18.2)","(4.2, 4.9, 4.800000000000001)"
10-01-2023 12:11:20.902853,"(15.0, 21.0, 20.037037037037038)","(6.5, 9.4, 9.337931034482759)","(1.95, 2.36, 2.336338028169014)","(6.0, 7.0, 6.685714285714285)","(15.0, 18.5, 18.108695652173914)","(4.2, 4.9, 4.785)"
10-01-2023 12:11:21.888781,"(15.0, 21.0, 20.785714285714285)","(6.5, 9.4, 9.22857142857143)","(1.95, 2.36, 2.336338028169014)","(6.0, 6.8, 6.736363636363636)","(15.0, 18.5, 18.2)","(4.2, 4.8, 4.785)"
10-01-2023 12:11:23.102731,"(15.0, 21.0, 20.8)","(6.5, 9.6, 9.348387096774193)","(1.95, 2.36, 2.3434482758620687)","(6.0, 6.8, 6.666666666666666)","(15.0, 18.5, 18.2)","(4.2, 4.8, 4.679166666666667)"
10-01-2023 12:11:24.248717,"(15.0, 21.0, 20.714285714285715)","(6.5, 9.6, 9.348387096774193)","(1.95, 2.36, 2.3460317460317457)","(6.0, 6.8, 6.676923076923076)","(15.0, 18.5, 18.147058823529413)","(4.2, 4.7, 4.679166666666667)"
10-01-2023 12:11:25.142643,"(15.0, 21.0, 20.666666666666668)","(6.5, 9.6, 9.4)","(1.95, 2.36, 2.3460317460317457)","(6.0, 6.8, 6.676923076923076)","(15.0, 18.5, 18.147058823529413)","(4.2, 4.7, 4.67)"
10-01-2023 12:11:26.067727,"(15.0, 21.0, 20.666666666666668)","(6.5, 9.6, 9.48)","(1.95, 2.36, 2.3460317460317457)","(6.0, 6.8, 6.64390243902439)","(15.0, 18.5, 18.147058823529413)","(4.2, 4.7, 4.679166666666667)"
10-01-2023 12:11:27.212525,"(15.0, 21.0, 20.666666666666668)","(6.5, 9.6, 9.48)","(1.95, 2.36, 2.3460317460317457)","(6.0, 6.8, 6.647619047619048)","(15.0, 18.5, 18.147058823529413)","(4.2, 4.7, 4.679166666666667)"
10-01-2023 12:11:28.196267,"(15.0, 21.0, 20.666666666666668)","(6.5, 9.8, 9.68)","(1.95, 2.36, 2.3460317460317457)","(6.0, 6.8, 6.647619047619048)","(15.0, 18.5, 18.147058823529413)","(4.2, 4.7, 4.676)"
10-01-2023 12:11:29.157369,"(15.0, 21.0, 20.555555555555557)","(6.5, 9.8, 9.570588235294117)","(1.95, 2.36, 2.3363636363636364)","(6.0, 6.8, 6.705882352941177)","(15.0, 18.5, 18.147058823529413)","(4.2, 4.7, 4.695)"
10-01-2023 12:11:30.470423,"(15.0, 22.0, 21.25)","(6.5, 9.8, 9.570588235294117)","(1.95, 2.36, 2.338181818181818)","(6.0, 6.8, 6.651162790697675)","(15.0, 18.5, 18.147058823529413)","(4.2, 4.7, 4.694117647058824)"
10-01-2023 12:11:31.684299,"(15.0, 22.0, 21.25)","(6.5, 9.8, 9.570588235294117)","(1.95, 2.36, 2.347179487179487)","(6.0, 6.8, 6.629787234042553)","(15.0, 18.5, 17.833333333333332)","(4.2, 4.7, 4.694117647058824)"
10-01-2023 12:11:32.745952,"(15.0, 22.0, 21.25)","(7.0, 9.8, 9.570588235294117)","(2.05, 2.36, 2.347179487179487)","(6.0, 6.8, 6.663414634146341)","(14.0, 18.5, 18.071428571428573)","(4.2, 4.7, 4.691666666666666)"
10-01-2023 12:11:33.721173,"(15.0, 22.0, 21.166666666666668)","(7.0, 9.8, 9.563636363636364)","(2.05, 2.36, 2.347179487179487)","(6.0, 6.8, 6.66)","(14.0, 18.5, 18.071428571428573)","(4.2, 4.7, 4.693333333333333)"
10-01-2023 12:11:34.693926,"(15.0, 22.0, 20.571428571428573)","(7.0, 9.8, 9.563636363636364)","(2.05, 2.36, 2.347179487179487)","(6.0, 6.8, 6.640000000000001)","(14.0, 18.5, 17.96)","(4.2, 4.7, 4.6187499999999995)"
10-01-2023 12:11:35.749081,"(16.0, 22.0, 21.0)","(7.0, 9.8, 9.527272727272727)","(2.0, 2.36, 2.3482142857142856)","(5.5, 7.0, 6.805405405405406)","(15.0, 18.0, 17.954545454545453)","(4.0, 4.7, 4.595833333333333)"
10-01-2023 12:11:36.741533,"(16.0, 22.0, 21.444444444444443)","(7.0, 9.8, 9.527272727272727)","(2.0, 2.36, 2.3482142857142856)","(5.5, 7.0, 6.805405405405406)","(15.0, 18.0, 17.954545454545453)","(4.0, 4.7, 4.522222222222222)"
10-01-2023 12:11:37.684877,"(16.0, 22.0, 21.444444444444443)","(7.0, 9.8, 9.478571428571428)","(2.0, 2.38, 2.3783333333333334)","(5.5, 7.0, 6.805405405405406)","(15.0, 18.0, 17.952380952380953)","(4.0, 4.6, 4.522222222222222)"
10-01-2023 12:11:38.593377,"(16.0, 22.0, 21.545454545454547)","(7.0, 9.8, 9.478571428571428)","(2.0, 2.4, 2.393246753246753)","(5.5, 7.0, 6.805405405405406)","(15.0, 18.0, 17.952380952380953)","(4.0, 4.6, 4.512121212121212)"
10-01-2023 12:11:39.785875,"(16.0, 22.0, 21.444444444444443)","(7.0, 9.8, 9.478571428571428)","(2.0, 2.4, 2.395076923076923)","(5.5, 7.0, 6.747368421052632)","(15.0, 18.0, 17.94736842105263)","(4.0, 4.6, 4.512121212121212)"
10-01-2023 12:11:41.058978,"(16.0, 22.0, 21.444444444444443)","(7.0, 9.8, 9.478571428571428)","(2.0, 2.4, 2.3921167883211676)","(5.5, 7.0, 6.718518518518518)","(15.0, 18.0, 17.88888888888889)","(4.0, 4.6, 4.433333333333334)"
10-01-2023 12:11:42.123401,"(16.0, 22.0, 21.166666666666668)","(7.0, 9.8, 9.478571428571428)","(2.0, 2.4, 2.3921167883211676)","(5.5, 7.0, 6.718518518518518)","(15.0, 18.0, 17.88888888888889)","(4.0, 4.6, 4.433333333333334)"
10-01-2023 12:11:43.316374,"(16.0, 22.0, 21.833333333333332)","(7.0, 9.8, 9.556756756756757)","(2.0, 2.42, 2.404)","(5.5, 6.6, 6.2631578947368425)","(15.0, 18.5, 18.017857142857142)","(4.0, 4.6, 4.483333333333333)"
10-01-2023 12:11:44.248280,"(16.0, 22.0, 21.833333333333332)","(7.0, 9.8, 9.556756756756757)","(2.0, 2.42, 2.404)","(5.5, 6.4, 6.2631578947368425)","(15.0, 18.5, 18.125)","(4.0, 4.6, 4.529032258064516)"
10-01-2023 12:11:45.157598,"(16.0, 22.0, 21.833333333333332)","(7.0, 9.8, 9.625806451612904)","(2.0, 2.42, 2.4129032258064513)","(5.5, 6.4, 6.342608695652174)","(15.0, 19.0, 18.571428571428573)","(4.0, 4.6, 4.497674418604651)"
10-01-2023 12:11:46.182482,"(16.0, 22.0, 21.833333333333332)","(7.0, 9.8, 9.666666666666668)","(2.0, 2.42, 2.416470588235294)","(5.5, 6.4, 6.336842105263158)","(15.0, 19.0, 18.93181818181818)","(4.0, 4.6, 4.475)"
10-01-2023 12:11:47.129444,"(16.0, 22.0, 21.833333333333332)","(7.0, 9.6, 9.478260869565217)","(2.0, 2.42, 2.416470588235294)","(5.5, 6.4, 6.336842105263158)","(15.0, 19.0, 18.93181818181818)","(4.0, 4.5, 4.454166666666667)"
10-01-2023 12:11:48.088245,"(16.0, 22.0, 21.833333333333332)","(7.0, 9.6, 9.5)","(2.0, 2.42, 2.4196491228070176)","(5.5, 6.4, 6.335849056603774)","(15.0, 20.0, 19.529411764705884)","(4.0, 4.5, 4.454166666666667)"
10-01-2023 12:11:49.046951,"(16.0, 22.0, 21.833333333333332)","(7.0, 9.6, 9.5)","(2.0, 2.44, 2.4238461538461538)","(5.5, 6.4, 6.340909090909091)","(15.0, 20.0, 19.727272727272727)","(4.0, 4.5, 4.461904761904762)"
10-01-2023 12:11:50.097832,"(16.0, 22.0, 21.833333333333332)","(7.0, 9.6, 9.488)","(2.0, 2.44, 2.4225)","(5.5, 6.4, 6.347619047619048)","(15.0, 20.0, 19.727272727272727)","(4.0, 4.5, 4.45)"
10-01-2023 12:11:51.159469,"(16.0, 22.0, 21.833333333333332)","(7.0, 9.6, 9.478260869565217)","(2.0, 2.44, 2.4225)","(5.5, 6.4, 6.241025641025641)","(15.0, 20.0, 19.76)","(4.0, 4.5, 4.45)"
10-01-2023 12:11:52.132684,"(16.0, 22.0, 21.81818181818182)","(7.0, 9.6, 9.478260869565217)","(2.0, 2.44, 2.4242990654205605)","(5.5, 6.4, 6.241025641025641)","(15.0, 20.0, 19.76)","(4.0, 4.5, 4.45)"
10-01-2023 12:11:53.088170,"(16.0, 22.0, 21.77777777777778)","(7.0, 9.6, 9.424)","(2.0, 2.44, 2.4258823529411764)","(5.5, 6.4, 6.301408450704225)","(15.0, 20.0, 19.73913043478261)","(4.0, 4.5, 4.438666666666666)"
10-01-2023 12:11:54.061824,"(16.0, 21.0, 20.333333333333332)","(7.0, 9.6, 9.259259259259258)","(2.0, 2.44, 2.4386885245901637)","(5.5, 6.4, 6.283333333333333)","(15.0, 20.0, 19.73913043478261)","(4.0, 4.5, 4.439473684210526)"
10-01-2023 12:11:55.026167,"(16.0, 21.0, 20.2)","(7.0, 9.6, 9.259259259259258)","(2.0, 2.46, 2.446153846153846)","(5.5, 6.4, 6.283333333333333)","(15.0, 20.0, 19.73913043478261)","(4.0, 4.5, 4.383636363636364)"
10-01-2023 12:11:56.043957,"(16.0, 21.0, 20.25)","(7.0, 9.6, 9.266666666666666)","(2.0, 2.46, 2.451875)","(5.5, 6.4, 6.319298245614036)","(15.0, 20.0, 19.45)","(4.0, 4.4, 4.376923076923077)"
10-01-2023 12:11:57.156910,"(16.0, 22.0, 21.857142857142858)","(7.0, 9.6, 9.233333333333333)","(2.0, 2.46, 2.450731707317073)","(5.5, 6.4, 6.330769230769231)","(15.0, 20.0, 19.2125)","(4.0, 4.4, 4.372727272727273)"
10-01-2023 12:11:58.209579,"(16.0, 22.0, 21.91891891891892)","(7.0, 9.4, 9.233333333333333)","(2.0, 2.46, 2.450731707317073)","(5.5, 6.4, 6.330769230769231)","(15.0, 20.0, 19.2125)","(4.0, 4.4, 4.372727272727273)"
10-01-2023 12:11:59.213667,"(16.0, 22.0, 21.90625)","(7.0, 9.4, 9.282352941176471)","(2.0, 2.46, 2.4570588235294117)","(5.5, 6.4, 6.337837837837838)","(15.0, 20.0, 19.4375)","(4.0, 4.4, 4.385000000000001)"
10-01-2023 12:12:00.077480,"(16.0, 22.0, 21.90625)","(7.0, 9.4, 9.275)","(2.0, 2.46, 2.4570588235294117)","(5.5, 6.4, 6.337837837837838)","(15.0, 19.5, 19.4375)","(4.0, 4.4, 4.385000000000001)"
10-01-2023 12:12:01.042166,"(16.0, 22.0, 21.90625)","(7.0, 9.4, 9.120000000000001)","(2.0, 2.44, 2.434285714285714)","(5.5, 6.4, 6.321568627450981)","(15.0, 20.0, 18.666666666666668)","(4.0, 4.4, 4.380645161290323)"
10-01-2023 12:12:02.020298,"(16.0, 22.0, 21.93548387096774)","(7.0, 9.4, 9.076190476190476)","(2.0, 2.46, 2.4584313725490197)","(5.5, 6.4, 6.277611940298508)","(15.0, 19.5, 18.666666666666668)","(4.0, 4.4, 4.380645161290323)"
10-01-2023 12:12:03.018373,"(16.0, 25.0, 23.871794871794872)","(7.0, 9.0, 8.975)","(2.05, 2.48, 2.4697560975609756)","(5.5, 6.4, 6.263414634146342)","(15.0, 19.5, 18.939560439560438)","(3.8, 4.4, 4.375)"
10-01-2023 12:12:03.974350,"(16.0, 25.0, 23.755555555555556)","(7.0, 9.4, 9.266666666666667)","(2.05, 2.48, 2.4706976744186044)","(5.5, 6.4, 6.256756756756757)","(15.0, 19.5, 18.951612903225808)","(3.8, 4.4, 4.351219512195122)"
10-01-2023 12:12:04.962123,"(16.0, 24.0, 23.896551724137932)","(7.0, 9.6, 9.025)","(2.05, 2.48, 2.4669090909090907)","(5.5, 6.4, 6.256756756756757)","(15.0, 19.5, 18.951612903225808)","(3.8, 4.4, 4.280555555555555)"
10-01-2023 12:12:05.969875,"(16.0, 24.0, 23.896551724137932)","(7.0, 9.6, 9.438356164383562)","(2.05, 2.48, 2.469268292682927)","(5.5, 6.4, 6.2940000000000005)","(15.0, 19.0, 18.151515151515152)","(3.8, 4.3, 4.207894736842105)"
10-01-2023 12:12:06.927270,"(16.0, 25.0, 22.77777777777778)","(7.0, 9.6, 9.45)","(2.05, 2.5, 2.495)","(5.5, 6.4, 6.2918032786885245)","(15.0, 19.0, 18.050847457627118)","(3.8, 4.3, 4.099545454545455)"
10-01-2023 12:12:07.989497,"(16.0, 25.0, 23.615384615384617)","(7.0, 9.6, 9.453968253968254)","(2.05, 2.52, 2.485)","(5.5, 6.4, 6.29)","(15.0, 19.0, 18.050847457627118)","(3.8, 4.1, 4.16375)"
10-01-2023 12:12:08.970781,"(16.0, 25.0, 23.615384615384617)","(7.0, 9.6, 9.453968253968254)","(2.05, 2.5, 2.49)","(5.5, 6.4, 6.298181818181819)","(15.0, 19.0, 18.11111111111111)","(3.8, 4.2, 4.1425)"
10-01-2023 12:12:09.925812,"(16.0, 23.0, 22.38888888888889)","(7.0, 9.6, 9.453968253968254)","(2.05, 2.5, 2.493220338983051)","(5.5, 6.4, 6.296428571428572)","(15.0, 19.0, 18.176470588235293)","(3.8, 4.2, 4.1645569620253164)"
10-01-2023 12:12:10.924778,"(16.0, 23.0, 22.5)","(7.0, 9.6, 9.496296296296297)","(2.05, 2.5, 2.4977570093457944)","(5.5, 6.4, 6.340206185567011)","(15.0, 19.0, 18.176470588235293)","(3.8, 4.2, 4.15625)"
10-01-2023 12:12:11.975355,"(16.0, 23.0, 22.5)","(7.0, 10.0, 9.842857142857143)","(2.05, 2.5, 2.4959322033898306)","(5.5, 6.4, 6.3373737373737375)","(15.0, 19.0, 18.176470588235293)","(3.8, 4.2, 4.124074074074074)"
10-01-2023 12:12:13.040701,"(16.0, 23.0, 22.5)","(7.0, 10.0, 9.633333333333333)","(2.05, 2.5, 2.4959322033898306)","(5.5, 6.4, 6.341666666666667)","(15.0, 19.0, 18.176470588235293)","(3.8, 4.2, 4.116326530612245)"
10-01-2023 12:12:14.021466,"(16.0, 23.0, 22.5)","(7.0, 10.0, 9.7)","(2.05, 2.5, 2.4936507936507937)","(5.5, 6.4, 6.341666666666667)","(15.0, 19.0, 18.09090909090909)","(3.8, 4.2, 4.12051282051282)"
10-01-2023 12:12:14.910698,"(16.0, 23.0, 22.5)","(7.0, 10.0, 9.7)","(2.05, 2.5, 2.4875324675324677)","(5.5, 6.4, 6.341666666666667)","(15.0, 18.5, 18.09090909090909)","(3.8, 4.2, 4.1466666666666665)"
10-01-2023 12:12:15.831970,"(16.0, 23.0, 22.5)","(7.0, 10.0, 9.7)","(2.05, 2.5, 2.489041095890411)","(5.5, 6.4, 6.352808988764045)","(15.0, 18.5, 18.09090909090909)","(3.8, 4.2, 4.15)"
10-01-2023 12:12:16.837232,"(16.0, 23.0, 22.5)","(7.0, 10.5, 9.619148936170212)","(2.05, 2.5, 2.488405797101449)","(5.5, 6.4, 6.352808988764045)","(15.0, 18.5, 18.09090909090909)","(3.8, 4.2, 4.15)"
10-01-2023 12:12:17.919513,"(16.0, 23.0, 22.523809523809526)","(7.0, 10.5, 9.618)","(2.05, 2.5, 2.499298245614035)","(5.5, 6.4, 6.36144578313253)","(15.0, 18.5, 18.09090909090909)","(3.8, 4.2, 4.116666666666666)"
10-01-2023 12:12:18.954496,"(16.0, 23.0, 22.523809523809526)","(7.0, 10.5, 9.925373134328359)","(2.05, 2.5, 2.5033333333333334)","(5.5, 6.4, 6.316521739130435)","(15.0, 18.5, 18.09090909090909)","(3.8, 4.2, 4.156349206349207)"
10-01-2023 12:12:20.042232,"(16.0, 23.0, 22.523809523809526)","(7.0, 10.5, 9.855263157894738)","(2.05, 2.52, 2.5144444444444445)","(5.5, 6.4, 6.3213114754098365)","(15.0, 18.5, 18.09090909090909)","(3.8, 4.2, 4.1364161849710985)"
10-01-2023 12:12:21.075188,"(16.0, 23.0, 22.476190476190474)","(7.0, 10.5, 9.767441860465116)","(2.05, 2.52, 2.5187951807228917)","(5.5, 6.4, 6.3213114754098365)","(15.0, 18.5, 18.09090909090909)","(3.8, 4.2, 4.1578544061302685)"
10-01-2023 12:12:22.074745,"(16.0, 23.0, 22.476190476190474)","(7.0, 10.5, 9.795)","(2.05, 2.52, 2.5187951807228917)","(5.5, 6.4, 6.297916666666667)","(15.0, 18.5, 18.09090909090909)","(3.8, 4.2, 4.09076923076923)"
10-01-2023 12:12:23.058241,"(16.0, 23.0, 22.476190476190474)","(7.0, 10.5, 9.816666666666666)","(2.05, 2.52, 2.5190196078431373)","(5.5, 6.4, 6.297916666666667)","(15.0, 18.5, 18.07547169811321)","(3.8, 4.1, 4.1578544061302685)"
10-01-2023 12:12:24.106484,"(16.0, 23.0, 22.476190476190474)","(7.0, 10.5, 9.812727272727273)","(2.05, 2.52, 2.5190196078431373)","(5.5, 6.4, 6.286315789473685)","(15.0, 18.5, 18.07547169811321)","(3.8, 4.2, 4.154545454545454)"
10-01-2023 12:12:25.110555,"(16.0, 23.0, 22.476190476190474)","(7.0, 10.5, 9.812727272727273)","(2.05, 2.52, 2.5190196078431373)","(5.5, 6.4, 6.286315789473685)","(15.0, 18.5, 18.07843137254902)","(3.8, 4.2, 4.147826086956522)"
10-01-2023 12:12:26.127254,"(16.0, 23.0, 22.476190476190474)","(7.0, 10.5, 10.021518987341771)","(2.05, 2.52, 2.5190196078431373)","(5.5, 6.4, 6.2804878048780495)","(15.0, 18.5, 18.07843137254902)","(3.8, 4.2, 4.147826086956522)"
10-01-2023 12:12:27.059438,"(16.0, 23.0, 22.476190476190474)","(7.0, 10.5, 9.9)","(2.05, 2.52, 2.519029126213592)","(5.5, 6.4, 6.2804878048780495)","(15.0, 18.5, 18.07843137254902)","(3.8, 4.2, 4.147826086956522)"
10-01-2023 12:12:27.995272,"(16.0, 23.0, 22.6875)","(7.0, 10.5, 9.9)","(2.1, 2.52, 2.519029126213592)","(5.5, 6.4, 6.300000000000001)","(15.0, 18.5, 18.07843137254902)","(3.8, 4.2, 4.147826086956522)"
10-01-2023 12:12:28.999235,"(16.0, 23.0, 22.6875)","(7.0, 10.5, 9.773076923076923)","(2.1, 2.52, 2.519029126213592)","(5.5, 6.4, 6.300917431192661)","(15.0, 18.5, 18.07843137254902)","(3.8, 4.2, 4.147826086956522)"
10-01-2023 12:12:29.999174,"(16.0, 22.0, 21.837209302325583)","(7.0, 10.5, 9.812727272727273)","(2.1, 2.52, 2.519029126213592)","(5.5, 6.4, 6.300917431192661)","(15.0, 18.5, 18.06122448979592)","(3.8, 4.2, 4.123404255319149)"
10-01-2023 12:12:30.928979,"(16.0, 22.0, 21.837209302325583)","(7.0, 10.5, 9.981176470588235)","(2.1, 2.54, 2.5236842105263158)","(5.5, 6.4, 6.300917431192661)","(15.0, 18.5, 18.07843137254902)","(3.8, 4.2, 4.1267759562841535)"
10-01-2023 12:12:31.839085,"(16.0, 22.0, 21.837209302325583)","(7.0, 10.5, 9.981176470588235)","(2.1, 2.54, 2.5273684210526315)","(5.5, 6.4, 6.305769230769231)","(15.0, 18.5, 18.07843137254902)","(3.8, 4.2, 4.1247191011235955)"
10-01-2023 12:12:32.857245,"(16.0, 22.0, 21.837209302325583)","(7.0, 10.5, 9.981176470588235)","(2.1, 2.54, 2.5273684210526315)","(5.5, 6.4, 6.305769230769231)","(15.0, 18.5, 18.07843137254902)","(3.8, 4.2, 4.1247191011235955)"
10-01-2023 12:12:33.994106,"(16.0, 22.0, 21.84090909090909)","(7.0, 10.5, 9.981176470588235)","(2.1, 2.54, 2.5273684210526315)","(5.5, 6.4, 6.305769230769231)","(15.0, 18.5, 18.07843137254902)","(3.8, 4.2, 4.1247191011235955)"
10-01-2023 12:12:35.137481,"(16.0, 22.0, 21.84090909090909)","(7.0, 10.5, 9.993103448275862)","(2.1, 2.54, 2.5273684210526315)","(5.5, 6.4, 6.305769230769231)","(15.0, 18.5, 18.083333333333332)","(3.8, 4.2, 4.1247191011235955)"
10-01-2023 12:12:36.145254,"(16.0, 22.0, 21.84090909090909)","(7.0, 10.5, 9.993103448275862)","(2.1, 2.54, 2.5273684210526315)","(5.5, 6.4, 6.305769230769231)","(15.0, 18.5, 18.083333333333332)","(3.8, 4.2, 4.129473684210526)"
10-01-2023 12:12:37.116992,"(16.0, 22.0, 21.84090909090909)","(7.0, 10.5, 9.993103448275862)","(2.1, 2.54, 2.5273684210526315)","(5.5, 6.4, 6.305769230769231)","(15.0, 18.5, 18.083333333333332)","(3.8, 4.2, 4.127567567567568)"
10-01-2023 12:12:38.121959,"(16.0, 22.0, 21.84090909090909)","(7.0, 10.5, 9.993103448275862)","(2.1, 2.54, 2.5273684210526315)","(5.5, 6.4, 6.325862068965518)","(15.0, 18.5, 18.083333333333332)","(3.8, 4.2, 4.127567567567568)"
10-01-2023 12:12:39.100044,"(16.0, 22.0, 21.84090909090909)","(7.0, 10.5, 9.993103448275862)","(2.1, 2.54, 2.5273684210526315)","(5.5, 6.4, 6.325862068965518)","(15.0, 18.5, 17.666666666666668)","(3.8, 4.2, 4.145081967213115)"
10-01-2023 12:12:40.171333,"(16.0, 22.0, 21.761904761904763)","(7.0, 11.0, 10.412698412698413)","(2.1, 2.54, 2.5347368421052634)","(5.5, 6.4, 6.325862068965518)","(15.0, 18.0, 17.666666666666668)","(3.8, 4.2, 4.164761904761905)"
10-01-2023 12:12:41.152057,"(16.0, 22.0, 21.743589743589745)","(7.0, 10.5, 10.441176470588236)","(2.1, 2.54, 2.5347368421052634)","(5.5, 6.4, 6.325862068965518)","(15.0, 18.0, 17.69811320754717)","(3.8, 4.2, 4.1612403100775195)"
10-01-2023 12:12:42.109801,"(16.0, 22.0, 21.743589743589745)","(7.0, 10.5, 10.444444444444445)","(2.1, 2.52, 2.518148148148148)","(5.5, 6.4, 6.325862068965518)","(15.0, 18.0, 17.69811320754717)","(3.8, 4.2, 4.057894736842105)"
10-01-2023 12:12:43.111893,"(16.0, 22.0, 21.705882352941178)","(7.0, 10.5, 10.42)","(2.1, 2.58, 2.5958273381294963)","(5.5, 6.4, 6.3158730158730165)","(15.0, 18.0, 17.69811320754717)","(3.8, 4.1, 4.051724137931035)"
10-01-2023 12:12:44.071737,"(16.0, 22.0, 21.705882352941178)","(7.0, 10.5, 10.42)","(2.1, 2.6, 2.5958273381294963)","(5.5, 6.4, 6.2140350877192985)","(15.0, 18.0, 17.69811320754717)","(3.8, 4.1, 4.037974683544304)"
10-01-2023 12:12:45.053160,"(16.0, 22.0, 21.705882352941178)","(7.0, 10.5, 10.375)","(2.1, 2.6, 2.5955405405405405)","(5.5, 6.4, 6.213333333333334)","(15.0, 18.0, 17.956521739130434)","(3.8, 4.1, 4.037974683544304)"
10-01-2023 12:12:46.041157,"(16.0, 22.0, 21.705882352941178)","(7.0, 10.5, 10.293103448275861)","(2.1, 2.6, 2.5951750972762646)","(5.5, 6.4, 6.213333333333334)","(15.0, 18.0, 18.6)","(3.8, 4.1, 3.9305084745762713)"
10-01-2023 12:12:47.062921,"(16.0, 22.0, 21.705882352941178)","(7.0, 10.5, 10.293103448275861)","(2.1, 2.6, 2.596599190283401)","(5.5, 6.4, 6.231746031746032)","(15.0, 19.0, 18.6)","(3.8, 3.95, 3.9252136752136755)"
10-01-2023 12:12:48.130962,"(16.0, 22.0, 21.705882352941178)","(7.0, 10.5, 10.371428571428572)","(2.1, 2.6, 2.592957746478873)","(5.5, 6.4, 6.040816326530613)","(15.0, 19.0, 18.692307692307693)","(3.8, 3.95, 3.930246913580247)"
10-01-2023 12:12:49.216819,"(16.0, 22.0, 21.90625)","(7.0, 11.0, 10.43661971830986)","(2.1, 2.62, 2.592957746478873)","(5.5, 6.2, 6.0875)","(15.0, 20.0, 19.045454545454547)","(3.7, 3.95, 3.924712643678161)"
10-01-2023 12:12:50.356850,"(16.0, 22.0, 21.870967741935484)","(7.0, 11.0, 10.41891891891892)","(2.1, 2.62, 2.6013114754098363)","(5.5, 6.2, 6.0600000000000005)","(15.0, 20.0, 19.333333333333332)","(3.7, 3.95, 3.923369565217391)"
10-01-2023 12:12:51.387864,"(16.0, 22.0, 21.870967741935484)","(7.0, 11.0, 10.41891891891892)","(2.1, 2.62, 2.6013114754098363)","(5.5, 6.2, 6.015)","(15.0, 19.5, 19.033333333333335)","(3.7, 3.95, 3.8033536585365852)"
10-01-2023 12:12:52.294912,"(18.0, 22.0, 21.90625)","(7.5, 11.0, 10.41891891891892)","(2.15, 2.62, 2.6080701754385966)","(5.0, 6.2, 6.015)","(15.0, 20.0, 19.033333333333335)","(3.6, 3.85, 3.8156950672645737)"
10-01-2023 12:12:53.295793,"(18.0, 22.0, 21.930232558139537)","(7.5, 11.0, 10.455696202531646)","(2.15, 2.62, 2.606923076923077)","(5.0, 6.2, 6.015584415584415)","(15.0, 20.0, 19.03846153846154)","(3.6, 3.85, 3.8156950672645737)"
10-01-2023 12:12:54.308701,"(18.0, 22.0, 21.975609756097562)","(7.5, 11.0, 10.455696202531646)","(2.15, 2.62, 2.6097297297297297)","(5.0, 6.2, 6.273684210526316)","(15.0, 20.0, 19.041666666666668)","(3.6, 3.85, 3.8637254901960785)"
10-01-2023 12:12:55.335961,"(18.0, 23.0, 21.869565217391305)","(7.5, 10.5, 10.05925925925926)","(2.15, 2.62, 2.6094444444444447)","(5.0, 6.4, 6.273684210526316)","(15.0, 20.0, 19.5)","(3.6, 3.9, 9998.5)"
10-01-2023 12:12:56.347316,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.6, 99998, 9998.5)"
10-01-2023 12:12:57.278988,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.6, 99998, 9998.5)"
10-01-2023 12:12:58.289573,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.6, 99998, 9998.5)"
10-01-2023 12:12:59.350677,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.6, 99998, 9998.5)"
10-01-2023 12:13:00.393857,"(18.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(2.15, 99998, 9998.5)","(5.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(3.6, 99998, 9998.5)"
