,Global Hero,Yeah Sweetie,Impassioned,La Brea,Wonder Jab,Hartley Bale,Buck Knife,Bank On Frankie
05-01-2023 13:15:15.512714,"(8.0, 17.0, 13.692307692307693)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 6.327272727272727)","(41.0, 210.0, 166.0)","(2.5, 3.65, 2.659090909090909)","(6.0, 11.5, 6.966666666666667)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:16.590561,"(8.0, 17.0, 13.692307692307693)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 6.327272727272727)","(41.0, 210.0, 181.0)","(2.5, 3.65, 2.659090909090909)","(6.0, 11.5, 6.611111111111111)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:17.777672,"(8.0, 17.0, 13.692307692307693)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 6.327272727272727)","(41.0, 210.0, 181.0)","(2.5, 3.65, 2.9233333333333333)","(6.0, 11.5, 6.611111111111111)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:18.839401,"(8.0, 17.0, 10.166666666666668)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 6.327272727272727)","(41.0, 210.0, 167.0)","(2.5, 3.65, 2.9233333333333333)","(6.0, 11.5, 8.75)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:19.821350,"(8.0, 17.0, 10.166666666666668)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 6.327272727272727)","(41.0, 210.0, 167.0)","(2.5, 3.65, 2.9233333333333333)","(6.0, 11.5, 8.75)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:20.773446,"(8.0, 17.0, 10.166666666666668)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 210.0, 167.0)","(2.5, 3.65, 2.9233333333333333)","(6.0, 11.5, 8.75)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:21.795814,"(8.0, 17.0, 10.166666666666668)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 210.0, 83.5)","(2.5, 3.65, 2.9233333333333333)","(6.0, 11.5, 8.75)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:22.945510,"(8.0, 17.0, 10.166666666666668)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 220.0, 167.0)","(2.5, 3.65, 2.8857142857142857)","(6.0, 11.5, 8.75)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:24.158530,"(8.0, 17.0, 10.166666666666668)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 210.0, 167.0)","(2.5, 3.65, 2.8423076923076924)","(6.0, 11.5, 8.75)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:25.256827,"(8.0, 17.0, 13.692307692307693)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 210.0, 167.0)","(2.5, 3.65, 2.8423076923076924)","(6.0, 11.5, 8.75)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:26.406104,"(8.0, 17.0, 10.0)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 210.0, 114.0)","(2.5, 3.65, 2.8423076923076924)","(6.0, 11.5, 8.566666666666666)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:27.596069,"(8.0, 17.0, 13.692307692307693)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 190.0, 114.0)","(2.5, 3.65, 2.8423076923076924)","(6.0, 11.5, 10.375)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:28.714401,"(8.0, 17.0, 10.333333333333334)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 190.0, 114.0)","(2.5, 3.65, 2.659090909090909)","(6.0, 11.0, 10.375)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:29.891640,"(8.0, 17.0, 10.333333333333334)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 190.0, 114.0)","(2.5, 3.65, 2.659090909090909)","(6.0, 11.0, 10.375)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:30.921665,"(8.0, 17.0, 10.333333333333334)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 190.0, 114.0)","(2.5, 3.65, 2.659090909090909)","(6.0, 11.0, 10.375)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:31.958807,"(8.0, 17.0, 10.333333333333334)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 190.0, 114.0)","(2.5, 3.65, 2.659090909090909)","(6.0, 11.0, 10.375)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:32.902310,"(8.0, 17.0, 10.333333333333334)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 190.0, 114.0)","(2.5, 3.65, 2.9233333333333333)","(6.0, 11.0, 10.375)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:33.917182,"(8.0, 17.0, 10.333333333333334)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 190.0, 114.0)","(2.5, 3.65, 2.9233333333333333)","(6.0, 11.0, 10.375)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:34.951788,"(8.0, 17.0, 10.333333333333334)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 190.0, 114.0)","(2.5, 3.65, 2.9233333333333333)","(6.0, 11.0, 10.375)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:36.044555,"(8.0, 17.0, 10.333333333333334)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 190.0, 114.0)","(2.5, 3.65, 2.9233333333333333)","(6.0, 11.0, 10.375)","(4.4, 6.8, 5.42)"
05-01-2023 13:15:37.125131,"(8.0, 17.0, 10.333333333333334)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 210.0, 64.28571428571428)","(2.5, 3.65, 2.8714285714285714)","(6.0, 11.0, 10.375)","(4.4, 6.8, 5.266666666666667)"
05-01-2023 13:15:38.222515,"(8.0, 17.0, 10.333333333333334)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.4125000000000005)","(41.0, 210.0, 64.28571428571428)","(2.5, 3.65, 2.8857142857142857)","(6.0, 11.0, 10.375)","(4.4, 6.8, 5.266666666666667)"
05-01-2023 13:15:39.394267,"(8.0, 17.0, 10.333333333333334)","(13.0, 30.0, 17.5)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.811111111111112)","(41.0, 210.0, 64.28571428571428)","(2.5, 3.65, 2.8857142857142857)","(6.0, 11.0, 10.375)","(4.4, 6.8, 4.844444444444444)"
05-01-2023 13:15:40.517709,"(8.0, 17.0, 10.333333333333334)","(13.0, 30.0, 18.666666666666664)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.811111111111112)","(41.0, 210.0, 64.28571428571428)","(2.5, 3.65, 2.8423076923076924)","(6.0, 11.0, 8.6)","(4.4, 6.8, 4.844444444444444)"
05-01-2023 13:15:41.590549,"(8.0, 17.0, 10.333333333333334)","(13.0, 30.0, 18.666666666666664)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.811111111111112)","(41.0, 210.0, 72.0)","(2.5, 3.65, 2.8423076923076924)","(6.0, 11.0, 6.675)","(4.4, 6.8, 5.446153846153846)"
05-01-2023 13:15:42.761432,"(8.0, 16.0, 11.333333333333334)","(13.0, 30.0, 18.666666666666664)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.811111111111112)","(41.0, 200.0, 72.0)","(2.5, 3.65, 2.96875)","(6.0, 10.0, 6.675)","(4.4, 6.8, 5.446153846153846)"
05-01-2023 13:15:43.935549,"(8.0, 16.5, 11.5)","(13.0, 30.0, 16.923076923076923)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.811111111111112)","(41.0, 200.0, 72.0)","(2.5, 3.65, 2.9233333333333333)","(6.0, 10.0, 6.675)","(4.4, 6.8, 5.446153846153846)"
05-01-2023 13:15:45.050082,"(8.0, 16.5, 11.5)","(13.0, 30.0, 17.307692307692307)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.811111111111112)","(41.0, 200.0, 72.0)","(2.5, 3.65, 2.9233333333333333)","(6.0, 10.0, 6.675)","(4.4, 6.8, 5.446153846153846)"
05-01-2023 13:15:46.284732,"(8.0, 16.5, 11.5)","(13.0, 30.0, 15.454545454545455)","(10.0, 21.0, 20.375)","(4.8, 9.0, 5.811111111111112)","(41.0, 200.0, 72.0)","(2.5, 3.65, 2.8423076923076924)","(6.0, 10.0, 10.022222222222222)","(4.4, 6.8, 5.446153846153846)"
05-01-2023 13:15:47.563519,"(8.0, 16.5, 11.5)","(13.0, 30.0, 15.454545454545455)","(10.0, 21.0, 19.5)","(4.8, 9.0, 5.811111111111112)","(41.0, 200.0, 120.0)","(2.5, 3.65, 2.8423076923076924)","(6.0, 10.5, 10.127272727272727)","(4.4, 6.8, 5.446153846153846)"
05-01-2023 13:15:48.961410,"(8.0, 16.5, 11.366666666666667)","(13.0, 30.0, 15.454545454545455)","(10.0, 20.0, 19.5)","(4.8, 9.0, 5.811111111111112)","(41.0, 200.0, 120.0)","(2.5, 3.65, 2.8423076923076924)","(6.0, 11.0, 10.127272727272727)","(4.4, 6.8, 5.446153846153846)"
05-01-2023 13:15:50.239889,"(8.0, 16.5, 11.366666666666667)","(13.0, 30.0, 15.454545454545455)","(10.0, 20.0, 19.5)","(4.8, 9.0, 5.811111111111112)","(41.0, 200.0, 72.0)","(2.5, 3.65, 2.659090909090909)","(6.0, 11.0, 10.127272727272727)","(4.4, 6.8, 5.446153846153846)"
05-01-2023 13:15:51.413968,"(8.0, 16.5, 11.366666666666667)","(13.0, 30.0, 15.454545454545455)","(10.0, 20.0, 19.5)","(4.8, 9.0, 7.5)","(41.0, 200.0, 61.42857142857143)","(2.5, 3.65, 3.2533333333333334)","(6.0, 11.0, 7.4799999999999995)","(4.4, 6.8, 6.0285714285714285)"
05-01-2023 13:15:52.473699,"(8.0, 16.5, 11.366666666666667)","(13.0, 29.0, 24.0)","(10.0, 20.0, 19.5)","(4.8, 8.8, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.6, 3.192)","(6.0, 11.0, 8.2)","(4.4, 6.6, 5.333333333333333)"
05-01-2023 13:15:53.594716,"(8.0, 16.5, 10.34)","(13.0, 29.0, 19.0)","(10.0, 20.0, 19.5)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.6, 3.396)","(6.0, 11.0, 8.2)","(4.4, 6.8, 5.2875)"
05-01-2023 13:15:54.714346,"(8.0, 16.5, 10.34)","(13.0, 29.0, 19.0)","(10.0, 20.0, 19.5)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.6, 2.661764705882353)","(6.0, 11.0, 7.8)","(4.4, 6.8, 5.2875)"
05-01-2023 13:15:55.748940,"(8.0, 16.5, 10.34)","(13.0, 29.0, 19.0)","(10.0, 20.0, 19.5)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.65, 2.658333333333333)","(6.0, 11.0, 7.8)","(4.4, 6.8, 5.2875)"
05-01-2023 13:15:56.902774,"(8.0, 16.5, 10.34)","(13.0, 29.0, 19.0)","(10.0, 20.0, 19.5)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.65, 2.658333333333333)","(6.0, 11.0, 9.0)","(4.4, 6.8, 5.2875)"
05-01-2023 13:15:58.043535,"(8.0, 16.5, 10.34)","(13.0, 29.0, 19.0)","(10.0, 20.0, 19.5)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.65, 2.658333333333333)","(6.0, 11.0, 7.8)","(4.4, 6.8, 5.2875)"
05-01-2023 13:15:59.213648,"(8.0, 16.5, 10.34)","(13.0, 29.0, 19.0)","(10.0, 20.0, 19.2)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 7.8)","(4.4, 6.8, 5.2875)"
05-01-2023 13:16:00.398979,"(8.0, 16.5, 10.34)","(13.0, 29.0, 19.0)","(10.0, 20.0, 19.2)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.65, 3.1)","(6.0, 11.0, 7.8)","(4.4, 6.8, 5.2875)"
05-01-2023 13:16:01.626259,"(8.0, 16.5, 10.34)","(13.0, 29.0, 24.714285714285715)","(10.0, 20.0, 19.5)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.6, 3.1)","(6.0, 11.0, 9.545454545454545)","(4.4, 6.8, 5.2875)"
05-01-2023 13:16:02.825306,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 18.75)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.6, 3.1)","(6.0, 11.0, 9.545454545454545)","(4.4, 6.8, 5.2875)"
05-01-2023 13:16:04.027353,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 18.75)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.6, 3.1)","(6.0, 11.0, 9.545454545454545)","(4.4, 6.8, 5.023076923076923)"
05-01-2023 13:16:05.206635,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 17.75)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.6, 3.1)","(6.0, 11.0, 10.485714285714286)","(4.4, 6.8, 5.516666666666667)"
05-01-2023 13:16:06.208144,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 18.666666666666668)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.6, 3.1)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:07.311550,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 18.666666666666668)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.6, 3.1)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:08.446114,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 18.666666666666668)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.6, 3.1)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:09.517255,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 18.666666666666668)","(4.8, 9.0, 7.5)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.6, 3.1)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:10.576114,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 18.666666666666668)","(4.8, 8.8, 7.5)","(41.0, 190.0, 63.14285714285714)","(2.5, 3.6, 3.1)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:11.624376,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 18.666666666666668)","(4.8, 8.8, 7.5)","(41.0, 190.0, 58.0)","(2.5, 3.6, 3.1)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:12.690994,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 18.666666666666668)","(4.8, 8.8, 7.5)","(41.0, 190.0, 58.0)","(2.5, 3.6, 3.1)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:13.796186,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 18.666666666666668)","(4.8, 8.8, 7.5)","(41.0, 190.0, 58.0)","(2.5, 3.6, 3.1)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:14.820011,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 18.666666666666668)","(4.8, 8.8, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.6, 3.1)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:15.868374,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 18.666666666666668)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.6, 3.1)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:16.974244,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 18.666666666666668)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.6, 3.1)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:18.220540,"(8.0, 16.5, 10.34)","(13.0, 29.0, 26.0)","(10.0, 20.0, 19.333333333333332)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.6, 3.1)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:19.290374,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 26.0)","(10.0, 20.0, 19.416666666666668)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.6, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:20.338162,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 19.416666666666668)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:21.377537,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 19.416666666666668)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:22.547963,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 19.416666666666668)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:23.638711,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 19.416666666666668)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:24.650904,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 19.416666666666668)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:25.726255,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 17.75)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:26.787315,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 17.75)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:27.917873,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 17.75)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:29.029265,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 17.75)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:30.095676,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 17.75)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:31.196949,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 17.75)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:32.254150,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 17.75)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:33.321509,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 17.75)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 10.55)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:34.401621,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 17.75)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 2.638888888888889)","(6.0, 11.0, 9.05)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:35.404301,"(8.0, 16.5, 10.083333333333334)","(13.0, 29.0, 19.333333333333332)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.65, 3.1)","(6.0, 10.5, 8.7)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:36.463607,"(8.0, 16.0, 10.600000000000001)","(13.0, 29.0, 18.125)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.6, 3.1)","(6.0, 10.5, 8.7)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:37.478941,"(8.0, 16.0, 10.600000000000001)","(13.0, 29.0, 18.125)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.6, 3.1)","(6.0, 10.5, 9.675)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:38.661923,"(8.0, 16.0, 10.600000000000001)","(13.0, 29.0, 18.125)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 58.0)","(2.5, 3.6, 3.1)","(6.0, 10.5, 8.433333333333334)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:39.796455,"(8.0, 16.0, 10.600000000000001)","(13.0, 29.0, 18.125)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 113.0)","(2.5, 3.6, 3.1)","(6.0, 10.5, 8.433333333333334)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:40.891591,"(8.0, 16.0, 10.600000000000001)","(13.0, 29.0, 18.125)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 113.0)","(2.5, 3.6, 3.1)","(6.0, 10.5, 8.433333333333334)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:42.131513,"(8.0, 16.0, 10.600000000000001)","(13.0, 29.0, 18.125)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 113.0)","(2.5, 3.6, 3.1)","(6.0, 10.5, 8.433333333333334)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:43.372008,"(8.0, 16.0, 10.600000000000001)","(13.0, 29.0, 18.125)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 113.0)","(2.5, 3.6, 3.1)","(6.0, 10.5, 8.433333333333334)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:44.773485,"(8.0, 16.0, 10.600000000000001)","(13.0, 29.0, 18.125)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 113.0)","(2.5, 3.6, 3.1)","(6.0, 10.5, 8.033333333333333)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:46.014697,"(8.0, 16.0, 10.600000000000001)","(13.0, 29.0, 18.125)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 113.0)","(2.5, 3.6, 3.1)","(6.0, 10.5, 9.625)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:47.029510,"(8.0, 16.0, 10.600000000000001)","(13.0, 27.0, 20.75)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 113.0)","(2.5, 3.6, 3.1)","(6.0, 10.5, 9.625)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:48.174647,"(8.0, 16.0, 10.600000000000001)","(13.0, 27.0, 20.75)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 113.0)","(2.5, 3.6, 3.1)","(6.0, 10.5, 9.625)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:49.246714,"(8.0, 16.0, 10.600000000000001)","(13.0, 27.0, 20.75)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 113.0)","(2.5, 3.6, 3.1)","(6.0, 10.5, 9.625)","(4.4, 6.8, 4.966666666666667)"
05-01-2023 13:16:50.297822,"(8.0, 16.0, 10.600000000000001)","(13.0, 27.0, 20.75)","(10.0, 20.0, 19.1)","(4.8, 9.0, 5.811111111111112)","(41.0, 190.0, 113.0)","(2.5, 3.6, 3.1)","(6.0, 10.5, 8.3)","(4.4, 6.8, 4.966666666666667)"
