,Winlock Lad,Uno Kai,Brutal Viking,Wet Socks,Spread Sheet,Anjo Cyclone,Jigsaw Joe
04-01-2023 15:34:43.335358,"(4.4, 6.2, 5.9)","(8.5, 17.5, 17.26923076923077)","(61.0, 460.0, 91.33333333333333)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:44.453105,"(4.4, 6.2, 5.9)","(8.5, 17.5, 17.26923076923077)","(61.0, 460.0, 91.33333333333333)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:45.636230,"(4.4, 6.2, 5.9)","(8.5, 17.5, 17.26923076923077)","(61.0, 460.0, 91.33333333333333)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:46.759612,"(4.4, 6.2, 5.9)","(8.5, 17.5, 17.26923076923077)","(61.0, 460.0, 91.33333333333333)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:47.873173,"(4.4, 6.2, 5.9)","(8.5, 17.5, 17.26923076923077)","(61.0, 460.0, 104.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:49.059065,"(4.4, 6.2, 5.9)","(8.5, 17.5, 17.26923076923077)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:50.176537,"(4.4, 6.2, 5.9)","(8.5, 17.5, 17.26923076923077)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:51.294287,"(4.4, 6.2, 5.9)","(8.5, 17.5, 17.26923076923077)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:52.416375,"(4.4, 6.2, 5.9)","(8.5, 21.0, 18.045454545454547)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:53.502477,"(4.4, 6.2, 5.9)","(8.5, 19.0, 17.676470588235293)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:54.572032,"(4.4, 6.2, 5.9)","(8.5, 19.0, 17.676470588235293)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:55.742008,"(4.4, 6.2, 5.9)","(8.5, 19.0, 17.676470588235293)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:56.770480,"(4.4, 6.2, 5.9)","(8.5, 19.0, 17.676470588235293)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:57.844244,"(4.4, 6.2, 5.9)","(8.5, 19.0, 17.676470588235293)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:58.913543,"(4.4, 6.2, 5.9)","(8.5, 19.0, 17.2)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:34:59.930532,"(4.4, 6.2, 5.9)","(8.5, 19.0, 17.2)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:35:01.020357,"(4.4, 6.2, 5.9)","(8.5, 19.0, 17.2)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:35:02.112807,"(4.4, 6.2, 5.9)","(8.5, 19.0, 17.2)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9865714285714287)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 9.15)"
04-01-2023 15:35:03.175997,"(4.4, 6.2, 5.9)","(8.5, 19.0, 17.2)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.99, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.807142857142857)"
04-01-2023 15:35:04.289794,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.5)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:05.326858,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.5)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:06.429177,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.5)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:07.530877,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.5)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:08.565604,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.5)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:09.529930,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.5)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:10.545891,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.5)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:11.499697,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:12.497631,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:13.520723,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:14.474709,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:15.440373,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:16.561148,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:17.612511,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:18.714219,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:19.701054,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:20.685871,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:21.619269,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:22.614623,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:23.583351,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 7.629411764705882)"
04-01-2023 15:35:24.616028,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.5, 8.2)"
04-01-2023 15:35:25.577849,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:26.544479,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 440.0, 102.5)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:27.580004,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 430.0, 105.55555555555556)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:28.622797,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 420.0, 124.16666666666666)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:29.544945,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 420.0, 124.16666666666666)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:30.491129,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 420.0, 124.16666666666666)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:31.428318,"(4.4, 6.2, 5.9)","(8.5, 17.5, 16.115384615384617)","(61.0, 420.0, 124.16666666666666)","(21.0, 120.0, 77.0)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 14.7625)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:32.422608,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 124.16666666666666)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 12.18125)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:33.481821,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:34.422008,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:35.375285,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:36.399488,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:37.393373,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:38.471054,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:39.571746,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:40.618445,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:41.627656,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:42.705923,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:43.722009,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:44.742634,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:45.838350,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:46.815680,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:47.829739,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:48.881921,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.2)"
04-01-2023 15:35:49.899764,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 62.66666666666667)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 7.945454545454545)"
04-01-2023 15:35:50.954592,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 62.66666666666667)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 11.0, 8.65)"
04-01-2023 15:35:52.037582,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 62.66666666666667)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 10.5, 8.65)"
04-01-2023 15:35:53.065475,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 62.66666666666667)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 10.5, 8.65)"
04-01-2023 15:35:54.100566,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 10.5, 8.65)"
04-01-2023 15:35:55.144799,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 11.773684210526316)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:35:56.129339,"(4.4, 6.2, 5.9)","(8.5, 17.0, 15.666666666666666)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.5, 12.120000000000001)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:35:57.202267,"(4.4, 6.2, 5.9)","(8.5, 16.5, 15.576923076923077)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 15.0, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:35:58.234307,"(4.4, 6.2, 5.9)","(8.5, 16.5, 15.576923076923077)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:35:59.178759,"(4.4, 6.2, 5.9)","(8.5, 16.5, 15.576923076923077)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:36:00.146971,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:36:01.163645,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:36:02.204969,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:36:03.219465,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:36:04.237164,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:36:05.188519,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 420.0, 100.5)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:36:06.278925,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 420.0, 106.875)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:36:07.387997,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 400.0, 173.33333333333331)","(21.0, 120.0, 62.66666666666667)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:36:08.495299,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 62.66666666666667)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:36:09.528724,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 62.66666666666667)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:36:10.495667,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 62.66666666666667)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:36:11.452869,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 62.66666666666667)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 9.49090909090909)"
04-01-2023 15:36:12.508242,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.5, 8.4)"
04-01-2023 15:36:13.620814,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.0, 8.4)"
04-01-2023 15:36:14.649246,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.0, 8.4)"
04-01-2023 15:36:15.659151,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.0, 8.4)"
04-01-2023 15:36:16.643214,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.0, 8.4)"
04-01-2023 15:36:17.584094,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.0, 8.4)"
04-01-2023 15:36:18.598025,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.0, 8.4)"
04-01-2023 15:36:19.660781,"(4.4, 6.2, 5.9)","(8.5, 17.0, 16.642857142857142)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.0, 8.4)"
04-01-2023 15:36:20.629948,"(4.4, 6.2, 5.9)","(8.5, 17.5, 17.07142857142857)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 13.8875)","(4.0, 10.0, 8.4)"
04-01-2023 15:36:21.637208,"(4.4, 6.2, 5.9)","(8.5, 17.5, 17.07142857142857)","(61.0, 390.0, 173.33333333333331)","(21.0, 120.0, 48.333333333333336)","(1.9, 1.94, 1.9388461538461539)","(8.5, 14.5, 11.74375)","(4.0, 10.0, 8.4)"
