,Impetuous Lad,Lornas Law,Wallys Boy,Up The Amps,Lonely Tuna,Brians Buster,Burnt Jam,No Surprise
11-01-2023 13:24:52.327371,"(5.0, 5.9, 5.642857142857143)","(14.0, 70.0, 50.0)","(6.5, 9.2, 7.866666666666666)","(4.2, 6.4, 6.292)","(13.0, 14.5, 13.25)","(31.0, 32.0, 28.625)","(6.0, 7.4, 6.188461538461539)","(2.7, 3.55, 3.470754716981132)"
11-01-2023 13:24:53.550654,"(5.0, 5.9, 5.484615384615385)","(14.0, 70.0, 50.0)","(6.5, 9.2, 7.866666666666666)","(4.2, 6.4, 6.261538461538462)","(13.0, 14.5, 13.25)","(31.0, 32.0, 29.3)","(6.0, 7.4, 6.403389830508475)","(2.7, 3.55, 3.4911764705882353)"
11-01-2023 13:24:54.799688,"(5.0, 5.9, 5.39375)","(14.0, 70.0, 50.0)","(6.5, 9.2, 7.866666666666666)","(4.2, 6.6, 6.2727272727272725)","(13.0, 14.5, 13.25)","(31.0, 32.0, 29.3)","(6.0, 7.4, 6.383870967741935)","(2.7, 3.55, 3.522972972972973)"
11-01-2023 13:24:56.104087,"(5.0, 5.9, 5.39375)","(14.0, 70.0, 50.0)","(6.5, 9.2, 7.866666666666666)","(4.2, 6.6, 6.3428571428571425)","(13.0, 14.5, 13.25)","(31.0, 32.0, 29.3)","(6.0, 7.4, 6.383870967741935)","(2.7, 3.55, 3.522972972972973)"
11-01-2023 13:24:57.557637,"(5.0, 5.9, 5.39375)","(14.0, 70.0, 50.0)","(6.5, 9.2, 7.866666666666666)","(4.2, 6.6, 6.3100000000000005)","(13.0, 14.5, 13.40909090909091)","(31.0, 32.0, 29.3)","(6.0, 7.4, 6.383870967741935)","(2.7, 3.55, 3.522972972972973)"
11-01-2023 13:24:58.951355,"(5.0, 5.9, 5.39375)","(14.0, 70.0, 50.0)","(6.5, 9.2, 7.866666666666666)","(4.2, 6.4, 6.3100000000000005)","(13.0, 14.5, 13.40909090909091)","(31.0, 32.0, 29.5)","(6.0, 7.4, 6.383870967741935)","(2.7, 3.55, 3.5142857142857142)"
11-01-2023 13:25:00.354338,"(5.0, 5.9, 5.375)","(14.0, 70.0, 50.0)","(6.5, 9.2, 7.866666666666666)","(4.2, 6.4, 6.485714285714286)","(13.0, 14.5, 13.40909090909091)","(31.0, 32.0, 29.954545454545453)","(6.0, 7.4, 6.383870967741935)","(2.7, 3.55, 3.4857142857142858)"
11-01-2023 13:25:01.739358,"(5.0, 5.9, 5.39375)","(14.0, 70.0, 50.0)","(6.5, 9.2, 7.866666666666666)","(4.2, 6.6, 6.485714285714286)","(13.0, 14.5, 13.5)","(31.0, 32.0, 29.0)","(6.0, 7.4, 6.383870967741935)","(2.7, 3.5, 3.510377358490566)"
11-01-2023 13:25:03.082731,"(5.0, 5.9, 5.45)","(14.0, 70.0, 55.6)","(6.5, 9.2, 8.566666666666666)","(4.2, 6.6, 6.771428571428571)","(13.0, 14.5, 13.46875)","(31.0, 32.0, 28.75)","(6.0, 7.4, 6.385507246376812)","(2.7, 3.55, 3.4958333333333336)"
11-01-2023 13:25:04.521824,"(5.0, 5.6, 5.375)","(14.0, 70.0, 55.6)","(6.5, 9.0, 8.566666666666666)","(4.2, 7.0, 6.815384615384615)","(13.0, 14.5, 13.46875)","(31.0, 32.0, 29.0)","(6.0, 7.4, 6.385507246376812)","(2.7, 3.5, 3.4958333333333336)"
11-01-2023 13:25:05.967212,"(5.0, 5.6, 5.388235294117647)","(14.0, 70.0, 55.6)","(6.5, 9.0, 8.538461538461538)","(4.2, 7.0, 6.815384615384615)","(13.0, 14.5, 13.46875)","(31.0, 32.0, 29.0)","(6.0, 7.4, 6.530232558139535)","(2.7, 3.5, 3.4696428571428575)"
11-01-2023 13:25:07.286617,"(5.0, 5.6, 5.388235294117647)","(14.0, 70.0, 55.6)","(6.5, 9.0, 8.538461538461538)","(4.2, 7.0, 6.815384615384615)","(13.0, 14.5, 13.46875)","(31.0, 32.0, 29.0)","(6.0, 7.2, 6.530232558139535)","(2.7, 3.5, 3.465068493150685)"
11-01-2023 13:25:08.673806,"(5.0, 5.6, 5.381081081081081)","(14.0, 70.0, 55.6)","(6.5, 9.0, 7.857142857142858)","(4.2, 7.0, 6.914285714285715)","(13.0, 14.5, 14.071428571428571)","(31.0, 32.0, 27.8)","(6.0, 7.2, 6.703703703703704)","(2.7, 3.5, 3.465068493150685)"
11-01-2023 13:25:10.173958,"(5.0, 5.9, 5.467567567567568)","(14.0, 70.0, 59.0)","(6.5, 9.0, 7.780952380952381)","(4.2, 7.0, 6.300000000000001)","(13.0, 15.5, 13.833333333333334)","(31.0, 32.0, 27.0)","(6.0, 7.0, 6.515384615384615)","(2.7, 3.5, 3.4692771084337353)"
11-01-2023 13:25:11.622636,"(5.0, 5.9, 5.467567567567568)","(14.0, 70.0, 59.0)","(6.5, 9.0, 8.288888888888888)","(4.2, 7.2, 6.610526315789474)","(13.0, 15.5, 14.863636363636363)","(31.0, 32.0, 28.625)","(6.0, 7.0, 6.455555555555556)","(2.7, 3.5, 3.4692771084337353)"
11-01-2023 13:25:12.883907,"(5.0, 5.6, 5.5)","(14.0, 70.0, 57.142857142857146)","(6.5, 9.0, 8.288888888888888)","(4.2, 7.2, 6.610526315789474)","(13.0, 15.5, 15.0)","(31.0, 32.0, 29.157894736842106)","(6.0, 7.0, 6.495238095238095)","(2.7, 3.5, 3.4673076923076924)"
11-01-2023 13:25:14.247289,"(5.0, 5.9, 5.467567567567568)","(14.0, 70.0, 57.142857142857146)","(6.5, 9.0, 8.433333333333334)","(4.2, 7.2, 6.733333333333333)","(13.0, 15.5, 14.75)","(31.0, 32.0, 29.352941176470587)","(6.0, 6.8, 6.442553191489362)","(2.7, 3.5, 3.4673076923076924)"
11-01-2023 13:25:15.577667,"(5.0, 5.9, 5.467567567567568)","(14.0, 70.0, 57.142857142857146)","(6.5, 9.0, 8.433333333333334)","(4.2, 7.2, 6.813793103448276)","(13.0, 15.5, 14.75)","(31.0, 32.0, 29.352941176470587)","(6.0, 6.8, 6.442553191489362)","(2.7, 3.5, 3.4692771084337353)"
11-01-2023 13:25:17.189126,"(5.0, 5.9, 5.467567567567568)","(14.0, 70.0, 52.857142857142854)","(6.5, 9.0, 7.817391304347827)","(4.2, 7.2, 6.733333333333333)","(13.0, 15.5, 14.166666666666666)","(31.0, 32.0, 30.076923076923077)","(6.0, 6.8, 6.626315789473684)","(2.7, 3.5, 3.4692771084337353)"
11-01-2023 13:25:18.701203,"(5.0, 5.8, 5.637037037037037)","(14.0, 70.0, 52.857142857142854)","(6.5, 9.0, 8.028571428571428)","(4.2, 7.2, 6.752941176470588)","(13.0, 15.5, 13.944444444444445)","(31.0, 32.0, 29.352941176470587)","(6.0, 6.8, 6.624)","(2.7, 3.5, 3.4692771084337353)"
11-01-2023 13:25:20.032005,"(5.0, 5.8, 5.637037037037037)","(14.0, 70.0, 52.857142857142854)","(6.5, 9.0, 8.254545454545454)","(4.2, 7.0, 6.748148148148148)","(13.0, 15.5, 14.7)","(31.0, 32.0, 29.352941176470587)","(6.0, 6.8, 6.624)","(2.7, 3.5, 3.4692771084337353)"
11-01-2023 13:25:21.503519,"(5.0, 5.7, 5.5210526315789465)","(14.0, 70.0, 57.142857142857146)","(6.5, 8.8, 8.24)","(4.2, 7.0, 6.766666666666667)","(13.0, 15.5, 15.035714285714286)","(31.0, 32.0, 30.076923076923077)","(6.0, 6.8, 6.624)","(2.7, 3.5, 3.4692771084337353)"
11-01-2023 13:25:22.974545,"(5.0, 5.6, 5.5210526315789465)","(14.0, 70.0, 57.142857142857146)","(6.5, 8.8, 8.226086956521739)","(4.2, 7.0, 6.742857142857143)","(13.0, 17.0, 15.035714285714286)","(31.0, 32.0, 30.125)","(6.0, 6.8, 6.624)","(2.7, 3.5, 3.4692771084337353)"
11-01-2023 13:25:24.439490,"(5.0, 5.6, 5.266666666666667)","(14.0, 70.0, 65.0)","(6.5, 8.8, 8.42)","(4.2, 7.0, 6.711111111111111)","(13.0, 17.0, 15.75)","(31.0, 32.0, 30.125)","(6.0, 6.8, 6.233333333333333)","(2.7, 3.5, 3.4613636363636364)"
11-01-2023 13:25:25.815981,"(5.0, 5.6, 5.2827586206896555)","(14.0, 70.0, 65.0)","(6.5, 8.8, 8.464705882352941)","(4.2, 6.8, 6.707692307692308)","(13.0, 17.0, 15.0)","(31.0, 32.0, 30.0)","(6.0, 6.8, 6.151351351351352)","(2.7, 3.5, 3.4613636363636364)"
11-01-2023 13:25:27.121292,"(5.0, 5.5, 5.257692307692308)","(14.0, 70.0, 65.0)","(6.5, 8.8, 8.546153846153846)","(4.2, 6.8, 6.606896551724138)","(13.0, 17.0, 15.0)","(31.0, 32.0, 29.428571428571427)","(6.0, 6.8, 6.1647058823529415)","(2.7, 3.5, 3.466447368421053)"
11-01-2023 13:25:28.508204,"(5.0, 5.5, 5.257692307692308)","(16.0, 70.0, 65.0)","(6.5, 8.8, 8.62857142857143)","(4.2, 7.0, 6.776)","(13.0, 17.0, 16.333333333333332)","(31.0, 32.0, 29.428571428571427)","(6.0, 6.8, 6.1647058823529415)","(2.7, 3.5, 3.4616822429906544)"
11-01-2023 13:25:29.783133,"(5.0, 5.3, 5.223076923076923)","(16.0, 70.0, 65.0)","(6.5, 8.8, 8.955555555555556)","(4.2, 7.0, 6.746666666666666)","(13.0, 18.0, 16.75)","(31.0, 32.0, 29.428571428571427)","(6.0, 6.8, 6.619999999999999)","(2.7, 3.5, 3.4616822429906544)"
11-01-2023 13:25:31.059669,"(5.0, 5.3, 5.245454545454545)","(16.0, 70.0, 65.0)","(6.5, 9.4, 8.955555555555556)","(4.2, 6.8, 6.776)","(13.0, 18.0, 16.375)","(31.0, 32.0, 29.428571428571427)","(6.0, 6.8, 6.619999999999999)","(2.7, 3.5, 3.466935483870968)"
11-01-2023 13:25:32.358240,"(4.2, 5.3, 5.208333333333333)","(17.0, 70.0, 65.0)","(7.0, 9.4, 8.955555555555556)","(4.2, 7.0, 6.792592592592593)","(13.0, 18.0, 16.375)","(26.0, 32.0, 29.428571428571427)","(6.0, 6.8, 6.619999999999999)","(2.7, 3.5, 3.4658333333333333)"
11-01-2023 13:25:33.729087,"(4.2, 5.3, 5.208333333333333)","(17.0, 70.0, 65.0)","(7.0, 9.4, 8.691666666666666)","(4.2, 7.0, 6.705263157894737)","(13.0, 18.0, 16.4375)","(26.0, 32.0, 29.428571428571427)","(6.0, 6.8, 6.619999999999999)","(2.7, 3.5, 3.4598039215686276)"
11-01-2023 13:25:34.960066,"(4.2, 5.3, 5.153846153846153)","(17.0, 70.0, 66.66666666666667)","(7.0, 9.4, 8.691666666666666)","(4.2, 7.0, 6.576470588235294)","(13.0, 18.0, 16.4375)","(26.0, 32.0, 29.428571428571427)","(6.0, 6.8, 6.619999999999999)","(2.7, 3.5, 3.4598039215686276)"
11-01-2023 13:25:36.173322,"(4.2, 5.3, 5.153846153846153)","(17.0, 70.0, 66.66666666666667)","(7.0, 9.4, 8.86875)","(4.2, 7.0, 6.640000000000001)","(13.0, 18.0, 15.604166666666666)","(26.0, 32.0, 29.428571428571427)","(6.0, 6.8, 6.110344827586207)","(2.7, 3.5, 3.4598039215686276)"
11-01-2023 13:25:37.481800,"(4.2, 5.3, 5.119999999999999)","(17.0, 70.0, 66.66666666666667)","(7.0, 9.4, 8.935714285714287)","(4.2, 7.0, 6.82)","(13.0, 18.0, 16.11111111111111)","(26.0, 32.0, 30.105263157894736)","(6.0, 6.8, 6.175)","(2.7, 3.5, 3.4598039215686276)"
11-01-2023 13:25:38.817394,"(4.2, 5.2, 5.113333333333333)","(17.0, 70.0, 66.66666666666667)","(7.0, 9.4, 9.100000000000001)","(4.2, 7.0, 6.82)","(13.0, 17.0, 14.692307692307692)","(26.0, 32.0, 30.666666666666668)","(6.0, 6.8, 6.228571428571429)","(2.7, 3.5, 3.4598039215686276)"
11-01-2023 13:25:40.078520,"(4.2, 5.2, 5.113333333333333)","(17.0, 70.0, 66.66666666666667)","(7.0, 9.4, 9.133333333333335)","(4.2, 7.0, 6.8933333333333335)","(13.0, 17.0, 15.846153846153847)","(26.0, 32.0, 30.666666666666668)","(6.0, 6.8, 6.252941176470588)","(2.7, 3.5, 3.4634328358208957)"
11-01-2023 13:25:41.229125,"(4.2, 5.1, 4.92)","(17.0, 70.0, 66.66666666666667)","(7.0, 9.4, 9.133333333333335)","(4.2, 7.0, 6.8933333333333335)","(13.0, 17.0, 15.846153846153847)","(26.0, 32.0, 30.666666666666668)","(6.0, 6.8, 6.455555555555556)","(2.7, 3.5, 3.4584745762711866)"
11-01-2023 13:25:42.533855,"(4.2, 5.1, 5.011111111111111)","(17.0, 70.0, 67.0)","(7.0, 9.4, 9.257142857142858)","(4.2, 7.6, 6.866666666666666)","(13.0, 17.0, 15.333333333333334)","(26.0, 32.0, 30.105263157894736)","(6.0, 6.8, 6.4625)","(2.7, 3.5, 3.592857142857143)"
11-01-2023 13:25:43.856104,"(4.2, 5.1, 4.958823529411765)","(17.0, 70.0, 67.0)","(7.0, 9.4, 9.0)","(4.2, 7.6, 6.866666666666666)","(13.0, 17.0, 15.333333333333334)","(26.0, 32.0, 30.105263157894736)","(6.0, 6.8, 6.4625)","(2.7, 3.6, 3.592857142857143)"
11-01-2023 13:25:45.186874,"(4.2, 5.1, 4.958823529411765)","(17.0, 70.0, 68.5)","(7.0, 9.4, 9.066666666666666)","(4.2, 7.6, 7.1875)","(13.0, 17.0, 16.4)","(26.0, 32.0, 30.105263157894736)","(6.0, 6.4, 6.338461538461539)","(2.7, 3.7, 3.776923076923077)"
11-01-2023 13:25:46.578658,"(4.2, 4.9, 4.821428571428571)","(17.0, 70.0, 68.5)","(7.0, 9.4, 9.066666666666666)","(4.2, 7.6, 7.1875)","(13.0, 17.0, 16.16)","(26.0, 32.0, 29.73913043478261)","(6.0, 6.4, 6.342857142857143)","(2.7, 3.8, 3.7842105263157895)"
11-01-2023 13:25:48.115355,"(4.2, 4.9, 4.811111111111111)","(17.0, 70.0, 68.5)","(7.0, 9.4, 9.066666666666666)","(4.2, 7.6, 7.3)","(13.0, 17.0, 15.833333333333334)","(26.0, 32.0, 29.73913043478261)","(6.0, 6.4, 6.243478260869566)","(2.7, 3.8, 3.8159574468085107)"
11-01-2023 13:25:49.485250,"(4.2, 4.8, 4.775)","(17.0, 70.0, 68.5)","(7.0, 9.4, 9.04)","(4.2, 7.6, 7.3)","(13.0, 17.0, 15.833333333333334)","(26.0, 32.0, 29.73913043478261)","(6.0, 6.4, 6.209090909090909)","(2.7, 3.85, 3.8275)"
11-01-2023 13:25:50.796976,"(4.2, 4.8, 4.775)","(17.0, 70.0, 68.5)","(7.0, 9.4, 9.066666666666666)","(4.2, 7.6, 6.9714285714285715)","(13.0, 17.0, 15.85483870967742)","(26.0, 32.0, 29.73913043478261)","(6.0, 6.4, 6.209090909090909)","(2.7, 3.85, 3.89)"
11-01-2023 13:25:52.033443,"(4.2, 4.8, 4.592307692307692)","(17.0, 85.0, 76.66666666666667)","(7.0, 9.4, 9.15)","(4.2, 7.6, 7.136842105263158)","(13.0, 18.0, 15.555555555555555)","(26.0, 32.0, 29.73913043478261)","(6.0, 6.4, 6.209090909090909)","(2.7, 3.9, 3.89)"
11-01-2023 13:25:53.379347,"(4.2, 4.7, 4.5875)","(17.0, 85.0, 74.28571428571429)","(7.0, 9.4, 9.066666666666666)","(4.2, 7.6, 7.136842105263158)","(13.0, 18.0, 16.263157894736842)","(26.0, 32.0, 29.73913043478261)","(6.0, 6.4, 6.059259259259259)","(2.7, 3.9, 3.885)"
11-01-2023 13:25:54.746474,"(4.2, 4.7, 4.544444444444444)","(17.0, 85.0, 80.0)","(7.0, 9.4, 9.066666666666666)","(4.2, 7.6, 7.4)","(13.0, 18.0, 16.263157894736842)","(26.0, 32.0, 29.73913043478261)","(6.0, 6.4, 5.964285714285714)","(2.7, 3.9, 3.88125)"
11-01-2023 13:25:56.132481,"(4.2, 4.6, 4.519047619047619)","(17.0, 85.0, 80.0)","(7.0, 9.4, 9.226086956521739)","(4.2, 7.6, 7.4)","(13.0, 18.0, 16.263157894736842)","(26.0, 32.0, 29.5625)","(6.0, 6.2, 5.964285714285714)","(2.7, 3.9, 3.85)"
11-01-2023 13:25:57.548200,"(4.2, 4.6, 4.519047619047619)","(17.0, 85.0, 80.0)","(7.0, 9.4, 9.226086956521739)","(4.2, 7.6, 7.4)","(13.0, 18.0, 16.263157894736842)","(26.0, 32.0, 29.5625)","(6.0, 6.2, 5.964285714285714)","(2.7, 3.9, 3.892857142857143)"
11-01-2023 13:25:58.935482,"(4.2, 4.4, 4.38)","(17.0, 85.0, 80.0)","(7.0, 9.4, 9.226086956521739)","(4.2, 7.6, 7.4)","(13.0, 18.0, 16.576923076923077)","(26.0, 32.0, 29.6)","(6.0, 6.2, 5.863157894736842)","(2.7, 3.9, 3.895833333333333)"
11-01-2023 13:26:00.306133,"(4.2, 4.6, 4.442857142857143)","(17.0, 85.0, 80.0)","(7.0, 9.4, 9.123076923076923)","(4.2, 7.6, 7.325)","(13.0, 17.5, 16.40909090909091)","(26.0, 32.0, 30.2)","(6.0, 6.2, 6.181818181818182)","(2.7, 3.9, 3.895833333333333)"
11-01-2023 13:26:01.564134,"(4.2, 4.7, 4.456250000000001)","(17.0, 85.0, 80.0)","(7.0, 9.4, 9.123076923076923)","(4.2, 7.6, 6.770370370370371)","(13.0, 17.5, 16.55263157894737)","(26.0, 32.0, 30.2)","(6.0, 6.4, 6.11764705882353)","(2.7, 3.9, 3.895833333333333)"
11-01-2023 13:26:02.844559,"(4.2, 4.7, 4.483333333333333)","(17.0, 85.0, 80.0)","(7.0, 9.4, 9.100000000000001)","(4.2, 7.6, 7.142857142857142)","(13.0, 17.5, 16.55263157894737)","(26.0, 32.0, 30.2)","(6.0, 6.4, 6.247619047619048)","(2.7, 3.9, 3.8909090909090907)"
11-01-2023 13:26:04.234289,"(4.2, 4.5, 4.423529411764706)","(17.0, 85.0, 80.22727272727272)","(7.0, 9.4, 8.984615384615385)","(4.2, 7.6, 7.142857142857142)","(13.0, 17.5, 16.928571428571427)","(26.0, 32.0, 30.2)","(6.0, 6.4, 6.288888888888889)","(2.7, 3.9, 3.8833333333333333)"
11-01-2023 13:26:05.513553,"(4.2, 4.5, 4.36)","(17.0, 85.0, 82.35294117647058)","(7.0, 9.4, 9.4)","(4.2, 7.6, 7.176470588235294)","(13.0, 17.5, 17.055555555555557)","(26.0, 32.0, 30.2)","(6.0, 6.4, 6.495238095238095)","(2.7, 3.9, 3.8842105263157896)"
11-01-2023 13:26:06.725955,"(4.2, 4.4, 4.271428571428571)","(17.0, 85.0, 78.57142857142857)","(7.0, 10.0, 9.666666666666666)","(4.2, 7.6, 7.24)","(13.0, 17.5, 16.46875)","(26.0, 32.0, 30.26923076923077)","(6.0, 6.8, 6.3999999999999995)","(2.7, 4.0, 3.933333333333333)"
11-01-2023 13:26:08.058538,"(4.2, 4.4, 4.272727272727273)","(17.0, 85.0, 82.6923076923077)","(7.0, 10.0, 9.222222222222221)","(4.2, 7.6, 7.1000000000000005)","(13.0, 17.5, 16.46875)","(26.0, 32.0, 30.26923076923077)","(6.0, 6.6, 6.359999999999999)","(2.7, 4.2, 3.933333333333333)"
11-01-2023 13:26:09.423058,"(4.0, 4.4, 4.272727272727273)","(19.0, 85.0, 82.6923076923077)","(7.0, 10.0, 9.222222222222221)","(4.4, 7.4, 7.147368421052632)","(13.0, 17.5, 16.46875)","(26.0, 32.0, 30.26923076923077)","(6.0, 6.6, 6.276923076923077)","(2.8, 4.2, 4.133333333333334)"
11-01-2023 13:26:10.745282,"(4.0, 4.4, 4.272727272727273)","(19.0, 85.0, 82.6923076923077)","(7.0, 10.0, 9.125)","(4.4, 7.4, 7.181818181818182)","(13.0, 17.5, 16.529411764705884)","(26.0, 32.0, 30.5)","(6.0, 6.6, 6.085714285714285)","(2.8, 4.2, 4.144827586206897)"
11-01-2023 13:26:12.024401,"(4.0, 4.2, 4.173684210526316)","(19.0, 85.0, 82.6923076923077)","(7.0, 10.0, 9.475)","(4.4, 7.4, 7.25)","(13.0, 17.5, 16.529411764705884)","(26.0, 32.0, 30.26923076923077)","(6.0, 6.6, 6.085714285714285)","(2.8, 4.2, 4.144827586206897)"
11-01-2023 13:26:13.336056,"(4.0, 4.3, 4.12962962962963)","(19.0, 85.0, 83.69565217391305)","(7.0, 10.0, 9.475)","(4.4, 7.4, 7.086956521739131)","(13.0, 17.5, 16.529411764705884)","(26.0, 32.0, 30.26923076923077)","(6.0, 6.6, 6.133333333333333)","(2.8, 4.2, 4.105882352941177)"
11-01-2023 13:26:14.641518,"(4.0, 4.2, 4.128301886792453)","(19.0, 85.0, 83.69565217391305)","(7.0, 10.0, 9.475)","(4.4, 7.4, 7.142857142857143)","(13.0, 17.5, 16.529411764705884)","(26.0, 32.0, 30.96875)","(6.0, 6.6, 6.133333333333333)","(2.8, 4.2, 4.105882352941177)"
11-01-2023 13:26:15.945168,"(4.0, 4.2, 4.116666666666667)","(19.0, 85.0, 83.69565217391305)","(7.0, 10.0, 9.363636363636363)","(4.4, 7.4, 6.76)","(13.0, 17.5, 16.529411764705884)","(26.0, 32.0, 30.96875)","(6.0, 6.6, 6.133333333333333)","(2.8, 4.2, 4.352941176470588)"
11-01-2023 13:26:17.151529,"(4.0, 4.2, 4.116666666666667)","(19.0, 85.0, 83.69565217391305)","(7.0, 10.0, 9.5625)","(4.4, 7.0, 6.925)","(13.0, 17.5, 16.46875)","(26.0, 32.0, 30.96875)","(6.0, 6.6, 6.133333333333333)","(2.8, 4.5, 4.34)"
11-01-2023 13:26:18.470907,"(4.0, 4.2, 4.155555555555556)","(19.0, 85.0, 83.96551724137932)","(7.0, 10.0, 9.4)","(4.4, 7.0, 6.897142857142857)","(13.0, 17.5, 16.46875)","(26.0, 32.0, 30.75)","(6.0, 6.6, 6.133333333333333)","(2.8, 4.5, 4.26)"
11-01-2023 13:26:19.788458,"(4.0, 4.2, 4.140000000000001)","(19.0, 85.0, 83.96551724137932)","(7.0, 9.8, 9.266666666666667)","(4.4, 7.4, 7.08)","(13.0, 17.5, 16.583333333333332)","(26.0, 32.0, 30.96875)","(6.0, 6.6, 6.133333333333333)","(2.8, 4.5, 4.394117647058824)"
11-01-2023 13:26:21.080881,"(4.0, 4.1, 4.069230769230769)","(19.0, 85.0, 83.96551724137932)","(7.0, 9.8, 9.133333333333333)","(4.4, 7.2, 7.043478260869565)","(13.0, 17.5, 16.583333333333332)","(26.0, 32.0, 30.96875)","(6.0, 6.6, 6.133333333333333)","(2.8, 4.5, 4.433333333333334)"
11-01-2023 13:26:22.350035,"(4.0, 4.1, 4.069230769230769)","(19.0, 85.0, 83.66666666666667)","(7.0, 9.8, 9.329411764705883)","(4.4, 7.2, 6.986666666666666)","(13.0, 17.5, 16.583333333333332)","(26.0, 32.0, 30.952380952380953)","(6.0, 6.6, 6.048275862068965)","(2.8, 4.5, 4.433333333333334)"
11-01-2023 13:26:23.595653,"(4.0, 4.1, 4.069230769230769)","(19.0, 85.0, 83.66666666666667)","(7.0, 9.8, 9.35)","(4.4, 7.2, 6.951724137931034)","(13.0, 17.5, 16.583333333333332)","(26.0, 32.0, 30.842105263157894)","(6.0, 6.6, 6.2)","(2.8, 4.5, 4.38)"
11-01-2023 13:26:24.931726,"(4.0, 4.1, 4.069230769230769)","(19.0, 85.0, 83.66666666666667)","(7.0, 9.8, 9.123076923076923)","(4.4, 7.2, 6.886956521739131)","(13.0, 17.5, 16.529411764705884)","(26.0, 32.0, 30.842105263157894)","(6.0, 6.6, 6.247058823529412)","(2.8, 4.5, 4.41)"
11-01-2023 13:26:26.239419,"(4.0, 4.1, 4.0874999999999995)","(19.0, 85.0, 83.66666666666667)","(7.0, 9.8, 9.123076923076923)","(4.4, 7.2, 6.84)","(13.0, 17.5, 16.5)","(26.0, 32.0, 31.0)","(6.0, 6.6, 6.247058823529412)","(2.8, 4.5, 4.428)"
11-01-2023 13:26:27.480617,"(4.0, 4.2, 4.136585365853659)","(19.0, 85.0, 83.66666666666667)","(7.0, 9.8, 9.4)","(4.4, 7.2, 6.84)","(13.0, 17.5, 16.5)","(26.0, 32.0, 31.0)","(6.0, 6.6, 6.247058823529412)","(2.8, 4.5, 4.428)"
11-01-2023 13:26:28.816078,"(4.0, 4.2, 4.088)","(19.0, 85.0, 83.66666666666667)","(7.0, 9.6, 9.52)","(4.4, 7.2, 6.951724137931034)","(13.0, 17.5, 17.285714285714285)","(26.0, 32.0, 31.0)","(6.0, 6.6, 6.036363636363636)","(2.8, 4.5, 4.425)"
11-01-2023 13:26:30.199117,"(4.0, 4.1, 4.026315789473684)","(19.0, 85.0, 83.66666666666667)","(7.0, 9.8, 9.472727272727273)","(4.4, 7.2, 6.654545454545454)","(13.0, 17.5, 16.333333333333332)","(26.0, 32.0, 31.157894736842106)","(6.0, 6.4, 6.011111111111111)","(2.8, 4.5, 4.476470588235294)"
11-01-2023 13:26:31.471355,"(4.0, 4.1, 3.933333333333333)","(19.0, 85.0, 83.66666666666667)","(7.0, 9.8, 9.5)","(4.4, 6.8, 6.666666666666666)","(13.0, 18.0, 16.333333333333332)","(26.0, 32.0, 31.157894736842106)","(6.0, 6.4, 6.130769230769231)","(2.8, 4.6, 4.476470588235294)"
11-01-2023 13:26:32.683467,"(4.0, 4.1, 3.933333333333333)","(19.0, 85.0, 83.66666666666667)","(7.0, 9.8, 9.5)","(4.4, 6.8, 6.666666666666666)","(13.0, 18.0, 16.333333333333332)","(26.0, 32.0, 31.157894736842106)","(6.0, 6.4, 5.927777777777778)","(2.8, 4.6, 4.5440000000000005)"
11-01-2023 13:26:34.152268,"(4.0, 4.1, 3.9176470588235293)","(19.0, 85.0, 83.66666666666667)","(7.0, 9.8, 9.363636363636363)","(4.4, 6.8, 6.688888888888888)","(14.0, 18.0, 17.285714285714285)","(26.0, 32.0, 31.157894736842106)","(5.5, 6.4, 5.927777777777778)","(2.8, 4.8, 4.545454545454546)"
11-01-2023 13:26:35.536154,"(4.0, 4.0, 3.95)","(21.0, 85.0, 82.87878787878788)","(7.0, 9.8, 9.363636363636363)","(4.4, 6.8, 6.688888888888888)","(14.0, 18.0, 17.0)","(26.0, 32.0, 31.157894736842106)","(5.5, 6.4, 6.274074074074075)","(2.8, 4.8, 4.640000000000001)"
11-01-2023 13:26:36.902837,"(4.0, 4.0, 3.853846153846154)","(21.0, 85.0, 82.87878787878788)","(7.0, 9.8, 9.5)","(4.4, 6.8, 6.716666666666667)","(14.0, 18.0, 16.666666666666668)","(26.0, 32.0, 31.0)","(5.5, 6.4, 6.274074074074075)","(2.8, 4.7, 4.625)"
11-01-2023 13:26:38.278279,"(4.0, 3.9, 3.853846153846154)","(21.0, 85.0, 82.87878787878788)","(7.0, 9.8, 9.5)","(4.4, 6.8, 6.75)","(14.0, 18.0, 17.0)","(26.0, 32.0, 31.157894736842106)","(5.5, 6.4, 6.283333333333333)","(2.8, 4.8, 4.625)"
11-01-2023 13:26:39.659700,"(4.0, 3.9, 3.828)","(21.0, 85.0, 82.87878787878788)","(7.0, 9.8, 9.5)","(4.4, 6.8, 6.975)","(14.0, 18.0, 16.666666666666668)","(26.0, 32.0, 31.157894736842106)","(5.5, 6.4, 6.283333333333333)","(2.8, 4.8, 4.625)"
11-01-2023 13:26:41.014021,"(4.0, 3.9, 3.825)","(21.0, 85.0, 82.87878787878788)","(7.0, 9.8, 9.210526315789474)","(4.4, 7.0, 7.1)","(14.0, 18.0, 16.63157894736842)","(26.0, 32.0, 30.956521739130434)","(5.5, 6.4, 6.283333333333333)","(2.8, 4.8, 4.593548387096774)"
