,Walk A Fine Line,Dyladdie,Excuses Excuses,West Virginia Pam,Jalebi Baby,Boca Birdie,My Juba,Fashion Icon,Miss Lauren,Magnificent Rocket
06-01-2023 12:06:00.473783,"(13.0, 15.5, 14.53448275862069)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.35, 3.1, 3.091044776119403)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.864285714285715)","(31.0, 65.0, 64.0)","(4.8, 5.8, 5.681481481481481)","(41.0, 160.0, 122.66666666666667)"
06-01-2023 12:06:01.932919,"(13.0, 15.5, 14.53448275862069)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.35, 3.1, 3.0676923076923077)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.881481481481482)","(31.0, 65.0, 64.0)","(4.8, 5.8, 5.708571428571428)","(41.0, 160.0, 105.0)"
06-01-2023 12:06:03.330224,"(13.0, 15.5, 14.53448275862069)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.35, 3.1, 3.064)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.881481481481482)","(31.0, 65.0, 64.0)","(4.8, 5.8, 5.708571428571428)","(41.0, 160.0, 105.0)"
06-01-2023 12:06:04.769634,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.35, 3.1, 3.058)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.881481481481482)","(31.0, 65.0, 64.0)","(4.8, 5.8, 5.708571428571428)","(41.0, 160.0, 107.5)"
06-01-2023 12:06:06.058974,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.35, 3.1, 3.058)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.881481481481482)","(31.0, 65.0, 64.0)","(4.8, 5.8, 5.708571428571428)","(41.0, 160.0, 105.0)"
06-01-2023 12:06:07.456100,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.35, 3.1, 3.058)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.881481481481482)","(31.0, 65.0, 64.0)","(4.8, 5.8, 5.708571428571428)","(41.0, 160.0, 105.0)"
06-01-2023 12:06:08.864504,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.35, 3.1, 3.058)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.864285714285715)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.708571428571428)","(41.0, 160.0, 105.0)"
06-01-2023 12:06:10.255455,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.35, 3.1, 3.058)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.864285714285715)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.708571428571428)","(41.0, 160.0, 105.0)"
06-01-2023 12:06:11.716324,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.35, 3.1, 3.058)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.864285714285715)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.708571428571428)","(41.0, 160.0, 139.0)"
06-01-2023 12:06:13.112585,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.35, 3.1, 3.058)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.864285714285715)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.708571428571428)","(41.0, 160.0, 107.5)"
06-01-2023 12:06:14.546908,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.4, 3.1, 3.058)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.864285714285715)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.708571428571428)","(41.0, 160.0, 107.5)"
06-01-2023 12:06:16.011846,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.4, 3.1, 2.98)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.864285714285715)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.708571428571428)","(41.0, 160.0, 107.5)"
06-01-2023 12:06:17.323862,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.4, 3.1, 2.9659999999999997)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.864285714285715)","(31.0, 65.0, 64.28571428571429)","(4.8, 5.8, 5.696774193548387)","(41.0, 160.0, 107.5)"
06-01-2023 12:06:18.645884,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.4, 3.05, 2.97125)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.858823529411765)","(31.0, 65.0, 63.63636363636363)","(4.8, 5.8, 5.696774193548387)","(41.0, 160.0, 107.5)"
06-01-2023 12:06:19.962545,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.4, 3.05, 2.97125)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.858823529411765)","(31.0, 65.0, 63.63636363636363)","(4.8, 5.8, 5.654545454545454)","(41.0, 160.0, 141.66666666666666)"
06-01-2023 12:06:21.215117,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.4, 3.05, 2.97125)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.858823529411765)","(31.0, 65.0, 63.63636363636363)","(4.8, 5.8, 5.654545454545454)","(41.0, 160.0, 141.66666666666666)"
06-01-2023 12:06:22.981396,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.4, 3.05, 2.97125)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.858823529411765)","(31.0, 65.0, 63.63636363636363)","(4.8, 5.8, 5.654545454545454)","(41.0, 160.0, 141.66666666666666)"
06-01-2023 12:06:24.601335,"(13.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.142857142857142)","(21.0, 55.0, 48.18181818181818)","(2.4, 3.05, 2.97125)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.858823529411765)","(31.0, 65.0, 63.63636363636363)","(4.8, 5.8, 5.654545454545454)","(41.0, 160.0, 141.66666666666666)"
06-01-2023 12:06:26.207858,"(13.0, 15.5, 14.53448275862069)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 22.142857142857142)","(21.0, 55.0, 48.18181818181818)","(2.4, 3.05, 2.97125)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.858823529411765)","(31.0, 65.0, 63.63636363636363)","(4.8, 5.8, 5.654545454545454)","(41.0, 160.0, 141.66666666666666)"
06-01-2023 12:06:27.664088,"(13.0, 15.5, 14.53448275862069)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 22.142857142857142)","(21.0, 55.0, 48.18181818181818)","(2.4, 3.05, 2.97125)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.858823529411765)","(31.0, 65.0, 63.63636363636363)","(4.8, 5.8, 5.654545454545454)","(41.0, 160.0, 142.5)"
06-01-2023 12:06:28.994285,"(13.0, 15.5, 14.53448275862069)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 22.142857142857142)","(21.0, 55.0, 44.166666666666664)","(2.4, 3.05, 2.97125)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.754545454545455)","(31.0, 65.0, 64.25)","(4.8, 5.8, 5.654545454545454)","(41.0, 160.0, 155.22727272727272)"
06-01-2023 12:06:30.303951,"(13.0, 15.5, 14.53448275862069)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.4, 3.05, 2.97125)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.782352941176471)","(31.0, 65.0, 64.25)","(4.8, 5.8, 5.654545454545454)","(41.0, 160.0, 126.66666666666667)"
06-01-2023 12:06:31.695648,"(13.0, 15.5, 14.53448275862069)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 48.18181818181818)","(2.4, 3.05, 2.940777777777778)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.782352941176471)","(31.0, 65.0, 64.25)","(4.8, 5.8, 5.71578947368421)","(41.0, 160.0, 128.33333333333334)"
06-01-2023 12:06:33.074110,"(13.0, 15.5, 14.53448275862069)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.4, 2.96, 2.940777777777778)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.782352941176471)","(31.0, 65.0, 64.25)","(4.8, 5.8, 5.71578947368421)","(41.0, 160.0, 128.33333333333334)"
06-01-2023 12:06:34.457084,"(12.0, 15.5, 14.53448275862069)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 2.96, 2.920115273775216)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.782352941176471)","(31.0, 65.0, 64.25)","(4.6, 5.8, 5.71578947368421)","(41.0, 160.0, 128.33333333333334)"
06-01-2023 12:06:35.821677,"(12.0, 15.5, 14.53448275862069)","(6.0, 7.4, 7.109090909090909)","(15.0, 24.0, 22.142857142857142)","(21.0, 55.0, 44.166666666666664)","(2.45, 2.96, 2.920115273775216)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.678571428571429)","(31.0, 65.0, 64.25)","(4.6, 5.8, 5.71578947368421)","(41.0, 160.0, 128.33333333333334)"
06-01-2023 12:06:37.257664,"(12.0, 15.5, 14.53448275862069)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 22.142857142857142)","(21.0, 55.0, 44.166666666666664)","(2.45, 2.96, 2.920115273775216)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.833333333333334)","(31.0, 65.0, 64.25)","(4.6, 5.8, 5.71578947368421)","(41.0, 160.0, 128.33333333333334)"
06-01-2023 12:06:38.648951,"(12.0, 15.5, 14.53448275862069)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 22.142857142857142)","(21.0, 55.0, 44.166666666666664)","(2.45, 2.96, 2.8645405405405406)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.852380952380953)","(31.0, 65.0, 64.28571428571429)","(4.6, 5.8, 5.71578947368421)","(41.0, 160.0, 128.33333333333334)"
06-01-2023 12:06:40.004082,"(12.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 22.333333333333332)","(21.0, 55.0, 44.166666666666664)","(2.45, 2.88, 2.955)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.833333333333334)","(31.0, 65.0, 64.28571428571429)","(4.6, 5.8, 5.71578947368421)","(41.0, 160.0, 128.33333333333334)"
06-01-2023 12:06:41.374391,"(12.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 22.333333333333332)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 2.955)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.833333333333334)","(31.0, 65.0, 64.28571428571429)","(4.6, 5.8, 5.71578947368421)","(41.0, 160.0, 128.33333333333334)"
06-01-2023 12:06:42.789837,"(12.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.0)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 2.9897560975609756)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.833333333333334)","(31.0, 65.0, 64.28571428571429)","(4.6, 5.8, 5.62)","(41.0, 160.0, 128.33333333333334)"
06-01-2023 12:06:44.187257,"(12.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.0)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 2.966206896551724)","(31.0, 75.0, 73.5)","(4.4, 6.2, 5.933333333333334)","(31.0, 65.0, 64.28571428571429)","(4.6, 5.8, 5.482352941176471)","(41.0, 160.0, 128.33333333333334)"
06-01-2023 12:06:45.549800,"(12.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.0)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.904556962025316)","(31.0, 75.0, 73.5)","(4.4, 6.2, 5.955555555555556)","(31.0, 65.0, 64.28571428571429)","(4.6, 5.8, 5.575)","(41.0, 160.0, 128.33333333333334)"
06-01-2023 12:06:46.902925,"(12.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.0)","(21.0, 55.0, 44.166666666666664)","(2.45, 2.94, 2.904556962025316)","(31.0, 75.0, 73.5)","(4.4, 6.0, 5.955555555555556)","(31.0, 65.0, 64.28571428571429)","(4.6, 5.8, 5.671428571428572)","(41.0, 160.0, 128.33333333333334)"
06-01-2023 12:06:48.238547,"(12.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.0)","(21.0, 55.0, 44.166666666666664)","(2.45, 2.94, 2.9913207547169813)","(31.0, 75.0, 73.5)","(4.4, 6.0, 5.914285714285715)","(31.0, 65.0, 63.333333333333336)","(4.6, 5.8, 5.644)","(41.0, 160.0, 148.125)"
06-01-2023 12:06:49.629324,"(12.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.1, 2.9913207547169813)","(31.0, 75.0, 73.5)","(4.4, 6.0, 5.775)","(31.0, 65.0, 63.333333333333336)","(4.6, 5.8, 5.644)","(41.0, 160.0, 148.125)"
06-01-2023 12:06:51.105770,"(12.0, 15.5, 14.543478260869565)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.1, 3.0080851063829788)","(31.0, 75.0, 73.33333333333333)","(4.4, 5.9, 5.914285714285715)","(31.0, 65.0, 63.333333333333336)","(4.6, 5.8, 5.644)","(41.0, 160.0, 148.125)"
06-01-2023 12:06:52.636709,"(12.0, 15.5, 14.051724137931034)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.1, 3.0314285714285716)","(31.0, 75.0, 73.5)","(4.4, 6.0, 5.806451612903226)","(31.0, 65.0, 63.333333333333336)","(4.6, 5.8, 5.644)","(41.0, 160.0, 148.125)"
06-01-2023 12:06:54.363051,"(12.0, 15.5, 14.051724137931034)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.1, 3.0025)","(31.0, 75.0, 73.5)","(4.4, 6.0, 5.806451612903226)","(31.0, 65.0, 63.333333333333336)","(4.6, 5.8, 5.644)","(41.0, 160.0, 148.125)"
06-01-2023 12:06:56.006400,"(12.0, 15.5, 14.051724137931034)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 3.0025)","(31.0, 75.0, 73.5)","(4.4, 6.0, 5.806451612903226)","(31.0, 65.0, 63.333333333333336)","(4.6, 5.8, 5.644)","(41.0, 160.0, 148.125)"
06-01-2023 12:06:57.432596,"(12.0, 15.5, 14.051724137931034)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 3.0025)","(31.0, 75.0, 73.5)","(4.4, 6.0, 5.806451612903226)","(31.0, 65.0, 63.333333333333336)","(4.6, 5.8, 5.644)","(41.0, 160.0, 148.125)"
06-01-2023 12:06:58.867923,"(12.0, 15.5, 14.051724137931034)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 2.9976923076923074)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.63265306122449)","(31.0, 65.0, 59.285714285714285)","(4.6, 5.8, 5.644)","(41.0, 160.0, 154.41176470588235)"
06-01-2023 12:07:00.306657,"(12.0, 15.5, 14.051724137931034)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 2.9976923076923074)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.617021276595745)","(31.0, 60.0, 59.285714285714285)","(4.6, 5.8, 5.644)","(41.0, 160.0, 154.41176470588235)"
06-01-2023 12:07:01.767651,"(12.0, 15.5, 14.051724137931034)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 2.9749999999999996)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.626666666666667)","(31.0, 60.0, 59.285714285714285)","(4.6, 5.8, 5.644)","(41.0, 160.0, 154.41176470588235)"
06-01-2023 12:07:03.181625,"(12.0, 15.5, 14.051724137931034)","(6.0, 7.4, 7.109090909090909)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 3.011290322580645)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.626666666666667)","(31.0, 60.0, 63.92857142857143)","(4.6, 5.8, 5.644)","(41.0, 160.0, 154.41176470588235)"
06-01-2023 12:07:04.578928,"(12.0, 15.5, 14.318181818181818)","(6.0, 7.4, 7.279999999999999)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 3.011290322580645)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.847368421052632)","(31.0, 65.0, 63.92857142857143)","(4.6, 5.8, 5.644)","(41.0, 160.0, 154.41176470588235)"
06-01-2023 12:07:05.925826,"(12.0, 15.0, 14.318181818181818)","(6.0, 7.6, 7.279999999999999)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 3.011290322580645)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.847368421052632)","(31.0, 65.0, 63.92857142857143)","(4.6, 5.8, 5.644)","(41.0, 160.0, 154.41176470588235)"
06-01-2023 12:07:07.349622,"(12.0, 15.0, 14.318181818181818)","(6.0, 7.8, 7.3)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 3.011290322580645)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.847368421052632)","(31.0, 65.0, 63.92857142857143)","(4.6, 5.8, 5.552941176470588)","(41.0, 160.0, 154.72222222222223)"
06-01-2023 12:07:08.838116,"(12.0, 14.5, 14.25)","(6.0, 7.6, 7.5249999999999995)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 3.011290322580645)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.847368421052632)","(31.0, 65.0, 59.16666666666667)","(4.6, 5.8, 5.552941176470588)","(41.0, 160.0, 150.5)"
06-01-2023 12:07:10.300663,"(12.0, 14.5, 14.25)","(6.0, 7.6, 7.5249999999999995)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 3.011290322580645)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.7290322580645165)","(31.0, 60.0, 59.16666666666667)","(4.6, 5.8, 5.552941176470588)","(41.0, 160.0, 150.5)"
06-01-2023 12:07:11.668512,"(12.0, 14.5, 14.25)","(6.0, 7.6, 7.5249999999999995)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 3.011290322580645)","(31.0, 75.0, 73.5)","(4.4, 6.0, 5.7290322580645165)","(31.0, 60.0, 59.16666666666667)","(4.6, 5.8, 5.552941176470588)","(41.0, 160.0, 150.5)"
06-01-2023 12:07:13.024311,"(12.0, 14.5, 14.25)","(6.0, 7.6, 7.323076923076923)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 3.024468085106383)","(31.0, 75.0, 73.5)","(4.4, 6.0, 5.7290322580645165)","(31.0, 60.0, 63.75)","(4.6, 5.8, 5.552941176470588)","(41.0, 160.0, 150.5)"
06-01-2023 12:07:14.388497,"(12.0, 15.0, 14.25)","(6.0, 7.8, 7.285714285714286)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 3.024468085106383)","(31.0, 75.0, 73.5)","(4.4, 6.0, 5.847368421052632)","(31.0, 65.0, 63.75)","(4.6, 5.8, 5.552941176470588)","(41.0, 160.0, 150.5)"
06-01-2023 12:07:15.702174,"(12.0, 14.5, 14.25)","(6.0, 7.8, 7.285714285714286)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 3.011481481481481)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.847368421052632)","(31.0, 65.0, 63.75)","(4.6, 5.8, 5.552941176470588)","(41.0, 160.0, 150.5)"
06-01-2023 12:07:17.020405,"(12.0, 14.5, 14.25)","(6.0, 7.8, 7.285714285714286)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 3.011481481481481)","(31.0, 75.0, 73.5)","(4.4, 5.9, 5.808)","(31.0, 65.0, 63.75)","(4.6, 5.8, 5.552941176470588)","(41.0, 160.0, 150.5)"
06-01-2023 12:07:18.395943,"(12.0, 15.0, 14.25)","(6.0, 7.8, 7.463157894736842)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 3.011481481481481)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.592857142857143)","(31.0, 65.0, 59.33333333333333)","(4.6, 5.8, 5.59)","(41.0, 160.0, 153.21428571428572)"
06-01-2023 12:07:19.794409,"(12.0, 15.0, 14.045454545454545)","(6.0, 7.8, 7.463157894736842)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 2.995)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.5636363636363635)","(31.0, 60.0, 59.33333333333333)","(4.6, 5.8, 5.59)","(41.0, 160.0, 153.21428571428572)"
06-01-2023 12:07:21.259241,"(12.0, 14.5, 14.045454545454545)","(6.0, 7.8, 7.4)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 2.995)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.5636363636363635)","(31.0, 60.0, 59.33333333333333)","(4.6, 5.8, 5.6)","(41.0, 160.0, 153.21428571428572)"
06-01-2023 12:07:22.625560,"(12.0, 14.5, 14.045454545454545)","(6.0, 7.6, 7.4)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 2.995)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.5636363636363635)","(31.0, 60.0, 64.0)","(4.6, 5.8, 5.664516129032258)","(41.0, 160.0, 153.21428571428572)"
06-01-2023 12:07:24.018628,"(12.0, 14.5, 14.045454545454545)","(6.0, 7.6, 7.4)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 2.995)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.636842105263158)","(31.0, 65.0, 64.0)","(4.6, 5.8, 5.4111111111111105)","(41.0, 160.0, 153.21428571428572)"
06-01-2023 12:07:25.352630,"(12.0, 14.5, 14.045454545454545)","(6.0, 7.6, 7.4)","(15.0, 25.0, 23.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 2.995)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.636842105263158)","(31.0, 65.0, 64.0)","(4.6, 5.8, 5.66)","(41.0, 160.0, 153.21428571428572)"
06-01-2023 12:07:26.693261,"(12.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.3)","(15.0, 25.0, 23.0)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 2.995)","(31.0, 75.0, 71.25)","(4.4, 5.9, 5.522727272727273)","(31.0, 65.0, 64.0)","(4.6, 5.8, 5.627272727272727)","(41.0, 160.0, 153.21428571428572)"
06-01-2023 12:07:28.077334,"(12.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.550000000000001)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 2.995)","(31.0, 75.0, 72.0)","(4.4, 6.0, 5.8090909090909095)","(31.0, 65.0, 56.5)","(4.6, 5.9, 5.6)","(41.0, 160.0, 128.33333333333334)"
06-01-2023 12:07:29.427803,"(12.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.550000000000001)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 2.995)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.68125)","(31.0, 65.0, 59.23076923076923)","(4.6, 5.8, 5.765217391304348)","(41.0, 160.0, 153.66666666666666)"
06-01-2023 12:07:30.823334,"(12.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.733333333333333)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 2.995)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.68125)","(31.0, 60.0, 59.23076923076923)","(4.6, 5.8, 5.765217391304348)","(41.0, 160.0, 153.66666666666666)"
06-01-2023 12:07:32.163617,"(12.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.733333333333333)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 2.995)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.625)","(31.0, 60.0, 59.23076923076923)","(4.4, 5.8, 5.765217391304348)","(41.0, 160.0, 153.66666666666666)"
06-01-2023 12:07:33.418686,"(12.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.733333333333333)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 2.995)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.625)","(31.0, 60.0, 63.84615384615385)","(4.4, 5.8, 5.765217391304348)","(41.0, 160.0, 153.66666666666666)"
06-01-2023 12:07:34.705482,"(12.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.733333333333333)","(15.0, 25.0, 23.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 2.995)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.625)","(31.0, 65.0, 63.84615384615385)","(4.4, 5.8, 5.765217391304348)","(41.0, 160.0, 153.66666666666666)"
