,Gee Gee Secondover,Liffeybeau,Turk Warrior,Blaze Forth,Galenus,Le Cadeau,Music Addition,Julius,Street Tough,Emily
11-01-2023 14:23:46.411518,"(16.0, 19.0, 18.181818181818183)","(31.0, 38.0, 37.0)","(4.0, 4.9, 4.821631205673759)","(51.0, 110.0, 105.9090909090909)","(9.0, 11.5, 11.19083969465649)","(14.0, 15.5, 15.276315789473685)","(21.0, 27.0, 26.227272727272727)","(3.9, 4.7, 4.6828125)","(41.0, 85.0, 81.93877551020408)","(3.2, 3.5, 3.497690763052209)"
11-01-2023 14:23:47.700542,"(16.0, 19.0, 18.181818181818183)","(31.0, 38.0, 37.224489795918366)","(4.0, 4.9, 4.770845481049562)","(51.0, 110.0, 105.9090909090909)","(9.0, 11.5, 11.30503144654088)","(14.0, 15.5, 15.273936170212766)","(21.0, 27.0, 26.15)","(3.9, 4.7, 4.687683823529412)","(41.0, 85.0, 82.0)","(3.2, 3.5, 3.5061872909698995)"
11-01-2023 14:23:49.026020,"(15.0, 19.0, 18.15625)","(31.0, 38.0, 37.146067415730336)","(4.0, 4.8, 4.754255319148936)","(51.0, 110.0, 101.25)","(9.0, 11.5, 11.667553191489361)","(14.0, 15.5, 15.273936170212766)","(21.0, 27.0, 26.2183908045977)","(3.9, 4.7, 4.693503937007874)","(41.0, 85.0, 82.0)","(3.2, 3.55, 3.50718954248366)"
11-01-2023 14:23:50.296487,"(15.0, 19.0, 18.06896551724138)","(31.0, 38.0, 37.146067415730336)","(4.0, 4.8, 4.754255319148936)","(51.0, 110.0, 101.42857142857143)","(9.0, 12.0, 11.67027027027027)","(14.0, 15.5, 15.272727272727273)","(21.0, 27.0, 26.333333333333332)","(3.9, 4.7, 4.693503937007874)","(41.0, 85.0, 82.0)","(3.2, 3.55, 3.498)"
11-01-2023 14:23:51.634531,"(15.0, 19.0, 17.844036697247706)","(31.0, 38.0, 37.146067415730336)","(4.0, 4.8, 4.754301075268817)","(51.0, 110.0, 104.375)","(9.0, 12.0, 11.694610778443113)","(14.0, 15.5, 15.367724867724867)","(21.0, 27.0, 26.327272727272728)","(3.9, 4.7, 4.693933463796478)","(41.0, 85.0, 81.93877551020408)","(3.2, 3.5, 3.5126888217522656)"
11-01-2023 14:23:52.992616,"(15.0, 19.0, 17.782178217821784)","(31.0, 38.0, 36.986666666666665)","(4.0, 4.8, 4.749888143176734)","(51.0, 110.0, 104.375)","(9.0, 12.0, 11.75)","(14.0, 15.5, 15.367724867724867)","(21.0, 27.0, 26.30188679245283)","(3.9, 4.7, 4.693909626719057)","(41.0, 85.0, 81.93877551020408)","(3.2, 3.55, 3.5129742033383913)"
11-01-2023 14:23:54.411427,"(15.0, 18.0, 17.09090909090909)","(31.0, 38.0, 36.986666666666665)","(4.0, 4.8, 4.787136929460581)","(61.0, 110.0, 117.14285714285714)","(9.0, 12.0, 11.556962025316455)","(13.0, 15.5, 15.367724867724867)","(21.0, 27.0, 26.30188679245283)","(3.9, 4.7, 4.687455830388693)","(51.0, 85.0, 81.93877551020408)","(3.2, 3.55, 3.4982984293193717)"
11-01-2023 14:23:55.748164,"(15.0, 17.5, 17.026315789473685)","(31.0, 38.0, 36.986666666666665)","(4.0, 4.8, 4.793548387096774)","(61.0, 120.0, 104.375)","(9.0, 12.0, 11.51388888888889)","(13.0, 15.5, 15.368421052631579)","(21.0, 27.0, 26.28421052631579)","(3.9, 4.7, 4.688324873096446)","(51.0, 85.0, 81.93877551020408)","(3.2, 3.5, 3.4993055555555554)"
11-01-2023 14:23:57.133070,"(15.0, 17.5, 17.026315789473685)","(31.0, 38.0, 36.98701298701299)","(4.0, 4.8, 4.836878612716763)","(61.0, 120.0, 106.9047619047619)","(9.0, 12.0, 11.81)","(13.0, 15.5, 15.386740331491712)","(21.0, 27.0, 26.274509803921568)","(3.9, 4.7, 4.687873462214411)","(51.0, 85.0, 81.93877551020408)","(3.2, 3.5, 3.516082802547771)"
11-01-2023 14:23:58.591142,"(15.0, 17.5, 17.026315789473685)","(31.0, 38.0, 36.98701298701299)","(4.0, 4.9, 4.817905918057663)","(61.0, 120.0, 106.9047619047619)","(9.0, 12.0, 11.8828125)","(13.0, 15.5, 15.386111111111111)","(21.0, 27.0, 25.903225806451612)","(3.9, 4.7, 4.68747763864043)","(51.0, 85.0, 81.93877551020408)","(3.2, 3.55, 3.513406408094435)"
11-01-2023 14:23:59.923021,"(15.0, 17.5, 17.026315789473685)","(31.0, 38.0, 36.98701298701299)","(4.0, 4.9, 4.817905918057663)","(61.0, 120.0, 106.9047619047619)","(9.0, 12.0, 11.8828125)","(13.0, 15.5, 15.386111111111111)","(21.0, 26.0, 25.894736842105264)","(3.9, 4.7, 4.674656488549618)","(51.0, 85.0, 81.93877551020408)","(3.2, 3.55, 3.514367816091954)"
11-01-2023 14:24:01.307716,"(15.0, 17.5, 17.026315789473685)","(31.0, 38.0, 37.013698630136986)","(4.0, 4.8, 4.795673076923077)","(61.0, 120.0, 109.58333333333333)","(9.0, 12.0, 11.912790697674419)","(13.0, 15.5, 15.411971830985916)","(21.0, 26.0, 25.90625)","(3.9, 4.7, 4.674772036474164)","(51.0, 85.0, 82.05882352941177)","(3.2, 3.55, 3.4894285714285713)"
11-01-2023 14:24:02.750751,"(15.0, 18.0, 17.0)","(31.0, 38.0, 38.17142857142857)","(4.0, 4.8, 4.805623901581722)","(61.0, 120.0, 111.0)","(9.0, 12.0, 12.028985507246377)","(13.0, 15.5, 15.443877551020408)","(21.0, 26.0, 26.105263157894736)","(3.9, 4.7, 4.681622516556292)","(51.0, 85.0, 81.5)","(3.2, 3.55, 3.4205180640763464)"
11-01-2023 14:24:04.198192,"(15.0, 17.0, 16.86)","(31.0, 40.0, 38.22222222222222)","(4.0, 4.9, 4.778618421052632)","(61.0, 120.0, 106.42857142857143)","(9.0, 12.5, 11.987804878048781)","(13.0, 15.5, 15.568181818181818)","(21.0, 27.0, 25.548387096774192)","(3.9, 4.7, 4.688669064748201)","(51.0, 85.0, 81.48936170212765)","(3.2, 3.45, 3.4201677607585705)"
11-01-2023 14:24:05.657266,"(15.0, 17.0, 17.291666666666668)","(31.0, 40.0, 38.44444444444444)","(4.0, 4.8, 4.793023255813953)","(61.0, 110.0, 110.58823529411765)","(9.0, 12.5, 12.098726114649681)","(13.0, 16.0, 15.958333333333334)","(21.0, 27.0, 25.5)","(3.9, 4.7, 4.717241379310345)","(51.0, 85.0, 81.63265306122449)","(3.2, 3.45, 3.417610497237569)"
11-01-2023 14:24:07.080590,"(15.0, 17.5, 17.32608695652174)","(31.0, 40.0, 38.26086956521739)","(4.0, 4.8, 4.790073529411765)","(61.0, 120.0, 111.11111111111111)","(9.0, 12.5, 12.055944055944057)","(13.0, 16.0, 15.93421052631579)","(21.0, 26.0, 25.692307692307693)","(3.9, 4.8, 4.688790035587188)","(51.0, 85.0, 81.76470588235294)","(3.2, 3.45, 3.418488529014845)"
11-01-2023 14:24:08.382061,"(15.0, 17.5, 17.214285714285715)","(31.0, 40.0, 37.5625)","(4.0, 4.8, 4.805109489051095)","(61.0, 120.0, 111.11111111111111)","(9.0, 12.5, 12.130872483221477)","(13.0, 16.0, 15.909090909090908)","(21.0, 26.0, 24.743589743589745)","(3.9, 4.7, 4.698773006134969)","(51.0, 85.0, 81.63265306122449)","(3.2, 3.45, 3.419027954256671)"
11-01-2023 14:24:09.753161,"(15.0, 18.0, 17.523809523809526)","(31.0, 38.0, 37.611111111111114)","(4.0, 4.9, 4.753155339805826)","(61.0, 120.0, 111.11111111111111)","(9.0, 12.5, 12.145522388059701)","(13.0, 16.5, 15.880281690140846)","(21.0, 25.0, 24.40983606557377)","(3.9, 4.7, 4.716666666666667)","(51.0, 85.0, 81.63265306122449)","(3.2, 3.45, 3.4187892095357593)"
11-01-2023 14:24:11.145134,"(15.0, 18.0, 17.78125)","(31.0, 38.0, 37.1764705882353)","(4.2, 4.9, 4.753864734299517)","(61.0, 120.0, 111.25)","(9.0, 12.5, 12.145522388059701)","(13.0, 16.5, 15.825301204819278)","(21.0, 25.0, 24.38144329896907)","(3.9, 4.8, 4.725773195876289)","(51.0, 85.0, 81.63265306122449)","(3.2, 3.45, 3.4187892095357593)"
11-01-2023 14:24:12.517149,"(15.0, 18.0, 17.65)","(31.0, 38.0, 36.0)","(4.2, 4.9, 4.753864734299517)","(61.0, 120.0, 111.25)","(9.0, 12.5, 12.125)","(13.0, 16.5, 16.069767441860463)","(21.0, 25.0, 24.358024691358025)","(3.9, 4.8, 4.739112050739958)","(51.0, 85.0, 81.63265306122449)","(3.2, 3.45, 3.4194181326116375)"
11-01-2023 14:24:13.954561,"(15.0, 18.0, 17.854166666666668)","(31.0, 36.0, 34.883720930232556)","(4.2, 4.9, 4.825766871165644)","(61.0, 120.0, 115.625)","(9.0, 12.5, 12.241784037558686)","(13.0, 16.5, 16.152027027027028)","(20.0, 25.0, 24.47019867549669)","(3.9, 4.8, 4.759206798866855)","(51.0, 85.0, 82.16417910447761)","(3.1, 3.45, 3.420748522652659)"
11-01-2023 14:24:15.418776,"(15.0, 18.0, 17.25)","(31.0, 36.0, 35.38461538461539)","(4.2, 4.9, 4.801595744680851)","(61.0, 120.0, 115.625)","(9.0, 12.5, 12.241784037558686)","(13.0, 16.5, 16.152027027027028)","(20.0, 25.0, 24.28813559322034)","(3.9, 4.8, 4.761904761904762)","(51.0, 85.0, 82.12121212121212)","(3.1, 3.45, 3.416173120728929)"
11-01-2023 14:24:16.841034,"(15.0, 18.0, 17.391304347826086)","(31.0, 36.0, 35.36)","(4.2, 4.9, 4.801595744680851)","(61.0, 120.0, 114.5)","(10.0, 12.5, 12.241784037558686)","(13.0, 16.5, 16.152027027027028)","(20.0, 25.0, 24.28813559322034)","(4.0, 4.8, 4.754987834549878)","(51.0, 85.0, 82.12121212121212)","(3.1, 3.45, 3.4154651162790697)"
11-01-2023 14:24:18.187440,"(15.0, 18.0, 17.5)","(31.0, 36.0, 36.30769230769231)","(4.2, 4.9, 4.804145077720207)","(61.0, 120.0, 114.5)","(10.0, 12.5, 12.241784037558686)","(13.0, 16.5, 16.152027027027028)","(20.0, 25.0, 24.28813559322034)","(4.0, 4.8, 4.688102893890675)","(51.0, 85.0, 82.12121212121212)","(3.1, 3.45, 3.4154383242823894)"
11-01-2023 14:24:19.511810,"(15.0, 18.0, 17.5)","(31.0, 40.0, 36.23880597014925)","(4.2, 4.9, 4.804293381037567)","(61.0, 120.0, 114.5)","(10.0, 12.5, 12.241784037558686)","(13.0, 16.5, 16.154676258992804)","(20.0, 25.0, 24.28813559322034)","(4.0, 4.7, 4.68858024691358)","(51.0, 85.0, 82.12121212121212)","(3.1, 3.45, 3.415806195393169)"
11-01-2023 14:24:20.893891,"(15.0, 18.0, 17.595238095238095)","(31.0, 40.0, 36.34782608695652)","(4.2, 4.9, 4.804293381037567)","(61.0, 120.0, 114.5)","(10.0, 12.5, 12.241784037558686)","(13.0, 16.5, 16.14963503649635)","(20.0, 25.0, 24.28813559322034)","(4.0, 4.7, 4.696632996632997)","(51.0, 85.0, 82.12121212121212)","(3.1, 3.45, 3.415806195393169)"
11-01-2023 14:24:22.364648,"(15.0, 18.0, 17.692307692307693)","(31.0, 38.0, 36.75)","(4.2, 4.9, 4.811594202898551)","(61.0, 120.0, 114.76190476190476)","(10.0, 12.5, 12.254464285714286)","(13.0, 16.5, 15.833333333333334)","(20.0, 25.0, 24.386138613861387)","(4.0, 4.7, 4.69671052631579)","(51.0, 85.0, 81.98412698412699)","(3.1, 3.45, 3.4161603375527427)"
11-01-2023 14:24:23.985196,"(15.0, 18.0, 17.704225352112676)","(31.0, 38.0, 36.607142857142854)","(4.2, 4.9, 4.817363344051447)","(61.0, 120.0, 109.28571428571429)","(10.0, 12.5, 12.272727272727273)","(13.0, 16.0, 15.766666666666667)","(20.0, 25.0, 24.38317757009346)","(4.0, 4.7, 4.733211678832117)","(51.0, 85.0, 80.95744680851064)","(3.1, 3.45, 3.420384047267356)"
11-01-2023 14:24:25.679075,"(15.0, 18.0, 17.69078947368421)","(31.0, 38.0, 36.65384615384615)","(4.2, 4.9, 4.726065162907268)","(61.0, 110.0, 109.0909090909091)","(10.0, 12.5, 12.24780701754386)","(13.0, 16.0, 15.75974025974026)","(20.0, 25.0, 24.398058252427184)","(4.0, 4.8, 4.728625954198473)","(51.0, 85.0, 80.95744680851064)","(3.1, 3.45, 3.4182753164556963)"
11-01-2023 14:24:27.133712,"(15.0, 18.0, 17.78921568627451)","(31.0, 38.0, 36.95522388059702)","(4.2, 4.8, 4.740442655935614)","(61.0, 110.0, 111.17647058823529)","(10.0, 12.5, 12.267634854771785)","(13.0, 16.0, 15.833333333333334)","(20.0, 25.0, 24.536585365853657)","(4.0, 4.8, 4.749865951742628)","(51.0, 85.0, 79.375)","(3.1, 3.45, 3.42151493598862)"
11-01-2023 14:24:28.717715,"(15.0, 18.0, 17.831460674157302)","(31.0, 38.0, 37.054054054054056)","(4.2, 4.8, 4.747517730496454)","(61.0, 120.0, 112.3529411764706)","(10.0, 12.5, 12.280075187969924)","(13.0, 16.0, 15.885416666666666)","(20.0, 25.0, 24.55072463768116)","(4.0, 4.8, 4.756)","(51.0, 80.0, 80.1086956521739)","(3.1, 3.45, 3.421895664952241)"
11-01-2023 14:24:30.267334,"(15.0, 18.0, 17.893333333333334)","(31.0, 38.0, 37.125)","(4.2, 4.8, 4.749624060150376)","(61.0, 120.0, 113.07692307692308)","(10.0, 12.5, 12.30505415162455)","(13.0, 16.0, 16.065)","(20.0, 25.0, 24.58108108108108)","(4.0, 4.8, 4.759957173447537)","(51.0, 85.0, 80.22727272727273)","(3.1, 3.45, 3.423129496402878)"
11-01-2023 14:24:31.686556,"(15.0, 18.0, 17.906976744186046)","(31.0, 38.0, 37.125)","(4.2, 4.8, 4.722543352601156)","(61.0, 120.0, 112.3529411764706)","(10.0, 12.5, 12.29553903345725)","(13.0, 16.5, 16.065)","(20.0, 25.0, 24.58108108108108)","(4.0, 4.8, 4.759823399558499)","(51.0, 85.0, 80.22727272727273)","(3.1, 3.45, 3.4238689547581904)"
11-01-2023 14:24:33.207733,"(15.0, 18.0, 17.896103896103895)","(31.0, 38.0, 37.16883116883117)","(4.2, 4.8, 4.72513966480447)","(61.0, 120.0, 112.3529411764706)","(10.0, 12.5, 12.291208791208792)","(13.0, 16.5, 16.065)","(20.0, 25.0, 24.58108108108108)","(4.0, 4.8, 4.759645232815965)","(51.0, 85.0, 80.22727272727273)","(3.1, 3.45, 3.4251618122977345)"
11-01-2023 14:24:34.725884,"(15.0, 18.0, 17.910112359550563)","(31.0, 38.0, 36.950819672131146)","(4.2, 4.8, 4.694426229508196)","(61.0, 120.0, 113.07692307692308)","(10.0, 12.5, 12.291208791208792)","(13.0, 16.5, 16.25581395348837)","(20.0, 25.0, 24.58108108108108)","(4.0, 4.8, 4.754613466334164)","(51.0, 85.0, 80.22727272727273)","(3.1, 3.45, 3.4300870511425465)"
11-01-2023 14:24:36.358139,"(15.0, 18.0, 17.873015873015873)","(31.0, 38.0, 36.96666666666667)","(4.2, 4.7, 4.741176470588235)","(61.0, 120.0, 115.5)","(10.0, 12.5, 12.294444444444444)","(13.0, 16.5, 16.25581395348837)","(20.0, 25.0, 24.58108108108108)","(4.0, 4.8, 4.768402777777777)","(51.0, 85.0, 80.18518518518519)","(3.1, 3.45, 3.4473425196850394)"
11-01-2023 14:24:38.047444,"(15.0, 18.0, 17.868852459016395)","(31.0, 38.0, 37.03125)","(4.2, 4.8, 4.716412213740457)","(61.0, 120.0, 100.0)","(10.0, 12.5, 12.294444444444444)","(13.0, 16.5, 16.25581395348837)","(20.0, 25.0, 23.836363636363636)","(4.0, 4.8, 4.768694096601073)","(51.0, 85.0, 80.18518518518519)","(3.1, 3.45, 3.4473425196850394)"
11-01-2023 14:24:39.545153,"(15.0, 18.0, 17.868852459016395)","(31.0, 38.0, 37.03125)","(4.2, 4.8, 4.647317073170732)","(61.0, 110.0, 104.28571428571428)","(10.0, 12.5, 12.294444444444444)","(13.0, 16.5, 16.25581395348837)","(20.0, 24.0, 23.57831325301205)","(4.0, 4.8, 4.768449197860963)","(51.0, 85.0, 80.2)","(3.1, 3.55, 3.503393665158371)"
11-01-2023 14:24:41.243619,"(15.0, 18.0, 17.085227272727273)","(31.0, 38.0, 37.03125)","(4.2, 4.7, 4.6402298850574715)","(61.0, 110.0, 104.28571428571428)","(10.0, 12.5, 12.34046692607004)","(13.0, 16.5, 16.193181818181817)","(20.0, 24.0, 23.586666666666666)","(4.0, 4.8, 4.768085106382979)","(51.0, 85.0, 80.2)","(3.1, 3.55, 3.4696911196911198)"
11-01-2023 14:24:42.893190,"(15.0, 17.5, 17.089887640449437)","(31.0, 38.0, 36.69230769230769)","(4.2, 4.7, 4.6402777777777775)","(61.0, 110.0, 104.28571428571428)","(10.0, 12.5, 12.327004219409282)","(13.0, 16.5, 16.193181818181817)","(20.0, 24.0, 23.454545454545453)","(4.0, 4.8, 4.768641114982579)","(51.0, 85.0, 80.2)","(3.1, 3.6, 3.508256880733945)"
11-01-2023 14:24:44.419747,"(15.0, 17.5, 17.123711340206185)","(31.0, 38.0, 36.734693877551024)","(4.2, 4.7, 4.686915887850468)","(61.0, 110.0, 104.28571428571428)","(10.0, 12.5, 12.311059907834101)","(13.0, 16.5, 16.193181818181817)","(20.0, 24.0, 22.03448275862069)","(4.0, 4.8, 4.7690017513134855)","(51.0, 85.0, 80.2)","(3.1, 3.6, 3.5307453416149066)"
11-01-2023 14:24:45.931350,"(15.0, 17.5, 17.152380952380952)","(31.0, 38.0, 36.734693877551024)","(4.2, 4.7, 4.679761904761905)","(61.0, 110.0, 104.28571428571428)","(10.0, 12.5, 12.311926605504587)","(13.0, 16.5, 16.888)","(20.0, 23.0, 22.363636363636363)","(4.0, 4.8, 4.764314516129033)","(51.0, 85.0, 80.2)","(3.1, 3.55, 3.5053370786516855)"
11-01-2023 14:24:47.417942,"(15.0, 17.5, 16.74712643678161)","(31.0, 38.0, 36.734693877551024)","(4.2, 4.7, 4.674137931034482)","(61.0, 110.0, 105.86206896551724)","(10.0, 12.5, 12.311926605504587)","(13.0, 17.0, 16.92578125)","(20.0, 23.0, 22.555555555555557)","(4.0, 4.8, 4.76358024691358)","(51.0, 85.0, 80.2)","(3.1, 3.6, 3.4981675392670155)"
11-01-2023 14:24:48.827218,"(15.0, 17.0, 16.726027397260275)","(26.0, 38.0, 36.734693877551024)","(4.2, 4.7, 4.651351351351352)","(61.0, 110.0, 105.86206896551724)","(10.0, 12.5, 12.311926605504587)","(13.0, 17.0, 16.92578125)","(20.0, 23.0, 21.571428571428573)","(4.0, 4.8, 4.76358024691358)","(51.0, 85.0, 80.10204081632654)","(3.1, 3.55, 3.509919028340081)"
11-01-2023 14:24:50.199252,"(15.0, 17.0, 16.726027397260275)","(26.0, 38.0, 36.72)","(4.2, 4.7, 4.625641025641025)","(61.0, 110.0, 105.86206896551724)","(10.0, 12.5, 12.311926605504587)","(13.0, 17.0, 16.92578125)","(20.0, 23.0, 21.96551724137931)","(4.0, 4.8, 4.76241610738255)","(51.0, 85.0, 80.10204081632654)","(3.1, 3.55, 3.5090361445783134)"
11-01-2023 14:24:51.805622,"(15.0, 17.5, 16.817757009345794)","(26.0, 40.0, 38.21739130434783)","(4.2, 4.7, 4.5969026548672565)","(61.0, 110.0, 105.86206896551724)","(10.0, 12.5, 12.301932367149758)","(13.0, 17.0, 16.92578125)","(19.0, 23.0, 21.72)","(4.0, 4.8, 4.76241610738255)","(51.0, 85.0, 80.10204081632654)","(3.1, 3.55, 3.5213483146067417)"
11-01-2023 14:24:53.517378,"(15.0, 17.5, 17.085227272727273)","(26.0, 40.0, 38.343434343434346)","(4.2, 4.6, 4.62741116751269)","(61.0, 110.0, 106.25)","(10.0, 12.5, 12.184615384615384)","(13.0, 17.0, 16.933566433566433)","(19.0, 23.0, 22.135135135135137)","(4.0, 4.8, 4.7664)","(51.0, 85.0, 80.38461538461539)","(3.1, 3.55, 3.5296)"
11-01-2023 14:24:55.217041,"(14.0, 17.5, 17.119791666666668)","(26.0, 40.0, 38.42307692307692)","(4.0, 4.7, 4.626086956521739)","(61.0, 110.0, 106.25)","(10.0, 12.5, 12.184615384615384)","(13.0, 17.0, 16.933566433566433)","(19.0, 23.0, 20.04736842105263)","(4.0, 4.8, 4.7664634146341465)","(51.0, 85.0, 80.38461538461539)","(3.1, 3.55, 3.5296)"
11-01-2023 14:24:56.746863,"(14.0, 17.5, 17.119791666666668)","(26.0, 40.0, 38.42307692307692)","(4.0, 4.7, 4.653103448275862)","(61.0, 110.0, 106.25)","(10.0, 12.5, 12.184615384615384)","(13.0, 17.0, 16.931159420289855)","(19.0, 21.0, 20.026881720430108)","(4.0, 4.8, 4.7664634146341465)","(51.0, 85.0, 80.38461538461539)","(3.1, 3.55, 3.5290836653386455)"
11-01-2023 14:24:58.319071,"(14.0, 17.5, 17.070588235294117)","(26.0, 40.0, 38.42307692307692)","(4.0, 4.7, 4.653103448275862)","(61.0, 110.0, 106.25)","(10.0, 12.5, 12.184615384615384)","(13.0, 17.0, 16.931159420289855)","(19.0, 21.0, 20.021621621621623)","(4.0, 4.8, 4.768987341772152)","(51.0, 85.0, 80.38461538461539)","(3.1, 3.55, 3.5290836653386455)"
11-01-2023 14:24:59.939906,"(14.0, 17.5, 17.127551020408163)","(26.0, 40.0, 38.583333333333336)","(4.0, 4.7, 4.678640776699029)","(61.0, 110.0, 102.5)","(10.0, 12.5, 12.222972972972974)","(13.0, 17.0, 16.937086092715234)","(19.0, 21.0, 19.078740157480315)","(4.0, 4.8, 4.773134328358209)","(51.0, 85.0, 80.9322033898305)","(3.1, 3.55, 3.5351097178683384)"
11-01-2023 14:25:01.556152,"(14.0, 17.5, 17.127551020408163)","(26.0, 40.0, 38.73015873015873)","(4.0, 4.7, 4.639568345323741)","(61.0, 110.0, 103.63636363636364)","(10.0, 12.5, 12.200657894736842)","(13.0, 17.0, 17.24585635359116)","(19.0, 19.5, 19.115107913669064)","(4.0, 4.8, 4.913805970149253)","(51.0, 85.0, 80.71428571428571)","(3.1, 3.55, 3.5999999999999996)"
11-01-2023 14:25:03.092622,"(14.0, 18.0, 19.3)","(26.0, 40.0, 48.33333333333333)","(4.0, 4.8, 3.9166666666666665)","(61.0, 120.0, 172.5)","(10.0, 12.5, 14.68)","(13.0, 17.5, 16.875)","(19.0, 19.5, 23.5)","(4.0, 5.0, 5.791304347826087)","(51.0, 85.0, 115.33333333333333)","(3.1, 3.7, 3.668604651162791)"
11-01-2023 14:25:04.504447,"(14.0, 28.0, 20.75)","(26.0, 60.0, 54.5)","(4.0, 5.2, 2.9741666666666666)","(61.0, 290.0, 172.5)","(10.0, 16.5, 17.933333333333334)","(13.0, 18.0, 15.444444444444445)","(19.0, 40.0, 22.75)","(4.0, 7.6, 8.625688073394496)","(51.0, 250.0, 110.0)","(3.1, 3.7, 3.59)"
11-01-2023 14:25:05.937046,"(14.0, 27.0, 15.88888888888889)","(26.0, 80.0, 29.875)","(4.0, 3.75, 3.13375)","(61.0, 290.0, 70.0)","(10.0, 23.0, 8.85)","(13.0, 23.0, 14.642857142857142)","(19.0, 27.0, 19.5)","(4.0, 8.8, 11.5)","(51.0, 170.0, 65.0)","(3.1, 4.1, 3.3704918032786884)"
11-01-2023 14:25:07.370059,"(14.0, 17.5, 14.875)","(26.0, 36.0, 33.333333333333336)","(4.0, 3.75, 3.36)","(61.0, 100.0, 80.0)","(10.0, 12.0, 9.6)","(13.0, 15.5, 15.1)","(19.0, 24.0, 20.666666666666668)","(4.0, 16.0, 13.6)","(51.0, 80.0, 70.0)","(3.1, 3.4, 3.255625)"
11-01-2023 14:25:08.953102,"(14.0, 17.5, 19.333333333333332)","(26.0, 36.0, 34.666666666666664)","(4.0, 3.6, 2.761077844311377)","(61.0, 100.0, 187.5)","(10.0, 12.0, 15.2)","(13.0, 15.5, 16.583333333333332)","(19.0, 24.0, 29.75)","(4.0, 16.0, 7.633333333333334)","(51.0, 80.0, 120.0)","(3.1, 3.4, 3.274626865671642)"
11-01-2023 14:25:10.478089,"(14.0, 26.0, 19.666666666666668)","(26.0, 36.0, 70.4)","(4.0, 3.3, 2.2496)","(61.0, 290.0, 187.5)","(10.0, 18.5, 15.666666666666666)","(13.0, 22.0, 18.666666666666668)","(19.0, 40.0, 58.57142857142857)","(4.0, 8.8, 12.2)","(51.0, 180.0, 147.5)","(3.1, 3.4, 3.3720930232558137)"
11-01-2023 14:25:12.096563,"(14.0, 26.0, 18.8)","(26.0, 80.0, 64.0)","(4.0, 2.32, 2.9296202531645568)","(61.0, 290.0, 207.5)","(10.0, 23.0, 21.142857142857142)","(13.0, 25.0, 18.25)","(19.0, 65.0, 41.0)","(4.0, 15.0, 12.85)","(51.0, 220.0, 171.66666666666669)","(3.1, 3.4, 3.3741935483870966)"
11-01-2023 14:25:13.538664,"(14.0, 26.0, 18.8)","(26.0, 80.0, 70.4)","(4.0, 2.96, 2.62)","(61.0, 330.0, 207.5)","(10.0, 23.0, 16.75)","(13.0, 25.0, 21.8125)","(19.0, 48.0, 57.5)","(4.0, 15.0, 16.92)","(51.0, 220.0, 147.5)","(3.1, 3.4, 3.7442622950819673)"
11-01-2023 14:25:14.929905,"(14.0, 26.0, 22.8)","(26.0, 80.0, 70.4)","(4.0, 2.82, 2.6333333333333333)","(61.0, 330.0, 187.5)","(10.0, 23.0, 12.416666666666666)","(13.0, 25.0, 20.666666666666668)","(19.0, 65.0, 36.66666666666667)","(4.0, 19.5, 10.1)","(51.0, 220.0, 137.5)","(3.1, 3.75, 3.7442622950819673)"
11-01-2023 14:25:16.219988,"(14.0, 25.0, 22.2)","(26.0, 80.0, 60.8)","(4.0, 2.82, 3.6951807228915663)","(61.0, 290.0, 187.5)","(10.0, 22.0, 18.5)","(13.0, 24.0, 18.4)","(19.0, 60.0, 35.38461538461539)","(4.0, 12.5, 8.95)","(51.0, 200.0, 137.5)","(3.1, 3.75, 3.7442622950819673)"
11-01-2023 14:25:17.611445,"(14.0, 26.0, 22.8)","(26.0, 80.0, 19.4375)","(4.0, 3.7, 4.089772727272727)","(61.0, 290.0, 207.5)","(10.0, 22.0, 19.166666666666668)","(13.0, 25.0, 18.4)","(19.0, 60.0, 21.25)","(4.0, 12.5, 9.683333333333334)","(51.0, 200.0, 120.0)","(3.1, 3.75, 3.7441176470588236)"
11-01-2023 14:25:18.885373,"(14.0, 26.0, 22.8)","(26.0, 22.0, 19.4375)","(4.0, 4.8, 4.251219512195122)","(61.0, 330.0, 207.5)","(10.0, 23.0, 19.166666666666668)","(13.0, 25.0, 18.4)","(19.0, 22.0, 21.25)","(4.0, 10.5, 5.9)","(51.0, 210.0, 120.0)","(3.1, 3.75, 3.7441176470588236)"
11-01-2023 14:25:20.321730,"(14.0, 26.0, 22.8)","(26.0, 22.0, 19.666666666666668)","(4.0, 4.8, 3.821186440677966)","(61.0, 330.0, 207.5)","(10.0, 23.0, 19.166666666666668)","(13.0, 25.0, 25.555555555555557)","(19.0, 22.0, 21.25)","(4.0, 6.4, 6.367741935483871)","(51.0, 210.0, 120.0)","(3.1, 3.75, 3.8125)"
11-01-2023 14:25:21.862086,"(14.0, 26.0, 22.444444444444443)","(26.0, 22.0, 19.666666666666668)","(4.0, 3.85, 4.446153846153846)","(61.0, 330.0, 207.5)","(10.0, 23.0, 19.166666666666668)","(13.0, 30.0, 16.0)","(19.0, 22.0, 21.142857142857142)","(4.0, 6.4, 5.6000000000000005)","(51.0, 210.0, 120.0)","(3.1, 4.0, 3.9643564356435643)"
