,Matatoki Nz,Bourbonontherocks,Yea You Nz,Everysecondcounts,Scruffy Doolan,Hello Jolene Jolene Nz
07-01-2023 21:08:49.342669,"(3.2, 99999, 99990)","(3.3, 4.4, 4.315625000000001)","(6.0, 99999, 99990)","(20.0, 29.0, 24.0)","(4.2, 5.4, 5.15)","(8.0, 99999, 99990)"
07-01-2023 21:08:50.350418,"(3.2, 99999, 99990)","(3.3, 4.4, 4.25)","(6.0, 99999, 99990)","(20.0, 29.0, 24.0)","(4.2, 5.3, 5.228571428571429)","(8.0, 99999, 99990)"
07-01-2023 21:08:51.515864,"(3.2, 99999, 99990)","(3.3, 4.4, 4.335714285714286)","(6.0, 99999, 99990)","(20.0, 29.0, 24.0)","(4.2, 5.3, 5.1)","(8.0, 99999, 99990)"
07-01-2023 21:08:52.538803,"(3.2, 99999, 99990)","(3.3, 4.4, 4.335714285714286)","(6.0, 99999, 99990)","(20.0, 29.0, 25.0)","(4.2, 5.3, 5.166666666666667)","(7.5, 99999, 99990)"
07-01-2023 21:08:53.625060,"(3.2, 99999, 99990)","(3.3, 4.4, 4.335714285714286)","(6.0, 99999, 99990)","(20.0, 30.0, 24.0)","(4.2, 5.3, 5.166666666666667)","(7.5, 99999, 99990)"
07-01-2023 21:08:54.648727,"(3.2, 99999, 99990)","(3.3, 4.4, 4.325)","(6.0, 99999, 99990)","(20.0, 30.0, 24.75)","(4.2, 5.3, 5.402500000000001)","(7.5, 99999, 99990)"
07-01-2023 21:08:55.726340,"(3.2, 99999, 99990)","(3.3, 4.3, 4.283333333333333)","(6.0, 99999, 99990)","(20.0, 30.0, 24.75)","(4.2, 5.5, 5.002127659574469)","(7.5, 99999, 99990)"
07-01-2023 21:08:56.791280,"(3.2, 99999, 99990)","(3.3, 4.3, 4.071428571428571)","(6.0, 99999, 99990)","(20.0, 30.0, 25.166666666666668)","(4.2, 5.5, 5.300000000000001)","(7.5, 99999, 99990)"
07-01-2023 21:08:57.807956,"(3.2, 99999, 99990)","(3.3, 4.4, 4.25)","(6.0, 99999, 99990)","(20.0, 36.0, 30.0)","(4.2, 5.4, 5.207692307692308)","(7.5, 99999, 99990)"
07-01-2023 21:08:58.881841,"(3.2, 99999, 99990)","(3.3, 4.1, 4.025)","(6.0, 99999, 99990)","(20.0, 34.0, 30.0)","(4.2, 5.4, 5.207692307692308)","(7.5, 99999, 99990)"
07-01-2023 21:09:00.090155,"(3.2, 99999, 99990)","(3.3, 4.1, 3.9650000000000003)","(6.0, 99999, 99990)","(20.0, 32.0, 29.2)","(4.2, 5.4, 5.207692307692308)","(7.5, 99999, 99990)"
07-01-2023 21:09:01.175721,"(3.2, 99999, 99990)","(3.3, 4.1, 4.005263157894737)","(6.0, 99999, 99990)","(20.0, 32.0, 28.88888888888889)","(4.2, 5.4, 5.175862068965517)","(7.5, 99999, 99990)"
07-01-2023 21:09:02.160916,"(3.2, 99999, 99990)","(3.3, 4.1, 3.9650000000000003)","(6.0, 99999, 99990)","(20.0, 32.0, 28.88888888888889)","(4.2, 5.4, 5.220000000000001)","(7.5, 99999, 99990)"
07-01-2023 21:09:03.128065,"(3.2, 99999, 99990)","(3.3, 4.1, 3.9650000000000003)","(6.0, 99999, 99990)","(20.0, 32.0, 28.88888888888889)","(4.2, 5.4, 5.128571428571429)","(7.5, 99999, 99990)"
07-01-2023 21:09:04.264765,"(3.2, 99999, 99990)","(3.3, 4.1, 4.00625)","(6.0, 99999, 99990)","(20.0, 32.0, 28.5)","(4.2, 5.4, 5.128571428571429)","(7.5, 99999, 99990)"
07-01-2023 21:09:05.284493,"(3.2, 99999, 99990)","(3.3, 4.1, 3.9909090909090907)","(6.0, 99999, 99990)","(20.0, 32.0, 29.0)","(4.2, 5.4, 5.196296296296296)","(7.5, 99999, 99990)"
07-01-2023 21:09:06.244921,"(3.2, 99999, 99990)","(3.3, 4.1, 3.9909090909090907)","(6.0, 99999, 99990)","(20.0, 32.0, 26.75)","(4.2, 5.4, 5.033333333333334)","(7.5, 99999, 99990)"
07-01-2023 21:09:07.416451,"(3.2, 99999, 99990)","(3.3, 4.1, 4.0249999999999995)","(6.0, 99999, 99990)","(20.0, 30.0, 26.25)","(4.2, 5.4, 5.04)","(7.5, 99999, 99990)"
07-01-2023 21:09:08.718707,"(3.2, 99999, 99990)","(3.3, 4.1, 4.025)","(6.0, 99999, 99990)","(20.0, 30.0, 27.6)","(4.2, 5.4, 4.886666666666667)","(7.5, 99999, 99990)"
07-01-2023 21:09:09.984515,"(3.2, 99999, 99990)","(3.3, 4.1, 4.0625)","(6.0, 99999, 99990)","(20.0, 30.0, 27.75)","(4.2, 5.4, 5.04)","(7.5, 99999, 99990)"
07-01-2023 21:09:11.154837,"(3.2, 99999, 99990)","(3.3, 4.2, 4.0625)","(6.0, 99999, 99990)","(21.0, 30.0, 27.75)","(4.2, 5.2, 5.0588235294117645)","(7.5, 99999, 99990)"
07-01-2023 21:09:12.138765,"(3.2, 99999, 99990)","(3.3, 4.2, 4.047826086956522)","(6.0, 99999, 99990)","(21.0, 30.0, 27.75)","(4.2, 5.2, 5.095652173913043)","(7.5, 99999, 99990)"
07-01-2023 21:09:13.083664,"(3.2, 99999, 99990)","(3.3, 4.2, 4.0793103448275865)","(6.0, 99999, 99990)","(21.0, 30.0, 27.75)","(4.2, 5.2, 5.019354838709678)","(7.5, 99999, 99990)"
07-01-2023 21:09:14.019710,"(3.2, 99999, 99990)","(3.3, 4.2, 4.094230769230769)","(6.0, 99999, 99990)","(21.0, 30.0, 27.75)","(4.2, 5.2, 5.019354838709678)","(7.5, 99999, 99990)"
07-01-2023 21:09:14.944004,"(3.2, 99999, 99990)","(3.3, 4.2, 4.094230769230769)","(6.0, 99999, 99990)","(21.0, 30.0, 27.75)","(4.2, 5.2, 5.019354838709678)","(7.5, 99999, 99990)"
07-01-2023 21:09:15.903456,"(3.2, 99999, 99990)","(3.3, 4.2, 4.094230769230769)","(6.0, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 5.019354838709678)","(7.5, 99999, 99990)"
07-01-2023 21:09:16.981489,"(3.2, 99999, 99990)","(3.3, 4.2, 4.094230769230769)","(6.0, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 5.095652173913043)","(7.5, 99999, 99990)"
07-01-2023 21:09:17.870900,"(3.2, 99999, 99990)","(3.3, 4.1, 4.0)","(6.0, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 5.095652173913043)","(7.5, 99999, 99990)"
07-01-2023 21:09:18.821130,"(3.2, 99999, 99990)","(3.3, 4.1, 4.0375)","(6.0, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 5.095652173913043)","(7.5, 99999, 99990)"
07-01-2023 21:09:19.811057,"(3.2, 99999, 99990)","(3.3, 4.1, 4.035714285714286)","(6.0, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 5.133333333333334)","(7.5, 99999, 99990)"
07-01-2023 21:09:20.848716,"(3.2, 99999, 99990)","(3.3, 4.1, 4.0285714285714285)","(6.0, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 5.133333333333334)","(7.5, 99999, 99990)"
07-01-2023 21:09:22.069674,"(3.2, 99999, 99990)","(3.3, 4.1, 4.016666666666667)","(6.0, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 5.142857142857143)","(7.5, 99999, 99990)"
07-01-2023 21:09:23.099454,"(3.2, 99999, 99990)","(3.3, 4.1, 4.016666666666667)","(6.0, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 5.05)","(7.5, 99999, 99990)"
07-01-2023 21:09:24.015289,"(3.2, 99999, 99990)","(3.3, 4.1, 3.9875)","(6.0, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 5.05)","(7.5, 99999, 99990)"
07-01-2023 21:09:24.974378,"(3.2, 99999, 99990)","(3.4, 4.1, 4.086666666666666)","(6.5, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 5.054545454545455)","(7.5, 99999, 99990)"
07-01-2023 21:09:25.986654,"(3.2, 99999, 99990)","(3.4, 4.1, 4.086666666666666)","(6.5, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 5.054545454545455)","(7.5, 99999, 99990)"
07-01-2023 21:09:26.993419,"(3.2, 99999, 99990)","(3.4, 4.2, 4.035483870967742)","(6.5, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 5.054545454545455)","(7.5, 99999, 99990)"
07-01-2023 21:09:27.971691,"(3.2, 99999, 99990)","(3.4, 4.2, 4.035483870967742)","(6.5, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 5.054545454545455)","(7.5, 99999, 99990)"
07-01-2023 21:09:28.902084,"(3.2, 99999, 99990)","(3.4, 4.2, 4.02)","(6.5, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 4.944827586206896)","(7.5, 99999, 99990)"
07-01-2023 21:09:29.804233,"(3.2, 99999, 99990)","(3.4, 4.2, 4.02)","(6.5, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.2, 4.944827586206896)","(7.5, 99999, 99990)"
07-01-2023 21:09:30.751440,"(3.2, 99999, 99990)","(3.4, 4.2, 4.02)","(6.5, 99999, 99990)","(21.0, 30.0, 28.5)","(4.2, 5.2, 5.031818181818181)","(7.5, 99999, 99990)"
07-01-2023 21:09:31.767675,"(3.2, 99999, 99990)","(3.4, 4.1, 4.064705882352941)","(6.5, 99999, 99990)","(21.0, 34.0, 28.285714285714285)","(4.2, 5.1, 4.8875)","(7.5, 99999, 99990)"
07-01-2023 21:09:32.824162,"(3.2, 99999, 99990)","(3.4, 4.2, 4.03)","(6.5, 99999, 99990)","(21.0, 34.0, 28.25)","(4.2, 5.0, 4.87)","(7.5, 99999, 99990)"
07-01-2023 21:09:33.881586,"(3.2, 99999, 99990)","(3.4, 4.1, 4.088235294117647)","(6.5, 99999, 99990)","(21.0, 32.0, 27.8)","(4.2, 5.0, 4.983333333333333)","(7.5, 99999, 99990)"
07-01-2023 21:09:34.893974,"(3.2, 99999, 99990)","(3.4, 4.1, 4.091666666666667)","(6.5, 99999, 99990)","(21.0, 32.0, 27.8)","(4.2, 5.0, 4.983333333333333)","(7.5, 99999, 99990)"
07-01-2023 21:09:35.937882,"(3.2, 99999, 99990)","(3.4, 4.1, 4.069999999999999)","(6.5, 99999, 99990)","(21.0, 32.0, 27.5)","(4.2, 5.0, 4.983333333333333)","(7.5, 99999, 99990)"
07-01-2023 21:09:36.877153,"(3.2, 99999, 99990)","(3.4, 4.1, 4.074999999999999)","(6.5, 99999, 99990)","(21.0, 30.0, 27.0)","(4.2, 5.0, 4.983333333333333)","(7.5, 99999, 99990)"
07-01-2023 21:09:37.867061,"(3.2, 99999, 99990)","(3.4, 4.1, 4.009090909090909)","(6.5, 99999, 99990)","(21.0, 30.0, 27.0)","(4.2, 5.0, 4.9818181818181815)","(7.5, 99999, 99990)"
07-01-2023 21:09:38.919996,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9916666666666663)","(6.5, 99999, 99990)","(21.0, 30.0, 27.0)","(4.2, 5.0, 4.905263157894737)","(7.5, 99999, 99990)"
07-01-2023 21:09:39.940299,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9916666666666663)","(6.5, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.0, 4.85)","(7.5, 99999, 99990)"
07-01-2023 21:09:41.031954,"(3.2, 99999, 99990)","(3.4, 4.1, 4.0125)","(6.5, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.0, 4.8304347826086955)","(7.5, 99999, 99990)"
07-01-2023 21:09:42.128341,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9352941176470586)","(6.5, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.0, 4.8304347826086955)","(7.5, 99999, 99990)"
07-01-2023 21:09:43.030236,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9352941176470586)","(6.5, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.0, 4.8304347826086955)","(7.5, 99999, 99990)"
07-01-2023 21:09:43.982102,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9088235294117646)","(6.5, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.0, 4.916666666666667)","(7.5, 99999, 99990)"
07-01-2023 21:09:45.014945,"(3.2, 99999, 99990)","(3.4, 4.0, 3.8796296296296298)","(6.5, 99999, 99990)","(21.0, 30.0, 26.25)","(4.2, 5.0, 4.916666666666667)","(7.5, 99999, 99990)"
07-01-2023 21:09:46.022072,"(3.2, 99999, 99990)","(3.4, 3.95, 3.855)","(6.5, 99999, 99990)","(21.0, 30.0, 26.0)","(4.2, 5.0, 4.65625)","(7.5, 99999, 99990)"
07-01-2023 21:09:47.154653,"(3.2, 99999, 99990)","(3.4, 3.95, 3.85)","(6.5, 99999, 99990)","(21.0, 29.0, 24.636363636363637)","(4.2, 4.9, 4.8)","(7.5, 99999, 99990)"
07-01-2023 21:09:48.149246,"(3.2, 99999, 99990)","(3.4, 3.95, 3.8385714285714285)","(6.5, 99999, 99990)","(21.0, 29.0, 24.636363636363637)","(4.2, 4.9, 4.685714285714285)","(7.5, 99999, 99990)"
07-01-2023 21:09:49.171852,"(3.2, 99999, 99990)","(3.4, 3.95, 3.8397058823529413)","(6.5, 99999, 99990)","(21.0, 29.0, 24.636363636363637)","(4.2, 5.0, 4.866666666666666)","(7.5, 99999, 99990)"
07-01-2023 21:09:50.193712,"(3.2, 99999, 99990)","(3.4, 3.95, 3.840909090909091)","(6.5, 99999, 99990)","(21.0, 29.0, 24.636363636363637)","(4.2, 5.0, 4.952)","(7.5, 99999, 99990)"
07-01-2023 21:09:51.130983,"(3.2, 99999, 99990)","(3.4, 3.95, 3.8441176470588236)","(6.5, 99999, 99990)","(21.0, 28.0, 26.75)","(4.2, 5.0, 4.952)","(7.5, 99999, 99990)"
07-01-2023 21:09:52.181802,"(3.2, 99999, 99990)","(3.4, 3.95, 3.8365853658536584)","(6.5, 99999, 99990)","(21.0, 28.0, 27.714285714285715)","(4.2, 5.0, 4.76)","(7.5, 99999, 99990)"
07-01-2023 21:09:53.155829,"(3.2, 99999, 99990)","(3.4, 3.95, 3.9069444444444446)","(6.5, 99999, 99990)","(21.0, 28.0, 27.714285714285715)","(4.2, 5.0, 4.8)","(7.5, 99999, 99990)"
07-01-2023 21:09:54.229755,"(3.2, 99999, 99990)","(3.4, 3.95, 3.8365853658536584)","(6.5, 99999, 99990)","(21.0, 28.0, 27.714285714285715)","(4.2, 5.0, 4.8)","(7.5, 99999, 99990)"
07-01-2023 21:09:55.286090,"(3.2, 99999, 99990)","(3.4, 3.95, 3.8365853658536584)","(6.5, 99999, 99990)","(21.0, 28.0, 32.666666666666664)","(4.2, 5.0, 4.8)","(7.5, 99999, 99990)"
07-01-2023 21:09:56.186656,"(3.2, 99999, 99990)","(3.4, 3.95, 3.8375)","(6.5, 99999, 99990)","(21.0, 34.0, 32.666666666666664)","(4.2, 5.0, 4.8)","(7.5, 99999, 99990)"
07-01-2023 21:09:57.150233,"(3.2, 99999, 99990)","(3.4, 4.1, 3.8975903614457827)","(6.5, 99999, 99990)","(21.0, 34.0, 32.888888888888886)","(4.2, 5.0, 4.8)","(7.5, 99999, 99990)"
07-01-2023 21:09:58.190825,"(3.2, 99999, 99990)","(3.4, 4.1, 3.898245614035088)","(6.5, 99999, 99990)","(21.0, 34.0, 32.888888888888886)","(4.2, 5.0, 4.76)","(7.5, 99999, 99990)"
07-01-2023 21:09:59.264785,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9402777777777778)","(6.5, 99999, 99990)","(21.0, 34.0, 32.22222222222222)","(4.2, 5.0, 4.752941176470588)","(7.5, 99999, 99990)"
07-01-2023 21:10:00.311518,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9402777777777778)","(6.5, 99999, 99990)","(21.0, 34.0, 31.77777777777778)","(4.2, 5.0, 4.805128205128205)","(7.5, 99999, 99990)"
07-01-2023 21:10:01.343217,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9369565217391305)","(6.5, 99999, 99990)","(21.0, 32.0, 31.77777777777778)","(4.2, 5.0, 4.962666666666666)","(7.5, 99999, 99990)"
07-01-2023 21:10:02.265781,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9499999999999997)","(6.5, 99999, 99990)","(21.0, 32.0, 31.666666666666668)","(4.2, 5.0, 4.79)","(8.0, 99999, 99990)"
07-01-2023 21:10:03.182179,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9578431372549017)","(6.5, 99999, 99990)","(21.0, 32.0, 31.666666666666668)","(4.2, 5.0, 4.79)","(8.0, 99999, 99990)"
07-01-2023 21:10:04.243629,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9728070175438597)","(6.5, 99999, 99990)","(21.0, 32.0, 31.666666666666668)","(4.2, 5.0, 4.876470588235295)","(8.0, 99999, 99990)"
07-01-2023 21:10:05.322184,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9728070175438597)","(6.5, 99999, 99990)","(21.0, 32.0, 31.666666666666668)","(4.2, 5.0, 4.876470588235295)","(8.0, 99999, 99990)"
07-01-2023 21:10:06.388916,"(3.2, 99999, 99990)","(3.4, 4.0, 3.9166666666666665)","(6.5, 99999, 99990)","(21.0, 34.0, 31.2)","(4.2, 5.0, 4.925)","(8.0, 99999, 99990)"
07-01-2023 21:10:07.394624,"(3.2, 99999, 99990)","(3.4, 4.0, 3.9166666666666665)","(6.5, 99999, 99990)","(21.0, 34.0, 31.2)","(4.2, 5.0, 4.925)","(8.0, 99999, 99990)"
07-01-2023 21:10:08.403269,"(3.2, 99999, 99990)","(3.4, 4.0, 3.9583333333333335)","(6.5, 99999, 99990)","(21.0, 34.0, 30.42105263157895)","(4.2, 5.0, 4.890909090909091)","(8.0, 99999, 99990)"
07-01-2023 21:10:09.373434,"(3.2, 99999, 99990)","(3.4, 3.85, 3.7973684210526315)","(6.5, 99999, 99990)","(21.0, 34.0, 30.42105263157895)","(4.2, 5.0, 4.889189189189189)","(8.0, 99999, 99990)"
07-01-2023 21:10:10.334578,"(3.2, 99999, 99990)","(3.4, 4.0, 3.8125)","(6.5, 99999, 99990)","(21.0, 34.0, 30.42105263157895)","(4.2, 5.1, 4.889189189189189)","(8.0, 99999, 99990)"
07-01-2023 21:10:11.319732,"(3.2, 99999, 99990)","(3.4, 3.95, 3.8026315789473686)","(6.5, 99999, 99990)","(21.0, 34.0, 30.42105263157895)","(4.2, 5.1, 4.9222222222222225)","(8.0, 99999, 99990)"
07-01-2023 21:10:12.297675,"(3.2, 99999, 99990)","(3.4, 3.95, 3.8423076923076924)","(6.5, 99999, 99990)","(21.0, 34.0, 30.42105263157895)","(4.2, 5.1, 4.933333333333334)","(8.0, 99999, 99990)"
07-01-2023 21:10:13.286357,"(3.2, 99999, 99990)","(3.4, 3.95, 3.8423076923076924)","(6.5, 99999, 99990)","(21.0, 34.0, 30.42105263157895)","(4.2, 5.1, 4.933333333333334)","(8.0, 99999, 99990)"
07-01-2023 21:10:14.281359,"(3.2, 99999, 99990)","(3.4, 3.95, 3.8423076923076924)","(6.5, 99999, 99990)","(21.0, 34.0, 30.42105263157895)","(4.2, 5.1, 4.933333333333334)","(8.0, 99999, 99990)"
07-01-2023 21:10:15.181333,"(3.2, 99999, 99990)","(3.4, 3.95, 3.8423076923076924)","(6.5, 99999, 99990)","(21.0, 34.0, 30.42105263157895)","(4.2, 5.1, 4.933333333333334)","(8.0, 99999, 99990)"
07-01-2023 21:10:16.152208,"(3.2, 99999, 99990)","(3.4, 3.95, 3.854347826086957)","(6.5, 99999, 99990)","(21.0, 34.0, 30.42105263157895)","(4.2, 5.1, 4.933333333333334)","(8.0, 99999, 99990)"
07-01-2023 21:10:17.170183,"(3.2, 99999, 99990)","(3.4, 4.0, 3.8045454545454547)","(6.5, 99999, 99990)","(21.0, 34.0, 30.444444444444443)","(4.2, 5.1, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:10:18.167253,"(3.2, 99999, 99990)","(3.4, 4.1, 3.83125)","(6.5, 99999, 99990)","(21.0, 34.0, 30.444444444444443)","(4.2, 5.1, 4.75)","(8.0, 99999, 99990)"
07-01-2023 21:10:19.213523,"(3.2, 99999, 99990)","(3.4, 4.1, 3.83125)","(6.5, 99999, 99990)","(21.0, 34.0, 31.037037037037038)","(4.2, 4.9, 4.766666666666667)","(8.0, 99999, 99990)"
07-01-2023 21:10:20.170373,"(3.2, 99999, 99990)","(3.4, 4.1, 3.83125)","(6.5, 99999, 99990)","(21.0, 34.0, 31.037037037037038)","(4.2, 4.9, 4.766666666666667)","(8.0, 99999, 99990)"
07-01-2023 21:10:21.190994,"(3.2, 99999, 99990)","(3.4, 4.1, 3.825423728813559)","(6.5, 99999, 99990)","(21.0, 34.0, 31.291666666666668)","(4.2, 4.9, 4.855)","(8.0, 99999, 99990)"
07-01-2023 21:10:22.169191,"(3.2, 99999, 99990)","(3.4, 4.1, 3.907142857142857)","(6.5, 99999, 99990)","(21.0, 34.0, 30.533333333333335)","(4.2, 4.9, 4.875)","(8.0, 99999, 99990)"
07-01-2023 21:10:23.026443,"(3.2, 99999, 99990)","(3.4, 4.0, 3.922727272727273)","(6.5, 99999, 99990)","(21.0, 34.0, 30.533333333333335)","(4.2, 4.9, 4.875)","(8.0, 99999, 99990)"
07-01-2023 21:10:23.958892,"(3.2, 99999, 99990)","(3.4, 4.1, 3.928358208955224)","(6.5, 99999, 99990)","(21.0, 34.0, 30.88888888888889)","(4.2, 4.8, 4.460714285714285)","(8.0, 99999, 99990)"
07-01-2023 21:10:24.871326,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9238095238095236)","(6.5, 99999, 99990)","(21.0, 34.0, 30.88888888888889)","(4.2, 4.6, 4.434782608695652)","(8.0, 99999, 99990)"
07-01-2023 21:10:25.816190,"(3.2, 99999, 99990)","(3.4, 4.1, 3.951428571428571)","(6.5, 99999, 99990)","(21.0, 34.0, 30.88888888888889)","(4.2, 4.5, 4.344827586206897)","(8.0, 99999, 99990)"
07-01-2023 21:10:26.830815,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9266666666666667)","(6.5, 99999, 99990)","(21.0, 34.0, 30.88888888888889)","(4.2, 4.4, 4.329545454545454)","(8.0, 99999, 99990)"
07-01-2023 21:10:27.831853,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9266666666666667)","(6.5, 99999, 99990)","(21.0, 34.0, 31.0)","(4.2, 4.4, 4.331707317073171)","(8.0, 99999, 99990)"
07-01-2023 21:10:28.806198,"(3.2, 99999, 99990)","(3.4, 4.1, 3.867857142857143)","(6.5, 99999, 99990)","(21.0, 34.0, 31.0)","(4.2, 4.4, 4.333333333333333)","(8.0, 99999, 99990)"
07-01-2023 21:10:29.735038,"(3.2, 99999, 99990)","(3.4, 4.1, 3.9769230769230766)","(6.5, 99999, 99990)","(21.0, 34.0, 31.0)","(4.2, 4.4, 4.1348)","(8.0, 99999, 99990)"
07-01-2023 21:10:30.696521,"(3.2, 99999, 99990)","(3.4, 4.1, 4.073333333333333)","(6.5, 99999, 99990)","(21.0, 34.0, 31.333333333333332)","(4.2, 4.2, 4.095833333333333)","(8.0, 99999, 99990)"
07-01-2023 21:10:31.644977,"(3.2, 99999, 99990)","(3.4, 4.2, 4.008)","(6.5, 99999, 99990)","(21.0, 34.0, 30.25)","(4.2, 4.1, 4.095454545454545)","(8.0, 99999, 99990)"
07-01-2023 21:10:32.659134,"(3.2, 99999, 99990)","(3.4, 4.3, 4.2125)","(6.5, 99999, 99990)","(21.0, 34.0, 30.25)","(4.2, 4.1, 4.024277456647399)","(8.0, 99999, 99990)"
07-01-2023 21:10:33.661475,"(3.2, 99999, 99990)","(3.4, 4.5, 4.231578947368421)","(6.5, 99999, 99990)","(21.0, 34.0, 30.25)","(4.2, 4.2, 4.024277456647399)","(8.0, 99999, 99990)"
07-01-2023 21:10:34.602596,"(3.2, 99999, 99990)","(3.4, 4.5, 4.32)","(6.5, 99999, 99990)","(21.0, 34.0, 30.25)","(4.2, 4.2, 3.905844155844156)","(8.0, 99999, 99990)"
07-01-2023 21:10:35.507342,"(3.2, 99999, 99990)","(3.4, 4.6, 4.453658536585365)","(6.5, 99999, 99990)","(21.0, 34.0, 30.25)","(4.2, 4.2, 3.905844155844156)","(8.0, 99999, 99990)"
07-01-2023 21:10:36.446912,"(3.2, 99999, 99990)","(3.4, 4.6, 4.491891891891892)","(6.5, 99999, 99990)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.2, 3.9582781456953646)","(8.0, 99999, 99990)"
07-01-2023 21:10:37.379527,"(3.2, 99999, 99990)","(3.4, 4.6, 4.485)","(6.5, 99999, 99990)","(21.0, 34.0, 30.666666666666668)","(4.2, 4.2, 3.9582781456953646)","(8.0, 99999, 99990)"
07-01-2023 21:10:38.348996,"(3.2, 99999, 99990)","(3.4, 4.6, 4.570833333333333)","(6.5, 99999, 99990)","(21.0, 34.0, 31.0)","(4.2, 4.2, 4.131132075471698)","(8.0, 99999, 99990)"
07-01-2023 21:10:39.305366,"(3.2, 99999, 99990)","(3.4, 4.6, 4.564285714285714)","(6.5, 99999, 99990)","(21.0, 34.0, 31.0)","(4.2, 4.2, 4.131132075471698)","(8.0, 99999, 99990)"
07-01-2023 21:10:40.258393,"(3.2, 99999, 99990)","(3.4, 4.7, 4.628813559322034)","(6.5, 99999, 99990)","(21.0, 34.0, 30.25)","(4.2, 4.2, 4.136875)","(8.0, 99999, 99990)"
07-01-2023 21:10:41.220637,"(3.2, 99999, 99990)","(3.4, 4.8, 4.635)","(6.5, 99999, 99990)","(21.0, 34.0, 30.25)","(4.2, 4.2, 4.134838709677419)","(8.0, 99999, 99990)"
07-01-2023 21:10:42.366258,"(3.2, 99999, 99990)","(3.4, 4.8, 4.692857142857143)","(6.5, 99999, 99990)","(21.0, 34.0, 30.25)","(4.2, 4.2, 4.1268115942028984)","(8.0, 99999, 99990)"
07-01-2023 21:10:43.498094,"(3.2, 99999, 99990)","(3.4, 4.8, 4.658823529411765)","(6.5, 99999, 99990)","(21.0, 34.0, 34.857142857142854)","(4.2, 4.2, 4.204776119402985)","(8.0, 99999, 99990)"
07-01-2023 21:10:44.647832,"(3.2, 99999, 99990)","(3.4, 4.7, 4.5)","(6.5, 99999, 99990)","(21.0, 40.0, 29.5)","(4.2, 4.3, 4.186567164179104)","(8.0, 99999, 99990)"
07-01-2023 21:10:45.698903,"(3.2, 99999, 99990)","(3.4, 4.7, 4.4787234042553195)","(6.5, 99999, 99990)","(21.0, 40.0, 37.46153846153846)","(4.2, 4.2, 4.140860215053763)","(8.0, 99999, 99990)"
07-01-2023 21:10:46.707540,"(3.2, 99999, 99990)","(3.4, 4.9, 4.683333333333334)","(6.5, 99999, 99990)","(21.0, 40.0, 37.46153846153846)","(4.2, 4.3, 4.1416438356164385)","(8.0, 99999, 99990)"
07-01-2023 21:10:47.783470,"(3.2, 99999, 99990)","(3.4, 4.9, 4.608333333333333)","(6.5, 99999, 99990)","(21.0, 40.0, 34.0)","(4.2, 4.3, 4.1416438356164385)","(8.0, 99999, 99990)"
07-01-2023 21:10:48.837363,"(3.2, 99999, 99990)","(3.4, 4.7, 4.485714285714286)","(6.5, 99999, 99990)","(21.0, 40.0, 36.0)","(4.2, 4.3, 4.116938110749185)","(8.0, 99999, 99990)"
