,Doctor Steve Nz,Rockin Rufus,Eton Rock,Captains Beachbabe,Miss Lamarr,Gold Horseshoe,Blockjorg,Simply Shaz Nz,Mista Editorial Nz,The Verandah
11-01-2023 18:33:53.621717,"(9.0, 99999, 99990)","(15.0, 19.5, 18.5625)","(1.3, 1.5, 1.4849999999999999)","(61.0, 95.0, 90.71428571428572)","(12.0, 21.0, 19.666666666666668)","(31.0, 42.0, 37.42857142857143)","(91.0, 170.0, 118.57142857142857)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:33:54.866690,"(9.0, 99999, 99990)","(15.0, 19.5, 18.5625)","(1.3, 1.5, 1.4822727272727272)","(61.0, 95.0, 83.75)","(12.0, 21.0, 19.666666666666668)","(31.0, 42.0, 37.42857142857143)","(91.0, 170.0, 118.57142857142857)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:33:56.417391,"(9.0, 99999, 99990)","(15.0, 19.5, 18.236842105263158)","(1.3, 1.5, 1.48375)","(61.0, 90.0, 83.75)","(12.0, 21.0, 19.666666666666668)","(31.0, 42.0, 37.42857142857143)","(91.0, 170.0, 118.57142857142857)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:33:57.721298,"(9.0, 99999, 99990)","(15.0, 19.5, 18.236842105263158)","(1.3, 1.5, 1.48375)","(61.0, 90.0, 83.75)","(12.0, 21.0, 19.666666666666668)","(31.0, 42.0, 37.42857142857143)","(91.0, 170.0, 126.66666666666667)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:33:59.140555,"(9.0, 99999, 99990)","(15.0, 19.5, 18.5625)","(1.3, 1.5, 1.4783333333333333)","(61.0, 90.0, 83.75)","(12.0, 21.0, 20.076923076923077)","(31.0, 42.0, 37.42857142857143)","(91.0, 160.0, 118.33333333333333)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:34:00.730292,"(9.0, 99999, 99990)","(15.0, 19.5, 18.346153846153847)","(1.3, 1.5, 1.4783333333333333)","(61.0, 90.0, 83.75)","(14.0, 21.0, 20.076923076923077)","(31.0, 42.0, 37.42857142857143)","(91.0, 160.0, 115.71428571428571)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:34:02.170666,"(9.0, 99999, 99990)","(15.0, 19.5, 18.0)","(1.3, 1.5, 1.4707317073170731)","(61.0, 90.0, 81.66666666666667)","(14.0, 21.0, 20.076923076923077)","(31.0, 42.0, 37.42857142857143)","(91.0, 150.0, 125.0)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:34:03.564509,"(9.0, 99999, 99990)","(15.0, 19.5, 18.0)","(1.28, 1.5, 1.4707317073170731)","(61.0, 90.0, 81.66666666666667)","(14.0, 21.0, 19.25)","(31.0, 42.0, 37.42857142857143)","(91.0, 150.0, 115.0)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:34:04.815672,"(9.0, 99999, 99990)","(15.0, 19.5, 18.0)","(1.28, 1.5, 1.4707317073170731)","(61.0, 90.0, 74.0909090909091)","(14.0, 21.0, 19.875)","(31.0, 42.0, 37.42857142857143)","(91.0, 150.0, 110.71428571428572)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:34:06.015232,"(9.0, 99999, 99990)","(15.0, 19.5, 18.0)","(1.28, 1.5, 1.4755102040816326)","(61.0, 90.0, 80.38461538461539)","(14.0, 21.0, 19.15)","(31.0, 42.0, 37.42857142857143)","(91.0, 150.0, 110.71428571428572)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:34:07.217686,"(9.0, 99999, 99990)","(15.0, 19.5, 18.0)","(1.28, 1.5, 1.4755102040816326)","(61.0, 90.0, 123.46153846153845)","(14.0, 25.0, 20.333333333333332)","(31.0, 42.0, 37.42857142857143)","(91.0, 150.0, 124.0)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:34:08.527771,"(9.0, 99999, 99990)","(15.0, 19.0, 18.5)","(1.28, 1.5, 1.4755102040816326)","(61.0, 160.0, 133.0)","(14.0, 24.0, 19.285714285714285)","(31.0, 42.0, 36.666666666666664)","(91.0, 140.0, 115.0)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:34:09.886579,"(9.0, 99999, 99990)","(15.0, 19.0, 18.5)","(1.28, 1.5, 1.4755102040816326)","(61.0, 150.0, 117.3076923076923)","(14.0, 24.0, 19.285714285714285)","(31.0, 42.0, 25.22222222222222)","(91.0, 140.0, 115.0)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:34:11.358260,"(9.0, 99999, 99990)","(15.0, 19.0, 18.5)","(1.28, 1.5, 1.4755102040816326)","(61.0, 150.0, 125.0)","(14.0, 24.0, 19.285714285714285)","(31.0, 40.0, 37.61538461538461)","(91.0, 140.0, 115.0)","(10.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:34:12.673095,"(9.0, 99999, 99990)","(15.0, 19.0, 18.5)","(1.28, 1.5, 1.4755102040816326)","(61.0, 140.0, 125.0)","(14.0, 24.0, 21.25)","(31.0, 38.0, 35.333333333333336)","(91.0, 140.0, 115.0)","(11.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:34:14.213995,"(9.0, 99999, 99990)","(15.0, 18.5, 18.1)","(1.28, 1.5, 1.4755102040816326)","(61.0, 130.0, 109.0)","(14.0, 24.0, 20.666666666666668)","(31.0, 38.0, 35.333333333333336)","(91.0, 140.0, 120.0)","(11.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:34:15.657708,"(9.0, 99999, 99990)","(15.0, 18.5, 18.1)","(1.28, 1.5, 1.4761702127659575)","(61.0, 120.0, 90.0)","(14.0, 24.0, 20.0)","(21.0, 38.0, 35.333333333333336)","(91.0, 140.0, 120.0)","(11.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.9)"
11-01-2023 18:34:17.093216,"(9.0, 99999, 99990)","(15.0, 18.5, 18.1)","(1.28, 1.5, 1.4761702127659575)","(61.0, 110.0, 100.0)","(14.0, 24.0, 20.0)","(21.0, 38.0, 35.333333333333336)","(91.0, 140.0, 120.0)","(11.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 34.666666666666664)"
11-01-2023 18:34:18.643289,"(9.0, 99999, 99990)","(15.0, 19.0, 17.75)","(1.28, 1.5, 1.4761702127659575)","(61.0, 120.0, 107.5)","(14.0, 24.0, 20.0)","(26.0, 38.0, 36.8)","(91.0, 140.0, 120.0)","(11.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 34.25)"
11-01-2023 18:34:20.159958,"(9.0, 99999, 99990)","(15.0, 19.0, 18.318181818181817)","(1.28, 1.5, 1.4761702127659575)","(61.0, 120.0, 97.27272727272728)","(14.0, 24.0, 19.5)","(26.0, 38.0, 36.8)","(91.0, 140.0, 120.0)","(11.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.5)"
11-01-2023 18:34:21.533314,"(9.0, 99999, 99990)","(15.0, 19.0, 18.318181818181817)","(1.28, 1.5, 1.4796551724137932)","(61.0, 120.0, 107.5)","(14.0, 24.0, 19.5)","(26.0, 38.0, 37.25)","(91.0, 140.0, 112.0)","(11.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.5)"
11-01-2023 18:34:22.870766,"(9.0, 99999, 99990)","(15.0, 19.0, 18.318181818181817)","(1.28, 1.49, 1.480625)","(61.0, 120.0, 108.88888888888889)","(14.0, 24.0, 19.5)","(26.0, 38.0, 37.25)","(91.0, 140.0, 112.0)","(11.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.5)"
11-01-2023 18:34:24.176503,"(9.0, 99999, 99990)","(15.0, 19.0, 18.318181818181817)","(1.28, 1.49, 1.459795918367347)","(61.0, 120.0, 108.88888888888889)","(14.0, 24.0, 19.5)","(26.0, 38.0, 37.25)","(91.0, 140.0, 112.0)","(11.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 36.5)"
11-01-2023 18:34:25.660048,"(9.0, 99999, 99990)","(15.0, 19.0, 17.833333333333332)","(1.28, 1.46, 1.4670588235294117)","(61.0, 120.0, 105.0)","(14.0, 24.0, 19.5)","(26.0, 38.0, 37.09090909090909)","(91.0, 140.0, 112.0)","(11.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 37.25)"
11-01-2023 18:34:27.106117,"(9.0, 99999, 99990)","(15.0, 19.5, 17.833333333333332)","(1.28, 1.5, 1.4661538461538461)","(61.0, 110.0, 84.16666666666667)","(14.0, 24.0, 19.5)","(26.0, 40.0, 37.09090909090909)","(91.0, 140.0, 112.0)","(11.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 37.25)"
11-01-2023 18:34:28.808287,"(9.0, 99999, 99990)","(15.0, 19.5, 17.735294117647058)","(1.28, 1.5, 1.471891891891892)","(61.0, 130.0, 84.16666666666667)","(14.0, 24.0, 19.5)","(26.0, 40.0, 37.09090909090909)","(91.0, 140.0, 120.0)","(11.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 37.25)"
11-01-2023 18:34:30.273458,"(9.0, 99999, 99990)","(15.0, 19.5, 17.55)","(1.28, 1.5, 1.4884)","(61.0, 130.0, 108.84615384615384)","(14.0, 24.0, 19.5)","(26.0, 40.0, 37.09090909090909)","(91.0, 140.0, 128.0)","(11.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 38.0, 37.25)"
11-01-2023 18:34:31.537472,"(9.0, 99999, 99990)","(14.0, 19.5, 17.55)","(1.28, 1.5, 1.4677777777777778)","(61.0, 130.0, 110.35714285714286)","(15.0, 24.0, 20.318181818181817)","(26.0, 40.0, 37.09090909090909)","(81.0, 140.0, 128.0)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 37.25)"
11-01-2023 18:34:32.799308,"(9.0, 99999, 99990)","(14.0, 19.5, 17.55)","(1.28, 1.5, 1.4677777777777778)","(61.0, 130.0, 110.35714285714286)","(15.0, 24.0, 19.95)","(26.0, 40.0, 37.09090909090909)","(81.0, 140.0, 120.0)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 37.25)"
11-01-2023 18:34:34.202318,"(9.0, 99999, 99990)","(14.0, 19.5, 17.55)","(1.28, 1.5, 1.471)","(61.0, 130.0, 110.35714285714286)","(15.0, 24.0, 20.0)","(26.0, 40.0, 37.09090909090909)","(81.0, 140.0, 120.0)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 37.25)"
11-01-2023 18:34:35.537748,"(9.0, 99999, 99990)","(14.0, 19.5, 17.55)","(1.28, 1.5, 1.4730232558139535)","(61.0, 130.0, 110.35714285714286)","(15.0, 24.0, 20.0)","(26.0, 40.0, 37.09090909090909)","(81.0, 140.0, 122.85714285714286)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 37.25)"
11-01-2023 18:34:36.898954,"(9.0, 99999, 99990)","(14.0, 19.5, 17.55)","(1.28, 1.5, 1.4730232558139535)","(61.0, 130.0, 110.35714285714286)","(15.0, 24.0, 20.0)","(26.0, 40.0, 37.09090909090909)","(81.0, 140.0, 122.85714285714286)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 37.25)"
11-01-2023 18:34:38.265095,"(9.0, 99999, 99990)","(14.0, 19.5, 17.55)","(1.28, 1.5, 1.4730232558139535)","(61.0, 130.0, 110.35714285714286)","(15.0, 24.0, 20.0)","(26.0, 40.0, 35.42857142857143)","(81.0, 140.0, 122.85714285714286)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 37.25)"
11-01-2023 18:34:39.652595,"(9.0, 99999, 99990)","(14.0, 19.5, 17.55)","(1.28, 1.5, 1.4730232558139535)","(61.0, 130.0, 110.35714285714286)","(15.0, 24.0, 20.0)","(26.0, 40.0, 35.42857142857143)","(81.0, 140.0, 122.85714285714286)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 37.25)"
11-01-2023 18:34:40.974995,"(9.0, 99999, 99990)","(14.0, 19.5, 17.375)","(1.28, 1.5, 1.4730232558139535)","(61.0, 130.0, 110.35714285714286)","(15.0, 24.0, 20.0)","(26.0, 40.0, 35.42857142857143)","(81.0, 140.0, 122.85714285714286)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 37.25)"
11-01-2023 18:34:42.303105,"(9.0, 99999, 99990)","(14.0, 19.5, 17.375)","(1.28, 1.5, 1.471)","(61.0, 130.0, 110.35714285714286)","(15.0, 24.0, 20.0)","(26.0, 40.0, 35.42857142857143)","(81.0, 140.0, 122.85714285714286)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 37.25)"
11-01-2023 18:34:43.610544,"(9.0, 99999, 99990)","(14.0, 19.5, 17.375)","(1.28, 1.5, 1.471)","(61.0, 130.0, 110.35714285714286)","(15.0, 24.0, 20.0)","(26.0, 40.0, 35.42857142857143)","(81.0, 140.0, 122.85714285714286)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 37.25)"
11-01-2023 18:34:45.028698,"(9.0, 99999, 99990)","(14.0, 19.5, 17.375)","(1.28, 1.5, 1.471)","(61.0, 130.0, 110.35714285714286)","(15.0, 24.0, 20.0)","(26.0, 40.0, 36.5)","(81.0, 140.0, 129.0909090909091)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 37.25)"
11-01-2023 18:34:46.397155,"(9.0, 99999, 99990)","(14.0, 19.5, 17.375)","(1.28, 1.5, 1.471)","(61.0, 130.0, 121.42857142857143)","(15.0, 24.0, 20.25)","(26.0, 38.0, 36.5)","(81.0, 140.0, 129.0909090909091)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 36.4)"
11-01-2023 18:34:47.680651,"(9.0, 99999, 99990)","(14.0, 19.5, 16.95)","(1.28, 1.5, 1.471)","(61.0, 140.0, 114.28571428571428)","(15.0, 24.0, 20.6)","(26.0, 38.0, 36.5)","(81.0, 140.0, 129.0909090909091)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 36.4)"
11-01-2023 18:34:48.957255,"(9.0, 99999, 99990)","(14.0, 19.5, 16.95)","(1.28, 1.5, 1.4875268817204301)","(61.0, 130.0, 114.28571428571428)","(15.0, 25.0, 20.6)","(26.0, 38.0, 36.5)","(81.0, 140.0, 122.85714285714286)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 36.4)"
11-01-2023 18:34:50.202382,"(9.0, 99999, 99990)","(14.0, 19.5, 16.95)","(1.28, 1.5, 1.4875268817204301)","(61.0, 130.0, 114.28571428571428)","(15.0, 25.0, 20.6)","(26.0, 38.0, 36.5)","(81.0, 140.0, 122.85714285714286)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 36.4)"
11-01-2023 18:34:51.494500,"(9.0, 99999, 99990)","(14.0, 19.5, 17.5)","(1.28, 1.5, 1.4875268817204301)","(61.0, 130.0, 114.28571428571428)","(15.0, 25.0, 20.6)","(26.0, 38.0, 36.5)","(81.0, 140.0, 129.0909090909091)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 36.4)"
11-01-2023 18:34:52.846595,"(9.0, 99999, 99990)","(14.0, 19.5, 17.375)","(1.28, 1.5, 1.4875268817204301)","(61.0, 130.0, 114.28571428571428)","(15.0, 25.0, 20.6)","(26.0, 38.0, 36.5)","(81.0, 140.0, 122.85714285714286)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 36.4)"
11-01-2023 18:34:54.210301,"(9.0, 99999, 99990)","(14.0, 19.5, 17.678571428571427)","(1.28, 1.5, 1.488041237113402)","(61.0, 130.0, 114.28571428571428)","(15.0, 25.0, 20.6)","(26.0, 38.0, 36.5)","(81.0, 140.0, 122.85714285714286)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 36.4)"
11-01-2023 18:34:55.658225,"(9.0, 99999, 99990)","(14.0, 19.5, 18.11111111111111)","(1.28, 1.5, 1.488041237113402)","(61.0, 130.0, 114.28571428571428)","(15.0, 25.0, 20.6)","(26.0, 38.0, 36.5)","(81.0, 140.0, 145.71428571428572)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 36.4)"
11-01-2023 18:34:57.049277,"(9.0, 99999, 99990)","(14.0, 19.5, 17.833333333333332)","(1.28, 1.5, 1.4927950310559006)","(61.0, 130.0, 115.71428571428572)","(15.0, 25.0, 22.25)","(26.0, 38.0, 36.5)","(81.0, 180.0, 162.22222222222223)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:34:58.423110,"(9.0, 99999, 99990)","(14.0, 19.5, 17.833333333333332)","(1.28, 1.5, 1.49)","(61.0, 130.0, 107.5)","(15.0, 25.0, 21.666666666666668)","(26.0, 38.0, 36.5)","(81.0, 170.0, 151.33333333333334)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:34:59.744339,"(9.0, 99999, 99990)","(14.0, 19.5, 17.833333333333332)","(1.28, 1.5, 1.49)","(61.0, 130.0, 107.5)","(15.0, 25.0, 21.666666666666668)","(26.0, 38.0, 36.5)","(81.0, 170.0, 155.0)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:01.072432,"(9.0, 99999, 99990)","(14.0, 19.5, 17.833333333333332)","(1.28, 1.5, 1.49)","(61.0, 130.0, 113.125)","(15.0, 25.0, 21.333333333333332)","(26.0, 38.0, 36.5)","(81.0, 160.0, 155.0)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:02.293490,"(9.0, 99999, 99990)","(14.0, 19.5, 17.833333333333332)","(1.28, 1.5, 1.49)","(61.0, 130.0, 114.28571428571428)","(15.0, 24.0, 22.035714285714285)","(26.0, 38.0, 36.5)","(81.0, 160.0, 173.33333333333334)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:03.594904,"(9.0, 99999, 99990)","(14.0, 19.5, 18.5)","(1.28, 1.5, 1.4844186046511627)","(61.0, 120.0, 97.5)","(15.0, 24.0, 22.125)","(26.0, 38.0, 36.5)","(81.0, 180.0, 167.69230769230768)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:04.918011,"(9.0, 99999, 99990)","(14.0, 19.5, 18.357142857142858)","(1.28, 1.5, 1.4847727272727274)","(61.0, 120.0, 97.5)","(15.0, 24.0, 22.125)","(26.0, 38.0, 36.5)","(81.0, 180.0, 167.69230769230768)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:06.271373,"(9.0, 99999, 99990)","(14.0, 19.5, 18.357142857142858)","(1.28, 1.5, 1.4901818181818183)","(61.0, 120.0, 97.5)","(15.0, 24.0, 22.125)","(26.0, 38.0, 36.5)","(81.0, 180.0, 167.69230769230768)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:07.647218,"(9.0, 99999, 99990)","(14.0, 19.5, 18.75)","(1.28, 1.5, 1.4901818181818183)","(61.0, 120.0, 97.5)","(15.0, 24.0, 21.6)","(26.0, 38.0, 36.5)","(81.0, 180.0, 167.69230769230768)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:09.152735,"(9.0, 99999, 99990)","(15.0, 19.5, 18.75)","(1.28, 1.5, 1.4937007874015749)","(61.0, 120.0, 97.5)","(15.0, 23.0, 22.22222222222222)","(26.0, 38.0, 36.5)","(81.0, 180.0, 167.69230769230768)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:10.570129,"(9.0, 99999, 99990)","(15.0, 19.5, 18.75)","(1.28, 1.5, 1.4937007874015749)","(61.0, 120.0, 97.5)","(15.0, 23.0, 22.22222222222222)","(26.0, 38.0, 36.5)","(81.0, 180.0, 167.69230769230768)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:11.925910,"(9.0, 99999, 99990)","(15.0, 19.5, 18.5625)","(1.28, 1.5, 1.504950495049505)","(61.0, 120.0, 97.5)","(15.0, 23.0, 22.22222222222222)","(26.0, 38.0, 35.0)","(81.0, 180.0, 148.125)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:13.206557,"(9.0, 99999, 99990)","(15.0, 19.5, 18.5625)","(1.28, 1.51, 1.504950495049505)","(61.0, 120.0, 97.5)","(15.0, 23.0, 22.22222222222222)","(26.0, 38.0, 36.4)","(81.0, 170.0, 155.0)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:14.531000,"(9.0, 99999, 99990)","(15.0, 19.5, 18.75)","(1.28, 1.52, 1.5007792207792208)","(61.0, 120.0, 97.5)","(15.0, 23.0, 22.22222222222222)","(26.0, 38.0, 36.0)","(81.0, 160.0, 153.33333333333334)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:15.888561,"(9.0, 99999, 99990)","(15.0, 19.5, 18.875)","(1.28, 1.52, 1.5019512195121951)","(61.0, 120.0, 102.85714285714286)","(15.0, 23.0, 22.22222222222222)","(26.0, 38.0, 36.0)","(81.0, 170.0, 160.0)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:17.186405,"(9.0, 99999, 99990)","(15.0, 19.5, 18.875)","(1.28, 1.52, 1.49875)","(61.0, 120.0, 102.85714285714286)","(15.0, 23.0, 21.5)","(26.0, 38.0, 36.0)","(81.0, 200.0, 176.66666666666666)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:18.614816,"(9.0, 99999, 99990)","(15.0, 19.5, 18.923076923076923)","(1.28, 1.52, 1.5025842696629212)","(61.0, 120.0, 102.85714285714286)","(15.0, 23.0, 22.142857142857142)","(26.0, 38.0, 36.0)","(81.0, 200.0, 190.0)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:20.155880,"(9.0, 99999, 99990)","(15.0, 19.5, 18.818181818181817)","(1.28, 1.51, 1.4950602409638554)","(61.0, 120.0, 102.85714285714286)","(15.0, 23.0, 22.142857142857142)","(26.0, 38.0, 36.0)","(81.0, 200.0, 190.0)","(11.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:21.512262,"(9.0, 99999, 99990)","(15.0, 19.5, 19.88)","(1.28, 1.51, 1.4856382978723404)","(61.0, 120.0, 99.0)","(15.0, 23.0, 20.5)","(26.0, 38.0, 36.0)","(81.0, 200.0, 190.0)","(10.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:22.888791,"(9.0, 99999, 99990)","(15.0, 20.0, 21.5)","(1.28, 1.5, 1.4778688524590164)","(61.0, 120.0, 99.0)","(15.0, 23.0, 20.77777777777778)","(26.0, 38.0, 36.0)","(81.0, 200.0, 190.0)","(10.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 35.0)"
11-01-2023 18:35:24.186185,"(10.0, 99999, 99990)","(15.0, 24.0, 21.5)","(1.3, 1.5, 1.5292279411764707)","(61.0, 120.0, 89.16666666666667)","(15.0, 23.0, 20.77777777777778)","(26.0, 38.0, 36.4)","(91.0, 200.0, 186.0)","(10.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 34.92307692307692)"
11-01-2023 18:35:25.421601,"(10.0, 99999, 99990)","(15.0, 24.0, 22.25)","(1.3, 1.53, 1.5288380281690142)","(61.0, 110.0, 91.25)","(15.0, 23.0, 20.77777777777778)","(26.0, 38.0, 36.4)","(91.0, 200.0, 186.0)","(10.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 34.92307692307692)"
11-01-2023 18:35:26.687979,"(10.0, 99999, 99990)","(15.0, 24.0, 21.666666666666668)","(1.3, 1.53, 1.4996774193548388)","(61.0, 110.0, 83.33333333333333)","(15.0, 23.0, 20.857142857142858)","(26.0, 38.0, 36.2)","(91.0, 200.0, 190.0)","(10.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 33.0)"
11-01-2023 18:35:27.965742,"(10.0, 99999, 99990)","(15.0, 24.0, 21.666666666666668)","(1.3, 1.53, 1.5066666666666666)","(61.0, 100.0, 83.33333333333333)","(15.0, 23.0, 20.857142857142858)","(26.0, 38.0, 36.2)","(91.0, 220.0, 190.0)","(10.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 33.0)"
11-01-2023 18:35:29.242028,"(10.0, 99999, 99990)","(15.0, 24.0, 21.666666666666668)","(1.3, 1.51, 1.5016883116883117)","(61.0, 100.0, 85.0)","(15.0, 23.0, 22.916666666666668)","(26.0, 38.0, 36.875)","(91.0, 220.0, 190.0)","(10.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 33.0)"
11-01-2023 18:35:30.611670,"(10.0, 99999, 99990)","(15.0, 24.0, 21.666666666666668)","(1.3, 1.52, 1.5143243243243243)","(61.0, 100.0, 85.0)","(15.0, 25.0, 20.384615384615383)","(26.0, 38.0, 36.714285714285715)","(91.0, 220.0, 183.33333333333334)","(10.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 33.0)"
11-01-2023 18:35:32.080044,"(10.0, 99999, 99990)","(15.0, 24.0, 21.666666666666668)","(1.3, 1.52, 1.506374269005848)","(61.0, 100.0, 85.0)","(15.0, 21.0, 16.333333333333332)","(26.0, 38.0, 32.111111111111114)","(91.0, 210.0, 183.33333333333334)","(10.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 33.0)"
11-01-2023 18:35:33.595600,"(10.0, 99999, 99990)","(15.0, 24.0, 21.666666666666668)","(1.3, 1.53, 1.5043157894736843)","(61.0, 100.0, 85.0)","(15.0, 18.0, 17.11904761904762)","(26.0, 36.0, 33.0)","(91.0, 210.0, 183.33333333333334)","(10.0, 99999, 99990)","(31.0, 99999, 99990)","(26.0, 38.0, 33.0)"
