,Rapid Combustion,Hally Mulwee,Tiny Sparkle,Thanks For That,Bad Boy Smooth,Torpedo Rose,Fun Day Friday,Roy Rip
11-01-2023 10:24:21.435867,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:22.481113,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:23.507990,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:24.542389,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:25.562442,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:26.648519,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:27.747762,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:28.896733,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:30.153140,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:31.443893,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:32.699404,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:33.742550,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:34.777656,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:35.896531,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:36.941255,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:37.955213,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:39.032369,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:40.020995,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:41.081204,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 120.0, 100.8235294117647)","(21.0, 250.0, 103.33333333333333)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:42.064374,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 103.33333333333333)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:43.037555,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 103.33333333333333)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:43.994459,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 132.66666666666666)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:45.013112,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:45.975097,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:46.972002,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:47.979914,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:48.995763,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.635294117647059)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:49.992842,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.35, 2.65875)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:50.981883,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.35, 2.65875)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:51.991187,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.35, 2.7826315789473686)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:53.047939,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.35, 2.7175000000000002)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:54.050214,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.35, 2.7175000000000002)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:55.082695,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.35, 2.6232)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:56.120170,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.35, 2.6232)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:57.172742,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.35, 2.6232)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:58.232841,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.35, 2.7175000000000002)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:24:59.335243,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.35, 2.7175000000000002)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:25:00.494214,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.35, 2.7175000000000002)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 104.66666666666667)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:25:01.686714,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.35, 2.6232)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 58.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.7576470588235296)"
11-01-2023 10:25:02.819448,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.35, 2.757142857142857)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 126.57142857142857)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.2177777777777776)"
11-01-2023 10:25:03.915629,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.25, 2.757142857142857)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 117.07692307692308)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.4454545454545453)"
11-01-2023 10:25:04.979645,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.25, 2.757142857142857)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 117.07692307692308)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.9856000000000003)"
11-01-2023 10:25:06.016653,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.25, 2.757142857142857)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 117.07692307692308)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.9418181818181823)"
11-01-2023 10:25:07.082605,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.4, 8.333333333333334)","(2.4, 3.25, 2.757142857142857)","(31.0, 110.0, 100.8235294117647)","(21.0, 250.0, 117.07692307692308)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 3.9418181818181823)"
11-01-2023 10:25:08.085270,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.2, 7.699999999999999)","(2.4, 3.15, 2.63375)","(31.0, 110.0, 57.45454545454545)","(21.0, 250.0, 58.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 29.166666666666668)","(2.7, 4.4, 3.175)"
11-01-2023 10:25:09.101014,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.15, 2.63375)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 58.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:10.145433,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.15, 2.63375)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 58.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 37.77777777777778)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:11.245869,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.1, 2.666666666666667)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 58.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 37.77777777777778)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:12.320879,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.1, 2.666666666666667)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 58.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.0)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:13.463401,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.1, 2.666666666666667)","(31.0, 120.0, 79.6)","(21.0, 250.0, 58.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:14.479944,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.1, 2.666666666666667)","(31.0, 110.0, 79.6)","(21.0, 250.0, 58.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:15.470792,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.1, 2.666666666666667)","(31.0, 110.0, 79.6)","(21.0, 250.0, 58.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:16.525555,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.1, 2.666666666666667)","(31.0, 110.0, 79.6)","(21.0, 250.0, 58.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:17.558657,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.1, 2.666666666666667)","(31.0, 110.0, 79.6)","(21.0, 250.0, 58.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:18.617884,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.61875)","(31.0, 110.0, 79.6)","(21.0, 250.0, 123.14285714285714)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:19.732406,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.61875)","(31.0, 110.0, 79.6)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:20.860654,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6375)","(31.0, 110.0, 79.6)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:22.005463,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6375)","(31.0, 110.0, 79.6)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:23.242307,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6375)","(31.0, 110.0, 79.6)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:24.376639,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.652)","(31.0, 110.0, 79.6)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:25.480679,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 2.86, 2.652)","(31.0, 110.0, 79.6)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:26.589981,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 2.86, 2.652)","(31.0, 110.0, 79.6)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:27.633562,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.25, 2.984090909090909)","(31.0, 110.0, 79.6)","(21.0, 250.0, 114.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.4, 4.023076923076923)"
11-01-2023 10:25:28.684784,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.6069565217391304)","(31.0, 110.0, 79.6)","(21.0, 250.0, 156.94736842105263)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.3, 4.085714285714285)"
11-01-2023 10:25:29.760475,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.631666666666667)","(31.0, 110.0, 57.45454545454545)","(21.0, 250.0, 156.94736842105263)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:30.767066,"(5.0, 9.6, 8.266666666666666)","(5.5, 9.0, 8.066666666666666)","(2.4, 3.2, 2.631666666666667)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 156.94736842105263)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:31.806129,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.680000000000001)","(2.4, 3.2, 2.631666666666667)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 156.94736842105263)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:32.829116,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.628571428571428)","(2.4, 3.2, 2.631666666666667)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 156.94736842105263)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:33.817049,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.38)","(2.4, 3.2, 2.631666666666667)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 156.94736842105263)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:34.810055,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.8)","(2.4, 3.2, 2.631666666666667)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 156.94736842105263)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:35.819400,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.8)","(2.4, 3.15, 2.742857142857143)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 156.94736842105263)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:36.821928,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.8)","(2.4, 3.15, 2.742857142857143)","(31.0, 120.0, 57.45454545454545)","(21.0, 250.0, 156.94736842105263)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:37.879792,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.8)","(2.4, 3.15, 2.742857142857143)","(31.0, 120.0, 55.5)","(21.0, 250.0, 150.55)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:38.909806,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.8)","(2.4, 3.15, 2.742857142857143)","(31.0, 120.0, 55.5)","(21.0, 250.0, 150.55)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:39.919056,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.8)","(2.4, 3.15, 2.742857142857143)","(31.0, 120.0, 55.5)","(21.0, 250.0, 52.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:40.909776,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.8)","(2.4, 3.15, 2.742857142857143)","(31.0, 120.0, 55.5)","(21.0, 250.0, 52.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:41.935377,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.8)","(2.4, 3.15, 2.742857142857143)","(31.0, 120.0, 55.5)","(21.0, 250.0, 52.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:42.967860,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.8)","(2.4, 3.15, 2.742857142857143)","(31.0, 120.0, 55.5)","(21.0, 250.0, 52.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:44.030778,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.8)","(2.4, 3.15, 2.742857142857143)","(31.0, 120.0, 55.5)","(21.0, 250.0, 52.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:45.096065,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.266666666666667)","(2.4, 3.15, 2.742857142857143)","(31.0, 120.0, 55.5)","(21.0, 250.0, 52.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:46.187980,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.266666666666667)","(2.4, 3.15, 2.865)","(31.0, 120.0, 55.5)","(21.0, 250.0, 52.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
11-01-2023 10:25:47.348904,"(5.0, 9.6, 8.266666666666666)","(5.5, 7.4, 6.266666666666667)","(2.4, 3.15, 3.0685714285714285)","(31.0, 120.0, 55.5)","(21.0, 250.0, 52.0)","(21.0, 65.0, 53.41379310344828)","(20.0, 55.0, 35.625)","(2.7, 4.2, 4.085714285714285)"
